from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,to date,station
06-Jul-2020 - 00:00,77.47,48.17,15.49,11.22,26.72,1.89,,32.57,07-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
07-Jul-2020 - 00:00,34.35,17.8,18.82,5.97,24.79,1.72,23.12,27.05,08-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
08-Jul-2020 - 00:00,47.45,28.09,17.84,8.35,26.19,1.79,,28.72,09-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
09-Jul-2020 - 00:00,69.92,50.35,19.16,14.41,33.56,1.96,,36.66,10-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
10-Jul-2020 - 00:00,65.54,60.75,19.57,13.16,32.73,1.81,,34.47,11-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
11-Jul-2020 - 00:00,60.04,24.28,17.01,9.68,26.69,1.72,,44.1,12-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
12-Jul-2020 - 00:00,50.33,23.48,16.91,9.14,26.05,1.72,,44.29,13-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
13-Jul-2020 - 00:00,112.01,32.52,18.78,13.39,32.17,1.8,,42.25,14-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
14-Jul-2020 - 00:00,145.75,36.93,20.48,15.24,35.73,1.8,,40.3,15-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
15-Jul-2020 - 00:00,80.79,36.57,14.76,8.58,23.34,1.75,,41.05,16-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
16-Jul-2020 - 00:00,65.87,32.82,15.84,8.18,24.03,1.76,,35.47,17-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
17-Jul-2020 - 00:00,83.08,53.42,15.01,10.26,25.27,1.82,,34.46,18-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
18-Jul-2020 - 00:00,64.01,35.75,13.74,9.94,23.68,1.8,,31.55,19-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
19-Jul-2020 - 00:00,53.11,29.2,16.43,14.85,31.29,1.95,,33.17,20-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
20-Jul-2020 - 00:00,46.17,21.29,13.73,15.92,29.65,1.8,,42.85,21-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
21-Jul-2020 - 00:00,39.97,24.63,16.4,14.02,30.42,1.74,,36.45,22-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
22-Jul-2020 - 00:00,48.71,26.62,17.79,19.64,37.44,1.93,4.0,29.17,23-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
23-Jul-2020 - 00:00,85.83,45.53,20.47,21.84,42.31,2.07,,37.94,24-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
24-Jul-2020 - 00:00,79.86,44.06,16.38,11.75,28.13,1.79,,34.48,25-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
25-Jul-2020 - 00:00,51.54,31.74,17.26,8.38,25.64,1.74,,26.62,26-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
26-Jul-2020 - 00:00,80.71,46.7,16.19,12.99,29.18,1.93,,29.56,27-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
27-Jul-2020 - 00:00,97.24,43.12,16.24,18.09,34.33,1.95,,27.68,28-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
28-Jul-2020 - 00:00,81.2,31.63,16.69,16.48,33.17,1.79,,27.84,29-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
29-Jul-2020 - 00:00,75.02,94.6,17.1,23.09,40.2,1.82,,30.16,30-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
30-Jul-2020 - 00:00,46.79,22.16,16.17,13.56,29.73,1.79,,35.37,31-Jul-2020 - 00:00,"Sector - 62, Noida - IMD"
31-Jul-2020 - 00:00,90.2,44.01,17.62,15.87,33.49,1.89,,31.53,01-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
01-Aug-2020 - 00:00,66.36,32.94,16.95,16.64,33.6,1.89,,32.94,02-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
02-Aug-2020 - 00:00,75.44,27.87,19.01,16.59,35.61,1.87,,29.92,03-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
03-Aug-2020 - 00:00,73.75,31.35,22.55,17.73,40.27,1.86,,30.45,04-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
04-Aug-2020 - 00:00,63.4,27.43,18.26,15.14,33.4,1.75,0.0,34.47,05-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
05-Aug-2020 - 00:00,87.27,45.68,15.28,18.72,33.99,1.97,,29.71,06-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
06-Aug-2020 - 00:00,57.06,20.25,14.26,11.18,25.4,1.63,,30.63,07-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
07-Aug-2020 - 00:00,53.98,25.56,12.6,8.9,21.5,1.62,,35.8,08-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
08-Aug-2020 - 00:00,95.28,56.48,12.85,18.78,31.64,1.9,,35.89,09-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
09-Aug-2020 - 00:00,59.29,33.66,16.79,15.91,32.7,1.78,,29.88,10-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
10-Aug-2020 - 00:00,88.85,48.85,15.34,10.04,25.38,1.75,,29.08,11-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
11-Aug-2020 - 00:00,96.34,52.53,14.7,14.07,28.78,1.93,0.0,33.35,12-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
12-Aug-2020 - 00:00,152.56,71.63,37.13,14.79,51.92,1.38,,18.31,13-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
13-Aug-2020 - 00:00,34.31,9.05,28.87,18.35,47.22,1.36,0.0,22.09,14-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
14-Aug-2020 - 00:00,45.77,17.59,18.56,15.04,33.6,1.59,,28.21,15-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
15-Aug-2020 - 00:00,63.0,34.55,12.22,6.77,19.0,1.59,,30.58,16-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
16-Aug-2020 - 00:00,57.24,24.83,12.09,7.17,19.26,1.62,,29.04,17-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
17-Aug-2020 - 00:00,60.13,29.94,12.63,14.79,27.41,1.86,,31.42,18-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
18-Aug-2020 - 00:00,64.06,28.01,14.93,16.37,31.31,1.97,,25.44,19-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
19-Aug-2020 - 00:00,50.69,20.68,18.86,24.02,42.88,1.95,,23.71,20-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
20-Aug-2020 - 00:00,41.01,19.69,15.73,20.92,36.65,1.91,,28.57,21-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
21-Aug-2020 - 00:00,54.72,19.62,18.64,15.47,34.07,1.81,,28.0,22-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
22-Aug-2020 - 00:00,51.62,17.18,12.57,9.01,21.58,1.66,,29.51,23-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
23-Aug-2020 - 00:00,40.88,,12.75,6.74,19.49,1.65,,30.19,24-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
24-Aug-2020 - 00:00,40.97,95.59,13.27,9.13,22.39,1.71,,28.13,25-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
25-Aug-2020 - 00:00,45.26,23.63,13.52,9.33,22.85,1.38,,28.78,26-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
26-Aug-2020 - 00:00,53.45,20.01,18.15,18.4,36.55,1.42,,31.75,27-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
27-Aug-2020 - 00:00,80.86,27.69,20.95,18.33,39.27,1.43,,28.44,28-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
28-Aug-2020 - 00:00,85.66,40.39,24.82,30.92,55.74,1.59,,30.7,29-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
29-Aug-2020 - 00:00,95.09,94.47,18.18,15.92,34.11,1.49,13.84,32.87,30-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
30-Aug-2020 - 00:00,59.14,21.19,10.9,7.96,18.85,1.24,,29.15,31-Aug-2020 - 00:00,"Sector - 62, Noida - IMD"
31-Aug-2020 - 00:00,36.7,17.32,14.86,10.91,22.69,0.95,0.0,26.72,01-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
01-Sep-2020 - 00:00,64.37,21.76,13.34,11.84,25.18,1.23,,22.63,02-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
02-Sep-2020 - 00:00,86.93,30.9,13.92,17.47,31.38,1.38,31.78,28.64,03-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
03-Sep-2020 - 00:00,102.04,44.21,10.97,10.24,21.09,1.38,,25.82,04-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
04-Sep-2020 - 00:00,92.84,46.7,9.69,11.74,21.43,1.42,2.2,25.6,05-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
05-Sep-2020 - 00:00,89.5,39.55,14.25,19.92,34.17,1.64,,17.29,06-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
06-Sep-2020 - 00:00,86.91,48.82,12.92,16.85,29.77,1.59,,32.6,07-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
07-Sep-2020 - 00:00,124.41,61.34,15.87,26.76,42.63,1.83,,22.1,08-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
08-Sep-2020 - 00:00,98.67,40.43,13.83,17.96,31.79,1.45,,25.01,09-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
09-Sep-2020 - 00:00,123.71,55.72,12.09,15.48,27.57,1.62,,32.0,10-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
10-Sep-2020 - 00:00,124.46,60.56,12.1,19.97,32.07,1.66,,32.21,11-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
11-Sep-2020 - 00:00,169.17,62.02,14.66,24.5,39.16,1.75,,41.11,12-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
12-Sep-2020 - 00:00,163.06,65.03,11.94,16.78,28.72,1.61,,38.68,13-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
13-Sep-2020 - 00:00,157.6,69.57,10.28,13.41,23.68,1.56,,37.55,14-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
14-Sep-2020 - 00:00,193.52,94.32,18.6,19.25,31.26,1.64,,40.23,15-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
15-Sep-2020 - 00:00,177.38,80.1,5.75,9.52,12.24,1.57,,53.18,16-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
16-Sep-2020 - 00:00,189.08,75.4,7.2,12.99,20.19,1.65,,14.65,17-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
17-Sep-2020 - 00:00,145.7,53.24,5.0,9.12,14.12,1.48,,12.82,18-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
18-Sep-2020 - 00:00,136.57,48.81,6.04,10.36,16.4,1.52,,15.37,19-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
19-Sep-2020 - 00:00,152.46,62.39,4.31,8.5,12.81,1.55,,18.1,20-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
20-Sep-2020 - 00:00,188.26,79.92,4.36,7.99,12.35,1.66,,20.65,21-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
21-Sep-2020 - 00:00,190.13,86.56,3.88,8.85,12.74,1.71,,45.92,22-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
22-Sep-2020 - 00:00,94.6,39.18,4.01,8.11,12.03,1.55,,22.59,23-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
23-Sep-2020 - 00:00,67.38,24.49,3.94,6.08,10.02,1.49,,14.17,24-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
24-Sep-2020 - 00:00,103.62,45.35,4.5,8.32,12.81,1.59,,25.96,25-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
25-Sep-2020 - 00:00,143.92,58.89,4.74,11.59,16.33,1.87,,26.62,26-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
26-Sep-2020 - 00:00,201.69,68.71,12.66,19.43,32.09,2.31,,27.48,27-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
27-Sep-2020 - 00:00,128.42,39.81,6.5,12.42,18.92,1.8,,33.41,28-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
28-Sep-2020 - 00:00,223.37,65.22,10.85,15.12,25.97,2.05,,42.77,29-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
29-Sep-2020 - 00:00,225.55,70.9,5.52,11.58,17.1,1.14,,44.19,30-Sep-2020 - 00:00,"Sector - 62, Noida - IMD"
30-Sep-2020 - 00:00,194.85,59.58,5.37,11.7,17.06,0.58,,38.87,01-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
01-Oct-2020 - 00:00,209.73,67.09,6.76,15.13,21.9,0.78,,40.14,02-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
02-Oct-2020 - 00:00,229.68,87.0,8.25,14.98,23.23,0.83,,52.94,03-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
03-Oct-2020 - 00:00,212.46,86.85,5.43,14.0,19.43,0.78,,39.66,04-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
04-Oct-2020 - 00:00,215.43,86.56,5.68,13.77,19.45,0.76,,55.28,05-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
05-Oct-2020 - 00:00,215.05,73.36,3.9,14.93,18.82,0.52,28.86,44.66,06-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
06-Oct-2020 - 00:00,241.36,88.79,8.81,19.56,28.37,0.51,,41.77,07-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
07-Oct-2020 - 00:00,258.86,115.93,5.81,16.85,22.66,0.58,,53.39,08-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
08-Oct-2020 - 00:00,258.27,116.19,5.87,15.68,21.55,0.54,,51.02,09-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
09-Oct-2020 - 00:00,265.46,117.46,15.01,23.15,36.49,0.65,0.0,40.63,10-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
10-Oct-2020 - 00:00,247.21,105.47,6.08,18.9,24.98,0.78,34.67,38.19,11-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
11-Oct-2020 - 00:00,247.39,102.95,5.64,19.78,25.42,0.82,35.41,30.94,12-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
12-Oct-2020 - 00:00,347.49,181.07,8.73,21.6,30.32,1.18,36.43,42.25,13-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
13-Oct-2020 - 00:00,313.18,153.3,9.18,20.37,29.55,1.18,,25.06,14-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
14-Oct-2020 - 00:00,266.34,136.23,7.57,19.41,26.98,1.02,,26.94,15-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
15-Oct-2020 - 00:00,334.64,180.97,7.02,13.31,18.78,0.91,,31.54,16-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
16-Oct-2020 - 00:00,315.52,146.7,6.37,9.88,16.25,1.06,,27.77,17-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
17-Oct-2020 - 00:00,369.17,172.52,9.54,11.35,20.89,1.59,,26.16,18-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
18-Oct-2020 - 00:00,268.6,111.83,7.08,9.68,16.76,1.08,,19.9,19-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
19-Oct-2020 - 00:00,285.69,125.75,6.2,9.41,15.61,1.02,,22.79,20-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
20-Oct-2020 - 00:00,281.36,117.61,6.53,9.85,16.37,1.03,,24.83,21-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
21-Oct-2020 - 00:00,278.62,122.93,16.47,11.89,28.35,2.03,,17.77,22-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
22-Oct-2020 - 00:00,421.75,214.22,14.16,12.99,27.16,2.1,,27.17,23-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
23-Oct-2020 - 00:00,426.07,244.51,8.46,10.6,19.06,1.66,,31.59,24-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
24-Oct-2020 - 00:00,404.16,210.13,11.74,12.12,23.85,1.84,,36.49,25-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
25-Oct-2020 - 00:00,419.46,210.79,14.67,13.04,27.71,2.62,,32.68,26-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
26-Oct-2020 - 00:00,429.44,222.83,21.62,14.44,35.11,2.11,,30.52,27-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
27-Oct-2020 - 00:00,339.8,172.81,8.28,10.43,18.72,1.4,,22.91,28-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
28-Oct-2020 - 00:00,408.63,210.4,19.11,18.43,37.54,2.27,,23.31,29-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
29-Oct-2020 - 00:00,403.08,215.52,16.55,18.84,35.39,2.29,,26.92,30-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
30-Oct-2020 - 00:00,454.47,248.87,18.57,18.83,37.4,2.35,,22.48,31-Oct-2020 - 00:00,"Sector - 62, Noida - IMD"
31-Oct-2020 - 00:00,482.0,288.05,7.39,14.09,21.48,1.59,,23.1,01-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
01-Nov-2020 - 00:00,492.7,304.05,10.47,15.56,26.03,1.77,,19.05,02-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
02-Nov-2020 - 00:00,400.23,213.88,14.85,16.43,30.42,1.89,,22.24,03-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
03-Nov-2020 - 00:00,312.94,154.6,26.61,18.06,44.67,2.92,,22.18,04-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
04-Nov-2020 - 00:00,635.97,383.22,23.52,25.22,48.67,1.95,4.68,29.07,05-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
05-Nov-2020 - 00:00,504.59,303.85,53.22,33.14,69.32,1.13,,35.81,06-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
06-Nov-2020 - 00:00,559.83,317.14,36.43,28.0,64.43,2.33,,34.83,07-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
07-Nov-2020 - 00:00,589.03,398.36,20.11,22.51,42.62,1.68,,42.1,08-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
08-Nov-2020 - 00:00,686.92,232.15,26.24,26.18,52.42,2.46,,43.78,09-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
09-Nov-2020 - 00:00,779.48,562.41,30.84,31.83,62.67,3.59,,36.66,10-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
10-Nov-2020 - 00:00,371.17,484.17,22.86,26.25,49.1,3.02,,24.64,11-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
11-Nov-2020 - 00:00,353.2,212.4,28.05,23.04,51.09,1.52,,21.4,12-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
12-Nov-2020 - 00:00,330.31,176.71,39.49,28.87,68.36,2.64,,22.44,13-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
13-Nov-2020 - 00:00,441.42,263.62,35.33,33.79,69.12,2.72,,37.38,14-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
14-Nov-2020 - 00:00,693.47,469.48,10.52,26.12,36.63,2.11,,29.09,15-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
15-Nov-2020 - 00:00,401.47,310.82,5.99,13.42,19.41,1.06,,38.05,16-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
16-Nov-2020 - 00:00,144.2,86.69,8.12,12.04,20.16,0.56,,27.57,17-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
17-Nov-2020 - 00:00,161.93,75.36,9.47,16.69,26.16,0.58,,32.14,18-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
18-Nov-2020 - 00:00,198.14,103.45,7.86,18.18,26.04,0.66,,21.83,19-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
19-Nov-2020 - 00:00,239.9,127.4,7.22,18.12,25.34,0.7,,30.84,20-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
20-Nov-2020 - 00:00,263.32,146.97,8.75,19.84,28.59,0.62,6.77,21.44,21-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
21-Nov-2020 - 00:00,209.12,94.9,11.04,17.8,28.85,0.41,,19.91,22-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
22-Nov-2020 - 00:00,260.81,132.91,11.72,20.61,32.32,0.52,,14.36,23-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
23-Nov-2020 - 00:00,344.0,164.31,36.66,30.55,67.22,1.55,,15.0,24-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
24-Nov-2020 - 00:00,536.53,271.87,41.07,36.09,77.16,2.98,,21.3,25-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
25-Nov-2020 - 00:00,504.67,291.28,17.69,26.81,44.49,0.97,,14.81,26-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
26-Nov-2020 - 00:00,182.33,101.9,11.5,18.6,30.11,0.37,,29.83,27-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
27-Nov-2020 - 00:00,155.1,68.93,17.34,22.14,39.49,0.38,,12.02,28-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
28-Nov-2020 - 00:00,226.56,105.72,22.93,24.95,47.87,0.63,,11.22,29-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
29-Nov-2020 - 00:00,294.2,139.7,34.4,25.64,60.03,1.11,,31.21,30-Nov-2020 - 00:00,"Sector - 62, Noida - IMD"
30-Nov-2020 - 00:00,382.5,193.85,66.71,26.28,92.98,2.12,,18.7,01-Dec-2020 - 00:00,"Sector - 62, Noida - IMD"
01-Dec-2020 - 00:00,615.91,326.92,92.32,25.82,118.18,3.59,,11.41,02-Dec-2020 - 00:00,"Sector - 62, Noida - IMD"
