from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
23-Aug-2020 - 00:00,33.79,976.4,55.2,14.65,66.92,129.46,30.7,284.15,2.1,1.85,3.66,24.1,4.31,15.49,11.75,21.97,13.57,24-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
24-Aug-2020 - 00:00,33.4,976.81,68.81,13.58,68.5,114.21,32.56,300.43,2.02,1.16,3.63,22.21,8.97,23.05,19.56,12.64,21.19,25-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
25-Aug-2020 - 00:00,33.74,978.76,81.22,12.43,67.6,109.2,40.74,288.92,1.41,1.37,3.53,22.1,10.91,21.57,20.35,9.41,18.49,26-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
26-Aug-2020 - 00:00,34.33,980.05,78.39,12.14,65.28,144.12,44.18,88.64,1.14,1.76,1.14,22.98,16.0,19.7,23.54,9.78,5.12,27-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
27-Aug-2020 - 00:00,34.98,979.35,113.24,15.0,63.46,210.83,42.1,93.13,1.44,1.0,1.51,22.52,23.5,14.7,26.98,13.21,8.17,28-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
28-Aug-2020 - 00:00,33.85,977.45,115.71,31.25,68.25,140.79,62.9,176.06,1.43,1.34,1.7,25.52,21.66,26.76,31.88,15.43,5.85,29-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
29-Aug-2020 - 00:00,34.46,977.04,105.84,44.23,65.01,150.25,62.67,254.6,1.06,1.62,1.36,28.08,14.7,30.79,28.34,20.69,9.86,30-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
30-Aug-2020 - 00:00,33.24,976.78,71.52,18.31,66.56,102.34,21.64,287.35,2.58,1.04,0.87,26.57,3.8,15.69,11.45,15.74,6.89,31-Aug-2020 - 00:00,"Mundka, Delhi - DPCC"
31-Aug-2020 - 00:00,33.29,978.67,51.8,9.55,66.5,136.41,11.05,313.95,2.0,1.1,0.46,22.9,8.14,16.49,15.41,9.98,7.02,01-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
01-Sep-2020 - 00:00,34.49,980.43,75.58,15.42,61.19,174.12,32.99,184.11,1.1,1.03,0.95,21.85,13.27,21.26,22.12,10.03,8.15,02-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
02-Sep-2020 - 00:00,34.76,982.45,91.83,20.65,62.79,152.59,36.76,156.97,0.82,1.11,2.59,23.34,12.48,23.9,22.88,28.65,9.66,03-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
03-Sep-2020 - 00:00,35.06,982.94,119.33,34.36,61.88,155.71,38.6,296.28,1.93,1.48,2.83,22.34,7.5,27.03,20.44,9.1,7.19,04-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
04-Sep-2020 - 00:00,34.8,982.47,96.2,39.43,63.82,172.67,20.81,284.35,1.55,1.12,1.45,26.19,5.86,19.97,15.4,10.32,12.61,05-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
05-Sep-2020 - 00:00,32.45,980.16,,,76.97,7.36,55.6,69.95,0.53,0.6,2.0,,,29.1,,,10.0,06-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
06-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,07-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
07-Sep-2020 - 00:00,32.96,978.95,,,72.76,5.81,,41.47,1.18,1.12,,36.33,3.08,38.45,22.9,,7.75,08-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
08-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,09-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
09-Sep-2020 - 00:00,34.87,978.48,137.71,51.31,64.92,58.91,100.78,110.99,1.79,1.19,2.16,28.24,4.19,23.6,15.95,13.79,23.3,10-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
10-Sep-2020 - 00:00,35.14,977.93,165.29,53.0,63.34,187.25,22.7,88.73,1.63,1.26,0.87,37.53,16.22,28.59,28.43,21.39,9.58,11-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
11-Sep-2020 - 00:00,35.83,978.27,205.46,61.48,59.53,183.35,11.36,74.13,0.83,1.26,1.97,35.31,24.41,35.84,38.98,35.25,13.04,12-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
12-Sep-2020 - 00:00,35.99,980.72,219.89,64.58,58.34,188.83,35.45,131.8,1.06,1.32,4.1,32.05,27.2,27.89,37.03,7.6,12.83,13-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
13-Sep-2020 - 00:00,35.61,980.72,175.19,76.42,62.04,155.22,65.27,91.3,0.84,0.59,2.7,39.84,2.66,20.18,12.89,25.61,8.9,14-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
14-Sep-2020 - 00:00,35.25,979.62,181.1,74.94,63.48,146.4,39.81,102.97,1.13,0.59,4.66,34.54,3.3,20.91,13.82,8.67,8.29,15-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
15-Sep-2020 - 00:00,35.24,979.22,214.75,77.56,62.47,129.33,40.97,106.24,1.05,0.63,5.44,35.23,9.36,25.82,25.69,12.47,11.24,16-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
16-Sep-2020 - 00:00,35.75,978.76,224.52,68.42,60.58,157.12,49.05,89.12,1.43,0.64,3.45,30.3,21.73,27.58,32.38,27.79,4.83,17-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
17-Sep-2020 - 00:00,35.75,978.48,193.6,50.94,59.42,164.61,34.11,80.68,1.8,0.48,2.88,26.53,19.79,22.95,28.36,15.46,11.11,18-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
18-Sep-2020 - 00:00,36.09,977.65,174.18,44.75,59.6,169.16,38.38,87.85,1.67,0.47,1.86,25.77,11.49,21.44,20.63,17.86,7.8,19-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
19-Sep-2020 - 00:00,35.82,977.79,178.62,66.33,60.84,143.79,43.46,80.48,0.84,0.57,1.71,24.55,11.22,20.31,19.97,10.26,16.66,20-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
20-Sep-2020 - 00:00,35.33,977.32,168.77,78.27,62.19,153.18,23.57,104.05,1.34,0.59,1.12,27.57,3.07,16.58,11.31,13.75,12.51,21-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
21-Sep-2020 - 00:00,35.72,976.23,179.79,72.02,61.07,149.0,65.1,104.02,1.15,0.42,2.11,28.76,1.9,16.44,10.28,12.68,27.99,22-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
22-Sep-2020 - 00:00,35.27,976.63,134.23,52.06,61.48,114.09,46.61,212.02,1.09,0.6,1.6,24.89,5.0,25.71,17.76,17.62,12.51,23-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
23-Sep-2020 - 00:00,35.4,976.76,109.11,28.24,59.15,117.63,38.52,299.39,1.08,0.52,1.8,21.66,8.73,26.4,21.15,16.01,12.1,24-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
24-Sep-2020 - 00:00,34.95,977.84,161.38,50.48,60.08,123.62,48.85,194.02,0.93,0.64,1.81,20.6,8.69,24.34,20.01,11.5,17.09,25-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
25-Sep-2020 - 00:00,35.06,977.82,232.15,69.52,57.46,142.68,55.8,75.25,1.44,0.63,2.32,20.73,21.38,30.04,33.41,27.08,12.08,26-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
26-Sep-2020 - 00:00,33.42,977.78,266.88,69.65,58.04,86.19,74.97,83.97,1.29,0.54,2.92,16.9,33.5,31.76,44.23,10.47,8.9,27-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
27-Sep-2020 - 00:00,33.84,977.81,168.4,42.27,55.8,147.22,36.4,90.49,1.2,0.47,2.46,15.21,24.91,24.61,33.34,18.21,8.33,28-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
28-Sep-2020 - 00:00,33.78,977.8,290.79,71.48,56.56,143.29,36.46,79.89,1.56,0.53,2.97,18.14,30.78,27.16,39.57,21.05,10.29,29-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
29-Sep-2020 - 00:00,33.51,977.77,294.65,79.02,59.49,135.71,48.55,83.01,1.66,0.62,3.3,22.27,18.12,27.94,29.63,20.38,7.55,30-Sep-2020 - 00:00,"Mundka, Delhi - DPCC"
30-Sep-2020 - 00:00,33.11,977.76,254.15,67.58,58.08,139.97,47.4,89.77,1.92,0.5,3.32,20.88,10.39,25.34,21.98,21.61,10.01,01-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
01-Oct-2020 - 00:00,33.51,977.77,308.58,72.08,55.2,137.98,53.04,76.86,1.59,0.62,2.94,20.15,19.84,28.38,31.57,24.78,10.02,02-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
02-Oct-2020 - 00:00,33.26,977.79,236.44,84.44,57.36,194.99,43.81,80.52,1.17,0.52,3.59,30.57,19.4,15.08,23.81,32.89,13.6,03-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
03-Oct-2020 - 00:00,32.95,977.75,303.33,95.04,55.46,187.28,37.91,81.38,1.23,0.69,3.51,32.69,25.23,19.61,30.97,22.72,14.53,04-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
04-Oct-2020 - 00:00,32.52,977.63,243.81,87.44,53.59,182.98,51.95,86.11,1.24,0.63,3.43,29.96,21.84,18.46,27.59,50.11,13.7,05-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
05-Oct-2020 - 00:00,32.31,977.63,324.04,80.29,52.84,180.89,41.15,81.56,1.99,0.55,3.75,32.41,22.28,19.12,28.32,49.56,9.12,06-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
06-Oct-2020 - 00:00,32.36,977.64,316.48,91.0,52.37,177.85,60.42,83.36,1.62,0.59,4.1,32.25,19.39,23.02,28.04,47.51,12.66,07-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
07-Oct-2020 - 00:00,32.7,977.69,366.09,110.55,52.51,164.02,107.62,77.49,1.33,0.76,4.91,35.6,42.34,24.46,47.54,52.9,18.3,08-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
08-Oct-2020 - 00:00,32.54,977.7,295.81,98.67,53.19,161.03,56.65,83.26,1.52,0.59,4.37,35.12,22.89,19.87,29.18,54.25,17.69,09-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
09-Oct-2020 - 00:00,32.43,977.71,328.12,110.27,52.77,147.93,91.04,101.64,1.21,0.65,3.68,34.42,18.75,21.71,26.83,59.64,19.73,10-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
10-Oct-2020 - 00:00,32.44,977.77,354.47,118.26,53.49,147.45,67.26,82.41,1.43,0.74,4.14,35.02,30.15,22.46,36.51,56.37,18.35,11-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
11-Oct-2020 - 00:00,32.47,977.81,304.54,109.25,53.15,143.25,65.54,83.91,1.45,0.7,3.88,36.0,13.55,20.76,22.09,36.15,17.29,12-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
12-Oct-2020 - 00:00,32.5,977.81,406.48,136.7,51.23,137.99,129.31,90.03,0.77,0.9,5.12,37.34,46.48,27.2,52.37,43.52,19.04,13-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
13-Oct-2020 - 00:00,33.18,977.88,388.21,167.62,55.02,121.32,157.37,207.78,0.67,1.31,7.86,49.05,43.86,39.64,56.83,39.45,12.68,14-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
14-Oct-2020 - 00:00,33.14,977.94,390.34,174.65,58.28,99.31,103.52,113.06,0.52,1.15,7.5,59.55,13.45,31.66,27.81,28.74,14.27,15-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
15-Oct-2020 - 00:00,32.65,977.9,396.09,169.33,48.12,141.62,106.23,98.72,0.9,1.04,4.32,37.07,26.68,21.4,33.17,10.92,18.81,16-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
16-Oct-2020 - 00:00,31.52,977.77,346.46,133.25,45.25,139.63,102.08,104.82,0.8,0.76,4.64,27.82,28.2,25.81,36.77,,21.81,17-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
17-Oct-2020 - 00:00,31.61,977.74,403.98,159.33,47.74,124.71,97.65,100.61,0.99,0.97,5.67,31.12,32.45,33.89,44.33,18.37,25.15,18-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
18-Oct-2020 - 00:00,31.34,977.75,350.25,146.62,47.57,134.15,70.55,86.71,1.44,0.55,6.26,31.07,27.37,36.42,41.66,44.7,3.67,19-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
19-Oct-2020 - 00:00,31.04,977.7,344.96,126.06,44.8,133.07,60.62,95.93,1.71,0.46,4.32,26.2,19.47,35.14,34.6,59.37,15.7,20-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
20-Oct-2020 - 00:00,30.78,977.65,362.89,143.67,44.16,132.84,64.15,96.76,0.94,0.88,4.82,28.31,63.21,43.89,74.9,51.61,8.43,21-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
21-Oct-2020 - 00:00,31.91,977.65,424.15,139.23,41.2,123.69,171.52,91.7,0.44,1.66,6.85,29.03,97.44,60.33,111.5,39.94,12.78,22-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
22-Oct-2020 - 00:00,31.26,977.64,496.19,207.4,45.29,84.76,207.24,157.38,0.42,0.66,11.84,42.5,42.6,59.84,66.68,40.49,37.09,23-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
23-Oct-2020 - 00:00,30.5,977.65,560.51,282.61,48.6,109.55,130.15,109.01,0.66,1.38,8.6,47.18,73.42,54.25,88.63,45.1,45.28,24-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
24-Oct-2020 - 00:00,29.39,977.63,542.57,248.5,51.98,64.34,175.96,104.73,0.99,1.07,9.08,50.63,114.18,60.91,128.2,44.31,28.0,25-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
25-Oct-2020 - 00:00,30.37,977.66,478.94,236.02,50.11,102.06,114.95,137.11,0.44,1.1,8.55,47.26,102.2,64.36,117.47,46.66,17.8,26-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
26-Oct-2020 - 00:00,30.1,977.68,449.9,222.58,49.89,86.82,94.13,102.8,0.85,1.07,6.19,48.7,64.95,56.74,83.16,33.25,18.62,27-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
27-Oct-2020 - 00:00,28.68,977.68,376.19,184.12,50.03,109.33,62.09,89.48,1.22,1.07,5.07,38.67,27.75,47.09,47.63,36.04,13.28,28-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
28-Oct-2020 - 00:00,28.49,977.69,380.62,208.48,49.77,106.95,46.28,89.42,0.54,1.23,6.1,40.74,77.56,68.71,99.74,36.04,17.2,29-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
29-Oct-2020 - 00:00,28.85,977.69,536.06,305.33,52.01,103.54,39.52,107.89,0.57,1.15,8.75,51.2,64.65,67.58,88.64,50.76,17.36,30-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
30-Oct-2020 - 00:00,28.9,977.69,493.42,268.58,50.8,108.83,6.23,84.7,1.27,1.16,5.12,45.54,44.82,62.18,69.6,33.53,18.52,31-Oct-2020 - 00:00,"Mundka, Delhi - DPCC"
31-Oct-2020 - 00:00,28.41,977.68,510.35,295.83,50.57,110.15,3.69,93.04,1.82,1.19,2.77,41.18,24.57,48.24,45.69,39.81,14.2,01-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
01-Nov-2020 - 00:00,28.02,978.89,359.71,260.02,45.52,105.69,6.12,82.26,1.51,1.15,4.68,28.07,32.44,52.15,54.13,37.74,17.69,02-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
02-Nov-2020 - 00:00,27.42,989.96,358.87,181.77,46.55,97.15,2.35,114.36,0.87,1.38,0.17,22.81,77.3,55.05,92.36,31.73,16.41,03-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
03-Nov-2020 - 00:00,27.92,989.33,384.72,166.38,45.4,102.85,0.0,120.46,0.71,1.42,0.0,27.07,97.34,60.63,111.46,33.09,16.91,04-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
04-Nov-2020 - 00:00,27.17,988.13,554.13,354.73,52.14,71.74,57.78,50.46,0.82,1.12,1.48,38.15,61.56,72.14,88.51,18.92,16.64,05-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
05-Nov-2020 - 00:00,27.76,989.37,521.36,329.88,51.15,88.94,71.63,82.9,0.8,1.23,3.03,39.98,72.55,70.31,96.5,29.76,16.52,06-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
06-Nov-2020 - 00:00,27.97,992.1,529.21,300.23,49.98,78.8,79.96,68.65,0.96,0.9,3.04,39.3,90.49,74.43,113.29,25.6,19.15,07-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
07-Nov-2020 - 00:00,27.64,992.99,687.87,432.07,51.94,84.69,34.28,70.45,1.07,1.67,3.4,41.54,88.7,73.44,111.38,37.11,18.67,08-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
08-Nov-2020 - 00:00,26.92,993.54,587.23,373.46,55.12,89.07,19.18,84.37,0.59,2.42,3.76,41.79,95.38,71.1,115.19,33.05,24.37,09-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
09-Nov-2020 - 00:00,26.27,992.07,790.97,698.96,62.79,80.06,28.84,71.39,0.65,3.53,5.31,51.63,94.73,78.55,118.92,25.06,18.41,10-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
10-Nov-2020 - 00:00,26.93,990.91,717.26,610.02,62.69,86.41,31.84,146.1,0.4,3.6,7.25,57.89,74.24,82.97,104.63,44.81,18.09,11-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
11-Nov-2020 - 00:00,27.33,992.71,569.26,291.67,60.89,89.18,41.37,201.28,0.46,3.12,8.19,52.15,99.02,77.56,121.96,37.29,17.36,12-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
12-Nov-2020 - 00:00,27.81,993.98,425.17,208.44,57.41,88.57,29.8,163.11,0.39,2.24,5.18,47.1,74.6,68.02,97.06,50.23,15.34,13-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
13-Nov-2020 - 00:00,27.67,992.64,459.48,278.81,56.98,89.46,18.67,102.79,0.72,1.97,3.23,39.19,44.49,58.89,67.6,41.51,16.93,14-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
14-Nov-2020 - 00:00,27.03,990.4,597.56,462.67,57.69,77.21,11.94,165.05,0.57,3.05,4.72,38.89,38.54,68.99,68.09,42.41,30.59,15-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
15-Nov-2020 - 00:00,27.9,989.67,376.2,286.73,57.43,77.29,6.19,290.99,1.45,2.08,3.37,42.13,15.58,56.61,42.77,60.3,26.5,16-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
16-Nov-2020 - 00:00,27.16,991.51,146.19,98.58,66.88,71.15,4.62,235.19,1.24,1.11,1.31,44.52,8.73,35.08,25.79,37.43,13.49,17-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
17-Nov-2020 - 00:00,26.59,990.03,156.31,101.48,64.32,103.33,4.14,107.33,1.64,1.1,1.39,31.78,10.89,33.27,26.58,30.93,14.01,18-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
18-Nov-2020 - 00:00,25.66,988.97,247.23,151.75,60.82,102.43,6.51,100.19,1.06,1.22,2.57,25.55,13.24,41.8,33.01,43.75,14.24,19-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
19-Nov-2020 - 00:00,25.21,989.47,377.79,207.92,57.22,98.92,9.26,105.8,0.77,1.4,3.16,24.33,21.38,52.15,45.19,42.45,15.09,20-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
20-Nov-2020 - 00:00,25.07,991.1,337.71,203.71,55.67,100.84,5.78,104.93,1.92,1.3,2.21,24.23,9.42,43.54,30.87,53.12,16.61,21-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
21-Nov-2020 - 00:00,24.45,991.51,356.62,168.92,53.74,98.06,9.43,99.41,2.05,1.34,1.79,21.72,23.87,46.25,44.04,43.13,14.54,22-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
22-Nov-2020 - 00:00,24.18,992.07,298.1,178.83,52.48,92.45,6.54,77.19,1.22,1.37,1.9,20.68,38.71,49.48,57.91,36.94,17.16,23-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
23-Nov-2020 - 00:00,24.75,992.32,408.23,201.12,51.13,88.02,30.69,105.68,0.42,1.81,3.41,25.78,70.8,60.04,89.67,37.12,16.26,24-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
24-Nov-2020 - 00:00,24.76,991.83,626.96,320.44,55.54,70.48,46.88,174.02,0.41,3.31,7.96,34.17,149.99,83.25,168.09,44.99,20.11,25-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
25-Nov-2020 - 00:00,25.17,992.19,557.04,357.06,60.09,45.16,19.77,226.94,0.73,2.95,6.09,43.96,86.68,76.3,111.19,37.42,20.23,26-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
26-Nov-2020 - 00:00,26.15,994.46,214.44,134.56,61.98,81.02,7.33,106.43,1.01,1.16,2.82,38.13,18.4,37.18,34.76,22.55,15.91,27-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
27-Nov-2020 - 00:00,25.64,996.14,219.56,95.4,59.31,89.53,5.5,101.0,1.77,1.0,1.26,26.87,9.22,34.28,25.77,31.3,13.89,28-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
28-Nov-2020 - 00:00,24.96,995.05,319.94,148.56,57.67,87.07,8.22,73.64,1.48,1.27,1.71,24.97,22.06,45.67,42.25,34.21,13.97,29-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
29-Nov-2020 - 00:00,24.28,993.34,310.06,154.21,56.74,63.36,11.0,75.37,0.78,1.68,2.59,23.83,47.37,50.94,65.76,3.62,14.33,30-Nov-2020 - 00:00,"Mundka, Delhi - DPCC"
30-Nov-2020 - 00:00,25.01,992.54,395.92,204.53,56.26,78.19,18.36,79.72,0.93,1.83,3.26,30.79,55.36,57.62,75.76,,17.12,01-Dec-2020 - 00:00,"Mundka, Delhi - DPCC"
01-Dec-2020 - 00:00,22.1,992.1,605.0,345.0,67.55,5.4,47.45,66.7,0.55,3.1,5.05,38.0,129.85,75.3,146.85,,22.2,02-Dec-2020 - 00:00,"Mundka, Delhi - DPCC"
