from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
02-Jun-2020 - 00:00,47.92,85.95,6.28,36.62,55.68,22.0,5.68,1.5,46.87,8.23,0.25,6.4,10.88,6.09,0.64,90.09,31.06,53.7,0.0,814.52,03-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
03-Jun-2020 - 00:00,85.53,115.3,6.48,36.47,55.25,21.67,5.18,1.37,55.55,8.8,1.17,6.26,10.64,5.72,0.76,99.3,33.34,44.1,0.0,845.37,04-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
04-Jun-2020 - 00:00,72.75,144.86,8.35,40.93,61.07,19.27,9.19,1.54,13.19,10.38,2.01,8.67,15.36,10.03,0.57,174.62,29.07,64.82,0.0,256.68,05-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
05-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
06-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,07-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
07-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,08-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
08-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,09-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
09-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,10-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
10-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,11-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
11-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
12-Jun-2020 - 00:00,71.11,144.84,6.98,35.12,55.55,17.89,5.58,1.34,34.54,6.91,0.13,4.45,7.18,3.34,0.79,102.05,38.38,39.59,0.0,154.63,13-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
13-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
14-Jun-2020 - 00:00,80.96,159.59,6.75,37.66,57.0,20.04,7.67,1.66,23.02,9.77,0.18,8.06,16.65,14.5,0.78,81.04,32.4,64.36,0.0,468.22,15-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
15-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,16-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
16-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
17-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,18-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
18-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,19-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
19-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
20-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,21-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
21-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
22-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,23-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
23-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,24-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
24-Jun-2020 - 00:00,31.72,40.9,,0.0,,,6.06,1.46,21.44,7.07,0.18,5.58,8.14,4.15,1.02,111.25,32.35,67.59,0.0,219.58,25-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
25-Jun-2020 - 00:00,,,,0.0,,,4.72,1.54,28.53,9.25,2.13,6.05,9.06,5.05,0.17,199.38,,,0.0,,26-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
26-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,27-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
27-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,28-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
28-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
29-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Jun-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
30-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
01-Jul-2020 - 00:00,,,,22.17,20.44,,1.07,0.69,40.78,2.11,0.1,0.8,1.3,0.8,0.9,108.98,35.2,55.17,0.0,108.55,02-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
02-Jul-2020 - 00:00,,,,0.0,,,3.04,1.55,61.82,6.93,0.19,1.6,2.55,1.67,0.9,119.5,37.55,50.08,0.0,166.72,03-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
03-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
04-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
05-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
06-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,07-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
07-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,08-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
08-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,09-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
09-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,10-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
10-Jul-2020 - 00:00,99.83,237.29,,0.0,,,5.89,1.28,21.58,0.11,1.08,6.34,6.14,4.04,0.59,257.95,35.2,53.21,0.0,239.98,11-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
11-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
12-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
13-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
14-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,15-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
15-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,16-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
16-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
17-Jul-2020 - 00:00,53.22,125.55,,0.0,,,6.34,1.39,8.7,6.14,0.19,0.3,7.39,3.26,0.8,92.06,31.27,78.38,0.0,,18-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
18-Jul-2020 - 00:00,44.9,103.78,,0.0,,,4.8,1.43,12.75,6.4,0.25,0.36,8.36,3.39,0.96,97.49,32.0,74.71,0.0,282.24,19-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
19-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
20-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,21-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
21-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
22-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,23-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
23-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,24-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
24-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,25-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
25-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,26-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
26-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,27-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
27-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,28-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
28-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
29-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
30-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,31-Jul-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
31-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
01-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
02-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,03-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
03-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
04-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
05-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
06-Aug-2020 - 00:00,14.57,55.69,,0.0,,,5.75,1.25,17.15,4.76,0.16,0.16,7.11,3.56,1.87,101.53,32.28,68.16,0.01,303.23,07-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
07-Aug-2020 - 00:00,28.54,55.43,,0.0,,,6.7,1.37,16.85,5.13,0.16,0.23,7.41,3.33,1.2,116.07,30.26,77.44,0.0,200.48,08-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
08-Aug-2020 - 00:00,41.42,67.92,,0.0,,,5.2,1.34,17.42,5.71,0.21,0.29,9.96,5.7,0.5,84.8,32.21,72.26,0.0,418.76,09-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
09-Aug-2020 - 00:00,18.91,28.14,,0.0,,,3.96,1.3,13.64,6.12,1.11,0.29,8.46,4.83,0.4,321.57,31.32,77.7,0.0,379.86,10-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
10-Aug-2020 - 00:00,25.25,36.05,,0.0,,,5.64,1.4,9.04,6.02,0.3,0.3,9.78,4.78,0.84,120.33,31.9,79.33,0.0,531.68,11-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
11-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
12-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
13-Aug-2020 - 00:00,28.17,32.35,,0.0,,,10.01,1.6,13.76,6.64,0.63,0.36,13.67,9.49,0.73,114.1,27.44,95.17,0.0,111.67,14-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
14-Aug-2020 - 00:00,20.77,44.72,,0.0,,,10.7,1.46,13.1,6.11,0.26,0.27,13.19,8.93,0.87,83.4,28.02,92.74,0.01,211.83,15-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
15-Aug-2020 - 00:00,29.67,53.54,,0.0,,,10.5,1.4,14.53,6.48,0.22,0.3,11.4,5.82,0.99,109.97,,,0.0,,16-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
16-Aug-2020 - 00:00,17.61,42.12,,0.0,,,7.47,1.38,17.33,5.72,0.2,0.25,9.57,3.9,1.16,126.57,20.36,58.43,0.0,2.67,17-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
17-Aug-2020 - 00:00,16.93,72.89,,0.0,,,9.31,1.3,15.83,5.56,0.26,0.21,9.28,7.27,0.85,127.61,31.31,80.04,0.0,298.91,18-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
18-Aug-2020 - 00:00,28.8,74.18,48.94,28.09,20.02,91.07,8.89,1.36,12.92,5.93,3.25,2.91,9.48,6.96,0.51,181.85,29.99,86.68,0.0,206.44,19-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
19-Aug-2020 - 00:00,26.06,48.32,44.77,67.6,14.42,76.4,7.06,1.42,10.22,5.5,1.41,6.57,12.06,10.02,0.49,145.15,26.82,97.96,0.13,43.34,20-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
20-Aug-2020 - 00:00,17.24,30.93,44.18,67.79,14.58,73.28,8.35,1.53,12.72,6.77,0.52,9.61,17.63,13.19,1.14,91.31,25.77,97.63,0.4,94.53,21-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
21-Aug-2020 - 00:00,17.39,39.6,42.55,65.35,14.05,73.32,9.83,1.39,12.64,6.16,0.25,11.03,24.11,25.71,1.01,74.85,28.31,86.2,0.0,405.42,22-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
22-Aug-2020 - 00:00,16.24,54.87,42.02,64.48,13.88,75.87,11.71,0.57,17.19,3.3,10.07,7.74,3.68,22.09,1.3,79.82,29.85,78.51,0.0,223.06,23-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
23-Aug-2020 - 00:00,12.14,41.85,41.51,64.09,13.97,76.15,6.79,1.35,16.63,5.95,,19.8,10.81,64.61,1.29,70.16,27.83,89.17,0.0,317.99,24-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
24-Aug-2020 - 00:00,3.32,53.35,43.57,65.72,13.59,63.79,9.3,1.3,16.41,5.02,0.41,4.86,3.43,1.6,1.12,135.72,29.0,83.94,0.0,268.02,25-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
25-Aug-2020 - 00:00,14.77,59.73,42.98,64.66,13.78,95.01,9.92,1.38,13.42,5.02,0.81,2.42,5.42,2.39,0.74,151.19,28.52,87.32,0.0,230.98,26-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
26-Aug-2020 - 00:00,29.11,79.79,42.21,63.38,13.78,75.13,10.39,1.43,13.66,4.63,7.97,1.98,4.94,0.22,0.31,232.75,29.66,79.76,0.0,242.74,27-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
27-Aug-2020 - 00:00,29.67,96.95,37.29,65.73,18.11,76.73,5.94,1.44,16.29,5.63,0.88,2.82,6.65,0.36,0.62,230.09,29.9,76.92,0.0,307.54,28-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
28-Aug-2020 - 00:00,35.95,70.94,1.98,48.77,31.3,69.21,9.41,1.56,12.51,4.52,6.37,1.73,9.95,11.66,0.62,128.84,27.76,90.92,0.01,184.35,29-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
29-Aug-2020 - 00:00,30.97,78.51,1.59,48.06,31.11,65.36,8.2,1.55,14.68,5.87,0.49,3.17,9.5,8.23,0.76,75.3,29.31,82.89,0.0,250.28,30-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
30-Aug-2020 - 00:00,30.87,66.83,1.16,46.87,30.6,61.4,13.58,1.37,15.84,5.09,0.41,5.1,6.3,3.41,1.37,68.55,27.66,87.01,0.0,151.64,31-Aug-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
31-Aug-2020 - 00:00,13.95,61.79,1.66,46.94,30.28,52.65,11.91,1.36,17.76,4.53,0.37,3.35,4.45,2.82,0.91,154.74,29.34,77.04,0.0,261.2,01-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
01-Sep-2020 - 00:00,14.14,70.38,1.6,47.21,30.51,55.51,10.75,1.41,15.88,5.51,0.5,4.82,6.6,4.37,0.44,188.2,29.03,77.97,0.0,350.28,02-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
02-Sep-2020 - 00:00,13.35,72.17,1.73,46.89,30.21,60.21,10.83,1.4,19.48,5.31,0.47,4.23,5.52,3.27,0.42,192.81,29.77,77.09,0.0,249.35,03-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
03-Sep-2020 - 00:00,17.79,72.25,1.48,45.7,29.93,55.38,9.99,1.33,20.05,4.59,0.41,7.13,7.9,3.66,1.03,103.46,29.82,80.58,0.0,301.26,04-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
04-Sep-2020 - 00:00,14.91,88.77,1.63,47.12,30.43,59.74,7.38,1.41,19.64,6.2,0.41,7.53,4.41,2.17,0.81,137.66,29.71,81.42,0.0,325.53,05-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
05-Sep-2020 - 00:00,11.26,89.29,2.25,49.22,31.4,62.02,7.89,1.53,18.31,5.88,12.53,8.74,3.48,1.61,0.51,183.08,29.42,80.59,0.01,250.68,06-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
06-Sep-2020 - 00:00,2.63,34.31,1.61,47.62,30.78,57.35,9.78,1.46,15.31,5.85,0.59,12.21,5.08,1.64,0.46,264.17,26.69,90.4,0.0,344.64,07-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
07-Sep-2020 - 00:00,13.09,89.26,1.89,43.17,30.27,56.85,10.64,1.37,23.7,5.37,0.24,10.49,3.86,1.35,0.61,161.42,30.32,79.79,0.71,371.87,08-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
08-Sep-2020 - 00:00,2.81,98.13,3.24,45.13,29.79,66.48,15.18,1.26,45.26,4.16,0.96,7.89,2.41,0.87,0.81,297.26,33.51,62.76,0.0,452.36,09-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
09-Sep-2020 - 00:00,6.38,173.08,2.56,50.97,32.38,62.47,7.77,1.58,32.23,7.17,3.95,9.1,8.18,5.89,0.68,264.19,32.41,65.56,0.0,341.09,10-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
10-Sep-2020 - 00:00,13.78,187.51,2.28,50.21,33.65,60.03,6.58,1.67,17.94,8.2,0.19,8.54,12.83,8.01,0.45,236.93,30.52,74.31,0.0,364.58,11-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
11-Sep-2020 - 00:00,45.76,231.92,2.36,54.07,34.59,69.06,9.74,1.69,24.79,8.3,1.59,12.64,16.16,12.11,0.38,172.33,31.74,64.53,0.0,380.25,12-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
12-Sep-2020 - 00:00,73.37,193.53,2.0,54.97,35.43,73.95,12.44,1.81,28.85,2.76,1.08,15.34,26.22,24.67,0.45,64.15,31.34,68.41,0.0,416.92,13-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
13-Sep-2020 - 00:00,72.04,208.69,2.41,50.18,31.92,60.97,6.41,1.73,14.99,5.28,2.46,11.51,6.05,1.08,0.48,45.51,30.81,73.31,0.0,,14-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
14-Sep-2020 - 00:00,71.49,163.98,2.04,49.73,31.9,65.62,7.16,1.7,22.83,5.68,2.53,7.45,3.17,1.03,0.38,124.89,31.23,75.18,0.0,222.14,15-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
15-Sep-2020 - 00:00,64.19,194.12,2.64,51.9,32.93,66.09,9.79,1.81,18.21,5.83,2.47,10.84,5.82,1.05,0.42,179.02,31.74,69.45,0.0,342.75,16-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
16-Sep-2020 - 00:00,80.56,262.55,2.5,53.24,33.92,57.68,8.7,1.91,13.84,6.11,6.2,8.14,3.62,0.88,0.44,246.01,32.28,67.47,0.0,303.42,17-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
17-Sep-2020 - 00:00,107.95,169.69,2.77,51.95,32.88,57.47,9.89,1.79,13.47,5.64,1.3,5.02,1.75,0.69,0.77,270.27,32.58,62.74,0.0,386.26,18-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
18-Sep-2020 - 00:00,59.79,149.28,2.31,50.6,32.34,56.01,7.53,1.48,13.25,4.78,1.48,3.79,1.24,0.56,0.73,274.12,32.64,61.28,0.0,371.52,19-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
19-Sep-2020 - 00:00,86.21,161.84,2.81,52.79,33.15,60.21,10.41,1.48,22.14,6.17,8.08,6.48,9.26,8.48,0.63,190.37,32.53,63.98,0.0,336.7,20-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
20-Sep-2020 - 00:00,83.41,190.54,4.46,51.93,38.86,61.55,6.71,1.72,29.55,9.81,1.37,32.22,21.06,2.09,0.77,213.37,31.92,65.29,0.0,352.07,21-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
21-Sep-2020 - 00:00,74.94,200.22,6.72,5.18,1.44,36.11,10.78,1.63,36.57,9.7,1.42,13.78,5.35,0.62,0.74,168.1,33.87,55.71,0.0,347.66,22-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
22-Sep-2020 - 00:00,55.64,135.5,3.89,3.82,2.28,47.32,12.58,1.69,9.95,10.09,2.65,13.3,4.65,1.08,0.75,106.41,30.1,75.01,0.0,283.1,23-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
23-Sep-2020 - 00:00,26.32,71.41,1.99,1.83,0.99,40.73,6.76,1.42,13.68,7.18,0.6,4.58,1.21,0.86,0.91,115.45,30.49,72.37,0.0,333.41,24-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
24-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,25-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
25-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,26-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
26-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,27-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
27-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,28-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
28-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
29-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Sep-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
30-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
01-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
02-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,03-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
03-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
04-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
05-Oct-2020 - 00:00,68.78,230.69,21.15,24.64,16.41,50.52,4.64,1.71,16.79,6.58,0.33,12.01,4.34,1.12,0.46,257.99,28.18,42.45,0.0,23.19,06-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
06-Oct-2020 - 00:00,97.48,263.88,16.07,30.97,30.82,60.41,8.46,1.92,25.41,10.34,8.29,23.58,12.16,1.95,0.65,244.18,27.91,49.31,0.0,357.89,07-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
07-Oct-2020 - 00:00,113.47,287.95,18.34,48.14,53.25,65.46,9.37,2.2,28.0,10.26,0.75,43.52,33.09,2.4,0.54,233.68,28.11,51.29,0.0,334.98,08-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
08-Oct-2020 - 00:00,96.69,269.17,17.13,28.83,26.97,63.57,9.4,2.0,29.8,6.64,1.12,7.23,5.88,2.24,0.58,205.91,28.66,48.69,0.0,332.84,09-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
09-Oct-2020 - 00:00,100.72,246.97,21.79,27.95,21.9,57.05,9.94,1.96,13.7,7.32,24.42,8.25,7.4,4.62,0.43,161.95,28.2,49.7,0.0,297.69,10-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
10-Oct-2020 - 00:00,96.24,224.16,20.41,17.66,11.22,53.94,11.48,1.85,34.17,6.21,0.19,7.66,11.41,6.7,0.6,213.63,28.46,50.36,0.0,306.5,11-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
11-Oct-2020 - 00:00,98.45,224.94,17.01,16.19,9.21,65.23,8.41,1.82,42.3,5.91,0.23,7.06,11.47,6.18,0.67,199.6,28.61,50.67,0.0,299.91,12-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
12-Oct-2020 - 00:00,145.01,310.28,21.34,22.59,14.72,65.23,10.34,1.99,61.7,7.73,0.28,9.48,17.84,13.03,0.5,138.6,30.68,42.45,0.0,295.57,13-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
13-Oct-2020 - 00:00,154.06,258.99,14.17,23.72,22.1,55.75,7.98,2.37,29.49,10.4,0.6,14.1,30.11,28.88,0.52,128.68,27.59,61.68,0.0,287.16,14-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
14-Oct-2020 - 00:00,141.02,332.93,13.28,14.05,12.56,42.02,15.66,2.04,37.01,6.09,0.27,13.62,36.33,40.09,0.41,89.47,30.45,51.95,0.0,281.02,15-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
15-Oct-2020 - 00:00,167.17,335.89,16.43,30.68,30.77,48.12,8.79,2.36,28.21,9.24,0.46,14.91,33.06,30.19,0.5,170.55,28.45,44.09,0.0,240.29,16-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
16-Oct-2020 - 00:00,116.97,272.41,48.09,66.15,54.8,47.0,12.84,2.3,36.2,10.22,0.69,17.84,38.96,37.93,0.37,152.57,26.98,39.03,0.0,290.66,17-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
17-Oct-2020 - 00:00,153.19,323.98,74.42,84.3,59.31,31.93,16.91,2.56,41.92,13.2,0.73,17.29,39.15,32.99,0.35,135.65,26.66,43.37,0.0,245.11,18-Oct-2020 - 00:00,"Sector 11, Faridabad - HSPCB"
