from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
01-Sep-2020 - 00:00,7.82,18.05,3.63,4.98,8.61,3.61,2.29,0.27,1.63,1.96,88.85,66.03,25.2,99.46,,0.11,8.07,209.45,02-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
02-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,03-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
03-Sep-2020 - 00:00,9.61,43.47,4.69,3.4,8.08,4.92,2.4,0.3,4.88,0.96,87.55,82.67,31.12,81.7,,0.04,0.87,131.31,04-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
04-Sep-2020 - 00:00,9.63,56.54,7.17,2.5,9.62,5.97,2.4,0.54,11.07,1.28,86.33,80.86,30.41,86.18,999.43,0.17,2.57,146.45,05-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
05-Sep-2020 - 00:00,12.47,47.36,7.04,3.17,10.21,7.24,2.55,0.52,6.13,2.65,92.0,83.62,30.56,87.18,999.09,0.21,0.62,145.22,06-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
06-Sep-2020 - 00:00,15.07,69.97,5.94,3.41,9.34,8.19,2.65,0.62,4.25,2.92,88.03,81.49,30.19,90.8,998.98,0.23,0.53,142.31,07-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
07-Sep-2020 - 00:00,13.1,26.64,6.71,2.82,9.52,8.4,2.51,0.39,3.99,0.86,76.24,84.28,29.08,89.23,999.58,0.26,1.92,120.59,08-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
08-Sep-2020 - 00:00,16.82,33.3,5.77,5.44,11.21,9.16,3.02,0.44,2.15,1.17,85.39,83.33,29.52,88.17,999.43,0.12,0.76,98.57,09-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
09-Sep-2020 - 00:00,11.57,43.0,5.87,4.81,10.68,9.56,2.76,0.49,2.83,1.63,88.38,75.98,29.34,91.69,998.73,0.1,0.64,115.34,10-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
10-Sep-2020 - 00:00,,,7.28,6.93,14.21,9.89,2.62,0.55,3.54,3.62,87.56,95.56,29.33,90.09,998.29,0.06,0.66,159.23,11-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
11-Sep-2020 - 00:00,21.91,45.3,7.32,4.59,11.91,11.48,2.79,0.56,3.59,2.54,92.13,104.21,28.75,91.46,997.51,0.04,2.08,131.69,12-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
12-Sep-2020 - 00:00,13.43,24.71,5.66,4.36,10.01,9.49,2.84,0.39,2.24,3.16,67.87,101.02,27.59,94.41,998.53,0.02,0.97,173.18,13-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
13-Sep-2020 - 00:00,13.56,29.79,4.08,2.99,7.07,6.59,2.76,0.29,2.0,1.52,73.98,83.6,27.35,94.29,,0.04,1.05,151.64,14-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
14-Sep-2020 - 00:00,15.45,34.31,4.29,8.89,13.19,9.67,2.93,0.46,1.43,3.12,57.29,95.34,27.07,93.77,999.65,0.04,2.37,123.08,15-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
15-Sep-2020 - 00:00,17.3,31.11,4.39,14.44,18.79,9.04,2.83,0.52,1.58,1.91,66.95,87.58,27.02,95.31,999.37,0.03,1.55,108.62,16-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
16-Sep-2020 - 00:00,15.41,29.6,3.21,12.54,15.73,8.57,2.99,0.51,1.6,2.45,79.84,77.35,27.6,94.22,999.8,0.03,0.71,106.88,17-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
17-Sep-2020 - 00:00,16.48,31.26,2.8,15.27,17.16,8.59,2.72,0.55,1.52,2.8,88.51,90.42,26.86,97.26,,0.03,0.55,138.68,18-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
18-Sep-2020 - 00:00,23.15,41.78,2.87,18.88,20.8,9.32,3.02,0.61,1.4,2.36,88.49,89.63,26.66,96.98,999.26,0.02,0.69,118.06,19-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
19-Sep-2020 - 00:00,23.71,38.89,4.18,17.91,20.84,10.27,2.9,0.69,1.46,4.37,84.6,93.45,27.06,97.5,998.44,0.03,0.6,107.83,20-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
20-Sep-2020 - 00:00,21.43,33.01,3.89,7.36,11.25,11.58,3.07,0.52,2.35,2.07,91.91,89.48,28.89,89.16,996.7,0.05,0.66,130.78,21-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
21-Sep-2020 - 00:00,26.6,45.15,6.01,7.84,13.84,12.9,3.03,0.65,1.96,3.74,65.7,107.75,27.22,96.24,995.47,0.03,0.8,112.08,22-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
22-Sep-2020 - 00:00,29.04,41.5,7.31,8.04,15.35,14.82,2.89,0.72,2.42,3.11,70.32,90.64,26.56,98.83,995.64,0.03,0.72,122.0,23-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
23-Sep-2020 - 00:00,10.27,14.47,8.09,4.11,12.2,12.85,3.04,0.46,2.05,2.63,71.23,88.1,25.86,99.9,997.08,0.03,1.82,187.31,24-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
24-Sep-2020 - 00:00,18.69,31.18,7.4,9.36,16.76,11.79,2.82,0.59,1.69,2.98,85.14,113.6,27.2,95.51,999.57,0.07,2.97,166.67,25-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
25-Sep-2020 - 00:00,18.23,37.12,4.73,10.22,14.95,15.29,2.47,0.57,1.38,3.06,84.94,77.7,27.18,95.58,,0.06,0.61,130.99,26-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
26-Sep-2020 - 00:00,15.14,37.88,3.68,5.13,8.81,23.86,2.6,0.33,1.69,1.65,85.04,72.02,27.46,90.03,,0.04,0.77,109.52,27-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
27-Sep-2020 - 00:00,19.69,44.42,5.43,9.27,14.69,15.13,2.44,0.45,2.41,2.62,81.56,75.33,27.73,89.58,,0.03,0.56,159.26,28-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
28-Sep-2020 - 00:00,24.0,50.0,7.92,10.23,18.15,11.16,2.31,0.54,3.26,1.71,81.12,72.48,27.8,88.61,,0.03,0.62,146.5,29-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
29-Sep-2020 - 00:00,26.63,57.69,8.17,7.85,16.01,8.38,2.52,0.59,4.11,3.13,78.3,82.09,28.16,87.64,,0.05,0.59,146.45,30-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Sep-2020 - 00:00,25.66,56.15,7.47,3.25,10.72,7.47,2.72,0.42,4.7,0.62,77.2,79.49,28.35,86.53,999.95,0.05,0.62,155.15,01-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
01-Oct-2020 - 00:00,22.46,47.48,6.56,4.3,10.86,7.23,2.28,0.39,5.04,1.09,88.8,88.43,28.37,85.6,,0.06,0.7,140.61,02-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
02-Oct-2020 - 00:00,30.33,60.4,7.22,6.67,13.89,6.8,2.27,0.47,5.36,0.3,11.06,210.68,28.69,90.24,,0.07,0.71,124.53,03-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
03-Oct-2020 - 00:00,40.12,69.3,10.83,3.57,14.41,6.27,2.27,0.55,6.42,0.0,2.13,228.27,28.44,90.93,,0.09,1.13,146.59,04-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
04-Oct-2020 - 00:00,28.66,40.48,11.8,2.58,14.38,5.4,2.22,0.56,5.85,0.0,2.13,228.27,26.58,96.04,,0.02,0.82,183.96,05-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
05-Oct-2020 - 00:00,23.13,41.86,5.66,2.97,8.64,6.09,2.14,0.44,3.92,0.0,2.13,228.27,28.52,89.56,,0.02,0.78,94.64,06-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
06-Oct-2020 - 00:00,32.84,63.15,6.45,4.46,10.91,6.62,2.18,0.46,5.24,0.0,2.13,228.27,28.81,88.08,,0.03,0.65,139.86,07-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
07-Oct-2020 - 00:00,45.35,77.32,7.48,4.82,12.3,7.79,2.28,0.59,7.41,0.0,2.13,228.27,29.54,86.63,,0.04,0.74,103.49,08-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
08-Oct-2020 - 00:00,54.88,90.0,8.64,3.82,12.46,9.44,2.1,0.62,6.55,1.2,52.2,149.63,29.67,89.03,,0.06,1.69,108.82,09-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
09-Oct-2020 - 00:00,55.25,88.0,8.17,2.05,10.22,8.39,2.29,0.62,9.91,1.62,76.43,88.76,30.69,81.67,999.59,0.09,1.72,113.99,10-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
10-Oct-2020 - 00:00,70.89,106.1,14.12,5.93,20.05,8.56,2.36,0.98,7.02,3.84,85.89,95.65,29.38,89.33,999.62,0.1,0.77,110.82,11-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
11-Oct-2020 - 00:00,50.1,78.39,10.85,5.84,16.68,10.42,2.29,0.81,3.98,4.39,102.17,97.42,28.44,92.39,998.96,0.05,0.6,109.33,12-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
12-Oct-2020 - 00:00,64.06,94.0,7.67,8.29,15.96,11.6,2.72,0.89,1.57,29.88,91.55,74.38,28.15,94.86,998.93,0.03,0.65,161.94,13-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
13-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,14-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
14-Oct-2020 - 00:00,52.62,91.31,20.17,4.82,24.98,9.43,,0.86,23.64,3.48,66.64,139.62,,,,,,,15-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
15-Oct-2020 - 00:00,26.69,36.99,13.47,3.55,17.02,7.56,15.7,0.57,22.8,2.87,86.4,95.37,,,,,,,16-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
16-Oct-2020 - 00:00,22.75,39.36,15.34,6.0,21.34,5.89,0.01,0.66,7.49,4.24,84.31,95.48,,,,,,,17-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
17-Oct-2020 - 00:00,27.99,76.87,16.34,7.39,23.73,6.14,0.01,0.39,15.72,2.62,88.58,87.59,,,,,,,18-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
18-Oct-2020 - 00:00,27.83,76.59,15.1,4.74,19.84,5.74,,0.41,13.49,2.04,84.47,87.4,,,,,,,19-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
19-Oct-2020 - 00:00,28.5,64.88,6.68,11.67,18.35,7.2,,0.43,9.05,1.28,76.39,75.66,,,,,,,20-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
20-Oct-2020 - 00:00,37.02,65.24,6.88,9.22,15.89,9.33,,0.6,4.14,2.73,75.39,67.0,28.8,93.2,999.54,0.03,0.52,139.46,21-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
21-Oct-2020 - 00:00,42.23,62.48,11.9,4.98,16.87,10.52,5.42,0.7,5.5,1.71,79.23,89.39,29.87,88.27,999.45,0.09,0.68,125.15,22-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
22-Oct-2020 - 00:00,43.98,64.19,12.42,3.35,15.76,7.23,,0.73,6.55,2.22,86.02,88.03,29.01,89.89,999.14,0.02,0.71,144.65,23-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
23-Oct-2020 - 00:00,38.57,60.76,13.04,3.83,16.85,8.74,1.55,0.67,13.05,1.31,69.26,89.31,29.04,86.68,999.59,0.02,0.62,145.41,24-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
24-Oct-2020 - 00:00,64.19,99.15,15.24,17.91,33.14,6.87,2.33,1.0,3.34,9.47,91.05,87.56,28.9,92.68,,0.03,2.48,122.56,25-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
25-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,26-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
26-Oct-2020 - 00:00,50.92,80.98,14.47,2.54,17.01,8.66,1.71,0.69,16.78,1.88,90.06,87.66,30.6,77.13,,0.11,0.64,145.95,27-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
27-Oct-2020 - 00:00,46.88,81.73,22.46,4.07,26.54,9.11,1.39,0.78,15.53,1.93,84.61,77.38,28.73,73.95,,0.11,4.49,192.03,28-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
28-Oct-2020 - 00:00,59.9,99.86,21.99,4.73,26.73,9.38,1.59,0.87,24.56,3.78,94.64,75.63,28.94,78.05,,0.13,0.52,179.85,29-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
29-Oct-2020 - 00:00,67.02,101.14,20.72,3.68,24.4,8.55,2.01,0.87,25.51,2.32,94.83,68.91,28.26,81.73,,0.12,0.55,185.37,30-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Oct-2020 - 00:00,60.98,92.01,16.68,3.99,20.67,8.85,3.42,0.82,28.82,3.82,77.13,77.63,28.91,76.94,,0.33,3.68,181.61,31-Oct-2020 - 00:00,"Powai, Mumbai - MPCB"
31-Oct-2020 - 00:00,48.8,78.32,19.15,3.76,22.92,9.36,3.78,0.71,30.09,1.75,80.98,64.25,28.03,70.02,,0.34,3.68,205.59,01-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
01-Nov-2020 - 00:00,48.55,78.98,17.31,2.75,20.07,9.21,3.74,0.7,24.94,1.28,77.43,74.64,27.86,71.91,,0.38,2.47,202.37,02-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
02-Nov-2020 - 00:00,75.75,119.93,22.76,4.07,26.84,10.47,3.87,1.01,33.93,3.93,81.36,83.85,28.71,76.87,,0.47,2.52,184.18,03-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
03-Nov-2020 - 00:00,84.4,135.65,20.34,3.19,23.53,11.28,3.67,1.01,42.61,1.94,96.86,88.74,29.22,74.2,,0.47,4.26,192.43,04-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
04-Nov-2020 - 00:00,82.15,127.53,23.97,4.01,27.98,11.24,4.01,1.09,50.81,2.06,107.19,106.71,29.01,73.44,,0.4,4.51,210.53,05-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
05-Nov-2020 - 00:00,72.98,114.1,20.54,3.57,24.11,10.72,3.66,0.91,53.82,3.6,92.88,68.48,28.35,69.33,,0.42,2.0,190.95,06-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
06-Nov-2020 - 00:00,63.2,104.77,21.36,3.37,24.73,9.69,3.47,0.82,44.51,1.48,88.66,65.68,28.42,63.35,,0.43,2.02,183.28,07-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
07-Nov-2020 - 00:00,73.68,114.26,28.55,5.84,34.39,9.68,3.79,0.98,40.9,2.75,80.0,62.77,27.78,69.41,,0.45,2.13,208.18,08-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
08-Nov-2020 - 00:00,64.5,107.27,18.2,2.44,20.65,9.38,3.52,0.8,56.52,1.37,93.14,55.85,29.15,62.44,,0.44,2.05,229.82,09-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
09-Nov-2020 - 00:00,69.58,110.41,23.12,3.65,26.76,9.33,3.53,0.86,48.13,1.86,96.61,57.17,27.99,66.55,,0.46,1.5,218.15,10-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
10-Nov-2020 - 00:00,76.0,121.27,30.08,4.98,35.05,9.04,4.07,0.97,55.82,1.88,80.97,77.12,27.22,63.42,,0.47,2.9,213.63,11-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
11-Nov-2020 - 00:00,76.74,126.65,25.44,2.99,28.43,9.51,4.18,0.97,72.05,0.92,70.96,62.65,27.12,55.49,,0.41,1.98,211.66,12-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
12-Nov-2020 - 00:00,71.26,118.65,21.95,2.79,24.74,12.04,3.88,0.97,78.39,0.41,80.29,56.76,27.34,56.37,,0.4,1.93,198.85,13-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
13-Nov-2020 - 00:00,54.6,89.25,22.82,4.03,26.85,13.14,4.17,1.0,49.15,2.11,86.49,67.93,28.25,68.7,,0.48,0.6,195.11,14-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
14-Nov-2020 - 00:00,46.4,75.05,20.8,6.12,26.91,10.92,4.3,0.91,50.79,1.53,68.07,51.8,29.2,72.25,,0.55,0.68,191.75,15-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
15-Nov-2020 - 00:00,61.23,87.23,15.59,3.88,19.47,10.69,3.74,0.83,43.53,1.88,69.36,53.88,29.4,77.6,,0.5,0.96,191.44,16-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
16-Nov-2020 - 00:00,63.52,93.54,14.47,2.12,16.58,10.82,3.95,0.79,64.52,1.37,72.92,64.91,29.95,72.25,,0.56,2.63,191.18,17-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
17-Nov-2020 - 00:00,51.96,80.12,14.7,1.63,16.33,9.17,3.71,0.77,64.23,1.01,80.56,74.61,30.07,72.03,,0.58,0.94,193.49,18-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
18-Nov-2020 - 00:00,64.01,102.82,23.03,2.6,25.64,9.48,3.9,0.96,56.08,4.2,71.27,86.8,28.98,77.85,,0.54,1.85,199.72,19-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
19-Nov-2020 - 00:00,66.58,103.93,17.43,2.08,19.51,8.67,3.64,0.89,67.48,1.64,63.69,76.57,29.1,75.96,,0.57,0.91,217.64,20-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
20-Nov-2020 - 00:00,57.72,94.01,24.88,2.42,27.3,8.42,3.65,0.89,64.1,4.0,73.52,74.93,27.87,72.23,,0.49,0.57,203.54,21-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
21-Nov-2020 - 00:00,56.01,89.51,24.24,4.07,28.32,7.08,3.59,0.87,40.49,1.86,73.86,67.48,27.37,75.08,,0.51,1.62,209.98,22-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
22-Nov-2020 - 00:00,75.18,113.18,23.98,3.88,27.86,7.17,3.91,0.98,66.3,1.46,89.12,57.55,27.53,76.85,,0.5,1.39,216.39,23-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
23-Nov-2020 - 00:00,39.76,60.58,17.41,2.39,19.8,5.93,3.46,0.7,43.34,1.44,72.69,72.87,27.46,67.17,,0.48,2.88,206.03,24-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
24-Nov-2020 - 00:00,67.81,102.95,25.48,2.89,28.36,7.9,4.02,0.89,51.3,5.04,79.0,61.04,27.11,72.56,,0.51,2.58,219.67,25-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
25-Nov-2020 - 00:00,90.06,137.48,38.38,5.25,43.63,8.96,4.61,1.23,28.17,7.89,99.18,66.04,27.49,72.28,,0.51,0.78,203.04,26-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
26-Nov-2020 - 00:00,88.67,134.26,26.18,3.47,29.64,8.22,4.1,0.79,45.84,3.7,72.91,56.7,27.64,71.0,,0.48,1.76,200.39,27-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
27-Nov-2020 - 00:00,60.92,103.77,16.65,1.68,18.23,7.18,5.52,0.48,24.81,3.7,62.89,43.0,28.56,51.17,,0.4,0.91,200.21,28-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
28-Nov-2020 - 00:00,57.0,95.33,24.14,2.73,26.86,6.38,6.7,0.59,22.5,1.1,61.2,60.85,27.69,62.25,,0.39,0.8,210.62,29-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
29-Nov-2020 - 00:00,36.72,65.59,28.19,2.93,31.11,6.07,7.28,0.51,17.14,2.72,71.25,77.45,28.34,72.13,,0.45,0.6,204.61,30-Nov-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Nov-2020 - 00:00,54.33,81.72,14.61,56.62,70.61,86.56,6.89,0.65,16.43,1.56,71.36,51.21,28.98,74.05,,0.36,0.84,204.51,01-Dec-2020 - 00:00,"Powai, Mumbai - MPCB"
01-Dec-2020 - 00:00,49.25,75.0,1.39,2.9,4.28,375.84,4.64,1.11,3.98,4.49,76.39,51.75,,,,,,,02-Dec-2020 - 00:00,"Powai, Mumbai - MPCB"
