from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
10-Aug-2020 - 00:00,31.21,976.08,32.38,24.32,68.71,159.85,7.78,196.33,1.66,0.73,0.25,37.24,15.34,18.12,22.24,10.62,6.52,11-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
11-Aug-2020 - 00:00,31.87,975.68,52.36,36.86,66.3,145.69,17.24,226.11,1.28,1.33,0.5,38.65,51.06,35.98,60.79,8.43,7.17,12-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
12-Aug-2020 - 00:00,32.06,974.69,27.0,14.79,65.04,190.71,11.35,208.99,2.39,0.73,0.3,34.87,30.91,19.21,35.24,10.93,6.17,13-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
13-Aug-2020 - 00:00,27.05,974.54,21.29,8.48,78.93,47.21,12.43,174.68,1.93,0.7,0.39,40.83,19.09,18.83,25.74,13.88,5.16,14-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
14-Aug-2020 - 00:00,28.7,973.73,36.62,14.65,74.16,103.89,11.79,170.73,3.29,0.59,0.61,30.43,4.11,15.76,11.73,19.84,6.92,15-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
15-Aug-2020 - 00:00,30.68,973.74,40.31,20.62,69.65,187.6,6.09,192.92,2.23,0.46,0.28,26.4,5.49,9.45,9.48,21.66,6.75,16-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
16-Aug-2020 - 00:00,31.19,974.65,30.65,14.35,68.97,220.98,4.08,189.76,2.17,0.51,0.27,29.7,6.62,12.47,12.04,20.06,6.93,17-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
17-Aug-2020 - 00:00,30.63,975.04,55.73,22.67,72.06,126.68,18.79,192.62,1.53,1.13,0.87,28.31,32.85,24.34,39.88,14.46,7.75,18-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
18-Aug-2020 - 00:00,30.58,975.59,89.88,20.56,71.13,116.17,27.26,244.84,1.46,1.21,1.27,35.4,47.32,27.79,53.47,7.77,7.96,19-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
19-Aug-2020 - 00:00,26.91,975.59,46.67,16.86,79.18,21.02,24.27,220.5,1.89,1.02,1.18,34.92,43.66,29.06,51.22,17.42,4.29,20-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
20-Aug-2020 - 00:00,26.74,978.11,33.67,18.82,77.53,74.49,24.42,175.71,2.57,0.76,2.71,26.17,12.84,22.54,22.49,45.48,4.37,21-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
21-Aug-2020 - 00:00,29.33,979.51,39.27,12.96,68.96,205.24,16.77,170.6,2.97,0.63,2.79,18.58,9.11,16.06,16.0,27.77,13.02,22-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
22-Aug-2020 - 00:00,30.22,978.64,33.1,7.95,64.64,218.95,10.2,163.71,5.89,0.43,0.48,19.67,3.59,9.01,7.74,23.8,11.36,23-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
23-Aug-2020 - 00:00,29.52,977.25,26.75,10.18,67.81,161.48,4.61,173.43,5.51,0.23,0.24,20.55,3.28,6.57,6.16,20.4,9.78,24-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
24-Aug-2020 - 00:00,28.94,977.7,26.48,6.22,70.01,130.27,5.76,192.65,3.39,0.48,0.65,20.37,12.13,13.96,17.22,11.24,9.05,25-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
25-Aug-2020 - 00:00,29.84,979.48,46.56,9.36,68.25,161.33,8.6,214.38,1.79,0.8,0.96,18.48,41.64,24.67,47.75,7.87,7.5,26-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
26-Aug-2020 - 00:00,31.87,980.9,86.47,10.24,60.42,204.35,22.43,301.21,2.01,1.2,2.44,22.41,94.22,35.92,95.14,7.39,10.0,27-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
27-Aug-2020 - 00:00,30.99,980.17,78.18,10.8,63.43,171.98,22.67,174.56,1.78,0.84,2.43,24.29,51.63,26.88,56.3,13.76,8.21,28-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
28-Aug-2020 - 00:00,27.98,978.34,92.5,22.54,73.93,109.04,31.14,196.27,1.31,1.39,1.82,26.25,80.65,37.22,85.5,17.19,8.12,29-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
29-Aug-2020 - 00:00,29.66,977.34,67.46,29.04,68.94,198.91,23.82,157.71,1.64,0.86,0.96,31.78,19.76,23.05,28.39,31.36,13.55,30-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
30-Aug-2020 - 00:00,21.35,977.65,33.71,11.38,69.09,115.07,8.41,176.21,5.73,0.4,0.45,24.87,3.86,9.07,7.98,21.03,8.92,31-Aug-2020 - 00:00,"Pusa, Delhi - DPCC"
31-Aug-2020 - 00:00,31.53,979.9,36.85,7.06,67.54,148.87,7.39,216.69,2.05,0.7,0.59,21.12,33.59,17.66,37.06,14.36,11.01,01-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
01-Sep-2020 - 00:00,31.47,981.38,59.04,9.12,63.59,202.5,10.54,245.21,1.38,0.95,1.68,24.49,60.05,30.54,64.98,9.2,9.47,02-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
02-Sep-2020 - 00:00,31.69,983.35,62.98,,63.48,167.46,13.34,204.41,1.48,0.8,1.04,22.94,33.91,27.29,42.05,33.86,13.36,03-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
03-Sep-2020 - 00:00,31.62,983.92,53.25,21.8,65.8,193.68,10.04,99.04,3.03,0.59,0.47,24.58,8.51,17.63,16.73,26.09,10.04,04-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
04-Sep-2020 - 00:00,31.74,982.75,78.12,28.73,65.48,154.54,16.18,33.81,1.88,1.03,2.73,28.9,42.45,28.96,49.9,24.5,8.53,05-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
05-Sep-2020 - 00:00,31.21,980.95,84.31,23.88,65.94,183.46,25.52,32.74,1.84,1.09,4.09,28.55,73.07,38.78,81.91,24.76,6.18,06-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
06-Sep-2020 - 00:00,31.57,979.61,76.42,27.19,65.24,138.56,30.88,32.24,1.39,0.97,5.79,37.66,36.1,42.05,51.71,33.95,8.85,07-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
07-Sep-2020 - 00:00,31.27,980.6,109.9,44.55,68.34,121.01,39.15,31.64,1.68,1.31,7.19,38.01,60.95,40.31,70.85,19.47,6.97,08-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
08-Sep-2020 - 00:00,32.1,980.37,104.79,28.47,60.85,195.93,24.79,31.37,1.78,1.15,5.73,41.99,67.19,36.79,74.85,14.84,4.72,09-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
09-Sep-2020 - 00:00,32.16,981.14,127.42,47.32,62.49,181.88,49.09,31.04,1.63,1.24,18.28,48.87,74.56,24.52,72.97,17.26,9.92,10-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
10-Sep-2020 - 00:00,32.36,978.33,142.17,46.74,57.88,264.04,30.61,31.03,2.37,1.04,7.84,55.43,140.48,45.12,139.63,19.4,6.46,11-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
11-Sep-2020 - 00:00,31.85,978.69,137.94,41.12,57.72,59.91,46.78,30.13,1.13,1.27,10.2,22.21,39.68,42.74,55.13,16.37,15.59,12-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
12-Sep-2020 - 00:00,31.99,981.53,137.33,46.62,59.16,186.83,34.78,29.99,1.32,1.0,6.98,32.71,30.5,35.65,43.89,34.88,8.73,13-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
13-Sep-2020 - 00:00,32.17,980.62,138.0,57.71,60.7,89.51,28.05,29.87,1.5,0.96,3.76,34.55,14.25,30.87,27.95,39.35,14.27,14-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
14-Sep-2020 - 00:00,32.13,980.53,132.69,58.06,62.47,155.23,27.45,29.94,1.24,1.11,3.09,34.99,30.3,34.55,43.08,19.9,6.26,15-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
15-Sep-2020 - 00:00,32.21,980.07,141.73,56.27,60.93,153.5,32.73,29.92,1.25,1.33,3.92,41.05,46.17,45.37,61.75,20.69,10.65,16-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
16-Sep-2020 - 00:00,31.35,979.45,167.5,58.06,58.18,176.37,35.62,29.73,1.94,1.47,2.31,37.16,78.23,55.08,93.18,17.9,10.29,17-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
17-Sep-2020 - 00:00,32.56,978.78,145.33,44.29,54.24,184.55,31.56,29.56,2.47,1.24,2.66,37.96,64.45,47.93,78.31,16.42,13.18,18-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
18-Sep-2020 - 00:00,33.09,978.08,129.52,35.38,54.5,184.47,28.73,29.47,2.52,1.07,2.13,31.24,52.17,42.16,64.98,15.02,13.75,19-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
19-Sep-2020 - 00:00,32.47,978.5,134.54,49.58,57.45,168.47,37.52,29.44,1.57,1.17,2.56,34.9,51.06,43.37,64.85,26.68,13.18,20-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
20-Sep-2020 - 00:00,32.47,978.23,135.46,58.1,58.22,177.33,41.58,29.09,1.84,1.07,2.14,33.35,37.13,39.48,51.31,23.94,11.87,21-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
21-Sep-2020 - 00:00,32.73,977.16,133.69,52.72,56.14,157.8,27.09,29.22,1.75,1.01,2.34,33.61,27.66,37.4,42.47,40.19,16.68,22-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
22-Sep-2020 - 00:00,32.08,977.52,76.38,32.67,59.99,160.47,13.26,29.17,1.81,0.85,0.94,17.58,18.27,29.52,30.65,18.64,10.44,23-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
23-Sep-2020 - 00:00,31.59,977.54,55.62,19.88,61.37,161.44,10.79,29.09,2.01,0.71,0.68,21.91,15.29,25.08,25.77,21.33,14.93,24-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
24-Sep-2020 - 00:00,31.01,979.69,80.06,35.48,60.93,154.0,28.32,29.03,1.54,0.95,2.5,31.96,28.65,32.9,40.84,23.81,16.82,25-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
25-Sep-2020 - 00:00,31.89,979.19,129.83,50.31,57.87,175.7,32.63,29.01,1.99,1.3,5.3,30.79,58.27,53.24,75.76,21.49,20.4,26-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
26-Sep-2020 - 00:00,31.13,979.44,165.46,51.52,57.8,103.84,43.53,28.95,2.05,1.42,5.99,33.15,97.81,46.22,104.07,9.68,13.94,27-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
27-Sep-2020 - 00:00,31.36,982.09,112.92,30.42,53.71,178.9,28.78,29.0,2.17,0.82,4.08,32.63,51.74,37.36,62.05,19.38,15.43,28-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
28-Sep-2020 - 00:00,31.44,983.05,171.25,56.35,55.42,175.89,33.9,28.78,1.87,1.25,6.34,31.21,79.51,50.52,91.89,16.81,17.36,29-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
29-Sep-2020 - 00:00,31.62,982.78,188.83,62.6,55.29,169.71,45.41,28.89,2.23,1.16,6.41,33.57,62.53,50.36,77.58,20.35,15.84,30-Sep-2020 - 00:00,"Pusa, Delhi - DPCC"
30-Sep-2020 - 00:00,31.58,981.76,173.38,53.33,51.76,176.9,48.93,28.91,2.39,1.19,7.35,30.69,70.21,58.25,88.01,18.73,16.8,01-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
01-Oct-2020 - 00:00,31.4,981.16,171.12,52.35,52.55,171.97,41.69,28.87,1.93,1.28,7.6,34.64,73.88,53.35,88.77,18.15,16.16,02-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
02-Oct-2020 - 00:00,31.03,981.84,165.19,69.5,55.73,171.22,45.08,28.9,1.57,1.09,5.93,36.44,58.69,48.95,73.95,28.03,15.09,03-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
03-Oct-2020 - 00:00,30.65,982.93,166.54,71.48,55.68,166.46,55.47,28.75,1.35,1.43,8.97,34.28,74.87,57.46,91.58,21.9,18.76,04-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
04-Oct-2020 - 00:00,30.39,983.82,166.81,70.1,54.37,164.85,44.44,28.74,1.42,1.25,6.76,32.37,70.47,58.47,88.47,27.33,17.36,05-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
05-Oct-2020 - 00:00,30.55,983.34,186.58,65.29,52.22,165.32,39.03,28.76,1.92,1.32,7.3,32.37,77.94,60.49,95.44,21.39,18.14,06-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
06-Oct-2020 - 00:00,30.19,983.77,203.69,68.1,55.08,163.8,44.8,28.76,1.83,1.54,7.19,33.09,96.61,63.18,112.31,17.74,16.12,07-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
07-Oct-2020 - 00:00,30.49,985.57,207.54,81.23,53.82,153.13,55.95,28.8,1.43,1.59,10.46,39.46,97.24,70.15,116.52,22.3,18.68,08-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
08-Oct-2020 - 00:00,30.61,985.84,220.13,82.49,53.07,154.43,49.96,28.61,1.41,1.42,10.61,40.25,84.85,67.68,105.18,24.64,17.87,09-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
09-Oct-2020 - 00:00,30.44,985.99,217.39,85.22,53.51,169.38,51.57,28.56,1.1,1.49,10.84,37.14,91.36,63.93,108.76,40.21,19.45,10-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
10-Oct-2020 - 00:00,30.62,984.75,216.48,91.0,54.11,171.14,39.28,28.1,1.47,1.51,8.1,38.29,84.11,63.81,102.07,21.33,19.41,11-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
11-Oct-2020 - 00:00,30.42,982.79,210.67,91.69,54.82,166.17,38.87,28.41,1.43,1.44,6.74,40.1,83.27,57.46,98.28,29.08,18.69,12-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
12-Oct-2020 - 00:00,30.11,981.37,227.44,105.81,55.05,154.07,45.54,28.51,0.94,1.76,9.55,38.27,96.22,71.33,116.6,35.04,17.96,13-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
13-Oct-2020 - 00:00,30.31,982.13,240.46,110.19,59.73,137.45,41.49,28.18,1.02,1.88,7.5,43.01,76.26,59.61,94.07,32.55,15.27,14-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
14-Oct-2020 - 00:00,30.59,983.65,211.33,117.69,59.51,102.06,35.83,28.46,0.86,1.63,8.97,49.52,52.72,51.9,70.55,39.54,17.17,15-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
15-Oct-2020 - 00:00,30.37,984.28,269.87,135.07,50.89,158.63,57.79,28.4,1.04,1.86,10.29,46.42,98.13,75.95,120.14,26.0,17.54,16-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
16-Oct-2020 - 00:00,29.4,984.06,254.15,99.98,50.63,155.28,54.37,28.42,0.91,1.65,9.03,39.54,101.39,73.82,122.09,35.94,19.52,17-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
17-Oct-2020 - 00:00,29.33,984.81,265.35,108.69,53.51,138.48,62.51,28.65,0.79,2.06,10.81,40.76,120.85,81.35,141.52,27.04,20.51,18-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
18-Oct-2020 - 00:00,29.25,984.76,244.48,99.27,52.55,153.61,50.03,28.39,1.34,1.67,9.17,39.66,104.95,68.73,121.81,20.59,15.77,19-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
19-Oct-2020 - 00:00,29.3,984.39,283.1,107.25,49.05,156.14,45.25,28.36,1.41,1.75,8.91,41.3,97.25,73.65,118.52,24.25,17.62,20-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
20-Oct-2020 - 00:00,28.73,984.11,244.83,90.02,51.25,157.56,56.95,28.5,1.07,1.81,9.08,35.18,120.97,71.2,136.35,18.44,16.82,21-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
21-Oct-2020 - 00:00,29.0,985.1,219.65,79.56,50.32,151.87,53.85,28.29,0.99,1.91,9.94,33.84,154.59,72.94,165.01,25.08,15.78,22-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
22-Oct-2020 - 00:00,28.91,983.83,343.02,137.6,54.17,90.13,66.83,28.47,0.8,2.58,11.22,49.12,166.62,104.89,191.01,25.75,22.85,23-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
23-Oct-2020 - 00:00,28.46,983.6,325.26,175.0,57.01,141.6,72.03,28.46,0.81,2.23,11.22,50.84,127.88,90.47,152.0,37.07,19.69,24-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
24-Oct-2020 - 00:00,28.37,984.66,361.38,179.33,55.79,136.96,62.84,28.3,1.21,2.63,12.9,48.31,194.95,104.67,208.59,20.61,19.86,25-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
25-Oct-2020 - 00:00,28.38,987.0,285.08,148.67,56.26,135.66,55.6,27.94,0.78,2.1,10.34,43.9,117.76,98.75,148.21,29.03,17.13,26-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
26-Oct-2020 - 00:00,28.57,988.35,350.81,174.99,53.94,116.32,65.84,28.35,0.96,2.72,11.56,44.28,186.49,101.96,205.87,20.2,20.89,27-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
27-Oct-2020 - 00:00,28.03,988.32,330.81,164.04,53.39,133.31,52.62,28.3,1.41,1.88,9.49,44.91,134.98,84.61,155.0,13.38,14.94,28-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
28-Oct-2020 - 00:00,28.17,989.08,333.06,164.59,53.53,148.9,64.64,28.36,0.93,2.56,12.42,42.88,180.07,99.52,203.12,15.22,17.95,29-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
29-Oct-2020 - 00:00,27.5,989.79,403.58,214.02,59.53,116.91,78.64,28.78,0.66,3.34,15.25,50.52,196.44,120.87,225.54,25.14,17.39,30-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
30-Oct-2020 - 00:00,28.01,989.45,394.42,212.56,55.14,130.19,70.26,28.41,1.11,2.67,13.44,51.08,187.62,101.26,208.43,17.31,19.55,31-Oct-2020 - 00:00,"Pusa, Delhi - DPCC"
31-Oct-2020 - 00:00,28.18,989.35,460.75,272.0,50.13,137.16,44.59,28.34,1.73,2.49,9.51,52.59,162.43,95.87,183.13,17.36,23.63,01-Nov-2020 - 00:00,"Pusa, Delhi - DPCC"
01-Nov-2020 - 00:00,27.3,990.02,421.21,258.12,51.55,131.3,45.6,28.33,1.47,2.03,9.13,45.51,126.29,80.58,147.12,20.99,19.48,02-Nov-2020 - 00:00,"Pusa, Delhi - DPCC"
