from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
04-Oct-2020 - 00:00,60.01,215.68,11.58,12.1,16.79,8.39,11.26,1.36,36.2,9.3,0.68,6.12,6.11,12.22,0.94,126.07,28.03,49.06,0.0,397.23,05-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
05-Oct-2020 - 00:00,45.85,239.24,9.5,6.91,5.48,4.9,13.77,1.22,38.89,5.11,0.54,4.0,4.43,8.94,0.94,126.09,28.56,45.39,0.0,402.86,06-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
06-Oct-2020 - 00:00,61.94,261.74,18.22,20.31,30.0,14.19,13.06,1.56,35.37,5.13,0.45,4.26,3.64,7.64,0.93,126.05,28.07,47.07,0.0,405.66,07-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
07-Oct-2020 - 00:00,110.31,305.02,21.21,31.06,55.26,21.48,12.05,1.69,26.05,4.19,0.29,2.79,3.11,6.3,0.94,126.07,24.42,60.58,0.0,363.84,08-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
08-Oct-2020 - 00:00,87.47,252.3,15.8,12.72,12.98,8.98,12.2,1.42,21.29,9.43,0.66,5.53,5.54,11.16,0.94,126.12,29.73,33.12,0.0,461.58,09-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
09-Oct-2020 - 00:00,91.96,269.58,16.57,11.68,8.58,8.16,12.49,1.4,24.64,10.12,0.71,6.32,5.72,11.55,0.94,126.1,28.17,48.61,0.0,332.66,10-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
10-Oct-2020 - 00:00,87.48,253.47,13.59,10.11,5.13,7.01,11.51,1.31,25.18,7.99,23.92,6.77,7.78,9.18,0.94,126.12,28.53,48.99,0.0,349.55,11-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
11-Oct-2020 - 00:00,69.54,246.02,7.43,8.97,4.21,6.27,12.15,1.3,26.5,6.44,7.39,8.66,15.62,8.43,0.94,126.13,28.84,46.96,0.0,342.55,12-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
12-Oct-2020 - 00:00,97.38,259.59,10.0,15.65,15.57,11.04,13.03,1.63,23.43,8.26,0.86,8.72,15.42,6.95,0.94,126.12,25.96,49.72,0.0,95.71,13-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
13-Oct-2020 - 00:00,139.96,350.57,12.78,27.98,41.8,19.85,12.25,1.88,11.68,7.86,1.47,9.07,16.6,7.76,0.94,126.1,28.33,59.16,0.0,259.49,14-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
14-Oct-2020 - 00:00,136.38,355.23,10.49,17.48,19.22,12.7,11.64,1.82,15.18,9.4,1.13,8.65,16.1,7.56,0.94,126.16,27.22,60.21,0.0,217.35,15-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
15-Oct-2020 - 00:00,156.33,358.63,10.9,24.68,37.88,17.37,9.01,1.82,15.68,9.18,1.4,8.79,14.69,5.88,0.94,126.12,29.47,20.02,0.0,335.59,16-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
16-Oct-2020 - 00:00,107.49,254.07,16.15,22.41,29.4,15.57,12.82,1.49,18.58,6.44,1.41,6.97,11.63,4.36,0.93,126.01,28.6,24.89,0.0,338.0,17-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
17-Oct-2020 - 00:00,151.56,380.94,29.1,28.85,43.39,21.39,13.52,1.79,19.53,9.62,1.79,8.69,14.75,6.56,0.91,125.86,25.79,46.27,0.0,277.3,18-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
18-Oct-2020 - 00:00,108.85,245.81,20.34,12.35,5.41,8.48,12.41,1.35,22.69,5.17,1.14,6.46,10.71,3.85,0.93,126.01,27.77,36.11,0.0,333.11,19-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
19-Oct-2020 - 00:00,120.87,285.71,20.69,13.07,6.26,8.97,14.53,1.3,22.73,4.08,0.88,5.14,8.52,2.64,0.93,126.01,27.52,32.21,0.0,350.26,20-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
20-Oct-2020 - 00:00,98.24,275.74,26.01,22.81,25.67,15.91,9.51,1.35,17.51,4.04,0.81,4.55,7.76,2.58,0.92,125.9,25.93,33.85,0.0,395.53,21-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
21-Oct-2020 - 00:00,165.94,437.44,31.87,51.55,96.45,35.7,10.24,1.88,18.66,8.63,11.56,12.92,24.39,7.59,0.92,125.89,25.61,38.4,0.0,376.69,22-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
22-Oct-2020 - 00:00,162.12,347.66,37.17,52.55,91.67,36.46,10.95,1.84,19.43,5.61,0.43,13.0,26.73,3.85,0.92,125.94,26.36,38.34,0.0,261.49,23-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
23-Oct-2020 - 00:00,238.92,435.24,37.84,40.9,58.66,28.57,12.33,1.94,21.72,14.24,1.44,8.32,15.58,3.09,0.91,125.83,25.17,46.56,0.0,315.85,24-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
24-Oct-2020 - 00:00,212.76,448.59,36.74,38.95,57.2,27.58,14.7,1.91,29.53,12.51,0.93,8.45,15.88,3.66,0.91,125.77,24.78,45.91,0.0,334.53,25-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
25-Oct-2020 - 00:00,218.44,460.65,34.72,34.68,46.0,24.35,16.21,2.26,22.44,14.99,0.94,8.33,16.47,3.44,0.9,125.72,24.75,49.89,0.0,302.13,26-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
26-Oct-2020 - 00:00,145.97,330.39,38.77,48.48,78.4,33.57,11.47,2.17,21.84,13.66,0.88,8.95,18.04,3.48,0.91,125.79,24.83,42.7,0.0,291.08,27-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
27-Oct-2020 - 00:00,129.8,267.38,26.32,17.58,10.96,12.4,10.25,1.31,26.0,5.79,0.33,4.75,9.04,0.85,0.9,125.7,24.04,38.35,0.0,323.39,28-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
28-Oct-2020 - 00:00,173.57,388.58,32.84,31.65,40.33,22.1,10.85,1.74,21.46,9.95,0.48,6.36,12.6,5.72,0.89,125.59,22.63,48.75,0.0,278.06,29-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
29-Oct-2020 - 00:00,189.44,359.04,37.44,32.48,36.09,22.68,11.17,1.98,18.0,15.11,0.69,7.81,15.1,13.32,0.89,125.64,25.39,40.97,0.0,289.67,30-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
30-Oct-2020 - 00:00,156.27,316.2,29.44,16.96,7.21,12.54,11.97,1.45,15.24,7.67,0.39,5.54,10.5,8.29,0.89,125.66,23.29,41.21,0.0,337.82,31-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
31-Oct-2020 - 00:00,209.54,402.73,23.21,13.05,3.38,9.08,12.99,1.3,21.83,4.9,0.54,2.5,6.7,5.03,0.89,125.66,23.62,39.31,0.0,334.59,01-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
01-Nov-2020 - 00:00,201.21,386.31,,0.0,,,12.64,1.28,18.33,4.41,0.35,0.86,6.95,4.31,0.89,125.62,23.12,32.56,0.0,322.78,02-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
02-Nov-2020 - 00:00,133.94,318.06,22.04,42.89,198.25,59.11,13.12,1.33,14.99,4.68,47.57,0.99,8.36,5.54,0.88,125.5,21.63,34.71,0.0,324.51,03-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
03-Nov-2020 - 00:00,148.81,309.13,24.68,88.42,208.08,62.56,13.6,1.62,12.12,12.59,34.82,1.39,12.56,10.04,0.88,125.5,21.68,37.72,0.0,357.67,04-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
04-Nov-2020 - 00:00,250.75,489.19,23.91,51.68,97.59,37.02,10.83,1.89,9.68,8.8,1.03,1.48,13.28,11.79,0.87,125.42,20.65,44.34,0.0,254.12,05-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
05-Nov-2020 - 00:00,262.24,455.35,14.94,15.14,4.36,14.42,13.66,1.92,20.93,8.0,1.34,1.38,12.7,11.09,0.88,125.52,21.77,42.65,0.0,273.71,06-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
06-Nov-2020 - 00:00,265.37,515.77,24.53,49.07,61.92,59.58,11.32,2.15,14.54,10.29,1.22,2.12,15.23,14.06,0.88,125.49,21.59,44.04,0.0,252.05,07-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
07-Nov-2020 - 00:00,269.2,497.97,20.55,100.31,82.01,72.71,11.79,1.55,25.53,4.0,0.73,2.95,5.92,5.07,0.87,125.47,21.12,47.42,0.0,309.05,08-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
08-Nov-2020 - 00:00,382.7,662.37,24.04,114.2,90.27,80.52,2.84,2.13,18.86,11.48,0.89,8.24,17.16,15.47,0.86,125.34,19.58,57.82,0.0,193.94,09-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
09-Nov-2020 - 00:00,442.04,659.54,24.22,100.14,75.94,73.68,6.96,2.25,16.82,10.71,1.13,7.19,14.11,11.77,0.86,125.36,20.06,59.11,0.0,244.69,10-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
10-Nov-2020 - 00:00,304.55,465.86,24.01,100.47,77.96,100.18,6.16,2.85,15.68,16.15,1.36,10.48,18.54,14.99,0.87,125.43,19.93,63.61,0.0,267.0,11-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
11-Nov-2020 - 00:00,171.21,368.89,22.28,112.57,91.96,220.54,6.78,2.33,18.92,9.36,6.54,12.58,25.89,17.16,0.86,125.4,19.66,65.72,0.0,318.94,12-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
12-Nov-2020 - 00:00,165.83,362.23,20.14,110.51,99.6,160.29,7.18,2.28,23.75,6.3,0.92,10.67,22.63,9.05,0.87,125.48,20.42,63.76,0.0,289.33,13-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
13-Nov-2020 - 00:00,190.69,359.18,21.19,107.51,88.81,145.74,7.58,2.12,26.29,11.3,1.45,9.5,16.81,7.97,0.87,125.48,22.57,54.06,0.0,290.75,14-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
14-Nov-2020 - 00:00,320.78,519.46,24.08,123.48,102.78,125.73,6.37,2.24,19.42,10.72,0.79,6.05,12.84,5.39,0.86,125.38,22.05,50.86,0.0,280.15,15-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
15-Nov-2020 - 00:00,274.43,376.41,12.01,38.88,48.03,42.72,8.64,1.79,22.05,7.57,0.53,4.18,8.78,3.46,0.86,125.38,19.96,65.71,0.0,171.9,16-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
16-Nov-2020 - 00:00,98.32,128.84,7.0,9.98,8.06,21.86,7.12,1.01,17.62,2.72,0.15,2.56,4.65,1.58,0.86,125.37,19.8,81.6,0.0,172.25,17-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
17-Nov-2020 - 00:00,66.23,145.26,9.14,11.95,7.39,61.14,7.79,1.01,21.63,3.32,0.26,2.69,5.21,1.86,0.87,125.45,20.66,68.23,0.0,325.93,18-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
18-Nov-2020 - 00:00,45.21,183.85,12.25,21.71,13.55,98.93,9.09,1.07,26.97,3.13,0.27,2.75,5.19,1.89,0.86,125.33,20.01,59.23,0.0,291.95,19-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
19-Nov-2020 - 00:00,105.64,215.23,13.08,20.25,12.48,92.77,7.16,1.16,14.25,6.21,0.5,3.75,7.17,3.07,0.85,125.2,17.85,55.99,0.0,257.76,20-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
20-Nov-2020 - 00:00,136.18,240.77,13.08,21.6,12.48,92.77,6.65,0.86,23.99,4.36,0.35,2.7,5.38,2.03,0.85,125.22,18.25,48.22,0.0,341.59,21-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
21-Nov-2020 - 00:00,113.53,222.34,13.08,21.6,12.48,92.77,6.48,0.65,22.64,2.48,0.18,2.01,3.8,1.34,0.84,125.17,17.8,48.36,0.0,341.43,22-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
22-Nov-2020 - 00:00,119.73,226.95,13.08,21.6,12.48,92.77,6.68,0.75,16.79,3.28,0.21,2.13,4.02,1.49,0.83,125.09,16.22,55.77,0.0,325.9,23-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
23-Nov-2020 - 00:00,164.49,342.33,13.08,21.6,12.48,92.77,8.4,1.62,11.83,8.21,0.78,5.01,11.1,5.13,0.83,125.09,17.65,55.51,0.0,276.85,24-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
24-Nov-2020 - 00:00,236.31,449.64,13.08,14.18,12.48,92.77,7.55,2.39,12.07,13.96,1.55,8.33,18.09,9.04,0.83,125.04,17.92,51.91,0.0,206.96,25-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
25-Nov-2020 - 00:00,238.49,387.11,11.04,8.78,9.23,21.73,5.46,1.72,9.64,10.45,1.26,6.45,14.57,7.49,0.84,125.17,17.52,57.09,0.0,175.99,26-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
26-Nov-2020 - 00:00,126.72,253.76,15.74,31.31,19.47,39.06,5.87,0.95,10.18,6.0,0.41,3.23,6.54,2.57,0.86,125.3,18.92,59.43,0.0,222.07,27-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
27-Nov-2020 - 00:00,48.22,173.92,11.39,23.14,15.95,40.44,4.86,0.48,14.66,2.65,0.26,2.17,4.18,1.53,0.86,125.32,19.35,57.89,0.0,327.81,28-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
28-Nov-2020 - 00:00,65.62,205.46,11.09,20.63,22.45,38.24,6.26,0.61,20.27,2.51,0.21,1.89,3.69,1.39,0.86,125.29,18.85,54.68,0.0,339.9,29-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
29-Nov-2020 - 00:00,101.62,324.56,,0.0,,,6.55,1.04,18.71,4.63,0.38,2.98,6.27,2.82,0.84,125.17,19.21,46.79,0.0,330.49,30-Nov-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
30-Nov-2020 - 00:00,118.51,333.11,,0.0,,,7.54,1.2,16.27,6.23,0.48,3.77,8.17,3.61,0.84,125.2,17.46,52.99,0.0,294.08,01-Dec-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
01-Dec-2020 - 00:00,135.04,467.29,,0.0,,,10.3,1.78,2.94,7.85,0.74,4.64,10.17,4.1,0.8,124.75,13.23,71.08,0.0,,02-Dec-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
