from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
25-Aug-2020 - 00:00,10.14,34.57,27.19,2.08,16.15,14.86,9.7,0.46,41.32,26.49,1.87,238.52,83.96,700.0,210.54,0.03,26-Aug-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
26-Aug-2020 - 00:00,12.2,38.98,24.94,5.77,17.96,13.04,8.91,0.57,42.63,26.38,1.7,255.71,83.69,700.0,211.7,0.02,27-Aug-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
27-Aug-2020 - 00:00,11.07,44.38,16.47,4.44,12.37,11.34,9.2,0.47,34.15,26.57,1.87,260.86,82.83,,210.88,0.0,28-Aug-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
28-Aug-2020 - 00:00,10.14,33.72,18.14,5.32,13.97,13.23,8.04,0.56,38.86,26.67,1.91,261.29,85.27,,194.2,0.01,29-Aug-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
29-Aug-2020 - 00:00,8.89,21.39,26.15,5.62,18.48,9.52,7.67,0.42,35.78,25.34,2.41,249.72,91.39,,114.78,0.73,30-Aug-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
30-Aug-2020 - 00:00,10.19,15.23,22.6,2.35,13.93,8.71,10.62,0.31,36.23,25.54,2.4,230.95,87.59,,216.64,0.38,31-Aug-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
31-Aug-2020 - 00:00,12.29,32.35,24.89,2.47,15.11,9.35,8.73,0.46,36.5,26.48,1.43,209.15,82.7,,219.88,0.02,01-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
01-Sep-2020 - 00:00,17.38,60.31,29.91,7.78,22.23,10.08,6.94,0.6,35.02,27.38,1.53,258.35,76.96,700.4,232.88,0.0,02-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
02-Sep-2020 - 00:00,17.22,57.39,23.67,4.37,16.15,11.35,6.56,0.6,39.74,27.69,1.07,253.46,77.53,700.57,237.77,0.0,03-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
03-Sep-2020 - 00:00,19.98,53.92,27.25,9.11,21.9,11.95,7.5,0.96,41.34,27.25,0.79,226.69,83.08,700.0,194.6,0.5,04-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
04-Sep-2020 - 00:00,24.35,66.76,28.89,7.08,21.11,14.24,6.61,0.7,35.18,29.35,0.91,212.18,73.02,700.0,225.73,0.0,05-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
05-Sep-2020 - 00:00,26.15,72.55,26.2,4.3,17.43,14.51,7.43,0.67,41.72,30.33,0.91,247.53,68.7,700.0,232.23,0.0,06-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
06-Sep-2020 - 00:00,27.74,67.46,19.98,1.53,11.88,14.26,6.86,0.49,44.22,30.15,1.18,253.86,70.61,,230.43,0.0,07-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
07-Sep-2020 - 00:00,19.83,57.73,21.78,2.37,13.51,11.64,7.68,0.54,38.18,29.97,1.38,251.25,69.84,,227.64,0.0,08-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
08-Sep-2020 - 00:00,20.23,57.7,22.28,2.73,14.07,12.76,8.2,0.61,37.81,29.87,1.25,255.97,71.24,700.0,228.14,0.0,09-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
09-Sep-2020 - 00:00,21.48,66.82,24.76,3.42,15.94,14.42,9.73,0.71,38.62,30.06,0.96,230.88,71.61,,215.82,0.03,10-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
10-Sep-2020 - 00:00,18.5,49.42,24.59,2.76,15.32,19.48,5.68,0.64,30.45,27.85,1.07,204.05,81.67,,158.16,0.09,11-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
11-Sep-2020 - 00:00,21.7,50.83,26.72,7.07,19.97,30.28,7.61,0.91,35.46,27.09,0.72,221.64,84.45,,203.2,0.04,12-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
12-Sep-2020 - 00:00,21.82,49.91,27.83,5.7,19.43,26.65,7.12,0.84,38.33,27.45,0.98,161.03,84.62,,198.33,0.16,13-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
13-Sep-2020 - 00:00,23.35,45.68,23.75,2.07,14.31,23.37,9.94,0.63,50.27,28.46,0.7,171.65,81.19,,190.22,0.3,14-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
14-Sep-2020 - 00:00,19.27,40.14,23.8,4.74,16.52,18.8,8.7,0.76,38.91,27.07,0.99,242.98,85.77,,194.85,0.21,15-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
15-Sep-2020 - 00:00,24.9,54.56,23.49,4.16,15.88,16.86,6.72,0.73,41.69,28.02,1.08,247.75,83.09,,208.82,0.01,16-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
16-Sep-2020 - 00:00,25.41,52.79,24.08,2.53,14.87,18.43,5.57,0.75,44.4,27.83,1.23,248.68,86.25,,166.4,0.09,17-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
17-Sep-2020 - 00:00,28.99,59.8,21.71,1.5,12.77,18.4,6.83,0.69,54.2,28.59,1.18,241.93,81.77,,184.43,0.0,18-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
18-Sep-2020 - 00:00,24.1,51.57,21.99,2.51,13.74,16.64,7.7,0.69,37.83,28.26,1.22,247.16,82.34,,191.69,0.01,19-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
19-Sep-2020 - 00:00,27.35,54.12,22.57,2.63,14.15,16.77,5.77,0.65,33.66,27.77,1.23,240.92,84.68,,176.43,0.43,20-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
20-Sep-2020 - 00:00,17.73,45.14,19.88,1.52,11.81,13.63,8.49,0.58,51.48,28.81,1.25,205.33,76.76,,237.86,0.0,21-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
21-Sep-2020 - 00:00,27.52,55.34,24.37,3.12,15.49,15.17,8.01,0.77,38.04,28.15,1.24,194.55,80.54,,219.8,0.11,22-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
22-Sep-2020 - 00:00,22.55,45.46,25.4,3.46,16.33,16.71,10.11,0.75,35.27,27.57,1.14,228.66,84.59,,182.93,0.29,23-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
23-Sep-2020 - 00:00,16.41,27.86,20.78,3.04,13.53,13.87,6.88,0.82,27.69,25.02,0.8,258.08,93.78,,94.46,0.43,24-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
24-Sep-2020 - 00:00,23.6,53.47,28.48,4.29,18.63,15.42,7.88,0.66,53.88,27.55,1.53,262.39,81.61,,239.66,0.0,25-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
25-Sep-2020 - 00:00,30.19,75.29,27.59,4.92,18.67,13.91,5.61,0.72,53.65,28.74,1.53,264.05,75.97,,220.85,0.0,26-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
26-Sep-2020 - 00:00,23.22,59.25,21.19,2.79,13.54,12.28,7.25,0.51,51.27,27.87,1.71,258.41,78.38,,215.78,0.0,27-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
27-Sep-2020 - 00:00,18.57,62.48,20.28,2.13,12.52,9.16,6.8,0.45,52.36,27.59,1.42,260.43,71.94,700.0,233.05,0.0,28-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
28-Sep-2020 - 00:00,26.96,85.44,25.41,2.08,15.21,8.88,10.46,0.55,62.64,28.43,1.12,246.45,65.5,700.4,227.11,0.0,29-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
29-Sep-2020 - 00:00,33.25,88.44,24.97,1.76,14.71,11.83,9.22,0.57,64.22,28.24,1.11,240.58,67.69,700.5,210.58,0.0,30-Sep-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
30-Sep-2020 - 00:00,32.16,73.4,29.41,3.78,18.72,13.59,9.55,0.69,60.73,27.55,1.09,233.34,72.36,700.0,196.56,0.01,01-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
01-Oct-2020 - 00:00,27.75,75.14,29.73,4.09,19.14,14.17,7.72,0.68,53.4,28.68,1.21,250.32,66.81,700.0,212.35,0.0,02-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
02-Oct-2020 - 00:00,32.02,93.1,29.62,6.51,21.04,13.36,7.78,0.64,54.47,29.89,1.25,240.29,62.62,700.0,225.53,0.0,03-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
03-Oct-2020 - 00:00,34.99,95.26,33.61,9.24,25.4,11.75,18.21,0.63,51.59,29.94,1.13,243.3,56.74,700.0,228.79,0.0,04-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
04-Oct-2020 - 00:00,28.15,77.73,25.67,2.04,15.31,11.74,8.8,0.52,63.02,29.77,1.25,244.81,55.39,700.31,224.09,0.0,05-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
05-Oct-2020 - 00:00,45.13,115.99,38.84,19.87,36.47,12.35,14.3,0.88,49.78,29.41,1.25,233.26,54.4,700.42,235.17,0.0,06-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
06-Oct-2020 - 00:00,59.22,150.0,47.28,33.02,52.0,14.74,15.62,1.18,51.97,28.99,0.85,200.14,49.5,700.35,233.83,0.0,07-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
07-Oct-2020 - 00:00,67.15,171.44,61.45,28.63,55.97,16.82,13.18,1.26,44.57,29.36,0.84,137.04,40.97,700.74,217.79,0.0,08-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
08-Oct-2020 - 00:00,65.94,169.59,59.2,25.22,52.0,17.09,19.73,1.0,45.89,29.24,1.21,128.39,40.31,700.62,219.73,0.0,09-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
09-Oct-2020 - 00:00,61.73,149.85,54.19,15.3,41.25,16.96,7.52,1.22,59.31,29.52,1.27,93.8,39.52,700.62,220.05,0.0,10-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
10-Oct-2020 - 00:00,65.5,162.89,58.67,13.11,41.87,18.67,9.88,1.18,52.69,29.77,1.03,126.66,40.94,700.5,225.59,0.0,11-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
11-Oct-2020 - 00:00,57.72,148.78,43.17,2.33,24.85,15.79,13.87,0.75,72.19,29.71,1.29,105.57,38.3,,218.67,0.0,12-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
12-Oct-2020 - 00:00,65.48,168.66,56.09,13.98,40.95,18.14,12.75,1.26,53.7,29.97,0.98,153.22,44.05,,221.12,0.0,13-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
13-Oct-2020 - 00:00,58.06,133.99,47.44,18.78,40.49,24.56,11.13,1.31,40.85,29.7,0.93,158.51,57.16,,203.01,0.01,14-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
14-Oct-2020 - 00:00,44.68,89.15,39.8,8.21,27.84,23.07,16.97,0.99,34.32,30.75,1.29,116.49,61.98,,210.42,0.0,15-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
15-Oct-2020 - 00:00,16.9,48.16,22.65,2.48,14.05,12.4,8.12,0.61,36.09,30.02,2.24,92.79,61.96,,211.49,0.0,16-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
16-Oct-2020 - 00:00,22.96,52.23,25.1,2.27,15.2,12.11,10.31,0.7,37.82,28.96,1.74,112.78,72.26,,175.36,0.0,17-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
17-Oct-2020 - 00:00,30.7,72.47,29.91,3.5,18.75,12.65,6.31,0.79,36.6,30.0,1.21,115.51,68.66,700.0,212.36,0.0,18-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
18-Oct-2020 - 00:00,35.01,72.97,27.67,3.11,17.25,12.81,5.8,0.61,46.18,29.97,0.9,195.75,67.93,700.31,219.16,0.04,19-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
19-Oct-2020 - 00:00,38.05,76.77,36.8,4.62,23.32,13.42,5.96,1.05,63.56,28.6,0.9,208.93,74.2,700.33,216.78,0.01,20-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
20-Oct-2020 - 00:00,69.25,141.57,47.52,5.0,29.34,16.71,21.9,1.28,62.6,29.47,0.73,206.38,66.62,700.0,216.18,0.0,21-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
21-Oct-2020 - 00:00,72.22,168.21,48.11,9.22,33.09,14.1,7.14,1.04,62.91,29.46,0.96,116.36,53.65,700.47,209.34,0.0,22-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
22-Oct-2020 - 00:00,61.42,130.77,44.04,5.81,28.15,15.16,7.72,0.96,63.27,28.59,0.83,164.67,56.08,700.0,214.02,0.12,23-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
23-Oct-2020 - 00:00,48.46,115.54,53.65,20.51,45.21,17.96,13.37,1.52,36.71,27.98,0.58,219.38,57.38,700.0,212.8,0.0,24-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
24-Oct-2020 - 00:00,32.98,99.75,50.23,12.2,36.63,13.45,5.33,0.85,48.11,27.82,0.82,245.38,43.42,700.54,234.42,0.0,25-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
25-Oct-2020 - 00:00,35.22,95.01,48.77,8.38,32.76,12.27,10.78,0.9,60.86,27.43,0.9,242.59,41.99,701.54,241.65,0.0,26-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
26-Oct-2020 - 00:00,39.35,106.11,46.39,8.88,31.89,13.33,14.33,0.84,61.21,27.17,0.92,224.14,43.39,702.8,236.18,0.0,27-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
27-Oct-2020 - 00:00,54.15,133.43,58.77,35.61,60.21,12.14,31.56,1.15,50.09,26.93,0.69,194.72,43.17,702.31,237.45,0.0,28-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
28-Oct-2020 - 00:00,75.03,187.86,80.06,31.02,67.81,17.76,26.05,1.34,56.63,26.57,0.65,179.05,42.57,702.57,229.06,0.0,29-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
29-Oct-2020 - 00:00,74.51,182.67,87.36,42.95,81.38,12.94,11.9,1.24,59.15,26.55,0.69,163.73,45.3,702.85,227.25,0.0,30-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
30-Oct-2020 - 00:00,71.66,169.62,92.64,44.17,85.18,14.73,6.89,1.22,65.73,26.79,0.73,135.67,42.91,702.81,229.39,0.0,31-Oct-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
31-Oct-2020 - 00:00,64.0,150.68,83.14,11.3,53.41,19.97,12.24,1.07,76.12,26.22,1.15,95.73,36.05,703.43,229.95,0.0,01-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
01-Nov-2020 - 00:00,69.89,160.8,87.05,25.03,66.66,10.73,9.61,1.07,67.75,25.73,1.13,95.18,32.88,704.12,233.48,0.0,02-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
02-Nov-2020 - 00:00,69.71,159.66,88.19,10.35,55.32,15.07,9.99,1.14,75.94,25.86,1.0,100.69,33.45,704.92,225.1,0.0,03-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
03-Nov-2020 - 00:00,69.27,179.38,57.23,8.3,37.2,12.09,7.95,1.04,48.24,25.15,0.76,173.47,37.61,704.9,228.16,0.0,04-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
04-Nov-2020 - 00:00,93.47,219.02,72.86,9.86,46.77,13.87,19.99,1.56,44.77,25.06,0.72,208.89,42.22,703.89,227.79,0.0,05-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
05-Nov-2020 - 00:00,78.02,198.35,55.35,5.95,34.19,13.76,12.43,1.41,57.67,24.87,0.75,160.48,42.1,704.29,233.77,0.0,06-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
06-Nov-2020 - 00:00,89.83,216.11,75.75,5.98,44.29,15.81,7.3,1.7,56.41,24.8,0.82,135.75,43.7,706.22,230.2,0.0,07-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
07-Nov-2020 - 00:00,84.81,182.27,76.16,6.92,40.88,22.35,6.52,1.49,64.22,24.09,0.91,116.95,40.89,707.08,230.02,0.0,08-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
08-Nov-2020 - 00:00,111.96,222.44,79.75,10.79,44.64,23.91,4.83,1.59,75.42,23.71,0.88,124.52,44.65,707.19,224.52,0.0,09-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
09-Nov-2020 - 00:00,135.05,269.7,93.32,102.11,132.64,26.33,8.41,1.69,62.05,23.47,0.71,124.88,46.71,705.94,223.75,0.0,10-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
10-Nov-2020 - 00:00,116.53,239.7,83.32,90.72,118.07,24.67,6.36,1.14,63.27,23.03,0.79,99.22,41.55,704.07,224.89,0.0,11-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
11-Nov-2020 - 00:00,130.12,236.65,77.68,29.06,64.95,24.03,10.31,1.29,68.36,22.5,0.69,108.35,42.99,704.83,217.0,0.0,12-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
12-Nov-2020 - 00:00,100.99,184.07,60.8,35.13,60.91,22.15,13.0,1.36,60.57,23.13,0.93,135.56,51.85,705.89,228.84,0.0,13-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
13-Nov-2020 - 00:00,72.44,140.25,53.19,14.88,40.4,19.67,10.54,1.4,73.93,25.54,0.85,119.46,55.56,705.18,209.45,0.0,14-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
14-Nov-2020 - 00:00,93.07,129.43,41.86,41.61,55.39,18.58,24.45,1.5,70.04,26.05,0.97,122.28,60.52,703.35,212.69,0.0,15-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
15-Nov-2020 - 00:00,116.43,178.12,44.06,36.12,52.8,17.48,30.01,1.32,59.98,26.99,0.9,147.74,55.7,702.74,217.92,0.0,16-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
16-Nov-2020 - 00:00,64.27,126.21,46.82,10.31,33.28,19.05,15.75,1.42,70.17,27.27,0.78,148.27,57.92,703.4,203.61,0.0,17-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
17-Nov-2020 - 00:00,63.18,131.93,47.56,33.47,52.51,19.87,14.42,1.54,62.67,26.84,0.8,142.44,61.89,702.38,199.1,0.0,18-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
18-Nov-2020 - 00:00,55.82,119.64,38.54,13.77,31.7,20.78,10.67,1.4,70.74,26.84,1.19,184.74,64.42,701.27,205.16,0.0,19-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
19-Nov-2020 - 00:00,52.76,113.78,48.79,15.86,38.84,17.38,12.66,1.39,61.45,26.02,0.81,259.41,56.81,701.58,199.84,0.0,20-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
20-Nov-2020 - 00:00,71.77,115.11,31.09,5.19,20.76,21.46,7.75,1.02,89.69,23.02,1.57,137.46,65.28,703.83,218.01,0.0,21-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
21-Nov-2020 - 00:00,66.56,116.57,43.9,7.41,29.38,15.65,12.3,1.19,95.69,21.67,1.48,98.94,49.06,704.92,224.21,0.0,22-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
22-Nov-2020 - 00:00,58.26,104.48,41.23,8.51,28.86,15.34,11.84,1.0,97.61,21.81,1.38,98.0,46.78,705.2,229.88,0.0,23-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
23-Nov-2020 - 00:00,66.52,134.92,50.67,34.58,55.07,15.28,15.3,0.84,77.77,23.37,1.04,154.55,50.01,704.25,223.35,0.0,24-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
24-Nov-2020 - 00:00,56.68,119.06,51.48,10.46,35.88,15.15,13.67,1.25,76.48,24.55,0.88,151.31,51.95,703.39,219.31,0.0,25-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
25-Nov-2020 - 00:00,65.77,120.18,41.63,7.26,28.05,14.06,17.32,1.05,87.29,24.48,1.28,117.4,51.4,703.19,217.83,0.0,26-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
26-Nov-2020 - 00:00,77.35,141.52,41.62,4.96,26.17,14.95,17.34,0.89,84.22,23.66,1.43,110.39,48.82,704.47,198.31,0.0,27-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
27-Nov-2020 - 00:00,84.71,141.97,42.43,5.67,27.18,17.01,12.56,1.01,88.65,21.08,1.95,85.59,50.97,707.65,223.54,0.0,28-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
28-Nov-2020 - 00:00,48.74,95.15,46.96,6.85,30.43,14.54,9.49,1.12,67.33,20.96,1.51,99.18,56.23,707.59,227.56,0.0,29-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
29-Nov-2020 - 00:00,40.33,82.25,43.09,10.77,31.51,13.7,11.79,1.25,66.93,23.38,1.18,81.56,52.59,706.12,218.95,0.0,30-Nov-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
30-Nov-2020 - 00:00,44.35,102.49,49.81,8.23,33.18,14.55,11.28,1.19,64.31,24.71,1.02,107.85,55.31,705.49,208.65,0.0,01-Dec-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
01-Dec-2020 - 00:00,47.0,90.0,42.6,5.25,26.9,15.3,9.4,0.82,70.05,22.2,1.15,85.0,64.0,706.0,62.5,0.0,02-Dec-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
