from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
01-Jan-2020 - 00:00,10.63,998.63,448.2,362.84,80.05,97.79,68.01,1.34,8.13,27.35,45.0,45.88,45.7,15.58,2.27,22.89,20.93,02-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Jan-2020 - 00:00,13.41,998.36,421.57,332.21,78.54,97.63,53.94,1.02,9.07,38.87,50.4,47.81,47.6,16.21,2.31,14.96,18.21,03-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Jan-2020 - 00:00,14.84,996.6,398.69,294.0,78.17,109.05,164.45,1.13,6.38,35.02,45.47,48.24,46.42,13.33,3.35,13.06,17.47,04-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Jan-2020 - 00:00,14.94,995.63,390.97,272.01,74.21,83.87,274.77,1.14,8.27,45.45,52.03,27.1,31.95,18.52,2.38,18.85,14.28,05-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Jan-2020 - 00:00,14.93,996.14,292.04,206.46,65.95,111.14,226.19,1.03,5.36,16.61,48.11,7.69,14.43,15.34,1.02,28.76,12.99,06-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Jan-2020 - 00:00,14.63,997.09,264.52,177.75,72.14,52.42,178.31,0.94,5.76,21.12,45.18,12.58,18.98,16.39,1.18,11.3,13.89,07-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Jan-2020 - 00:00,15.2,994.84,213.67,148.67,81.65,57.08,77.93,0.99,4.6,24.65,36.01,9.54,14.56,12.75,1.14,17.4,35.04,08-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Jan-2020 - 00:00,13.71,992.74,168.5,146.0,96.8,19.88,143.91,1.07,4.61,23.36,31.46,9.59,12.82,9.39,1.02,9.3,9.6,09-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Jan-2020 - 00:00,11.2,997.66,142.79,100.88,85.38,106.36,283.46,0.97,3.56,16.37,22.74,6.25,8.82,6.99,0.58,16.75,9.03,10-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Jan-2020 - 00:00,11.86,997.76,236.1,150.77,78.35,137.2,275.02,1.0,6.26,29.83,21.55,13.7,19.37,15.43,1.21,20.28,9.94,11-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Jan-2020 - 00:00,13.24,997.53,269.44,165.69,64.53,133.04,251.5,0.79,5.69,25.53,24.24,14.76,20.95,16.77,1.65,24.85,13.19,12-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Jan-2020 - 00:00,14.16,994.49,376.7,259.67,71.03,130.59,220.57,1.08,8.59,46.0,26.96,28.01,33.58,20.19,2.72,11.52,14.41,13-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Jan-2020 - 00:00,14.85,990.12,362.12,250.0,79.49,71.64,111.8,1.1,7.35,35.62,36.66,29.71,38.99,27.77,2.14,17.36,14.06,14-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Jan-2020 - 00:00,13.72,993.7,206.96,155.02,85.66,96.52,297.5,0.97,4.69,15.24,55.08,20.87,47.0,56.4,1.09,10.22,13.07,15-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Jan-2020 - 00:00,13.88,994.73,196.31,129.1,80.87,119.02,285.85,0.89,5.1,16.33,46.67,26.05,78.19,107.09,0.83,15.92,19.58,16-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Jan-2020 - 00:00,12.96,993.55,228.65,175.67,87.34,62.07,237.22,0.94,6.45,22.99,43.2,35.1,67.33,72.8,1.23,6.07,16.75,17-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Jan-2020 - 00:00,13.95,994.81,150.88,109.23,91.42,103.06,248.22,1.06,4.73,21.38,38.69,17.88,36.94,42.04,0.86,8.45,12.63,18-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Jan-2020 - 00:00,12.6,996.62,225.04,153.04,90.49,96.75,241.31,0.78,6.81,26.31,44.64,23.11,47.07,53.08,1.24,9.82,13.81,19-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Jan-2020 - 00:00,11.55,997.3,221.29,157.08,84.64,131.35,265.56,0.98,4.28,16.82,49.51,12.96,35.12,46.17,0.85,18.58,13.23,20-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Jan-2020 - 00:00,12.23,996.29,282.15,184.52,89.09,81.49,267.27,1.15,6.25,27.63,49.75,41.95,62.37,52.96,1.83,16.08,11.89,21-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Jan-2020 - 00:00,13.7,997.02,391.1,246.92,86.92,107.29,114.94,1.29,6.6,45.94,59.85,70.01,88.9,59.81,2.02,14.19,15.73,22-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Jan-2020 - 00:00,13.14,998.17,330.85,235.5,87.16,124.52,227.45,1.09,8.66,35.19,51.73,39.62,62.83,57.38,1.84,9.94,11.47,23-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Jan-2020 - 00:00,14.94,996.96,162.48,78.79,55.57,152.56,271.42,0.99,3.35,19.15,38.4,6.38,27.57,42.04,0.6,36.72,11.99,24-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Jan-2020 - 00:00,14.93,994.47,187.75,96.27,48.92,152.47,265.1,1.1,4.41,25.73,34.48,10.57,39.03,57.18,0.98,39.85,13.51,25-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Jan-2020 - 00:00,13.84,994.79,275.15,171.81,66.32,132.05,277.29,0.96,6.83,30.54,44.94,37.72,72.53,78.54,1.58,17.79,15.38,26-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Jan-2020 - 00:00,14.36,993.0,384.9,271.06,75.12,131.17,250.62,0.56,8.54,29.28,54.19,65.43,87.07,63.39,2.47,25.74,13.48,27-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Jan-2020 - 00:00,15.71,990.57,376.98,244.42,71.43,75.29,152.34,0.64,7.81,33.93,58.13,133.16,153.74,84.92,3.13,12.95,19.21,28-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Jan-2020 - 00:00,16.08,989.36,155.41,115.11,80.15,94.73,117.63,0.92,3.19,13.89,43.84,14.02,38.35,50.6,0.89,17.08,15.09,29-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Jan-2020 - 00:00,15.54,995.13,151.37,96.98,73.6,142.36,246.17,1.01,4.1,20.44,37.14,17.52,40.39,49.23,1.05,20.2,14.61,30-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Jan-2020 - 00:00,15.36,995.87,155.73,89.83,70.63,148.01,283.0,0.97,3.34,23.47,35.21,9.72,31.85,44.99,1.21,25.11,18.19,31-Jan-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-Jan-2020 - 00:00,13.8,993.8,170.1,101.31,67.71,151.39,235.18,1.0,3.93,18.39,31.45,12.03,38.12,53.23,1.83,26.58,14.02,01-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Feb-2020 - 00:00,13.66,996.59,234.06,154.19,75.14,130.25,184.29,1.1,5.31,14.37,33.72,24.46,51.31,58.96,1.59,23.41,14.02,02-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Feb-2020 - 00:00,14.06,997.97,198.02,128.12,74.21,148.24,273.33,1.01,4.15,18.82,33.04,12.51,36.63,49.68,1.75,29.16,11.18,03-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Feb-2020 - 00:00,14.19,996.7,277.94,159.04,67.54,147.83,270.77,1.1,5.9,26.05,33.51,55.57,82.02,69.02,2.27,18.38,14.48,04-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Feb-2020 - 00:00,14.25,995.16,369.27,227.1,66.95,127.27,89.68,0.68,6.28,38.45,36.13,65.48,93.34,75.14,2.81,15.79,22.44,05-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Feb-2020 - 00:00,15.01,995.28,268.4,173.23,64.9,133.71,227.65,1.11,4.26,19.82,38.28,14.96,42.67,57.29,1.74,28.39,17.75,06-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Feb-2020 - 00:00,14.26,994.67,217.27,135.81,63.84,144.91,201.71,1.01,4.39,17.6,35.07,16.91,45.34,59.32,1.67,23.52,15.84,07-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Feb-2020 - 00:00,13.84,997.05,263.67,155.42,67.77,125.11,189.35,1.27,4.66,20.2,33.67,24.56,53.84,63.55,1.63,29.52,22.45,08-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Feb-2020 - 00:00,15.61,998.55,233.56,150.5,63.2,140.44,277.76,0.96,4.65,18.45,33.91,10.14,36.81,53.68,1.53,24.41,19.48,09-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Feb-2020 - 00:00,15.66,998.68,238.77,144.46,62.89,140.57,282.36,1.07,4.06,19.21,32.69,15.08,44.02,59.65,1.56,17.77,17.15,10-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Feb-2020 - 00:00,15.07,997.38,294.35,172.35,66.28,138.27,280.12,1.28,5.16,23.82,35.34,27.55,59.08,68.86,2.04,15.88,20.09,11-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Feb-2020 - 00:00,15.62,997.65,259.34,157.23,65.09,135.68,289.66,1.14,5.34,28.83,32.66,29.52,60.85,69.17,1.24,16.11,18.53,12-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Feb-2020 - 00:00,17.99,996.91,306.16,173.42,61.87,132.85,263.39,1.03,5.17,24.61,35.43,11.48,42.86,62.97,1.08,36.11,19.11,13-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Feb-2020 - 00:00,20.68,993.84,206.2,103.52,50.85,145.08,259.84,1.04,4.13,18.54,34.07,5.69,29.31,46.39,0.86,41.69,17.0,14-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Feb-2020 - 00:00,19.68,991.06,224.56,75.1,49.23,150.5,269.21,1.02,2.74,15.0,27.65,4.57,25.17,40.33,0.51,47.69,16.92,15-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Feb-2020 - 00:00,19.79,991.33,186.12,91.68,39.1,153.23,259.95,1.02,4.04,22.07,23.92,5.57,34.47,56.27,0.45,37.8,18.8,16-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Feb-2020 - 00:00,18.67,994.47,237.55,137.97,56.25,148.46,271.21,0.81,5.3,25.98,32.43,24.08,58.73,73.5,0.86,24.98,18.43,17-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Feb-2020 - 00:00,19.26,995.49,293.43,163.8,56.44,145.79,264.22,0.84,6.87,38.87,39.21,59.62,88.2,74.43,0.76,23.92,18.24,18-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Feb-2020 - 00:00,19.31,992.77,245.73,119.41,44.98,146.12,251.72,1.15,6.88,26.01,34.11,49.69,83.9,81.57,1.27,26.32,19.85,19-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Feb-2020 - 00:00,18.96,991.73,299.91,149.25,58.81,103.1,153.33,1.15,7.23,63.14,39.92,97.8,136.8,76.51,1.63,44.28,48.64,20-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Feb-2020 - 00:00,21.45,991.18,244.0,110.35,52.75,122.02,108.37,0.87,2.89,8.37,36.81,5.19,31.14,50.59,0.98,54.25,47.09,21-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Feb-2020 - 00:00,17.03,995.27,91.85,59.12,77.66,49.08,75.67,0.9,2.44,8.86,32.88,6.48,25.52,38.04,1.35,29.11,14.42,22-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Feb-2020 - 00:00,18.64,998.02,155.02,86.48,72.72,125.96,76.13,1.16,4.09,18.18,25.68,25.88,45.52,45.92,1.87,24.89,21.05,23-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Feb-2020 - 00:00,20.43,996.18,204.69,133.29,68.26,124.58,160.46,1.02,4.04,12.27,30.03,13.66,33.22,41.53,1.6,34.58,19.83,24-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Feb-2020 - 00:00,20.58,992.96,153.79,82.94,62.32,153.92,253.37,1.01,3.04,13.77,29.72,11.48,31.32,41.29,1.52,34.43,20.47,25-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Feb-2020 - 00:00,21.04,991.7,210.0,134.31,65.57,139.94,272.77,0.97,3.94,20.02,32.41,7.09,28.79,43.26,1.57,35.68,22.22,26-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Feb-2020 - 00:00,21.11,992.47,262.81,155.77,68.61,138.96,195.49,1.02,5.3,31.24,33.25,33.69,55.81,53.29,2.01,39.02,28.56,27-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Feb-2020 - 00:00,21.12,992.98,201.92,111.42,70.97,120.11,121.39,0.99,3.49,18.2,29.99,10.68,33.65,46.89,1.57,39.09,35.29,28-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Feb-2020 - 00:00,21.52,991.84,161.33,87.81,68.58,117.49,117.07,0.88,3.97,14.99,36.49,6.4,23.67,34.68,1.71,37.89,18.17,29-Feb-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Feb-2020 - 00:00,20.45,991.03,127.07,62.15,72.01,112.95,102.7,0.9,3.59,33.8,26.54,5.53,22.91,34.61,1.15,32.01,17.88,01-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Mar-2020 - 00:00,20.7,991.55,153.1,56.75,71.18,171.13,87.72,1.04,4.41,66.21,23.59,23.34,45.56,49.88,1.71,32.7,20.31,02-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Mar-2020 - 00:00,21.53,991.04,251.92,141.75,72.29,134.82,167.86,1.3,9.19,91.81,31.3,31.54,54.67,54.43,2.37,19.48,21.22,03-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Mar-2020 - 00:00,22.33,989.5,214.0,120.19,60.52,178.47,166.64,1.21,8.31,52.4,30.32,22.74,43.76,47.43,2.03,32.18,21.58,04-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Mar-2020 - 00:00,21.62,989.06,192.72,85.92,60.03,166.32,116.89,0.76,5.39,45.73,28.99,15.33,34.54,41.45,1.75,35.69,26.05,05-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Mar-2020 - 00:00,20.0,989.12,93.84,37.81,70.47,142.92,127.26,0.94,2.87,30.39,23.96,8.44,26.25,36.41,1.58,38.91,21.98,06-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Mar-2020 - 00:00,16.92,988.15,61.57,26.98,83.19,128.12,111.16,0.88,1.81,37.29,19.64,6.08,24.39,36.53,1.71,41.87,41.7,07-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Mar-2020 - 00:00,17.59,992.51,135.75,52.12,79.06,120.68,116.87,1.11,2.88,65.62,17.35,13.09,28.81,34.08,1.64,40.2,33.75,08-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Mar-2020 - 00:00,18.84,994.26,227.34,138.41,74.08,213.12,198.34,1.17,8.46,84.79,19.39,37.52,51.57,39.45,2.4,27.35,21.72,09-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Mar-2020 - 00:00,19.77,991.4,144.02,65.75,57.07,236.13,277.54,0.98,3.82,34.35,21.01,6.64,22.47,32.06,2.01,37.92,21.82,10-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Mar-2020 - 00:00,20.25,990.23,161.71,90.79,55.48,194.17,188.33,0.93,4.25,22.65,21.95,6.14,22.08,32.12,2.0,34.33,27.7,11-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Mar-2020 - 00:00,21.74,987.83,120.38,62.42,63.3,191.57,118.95,0.85,3.09,27.48,26.14,6.44,25.62,38.29,1.66,43.16,29.62,12-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Mar-2020 - 00:00,22.23,990.05,187.6,73.02,62.34,186.97,127.19,1.12,4.09,56.38,26.99,26.7,51.84,56.53,1.26,28.61,45.3,13-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Mar-2020 - 00:00,21.99,991.86,175.27,61.98,51.57,211.44,144.42,0.84,3.47,51.69,21.06,19.2,45.24,55.62,1.35,30.38,29.28,14-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Mar-2020 - 00:00,18.43,993.24,87.84,45.35,78.53,139.92,125.82,0.97,4.41,52.71,22.12,10.11,36.96,54.01,0.9,24.64,30.14,15-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Mar-2020 - 00:00,18.74,994.8,128.08,71.71,69.97,190.83,186.93,1.08,5.14,47.43,20.59,17.34,42.95,54.16,1.21,38.14,31.66,16-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Mar-2020 - 00:00,20.93,994.42,150.79,67.33,63.88,191.05,275.78,1.03,4.76,66.71,21.35,11.03,39.74,57.8,1.38,33.82,27.54,17-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Mar-2020 - 00:00,22.14,994.41,140.35,57.35,59.83,231.38,284.88,1.14,4.24,52.47,22.99,9.98,36.89,54.07,1.36,43.36,23.9,18-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Mar-2020 - 00:00,23.6,992.6,161.67,52.59,56.69,223.59,282.96,1.18,4.91,68.36,26.12,8.97,37.85,57.4,2.49,42.93,25.58,19-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Mar-2020 - 00:00,23.79,989.59,196.83,96.08,64.35,196.65,251.46,1.06,6.3,68.85,27.58,19.39,50.23,64.73,,27.54,31.22,20-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Mar-2020 - 00:00,24.65,988.55,239.94,119.11,59.03,177.82,82.14,1.13,8.25,86.93,30.53,39.12,73.6,78.41,2.74,24.58,40.39,21-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Mar-2020 - 00:00,24.82,988.98,191.58,93.0,57.29,172.46,241.81,0.69,6.13,77.87,35.0,20.61,52.52,67.14,1.19,30.39,33.88,22-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Mar-2020 - 00:00,25.06,990.78,133.85,84.75,52.17,209.17,189.47,0.99,5.26,38.6,31.51,5.86,27.56,42.84,1.57,41.68,37.91,23-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Mar-2020 - 00:00,25.11,990.35,115.52,66.83,51.48,214.17,165.37,0.81,4.11,21.01,29.12,6.66,27.46,41.41,1.7,31.23,34.36,24-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Mar-2020 - 00:00,24.24,989.07,124.95,62.25,62.26,150.94,142.66,0.91,4.7,20.35,29.08,6.34,24.16,35.7,1.65,28.3,31.23,25-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Mar-2020 - 00:00,25.36,989.4,75.92,38.69,63.49,226.56,219.44,1.12,2.76,14.41,30.0,6.36,18.18,24.43,1.5,28.15,22.56,26-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Mar-2020 - 00:00,24.98,990.64,80.81,44.25,61.02,141.28,265.27,0.98,2.09,12.16,33.64,5.15,16.59,23.29,1.46,22.11,22.58,27-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Mar-2020 - 00:00,22.29,992.41,66.67,20.58,71.83,121.24,192.63,0.94,1.43,13.96,26.94,5.11,14.7,19.8,1.35,23.93,18.03,28-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Mar-2020 - 00:00,22.93,992.8,67.75,21.15,69.28,248.46,242.61,1.07,1.59,8.89,24.49,5.6,15.37,20.33,1.35,24.59,17.69,29-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Mar-2020 - 00:00,24.61,990.68,59.0,19.94,53.29,254.67,276.49,1.01,0.94,6.36,22.93,3.89,13.05,18.56,1.28,43.72,18.31,30-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Mar-2020 - 00:00,24.56,990.75,63.31,27.42,49.06,252.67,276.64,1.04,1.28,7.82,22.09,4.04,14.91,21.83,1.31,52.77,20.55,31-Mar-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-Mar-2020 - 00:00,25.38,989.57,69.82,30.44,49.06,212.89,276.35,0.96,1.41,8.27,20.75,3.88,14.47,21.25,1.35,53.26,22.09,01-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Apr-2020 - 00:00,26.31,988.69,66.67,33.54,49.89,236.57,219.9,1.03,1.87,9.24,23.77,4.62,15.59,22.23,1.41,44.99,25.27,02-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Apr-2020 - 00:00,25.76,989.07,63.97,26.06,45.57,255.9,287.27,1.0,1.21,6.22,22.39,3.64,12.75,18.38,1.32,54.14,19.45,03-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Apr-2020 - 00:00,25.02,990.25,69.23,23.31,35.14,256.24,277.66,1.01,1.31,9.28,19.14,3.53,15.08,22.93,1.29,59.94,18.55,04-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Apr-2020 - 00:00,25.39,990.27,71.89,35.0,40.24,258.24,280.2,0.94,1.87,11.83,21.11,4.83,20.43,31.0,1.29,57.93,21.27,05-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Apr-2020 - 00:00,26.36,990.96,102.1,61.48,43.65,232.31,190.35,1.04,3.66,13.36,25.06,4.47,18.74,28.36,1.6,49.46,30.3,06-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Apr-2020 - 00:00,29.16,989.84,123.59,79.72,38.96,299.31,174.73,0.8,5.84,16.87,26.62,4.83,19.46,29.18,1.74,53.58,29.76,07-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Apr-2020 - 00:00,29.43,987.28,90.71,17.43,30.32,179.12,280.16,0.91,1.0,5.64,24.88,3.03,11.99,17.9,1.27,71.48,17.73,08-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Apr-2020 - 00:00,27.4,988.3,75.76,24.79,33.54,247.79,279.19,0.98,1.31,8.18,23.25,3.53,13.86,20.64,1.3,68.73,21.17,09-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Apr-2020 - 00:00,26.88,988.74,72.32,29.27,37.0,236.86,271.69,1.05,1.69,10.7,23.54,3.57,16.11,24.8,1.42,58.34,20.79,10-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Apr-2020 - 00:00,28.33,989.63,102.12,51.31,36.39,245.31,220.59,0.95,3.38,21.11,26.63,5.84,23.59,35.4,1.61,33.8,23.06,11-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Apr-2020 - 00:00,30.3,990.51,139.69,78.49,35.7,230.29,154.65,1.14,5.64,16.73,21.25,5.62,20.48,29.89,1.73,45.53,39.16,12-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Apr-2020 - 00:00,30.21,988.36,82.38,31.25,33.82,246.54,269.25,1.04,1.74,11.43,23.83,3.32,14.72,22.57,1.42,63.05,23.95,13-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Apr-2020 - 00:00,30.82,986.33,108.26,49.57,35.91,239.03,272.69,0.92,2.69,20.27,26.08,5.07,21.63,32.89,1.58,33.35,26.05,14-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Apr-2020 - 00:00,31.84,986.74,124.09,51.91,36.3,193.97,133.77,1.17,3.53,43.83,28.69,6.15,25.36,38.24,1.64,31.18,30.49,15-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Apr-2020 - 00:00,32.11,986.37,196.96,64.06,30.1,214.24,177.58,1.16,4.72,36.18,30.07,6.11,24.76,37.18,1.71,48.27,32.79,16-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Apr-2020 - 00:00,32.35,985.12,227.61,95.12,28.62,213.6,233.76,0.99,5.44,29.81,31.25,5.67,25.54,39.34,1.82,43.3,39.73,17-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Apr-2020 - 00:00,31.65,984.79,97.48,25.38,28.67,207.96,193.19,0.86,1.54,8.02,28.6,2.86,13.12,20.29,1.36,72.8,22.71,18-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Apr-2020 - 00:00,29.04,986.68,101.33,25.65,41.99,198.65,85.39,0.85,2.14,8.54,28.11,4.12,13.97,19.96,1.4,51.63,20.37,19-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Apr-2020 - 00:00,28.46,986.09,96.45,34.27,42.59,246.33,211.08,1.06,2.57,21.28,30.13,7.02,22.95,32.4,1.45,40.0,22.67,20-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Apr-2020 - 00:00,26.61,987.02,136.83,58.27,45.33,132.07,135.65,0.85,4.88,22.53,31.95,8.33,25.34,34.89,1.65,47.04,32.5,21-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Apr-2020 - 00:00,28.12,987.29,88.26,39.77,41.68,229.99,205.09,1.13,2.64,10.12,28.98,3.97,16.36,24.66,1.43,47.07,24.2,22-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Apr-2020 - 00:00,29.04,985.91,106.24,69.88,35.82,240.16,131.91,1.18,4.78,25.18,27.08,5.35,22.93,34.92,1.68,27.88,31.98,23-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Apr-2020 - 00:00,29.02,984.99,111.5,46.1,34.45,125.91,176.66,1.17,3.35,21.79,27.59,4.4,21.35,33.39,1.58,59.5,23.88,24-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Apr-2020 - 00:00,29.69,983.56,119.67,60.06,40.73,233.52,143.47,1.01,3.69,34.23,30.59,4.87,21.53,33.01,1.63,48.07,43.99,25-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Apr-2020 - 00:00,30.8,983.83,98.7,28.83,34.09,206.59,170.4,0.86,1.61,17.97,28.01,3.46,17.53,27.67,1.43,54.6,18.96,26-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Apr-2020 - 00:00,26.25,986.68,161.94,47.69,53.44,120.98,106.04,0.95,3.0,14.78,29.62,3.38,13.78,20.73,1.54,68.84,34.17,27-Apr-2020 - 00:00,"Vivek Vihar, Delhi - DPCC"
