from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
30-Jul-2020 - 00:00,12.21,38.86,3.13,69.95,71.86,8.59,20.13,0.54,3.39,0.35,2.86,5.33,27.11,92.03,,0.26,0.72,207.31,31-Jul-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Jul-2020 - 00:00,11.94,39.79,4.11,64.47,66.66,8.48,19.45,0.49,3.46,0.22,1.73,2.16,28.71,84.91,,0.14,0.85,198.53,01-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Aug-2020 - 00:00,9.8,41.67,5.12,65.64,69.26,7.77,18.82,0.29,3.36,0.16,1.83,3.41,28.69,84.17,,,1.78,142.62,02-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Aug-2020 - 00:00,8.46,38.48,7.03,51.74,58.75,7.24,18.07,0.23,3.3,0.09,0.91,2.73,28.99,82.02,999.8,,2.39,142.6,03-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Aug-2020 - 00:00,6.75,23.75,8.39,34.1,42.49,6.68,15.79,0.15,3.57,0.04,0.63,2.23,27.81,88.48,998.56,,1.63,172.81,04-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Aug-2020 - 00:00,7.0,30.67,7.73,29.48,37.21,6.48,15.0,0.16,3.25,0.02,0.51,1.2,26.17,95.92,995.99,,1.59,249.34,05-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Aug-2020 - 00:00,9.75,35.79,9.26,31.6,40.86,6.52,15.3,0.21,3.77,0.03,0.64,0.81,25.56,98.44,993.48,,1.79,254.9,06-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Aug-2020 - 00:00,8.71,32.19,11.52,25.69,37.2,6.38,13.59,0.16,3.87,0.02,0.52,0.68,25.5,98.33,995.21,,1.57,268.27,07-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Aug-2020 - 00:00,11.92,47.17,9.45,26.94,36.39,6.17,13.39,0.16,3.59,0.01,0.45,0.63,27.03,92.96,998.36,0.12,1.21,228.08,08-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Aug-2020 - 00:00,13.21,55.64,6.73,35.37,42.1,6.11,13.11,0.16,3.4,0.01,0.49,0.64,27.67,90.02,,0.15,1.11,251.42,09-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Aug-2020 - 00:00,15.5,68.3,3.3,47.81,50.87,6.24,14.46,0.2,3.47,0.08,1.73,1.91,28.76,86.09,,0.19,0.93,275.74,10-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Aug-2020 - 00:00,16.33,62.55,3.93,51.19,54.8,6.77,15.98,0.23,3.64,0.09,1.24,1.19,28.6,86.87,,0.01,0.85,270.15,11-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Aug-2020 - 00:00,14.13,55.99,4.91,48.46,53.1,7.05,15.85,0.2,3.41,0.06,1.05,1.12,27.84,88.92,,,0.96,252.94,12-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Aug-2020 - 00:00,10.0,45.27,4.44,43.84,48.29,6.69,14.18,0.2,3.57,0.02,1.06,1.26,26.29,95.17,,,1.18,268.93,13-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Aug-2020 - 00:00,12.42,53.58,4.5,38.2,42.52,8.31,10.51,0.14,6.47,0.07,0.83,1.01,27.3,91.5,,0.06,1.1,264.14,14-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Aug-2020 - 00:00,12.0,45.3,11.16,21.16,32.32,10.05,6.03,0.02,4.33,0.19,5.01,12.21,25.85,95.5,,0.05,1.22,237.73,15-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Aug-2020 - 00:00,17.45,75.97,9.93,17.02,26.95,6.53,4.47,0.04,4.38,0.51,13.71,25.06,26.94,93.04,1000.0,0.02,1.3,248.23,16-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Aug-2020 - 00:00,17.95,77.19,6.95,24.29,31.24,5.35,5.62,0.06,4.36,0.94,12.28,23.07,27.59,90.89,,0.01,1.07,265.59,17-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Aug-2020 - 00:00,15.04,69.63,8.0,26.5,34.49,5.56,6.59,0.1,4.34,1.12,12.76,26.67,26.44,94.74,,,1.05,273.95,18-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Aug-2020 - 00:00,12.87,49.01,7.68,26.77,34.46,4.97,8.33,0.09,4.21,0.74,20.55,31.16,26.93,91.67,,0.23,1.05,265.08,19-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Aug-2020 - 00:00,10.33,53.16,5.36,40.01,45.38,5.24,10.07,0.05,4.42,0.87,43.19,46.17,27.48,89.16,,0.12,1.07,254.82,20-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Aug-2020 - 00:00,13.08,86.38,3.65,51.98,55.63,5.46,8.9,0.07,4.04,0.66,78.89,71.95,26.36,94.89,,,0.95,257.27,21-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Aug-2020 - 00:00,12.62,68.41,4.36,46.8,51.0,5.37,8.02,0.05,4.05,0.78,29.23,31.72,25.8,96.66,,,1.12,252.09,22-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Aug-2020 - 00:00,9.79,82.63,4.21,39.54,43.75,5.31,7.23,0.0,4.14,0.48,46.64,45.89,26.43,95.49,,0.1,1.2,247.4,23-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Aug-2020 - 00:00,11.0,44.84,6.24,26.03,32.26,4.52,6.01,0.0,4.01,,,,,,,,,,24-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Aug-2020 - 00:00,12.08,50.9,5.82,29.02,34.84,4.58,4.92,0.0,4.2,0.71,33.39,51.65,26.77,91.71,,,0.82,212.79,25-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Aug-2020 - 00:00,11.59,48.7,3.41,69.04,71.7,12.19,7.29,1.56,5.49,1.37,19.96,37.26,28.27,85.63,,0.05,1.03,232.86,26-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Aug-2020 - 00:00,8.76,44.05,6.35,73.93,75.38,14.67,14.95,0.06,4.11,0.17,5.72,16.68,29.27,78.71,,,0.88,242.96,27-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Aug-2020 - 00:00,10.5,51.01,3.04,49.17,50.11,8.49,11.61,0.0,4.52,0.42,22.62,30.14,28.02,84.9,,,0.85,249.92,28-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Aug-2020 - 00:00,12.84,34.34,1.7,66.13,67.26,5.15,12.04,0.01,4.5,0.52,32.04,40.06,25.44,96.67,,,0.95,217.58,29-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Aug-2020 - 00:00,15.54,46.77,1.93,76.98,77.82,4.03,12.37,0.04,4.54,0.44,33.82,44.19,25.17,98.52,,,0.84,243.05,30-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Aug-2020 - 00:00,12.2,37.05,2.98,56.36,59.01,4.23,12.0,0.02,4.34,0.62,22.81,41.62,25.73,95.62,,,0.97,252.52,31-Aug-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Aug-2020 - 00:00,10.38,39.96,4.09,40.46,44.42,4.28,10.37,0.01,4.26,0.61,11.01,25.17,26.65,91.38,,0.03,1.05,217.41,01-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Sep-2020 - 00:00,16.96,48.25,3.12,63.78,66.33,3.36,10.98,0.03,4.39,0.47,10.67,33.41,27.67,87.71,,0.21,0.74,240.02,02-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Sep-2020 - 00:00,27.09,85.61,8.43,78.46,82.94,2.79,13.44,0.33,4.51,0.81,14.07,36.52,28.33,86.52,,0.27,0.66,263.15,03-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Sep-2020 - 00:00,20.21,104.65,9.26,51.61,59.85,3.44,12.44,0.1,4.23,0.7,15.45,30.92,28.82,83.5,,0.05,0.74,256.54,04-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Sep-2020 - 00:00,36.34,123.21,18.52,41.79,60.31,3.56,12.26,0.2,4.55,0.4,28.61,43.93,30.26,78.25,,,0.69,227.54,05-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Sep-2020 - 00:00,54.51,246.18,21.77,38.39,60.15,3.79,12.41,0.25,4.67,0.77,36.44,52.67,30.47,82.04,,,1.09,225.43,06-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Sep-2020 - 00:00,146.1,495.21,16.98,43.5,60.48,3.74,12.66,0.33,4.33,0.67,50.41,72.23,30.48,83.64,,,0.71,245.25,07-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Sep-2020 - 00:00,20.21,104.41,16.74,36.11,52.85,3.65,11.6,0.07,4.28,0.39,45.93,65.83,28.87,84.17,,,1.09,228.31,08-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Sep-2020 - 00:00,24.54,90.14,9.95,51.86,61.8,3.9,11.81,0.1,4.4,0.59,10.18,31.46,30.16,78.66,,,0.9,226.08,09-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Sep-2020 - 00:00,28.13,197.37,12.77,45.55,58.32,4.01,12.19,0.12,4.34,0.58,20.22,32.87,30.39,82.0,,,0.75,230.93,10-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Sep-2020 - 00:00,26.17,82.79,12.71,50.11,62.82,4.1,12.43,0.13,4.19,0.87,25.21,39.93,29.78,81.25,,,0.82,201.08,11-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Sep-2020 - 00:00,34.49,166.16,16.33,43.24,59.56,4.21,13.02,0.15,4.26,0.64,16.21,28.39,29.21,83.42,999.49,,0.96,195.67,12-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Sep-2020 - 00:00,19.49,124.89,12.81,38.53,51.34,3.85,11.78,0.02,4.39,0.34,18.28,31.75,27.6,89.19,,,1.83,177.67,13-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Sep-2020 - 00:00,15.67,46.09,8.04,42.01,50.05,3.1,9.99,0.0,4.08,0.46,14.32,24.88,27.92,86.77,,,0.91,223.43,14-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Sep-2020 - 00:00,22.14,63.44,5.37,61.4,66.68,3.08,11.33,0.03,4.11,0.62,11.44,27.38,27.48,86.69,,,0.9,181.16,15-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Sep-2020 - 00:00,19.53,64.28,3.12,76.17,78.63,4.04,12.45,0.15,4.16,0.52,12.5,35.12,25.94,93.03,,,0.57,146.69,16-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Sep-2020 - 00:00,22.8,132.99,4.2,78.71,81.97,3.6,13.28,0.13,4.27,0.59,22.4,40.51,27.87,88.24,,,0.65,213.16,17-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Sep-2020 - 00:00,18.75,58.77,7.47,71.34,76.96,3.55,13.0,0.45,4.23,0.64,18.41,35.56,27.2,89.82,,,0.65,232.59,18-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Sep-2020 - 00:00,27.8,79.39,2.0,98.93,99.2,3.66,14.49,0.81,4.28,0.51,18.3,33.02,26.8,90.68,,,0.66,181.64,19-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Sep-2020 - 00:00,36.07,268.48,4.83,102.11,104.34,3.43,15.68,0.94,4.18,0.89,20.47,43.96,27.4,90.68,,,0.51,214.38,20-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Sep-2020 - 00:00,28.07,69.71,12.4,71.78,81.45,3.39,14.55,0.92,4.49,0.81,11.81,26.82,29.77,79.57,998.93,,0.76,247.82,21-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Sep-2020 - 00:00,35.58,135.29,7.4,77.23,83.65,3.75,15.15,0.95,4.17,0.92,15.87,32.71,28.41,87.57,999.2,,0.74,178.5,22-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Sep-2020 - 00:00,40.16,118.3,7.13,85.32,92.43,4.15,16.45,0.95,4.44,0.99,13.96,30.7,26.32,95.3,999.19,,0.9,233.53,23-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Sep-2020 - 00:00,12.4,220.61,12.42,49.85,62.28,4.1,13.25,0.54,4.38,0.4,9.7,31.59,25.2,99.72,999.87,,2.18,218.84,24-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Sep-2020 - 00:00,,99.36,8.51,78.49,87.0,3.95,14.01,0.72,4.3,0.77,11.46,37.29,27.37,90.28,,,0.97,177.01,25-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Sep-2020 - 00:00,,111.65,4.37,90.75,94.29,3.4,14.44,0.83,4.14,0.53,12.59,35.88,27.41,89.22,,,0.54,208.69,26-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Sep-2020 - 00:00,13.5,96.89,9.95,68.46,76.85,3.51,13.02,0.62,4.17,0.7,11.1,30.22,29.7,75.82,,,0.74,282.24,27-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Sep-2020 - 00:00,11.73,95.03,7.01,82.55,87.34,3.11,13.98,0.71,4.17,0.89,11.25,34.84,29.11,78.56,,,0.73,233.04,28-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Sep-2020 - 00:00,23.04,108.01,7.5,80.9,87.09,3.24,14.55,0.83,4.15,0.83,10.48,34.6,28.91,79.17,,,0.77,184.65,29-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Sep-2020 - 00:00,23.37,136.17,10.79,81.32,89.79,3.44,14.93,0.99,4.17,0.72,14.61,34.77,28.94,79.2,,0.32,0.67,218.3,30-Sep-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Sep-2020 - 00:00,25.0,135.65,8.54,78.2,86.72,3.68,14.98,0.96,4.24,0.56,14.84,37.19,28.32,80.85,,,0.62,228.11,01-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Oct-2020 - 00:00,30.92,132.68,10.77,68.27,79.03,3.6,14.15,0.82,4.36,0.65,9.89,28.57,29.31,76.4,,,0.76,241.02,02-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Oct-2020 - 00:00,40.83,168.37,15.09,61.24,76.33,3.54,13.95,0.88,4.12,0.72,11.57,29.87,29.43,79.5,,,0.68,221.02,03-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Oct-2020 - 00:00,34.15,344.8,17.35,47.88,65.24,3.76,13.61,0.79,4.38,0.42,11.15,25.48,28.9,84.27,,,1.03,233.67,04-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Oct-2020 - 00:00,23.08,60.67,15.62,56.5,72.12,3.85,13.45,0.78,4.41,0.61,10.48,38.55,26.83,88.97,,,1.11,216.32,05-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Oct-2020 - 00:00,20.49,64.34,9.56,78.39,87.95,3.38,14.95,0.91,4.17,0.71,12.6,33.66,28.32,85.32,,,0.52,253.78,06-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Oct-2020 - 00:00,23.59,128.13,11.5,85.51,96.6,3.61,15.22,1.1,4.16,0.68,13.28,31.47,28.69,83.67,,,0.62,254.35,07-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Oct-2020 - 00:00,49.82,186.22,19.47,69.36,87.92,3.44,14.82,1.15,4.16,0.81,10.91,32.65,30.04,78.65,,,0.67,246.21,08-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Oct-2020 - 00:00,59.14,232.35,22.66,54.75,77.41,3.78,14.32,1.11,4.14,0.6,10.78,32.7,30.12,80.79,,,0.64,240.22,09-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Oct-2020 - 00:00,75.29,226.59,25.14,52.41,77.55,4.0,14.6,1.18,4.33,0.73,11.7,37.6,31.12,72.47,,,0.66,232.4,10-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Oct-2020 - 00:00,133.54,314.26,14.45,79.83,94.29,3.51,15.8,1.48,4.5,1.17,14.94,33.0,30.69,76.77,,,0.68,180.47,11-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Oct-2020 - 00:00,47.53,199.13,20.21,57.48,77.68,3.6,14.68,0.88,4.14,0.55,10.42,33.09,30.04,81.5,,,0.75,221.94,12-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Oct-2020 - 00:00,,174.26,16.08,66.52,82.6,3.94,15.17,0.9,4.12,1.06,11.28,33.73,29.58,83.07,999.9,,0.76,203.9,13-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Oct-2020 - 00:00,,278.13,18.88,59.57,78.46,6.44,20.07,1.06,4.86,1.05,13.61,30.89,29.68,84.78,999.81,,0.9,184.58,14-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Oct-2020 - 00:00,,103.79,14.93,72.23,86.34,7.78,33.02,1.37,5.29,1.05,29.2,37.85,28.37,87.27,999.94,,0.7,192.49,15-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Oct-2020 - 00:00,,59.55,15.64,64.86,80.5,6.56,30.46,1.18,4.19,0.68,22.91,41.15,26.76,95.03,997.94,,2.53,275.47,16-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Oct-2020 - 00:00,,69.0,10.06,87.71,97.24,5.69,32.36,1.19,4.35,0.79,25.05,44.4,29.01,80.2,998.8,,1.25,165.47,17-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Oct-2020 - 00:00,,82.53,17.45,68.3,85.75,5.74,29.7,0.77,4.02,0.69,19.53,36.92,29.11,73.72,,,2.31,141.75,18-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Oct-2020 - 00:00,,91.95,4.89,104.91,108.7,5.94,30.33,0.82,4.29,1.13,21.65,34.35,28.28,79.74,,,1.23,171.38,19-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Oct-2020 - 00:00,,93.05,3.91,85.84,89.12,6.64,30.62,0.83,4.25,1.11,30.73,36.77,28.28,85.02,,,0.61,202.23,20-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Oct-2020 - 00:00,26.4,118.72,17.08,80.53,91.85,7.45,30.46,1.1,4.29,0.48,32.9,46.32,28.68,85.51,,,0.54,180.47,21-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Oct-2020 - 00:00,32.81,108.29,18.2,73.15,91.34,4.86,29.52,1.12,31.26,0.27,32.07,81.72,34.37,65.04,,,1.11,264.23,22-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,23-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Oct-2020 - 00:00,,138.88,26.74,46.66,73.4,4.95,30.02,1.36,15.4,0.59,26.79,40.45,30.16,80.28,,,0.53,261.4,24-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Oct-2020 - 00:00,,134.56,9.97,102.59,112.56,3.86,31.22,1.67,25.01,1.93,41.09,62.75,29.19,86.53,,,0.74,176.51,25-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Oct-2020 - 00:00,,106.63,24.59,47.14,71.72,4.04,28.89,1.07,66.59,0.7,28.34,36.75,30.46,77.69,,,0.82,218.01,26-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Oct-2020 - 00:00,,144.99,27.48,42.34,69.82,10.52,28.39,1.24,49.41,0.81,20.82,32.96,29.78,72.7,,,0.71,213.17,27-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Oct-2020 - 00:00,,164.81,23.71,69.19,92.9,10.55,28.89,1.41,45.22,0.76,27.03,46.28,30.63,58.05,,,0.59,232.91,28-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Oct-2020 - 00:00,,176.25,33.3,61.5,94.8,8.17,30.97,1.66,65.73,1.07,32.36,50.84,30.3,66.94,,,0.65,220.55,29-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Oct-2020 - 00:00,,158.65,33.58,41.24,74.82,7.85,30.09,1.49,66.32,0.85,31.09,48.17,29.87,69.37,,,0.67,234.07,30-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Oct-2020 - 00:00,21.3,154.06,38.99,42.48,81.47,8.83,29.53,1.44,71.67,0.55,27.52,41.95,29.98,66.98,,,0.69,207.25,31-Oct-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Oct-2020 - 00:00,18.38,154.09,35.49,64.12,99.61,7.34,29.48,1.54,49.79,0.57,26.63,43.06,29.52,59.54,,0.05,0.69,215.58,01-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Nov-2020 - 00:00,17.16,131.42,33.95,75.33,109.28,6.45,29.69,1.51,40.59,0.9,19.34,45.52,29.5,57.56,,0.1,0.6,243.8,02-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Nov-2020 - 00:00,23.59,182.44,66.26,61.01,127.26,6.5,30.06,1.82,53.68,1.03,25.84,50.47,31.72,59.11,,,0.74,209.44,03-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Nov-2020 - 00:00,41.59,198.74,42.98,54.74,97.71,7.31,29.6,1.77,48.24,0.97,28.22,46.29,30.38,61.77,,,0.59,221.05,04-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Nov-2020 - 00:00,56.92,198.43,42.03,81.42,123.45,6.54,31.82,1.92,40.46,0.91,36.07,65.56,30.15,59.9,,,0.58,226.35,05-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Nov-2020 - 00:00,48.57,155.41,34.91,66.6,101.51,7.37,30.49,1.58,69.25,0.9,34.59,56.73,30.02,53.06,,,0.71,207.12,06-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Nov-2020 - 00:00,42.08,147.22,37.05,59.77,96.82,8.91,27.32,1.35,73.04,0.74,22.23,47.06,29.59,49.61,,0.01,0.82,189.37,07-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Nov-2020 - 00:00,49.79,179.58,41.95,69.56,111.51,10.56,27.0,1.64,58.35,0.77,30.22,59.96,28.53,59.19,,,0.56,190.56,08-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Nov-2020 - 00:00,45.0,155.69,36.82,59.05,95.86,8.92,28.32,1.51,81.94,0.71,44.87,58.24,30.17,50.6,,0.03,0.73,172.83,09-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Nov-2020 - 00:00,47.2,150.25,38.02,60.05,98.08,8.52,29.07,1.51,68.0,0.73,46.36,59.13,29.53,51.47,,0.01,0.69,176.74,10-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Nov-2020 - 00:00,52.13,162.13,44.67,56.71,101.38,9.91,28.19,1.46,62.73,0.73,54.11,68.85,28.37,51.64,,0.08,0.8,167.38,11-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Nov-2020 - 00:00,52.69,180.25,51.63,41.64,93.27,17.25,23.9,1.45,80.85,0.57,48.39,69.88,27.54,46.09,,,0.85,166.82,12-Nov-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
