from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
14-May-2020 - 00:00,36.64,162.49,1.83,1.55,0.85,63.68,4.76,0.64,8.58,7.2,1.14,2.15,5.62,21.02,0.86,138.65,30.27,47.14,0.0,382.62,15-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-May-2020 - 00:00,89.58,117.26,1.32,0.98,0.56,53.04,5.22,0.5,6.61,5.76,1.0,2.67,4.52,16.72,1.39,304.37,30.39,43.31,0.0,403.08,16-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-May-2020 - 00:00,118.77,158.34,1.26,0.1,0.68,43.07,3.47,0.04,108.79,0.53,0.07,0.2,0.31,1.05,1.58,307.59,35.67,25.3,0.0,714.47,17-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-May-2020 - 00:00,31.82,111.99,1.61,1.36,0.65,72.15,6.86,0.84,45.57,8.19,1.37,3.22,6.2,24.64,0.14,181.54,27.8,49.4,0.0,,18-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-May-2020 - 00:00,125.09,176.41,2.33,2.02,1.6,67.13,5.4,0.72,70.91,7.15,1.28,3.69,5.37,20.39,1.03,248.57,32.43,28.39,0.0,364.87,19-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-May-2020 - 00:00,126.43,206.28,2.13,2.1,1.23,80.96,5.9,0.85,83.12,7.78,1.36,4.13,5.68,20.38,1.03,274.69,33.42,21.64,0.0,423.37,20-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-May-2020 - 00:00,113.4,184.26,2.06,1.6,0.81,78.08,5.54,0.76,92.35,7.94,1.25,4.42,6.06,19.46,1.57,301.06,32.38,23.52,0.0,441.04,21-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-May-2020 - 00:00,106.15,175.3,2.66,2.05,0.92,69.03,5.05,0.62,86.9,7.39,1.14,4.02,5.5,17.55,1.43,278.01,33.88,23.06,0.0,310.2,22-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-May-2020 - 00:00,254.16,241.73,3.29,3.43,2.29,72.6,4.56,0.69,66.07,8.34,1.17,3.86,5.28,16.97,0.64,234.39,37.5,19.44,0.0,354.86,23-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-May-2020 - 00:00,103.77,413.5,1.59,0.09,0.31,58.85,1.69,0.01,89.69,0.25,0.02,0.1,0.05,0.2,2.43,270.62,43.42,13.32,0.0,152.79,24-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-May-2020 - 00:00,117.12,262.13,3.51,2.13,0.37,53.33,5.26,0.83,40.27,8.82,1.07,3.67,0.0,16.16,0.92,289.62,33.64,,0.0,,25-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-May-2020 - 00:00,82.23,208.03,2.32,1.35,0.41,44.37,4.42,0.66,80.27,7.49,0.97,3.82,4.09,13.21,1.38,255.75,36.97,18.15,0.0,457.95,26-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
26-May-2020 - 00:00,,318.12,2.77,2.4,1.3,42.49,3.75,0.6,50.59,7.24,0.96,3.57,4.71,12.68,1.64,243.66,38.07,21.0,0.0,427.97,27-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-May-2020 - 00:00,174.26,247.72,3.1,2.08,0.58,43.87,3.93,0.59,80.06,7.47,0.92,3.37,3.69,12.41,1.26,200.12,37.88,22.03,0.0,419.91,28-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-May-2020 - 00:00,168.86,253.36,2.56,1.7,0.45,47.7,3.57,0.49,103.09,6.64,0.75,2.68,1.03,12.55,1.31,137.49,37.29,30.86,0.0,268.35,29-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-May-2020 - 00:00,57.99,87.35,2.12,1.31,0.28,36.21,2.86,0.27,97.82,5.5,0.58,1.66,1.17,11.87,1.55,142.2,33.5,46.49,0.0,191.19,30-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-May-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,31-May-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
31-May-2020 - 00:00,37.47,40.65,1.6,1.6,0.95,49.52,6.1,0.44,31.66,6.13,0.98,2.33,0.0,22.75,0.32,38.88,21.23,87.36,0.0,,01-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Jun-2020 - 00:00,61.05,80.52,1.81,0.85,0.31,41.26,3.64,0.51,94.23,6.31,0.99,2.33,0.33,20.82,0.51,132.81,27.51,63.16,0.0,390.77,02-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
02-Jun-2020 - 00:00,79.33,131.02,1.62,1.13,0.4,38.13,3.8,0.42,101.24,5.78,0.84,1.82,0.97,16.91,0.89,200.29,29.29,56.17,0.0,415.83,03-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
03-Jun-2020 - 00:00,62.24,100.41,1.71,1.23,0.41,41.51,3.98,0.57,92.03,6.31,1.0,0.39,2.3,19.32,0.54,171.12,30.67,49.31,0.0,337.13,04-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
04-Jun-2020 - 00:00,106.43,198.32,2.15,1.36,1.2,52.35,3.81,0.47,70.12,6.29,0.89,0.16,2.24,17.92,0.67,147.27,28.81,53.58,0.0,275.92,05-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
05-Jun-2020 - 00:00,61.87,98.01,,0.0,,,2.86,0.45,86.27,6.43,0.71,0.05,2.04,16.69,0.84,162.35,28.36,59.06,0.0,412.04,06-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
06-Jun-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,07-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
07-Jun-2020 - 00:00,36.57,86.8,,0.0,,,4.36,0.57,47.76,6.13,0.88,0.0,2.26,19.85,0.7,279.48,29.08,57.06,0.0,,08-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
08-Jun-2020 - 00:00,39.54,134.65,,0.0,,,2.9,0.51,85.34,5.77,0.87,0.1,2.41,17.53,0.62,212.15,32.19,50.83,0.0,370.35,09-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
09-Jun-2020 - 00:00,36.82,176.62,,0.0,,,3.14,0.54,79.2,6.14,0.77,0.03,2.36,14.22,0.84,222.53,34.73,44.97,0.0,368.66,10-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
10-Jun-2020 - 00:00,37.88,144.27,,0.0,,,2.77,0.45,63.8,5.71,0.7,0.0,2.13,13.49,1.05,211.2,32.81,51.45,0.0,344.75,11-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
11-Jun-2020 - 00:00,25.56,130.02,,0.0,,,2.37,0.45,59.48,5.72,0.73,0.0,2.32,14.43,1.03,206.83,32.81,52.91,0.0,369.78,12-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
12-Jun-2020 - 00:00,23.73,166.62,,0.0,,,3.27,0.48,75.57,5.77,0.79,0.0,2.37,13.97,0.6,192.09,35.03,42.72,0.0,360.25,13-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
13-Jun-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,14-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
14-Jun-2020 - 00:00,27.95,141.17,,0.0,,,3.19,0.61,82.84,6.3,0.8,0.0,2.47,8.48,0.39,151.22,,,0.0,,15-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-Jun-2020 - 00:00,45.3,168.27,,0.0,,,3.1,0.58,87.07,6.48,0.79,0.0,2.58,13.75,0.76,210.18,37.95,31.86,0.0,406.33,16-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-Jun-2020 - 00:00,76.85,166.25,4.74,1.56,2.27,34.93,2.69,0.55,89.53,6.14,0.71,3.45,2.08,11.25,0.63,163.14,35.27,43.72,0.0,288.9,17-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-Jun-2020 - 00:00,80.74,141.74,4.29,2.63,0.5,29.92,2.67,0.55,99.21,6.22,0.71,9.35,2.28,11.93,0.72,135.64,35.78,42.96,0.0,372.36,18-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-Jun-2020 - 00:00,139.38,230.98,5.03,3.62,1.24,26.35,2.7,0.55,72.3,5.63,0.71,9.2,2.26,11.55,0.88,194.78,36.58,41.02,0.0,340.41,19-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-Jun-2020 - 00:00,218.41,303.78,5.08,4.64,2.48,27.54,2.79,0.55,51.58,5.87,0.68,8.41,2.17,11.02,1.29,218.42,36.85,40.63,0.0,336.54,20-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-Jun-2020 - 00:00,116.2,151.79,4.35,0.21,1.39,27.52,2.7,0.02,72.41,0.29,0.04,0.52,0.14,0.66,1.19,268.78,36.06,44.41,0.0,560.94,21-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-Jun-2020 - 00:00,90.56,119.15,4.79,4.39,2.35,21.64,3.29,0.51,45.96,6.21,0.62,10.24,2.04,7.83,0.56,142.35,29.37,60.63,0.0,,22-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-Jun-2020 - 00:00,65.97,84.74,4.12,3.26,1.38,20.27,3.71,0.47,73.36,5.66,0.65,10.09,2.27,11.14,0.69,155.53,30.91,61.39,0.0,187.9,23-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-Jun-2020 - 00:00,70.09,86.21,3.42,2.49,0.87,24.13,3.0,0.65,78.78,5.94,0.68,9.85,2.25,9.37,0.61,115.33,33.03,59.1,0.0,356.14,24-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-Jun-2020 - 00:00,59.37,70.81,2.79,1.9,0.56,24.87,2.84,0.45,73.45,5.36,0.58,9.19,1.97,8.44,0.87,129.41,32.52,61.81,0.0,329.83,25-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-Jun-2020 - 00:00,57.06,89.39,3.06,2.27,0.84,20.55,3.42,0.45,53.88,5.51,0.56,9.08,1.97,9.5,0.92,165.66,30.99,67.94,0.0,351.31,26-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
26-Jun-2020 - 00:00,86.59,139.07,3.26,2.83,1.41,20.27,3.02,0.45,36.14,5.48,0.66,10.32,2.35,7.9,0.91,225.33,30.43,68.21,0.0,195.72,27-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-Jun-2020 - 00:00,162.85,235.53,2.43,0.12,0.83,16.7,1.65,0.02,46.18,0.3,0.03,0.4,0.11,0.39,3.14,284.36,34.58,52.29,0.0,434.58,28-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-Jun-2020 - 00:00,129.97,185.13,2.86,3.35,2.31,14.69,2.06,0.41,31.72,4.89,0.58,9.54,1.97,14.17,0.87,211.61,35.27,40.74,0.0,,29-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-Jun-2020 - 00:00,136.09,187.73,2.81,2.6,1.42,14.1,2.57,0.37,42.78,4.82,0.59,8.34,1.96,6.08,1.32,206.51,34.19,50.52,0.0,318.13,30-Jun-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-Jun-2020 - 00:00,78.97,112.72,3.78,2.53,0.82,14.25,2.42,0.39,78.8,4.91,0.58,7.8,1.52,7.7,0.83,125.86,32.42,63.21,0.0,374.28,01-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Jul-2020 - 00:00,84.77,126.21,3.14,2.06,0.52,12.63,2.98,0.46,70.18,5.46,0.63,9.34,1.78,13.62,0.6,118.33,33.6,58.88,0.0,291.87,02-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
02-Jul-2020 - 00:00,127.65,201.03,3.38,2.3,0.66,13.03,2.8,0.54,77.13,5.6,0.7,9.61,2.09,13.5,0.77,217.18,35.58,50.54,0.0,362.86,03-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
03-Jul-2020 - 00:00,146.95,221.95,3.01,2.07,0.62,14.6,2.34,0.55,86.87,5.48,0.63,8.77,1.98,12.07,0.96,191.38,36.44,48.93,0.0,334.58,04-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
04-Jul-2020 - 00:00,99.41,203.08,2.96,0.08,0.34,13.76,2.74,0.02,116.06,0.2,0.02,0.31,0.07,0.42,0.82,112.63,38.57,45.2,0.0,486.49,05-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
05-Jul-2020 - 00:00,,71.5,2.84,1.97,0.6,13.1,3.89,0.56,47.97,5.13,0.71,13.51,2.26,19.47,0.63,52.53,28.58,78.89,0.0,,06-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
06-Jul-2020 - 00:00,77.02,91.84,6.0,2.45,1.46,13.47,2.19,0.51,80.61,5.17,1.86,9.31,1.72,13.08,0.57,91.48,31.39,67.75,0.0,377.79,07-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
07-Jul-2020 - 00:00,39.83,66.9,9.64,3.32,3.11,16.23,1.67,0.39,52.65,3.28,0.78,6.56,1.12,9.1,0.56,112.79,30.65,67.94,0.0,346.37,08-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
08-Jul-2020 - 00:00,37.82,45.47,9.81,3.74,3.53,17.37,1.85,0.34,39.26,4.55,0.74,4.95,1.28,23.45,0.9,134.43,28.91,79.79,0.0,193.03,09-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
09-Jul-2020 - 00:00,34.16,50.48,9.99,4.43,4.27,18.26,1.89,0.41,46.59,4.52,0.59,2.31,1.85,12.13,0.87,203.85,31.78,70.65,0.0,365.02,10-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
10-Jul-2020 - 00:00,78.02,144.57,9.74,3.61,3.41,18.91,1.79,0.36,58.8,3.88,0.4,1.52,1.6,8.83,2.1,262.49,33.55,50.22,0.0,255.33,11-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
11-Jul-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,12-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
12-Jul-2020 - 00:00,34.28,50.33,9.01,0.12,4.81,13.5,2.37,0.02,32.9,0.19,0.02,0.11,0.09,0.68,0.66,213.06,31.26,,0.0,,13-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
13-Jul-2020 - 00:00,68.56,124.44,10.34,4.84,4.56,12.8,2.06,0.38,43.9,4.11,0.52,2.32,1.94,11.54,0.94,209.87,29.87,71.09,0.0,364.98,14-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
14-Jul-2020 - 00:00,84.02,148.86,11.82,8.22,7.8,17.63,1.74,0.36,49.32,3.86,0.47,2.01,1.69,9.97,0.8,178.2,35.52,54.62,0.0,459.39,15-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-Jul-2020 - 00:00,97.79,170.68,11.15,5.18,4.45,16.23,2.03,0.51,84.24,4.55,0.54,1.97,1.64,9.44,0.53,90.08,34.18,61.86,0.0,311.34,16-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-Jul-2020 - 00:00,58.8,87.62,9.11,3.05,3.12,12.82,1.64,0.49,61.12,4.25,0.48,1.9,1.52,9.66,0.63,116.11,35.16,55.66,0.0,250.8,17-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-Jul-2020 - 00:00,57.89,88.23,9.38,3.73,3.8,12.31,1.81,0.46,44.45,4.22,0.51,2.1,1.74,10.04,0.53,108.59,32.86,67.23,0.0,209.77,18-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-Jul-2020 - 00:00,51.11,128.37,9.13,0.23,2.71,9.85,2.07,0.04,95.99,0.37,0.05,0.18,0.16,0.47,0.65,63.8,34.79,64.05,0.0,478.14,19-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-Jul-2020 - 00:00,33.81,78.86,7.91,1.83,2.39,8.16,3.96,1.16,70.39,5.78,0.81,2.28,23.05,10.75,1.19,267.49,26.13,77.92,0.0,2.62,20-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-Jul-2020 - 00:00,19.76,40.42,8.19,2.32,2.81,7.83,2.94,0.76,62.22,5.72,0.74,2.33,21.6,7.73,1.04,198.17,28.14,79.4,0.0,138.56,21-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-Jul-2020 - 00:00,20.45,34.82,8.41,2.2,2.52,7.05,2.85,0.67,57.63,5.63,0.69,2.28,19.63,6.37,0.86,160.91,26.24,86.06,0.0,152.2,22-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-Jul-2020 - 00:00,16.13,40.73,8.46,2.86,3.31,7.68,3.3,0.87,23.18,5.93,0.77,2.53,18.09,3.82,0.7,210.81,26.07,91.11,0.0,126.84,23-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-Jul-2020 - 00:00,22.59,65.72,9.67,3.13,2.87,8.15,2.78,0.97,44.93,5.87,0.73,2.44,17.13,2.29,0.54,218.98,29.56,73.02,0.0,400.91,24-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-Jul-2020 - 00:00,35.78,88.84,10.71,4.02,3.29,12.98,1.54,0.48,51.87,3.87,0.19,0.9,1.87,2.07,0.58,140.45,28.83,78.75,0.0,336.09,25-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-Jul-2020 - 00:00,12.86,65.35,7.87,0.19,3.33,10.23,1.69,0.04,69.43,0.32,0.03,0.15,0.0,0.01,0.56,116.11,32.76,67.32,0.0,585.24,26-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
26-Jul-2020 - 00:00,34.96,91.85,8.96,2.85,2.97,9.64,2.56,0.58,47.59,3.87,0.37,2.35,0.0,0.0,0.36,175.62,31.33,67.77,0.0,,27-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
27-Jul-2020 - 00:00,22.62,105.19,8.26,3.22,3.89,9.49,1.54,0.46,45.33,3.66,0.34,1.64,1.83,1.54,1.16,254.78,32.23,67.77,0.0,416.65,28-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
28-Jul-2020 - 00:00,17.29,82.82,8.02,2.95,3.72,8.58,1.58,0.28,40.43,3.41,0.26,1.34,0.17,1.88,1.63,238.17,33.55,59.38,0.0,482.4,29-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
29-Jul-2020 - 00:00,46.7,98.85,7.74,2.89,3.82,8.52,1.2,0.46,31.63,3.99,0.27,1.63,4.61,1.4,1.48,212.96,32.16,63.81,0.0,340.73,30-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
30-Jul-2020 - 00:00,29.09,37.83,7.25,2.19,3.27,8.6,2.17,0.46,19.6,4.32,0.33,2.29,5.73,0.0,0.69,122.53,27.12,86.5,0.0,140.35,31-Jul-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
31-Jul-2020 - 00:00,45.87,60.02,7.56,2.18,2.99,7.78,1.71,0.47,22.72,4.24,0.41,2.69,1.45,0.25,0.42,137.8,30.46,77.37,0.0,318.98,01-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
01-Aug-2020 - 00:00,40.27,63.67,7.16,0.23,3.76,6.94,1.43,0.02,26.2,0.22,0.02,0.12,0.43,0.01,0.99,317.34,32.87,66.44,0.0,687.94,02-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
02-Aug-2020 - 00:00,61.0,83.46,8.75,7.52,5.7,8.25,2.41,0.65,8.01,4.37,0.37,2.99,33.42,1.35,0.29,218.8,30.55,75.3,0.0,,03-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
03-Aug-2020 - 00:00,53.04,72.44,7.97,7.47,6.14,7.75,2.1,0.6,13.92,4.15,0.35,2.92,33.13,1.23,1.02,211.35,30.33,78.32,0.0,275.01,04-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
04-Aug-2020 - 00:00,62.99,77.92,7.82,7.25,5.96,7.13,1.42,0.5,17.21,3.78,0.35,2.56,29.24,1.1,0.58,169.9,32.19,72.24,0.0,356.12,05-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
05-Aug-2020 - 00:00,74.62,99.91,7.92,7.3,5.97,7.22,1.99,0.5,22.62,3.89,0.38,2.75,29.16,1.22,0.48,95.87,31.35,76.85,0.0,310.34,06-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
06-Aug-2020 - 00:00,55.04,71.61,7.62,7.02,5.81,6.82,1.27,0.49,18.73,3.7,0.36,2.38,26.96,1.19,0.57,114.58,31.71,71.79,0.0,400.57,07-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
07-Aug-2020 - 00:00,35.26,46.82,6.9,6.57,5.72,6.1,1.58,0.36,26.7,2.76,0.23,2.05,23.83,0.79,0.83,139.97,31.7,68.47,0.0,283.15,08-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
08-Aug-2020 - 00:00,50.13,65.1,6.7,0.52,5.44,5.21,0.83,0.03,37.95,0.24,0.02,0.17,2.0,0.08,0.53,137.84,34.81,58.05,0.0,382.24,09-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
09-Aug-2020 - 00:00,47.74,47.95,8.21,7.88,6.5,7.66,2.8,0.49,7.83,3.3,0.29,3.13,31.86,1.28,0.93,148.55,27.91,90.6,0.0,,10-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
10-Aug-2020 - 00:00,26.66,62.2,7.59,6.96,5.76,6.51,2.1,0.49,20.86,3.42,0.3,2.81,28.98,1.19,0.68,130.02,30.14,82.3,0.0,225.93,11-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
11-Aug-2020 - 00:00,18.11,51.59,7.66,7.1,5.88,6.52,1.68,0.49,16.15,3.31,0.31,2.76,27.69,1.21,0.87,213.3,30.17,82.4,0.0,308.22,12-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
12-Aug-2020 - 00:00,7.54,69.85,6.84,6.52,5.69,5.54,1.34,0.39,17.84,2.72,0.24,2.24,23.69,0.91,1.45,264.78,31.69,71.99,0.0,406.49,13-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
13-Aug-2020 - 00:00,3.86,41.14,7.47,6.78,5.61,6.08,1.69,0.39,15.73,2.98,0.27,2.66,26.26,1.23,0.85,128.39,27.97,88.73,0.0,110.59,14-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
14-Aug-2020 - 00:00,23.6,56.76,10.2,7.95,4.94,6.74,1.71,0.48,31.14,3.69,0.34,2.89,27.23,1.66,0.47,103.19,28.92,84.63,0.0,239.16,15-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
15-Aug-2020 - 00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,16-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
16-Aug-2020 - 00:00,42.81,48.44,10.58,0.39,3.7,5.42,1.71,0.04,59.25,0.28,0.03,0.25,2.37,0.13,0.57,99.13,34.63,62.12,0.0,251.58,17-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
17-Aug-2020 - 00:00,42.32,54.06,11.81,8.13,3.83,6.19,1.43,0.42,27.97,3.22,0.27,2.63,23.55,1.58,0.73,141.63,30.0,82.46,0.0,328.78,18-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
18-Aug-2020 - 00:00,50.03,57.04,11.72,8.54,4.4,6.61,1.81,0.47,24.4,3.18,0.31,2.68,22.65,1.77,0.84,188.3,29.11,86.57,0.0,273.49,19-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
19-Aug-2020 - 00:00,36.2,45.07,11.82,8.57,4.37,6.79,61.75,0.42,19.56,3.09,0.74,2.13,20.39,1.68,0.84,174.6,27.69,91.76,0.0,92.82,20-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
20-Aug-2020 - 00:00,18.7,30.04,11.44,7.81,3.66,6.11,1.72,0.37,40.98,7.22,1.61,2.89,15.32,2.3,0.66,152.89,26.73,88.66,0.0,209.06,21-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
21-Aug-2020 - 00:00,45.14,65.16,12.16,9.09,4.8,7.81,3.15,0.57,38.66,2.55,3.63,3.98,1.42,477.43,0.45,89.42,29.25,78.87,0.0,399.84,22-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
22-Aug-2020 - 00:00,39.42,50.81,11.16,0.74,3.68,6.62,3.01,0.03,69.29,0.02,0.24,0.25,0.08,0.0,0.75,97.78,31.87,65.86,0.0,580.8,23-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
23-Aug-2020 - 00:00,36.36,50.36,11.68,7.98,3.73,6.72,3.57,0.47,11.37,0.24,2.3,2.72,0.99,,0.81,59.28,27.84,85.62,0.0,,24-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
24-Aug-2020 - 00:00,33.16,49.49,11.32,7.82,3.75,6.25,2.86,0.33,28.57,2.21,2.68,4.03,2.1,172.76,0.76,120.06,28.58,81.11,0.0,221.78,25-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
25-Aug-2020 - 00:00,37.31,53.86,11.59,8.32,4.21,6.22,3.12,0.3,30.3,3.45,0.69,4.09,2.1,2.81,0.91,139.43,28.86,79.83,0.0,346.63,26-Aug-2020 - 00:00,"Mini Secretariat, Charkhi Dadri - HSPCB"
