from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
03-Oct-2020 - 00:00,64.73,135.17,4.81,8.28,5.62,18.97,4.55,1.06,31.42,5.37,0.72,0.64,4.51,6.71,0.66,164.52,26.17,62.52,,417.2,04-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
04-Oct-2020 - 00:00,64.51,134.4,4.15,7.48,5.18,19.1,4.59,1.08,49.28,6.32,0.79,0.71,5.53,8.75,0.64,168.14,25.43,60.1,,412.2,05-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
05-Oct-2020 - 00:00,66.99,139.56,5.58,8.24,4.99,17.94,3.8,0.94,54.18,4.35,0.73,0.56,4.63,7.04,0.72,171.84,25.58,59.59,,431.75,06-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
06-Oct-2020 - 00:00,69.47,144.73,7.64,9.12,5.35,17.12,4.26,1.01,43.33,4.48,0.69,0.59,5.5,8.35,0.76,164.46,25.17,61.2,,432.69,07-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
07-Oct-2020 - 00:00,71.29,147.31,6.47,7.94,4.76,19.26,3.87,1.16,55.29,8.16,14.68,1.94,5.54,8.76,0.72,161.11,25.54,60.1,,414.69,08-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
08-Oct-2020 - 00:00,72.05,150.11,6.04,7.46,5.3,19.74,4.17,1.15,47.49,6.71,0.43,5.62,4.8,7.8,0.65,162.06,25.68,59.88,,405.34,09-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
09-Oct-2020 - 00:00,68.72,143.17,12.01,16.98,7.96,27.99,3.42,1.05,53.58,0.22,0.63,4.64,4.01,6.3,0.6,146.87,25.52,60.97,,354.73,10-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
10-Oct-2020 - 00:00,60.02,142.43,11.87,16.09,8.05,27.95,3.32,1.04,50.96,0.32,0.62,4.2,3.88,6.51,0.63,160.82,25.65,58.65,,445.02,11-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
11-Oct-2020 - 00:00,99.74,149.04,6.2,5.78,4.69,25.0,3.51,1.1,1.16,0.34,0.63,4.67,4.19,6.83,0.66,164.11,25.64,62.04,,354.27,12-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
12-Oct-2020 - 00:00,111.76,156.8,6.3,8.0,4.71,25.0,3.65,1.15,2.61,0.41,0.75,5.14,4.34,7.72,0.63,132.73,25.33,62.78,,335.82,13-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
13-Oct-2020 - 00:00,139.68,179.19,8.81,8.19,4.31,29.36,2.78,1.28,1.55,0.37,0.68,4.67,3.82,5.76,0.76,98.76,27.78,60.74,,224.65,14-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
14-Oct-2020 - 00:00,122.42,159.51,10.73,17.88,17.3,35.87,4.64,1.18,1.74,0.42,0.86,5.15,4.22,7.02,0.63,99.23,30.29,54.79,,185.87,15-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
15-Oct-2020 - 00:00,126.99,174.02,12.74,35.27,37.98,20.4,5.08,1.36,1.75,0.49,0.81,6.16,4.74,7.01,0.62,145.19,26.12,56.31,,321.04,16-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
16-Oct-2020 - 00:00,105.76,147.27,17.47,53.35,55.14,33.53,7.53,0.92,1.97,0.37,0.62,5.95,4.7,7.53,0.67,117.92,24.78,50.61,,355.54,17-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
17-Oct-2020 - 00:00,127.21,171.41,18.37,43.31,46.03,24.97,5.38,1.21,2.76,0.65,2.65,7.02,5.63,9.25,0.68,107.96,24.16,57.82,,307.75,18-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
18-Oct-2020 - 00:00,121.48,163.77,14.99,54.35,58.15,28.15,6.21,1.12,2.28,1.07,8.48,6.6,5.55,9.08,0.61,160.39,23.92,53.36,,327.3,19-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
19-Oct-2020 - 00:00,113.75,166.13,20.23,51.98,51.33,35.32,5.85,0.83,7.1,0.55,6.54,5.01,4.02,5.92,0.66,184.54,24.6,43.35,,357.11,20-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
20-Oct-2020 - 00:00,72.67,161.21,6.98,41.38,58.79,26.91,4.91,0.78,4.76,0.77,5.52,4.3,3.54,5.28,0.64,152.53,22.73,47.82,,366.53,21-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
21-Oct-2020 - 00:00,100.82,142.65,13.28,16.44,40.41,21.45,5.29,0.95,4.86,1.22,7.63,5.79,4.43,6.64,0.59,93.01,22.88,52.35,,384.66,22-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
22-Oct-2020 - 00:00,103.68,156.27,19.24,26.74,23.01,67.94,5.29,1.12,7.56,4.08,8.1,5.36,4.33,6.24,0.67,107.92,22.81,63.77,,203.81,23-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
23-Oct-2020 - 00:00,160.28,198.78,21.98,32.53,26.03,61.26,8.9,1.27,7.04,5.01,1.81,8.52,6.65,10.51,0.66,114.91,22.2,60.17,,327.54,24-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
24-Oct-2020 - 00:00,181.22,206.02,24.01,36.84,30.26,65.42,6.21,1.21,6.38,7.33,3.31,8.49,6.8,11.01,0.76,143.57,20.24,65.14,,393.83,25-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
25-Oct-2020 - 00:00,167.17,201.54,21.2,19.19,10.12,51.19,10.19,0.87,4.54,8.93,5.76,5.68,4.43,7.33,0.7,122.36,21.41,62.08,,378.05,26-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
26-Oct-2020 - 00:00,156.33,225.42,25.08,31.2,22.59,53.89,8.04,0.91,5.31,6.72,4.61,5.55,4.32,7.25,0.63,133.23,21.97,55.99,,318.99,27-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
27-Oct-2020 - 00:00,158.07,204.64,24.98,41.78,35.81,52.25,7.95,1.15,8.83,7.07,5.98,5.82,4.86,8.73,0.66,172.89,20.7,56.0,,317.25,28-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
28-Oct-2020 - 00:00,179.79,209.35,25.05,52.6,49.04,51.33,10.94,1.41,16.64,8.01,5.41,6.87,5.87,11.46,0.67,126.82,19.09,61.61,,318.7,29-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
29-Oct-2020 - 00:00,169.03,204.07,25.42,23.67,12.99,45.65,8.74,1.66,13.75,8.33,5.41,7.46,5.57,9.82,0.66,95.87,19.33,65.17,,322.43,30-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
30-Oct-2020 - 00:00,171.83,218.1,28.76,43.37,35.34,54.74,8.24,1.42,9.14,3.79,6.39,7.79,5.93,10.53,0.57,179.68,20.52,56.06,,361.27,31-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
31-Oct-2020 - 00:00,184.24,261.87,30.6,43.22,34.0,53.44,9.27,1.46,7.19,3.84,6.04,5.9,4.78,8.58,0.63,221.4,20.83,51.27,,360.04,01-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
01-Nov-2020 - 00:00,99.61,264.6,29.49,43.86,35.92,46.44,9.03,1.4,5.23,3.69,5.76,5.36,4.3,6.73,0.72,178.83,19.41,47.58,,377.24,02-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
02-Nov-2020 - 00:00,152.3,191.05,29.94,70.66,69.47,48.12,6.15,1.13,5.81,2.53,3.7,4.72,3.75,5.17,0.69,153.97,18.26,50.01,,368.87,03-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
03-Nov-2020 - 00:00,117.07,137.85,21.05,31.82,27.23,50.93,5.44,1.04,46.64,3.31,5.04,4.85,4.83,5.02,0.69,137.93,18.32,51.88,,418.44,04-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
04-Nov-2020 - 00:00,187.05,265.59,29.13,47.91,41.05,111.48,8.04,1.9,29.8,4.56,8.31,7.86,14.28,7.92,0.7,148.12,17.64,60.44,,264.7,05-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
05-Nov-2020 - 00:00,255.5,279.09,19.7,34.35,29.95,61.25,6.0,1.96,10.95,0.98,0.07,9.35,16.92,11.22,0.76,134.17,18.18,62.38,,324.93,06-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
06-Nov-2020 - 00:00,278.8,309.64,25.19,30.37,21.47,53.79,6.19,1.9,10.87,1.09,0.1,13.07,24.98,17.98,0.66,131.89,17.91,65.46,,245.53,07-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
07-Nov-2020 - 00:00,249.92,284.26,24.86,46.85,42.54,59.0,6.39,1.95,12.87,0.95,0.08,12.0,23.67,17.04,0.63,152.53,18.74,61.09,,306.47,08-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
08-Nov-2020 - 00:00,316.16,335.44,24.77,42.0,36.25,53.32,4.4,2.13,16.99,0.95,0.07,13.05,24.41,18.38,0.66,121.42,19.03,64.4,,222.94,09-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
09-Nov-2020 - 00:00,356.32,434.55,24.52,34.88,27.52,53.67,5.12,2.63,20.42,0.98,0.3,13.6,24.72,18.67,0.65,136.35,16.21,76.51,,217.29,10-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
10-Nov-2020 - 00:00,238.4,276.58,16.3,19.65,13.91,53.01,5.18,2.54,12.8,0.9,1.17,11.2,20.27,14.4,0.72,95.41,17.49,72.8,,268.61,11-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
11-Nov-2020 - 00:00,120.04,138.72,13.98,14.96,9.84,56.85,9.66,1.38,10.12,0.49,7.75,7.21,12.57,8.41,0.73,70.52,17.91,70.82,,306.29,12-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
12-Nov-2020 - 00:00,125.72,163.7,16.83,16.07,9.08,46.22,8.99,1.04,9.82,0.42,0.08,5.75,9.98,6.21,0.54,92.35,18.23,71.42,,284.37,13-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
13-Nov-2020 - 00:00,141.99,171.75,20.48,26.91,20.23,45.55,3.28,1.34,5.45,0.53,0.1,8.27,14.39,9.96,0.64,125.52,18.07,70.66,,297.98,14-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
14-Nov-2020 - 00:00,274.37,310.32,18.54,14.6,6.13,40.3,5.83,1.73,5.97,0.57,0.1,8.17,13.64,8.3,0.61,105.41,17.04,71.83,,236.7,15-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
15-Nov-2020 - 00:00,313.1,371.05,16.49,9.41,0.99,44.42,9.01,1.24,19.37,0.51,0.04,5.29,8.58,5.08,1.15,101.84,18.87,69.21,,189.27,16-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
16-Nov-2020 - 00:00,117.85,144.56,13.07,8.81,2.48,42.17,3.3,0.76,28.06,0.4,0.03,4.45,6.81,4.17,0.92,123.53,18.96,85.01,,132.45,17-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
17-Nov-2020 - 00:00,94.67,110.14,14.47,24.92,21.67,43.84,7.3,0.97,9.24,0.4,0.08,5.43,8.96,5.22,0.64,183.38,18.25,75.23,,378.76,18-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
18-Nov-2020 - 00:00,80.49,101.68,17.36,25.06,19.95,39.87,8.16,1.0,11.21,0.34,0.08,6.01,10.75,6.19,0.67,141.07,16.39,73.12,,328.09,19-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
19-Nov-2020 - 00:00,113.58,162.95,18.67,28.07,22.86,36.67,9.6,1.4,11.84,0.49,0.13,8.33,13.71,8.33,0.64,133.45,15.32,69.48,,351.4,20-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
20-Nov-2020 - 00:00,135.55,221.79,22.7,29.34,21.82,35.14,11.28,1.25,10.83,0.43,0.13,7.49,12.74,7.7,0.67,191.72,15.89,59.65,,340.26,21-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
21-Nov-2020 - 00:00,129.89,191.45,24.08,31.53,23.65,36.84,8.19,1.1,8.16,0.29,0.08,5.26,9.2,4.99,0.61,246.45,16.06,52.14,,387.05,22-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
22-Nov-2020 - 00:00,137.74,157.63,24.0,41.81,36.49,41.77,7.71,1.4,8.47,0.25,0.08,4.94,8.44,4.48,0.71,176.78,13.95,58.46,,368.88,23-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
23-Nov-2020 - 00:00,135.83,155.06,23.56,27.51,18.96,37.37,7.44,1.61,7.61,0.28,0.14,5.98,10.65,6.0,0.67,98.13,12.93,66.34,,325.25,24-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
24-Nov-2020 - 00:00,153.41,183.02,22.76,19.0,8.87,37.27,9.31,1.77,8.62,0.27,0.18,5.55,9.62,6.39,0.68,102.68,13.83,66.43,,251.58,25-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
25-Nov-2020 - 00:00,184.02,223.62,30.66,32.68,12.21,39.49,7.62,1.74,5.22,0.29,0.19,6.14,10.31,7.01,0.77,100.47,15.93,64.64,,145.74,26-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
26-Nov-2020 - 00:00,106.83,131.29,20.96,33.23,19.04,43.08,8.89,1.55,10.79,0.32,0.12,5.9,9.54,5.72,0.65,154.67,17.8,66.75,,254.31,27-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
27-Nov-2020 - 00:00,89.08,125.96,21.85,40.82,18.96,42.47,2.97,1.26,16.29,2.14,0.11,6.08,10.95,6.22,0.7,252.23,17.63,61.84,,394.9,28-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
28-Nov-2020 - 00:00,112.55,154.68,24.11,59.12,34.99,42.7,5.83,1.49,1.53,2.1,0.07,5.93,10.1,5.39,0.81,218.96,16.55,59.94,,361.55,29-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
29-Nov-2020 - 00:00,138.37,174.39,23.6,69.84,46.22,41.69,5.49,1.53,0.33,2.49,0.09,7.12,13.57,8.14,0.68,150.49,14.18,64.61,,384.16,30-Nov-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
30-Nov-2020 - 00:00,134.48,181.31,24.51,61.57,37.04,39.65,7.32,1.71,0.32,3.84,0.08,6.84,12.26,7.27,0.67,139.99,14.3,68.53,,334.8,01-Dec-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
01-Dec-2020 - 00:00,,,22.16,30.3,7.97,31.85,5.86,1.73,0.32,3.37,0.06,6.09,9.84,5.59,0.58,46.35,9.13,90.84,,,02-Dec-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
