from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,WS,WD,AT,RH,BP,SR,RF,to date,station
23-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,24-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,25-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Aug-2020 - 00:00,16.63,85.59,19.06,4.34,13.67,32.63,6.5,0.9,35.75,0.35,2.34,3.44,136.48,31.27,78.11,741.0,123.59,,26-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Aug-2020 - 00:00,16.48,82.36,18.18,4.37,13.32,35.8,4.3,1.03,25.0,0.19,1.55,1.91,229.81,30.63,81.28,741.19,107.62,,27-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Aug-2020 - 00:00,25.58,76.64,17.0,4.46,12.76,38.08,4.67,0.87,28.28,0.14,1.89,1.94,233.72,31.11,80.4,741.15,126.48,,28-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Aug-2020 - 00:00,19.98,63.08,19.86,7.46,16.72,46.74,4.46,0.97,18.94,0.21,2.8,1.8,155.54,28.78,91.15,740.39,65.85,2.71,29-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Aug-2020 - 00:00,27.68,79.07,15.33,4.87,12.22,44.15,3.97,1.06,26.62,0.17,0.98,2.05,92.88,30.14,77.49,740.7,127.34,,30-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Aug-2020 - 00:00,15.91,67.08,8.3,3.14,7.07,37.22,4.07,1.5,21.41,0.08,0.52,4.87,73.11,28.86,86.44,740.34,91.97,2.67,31-Aug-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
31-Aug-2020 - 00:00,13.67,63.32,13.1,3.69,10.07,33.6,7.27,1.49,28.1,0.24,1.37,4.51,120.29,29.56,80.66,740.68,107.6,,01-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Sep-2020 - 00:00,16.89,77.49,20.27,4.28,14.36,31.84,8.03,1.06,30.45,0.26,1.43,2.87,150.49,30.52,73.92,741.1,107.1,,02-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
02-Sep-2020 - 00:00,34.01,108.6,20.63,4.18,14.48,32.98,7.15,1.04,43.35,0.24,1.61,1.62,171.18,30.74,78.43,741.42,88.97,,03-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
03-Sep-2020 - 00:00,40.34,132.18,19.5,3.06,12.85,37.7,7.35,1.7,31.29,0.16,1.45,3.67,75.51,31.14,79.82,741.33,117.5,,04-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
04-Sep-2020 - 00:00,46.51,128.97,22.69,4.49,15.83,39.34,5.77,1.1,35.87,0.22,1.49,2.74,102.38,31.34,79.12,741.33,111.28,,05-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
05-Sep-2020 - 00:00,51.58,113.28,30.32,5.16,20.29,44.35,7.03,1.62,51.96,0.27,3.91,2.08,184.79,29.74,86.53,740.87,85.28,7.0,06-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
06-Sep-2020 - 00:00,34.52,70.24,15.43,3.12,10.84,41.42,3.73,0.75,47.09,0.15,1.66,1.7,221.91,29.57,80.29,740.92,100.33,,07-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
07-Sep-2020 - 00:00,40.7,101.01,28.2,4.81,19.0,40.05,4.43,1.2,32.78,0.23,2.19,1.78,224.75,30.32,82.8,740.96,90.35,,08-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
08-Sep-2020 - 00:00,40.44,98.59,15.79,3.35,11.23,35.76,4.06,1.07,37.37,0.18,2.82,2.3,268.58,30.8,79.47,741.1,117.78,,09-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
09-Sep-2020 - 00:00,64.72,143.55,18.26,4.68,13.62,36.56,6.75,1.17,33.57,0.2,2.78,2.27,275.6,31.31,79.91,741.35,117.28,,10-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
10-Sep-2020 - 00:00,58.43,159.21,16.47,3.82,11.97,41.36,4.66,0.97,38.68,0.18,1.69,2.43,258.91,31.75,74.11,741.02,118.78,,11-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
11-Sep-2020 - 00:00,59.29,174.1,22.33,5.15,16.16,47.96,7.87,0.98,46.12,0.26,1.84,1.72,258.86,32.58,65.61,741.09,127.38,,12-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Sep-2020 - 00:00,64.17,174.77,20.22,5.76,15.52,50.59,6.79,1.18,50.75,0.2,3.3,1.8,224.24,32.44,67.68,741.41,119.36,,13-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Sep-2020 - 00:00,61.55,157.28,21.02,3.51,14.12,46.16,5.07,0.96,47.66,0.16,0.82,1.87,191.9,32.2,71.88,741.4,107.01,,14-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Sep-2020 - 00:00,72.32,180.31,18.08,3.71,12.74,45.13,5.73,1.08,47.97,0.24,2.39,1.82,236.08,32.3,70.0,741.33,105.88,,15-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Sep-2020 - 00:00,79.07,206.56,28.3,4.8,19.11,50.43,11.04,2.27,33.73,0.27,5.67,1.56,269.25,31.92,73.01,741.1,91.25,,16-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Sep-2020 - 00:00,66.94,194.56,16.96,4.02,12.43,44.11,11.92,1.66,39.61,0.2,3.06,2.31,259.01,33.15,69.08,741.27,108.39,,17-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Sep-2020 - 00:00,52.47,161.32,14.34,3.44,10.53,58.69,7.38,0.74,35.84,0.23,2.29,2.93,263.61,32.82,67.44,741.24,123.08,,18-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Sep-2020 - 00:00,45.34,152.23,16.54,3.76,11.96,44.25,8.15,1.12,38.38,0.19,2.06,2.9,261.46,33.18,64.82,741.27,122.36,,19-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Sep-2020 - 00:00,59.54,163.74,21.26,4.17,14.79,44.63,7.08,0.98,49.66,0.21,2.5,2.07,262.53,32.57,69.68,741.16,116.96,,20-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Sep-2020 - 00:00,76.66,185.36,17.24,3.59,12.19,37.91,7.96,1.14,51.06,0.21,1.58,2.56,262.35,31.93,72.96,741.01,116.86,,21-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Sep-2020 - 00:00,65.89,169.62,12.81,3.18,9.49,42.24,8.9,0.98,53.04,0.18,2.44,2.2,285.44,32.34,70.46,740.98,113.72,,22-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Sep-2020 - 00:00,41.21,153.4,22.66,4.23,15.58,40.04,8.95,1.24,29.05,0.17,1.73,2.64,100.95,32.3,70.84,740.98,109.05,,23-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Sep-2020 - 00:00,27.42,109.99,17.1,3.2,11.7,47.11,7.31,1.2,28.9,0.15,0.96,2.87,83.16,32.08,68.58,740.94,113.79,,24-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Sep-2020 - 00:00,42.36,130.47,16.97,4.23,12.58,44.35,13.27,1.03,46.29,0.15,2.01,2.6,173.33,30.96,72.55,741.07,116.2,,25-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Sep-2020 - 00:00,66.8,208.46,27.92,3.12,17.29,33.8,11.93,2.5,34.31,0.26,2.96,2.62,230.18,31.72,64.38,740.82,84.74,,26-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Sep-2020 - 00:00,93.71,267.26,39.75,10.06,29.43,53.98,11.68,1.15,22.24,0.34,4.79,2.01,241.98,30.16,66.39,740.82,80.67,,27-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Sep-2020 - 00:00,49.73,180.98,25.59,4.9,17.69,46.35,7.64,0.85,36.27,0.2,1.58,2.25,266.72,29.76,60.29,741.04,115.31,,28-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Sep-2020 - 00:00,81.85,254.55,30.76,8.43,23.32,41.75,10.75,1.02,40.54,0.32,3.33,2.57,264.36,30.41,57.85,741.24,114.85,,29-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Sep-2020 - 00:00,84.89,267.04,22.13,3.73,14.78,55.72,8.26,1.25,43.58,0.26,2.53,2.82,268.93,29.85,63.41,741.06,113.52,,30-Sep-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Sep-2020 - 00:00,74.04,238.28,23.49,3.36,15.33,45.12,8.69,1.35,45.48,0.22,2.11,2.82,263.51,29.5,57.4,740.9,115.12,,01-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Oct-2020 - 00:00,84.72,250.43,31.36,3.92,19.96,45.09,8.26,1.34,38.72,0.28,3.79,2.55,269.2,29.85,56.16,740.96,112.67,,02-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
02-Oct-2020 - 00:00,105.97,267.61,33.28,6.41,23.01,45.46,9.69,1.31,46.71,0.28,2.25,2.1,256.96,29.78,57.5,741.03,110.92,,03-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
03-Oct-2020 - 00:00,124.25,283.43,34.49,4.61,22.2,54.87,14.28,1.95,32.91,0.33,3.65,1.89,266.74,29.05,56.65,740.88,95.4,,04-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
04-Oct-2020 - 00:00,111.55,266.74,33.23,4.89,21.76,51.31,10.86,0.87,47.85,0.36,3.71,1.88,264.46,28.57,52.31,741.03,110.99,,05-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
05-Oct-2020 - 00:00,88.74,257.5,28.51,3.31,17.95,46.56,7.3,1.15,52.0,0.33,1.72,2.86,266.81,28.75,50.74,740.99,111.2,,06-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
06-Oct-2020 - 00:00,123.04,313.0,42.35,11.84,32.24,48.91,11.27,1.32,40.2,0.43,3.2,2.16,249.4,28.86,50.27,741.05,109.89,,07-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
07-Oct-2020 - 00:00,151.15,349.12,41.92,17.55,36.67,61.83,12.54,1.33,42.79,0.46,7.09,1.93,255.98,28.99,51.11,741.23,103.51,,08-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
08-Oct-2020 - 00:00,116.3,290.74,35.3,4.94,22.89,54.22,12.92,1.22,56.54,0.31,4.6,2.12,273.76,29.11,51.48,741.39,100.99,,09-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
09-Oct-2020 - 00:00,153.82,334.79,44.5,8.82,30.96,55.2,13.84,2.53,31.02,0.45,3.47,1.2,257.95,28.16,54.98,741.3,73.93,,10-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
10-Oct-2020 - 00:00,132.08,293.34,35.55,4.76,22.87,56.48,14.22,0.9,46.04,0.4,2.8,1.81,263.03,28.67,54.93,741.22,95.94,,11-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
11-Oct-2020 - 00:00,132.11,302.08,33.52,3.72,20.95,53.21,14.7,1.18,44.93,0.41,2.64,2.11,268.86,28.74,54.66,740.95,93.11,,12-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Oct-2020 - 00:00,208.89,407.86,46.46,15.33,37.27,57.74,15.09,2.45,41.17,0.61,9.86,1.29,245.31,29.1,50.43,740.95,86.69,,13-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Oct-2020 - 00:00,168.27,347.31,50.91,5.6,31.73,67.54,11.76,1.48,37.17,0.49,2.79,1.94,80.53,29.06,59.29,740.95,74.84,,14-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Oct-2020 - 00:00,167.71,325.14,46.65,9.34,32.51,75.3,10.92,1.67,27.33,0.82,3.57,1.3,178.73,29.34,60.22,741.18,73.79,,15-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Oct-2020 - 00:00,189.11,363.96,42.78,6.51,28.15,64.81,10.51,1.27,26.56,0.45,5.13,1.9,249.92,29.01,43.28,741.23,91.55,,16-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Oct-2020 - 00:00,172.07,346.93,50.54,7.64,33.18,53.57,14.61,1.31,36.67,0.48,8.78,1.49,259.38,27.74,36.74,741.05,93.96,,17-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Oct-2020 - 00:00,175.75,359.54,51.64,17.56,41.83,58.76,14.5,1.46,35.67,0.58,11.56,1.18,257.76,27.73,41.54,741.11,86.88,,18-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Oct-2020 - 00:00,136.22,297.94,31.87,4.03,20.31,50.9,13.91,0.92,33.04,0.27,2.11,2.08,262.41,27.46,38.73,740.95,92.32,,19-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Oct-2020 - 00:00,139.02,308.64,33.92,3.7,21.14,47.28,20.23,1.06,35.51,0.29,2.42,2.31,268.12,26.93,37.98,740.88,93.69,,20-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Oct-2020 - 00:00,139.67,301.48,41.2,5.16,26.18,43.35,16.74,1.1,35.84,0.36,5.35,1.93,256.38,26.84,33.98,740.93,96.85,,21-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Oct-2020 - 00:00,175.34,378.21,61.28,53.81,76.39,58.69,15.52,2.05,18.91,0.8,9.17,1.52,241.11,27.64,35.38,741.08,94.14,,22-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Oct-2020 - 00:00,245.12,446.28,56.37,14.56,41.89,80.05,15.56,1.95,24.57,1.12,12.88,1.3,207.7,27.23,38.76,740.83,71.67,,23-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Oct-2020 - 00:00,270.12,439.61,53.28,16.16,41.55,75.71,12.03,1.92,24.72,0.79,8.52,1.38,248.08,26.27,42.09,740.79,89.48,,24-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Oct-2020 - 00:00,290.79,502.94,51.37,15.81,40.24,78.9,13.88,2.71,22.01,0.7,8.85,1.41,244.97,25.48,45.34,740.79,82.81,,25-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Oct-2020 - 00:00,302.11,563.39,69.62,48.98,75.97,81.21,14.23,3.28,39.52,1.01,9.27,1.04,211.84,26.25,44.12,741.11,83.06,,26-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Oct-2020 - 00:00,251.24,460.17,43.05,22.99,41.66,83.51,15.62,1.59,38.19,0.96,7.13,1.6,262.5,25.71,43.7,741.15,75.44,,27-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Oct-2020 - 00:00,210.53,399.64,52.49,7.71,34.28,91.13,11.75,1.65,33.18,0.41,1.96,1.92,261.57,24.25,41.43,740.92,88.19,,28-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Oct-2020 - 00:00,293.0,517.12,110.55,32.4,85.29,173.51,18.01,3.39,20.92,1.0,6.87,0.89,257.53,23.26,43.92,740.68,37.92,,29-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Oct-2020 - 00:00,285.74,458.91,93.1,24.84,68.94,196.6,13.74,1.71,43.75,1.06,11.0,0.9,249.82,24.23,45.81,741.19,79.32,,30-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Oct-2020 - 00:00,288.55,490.53,105.22,23.39,74.58,195.0,15.42,3.43,14.47,0.69,11.75,1.1,264.6,22.34,50.66,740.66,28.5,,31-Oct-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
31-Oct-2020 - 00:00,142.79,471.69,56.9,1.61,31.46,135.12,14.46,2.48,41.34,0.42,2.46,2.32,264.57,23.43,45.35,740.94,88.06,,01-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Nov-2020 - 00:00,344.02,537.05,72.57,3.52,41.4,119.94,17.51,1.33,39.45,0.45,3.06,1.94,259.21,22.95,37.86,741.0,84.45,,02-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
02-Nov-2020 - 00:00,246.78,412.2,77.8,26.34,60.98,133.36,13.59,1.98,36.87,0.64,5.77,1.63,238.15,22.43,38.13,740.87,82.5,,03-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
03-Nov-2020 - 00:00,244.31,392.48,99.94,129.24,165.39,174.04,21.97,3.7,26.92,1.3,14.67,1.27,209.96,22.97,39.33,740.9,82.06,,04-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
04-Nov-2020 - 00:00,456.59,732.3,103.25,63.32,106.48,100.21,33.22,3.53,24.85,0.97,14.83,1.24,236.63,21.97,48.52,740.66,62.3,,05-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
05-Nov-2020 - 00:00,382.55,622.76,84.75,38.11,76.14,82.34,30.91,2.63,38.54,0.98,9.09,1.4,241.74,23.33,43.94,741.01,81.53,,06-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
06-Nov-2020 - 00:00,344.52,559.04,92.57,44.59,83.92,86.73,34.0,2.13,28.19,,,1.39,244.67,23.05,43.27,741.16,69.21,,07-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
07-Nov-2020 - 00:00,388.47,584.41,76.07,33.59,67.86,78.39,30.04,2.27,38.2,3.18,30.01,1.53,253.43,22.98,43.28,741.33,77.79,,08-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
08-Nov-2020 - 00:00,492.43,654.35,89.9,34.28,75.69,91.55,31.53,3.61,33.48,5.65,33.09,0.85,257.73,22.35,48.84,741.29,65.4,,09-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
09-Nov-2020 - 00:00,586.89,669.77,89.26,30.74,71.36,98.66,29.85,3.09,27.29,4.9,41.28,0.92,264.38,21.18,56.09,740.93,60.13,,10-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
10-Nov-2020 - 00:00,502.25,572.68,85.96,27.82,68.43,106.64,26.2,3.02,24.52,5.05,28.79,0.93,157.29,22.03,57.41,741.06,63.86,,11-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
11-Nov-2020 - 00:00,245.25,424.11,55.86,32.14,55.93,88.0,24.54,1.99,31.84,5.27,9.66,1.35,85.04,22.25,54.36,741.14,77.34,,12-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Nov-2020 - 00:00,261.15,458.61,55.42,27.05,51.17,88.47,29.33,3.31,31.15,5.08,19.53,1.06,189.61,22.17,53.68,741.41,66.36,,13-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Nov-2020 - 00:00,306.59,547.23,77.11,24.73,61.2,96.61,30.75,1.51,44.88,2.98,48.04,1.08,239.85,22.38,52.65,741.36,72.7,,14-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Nov-2020 - 00:00,549.1,734.8,85.52,14.02,56.99,116.65,49.17,2.7,37.3,3.95,18.1,0.82,181.14,21.16,55.58,740.84,56.5,,15-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Nov-2020 - 00:00,344.27,501.72,36.69,1.69,20.95,97.8,32.87,2.15,63.43,1.99,7.95,2.8,88.87,21.4,58.9,740.87,56.84,1.0,16-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Nov-2020 - 00:00,92.3,152.88,16.53,2.26,10.68,64.63,21.61,1.42,49.82,0.7,5.31,2.61,122.95,20.96,71.47,740.87,54.78,,17-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Nov-2020 - 00:00,79.09,157.46,27.19,4.81,18.47,53.33,19.71,0.69,37.92,0.74,13.34,2.04,275.06,20.29,65.26,740.71,76.21,,18-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Nov-2020 - 00:00,148.26,256.2,36.59,2.82,21.85,55.38,20.25,0.92,48.83,1.02,13.47,1.72,270.48,19.21,59.25,740.58,76.29,,19-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Nov-2020 - 00:00,186.54,304.78,57.66,7.45,36.84,65.72,25.16,1.6,39.48,1.7,18.95,1.36,275.9,18.12,56.9,740.52,71.32,,20-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Nov-2020 - 00:00,192.76,336.56,46.15,3.44,27.44,62.48,25.84,0.78,48.15,1.16,14.03,2.32,269.93,18.31,51.93,740.65,77.89,,21-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Nov-2020 - 00:00,141.76,290.39,38.34,4.04,23.78,48.16,21.29,0.8,47.74,1.0,9.53,2.86,270.89,17.46,46.85,740.56,78.54,,22-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Nov-2020 - 00:00,213.29,366.43,59.26,13.28,42.43,59.74,26.92,2.66,27.95,1.54,12.52,1.76,250.68,16.96,44.94,740.62,64.18,,23-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Nov-2020 - 00:00,318.46,463.78,84.01,71.54,102.92,82.16,33.89,1.92,31.83,5.51,30.52,0.94,204.61,18.05,43.41,740.75,67.72,,24-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Nov-2020 - 00:00,398.7,541.26,102.38,40.96,87.8,105.92,34.89,3.24,35.27,5.11,21.68,1.13,114.06,17.83,49.41,740.6,56.02,,25-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Nov-2020 - 00:00,364.45,537.26,69.63,9.78,45.08,99.26,31.23,1.36,26.4,3.08,10.1,1.95,87.15,17.6,66.27,740.53,36.97,,26-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Nov-2020 - 00:00,117.11,192.54,28.57,5.21,19.4,59.29,23.75,1.46,29.13,1.1,11.2,2.35,248.06,19.24,64.81,741.01,70.71,,27-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Nov-2020 - 00:00,97.45,198.09,34.35,3.74,21.41,49.69,29.92,0.63,31.9,0.78,12.48,2.34,263.57,19.05,57.83,741.17,75.67,,28-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Nov-2020 - 00:00,146.1,277.57,43.31,5.11,27.28,54.94,20.63,0.97,39.23,1.23,12.46,2.38,250.45,18.98,50.88,740.96,74.78,,29-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Nov-2020 - 00:00,218.48,390.85,67.74,18.28,51.0,67.49,26.76,2.05,34.9,2.03,15.24,1.44,250.69,18.36,49.03,740.69,57.28,,30-Nov-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Nov-2020 - 00:00,339.73,544.29,78.61,39.47,73.99,85.78,30.37,1.43,36.3,2.99,32.85,1.26,251.84,18.82,52.17,740.78,66.31,,01-Dec-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Dec-2020 - 00:00,377.0,606.0,106.55,49.9,97.25,92.5,27.95,2.27,1.29,3.55,47.45,0.45,242.5,16.55,64.0,740.0,12.0,,02-Dec-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
