from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Xylene,to date,station
29-May-2020 - 00:00,73.65,25.28,9.87,15.44,25.32,0.8,,35.84,0.0,0.01,0.37,0.07,30-May-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-May-2020 - 00:00,64.22,25.19,10.0,16.21,26.21,0.81,,37.92,0.0,0.04,1.0,0.06,31-May-2020 - 00:00,"North Campus, DU, Delhi - IMD"
31-May-2020 - 00:00,56.81,27.01,9.96,15.96,25.92,0.83,,25.86,0.0,0.01,0.01,0.14,01-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Jun-2020 - 00:00,77.01,38.15,10.89,18.52,29.41,0.95,,25.24,0.0,0.01,0.11,0.22,02-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
02-Jun-2020 - 00:00,94.63,46.43,10.97,19.45,30.42,1.01,,34.95,0.0,0.03,0.32,0.17,03-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
03-Jun-2020 - 00:00,110.56,47.2,11.7,17.02,28.72,1.01,,36.14,0.0,0.01,0.02,1.9,04-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
04-Jun-2020 - 00:00,132.44,55.83,13.6,16.86,30.46,1.13,,26.84,0.0,0.22,0.02,7.63,05-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
05-Jun-2020 - 00:00,96.89,54.29,12.04,14.23,26.27,1.01,,27.65,2.06,0.1,0.31,7.32,06-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
06-Jun-2020 - 00:00,81.31,33.8,12.98,13.4,26.38,0.99,,34.8,1.43,0.05,1.17,1.23,07-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
07-Jun-2020 - 00:00,86.36,33.0,12.32,12.5,24.82,0.97,,29.49,0.0,0.03,0.24,0.54,08-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
08-Jun-2020 - 00:00,107.07,47.9,11.94,13.37,25.31,1.07,,33.95,0.0,0.05,1.25,0.84,09-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
09-Jun-2020 - 00:00,124.29,55.55,12.14,14.98,27.12,1.15,,36.4,0.0,0.26,1.49,0.69,10-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
10-Jun-2020 - 00:00,141.0,48.7,13.33,14.18,27.51,1.2,,35.97,0.0,0.36,3.56,3.04,11-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
11-Jun-2020 - 00:00,109.49,87.45,13.17,13.88,27.05,1.16,,26.5,2.8,3.36,0.66,2.35,12-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
12-Jun-2020 - 00:00,133.11,55.16,11.01,13.24,24.25,1.3,,19.92,2.82,0.07,2.46,0.08,13-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
13-Jun-2020 - 00:00,140.45,83.91,11.44,11.23,22.67,0.99,,13.13,3.69,0.21,0.32,0.01,14-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
14-Jun-2020 - 00:00,140.51,88.3,11.69,9.85,21.55,0.92,,21.39,1.65,0.01,0.0,3.54,15-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
15-Jun-2020 - 00:00,99.84,51.35,11.7,11.46,23.17,0.73,,30.96,1.99,0.05,1.72,0.88,16-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
16-Jun-2020 - 00:00,83.32,37.54,11.57,11.95,23.52,0.64,,47.08,0.67,0.0,0.0,0.0,17-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
17-Jun-2020 - 00:00,75.71,35.92,11.65,9.47,21.12,0.57,,50.05,0.0,0.0,0.0,0.0,18-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
18-Jun-2020 - 00:00,77.52,34.35,11.43,9.48,20.91,0.6,,54.67,0.0,0.0,0.0,0.0,19-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
19-Jun-2020 - 00:00,173.63,48.57,11.88,9.35,21.23,0.61,,50.01,2.48,0.0,0.0,0.0,20-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
20-Jun-2020 - 00:00,92.23,32.66,11.93,9.95,21.88,0.57,,41.74,1.39,0.0,0.0,0.0,21-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
21-Jun-2020 - 00:00,89.55,39.32,12.1,10.07,22.17,0.61,,41.38,0.0,0.0,0.0,0.0,22-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
22-Jun-2020 - 00:00,69.88,42.7,12.16,9.97,22.12,0.64,,47.59,0.67,0.0,0.0,0.0,23-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
23-Jun-2020 - 00:00,48.98,27.93,12.4,8.58,20.98,0.53,,41.41,0.0,0.0,0.0,0.0,24-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
24-Jun-2020 - 00:00,51.23,32.7,15.71,8.99,24.7,0.53,,40.0,0.0,0.0,0.0,0.0,25-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
25-Jun-2020 - 00:00,61.6,34.75,17.3,9.37,26.67,0.51,,39.76,0.0,0.0,0.0,0.0,26-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
26-Jun-2020 - 00:00,98.82,46.09,20.65,9.59,30.23,0.52,,36.83,0.0,0.0,0.0,0.0,27-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
27-Jun-2020 - 00:00,143.51,33.43,19.82,10.4,30.22,0.51,,32.27,0.0,0.0,0.0,0.0,28-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
28-Jun-2020 - 00:00,264.1,44.12,17.01,9.53,26.54,0.56,,30.66,0.0,0.0,0.0,0.0,29-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
29-Jun-2020 - 00:00,150.72,34.87,16.27,9.53,25.8,0.66,,34.93,0.0,0.0,0.0,0.0,30-Jun-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-Jun-2020 - 00:00,88.2,41.77,15.53,9.13,24.66,0.65,,47.56,0.0,0.0,0.0,0.0,01-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Jul-2020 - 00:00,100.17,49.88,15.43,9.31,24.74,0.69,,48.49,0.0,0.0,0.0,0.0,02-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
02-Jul-2020 - 00:00,116.92,63.6,22.07,10.52,32.58,0.7,,52.83,0.0,0.0,0.0,0.0,03-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
03-Jul-2020 - 00:00,121.72,63.5,22.34,10.66,33.0,0.73,,51.43,0.0,0.0,0.0,0.0,04-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
04-Jul-2020 - 00:00,78.02,39.51,17.22,8.99,26.21,0.63,,46.91,0.0,0.0,0.0,0.0,05-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
05-Jul-2020 - 00:00,44.68,28.61,16.43,8.53,24.96,0.6,,45.39,0.0,0.0,0.0,0.0,06-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
06-Jul-2020 - 00:00,68.58,42.54,19.04,8.48,25.72,0.39,0.0,34.57,2.42,0.0,0.0,0.0,07-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
07-Jul-2020 - 00:00,24.5,19.17,19.4,17.11,28.5,0.32,,30.38,2.58,0.0,0.0,0.0,08-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
08-Jul-2020 - 00:00,41.13,27.87,11.39,25.42,36.81,0.35,,29.68,2.11,0.0,0.0,0.0,09-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
09-Jul-2020 - 00:00,43.41,16.88,10.4,19.83,27.81,0.31,0.0,41.48,2.24,0.0,0.0,0.16,10-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
10-Jul-2020 - 00:00,49.26,24.61,10.87,15.16,26.04,0.3,,40.78,3.01,0.0,0.0,0.0,11-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
11-Jul-2020 - 00:00,32.72,16.64,17.49,16.96,32.34,0.31,,37.56,3.86,0.0,0.0,0.0,12-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
12-Jul-2020 - 00:00,33.41,14.96,9.85,15.12,24.97,0.17,,39.87,3.69,0.0,0.0,0.0,13-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
13-Jul-2020 - 00:00,101.06,30.22,10.73,17.4,28.13,0.25,,38.15,2.45,0.0,0.0,0.0,14-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
14-Jul-2020 - 00:00,152.49,58.12,52.75,46.83,64.7,0.41,,37.02,3.49,0.0,0.0,0.0,15-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
15-Jul-2020 - 00:00,,,,,,,,,,,,,16-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
16-Jul-2020 - 00:00,,,,,,,,,,,,,17-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
17-Jul-2020 - 00:00,20.18,15.07,16.43,12.48,28.98,0.18,,46.65,3.69,0.0,0.0,0.02,18-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
18-Jul-2020 - 00:00,,,,,,,,,,,,,19-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
19-Jul-2020 - 00:00,,,,,,,,,,,,,20-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
20-Jul-2020 - 00:00,,,,,,,,,,,,,21-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
21-Jul-2020 - 00:00,,,,,,,,,,,,,22-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
22-Jul-2020 - 00:00,,,,,,,,,,,,,23-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
23-Jul-2020 - 00:00,,,,,,,,,,,,,24-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
24-Jul-2020 - 00:00,,,,,,,,,,,,,25-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
25-Jul-2020 - 00:00,,,,,,,,,,,,,26-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
26-Jul-2020 - 00:00,,,,,,,,,,,,,27-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
27-Jul-2020 - 00:00,,,,,,,,,,,,,28-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
28-Jul-2020 - 00:00,,,,,,,,,,,,,29-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
29-Jul-2020 - 00:00,,,,,,,,,,,,,30-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-Jul-2020 - 00:00,,,,,,,,,,,,,31-Jul-2020 - 00:00,"North Campus, DU, Delhi - IMD"
31-Jul-2020 - 00:00,,,,,,,,,,,,,01-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Aug-2020 - 00:00,,,,,,,,,,,,,02-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
02-Aug-2020 - 00:00,,,,,,,,,,,,,03-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
03-Aug-2020 - 00:00,,,,,,,,,,,,,04-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
04-Aug-2020 - 00:00,,,,,,,,,,,,,05-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
05-Aug-2020 - 00:00,,,,,,,,,,,,,06-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
06-Aug-2020 - 00:00,,,,,,,,,,,,,07-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
07-Aug-2020 - 00:00,,,,,,,,,,,,,08-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
08-Aug-2020 - 00:00,,,,,,,,,,,,,09-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
09-Aug-2020 - 00:00,,,,,,,,,,,,,10-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
10-Aug-2020 - 00:00,,,,,,,,,,,,,11-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
11-Aug-2020 - 00:00,,,,,,,,,,,,,12-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
12-Aug-2020 - 00:00,,,,,,,,,,,,,13-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
13-Aug-2020 - 00:00,,,,,,,,,,,,,14-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
14-Aug-2020 - 00:00,,,,,,,,,,,,,15-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
15-Aug-2020 - 00:00,,,,,,,,,,,,,16-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
16-Aug-2020 - 00:00,,,,,,,,,,,,,17-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
17-Aug-2020 - 00:00,35.97,36.59,53.66,24.19,77.85,0.79,,29.8,2.73,0.0,0.0,0.0,18-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
18-Aug-2020 - 00:00,47.91,22.14,44.98,19.83,64.81,0.6,,26.71,0.0,0.0,0.0,0.0,19-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
19-Aug-2020 - 00:00,35.51,21.42,29.78,18.14,47.92,0.66,,26.52,0.0,0.0,0.0,0.0,20-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
20-Aug-2020 - 00:00,36.06,23.97,14.81,14.1,28.9,0.55,,32.97,1.4,0.0,0.0,0.0,21-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
21-Aug-2020 - 00:00,54.39,35.92,18.07,11.54,22.96,0.36,0.0,32.75,2.13,0.0,0.0,0.0,22-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
22-Aug-2020 - 00:00,41.68,17.11,9.78,16.69,14.89,0.28,0.0,33.87,2.15,0.0,0.0,0.0,23-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
23-Aug-2020 - 00:00,36.88,21.8,9.41,11.93,21.34,0.42,,33.21,3.89,0.0,0.0,0.01,24-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
24-Aug-2020 - 00:00,29.07,16.6,10.64,13.46,24.1,0.45,,32.69,2.99,0.01,0.01,0.01,25-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
25-Aug-2020 - 00:00,33.65,20.73,11.94,13.88,25.82,0.48,,29.08,2.88,0.0,0.0,0.01,26-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
26-Aug-2020 - 00:00,38.86,18.13,12.07,13.77,25.85,0.46,,32.43,2.54,0.01,0.01,0.01,27-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
27-Aug-2020 - 00:00,40.83,18.6,13.7,14.98,28.67,0.57,,33.3,3.76,0.0,0.01,0.0,28-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
28-Aug-2020 - 00:00,56.27,30.07,19.85,18.01,37.86,0.85,,38.11,2.96,0.01,0.01,0.0,29-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
29-Aug-2020 - 00:00,70.88,42.27,17.95,16.73,34.68,0.85,,52.8,0.0,0.01,0.01,0.0,30-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-Aug-2020 - 00:00,44.09,24.35,9.83,11.54,21.37,0.48,,34.17,0.0,0.0,0.01,0.02,31-Aug-2020 - 00:00,"North Campus, DU, Delhi - IMD"
31-Aug-2020 - 00:00,27.66,14.73,13.25,15.26,26.72,0.5,0.0,27.18,0.97,0.02,0.04,0.56,01-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Sep-2020 - 00:00,38.19,18.0,17.51,15.34,32.85,0.57,,30.16,2.6,0.06,0.01,0.12,02-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
02-Sep-2020 - 00:00,55.4,26.23,13.83,16.37,30.2,0.67,,28.09,2.89,0.02,0.01,0.34,03-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
03-Sep-2020 - 00:00,57.33,31.84,18.49,17.5,34.13,0.68,0.0,28.02,3.56,0.0,0.02,0.01,04-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
04-Sep-2020 - 00:00,64.03,39.2,11.53,17.2,28.31,0.76,2.37,22.18,3.04,0.01,0.01,0.01,05-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
05-Sep-2020 - 00:00,71.53,46.38,15.52,19.85,35.37,0.92,,18.73,5.3,0.0,0.01,0.0,06-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
06-Sep-2020 - 00:00,62.33,41.04,11.91,15.06,26.97,0.71,,9.89,3.28,0.0,0.02,0.01,07-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
07-Sep-2020 - 00:00,53.98,312.46,33.89,24.25,56.37,0.86,,8.93,3.14,0.0,0.01,0.03,08-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
08-Sep-2020 - 00:00,100.06,138.91,14.69,16.63,31.32,0.84,,9.95,3.15,0.01,0.0,0.01,09-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
09-Sep-2020 - 00:00,96.67,46.5,12.33,16.65,28.97,0.88,,17.57,5.32,0.0,0.01,0.01,10-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
10-Sep-2020 - 00:00,98.49,49.61,11.85,16.88,28.73,0.87,,19.73,5.28,0.01,0.01,0.01,11-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
11-Sep-2020 - 00:00,150.5,66.39,16.36,19.65,35.69,0.97,0.0,23.06,4.97,0.0,0.01,0.0,12-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
12-Sep-2020 - 00:00,122.27,52.88,17.0,19.21,36.21,0.94,,22.64,6.62,0.0,0.01,0.0,13-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
13-Sep-2020 - 00:00,120.85,59.67,13.26,17.83,31.09,0.92,,22.8,6.47,0.0,0.01,0.01,14-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
14-Sep-2020 - 00:00,131.61,62.48,16.31,18.72,35.04,0.97,,21.0,6.33,0.0,0.01,0.0,15-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
15-Sep-2020 - 00:00,124.95,55.49,15.29,19.35,33.88,0.93,0.0,24.7,6.9,0.0,0.01,0.01,16-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
16-Sep-2020 - 00:00,134.52,59.23,21.19,24.14,38.5,0.73,0.0,20.64,6.92,0.0,0.01,0.01,17-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
17-Sep-2020 - 00:00,102.53,41.9,16.33,22.87,38.67,0.37,0.0,20.68,5.3,0.0,0.01,0.01,18-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
18-Sep-2020 - 00:00,103.24,39.56,10.66,13.19,23.84,0.67,,19.69,4.92,0.0,0.01,0.0,19-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
19-Sep-2020 - 00:00,115.66,51.88,22.38,13.75,33.62,1.09,,23.52,6.05,0.01,0.01,0.02,20-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
20-Sep-2020 - 00:00,133.78,64.77,11.14,14.69,25.02,0.96,,24.04,5.54,0.0,0.0,0.01,21-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
21-Sep-2020 - 00:00,136.99,59.21,7.13,16.58,23.35,0.96,,27.69,6.57,0.01,0.0,0.01,22-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
22-Sep-2020 - 00:00,88.71,40.1,29.96,15.54,45.38,1.3,,16.24,6.32,0.0,0.01,0.0,23-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
23-Sep-2020 - 00:00,60.16,23.71,32.17,12.52,42.61,1.08,,16.96,4.8,0.02,0.48,1.07,24-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
24-Sep-2020 - 00:00,84.34,44.24,30.69,10.95,40.56,1.24,,23.4,5.03,0.0,0.01,0.01,25-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
25-Sep-2020 - 00:00,113.02,48.09,37.08,7.66,43.72,1.38,,26.41,5.94,0.0,0.01,0.0,26-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
26-Sep-2020 - 00:00,142.76,54.26,49.55,46.78,85.47,1.07,,13.61,6.87,0.0,0.0,0.0,27-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
27-Sep-2020 - 00:00,93.15,31.31,34.07,64.85,98.91,0.44,,22.23,4.88,0.0,0.0,0.0,28-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
28-Sep-2020 - 00:00,157.37,52.49,31.6,70.48,102.08,0.5,,21.37,7.82,0.0,0.0,0.0,29-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
29-Sep-2020 - 00:00,196.79,72.45,17.85,59.48,77.33,0.36,,28.27,7.34,0.0,0.0,0.0,30-Sep-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-Sep-2020 - 00:00,166.27,56.86,15.02,62.56,77.58,0.33,,27.96,6.14,0.0,0.73,1.15,01-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Oct-2020 - 00:00,167.07,67.6,38.14,77.39,115.53,0.57,0.0,23.96,4.68,1.42,15.42,2.41,02-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
02-Oct-2020 - 00:00,174.43,77.49,23.35,69.02,92.38,0.55,,27.23,0.0,3.04,19.44,4.4,03-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
03-Oct-2020 - 00:00,152.22,67.75,28.75,76.88,105.63,0.61,,27.01,0.0,2.78,11.31,6.65,04-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
04-Oct-2020 - 00:00,175.37,75.59,27.64,79.06,106.7,0.59,,28.54,0.0,2.94,0.0,6.79,05-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
05-Oct-2020 - 00:00,181.16,67.9,18.45,73.44,91.89,0.54,,30.13,0.0,2.05,0.0,6.01,06-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
06-Oct-2020 - 00:00,195.67,78.32,38.83,85.22,124.06,0.8,,26.36,0.0,1.35,0.0,8.71,07-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
07-Oct-2020 - 00:00,206.54,92.2,44.26,86.41,130.66,0.78,,26.56,0.0,0.0,0.0,8.63,08-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
08-Oct-2020 - 00:00,211.14,87.92,27.82,81.92,107.9,0.84,0.0,30.83,0.0,0.03,0.0,6.33,09-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
09-Oct-2020 - 00:00,170.36,86.43,31.48,81.17,112.66,1.09,,8.25,0.0,0.54,0.0,7.1,10-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
10-Oct-2020 - 00:00,203.04,94.26,6.98,47.65,54.62,0.78,18.9,46.59,0.0,2.0,1.17,4.93,11-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
11-Oct-2020 - 00:00,212.59,98.87,22.38,59.06,81.44,0.53,,28.82,0.0,1.14,0.0,5.7,12-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
12-Oct-2020 - 00:00,188.23,106.0,32.58,52.28,79.62,0.58,,51.72,0.0,1.04,8.22,3.57,13-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
13-Oct-2020 - 00:00,185.07,102.56,94.66,124.61,208.77,2.12,0.0,23.97,0.0,3.72,16.99,11.58,14-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
14-Oct-2020 - 00:00,237.74,137.37,142.37,99.17,203.2,2.02,,19.76,0.0,5.33,21.19,6.89,15-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
15-Oct-2020 - 00:00,251.99,134.13,120.71,94.66,211.14,1.38,,23.14,0.0,3.87,21.59,0.96,16-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
16-Oct-2020 - 00:00,235.29,122.0,138.17,104.7,234.17,1.4,,28.14,0.0,3.89,29.16,0.02,17-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
17-Oct-2020 - 00:00,257.21,128.69,204.74,119.18,281.34,2.23,,28.67,0.0,6.97,42.1,0.0,18-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
18-Oct-2020 - 00:00,176.99,78.06,63.81,98.29,162.08,0.86,,28.05,0.0,1.68,18.86,0.0,19-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
19-Oct-2020 - 00:00,235.13,115.99,61.84,100.39,162.03,0.81,,28.2,0.0,1.56,13.16,0.32,20-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
20-Oct-2020 - 00:00,221.13,102.89,124.74,101.78,198.33,1.36,,26.7,0.0,1.21,0.51,1.36,21-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
21-Oct-2020 - 00:00,219.85,110.97,194.38,96.05,249.81,2.57,,25.26,0.0,0.62,0.0,2.42,22-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
22-Oct-2020 - 00:00,297.94,164.93,234.37,96.55,291.78,3.9,,28.15,0.0,0.34,0.02,2.23,23-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
23-Oct-2020 - 00:00,334.88,211.71,167.3,89.33,255.39,3.35,,29.13,0.0,0.36,0.0,1.87,24-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
24-Oct-2020 - 00:00,329.8,191.7,190.9,85.03,267.65,3.6,,29.29,0.0,0.18,0.0,3.39,25-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
25-Oct-2020 - 00:00,312.21,197.88,177.65,98.82,255.33,4.01,,30.73,0.0,0.01,0.0,0.75,26-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
26-Oct-2020 - 00:00,335.71,189.81,240.97,89.14,289.78,4.53,,25.58,0.0,0.01,0.02,0.82,27-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
27-Oct-2020 - 00:00,282.15,153.0,101.71,72.69,153.54,2.37,,26.16,0.0,0.01,0.02,0.52,28-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
28-Oct-2020 - 00:00,321.67,181.61,146.83,99.62,222.76,2.31,,25.16,0.0,0.01,0.05,0.86,29-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
29-Oct-2020 - 00:00,345.47,216.48,180.39,105.2,248.07,3.25,,27.49,0.0,0.01,0.06,0.39,30-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
30-Oct-2020 - 00:00,344.65,201.54,161.02,90.98,219.19,2.82,,30.15,0.0,0.01,0.04,0.21,31-Oct-2020 - 00:00,"North Campus, DU, Delhi - IMD"
31-Oct-2020 - 00:00,389.11,254.62,30.35,74.22,104.57,2.28,,27.84,0.0,0.01,0.01,0.01,01-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
01-Nov-2020 - 00:00,398.15,261.85,74.75,81.72,152.58,2.51,,26.01,0.0,0.01,0.02,0.01,02-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
02-Nov-2020 - 00:00,294.97,164.44,99.5,74.65,157.37,1.89,,22.32,0.0,0.0,0.01,0.04,03-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
03-Nov-2020 - 00:00,244.17,124.29,180.5,95.28,270.67,2.76,,20.91,0.0,0.0,0.01,0.08,04-Nov-2020 - 00:00,"North Campus, DU, Delhi - IMD"
