from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
04-Sep-2020 - 00:00,18.91,50.93,10.52,2.02,7.24,10.23,8.26,0.68,42.8,28.35,0.67,197.19,71.3,701.15,153.76,0.0,05-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Sep-2020 - 00:00,29.15,87.76,17.13,3.64,12.14,11.12,12.04,0.87,47.86,29.33,0.74,233.23,66.41,700.6,158.8,0.0,06-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Sep-2020 - 00:00,34.62,77.06,12.75,2.49,8.9,13.03,8.91,0.78,48.01,28.69,0.69,201.51,70.76,700.21,159.73,0.0,07-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Sep-2020 - 00:00,21.85,61.17,9.59,2.63,7.33,11.15,8.3,0.72,47.48,28.85,0.79,209.54,68.19,700.42,164.04,0.0,08-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Sep-2020 - 00:00,21.42,62.27,12.85,2.88,9.27,11.77,12.76,0.89,53.42,29.1,0.82,223.88,69.4,700.58,171.02,0.0,09-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Sep-2020 - 00:00,27.57,67.72,14.73,3.11,10.45,14.24,8.5,0.89,47.29,28.78,0.76,230.78,73.47,700.42,130.84,0.0,10-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Sep-2020 - 00:00,27.39,62.82,16.47,2.88,11.19,14.51,10.39,0.97,48.88,27.75,0.87,206.14,76.97,,137.65,0.28,11-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Sep-2020 - 00:00,24.07,50.16,13.91,2.36,9.41,13.01,8.48,0.93,61.17,27.67,0.71,194.62,74.71,,160.75,0.0,12-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Sep-2020 - 00:00,30.01,66.4,15.29,2.39,10.17,15.89,8.39,0.94,56.44,29.07,0.68,178.14,72.1,700.18,164.45,0.0,13-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Sep-2020 - 00:00,31.28,64.33,18.04,2.94,12.08,13.77,9.84,0.93,56.26,28.89,0.67,202.15,72.65,700.17,159.55,0.19,14-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Sep-2020 - 00:00,24.83,45.35,14.1,2.7,9.78,12.97,8.81,0.92,58.55,27.43,0.77,214.06,78.53,700.0,145.24,0.16,15-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Sep-2020 - 00:00,29.77,57.51,13.19,2.67,9.27,19.68,9.66,0.96,53.07,27.04,0.82,202.12,81.43,700.0,152.82,0.07,16-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Sep-2020 - 00:00,35.23,70.5,12.96,2.4,8.93,25.54,10.43,0.86,64.68,27.78,0.78,211.07,77.99,700.0,147.96,0.0,17-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Sep-2020 - 00:00,39.52,90.17,15.8,1.96,10.09,24.22,11.25,0.99,64.09,29.41,0.75,197.56,71.8,700.0,164.14,0.0,18-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Sep-2020 - 00:00,34.33,84.41,11.66,1.81,7.67,20.49,11.5,1.05,66.54,29.15,0.93,212.7,72.3,700.0,157.55,0.0,19-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Sep-2020 - 00:00,23.67,62.18,11.52,2.74,8.45,16.98,6.3,0.9,39.42,26.85,1.24,226.42,80.33,,127.0,0.03,20-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Sep-2020 - 00:00,32.67,84.11,15.68,2.39,10.38,22.86,15.46,1.05,48.54,28.17,1.37,204.28,72.49,,181.45,0.0,21-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Sep-2020 - 00:00,42.32,82.64,15.61,2.47,10.4,20.18,13.0,1.08,42.57,28.95,0.94,170.42,74.5,,173.85,0.0,22-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Sep-2020 - 00:00,26.54,56.02,14.22,3.12,10.19,19.02,9.25,1.06,33.91,27.06,0.98,186.92,81.9,,131.52,0.32,23-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Sep-2020 - 00:00,10.34,22.77,10.57,3.48,8.54,13.13,13.35,0.63,31.54,24.49,0.63,239.41,90.86,,104.3,0.12,24-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Sep-2020 - 00:00,18.88,57.07,7.84,2.1,5.97,14.57,11.26,0.75,36.4,26.06,0.86,218.73,83.94,700.0,166.08,0.0,25-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Sep-2020 - 00:00,34.42,92.77,10.51,2.2,7.48,17.03,11.08,0.87,45.78,27.18,1.04,212.99,79.47,700.25,172.24,0.0,26-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Sep-2020 - 00:00,31.96,74.49,15.3,3.12,10.76,15.68,10.07,0.97,40.72,25.42,0.93,209.28,84.35,700.0,124.85,0.13,27-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Sep-2020 - 00:00,23.97,72.19,11.91,2.67,8.6,13.27,10.33,0.74,41.17,26.53,0.91,215.18,75.77,701.06,186.48,0.0,28-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Sep-2020 - 00:00,29.91,89.1,14.69,2.3,9.78,12.94,10.01,0.79,47.13,27.21,0.88,211.19,69.99,701.55,183.97,0.0,29-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Sep-2020 - 00:00,37.78,115.45,23.3,2.99,14.91,14.8,9.36,1.02,43.76,27.19,0.97,202.11,71.24,701.19,159.72,0.0,30-Sep-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Sep-2020 - 00:00,34.34,116.06,24.06,3.35,15.61,15.19,7.55,0.85,56.0,27.93,0.98,234.58,61.9,700.59,166.47,0.0,01-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Oct-2020 - 00:00,38.75,120.61,22.92,3.41,15.05,16.9,7.39,0.79,52.08,28.59,1.14,251.34,56.72,700.48,177.77,0.0,02-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Oct-2020 - 00:00,35.31,129.97,23.07,3.66,15.33,15.52,3.52,0.76,50.4,29.08,1.19,243.43,50.7,700.44,172.67,0.0,03-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Oct-2020 - 00:00,35.05,130.74,26.29,4.35,17.61,15.56,7.13,0.76,52.73,29.05,1.08,239.93,44.42,700.66,173.27,0.0,04-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Oct-2020 - 00:00,42.12,138.96,27.04,3.82,17.57,16.32,14.09,0.85,54.52,28.87,0.93,249.94,40.43,701.02,176.98,0.0,05-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Oct-2020 - 00:00,46.41,141.27,25.73,2.71,15.97,17.16,14.03,0.78,61.34,28.29,0.89,239.79,41.58,700.99,176.16,0.0,06-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Oct-2020 - 00:00,53.8,168.89,44.52,7.74,30.07,17.69,14.07,1.52,53.78,27.96,0.91,183.17,36.65,701.29,175.77,0.0,07-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Oct-2020 - 00:00,64.5,194.66,46.93,10.05,33.22,19.8,11.71,1.45,56.37,28.54,1.09,178.51,36.61,701.88,163.16,0.0,08-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Oct-2020 - 00:00,59.49,148.98,29.53,2.84,18.08,18.85,12.49,1.01,65.7,28.54,1.09,136.8,39.34,702.02,177.22,0.0,09-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Oct-2020 - 00:00,66.32,146.81,27.77,2.49,16.88,18.57,11.26,1.1,68.82,28.47,0.96,162.85,44.24,702.2,173.45,0.0,10-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Oct-2020 - 00:00,67.87,160.4,35.53,3.33,21.68,18.38,6.55,1.15,67.83,29.09,0.99,160.39,41.63,701.59,177.84,0.0,11-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Oct-2020 - 00:00,73.32,190.78,39.42,8.32,27.81,20.1,8.14,1.11,67.64,28.17,0.96,166.35,42.83,700.63,168.72,0.0,12-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Oct-2020 - 00:00,60.42,158.52,25.98,2.57,15.98,20.62,7.01,1.07,62.7,28.57,0.91,166.14,51.33,700.0,173.58,0.0,13-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Oct-2020 - 00:00,58.67,117.68,22.71,2.01,13.71,19.01,9.7,1.01,44.45,29.09,0.77,149.14,62.78,700.0,169.56,0.0,14-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Oct-2020 - 00:00,30.97,74.7,17.58,1.99,10.97,11.18,15.49,0.79,41.36,29.46,0.9,142.65,60.54,700.1,161.39,0.0,15-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Oct-2020 - 00:00,24.83,64.51,17.27,2.06,10.86,11.29,16.59,0.81,36.59,28.77,0.93,147.29,61.6,700.54,170.73,0.1,16-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Oct-2020 - 00:00,37.99,78.32,19.04,2.05,11.79,11.95,13.97,0.89,39.92,28.98,0.72,142.11,64.33,700.33,173.4,0.0,17-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Oct-2020 - 00:00,46.11,99.89,33.51,7.71,24.1,15.57,23.01,1.14,35.82,28.92,0.62,141.75,65.26,700.95,172.1,0.0,18-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Oct-2020 - 00:00,51.69,112.23,28.82,2.59,17.44,19.59,18.47,0.73,43.2,29.46,0.7,170.71,63.38,701.04,165.58,0.0,19-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Oct-2020 - 00:00,34.43,77.02,19.32,1.8,11.74,13.45,13.53,0.75,61.81,28.64,0.81,209.35,64.72,701.27,166.97,0.1,20-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Oct-2020 - 00:00,66.33,137.62,29.14,2.45,17.5,13.75,11.51,1.16,64.14,27.48,0.87,137.61,59.04,700.98,173.3,0.0,21-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Oct-2020 - 00:00,70.7,165.0,44.56,5.6,28.25,13.18,18.99,1.32,63.66,27.52,0.66,153.25,37.74,701.61,169.18,0.0,22-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Oct-2020 - 00:00,62.81,156.85,36.46,2.79,21.66,14.39,28.97,1.22,69.1,27.41,0.55,202.1,39.91,700.54,176.44,0.0,23-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Oct-2020 - 00:00,46.78,134.02,34.24,4.19,21.61,13.13,19.73,1.0,53.26,27.77,0.66,211.0,41.97,700.6,165.61,0.0,24-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Oct-2020 - 00:00,25.62,89.16,21.95,1.8,13.14,10.78,11.53,0.59,64.01,27.51,0.75,232.58,38.91,701.3,160.75,0.0,25-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Oct-2020 - 00:00,27.67,79.29,15.7,1.28,9.39,10.15,13.11,0.58,67.47,27.04,0.83,206.31,40.74,703.58,172.77,0.0,26-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Oct-2020 - 00:00,31.66,93.92,19.66,1.68,11.82,9.98,12.24,0.72,70.8,26.72,0.73,231.54,39.6,704.54,175.96,0.0,27-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Oct-2020 - 00:00,59.66,158.27,44.85,6.49,29.13,15.62,16.73,1.35,66.91,26.39,0.8,239.25,39.61,704.01,177.14,0.0,28-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Oct-2020 - 00:00,63.04,173.39,48.91,6.72,31.48,17.04,14.71,0.82,69.3,26.23,0.75,224.96,38.65,704.59,176.54,0.0,29-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Oct-2020 - 00:00,76.29,196.81,53.4,6.6,33.77,17.84,15.16,,71.74,26.06,0.77,171.0,38.0,705.09,172.64,0.0,30-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Oct-2020 - 00:00,83.49,199.4,44.66,7.05,29.49,18.58,12.41,1.81,72.16,25.21,0.79,152.44,39.52,705.3,171.03,0.0,31-Oct-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
31-Oct-2020 - 00:00,75.55,188.69,37.0,2.57,21.77,15.31,8.79,1.18,83.84,24.57,0.89,196.48,36.32,705.65,173.38,0.0,01-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Nov-2020 - 00:00,87.5,193.77,36.24,3.56,22.17,13.48,14.62,1.22,78.09,24.39,0.9,208.78,31.01,706.53,161.36,0.0,02-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Nov-2020 - 00:00,82.68,189.34,33.18,3.46,20.46,12.75,14.38,0.8,70.82,24.08,0.97,179.4,30.31,707.43,134.65,0.0,03-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Nov-2020 - 00:00,58.25,178.89,51.49,13.23,38.15,11.79,20.81,1.46,61.79,23.9,0.72,205.99,27.75,707.23,170.38,0.0,04-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Nov-2020 - 00:00,54.54,160.78,40.39,3.64,24.44,12.28,16.63,1.26,62.71,23.91,0.56,224.5,29.34,706.11,164.02,0.0,05-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Nov-2020 - 00:00,72.8,177.91,50.5,11.45,36.18,13.52,14.2,1.44,77.96,23.46,0.61,158.51,31.01,706.81,168.82,0.0,06-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Nov-2020 - 00:00,104.23,205.77,45.76,7.33,30.3,18.0,29.26,1.41,83.82,23.5,0.58,178.12,34.07,708.89,169.54,0.0,07-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Nov-2020 - 00:00,129.39,289.66,55.14,19.06,44.83,18.93,18.15,1.53,75.76,23.29,0.59,175.19,35.93,709.82,170.86,0.0,08-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Nov-2020 - 00:00,147.78,287.9,40.57,8.18,28.22,17.43,16.78,1.41,82.86,22.99,0.56,175.41,37.74,709.85,169.0,0.0,09-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Nov-2020 - 00:00,137.65,287.92,61.87,18.22,47.72,20.34,17.53,1.67,77.73,22.72,0.6,193.03,36.64,708.4,161.74,0.0,10-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Nov-2020 - 00:00,142.89,292.12,74.21,19.96,55.69,28.7,19.2,1.38,66.73,22.53,0.69,197.57,34.74,706.46,160.52,0.0,11-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Nov-2020 - 00:00,171.56,294.09,80.55,21.42,60.26,31.61,21.41,1.79,62.08,21.27,0.58,200.58,39.84,707.44,160.74,0.0,12-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Nov-2020 - 00:00,122.68,256.89,64.01,31.51,59.66,33.84,22.17,1.12,55.9,22.59,0.93,187.11,53.62,708.65,153.31,0.0,13-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Nov-2020 - 00:00,73.1,178.21,45.83,10.15,32.63,29.17,11.99,1.16,65.73,24.29,0.99,166.6,59.78,707.7,138.79,0.0,14-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Nov-2020 - 00:00,89.3,161.36,31.93,3.48,19.81,25.08,30.01,0.61,71.4,24.59,0.72,139.93,60.88,706.1,134.61,0.0,15-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Nov-2020 - 00:00,100.9,157.79,24.12,2.46,14.83,16.96,23.58,0.72,69.61,24.77,0.94,151.01,62.26,705.57,139.19,0.0,16-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Nov-2020 - 00:00,48.9,110.62,32.28,4.48,20.82,14.83,20.59,1.53,74.68,24.38,0.68,186.91,62.52,706.16,133.73,0.0,17-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Nov-2020 - 00:00,73.7,148.9,43.34,4.77,26.92,20.22,17.1,1.9,63.72,23.54,0.64,168.21,68.99,705.2,144.62,0.0,18-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Nov-2020 - 00:00,50.47,108.44,20.81,2.3,12.94,17.34,19.98,1.26,76.29,24.31,0.89,185.11,65.75,703.94,143.35,0.0,19-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Nov-2020 - 00:00,48.3,102.08,26.61,3.05,16.64,19.87,16.73,1.58,70.46,23.66,1.05,198.1,73.76,704.68,146.26,0.0,20-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Nov-2020 - 00:00,97.05,160.7,33.96,3.12,20.6,23.55,5.6,1.59,83.96,20.37,1.33,165.85,72.06,715.31,151.45,0.0,21-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Nov-2020 - 00:00,71.01,137.3,44.38,4.02,26.87,16.9,12.11,1.35,89.55,18.85,1.0,161.59,49.96,707.62,147.86,0.0,22-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Nov-2020 - 00:00,67.9,138.88,42.83,4.05,26.09,17.15,14.34,1.36,90.61,18.57,0.88,165.75,44.31,712.68,150.0,0.0,23-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Nov-2020 - 00:00,63.2,134.46,44.17,3.6,26.42,15.19,13.96,1.45,89.97,19.28,0.76,161.9,45.56,707.36,140.89,0.0,24-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Nov-2020 - 00:00,59.41,126.98,47.15,4.13,28.45,15.56,16.11,1.58,82.77,20.52,0.64,166.66,45.98,706.49,135.38,0.0,25-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Nov-2020 - 00:00,73.57,145.04,56.38,11.21,39.1,17.04,15.7,1.43,83.48,20.66,0.78,161.18,44.72,706.45,122.23,0.0,26-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Nov-2020 - 00:00,72.81,167.71,120.16,15.65,76.64,30.55,19.69,1.0,96.98,20.69,1.25,153.25,44.72,707.56,138.48,0.0,27-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Nov-2020 - 00:00,99.93,169.51,105.13,8.94,63.19,29.84,9.74,0.99,94.87,18.16,1.56,143.03,51.41,710.62,146.35,0.0,28-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Nov-2020 - 00:00,60.3,127.52,87.43,9.78,54.46,26.53,10.99,1.18,74.0,18.88,1.27,144.58,51.75,710.6,141.51,0.04,29-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Nov-2020 - 00:00,50.97,139.16,50.77,10.29,35.37,20.03,18.0,1.98,71.81,20.51,0.69,171.35,48.04,709.32,139.0,0.0,30-Nov-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Nov-2020 - 00:00,53.78,140.15,54.19,11.56,38.23,19.6,14.14,1.73,72.29,20.81,0.66,194.23,51.58,708.52,138.96,0.0,01-Dec-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Dec-2020 - 00:00,81.0,230.0,92.35,12.2,59.0,27.5,13.5,2.12,3.95,17.35,0.35,201.5,64.0,709.0,14.0,0.0,02-Dec-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
