from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
01-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
02-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,03-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
03-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
04-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
05-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
06-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,07-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
07-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,08-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
08-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,09-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
09-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,10-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
10-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,11-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
11-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
12-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,15-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,16-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,18-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,19-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
20-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,21-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
21-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
22-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,23-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
23-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,24-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
24-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,25-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
25-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,26-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
26-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,27-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
27-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,28-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
28-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
29-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
30-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,31-Jan-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
31-Jan-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
01-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
02-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,03-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
03-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
04-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
05-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
06-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,07-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
07-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,08-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
08-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,09-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
09-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,10-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
10-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,11-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
11-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
12-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,15-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,16-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-Feb-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-Feb-2020 - 00:00,49.3,105.62,5.99,9.83,3.84,13.23,2.69,0.67,39.09,0.02,0.0,0.0,0.0,0.0,1.82,148.99,27.11,59.73,0.0,194.33,18-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-Feb-2020 - 00:00,39.37,91.38,5.99,9.99,4.0,13.26,3.36,0.58,36.68,0.01,0.0,0.0,0.0,0.0,2.3,196.33,25.06,58.9,0.0,209.97,19-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-Feb-2020 - 00:00,53.26,109.11,6.32,10.8,3.78,13.35,3.22,0.63,35.77,1.1,0.65,0.0,0.0,0.0,2.03,195.61,24.56,59.99,0.0,226.06,20-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
20-Feb-2020 - 00:00,42.96,92.17,13.38,14.24,3.14,2.76,2.81,0.59,33.94,3.31,0.63,0.0,0.0,0.0,2.14,171.71,24.43,58.26,0.0,257.41,21-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
21-Feb-2020 - 00:00,39.03,87.43,23.91,26.7,2.8,4.78,2.17,0.62,24.33,0.0,0.0,0.0,0.0,0.0,2.08,179.6,25.34,60.27,0.0,225.49,22-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
22-Feb-2020 - 00:00,37.75,88.24,23.07,26.02,3.11,4.99,2.04,0.73,24.69,,,,,,2.26,238.42,26.71,58.47,0.0,127.33,23-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
23-Feb-2020 - 00:00,33.54,78.79,16.28,16.99,1.24,6.85,2.01,0.66,36.87,,,,,,2.74,221.06,26.1,57.83,0.0,251.82,24-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
24-Feb-2020 - 00:00,32.52,71.84,14.58,15.47,2.5,6.52,1.42,0.63,36.11,,,,,,2.56,153.52,25.73,62.19,0.0,261.75,25-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
25-Feb-2020 - 00:00,40.67,85.52,21.68,23.18,2.3,5.62,1.81,0.72,31.01,,,,,,1.81,156.59,25.29,63.02,0.0,188.04,26-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
26-Feb-2020 - 00:00,47.36,101.3,21.08,22.81,3.2,5.34,1.6,0.72,33.33,,,,,,1.67,174.6,25.41,64.34,0.0,206.37,27-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
27-Feb-2020 - 00:00,46.7,93.45,18.86,20.29,2.47,6.17,1.53,0.62,30.44,,,,,,1.67,143.01,25.47,65.28,0.0,183.47,28-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
28-Feb-2020 - 00:00,37.71,82.02,22.11,24.25,2.7,5.49,4.18,0.72,30.85,,,,,,2.07,189.42,26.11,54.34,0.0,184.09,29-Feb-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
29-Feb-2020 - 00:00,37.43,83.04,16.07,16.59,1.87,6.56,3.96,0.6,37.37,,,,,,2.59,181.82,25.57,58.87,0.0,140.13,01-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
01-Mar-2020 - 00:00,37.21,78.65,15.09,15.41,1.15,6.75,2.41,0.62,35.0,,,,,,2.9,170.06,25.79,60.38,0.0,159.68,02-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
02-Mar-2020 - 00:00,38.38,92.27,22.23,24.38,3.05,4.93,1.58,0.69,36.75,2.13,0.0,0.0,0.0,0.04,2.76,139.81,25.79,66.46,0.0,118.77,03-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
03-Mar-2020 - 00:00,36.5,79.03,21.96,24.62,3.11,4.53,0.97,0.78,33.12,1.15,0.0,0.0,0.0,0.0,2.51,124.57,25.39,77.56,0.0,121.9,04-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
04-Mar-2020 - 00:00,49.83,90.5,23.51,26.99,3.48,3.87,0.92,0.65,13.56,1.69,0.0,0.0,0.0,0.0,2.89,170.42,25.64,76.25,0.0,128.52,05-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
05-Mar-2020 - 00:00,41.0,85.79,29.25,36.86,7.62,5.61,0.67,0.64,10.31,2.76,0.04,0.0,0.0,0.0,2.42,166.27,24.85,79.86,0.01,116.07,06-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
06-Mar-2020 - 00:00,49.3,74.71,20.68,24.33,3.83,6.43,1.11,0.63,12.7,4.85,0.0,0.0,0.0,0.0,2.4,130.63,25.08,76.96,0.0,136.78,07-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
07-Mar-2020 - 00:00,47.77,67.96,19.43,24.97,7.08,6.54,2.07,0.6,10.06,4.41,0.0,0.0,0.0,0.0,2.46,181.81,25.2,76.21,0.0,150.69,08-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
08-Mar-2020 - 00:00,37.55,54.13,17.41,19.94,3.38,6.85,1.79,0.4,13.9,,,,,,2.36,159.35,25.2,73.16,0.0,162.34,09-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
09-Mar-2020 - 00:00,46.35,68.56,24.51,67.92,43.48,3.16,1.44,0.48,12.75,,,,,,2.63,146.32,25.32,75.53,0.0,144.84,10-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
10-Mar-2020 - 00:00,43.92,68.71,17.37,76.84,60.78,2.74,1.39,0.46,18.89,1.01,0.0,0.0,0.0,0.0,2.55,147.63,25.98,70.58,0.0,151.2,11-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
11-Mar-2020 - 00:00,43.39,62.09,12.97,50.39,38.17,4.41,1.75,0.47,24.03,,,,,,2.72,150.83,25.91,69.59,0.0,157.76,12-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
12-Mar-2020 - 00:00,40.87,63.22,15.67,46.97,31.34,3.62,1.93,0.35,24.48,1.94,0.0,0.0,0.0,0.0,2.43,154.16,25.64,74.32,0.0,129.36,13-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-Mar-2020 - 00:00,41.9,68.34,19.77,50.38,30.64,2.78,1.79,0.39,18.36,3.79,0.0,0.0,0.0,0.0,2.44,171.7,21.94,69.99,0.0,187.68,14-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-Mar-2020 - 00:00,45.56,73.66,17.54,62.38,44.85,4.41,2.24,0.43,21.31,2.85,0.0,0.0,0.0,0.04,2.49,151.07,17.23,71.02,0.0,160.27,15-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-Mar-2020 - 00:00,49.84,75.79,18.68,56.59,37.91,2.44,1.79,0.59,15.25,2.19,0.0,0.0,0.0,0.0,2.04,227.01,16.58,70.56,0.0,159.96,16-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-Mar-2020 - 00:00,45.55,68.33,17.19,20.91,3.28,6.76,2.71,0.49,19.52,1.73,0.0,0.0,0.0,0.0,3.45,250.57,18.4,65.05,0.0,262.85,18-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-Mar-2020 - 00:00,34.49,49.11,13.66,20.74,8.68,7.03,2.36,0.2,20.81,1.34,0.0,0.0,0.0,0.0,3.46,160.91,22.18,57.76,0.0,187.44,19-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-Mar-2020 - 00:00,48.94,71.34,17.26,25.3,10.93,5.66,1.79,0.56,25.62,2.31,0.0,0.0,0.0,0.0,2.89,145.05,20.5,74.17,0.0,144.59,20-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
20-Mar-2020 - 00:00,53.48,73.08,22.59,47.33,24.74,3.16,1.91,0.47,15.25,4.0,0.0,0.0,0.0,0.0,2.56,173.19,22.39,80.29,0.0,173.09,21-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
21-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
22-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,23-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
23-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,24-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
24-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,25-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
25-Mar-2020 - 00:00,41.01,52.34,10.24,18.0,8.64,6.46,1.29,0.3,19.83,1.07,0.0,0.0,0.0,0.0,2.99,154.08,21.83,81.47,0.0,177.6,26-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
26-Mar-2020 - 00:00,35.66,47.07,13.4,37.68,24.28,5.84,1.48,0.5,17.02,1.3,0.0,0.0,0.0,0.0,2.12,190.46,22.36,73.79,0.0,209.27,27-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
27-Mar-2020 - 00:00,52.17,68.24,13.47,26.17,12.7,5.51,1.53,0.38,14.02,1.78,0.0,0.0,0.0,0.0,2.24,218.32,22.18,67.65,0.0,282.6,28-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
28-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
29-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
30-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,31-Mar-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
31-Mar-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
01-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
02-Apr-2020 - 00:00,55.22,77.11,10.07,12.68,2.63,8.8,2.7,0.72,28.91,0.78,0.0,0.0,0.0,0.0,1.25,215.29,22.94,71.89,0.0,,03-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
03-Apr-2020 - 00:00,55.92,72.52,9.73,13.86,4.13,7.42,1.74,0.39,24.17,1.02,0.0,0.0,0.0,0.0,2.6,147.07,23.07,76.46,0.0,175.78,04-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
04-Apr-2020 - 00:00,59.64,81.84,11.7,17.08,5.68,6.73,1.82,0.5,19.67,2.14,0.0,0.0,0.0,0.0,2.84,173.82,22.93,79.1,0.0,223.65,05-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
05-Apr-2020 - 00:00,39.07,49.57,11.05,17.51,6.52,6.2,0.91,0.41,11.31,0.74,0.0,0.0,0.0,0.0,2.12,232.77,19.48,93.96,0.0,17.92,06-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
06-Apr-2020 - 00:00,26.64,38.51,10.72,20.77,10.05,5.88,1.14,0.34,16.58,0.79,0.0,0.0,0.0,0.0,2.26,123.36,23.86,77.58,0.0,206.21,07-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
07-Apr-2020 - 00:00,26.9,39.8,11.62,15.16,3.54,6.91,1.27,0.28,22.58,0.99,0.0,0.0,0.0,0.0,1.75,161.95,25.5,74.53,0.0,177.59,08-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
08-Apr-2020 - 00:00,43.04,53.76,12.05,15.97,3.92,6.91,0.88,0.42,23.98,0.72,0.0,0.0,0.0,0.0,1.83,171.79,25.61,72.96,0.0,226.61,09-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
09-Apr-2020 - 00:00,26.99,39.23,13.35,17.97,4.62,7.05,1.45,0.42,19.19,1.02,0.0,0.0,0.0,0.0,1.06,207.37,23.52,74.21,0.0,146.91,10-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
10-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,11-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
11-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
12-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,15-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,16-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-Apr-2020 - 00:00,24.48,36.82,12.22,13.81,2.76,7.52,1.24,0.5,19.63,0.81,0.0,0.0,0.0,0.0,0.8,155.46,26.44,72.49,0.0,58.26,17-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-Apr-2020 - 00:00,36.04,46.11,10.36,14.32,3.96,7.2,1.0,0.31,19.05,0.72,0.0,0.0,0.0,0.0,1.81,161.08,26.56,71.44,0.0,210.19,18-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-Apr-2020 - 00:00,21.96,27.08,8.81,14.09,5.27,7.16,2.51,0.36,2.08,0.4,0.0,0.0,0.0,0.0,2.62,163.64,26.65,73.19,0.0,223.15,19-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-Apr-2020 - 00:00,19.6,25.23,8.62,14.52,5.89,6.89,1.98,0.45,0.18,0.4,0.0,0.0,0.0,0.0,2.42,194.26,26.48,75.13,0.0,195.27,20-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
20-Apr-2020 - 00:00,27.46,34.15,10.62,19.53,8.91,5.9,2.51,0.49,3.15,0.54,0.0,0.0,0.0,0.0,2.36,156.4,26.79,71.43,0.0,228.06,21-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
21-Apr-2020 - 00:00,28.5,37.07,11.15,15.61,4.46,6.45,2.54,0.39,4.06,0.6,0.0,0.0,0.0,0.0,3.04,150.04,26.74,71.36,0.0,252.31,22-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
22-Apr-2020 - 00:00,27.45,,8.71,21.84,13.12,6.88,2.73,0.39,0.8,,,,,,4.12,79.02,28.13,68.3,0.0,303.0,23-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
23-Apr-2020 - 00:00,35.58,49.07,10.28,14.06,3.78,6.91,2.5,0.45,0.96,0.35,0.0,0.0,0.0,0.02,3.08,160.15,25.08,82.28,0.0,161.1,24-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
24-Apr-2020 - 00:00,28.08,38.96,10.26,20.91,10.65,5.67,2.5,0.19,1.28,0.6,0.0,0.0,0.0,0.0,2.37,140.05,25.24,81.55,0.0,202.77,25-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
25-Apr-2020 - 00:00,29.27,45.4,10.24,16.17,5.94,6.3,2.54,0.28,1.47,0.37,0.0,0.0,0.0,0.0,2.27,156.63,26.5,74.48,0.0,236.37,26-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
26-Apr-2020 - 00:00,43.18,73.92,11.68,16.37,4.69,6.32,2.07,0.44,0.37,0.46,0.0,0.0,0.0,0.0,2.51,146.04,25.18,80.28,0.0,160.2,27-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
27-Apr-2020 - 00:00,27.76,38.8,16.02,25.88,9.86,5.06,2.56,0.25,5.48,0.61,0.0,0.0,0.0,0.0,,,25.06,77.65,0.0,244.32,28-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
28-Apr-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
29-Apr-2020 - 00:00,50.53,68.3,20.14,24.66,4.52,5.23,2.04,0.53,2.33,2.03,0.0,0.0,0.0,0.0,,,25.45,82.08,0.0,65.19,30-Apr-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
30-Apr-2020 - 00:00,52.3,66.08,13.83,21.3,7.55,5.4,2.28,0.48,1.94,1.1,0.0,0.0,0.0,0.0,8.17,128.96,25.72,79.28,0.0,208.82,01-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
01-May-2020 - 00:00,34.18,48.86,11.35,15.4,4.05,6.3,2.25,0.49,15.24,0.44,0.0,0.0,0.0,0.0,7.52,118.64,25.82,72.07,0.0,227.53,02-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
02-May-2020 - 00:00,39.42,57.38,11.88,18.1,6.23,7.83,2.52,0.35,15.08,0.45,0.0,0.0,0.0,0.0,2.7,74.07,26.25,76.1,0.0,212.71,03-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
03-May-2020 - 00:00,31.71,49.99,8.75,14.04,5.29,7.33,2.07,0.45,18.13,0.27,0.0,0.0,0.0,0.0,2.81,76.61,26.83,73.84,0.0,216.44,04-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
04-May-2020 - 00:00,39.75,61.39,11.68,16.7,5.02,6.36,2.41,0.49,20.65,0.43,0.0,0.0,0.0,0.0,1.99,70.01,26.33,74.26,0.0,201.07,05-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
05-May-2020 - 00:00,42.65,62.08,11.48,18.57,7.09,5.77,2.29,0.45,18.23,1.04,0.0,0.0,0.0,0.0,2.51,75.29,25.85,78.21,0.0,207.67,06-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
06-May-2020 - 00:00,28.01,39.75,11.8,25.31,13.56,4.61,2.29,0.51,12.99,,,,,,3.77,84.98,23.95,85.07,0.0,187.75,07-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
07-May-2020 - 00:00,20.34,26.34,10.5,23.32,12.83,5.2,2.14,0.29,5.74,,,,,,,,21.58,91.97,0.0,68.67,08-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
08-May-2020 - 00:00,24.49,31.06,14.92,22.33,7.42,5.84,1.79,0.73,10.97,0.57,0.0,0.0,0.0,0.0,3.03,84.47,23.94,90.78,0.0,86.5,09-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
09-May-2020 - 00:00,32.9,41.32,13.93,21.25,7.32,5.77,2.26,0.44,12.32,0.72,0.0,0.0,0.0,0.0,3.37,84.86,25.42,83.31,0.0,210.35,10-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
10-May-2020 - 00:00,31.53,40.98,8.99,13.2,4.21,6.8,2.08,0.46,16.55,,,,,,2.46,77.09,26.13,82.89,0.0,193.01,11-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
11-May-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
12-May-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-May-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-May-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,15-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-May-2020 - 00:00,50.59,67.58,13.55,17.29,,6.08,2.11,0.39,47.62,0.0,0.0,0.0,0.0,0.0,,,26.51,78.1,,274.4,16-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-May-2020 - 00:00,30.1,44.43,13.98,17.4,3.42,7.47,2.62,0.47,18.5,0.44,0.0,0.0,0.0,0.0,,,25.13,88.69,0.0,68.33,17-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-May-2020 - 00:00,29.35,41.85,9.96,13.69,3.74,7.9,2.33,0.54,18.71,0.35,0.0,0.0,0.0,0.0,,,24.13,90.82,0.01,118.81,18-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-May-2020 - 00:00,28.35,37.12,13.52,19.86,6.34,6.25,2.3,0.4,19.15,0.62,0.0,0.0,0.0,0.0,0.31,54.65,20.41,94.6,0.0,111.49,19-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-May-2020 - 00:00,42.21,70.09,12.64,20.7,8.07,5.48,2.07,0.45,11.49,0.44,0.0,0.0,0.0,0.0,2.4,75.89,24.16,87.18,0.0,186.78,20-May-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
