from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
29-Aug-2020 - 00:00,9.68,20.78,14.52,5.97,12.58,6.3,13.41,0.58,26.14,26.24,1.74,223.03,89.04,706.96,87.36,0.76,30-Aug-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Aug-2020 - 00:00,12.84,25.38,9.32,3.91,8.14,5.96,14.59,0.4,26.07,28.82,2.58,165.62,78.21,711.28,149.83,0.0,31-Aug-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
31-Aug-2020 - 00:00,17.02,56.99,21.31,7.47,16.78,5.65,12.84,0.72,19.36,29.9,1.19,190.99,76.6,713.8,121.34,0.0,01-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Sep-2020 - 00:00,15.35,69.09,25.33,6.6,18.63,7.24,13.11,0.89,16.88,30.18,1.05,231.74,75.58,714.93,137.25,0.0,02-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Sep-2020 - 00:00,15.94,70.27,28.9,3.77,18.12,9.48,14.25,0.89,21.91,29.23,0.81,204.56,79.71,714.89,124.47,0.07,03-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Sep-2020 - 00:00,9.61,34.08,21.72,4.42,14.28,9.5,12.8,0.61,27.82,29.29,1.19,199.46,78.06,714.79,126.65,0.0,04-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Sep-2020 - 00:00,19.19,46.89,18.95,5.35,14.17,8.92,12.99,0.6,32.88,30.59,1.38,171.3,74.7,714.81,142.59,0.0,05-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Sep-2020 - 00:00,17.66,63.66,21.14,6.4,16.3,8.74,14.22,0.75,31.0,31.22,1.18,187.06,72.66,713.42,131.19,0.0,06-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Sep-2020 - 00:00,19.61,56.15,19.39,5.36,14.61,10.66,21.42,0.55,29.43,31.3,1.33,182.12,72.26,712.65,140.49,0.0,07-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Sep-2020 - 00:00,16.14,43.79,18.55,4.6,13.32,9.72,6.88,0.66,27.84,29.92,1.63,180.29,79.43,713.27,148.48,0.08,08-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Sep-2020 - 00:00,15.71,42.53,20.25,5.1,14.61,9.48,10.81,0.64,29.29,30.58,1.43,186.64,75.72,713.54,131.62,0.4,09-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Sep-2020 - 00:00,15.22,45.47,21.35,4.62,15.05,9.38,21.32,0.72,34.81,30.44,1.22,191.65,75.18,713.0,127.57,0.0,10-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Sep-2020 - 00:00,13.36,45.44,24.03,4.96,16.54,7.95,22.65,0.68,35.24,29.89,1.28,198.52,76.9,711.0,125.44,0.33,11-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Sep-2020 - 00:00,18.81,45.69,28.35,5.23,19.28,9.19,16.7,0.73,46.21,29.46,0.99,188.04,79.7,711.26,115.94,0.0,12-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Sep-2020 - 00:00,21.08,46.34,28.44,4.9,18.99,11.65,19.16,0.81,32.69,30.39,1.14,161.38,79.21,712.85,133.54,0.0,13-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Sep-2020 - 00:00,23.58,45.47,26.2,5.9,18.82,14.2,18.0,0.56,36.48,31.36,1.15,160.23,74.52,712.69,135.25,0.0,14-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Sep-2020 - 00:00,16.5,50.49,28.19,8.47,21.38,11.48,17.01,0.72,29.71,31.78,1.0,179.56,73.29,711.98,123.29,0.0,15-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Sep-2020 - 00:00,22.08,54.71,28.7,9.45,22.76,10.99,13.84,0.69,30.32,31.94,1.01,190.74,72.88,711.79,124.45,0.0,16-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Sep-2020 - 00:00,24.33,58.52,31.01,11.12,25.29,10.33,13.35,0.75,34.18,31.99,0.96,200.19,71.21,711.67,136.26,0.0,17-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Sep-2020 - 00:00,28.9,72.2,34.16,11.25,27.12,9.16,13.52,0.83,37.76,31.52,1.06,195.83,73.94,711.73,123.98,0.02,18-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Sep-2020 - 00:00,35.19,85.9,34.27,10.91,27.04,11.79,13.45,0.95,46.82,32.16,1.07,208.96,70.75,710.92,126.22,0.0,19-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Sep-2020 - 00:00,21.44,66.14,32.95,10.76,26.14,10.88,13.32,0.82,44.38,30.98,0.92,202.96,71.9,709.29,128.0,0.0,20-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Sep-2020 - 00:00,32.64,58.47,34.05,10.9,26.97,12.84,12.92,0.9,34.81,29.14,0.96,222.26,83.27,707.98,114.39,0.15,21-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Sep-2020 - 00:00,36.09,59.61,39.79,11.91,30.85,13.2,13.37,1.06,26.4,28.98,0.78,154.16,85.74,706.82,105.5,0.08,22-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Sep-2020 - 00:00,15.41,37.35,32.05,8.66,23.96,12.95,13.38,0.8,23.17,28.95,1.1,118.52,83.74,706.66,110.09,0.05,23-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Sep-2020 - 00:00,7.44,16.83,30.04,8.34,22.76,10.04,14.62,0.71,21.38,27.29,0.95,201.39,90.2,708.05,65.26,0.6,24-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Sep-2020 - 00:00,11.64,35.32,30.8,14.39,28.08,8.41,9.71,0.83,21.22,28.66,1.18,245.52,86.39,711.07,118.28,0.07,25-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Sep-2020 - 00:00,26.21,70.28,30.17,12.54,26.23,11.19,9.22,0.88,37.03,29.43,1.18,255.61,81.61,712.18,112.05,0.0,26-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Sep-2020 - 00:00,25.06,77.07,32.31,13.33,27.79,9.51,11.9,0.79,39.11,30.13,1.12,233.58,75.03,711.73,141.27,0.0,27-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Sep-2020 - 00:00,18.32,53.0,28.17,6.92,20.03,9.8,9.98,0.59,40.96,29.03,1.05,240.8,76.01,713.94,126.38,0.0,28-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Sep-2020 - 00:00,13.81,53.16,27.57,14.52,24.89,8.57,9.36,0.75,38.63,29.48,0.92,207.18,73.3,714.75,128.01,0.0,29-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Sep-2020 - 00:00,23.56,70.02,27.39,5.48,18.66,9.16,11.93,0.84,37.14,30.13,0.9,200.4,71.44,714.07,127.85,0.0,30-Sep-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Sep-2020 - 00:00,33.98,112.94,39.24,10.36,28.46,9.08,6.54,1.18,40.16,30.35,0.82,201.09,66.4,712.95,123.85,0.0,01-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Oct-2020 - 00:00,38.77,130.46,40.55,7.49,27.58,10.65,13.24,1.14,44.79,30.84,0.93,198.74,62.16,712.53,133.45,0.0,02-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Oct-2020 - 00:00,40.64,133.45,45.71,8.32,30.77,10.55,16.01,1.22,35.7,30.63,0.88,173.66,61.74,712.64,126.04,0.0,03-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Oct-2020 - 00:00,45.3,136.34,42.92,7.46,28.78,12.11,17.48,1.15,42.71,30.13,0.94,161.81,62.12,713.27,133.02,0.0,04-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Oct-2020 - 00:00,46.15,133.47,41.31,7.6,27.88,12.19,15.84,1.08,44.79,30.3,0.89,174.23,59.25,713.83,130.7,0.0,05-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Oct-2020 - 00:00,50.44,143.35,49.51,11.64,35.7,11.06,15.72,1.43,40.44,29.95,0.77,181.27,60.34,713.78,124.76,0.0,06-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Oct-2020 - 00:00,58.4,165.65,50.0,6.87,32.13,13.5,12.16,1.33,47.14,29.8,0.79,187.52,57.69,714.25,134.64,0.0,07-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Oct-2020 - 00:00,50.05,119.15,39.12,2.9,23.17,17.12,6.65,1.03,41.14,29.64,1.01,158.11,71.32,715.44,113.98,0.0,08-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Oct-2020 - 00:00,36.08,84.99,27.21,1.46,15.67,13.25,8.57,0.82,45.61,30.77,1.16,115.27,65.7,715.65,138.25,0.0,09-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Oct-2020 - 00:00,40.44,82.23,28.61,1.53,16.46,14.08,8.78,0.96,37.96,29.81,0.83,139.45,75.47,715.95,105.4,0.08,10-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Oct-2020 - 00:00,42.55,83.27,28.22,1.36,16.09,14.06,8.35,0.92,39.49,30.12,0.92,136.16,75.44,714.79,98.26,0.0,11-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Oct-2020 - 00:00,45.46,86.68,25.4,1.91,15.06,12.81,10.83,0.73,54.27,30.8,1.05,136.43,67.25,713.0,114.47,0.0,12-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Oct-2020 - 00:00,34.21,67.22,25.04,2.2,15.11,10.79,13.09,0.83,42.63,31.05,0.94,160.8,68.22,711.71,122.24,0.0,13-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Oct-2020 - 00:00,33.24,72.7,22.44,2.19,13.72,10.1,6.92,0.83,36.61,30.82,1.08,130.24,69.38,711.65,128.98,0.0,14-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Oct-2020 - 00:00,15.47,55.24,27.05,8.59,21.37,9.01,7.91,0.75,25.97,30.84,1.26,130.88,65.15,712.51,128.32,0.0,15-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Oct-2020 - 00:00,16.22,58.34,23.6,2.2,14.34,9.01,6.86,0.94,35.04,30.8,1.08,130.64,66.74,712.84,118.48,0.0,16-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Oct-2020 - 00:00,22.77,65.43,24.5,2.21,14.83,10.19,9.52,0.95,36.23,31.18,1.08,137.59,67.2,713.14,119.09,0.0,17-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Oct-2020 - 00:00,22.62,56.3,21.66,2.61,13.63,9.97,12.26,0.62,33.72,30.71,1.11,172.1,69.28,714.34,120.26,0.0,18-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Oct-2020 - 00:00,30.34,69.18,20.62,1.64,12.3,10.24,13.02,0.7,50.02,31.04,1.01,148.59,66.43,714.85,117.46,0.0,19-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Oct-2020 - 00:00,53.34,118.61,30.42,2.07,19.47,10.02,12.21,1.07,53.52,30.71,1.03,150.95,59.59,714.64,134.32,0.0,20-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Oct-2020 - 00:00,64.2,141.83,27.83,1.84,16.29,12.56,10.25,1.05,60.78,30.06,1.01,143.33,62.65,714.57,118.78,0.0,21-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Oct-2020 - 00:00,75.34,190.2,42.71,3.43,25.5,12.44,8.49,1.47,59.86,29.83,0.92,115.94,50.8,715.46,129.9,0.0,22-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Oct-2020 - 00:00,69.04,178.1,45.81,5.85,29.11,14.2,8.9,1.35,41.79,28.75,0.97,155.77,51.74,714.08,131.45,0.0,23-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Oct-2020 - 00:00,68.24,168.19,46.41,6.55,30.01,16.76,6.02,1.47,39.47,28.17,0.95,162.15,55.97,713.99,128.09,0.0,24-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Oct-2020 - 00:00,73.48,153.65,39.45,1.34,22.07,14.91,8.75,1.19,43.97,28.42,1.08,181.61,56.21,715.53,131.01,0.0,25-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Oct-2020 - 00:00,41.7,106.6,29.99,1.6,17.14,12.36,8.22,1.05,47.83,28.69,1.17,188.59,55.11,717.71,118.83,0.0,26-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Oct-2020 - 00:00,44.66,117.96,29.11,6.4,20.68,13.33,8.3,1.31,40.63,28.6,1.15,188.3,56.26,718.63,129.93,0.0,27-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Oct-2020 - 00:00,51.89,116.11,21.35,1.64,12.69,14.84,10.91,1.11,51.25,28.38,1.07,170.66,56.52,718.08,147.21,0.0,28-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Oct-2020 - 00:00,58.73,141.52,27.67,5.15,18.91,14.67,8.76,1.31,52.79,27.99,1.03,170.6,53.45,718.67,146.48,0.0,29-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Oct-2020 - 00:00,66.17,167.7,33.39,9.86,25.78,15.83,9.78,1.04,46.17,27.94,0.84,181.4,55.15,719.28,144.6,0.0,30-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Oct-2020 - 00:00,86.46,218.06,39.2,8.71,27.93,18.37,9.52,1.58,56.83,27.06,0.84,142.44,49.75,719.41,149.07,0.0,31-Oct-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
31-Oct-2020 - 00:00,98.41,233.97,48.41,14.13,37.23,19.19,9.34,1.51,54.78,26.56,0.87,167.2,48.5,719.66,149.92,0.0,01-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Nov-2020 - 00:00,113.05,255.61,49.52,17.4,40.48,20.22,6.57,1.51,45.48,25.53,0.92,151.02,50.06,720.53,148.33,0.0,02-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Nov-2020 - 00:00,141.49,275.92,60.42,15.61,44.83,22.89,6.79,1.26,40.32,25.0,0.77,166.58,51.32,721.57,148.35,0.0,03-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Nov-2020 - 00:00,101.95,211.38,46.99,32.98,51.8,19.38,6.56,0.79,44.99,24.49,0.92,161.68,46.9,721.48,144.84,0.0,04-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Nov-2020 - 00:00,78.73,185.07,47.34,21.38,42.56,16.39,8.8,1.17,41.01,23.6,1.06,205.77,47.11,720.26,136.39,0.0,05-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Nov-2020 - 00:00,90.47,187.28,50.49,43.58,62.29,17.09,7.5,1.2,39.56,23.71,1.05,180.2,49.65,721.21,134.65,0.0,06-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Nov-2020 - 00:00,69.76,133.54,21.08,1.53,12.46,16.64,7.22,0.45,51.94,21.31,1.22,177.2,56.22,723.44,157.67,0.0,07-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Nov-2020 - 00:00,122.23,305.4,76.43,31.5,66.27,20.27,10.78,1.56,60.18,27.6,0.8,145.4,35.37,723.71,159.79,0.0,08-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,09-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Nov-2020 - 00:00,197.27,303.45,97.31,81.97,118.41,26.69,11.78,1.12,54.1,26.02,0.84,142.27,40.23,721.62,152.1,0.0,10-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Nov-2020 - 00:00,139.88,278.19,63.2,30.6,58.5,22.21,9.56,1.91,44.42,22.08,0.82,166.38,50.34,720.83,137.96,0.0,11-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Nov-2020 - 00:00,102.62,219.38,54.3,16.2,42.06,21.81,12.43,1.48,43.67,23.89,0.85,173.46,53.07,721.6,135.4,0.0,12-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Nov-2020 - 00:00,87.02,184.46,49.83,3.22,29.12,26.58,8.84,0.86,43.22,26.41,0.75,169.08,64.43,722.39,120.75,0.0,13-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Nov-2020 - 00:00,56.83,137.43,39.73,13.09,31.78,19.64,8.87,1.57,39.33,27.31,0.8,177.58,65.44,721.49,128.39,0.0,14-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Nov-2020 - 00:00,71.92,148.79,32.11,3.17,19.66,18.72,14.15,0.9,44.56,27.64,0.75,168.02,61.99,720.23,129.3,0.0,15-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Nov-2020 - 00:00,105.04,162.17,24.96,3.53,16.15,15.43,10.57,1.35,40.77,27.81,1.16,178.16,57.34,720.09,127.43,0.0,16-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Nov-2020 - 00:00,72.97,130.12,20.18,1.97,12.33,16.78,17.28,1.37,64.2,26.8,1.08,155.86,61.98,720.21,116.06,0.0,17-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Nov-2020 - 00:00,109.33,191.0,30.87,3.22,19.03,21.91,15.5,1.48,65.77,27.23,0.71,143.83,62.96,719.2,129.33,0.0,18-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Nov-2020 - 00:00,64.24,136.66,31.08,7.62,22.73,19.75,19.75,1.12,47.15,27.71,1.13,182.9,62.77,718.03,132.56,0.0,19-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Nov-2020 - 00:00,59.95,131.49,27.4,4.6,18.32,16.66,17.55,1.17,44.28,26.8,1.17,164.11,67.94,717.97,121.1,0.0,20-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Nov-2020 - 00:00,102.05,163.83,27.59,4.14,18.03,23.58,12.07,0.9,58.66,24.65,1.14,99.66,74.41,719.84,107.48,0.0,21-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Nov-2020 - 00:00,106.12,203.94,44.26,7.18,29.38,20.26,17.63,1.31,67.86,22.62,0.96,104.34,50.34,721.66,138.74,0.0,22-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Nov-2020 - 00:00,99.78,193.21,45.7,5.39,28.7,18.47,14.5,1.25,54.16,20.58,1.05,143.66,51.51,722.56,136.08,0.0,23-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Nov-2020 - 00:00,98.64,197.0,41.7,3.68,25.17,17.59,13.71,1.09,57.1,21.22,0.87,143.72,51.39,722.11,127.91,0.0,24-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Nov-2020 - 00:00,84.02,190.09,43.12,5.44,27.36,17.32,13.48,1.35,54.51,22.4,0.75,167.17,51.31,721.21,123.89,0.0,25-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Nov-2020 - 00:00,111.97,219.44,48.7,9.36,33.51,19.1,18.66,1.24,46.32,22.54,0.77,145.11,53.33,721.08,124.45,0.0,26-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Nov-2020 - 00:00,102.15,192.82,37.26,3.24,22.44,19.36,19.06,0.94,56.95,23.48,1.06,131.6,53.23,721.52,125.08,0.0,27-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Nov-2020 - 00:00,127.13,208.04,37.44,2.81,22.2,24.81,13.07,0.81,61.4,22.01,1.21,93.74,60.83,724.31,119.97,0.0,28-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Nov-2020 - 00:00,92.35,203.82,40.36,2.79,23.74,23.58,21.18,0.9,53.57,22.56,0.97,121.83,60.35,724.36,119.93,0.0,29-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Nov-2020 - 00:00,77.11,170.9,47.78,5.37,29.79,19.96,17.7,0.9,37.08,23.58,0.69,151.05,53.84,723.22,115.4,0.0,30-Nov-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Nov-2020 - 00:00,86.41,219.09,54.13,27.58,51.21,20.25,19.22,2.08,37.99,23.0,0.79,160.19,57.7,722.51,125.18,0.0,01-Dec-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Dec-2020 - 00:00,110.0,210.0,84.4,16.0,58.15,25.3,17.25,1.52,12.0,18.9,0.3,187.5,74.0,723.0,42.0,0.0,02-Dec-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
