from date,Temp,CO,Ozone,NO,NO2,NOx,NH3,SO2,PM2.5,PM10,Benzene,Toluene,Xylene,AT,RH,WS,WD,SR,BP,RF,VWS,to date,station
17-Jul-2020 - 00:00,29.95,0.39,2.46,0.74,38.91,20.45,9.37,5.34,6.01,22.19,0.56,10.82,0.56,23.52,71.54,2.96,256.15,229.79,703.73,0.15,0.0,18-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
18-Jul-2020 - 00:00,29.88,0.42,2.32,0.64,41.26,21.58,6.78,5.16,12.13,33.34,1.75,13.77,1.27,24.51,69.65,1.34,255.92,246.15,705.18,0.0,0.0,19-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
19-Jul-2020 - 00:00,30.84,0.33,2.18,0.7,44.07,23.1,6.19,5.52,10.98,35.72,3.64,29.67,1.17,23.8,74.56,1.62,282.86,182.93,705.94,0.47,0.0,20-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
20-Jul-2020 - 00:00,30.37,0.34,1.8,0.7,42.57,22.37,6.19,5.54,9.86,33.85,2.96,24.94,13.41,23.7,76.27,0.2,275.29,186.6,705.18,0.9,0.0,21-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
21-Jul-2020 - 00:00,29.44,0.3,1.7,0.72,38.96,20.45,5.97,5.28,5.54,17.11,1.06,8.69,5.9,24.9,69.4,1.27,274.25,267.09,706.11,0.3,0.0,22-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
22-Jul-2020 - 00:00,30.37,0.39,2.05,0.84,44.7,23.45,4.33,5.6,10.57,24.38,1.54,20.64,1.19,24.25,72.33,0.36,212.5,177.17,706.62,0.03,0.0,23-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
23-Jul-2020 - 00:00,29.4,0.37,1.4,0.74,42.34,22.25,4.87,5.68,11.83,37.89,6.33,39.66,9.78,22.18,81.62,0.62,288.48,47.34,706.49,1.1,0.0,24-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
24-Jul-2020 - 00:00,29.75,0.34,1.81,0.62,40.31,21.18,5.45,5.24,9.78,23.5,1.2,10.55,5.99,22.91,75.51,0.45,276.2,145.0,706.8,0.06,0.0,25-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
25-Jul-2020 - 00:00,29.92,0.38,1.87,0.68,41.81,21.97,4.75,5.52,8.87,17.92,1.6,10.06,2.67,23.27,73.9,0.54,275.94,142.94,707.48,0.0,0.0,26-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
26-Jul-2020 - 00:00,31.25,0.31,2.34,0.75,43.57,22.91,4.86,5.03,7.98,18.76,1.09,5.16,0.27,24.51,67.31,1.36,260.3,248.11,708.19,0.0,0.0,27-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
27-Jul-2020 - 00:00,29.74,0.38,2.21,0.83,41.65,21.88,3.87,5.43,9.2,29.61,1.08,12.79,12.73,24.35,69.0,1.6,341.67,243.45,707.45,0.5,0.0,28-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
28-Jul-2020 - 00:00,29.68,0.48,1.82,0.73,43.28,22.68,4.22,6.35,14.47,42.7,2.97,31.88,24.67,23.86,72.67,1.41,345.12,223.43,706.1,0.02,0.0,29-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
29-Jul-2020 - 00:00,29.27,0.38,2.01,0.71,45.14,23.74,2.64,5.67,9.25,28.54,2.07,26.36,10.1,23.7,73.43,1.46,303.51,231.03,705.08,0.0,0.0,30-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
30-Jul-2020 - 00:00,29.23,0.32,2.24,0.67,46.12,24.14,2.89,5.7,10.21,23.61,1.85,24.2,5.45,24.36,72.99,0.6,235.18,213.0,705.21,0.12,0.0,31-Jul-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
31-Jul-2020 - 00:00,29.63,0.41,2.05,0.74,46.12,24.26,3.39,5.9,17.54,37.77,2.56,27.41,6.94,24.15,75.56,1.05,245.21,195.85,705.03,0.0,0.0,01-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
01-Aug-2020 - 00:00,29.72,0.55,2.48,0.77,44.53,23.45,2.84,5.24,18.4,39.06,2.66,27.18,7.17,23.59,78.59,0.41,230.11,149.1,704.9,0.69,0.0,02-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
02-Aug-2020 - 00:00,31.9,0.31,2.11,0.86,38.41,19.47,4.25,5.02,7.17,15.88,1.36,9.47,2.54,23.9,74.69,1.07,233.83,181.21,704.53,0.0,0.0,03-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
03-Aug-2020 - 00:00,29.81,0.48,3.16,0.72,23.84,12.37,0.13,5.19,5.53,13.49,0.58,6.7,0.32,23.77,70.19,4.18,277.52,161.92,702.77,0.01,0.0,04-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
04-Aug-2020 - 00:00,29.76,0.41,3.31,3.25,31.99,20.06,14.24,5.29,8.11,16.28,0.45,11.46,0.27,23.76,70.71,4.81,282.03,171.02,701.21,0.0,0.0,05-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
05-Aug-2020 - 00:00,29.97,0.37,3.61,0.79,36.72,19.32,8.19,5.42,3.96,8.18,0.49,18.91,0.07,23.19,74.44,4.58,281.16,149.44,700.02,0.03,0.0,06-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
06-Aug-2020 - 00:00,29.79,0.37,3.8,0.78,36.97,19.36,6.35,5.42,7.27,20.01,0.4,13.81,0.97,24.36,70.67,3.72,264.34,205.36,701.19,0.03,0.0,07-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
07-Aug-2020 - 00:00,30.05,0.39,2.89,0.65,37.94,19.86,5.65,5.19,7.06,21.04,0.55,16.44,0.82,24.36,70.57,3.14,283.38,168.45,704.5,0.0,0.0,08-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
08-Aug-2020 - 00:00,30.22,0.5,1.67,0.82,42.06,22.02,5.1,4.98,10.34,30.34,0.77,8.38,0.41,24.42,68.95,3.51,315.33,193.62,705.5,0.0,0.0,09-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
09-Aug-2020 - 00:00,32.91,0.4,2.21,1.24,40.56,21.16,6.51,4.34,16.56,37.24,0.76,3.94,0.16,23.51,71.43,3.53,335.94,151.15,704.71,0.46,0.0,10-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
10-Aug-2020 - 00:00,29.86,0.56,5.58,2.03,34.2,17.39,14.82,4.48,11.36,31.93,,,,21.88,80.58,2.52,345.27,37.25,704.27,0.02,0.0,11-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
11-Aug-2020 - 00:00,29.71,0.16,1.99,1.14,36.64,19.16,8.99,4.88,9.12,20.52,8.36,13.89,0.99,23.62,72.05,3.56,343.84,188.59,705.27,0.0,0.0,12-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
12-Aug-2020 - 00:00,30.66,0.22,1.99,0.81,38.12,20.07,6.41,5.21,11.07,29.43,8.64,6.39,0.16,23.38,73.5,4.07,342.64,132.29,706.24,0.06,0.0,13-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
13-Aug-2020 - 00:00,30.77,0.07,1.63,0.85,35.9,18.72,7.13,5.4,9.18,16.45,8.87,6.55,0.16,21.33,81.98,3.61,354.66,49.78,705.34,0.62,0.0,14-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
14-Aug-2020 - 00:00,30.76,1.36,1.7,0.69,35.82,18.7,6.98,5.47,11.6,26.51,8.92,6.57,0.16,21.81,78.59,4.07,344.73,74.91,704.07,0.08,0.0,15-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
15-Aug-2020 - 00:00,30.83,0.21,1.6,0.7,36.09,18.89,7.26,5.06,7.76,19.18,8.5,6.28,0.16,21.2,82.39,3.53,333.12,48.33,704.36,0.36,0.0,16-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
16-Aug-2020 - 00:00,36.88,0.76,2.52,0.88,25.84,13.44,8.52,4.88,5.08,7.88,8.32,6.14,0.14,20.83,76.23,3.5,324.45,2.82,704.2,0.17,0.0,17-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
17-Aug-2020 - 00:00,30.18,0.65,1.67,0.62,40.43,21.04,19.49,5.23,7.36,16.34,8.66,6.4,0.16,23.17,76.14,3.1,351.24,138.21,704.86,0.01,0.0,18-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
18-Aug-2020 - 00:00,30.46,0.54,2.03,0.84,37.42,19.61,10.25,5.64,9.74,27.82,9.05,6.68,0.16,22.95,75.04,3.66,314.45,175.76,705.78,0.1,0.0,19-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
19-Aug-2020 - 00:00,30.29,0.54,2.19,0.73,36.42,19.03,8.72,5.29,8.96,21.55,8.75,6.46,0.16,22.07,79.98,2.92,305.92,65.23,705.12,0.36,0.0,20-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
20-Aug-2020 - 00:00,30.14,0.38,1.68,0.77,33.58,17.65,8.55,4.95,6.43,13.4,8.38,6.19,0.16,21.71,82.5,3.07,297.15,65.39,704.58,0.34,0.0,21-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
21-Aug-2020 - 00:00,30.36,0.0,1.94,0.8,33.21,17.39,7.37,5.38,7.03,14.89,8.8,6.5,0.16,22.62,77.35,3.72,270.31,147.73,706.05,0.28,0.0,22-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
22-Aug-2020 - 00:00,30.6,0.71,1.97,0.86,34.15,17.96,6.49,5.48,7.61,18.41,8.91,6.58,0.16,23.77,72.72,3.31,252.76,199.11,707.34,0.0,0.0,23-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
23-Aug-2020 - 00:00,30.52,0.14,2.1,0.7,34.47,18.08,5.58,5.41,7.27,18.2,8.82,6.51,0.16,24.06,71.75,3.18,261.82,222.25,707.46,0.03,0.0,24-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
24-Aug-2020 - 00:00,30.45,0.15,2.08,0.74,36.14,18.96,5.21,5.32,8.19,24.09,8.8,6.5,0.16,24.01,71.04,2.87,273.14,206.14,707.85,0.0,0.0,25-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
25-Aug-2020 - 00:00,30.2,0.07,1.78,0.75,39.98,21.0,4.21,5.72,16.01,50.74,9.08,6.7,0.16,24.25,70.14,2.39,292.12,222.78,708.64,0.0,0.0,26-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
26-Aug-2020 - 00:00,29.95,0.08,1.87,0.72,40.67,21.32,3.15,5.74,17.11,66.21,9.07,6.69,0.16,24.4,68.72,2.47,321.67,206.83,708.46,0.0,0.0,27-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
27-Aug-2020 - 00:00,30.01,0.71,1.55,0.8,39.76,20.97,3.92,5.68,18.35,48.96,9.19,6.79,0.16,22.44,78.67,2.04,300.77,86.57,707.32,0.2,0.0,28-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
28-Aug-2020 - 00:00,33.67,0.38,3.19,2.88,35.81,18.35,6.94,5.01,12.51,28.52,8.02,5.92,0.14,23.74,70.41,2.99,272.63,183.03,705.94,0.01,0.0,29-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
29-Aug-2020 - 00:00,31.32,0.32,1.82,1.03,38.9,20.46,4.22,5.18,11.19,33.4,8.66,6.39,0.16,24.1,70.67,3.16,279.81,230.72,706.56,0.0,0.0,30-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
30-Aug-2020 - 00:00,31.23,1.4,2.07,0.89,39.3,20.6,3.55,5.77,9.85,27.27,9.16,6.77,0.16,24.47,68.55,2.82,273.14,253.9,707.16,0.0,0.0,31-Aug-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
31-Aug-2020 - 00:00,30.97,0.46,1.53,0.8,42.18,22.18,2.59,5.86,18.83,63.39,9.25,6.83,0.16,24.72,67.42,2.12,290.09,249.85,708.3,0.0,0.0,01-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
01-Sep-2020 - 00:00,32.47,0.5,1.89,0.83,51.16,26.87,3.1,6.04,34.67,104.46,9.45,6.98,0.17,24.79,68.72,1.78,355.8,208.12,708.36,0.0,0.0,02-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
02-Sep-2020 - 00:00,31.38,0.39,2.96,1.2,33.06,17.1,2.66,5.6,30.93,98.92,9.98,7.37,0.15,25.11,69.18,1.89,304.13,247.35,707.32,0.0,0.0,03-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
03-Sep-2020 - 00:00,30.92,0.45,4.52,0.69,27.82,14.49,0.22,5.68,28.66,48.89,9.05,6.68,0.16,24.71,70.3,1.55,172.73,224.84,707.77,0.0,0.0,04-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
04-Sep-2020 - 00:00,30.89,0.42,4.1,0.76,27.98,14.66,0.19,5.94,19.88,44.49,9.3,6.87,0.16,24.92,68.2,1.84,128.22,235.36,707.72,0.0,0.0,05-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
05-Sep-2020 - 00:00,30.79,0.44,4.64,0.59,28.79,15.02,0.29,6.11,15.39,40.75,9.41,6.95,0.16,25.37,67.2,1.44,126.71,218.05,707.28,0.0,0.0,06-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
06-Sep-2020 - 00:00,31.25,0.4,5.21,0.58,28.22,14.72,0.33,5.2,17.1,38.49,8.59,6.34,0.16,25.67,66.83,1.73,159.93,246.44,706.66,0.0,0.0,07-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
07-Sep-2020 - 00:00,31.36,0.38,4.38,0.62,29.03,15.18,0.48,5.73,20.7,49.17,9.06,6.69,0.16,25.15,69.0,1.28,200.57,205.82,707.19,0.0,0.0,08-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
08-Sep-2020 - 00:00,31.87,0.42,6.39,0.83,29.14,15.29,0.51,5.39,21.03,54.01,8.71,6.42,0.16,24.94,68.83,1.47,208.15,238.54,707.33,0.64,0.0,09-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
09-Sep-2020 - 00:00,32.3,0.32,3.87,0.7,27.98,14.45,0.67,5.23,16.27,31.2,8.65,6.39,0.15,24.12,73.48,1.12,214.86,221.07,706.66,0.06,0.0,10-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
10-Sep-2020 - 00:00,31.66,0.48,3.17,0.97,29.6,15.59,0.56,5.97,22.27,47.53,9.29,6.86,0.16,23.81,74.49,0.94,221.56,198.86,705.28,0.02,0.0,11-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
11-Sep-2020 - 00:00,31.36,0.52,2.86,0.61,32.06,16.78,0.76,6.44,29.57,75.86,9.93,7.33,0.16,23.61,76.47,0.69,216.54,103.79,705.35,0.0,0.0,12-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
12-Sep-2020 - 00:00,34.66,0.29,3.51,1.8,53.94,26.42,25.14,4.56,8.7,22.41,4.37,3.23,0.07,24.07,73.74,1.6,275.37,135.31,706.35,0.11,0.0,13-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
13-Sep-2020 - 00:00,44.42,0.39,5.03,2.26,25.9,14.37,4.77,4.82,22.73,58.94,8.4,6.2,0.14,22.38,80.75,2.17,292.25,5.5,707.5,0.0,-0.23,14-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
14-Sep-2020 - 00:00,32.06,0.2,3.03,2.9,41.55,23.26,25.2,4.37,23.67,60.45,4.25,3.14,0.06,22.66,79.98,2.74,317.36,85.48,704.48,0.87,0.0,15-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
15-Sep-2020 - 00:00,31.73,0.35,5.14,2.89,40.72,22.41,15.76,5.42,19.9,59.65,8.99,6.64,0.15,23.91,75.47,2.06,304.54,163.82,705.45,0.01,0.0,16-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
16-Sep-2020 - 00:00,31.62,0.4,4.6,2.09,40.27,22.14,11.57,4.82,12.93,35.7,8.15,6.02,0.15,23.39,76.46,1.78,312.47,167.71,706.04,0.59,0.0,17-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
17-Sep-2020 - 00:00,30.13,0.41,6.64,2.14,35.01,19.92,8.93,5.31,13.17,31.52,8.82,6.52,0.16,23.07,79.11,1.51,283.8,140.44,706.22,0.09,0.0,18-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
18-Sep-2020 - 00:00,32.52,0.42,5.69,2.48,37.69,21.06,9.95,5.03,17.39,37.69,8.56,6.33,0.15,23.67,78.03,1.38,297.94,156.24,705.49,0.14,0.0,19-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
19-Sep-2020 - 00:00,31.47,0.46,2.77,2.17,42.11,23.26,8.38,5.81,28.6,53.1,9.28,6.85,0.16,23.09,80.97,0.87,293.69,82.83,704.27,1.38,0.0,20-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
20-Sep-2020 - 00:00,33.47,0.33,5.0,2.22,36.66,20.31,9.84,5.43,16.73,40.94,9.0,6.64,0.15,24.07,74.34,1.53,339.78,274.44,703.43,0.0,0.0,21-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
21-Sep-2020 - 00:00,30.97,0.34,4.41,2.27,21.85,12.51,0.77,4.72,8.8,16.75,8.26,6.11,0.14,24.41,70.96,3.7,270.48,209.73,703.11,0.01,0.0,22-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
22-Sep-2020 - 00:00,30.63,0.33,4.23,2.19,34.16,18.21,24.48,5.61,8.98,18.01,9.04,6.68,0.16,23.83,72.93,3.45,266.77,175.59,703.81,0.0,0.0,23-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
23-Sep-2020 - 00:00,30.43,0.34,3.79,2.21,34.4,19.16,9.98,5.18,9.09,24.16,8.59,6.35,0.16,23.35,73.07,3.66,258.66,110.5,705.92,0.0,0.0,24-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
24-Sep-2020 - 00:00,30.16,0.37,3.13,2.17,37.51,20.81,6.55,5.52,11.35,29.09,8.95,6.6,0.16,23.59,73.12,2.57,249.76,181.75,708.18,0.0,0.0,25-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
25-Sep-2020 - 00:00,30.38,0.46,3.19,2.3,40.57,22.49,5.41,5.92,14.31,36.6,9.36,6.92,0.16,23.72,75.92,2.51,280.76,161.73,707.75,0.15,0.0,26-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
26-Sep-2020 - 00:00,30.8,0.36,2.89,2.21,37.87,21.0,7.47,5.21,9.68,19.07,8.69,6.42,0.16,20.84,85.91,1.7,273.52,32.41,707.61,2.23,0.0,27-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
27-Sep-2020 - 00:00,30.7,0.43,2.79,2.41,42.72,23.67,6.11,6.43,18.14,50.01,9.83,7.26,0.17,22.41,76.27,1.16,331.17,154.83,708.4,0.0,0.0,28-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
28-Sep-2020 - 00:00,30.46,0.55,2.52,2.31,50.67,27.83,3.4,7.38,32.75,94.49,10.76,7.95,0.18,23.34,73.92,1.2,305.56,187.51,708.58,0.0,0.0,29-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
29-Sep-2020 - 00:00,30.28,0.47,3.58,2.49,46.87,25.9,3.39,6.14,40.14,115.32,9.52,7.03,0.16,23.97,73.03,1.25,332.85,189.97,708.48,0.0,0.0,30-Sep-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
30-Sep-2020 - 00:00,29.75,0.18,,2.22,45.24,25.37,3.3,5.75,41.66,122.63,5.58,4.12,0.1,23.87,73.1,1.42,345.6,192.22,708.96,0.0,0.0,01-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
01-Oct-2020 - 00:00,30.01,0.31,14.81,2.35,41.77,23.64,4.45,6.14,39.9,101.13,5.96,4.4,0.11,23.8,72.02,1.51,327.79,156.46,709.27,0.0,0.0,02-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
02-Oct-2020 - 00:00,30.05,0.49,16.62,2.41,41.47,23.11,4.39,5.62,35.22,100.62,9.08,6.71,0.16,24.56,67.16,1.3,329.23,223.64,707.38,0.0,0.0,03-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
03-Oct-2020 - 00:00,30.0,0.57,14.98,2.26,49.52,27.25,3.65,6.96,47.22,147.61,10.27,7.58,0.17,25.31,63.53,1.68,331.71,207.1,707.52,0.0,0.0,04-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
04-Oct-2020 - 00:00,30.0,0.51,16.68,2.19,43.49,23.97,3.75,5.77,39.76,106.7,9.21,6.8,0.16,24.89,64.01,1.7,315.67,176.27,707.85,0.0,0.0,05-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
05-Oct-2020 - 00:00,30.08,0.56,15.91,2.1,47.88,26.31,3.59,6.06,45.44,122.11,9.42,6.95,0.16,24.37,65.92,1.45,310.61,218.81,707.65,0.0,0.0,06-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
06-Oct-2020 - 00:00,30.45,0.57,19.05,2.08,48.24,26.92,3.18,11.16,56.33,147.57,7.94,21.2,0.91,24.53,61.88,1.34,332.07,188.99,707.59,0.45,0.44,07-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
07-Oct-2020 - 00:00,31.12,0.69,17.25,2.27,51.44,28.3,3.04,6.86,64.74,150.21,0.17,2.77,0.16,22.76,67.48,0.99,328.37,76.66,708.56,0.0,0.0,08-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
08-Oct-2020 - 00:00,31.61,0.7,12.03,2.33,52.34,28.8,3.23,6.63,60.56,127.05,0.13,2.12,0.12,23.71,70.58,0.79,256.54,183.49,708.49,0.0,0.0,09-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
09-Oct-2020 - 00:00,31.35,0.55,11.59,2.19,44.89,24.69,3.35,5.95,48.01,87.04,0.09,1.64,0.06,24.21,72.53,0.54,259.64,151.04,708.55,0.0,0.0,10-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
10-Oct-2020 - 00:00,32.94,0.61,10.74,2.51,46.29,25.45,3.67,5.75,25.57,60.91,0.16,1.08,0.14,24.13,70.24,0.54,252.0,194.56,708.03,0.0,0.0,11-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
11-Oct-2020 - 00:00,,0.56,6.72,2.16,29.22,16.38,0.8,5.97,21.62,47.3,0.09,1.17,0.06,,,,,,,0.0,,12-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
12-Oct-2020 - 00:00,31.09,0.66,10.87,4.13,43.34,28.75,15.26,6.27,27.74,60.65,0.18,2.22,0.14,22.41,79.24,0.2,294.84,100.37,704.33,0.91,0.0,13-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
13-Oct-2020 - 00:00,32.44,0.52,6.33,2.27,46.17,25.36,8.48,5.75,28.58,69.29,0.09,1.09,0.05,21.44,85.74,1.95,345.33,40.02,702.76,2.34,0.0,14-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
14-Oct-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,,15-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
15-Oct-2020 - 00:00,30.31,0.18,14.14,2.22,31.79,16.98,19.87,5.09,14.06,25.88,0.01,0.17,0.0,23.63,73.96,1.3,215.44,162.42,706.58,0.0,0.0,16-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
16-Oct-2020 - 00:00,28.94,0.47,12.99,2.11,35.07,19.36,7.93,5.21,22.91,49.74,0.04,0.94,0.02,23.56,72.5,0.8,261.61,185.64,709.1,0.0,0.0,17-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
17-Oct-2020 - 00:00,29.07,0.46,17.75,2.16,33.13,18.45,6.71,5.37,24.24,58.89,0.03,0.64,0.0,23.66,72.58,0.96,270.17,197.16,709.4,1.3,0.0,18-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
18-Oct-2020 - 00:00,29.1,0.54,17.92,2.15,36.36,20.11,5.41,5.8,18.23,53.26,0.08,1.72,0.05,23.42,75.71,0.58,299.43,195.81,710.77,0.04,0.0,19-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
19-Oct-2020 - 00:00,29.19,0.67,14.27,2.2,39.65,21.71,4.95,6.68,27.91,80.47,0.21,2.48,0.19,23.41,75.1,0.68,260.87,219.7,710.03,0.34,0.0,20-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
20-Oct-2020 - 00:00,28.54,0.74,17.99,1.04,22.5,8.48,6.43,5.69,34.57,56.46,0.07,1.24,0.04,23.15,77.85,1.31,205.59,103.29,708.48,0.02,0.0,21-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
21-Oct-2020 - 00:00,27.72,0.99,13.84,14.8,50.71,35.96,2.09,9.95,61.88,131.92,0.48,3.33,0.46,24.94,68.46,1.18,326.92,170.46,708.75,0.0,0.0,22-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
22-Oct-2020 - 00:00,27.51,1.01,12.63,20.67,57.09,42.96,2.23,6.23,75.41,161.65,0.31,2.33,0.27,24.2,69.46,0.3,336.68,187.98,709.76,0.0,0.0,23-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
23-Oct-2020 - 00:00,27.87,0.95,17.39,19.52,58.65,43.1,1.71,6.29,71.26,163.77,0.28,2.78,0.26,23.79,64.05,0.2,330.96,192.25,709.68,0.0,0.0,24-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
24-Oct-2020 - 00:00,29.6,0.83,21.42,15.88,58.11,40.59,1.14,6.32,60.83,141.36,0.12,1.85,0.08,24.19,60.55,0.2,204.94,192.8,710.49,0.0,0.0,25-Oct-2020 - 00:00,"IDA Pashamylaram, Hyderabad - TSPCB"
