from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
25-Sep-2020 - 00:00,33.74,980.84,111.84,58.57,61.87,192.92,282.11,1.04,0.22,1.25,39.26,5.01,25.24,20.48,0.77,11.63,8.18,26-Sep-2020 - 00:00,"Patparganj, Delhi - DPCC"
26-Sep-2020 - 00:00,33.09,980.93,134.34,71.3,61.33,123.74,247.04,1.08,0.35,2.26,47.53,35.91,64.66,28.77,0.99,6.53,7.74,27-Sep-2020 - 00:00,"Patparganj, Delhi - DPCC"
27-Sep-2020 - 00:00,33.16,983.59,93.84,49.79,57.62,204.34,283.27,1.0,0.19,1.15,43.35,13.9,30.27,16.98,0.64,15.63,5.71,28-Sep-2020 - 00:00,"Patparganj, Delhi - DPCC"
28-Sep-2020 - 00:00,33.38,984.61,141.53,76.36,56.63,204.32,291.84,1.09,0.28,1.58,46.39,18.24,37.71,19.91,0.79,19.09,6.97,29-Sep-2020 - 00:00,"Patparganj, Delhi - DPCC"
29-Sep-2020 - 00:00,33.24,984.29,213.84,78.36,59.88,197.22,297.26,1.13,0.24,1.15,49.66,3.34,21.65,18.5,0.66,20.76,7.06,30-Sep-2020 - 00:00,"Patparganj, Delhi - DPCC"
30-Sep-2020 - 00:00,33.12,983.22,188.85,66.94,56.89,210.99,304.06,1.08,0.21,1.48,45.41,4.54,24.4,19.95,0.62,15.62,6.22,01-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
01-Oct-2020 - 00:00,33.19,982.69,196.53,68.94,55.98,203.06,296.55,0.99,0.32,1.75,48.83,13.87,37.43,23.91,0.85,14.7,7.06,02-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
02-Oct-2020 - 00:00,32.98,983.3,204.05,77.02,57.91,205.65,257.06,0.96,0.33,1.51,54.72,16.19,35.34,19.53,0.79,21.31,8.19,03-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
03-Oct-2020 - 00:00,32.91,984.35,198.61,74.65,55.63,196.38,280.22,0.95,0.29,1.46,48.99,4.11,27.49,23.84,0.76,20.4,7.43,04-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
04-Oct-2020 - 00:00,32.63,985.21,200.75,82.52,54.55,197.05,251.67,0.87,0.28,1.72,52.03,9.78,32.97,23.4,0.74,17.92,8.99,05-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
05-Oct-2020 - 00:00,32.61,984.74,211.38,73.64,54.05,200.1,290.87,0.89,0.3,1.76,54.82,25.63,54.24,29.7,0.9,16.51,7.29,06-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
06-Oct-2020 - 00:00,32.48,985.16,222.42,78.6,54.99,198.27,268.9,0.82,0.37,2.04,56.87,17.87,48.92,32.21,0.98,13.26,6.64,07-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
07-Oct-2020 - 00:00,32.68,986.97,251.98,113.29,54.48,178.68,266.47,0.92,0.44,2.19,61.53,17.85,50.91,33.06,1.02,11.8,11.94,08-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
08-Oct-2020 - 00:00,32.87,987.29,224.79,92.99,53.89,168.72,300.78,0.91,0.31,2.26,59.1,7.7,37.93,30.43,0.79,12.09,9.35,09-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
09-Oct-2020 - 00:00,32.64,987.43,230.68,96.68,54.79,152.89,284.89,0.73,0.37,2.08,59.33,14.98,48.35,34.04,0.85,10.15,9.46,10-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
10-Oct-2020 - 00:00,32.6,986.21,217.97,101.58,56.65,145.95,296.77,0.73,0.36,1.83,61.05,21.41,52.58,31.7,0.98,11.01,8.53,11-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
11-Oct-2020 - 00:00,32.67,984.27,213.7,105.61,55.81,147.77,300.59,0.8,0.34,1.78,50.7,12.49,38.54,25.42,1.2,15.93,8.14,12-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
12-Oct-2020 - 00:00,32.61,982.83,268.94,157.44,54.69,144.09,276.58,0.62,0.49,2.21,59.2,42.12,69.3,29.88,1.8,8.16,9.2,13-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
13-Oct-2020 - 00:00,32.55,983.79,251.17,139.93,61.14,102.16,148.86,0.75,0.68,3.15,70.69,33.58,55.56,25.43,1.29,15.97,8.07,14-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
14-Oct-2020 - 00:00,32.73,985.19,249.14,150.16,60.39,89.93,132.39,0.7,0.58,2.95,68.69,15.72,39.45,23.75,1.12,14.51,10.12,15-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
15-Oct-2020 - 00:00,32.74,985.8,264.25,184.9,49.08,137.3,225.05,0.91,0.55,2.24,56.77,13.52,35.79,22.38,0.86,13.75,11.03,16-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
16-Oct-2020 - 00:00,31.99,985.57,219.88,124.17,47.08,134.76,239.54,0.67,0.54,2.89,46.94,24.57,51.12,26.56,0.99,10.44,10.9,17-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
17-Oct-2020 - 00:00,31.83,986.28,263.48,144.22,51.23,122.29,265.87,0.54,0.68,4.52,56.07,51.95,91.16,35.46,1.4,11.99,10.42,18-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
18-Oct-2020 - 00:00,31.82,986.2,220.28,116.06,49.91,137.92,281.46,0.72,0.51,3.13,55.18,33.21,63.9,30.66,0.95,13.99,7.62,19-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
19-Oct-2020 - 00:00,31.93,985.87,258.38,131.75,46.07,141.51,309.6,0.85,0.43,2.49,51.03,23.28,55.94,31.71,0.9,12.06,10.38,20-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
20-Oct-2020 - 00:00,31.39,985.57,259.46,125.64,47.29,141.74,246.1,0.73,0.65,56.12,46.24,63.61,97.73,33.97,1.3,9.74,10.38,21-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
21-Oct-2020 - 00:00,31.43,986.61,260.59,119.82,49.6,142.44,228.13,0.66,0.81,5.01,51.01,121.48,154.89,33.39,1.73,11.93,10.62,22-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
22-Oct-2020 - 00:00,31.22,985.37,365.99,206.06,51.56,77.24,205.33,0.62,1.09,4.96,65.06,99.26,137.49,38.25,2.28,9.83,9.05,23-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
23-Oct-2020 - 00:00,30.92,985.09,387.73,254.16,54.63,120.93,240.38,0.57,0.98,5.18,69.66,74.6,112.72,38.05,2.17,14.61,9.94,24-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
24-Oct-2020 - 00:00,30.66,986.07,348.55,220.92,55.99,116.57,274.26,0.68,0.95,5.45,67.94,118.17,160.26,42.12,2.03,11.21,7.45,25-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
25-Oct-2020 - 00:00,30.67,988.43,363.1,232.92,57.83,120.64,248.64,0.43,1.12,5.95,62.51,153.5,201.65,47.0,2.34,7.93,10.28,26-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
26-Oct-2020 - 00:00,30.93,989.8,350.89,227.16,54.35,108.36,262.07,0.7,1.04,4.92,61.17,99.38,142.37,42.64,1.82,13.13,7.27,27-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
27-Oct-2020 - 00:00,30.27,989.7,293.18,185.56,52.33,127.33,283.87,0.79,0.53,3.3,48.2,54.98,89.34,34.33,1.36,13.08,5.02,28-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
28-Oct-2020 - 00:00,29.63,990.46,338.07,212.34,56.0,116.04,269.12,0.57,0.85,5.05,52.47,139.3,158.98,45.22,2.52,6.62,8.48,29-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
29-Oct-2020 - 00:00,29.82,991.24,409.7,276.23,59.64,97.22,264.35,0.36,1.13,7.02,73.01,165.91,190.33,61.65,3.12,10.13,11.21,30-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
30-Oct-2020 - 00:00,30.27,990.84,370.47,244.98,54.89,116.91,273.74,0.75,0.96,6.29,69.17,102.47,136.64,50.71,2.01,15.93,12.21,31-Oct-2020 - 00:00,"Patparganj, Delhi - DPCC"
31-Oct-2020 - 00:00,30.23,990.73,419.41,293.5,52.18,129.33,292.67,0.84,0.56,2.25,57.91,22.35,66.37,44.01,1.48,15.2,11.69,01-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
01-Nov-2020 - 00:00,29.69,991.39,425.02,289.24,49.5,122.05,282.86,0.8,0.56,2.25,52.69,49.24,92.58,43.38,1.58,12.01,12.33,02-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
02-Nov-2020 - 00:00,29.25,992.13,346.24,180.22,50.17,110.4,275.43,0.69,0.7,3.23,49.59,79.73,97.24,45.21,2.11,9.12,12.13,03-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
03-Nov-2020 - 00:00,29.32,991.52,339.42,151.89,53.01,125.71,267.5,0.53,0.88,5.0,53.52,122.66,162.19,49.64,2.45,12.3,14.98,04-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
04-Nov-2020 - 00:00,28.91,990.22,515.02,347.31,57.65,75.83,261.91,0.59,0.86,4.13,64.12,87.11,141.55,64.02,2.18,7.9,13.93,05-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
05-Nov-2020 - 00:00,29.35,991.42,431.33,296.15,56.77,113.54,270.49,0.62,0.76,3.78,55.54,100.36,156.35,55.87,2.37,6.81,7.74,06-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
06-Nov-2020 - 00:00,29.37,994.15,425.66,271.48,55.95,102.13,277.93,0.56,0.88,5.35,58.13,127.03,173.08,60.1,2.37,7.95,8.04,07-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
07-Nov-2020 - 00:00,29.32,995.05,492.1,352.15,56.32,104.9,269.04,0.57,0.77,3.95,58.75,103.34,151.06,55.03,2.31,6.28,7.57,08-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
08-Nov-2020 - 00:00,28.82,995.61,564.6,391.0,61.24,77.28,256.2,0.4,1.07,5.19,64.32,176.87,169.11,60.36,3.24,6.59,10.23,09-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
09-Nov-2020 - 00:00,28.6,994.13,692.3,632.63,66.09,76.45,236.79,0.51,1.09,5.51,77.26,128.13,181.56,72.43,3.31,4.71,8.46,10-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
10-Nov-2020 - 00:00,28.92,992.98,403.5,452.22,68.13,92.85,209.22,0.49,1.18,5.73,75.91,125.63,169.15,61.7,3.87,9.9,8.08,11-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
11-Nov-2020 - 00:00,29.1,994.78,397.66,213.09,67.54,109.98,224.55,0.53,1.17,7.52,105.55,198.82,157.65,43.08,3.78,18.7,7.81,12-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
12-Nov-2020 - 00:00,29.2,995.98,374.41,200.65,65.13,98.42,225.25,0.47,1.14,6.03,111.12,192.75,169.86,50.56,3.18,8.32,11.09,13-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
13-Nov-2020 - 00:00,29.25,994.52,387.05,229.23,62.78,106.94,278.97,0.54,0.92,5.55,97.74,109.23,156.39,59.12,2.38,11.0,6.88,14-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
14-Nov-2020 - 00:00,28.67,992.36,587.3,439.85,64.88,78.03,232.04,0.43,0.81,3.39,70.51,57.61,119.44,61.79,2.62,13.04,13.05,15-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
15-Nov-2020 - 00:00,29.18,991.82,326.67,278.48,63.8,83.0,154.02,0.99,0.5,1.47,80.57,15.22,47.58,33.71,1.18,28.85,12.33,16-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
16-Nov-2020 - 00:00,29.07,993.44,128.98,97.62,70.81,78.23,157.57,1.34,0.22,0.84,57.99,11.75,32.08,21.36,0.74,26.27,4.47,17-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
17-Nov-2020 - 00:00,29.05,991.72,128.11,77.02,64.32,116.28,281.69,0.93,0.31,1.57,50.4,14.21,43.55,29.38,0.75,9.8,4.49,18-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
18-Nov-2020 - 00:00,28.56,990.61,177.22,121.08,60.88,108.38,296.32,0.89,0.33,2.14,44.76,7.9,44.39,36.51,0.88,10.64,3.73,19-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
19-Nov-2020 - 00:00,28.14,991.08,230.25,155.03,59.61,108.3,216.74,0.8,0.5,2.64,44.74,25.3,60.32,36.69,1.04,15.62,6.49,20-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
20-Nov-2020 - 00:00,28.24,992.5,232.59,157.95,55.3,115.69,323.43,0.89,0.37,2.16,42.6,13.3,55.03,41.73,0.95,12.05,5.95,21-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
21-Nov-2020 - 00:00,27.75,992.94,199.57,121.0,53.21,108.35,307.02,0.95,0.37,1.89,34.44,25.73,59.73,33.91,0.96,15.98,5.38,22-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
22-Nov-2020 - 00:00,27.33,993.58,244.17,154.6,54.21,108.88,258.52,0.81,0.44,2.4,37.17,66.13,98.7,38.9,1.33,7.75,6.98,23-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
23-Nov-2020 - 00:00,27.23,993.93,335.57,212.55,58.86,98.23,224.55,0.41,0.76,4.11,42.78,121.27,141.28,52.82,2.64,14.98,9.2,24-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
24-Nov-2020 - 00:00,27.29,993.54,469.57,311.39,63.71,68.08,206.64,0.41,1.06,5.34,55.51,125.44,125.01,67.12,3.26,18.08,10.05,25-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
25-Nov-2020 - 00:00,27.88,993.91,412.84,295.96,63.4,44.31,127.58,0.92,0.69,4.17,62.78,37.44,84.15,47.53,1.65,14.61,8.9,26-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
26-Nov-2020 - 00:00,28.6,995.88,167.44,111.74,62.84,102.17,165.33,1.31,0.4,1.8,47.58,8.79,33.14,24.54,0.75,14.59,5.61,27-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
27-Nov-2020 - 00:00,28.35,997.41,140.41,81.84,60.61,109.37,309.06,0.8,0.38,2.32,41.23,34.79,67.86,33.12,0.91,9.17,6.54,28-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
28-Nov-2020 - 00:00,27.88,996.34,194.49,127.44,59.92,109.57,275.57,0.92,0.54,2.43,41.21,44.56,82.43,37.79,1.19,7.2,5.15,29-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
29-Nov-2020 - 00:00,27.56,995.15,227.4,144.25,58.72,102.25,265.98,0.6,0.51,2.65,42.75,69.54,113.66,43.76,1.57,6.43,5.33,30-Nov-2020 - 00:00,"Patparganj, Delhi - DPCC"
30-Nov-2020 - 00:00,27.53,994.49,325.64,221.71,62.99,95.96,275.99,0.56,0.8,4.15,48.14,136.34,180.02,50.16,2.62,7.61,6.73,01-Dec-2020 - 00:00,"Patparganj, Delhi - DPCC"
01-Dec-2020 - 00:00,26.0,994.4,544.0,392.0,77.65,2.9,232.7,0.35,1.4,9.05,66.6,428.05,474.0,,4.55,0.2,7.4,02-Dec-2020 - 00:00,"Patparganj, Delhi - DPCC"
