from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
17-Aug-2020 - 00:00,4.2,16.92,7.13,4.83,11.92,9.43,8.32,0.32,6.45,0.1,1.14,0.62,24.69,96.72,,42.84,0.74,157.09,18-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
18-Aug-2020 - 00:00,4.44,12.52,5.73,5.99,11.59,10.0,8.13,0.32,5.96,0.14,0.74,0.69,25.15,94.97,,137.99,0.69,152.51,19-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
19-Aug-2020 - 00:00,4.81,9.99,5.41,5.19,10.42,10.27,8.17,0.3,5.49,0.09,0.41,0.36,25.48,92.52,,121.53,0.73,149.31,20-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
20-Aug-2020 - 00:00,3.41,13.26,6.62,8.83,15.31,9.51,8.42,0.31,5.31,0.16,0.39,0.36,24.83,96.11,999.96,46.43,0.66,142.49,21-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
21-Aug-2020 - 00:00,3.24,6.78,5.84,6.04,11.79,8.74,8.52,0.31,5.68,0.11,0.44,0.36,24.03,98.7,,24.46,0.79,138.83,22-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
22-Aug-2020 - 00:00,4.8,26.7,3.94,3.96,7.86,7.64,8.66,0.3,5.2,0.08,0.37,0.41,25.2,95.62,,191.1,0.81,138.61,23-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
23-Aug-2020 - 00:00,6.06,33.92,4.32,5.42,9.64,6.01,8.71,0.29,5.28,0.04,0.47,0.38,,,,,,,24-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
24-Aug-2020 - 00:00,3.16,26.24,4.93,3.78,8.63,5.15,8.82,0.29,5.8,0.17,0.38,0.53,24.74,95.91,,,0.64,143.93,25-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
25-Aug-2020 - 00:00,13.36,27.97,10.77,21.86,31.83,4.14,9.09,0.36,5.11,0.12,0.42,0.35,26.39,88.97,,167.72,0.63,147.43,26-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
26-Aug-2020 - 00:00,5.89,11.53,6.57,7.03,13.3,3.87,8.08,0.33,4.74,0.12,0.42,0.37,27.15,84.71,,273.85,0.66,156.49,27-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
27-Aug-2020 - 00:00,2.39,7.05,4.22,3.19,7.4,3.52,7.87,0.32,4.9,0.12,0.27,0.41,26.06,87.43,,128.0,0.57,144.97,28-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
28-Aug-2020 - 00:00,2.4,8.38,6.87,5.08,11.95,2.85,8.1,0.35,5.07,0.14,0.38,0.43,24.26,97.14,,31.72,0.7,144.73,29-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
29-Aug-2020 - 00:00,4.74,12.81,12.29,17.56,29.67,2.64,8.71,0.43,5.07,0.12,0.63,0.58,23.87,99.26,,23.95,0.61,152.88,30-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
30-Aug-2020 - 00:00,2.75,17.86,5.76,3.25,8.96,3.16,8.36,0.32,5.17,0.09,0.33,0.3,23.95,97.89,,48.37,0.75,147.33,31-Aug-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
31-Aug-2020 - 00:00,9.42,45.76,6.34,5.27,11.58,3.0,8.32,0.32,5.25,0.15,0.48,0.46,24.92,94.36,,122.85,0.72,153.54,01-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
01-Sep-2020 - 00:00,9.91,52.99,8.19,4.66,12.74,3.48,17.1,0.36,4.41,0.09,0.29,0.41,26.37,86.43,,222.11,0.63,199.59,02-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
02-Sep-2020 - 00:00,29.16,81.63,12.75,6.61,19.35,3.52,7.09,0.5,4.52,0.14,0.48,0.59,27.52,83.56,,245.4,0.84,226.37,03-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
03-Sep-2020 - 00:00,28.19,84.45,13.09,5.6,18.69,5.26,8.8,0.5,4.65,0.17,0.37,0.51,26.75,86.9,,236.91,0.69,198.73,04-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
04-Sep-2020 - 00:00,37.53,99.09,19.4,6.58,25.98,6.84,7.73,0.65,8.68,0.09,0.94,0.65,27.52,86.07,,277.86,0.62,202.89,05-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
05-Sep-2020 - 00:00,54.41,112.33,27.7,8.28,35.98,8.58,10.69,0.63,7.79,0.15,0.4,0.56,28.18,86.57,,285.11,0.73,208.74,06-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
06-Sep-2020 - 00:00,71.6,139.61,18.78,5.35,24.13,10.84,12.26,0.66,8.27,0.12,0.4,0.38,28.22,87.84,,144.97,0.63,218.28,07-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
07-Sep-2020 - 00:00,21.67,63.65,17.7,5.99,23.69,9.85,15.37,0.55,6.03,0.12,0.44,0.53,26.96,87.04,,267.5,0.73,199.9,08-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
08-Sep-2020 - 00:00,28.94,78.29,20.94,10.35,31.25,15.44,19.12,0.52,4.9,0.15,0.57,0.53,27.89,83.59,,312.82,0.78,207.47,09-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
09-Sep-2020 - 00:00,31.96,88.41,17.62,6.89,24.51,12.26,20.29,0.54,6.17,0.13,0.78,0.68,28.2,86.51,,235.73,0.64,212.66,10-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
10-Sep-2020 - 00:00,28.73,74.27,20.91,6.08,26.99,8.72,21.11,0.53,8.07,0.13,0.49,0.45,28.03,84.16,,297.95,0.66,206.18,11-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
11-Sep-2020 - 00:00,39.24,85.45,31.15,10.97,42.12,6.94,19.52,0.66,8.38,0.18,0.81,0.83,27.2,87.46,999.76,267.37,0.64,190.35,12-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
12-Sep-2020 - 00:00,23.88,64.44,23.89,13.06,36.82,6.87,19.35,0.48,7.02,0.09,0.34,0.35,26.35,89.46,,194.91,0.83,153.8,13-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
13-Sep-2020 - 00:00,18.31,64.78,5.84,3.66,9.37,8.14,18.18,0.31,8.25,0.14,0.35,0.39,25.89,91.58,,185.96,0.66,148.11,14-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
14-Sep-2020 - 00:00,22.34,66.42,15.32,12.92,28.24,4.96,16.99,0.48,5.1,0.16,0.39,0.35,25.85,90.59,,142.86,0.57,159.4,15-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
15-Sep-2020 - 00:00,21.25,64.6,15.13,15.94,31.07,5.85,18.31,0.49,4.87,0.14,0.94,0.84,26.59,87.15,,264.63,0.63,188.81,16-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
16-Sep-2020 - 00:00,24.99,71.95,16.3,24.34,40.64,6.53,19.94,0.66,4.43,0.16,0.93,1.52,25.89,92.63,,124.61,0.44,174.47,17-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
17-Sep-2020 - 00:00,23.75,68.46,13.44,16.98,30.43,7.77,19.84,0.54,4.48,0.1,0.87,1.07,25.58,92.46,,90.46,0.5,172.72,18-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
18-Sep-2020 - 00:00,32.58,77.53,17.98,27.51,45.46,6.54,20.9,0.66,4.28,0.1,0.53,1.02,25.35,91.91,,62.73,0.43,169.68,19-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
19-Sep-2020 - 00:00,33.4,80.67,22.65,32.8,55.36,7.41,21.59,0.78,4.64,0.14,1.29,1.51,25.53,94.58,,80.77,0.45,177.27,20-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
20-Sep-2020 - 00:00,28.0,,18.54,11.57,30.11,7.51,21.74,0.62,6.14,0.1,0.8,1.05,27.53,85.27,999.23,235.09,0.66,208.03,21-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
21-Sep-2020 - 00:00,37.47,,29.87,16.5,46.29,6.43,22.16,0.81,5.4,0.18,0.6,1.27,26.83,90.22,999.29,153.96,0.47,172.77,22-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
22-Sep-2020 - 00:00,37.16,58.34,25.56,12.6,38.15,6.58,15.01,0.64,4.0,0.07,0.65,0.86,24.82,97.65,999.35,40.03,0.72,177.35,23-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
23-Sep-2020 - 00:00,17.27,46.52,12.49,2.45,14.94,7.59,1.58,0.4,7.1,0.11,0.4,0.34,24.03,99.89,999.95,22.29,2.54,204.48,24-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
24-Sep-2020 - 00:00,26.89,66.34,27.85,13.07,40.92,6.19,2.87,0.63,2.85,0.13,0.6,0.83,25.3,94.8,,137.51,1.04,233.98,25-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
25-Sep-2020 - 00:00,26.4,80.09,18.28,10.43,28.66,5.37,3.09,0.5,1.67,0.13,0.55,0.46,25.92,90.32,,133.95,0.53,191.9,26-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
26-Sep-2020 - 00:00,22.53,84.4,9.26,3.63,12.86,6.17,1.3,0.36,2.24,0.15,0.32,0.38,27.26,80.7,,221.66,0.62,204.14,27-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
27-Sep-2020 - 00:00,24.45,85.79,13.26,9.31,22.57,5.45,1.65,0.43,2.88,0.13,0.91,0.82,26.9,82.97,,229.17,0.58,191.14,28-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
28-Sep-2020 - 00:00,31.88,95.98,20.8,14.82,35.61,4.82,2.57,0.62,2.45,0.11,0.45,0.66,26.63,84.3,,219.85,0.53,177.25,29-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
29-Sep-2020 - 00:00,38.41,111.3,23.72,21.62,45.34,8.7,3.24,0.73,2.65,0.13,0.96,1.41,26.85,83.02,,220.77,0.58,190.17,30-Sep-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
30-Sep-2020 - 00:00,34.42,107.82,23.33,10.01,33.33,10.43,2.25,0.56,4.13,0.09,0.62,0.89,26.83,82.5,,218.83,0.72,198.71,01-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
01-Oct-2020 - 00:00,33.41,97.3,17.97,6.4,24.37,10.1,1.53,0.49,5.51,0.12,0.59,0.74,27.06,81.27,,220.69,0.69,200.32,02-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
02-Oct-2020 - 00:00,43.51,109.14,20.63,6.35,26.97,8.63,1.56,0.57,7.46,0.15,0.63,0.94,27.39,84.33,,200.61,0.67,206.33,03-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
03-Oct-2020 - 00:00,51.3,111.78,25.25,6.32,31.58,7.08,3.43,0.66,5.64,0.15,0.78,0.8,27.17,87.77,,159.03,0.62,192.43,04-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
04-Oct-2020 - 00:00,37.31,80.54,23.88,5.02,28.9,8.48,3.71,0.57,6.66,0.15,0.81,0.51,25.34,90.96,,127.59,0.5,178.75,05-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
05-Oct-2020 - 00:00,31.57,78.0,15.3,6.33,21.64,10.08,3.7,0.48,2.97,0.16,0.61,0.51,26.94,86.67,,178.63,0.64,203.89,06-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
06-Oct-2020 - 00:00,42.29,103.64,21.87,7.15,29.02,7.92,3.18,0.65,4.24,0.11,0.67,1.04,26.93,86.84,,162.69,0.67,197.7,07-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
07-Oct-2020 - 00:00,55.62,123.73,22.06,7.97,30.03,9.72,3.58,0.64,7.28,0.13,0.48,0.82,27.78,83.65,,145.49,0.7,206.85,08-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
08-Oct-2020 - 00:00,58.69,135.09,21.33,4.62,25.95,8.33,3.42,0.7,6.68,0.09,0.82,0.82,27.99,85.8,,136.35,0.59,220.46,09-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
09-Oct-2020 - 00:00,80.06,171.06,28.07,9.15,37.23,13.28,4.27,1.76,4.36,0.12,1.88,2.87,28.74,79.71,,143.94,0.61,214.63,10-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
10-Oct-2020 - 00:00,91.98,182.42,38.43,13.9,52.33,16.9,4.35,2.25,4.81,0.12,1.3,2.5,28.12,85.49,,135.01,0.49,195.42,11-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
11-Oct-2020 - 00:00,55.6,117.98,29.37,7.22,36.6,16.26,4.24,2.5,4.18,0.1,0.51,0.62,27.27,87.64,,94.81,0.48,176.4,12-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
12-Oct-2020 - 00:00,65.45,140.28,34.71,12.46,47.18,16.03,4.09,2.62,3.56,0.14,0.47,0.5,27.0,91.27,,63.92,0.39,187.26,13-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
13-Oct-2020 - 00:00,67.32,152.81,30.14,10.6,40.75,12.99,3.65,2.73,7.58,0.12,0.57,1.23,27.57,90.15,,140.68,0.55,182.32,14-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
14-Oct-2020 - 00:00,69.81,146.73,39.6,21.81,61.41,12.95,5.15,2.92,6.61,0.14,1.36,2.11,26.92,91.15,,114.92,0.53,183.4,15-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
15-Oct-2020 - 00:00,35.65,74.66,24.5,16.35,40.78,12.18,4.95,3.25,7.68,0.13,0.55,1.4,25.47,96.41,998.51,92.7,0.7,182.51,16-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
16-Oct-2020 - 00:00,36.13,90.47,35.29,21.84,57.12,9.92,4.63,3.6,2.15,0.15,0.57,1.59,26.83,86.05,999.24,56.77,0.51,169.95,17-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
17-Oct-2020 - 00:00,38.02,114.89,30.33,17.18,47.48,10.03,2.65,3.95,2.12,0.1,0.46,0.69,27.4,77.93,,130.63,0.64,169.8,18-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
18-Oct-2020 - 00:00,32.48,113.36,15.23,10.84,25.85,11.31,,4.52,1.67,0.12,0.5,0.34,26.99,84.17,,109.17,0.53,157.73,19-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
19-Oct-2020 - 00:00,34.21,107.1,13.71,9.49,23.19,9.33,,5.1,1.67,0.13,0.33,0.37,27.06,88.17,,130.81,0.47,185.26,20-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
20-Oct-2020 - 00:00,43.65,118.02,17.9,10.45,28.34,9.77,0.79,5.67,2.38,0.09,0.6,0.59,27.59,88.63,,120.58,0.67,213.57,21-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
21-Oct-2020 - 00:00,51.28,103.99,23.34,13.86,37.2,10.15,1.7,6.13,4.21,0.13,0.68,1.0,27.97,87.48,,124.34,0.66,205.21,22-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
22-Oct-2020 - 00:00,54.43,108.37,28.69,10.81,39.51,9.56,0.76,6.53,3.87,0.12,1.09,0.79,27.1,90.09,,119.58,0.65,192.8,23-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
23-Oct-2020 - 00:00,52.3,110.58,28.7,13.97,42.67,8.8,0.35,5.3,4.03,0.1,1.3,1.43,27.32,85.25,,117.56,0.6,199.56,24-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
24-Oct-2020 - 00:00,61.68,134.27,22.09,14.93,37.02,5.99,2.31,0.8,3.1,0.12,1.38,1.31,27.68,89.45,,99.64,0.5,183.0,25-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
25-Oct-2020 - 00:00,57.38,118.8,19.45,8.47,27.93,9.28,3.47,1.55,6.97,0.14,0.46,0.52,27.62,86.79,,113.77,0.58,204.03,26-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
26-Oct-2020 - 00:00,68.87,137.96,29.07,19.94,49.0,5.19,1.57,1.75,3.39,0.12,0.98,2.52,27.25,82.76,,110.93,0.52,186.14,27-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
27-Oct-2020 - 00:00,67.99,150.95,59.76,19.17,78.93,43.15,0.69,0.8,4.95,0.14,2.37,3.68,27.37,71.08,,87.89,0.56,185.3,28-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
28-Oct-2020 - 00:00,79.68,162.51,51.6,13.03,64.63,33.02,0.46,2.1,14.94,0.16,1.38,3.0,27.4,76.58,,97.62,0.6,190.95,29-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
29-Oct-2020 - 00:00,82.44,162.45,45.56,8.58,54.14,26.34,0.56,2.73,16.09,0.14,1.17,1.2,27.08,78.91,,93.44,0.56,192.23,30-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
30-Oct-2020 - 00:00,80.55,152.24,41.3,7.2,48.5,23.13,0.69,4.4,7.74,0.12,1.02,1.16,27.07,76.56,,76.51,0.64,186.97,31-Oct-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
31-Oct-2020 - 00:00,74.95,157.59,63.48,13.93,77.41,22.39,0.86,3.28,20.01,0.18,1.16,2.66,26.71,70.45,,81.98,0.63,172.0,01-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
01-Nov-2020 - 00:00,66.16,141.41,64.77,12.35,77.13,14.21,2.05,0.9,27.67,0.17,1.02,1.44,26.52,66.43,,108.96,0.57,180.21,02-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
02-Nov-2020 - 00:00,89.92,181.76,61.47,18.67,80.14,13.28,2.62,1.23,25.48,0.16,1.44,3.17,27.71,72.79,,118.35,0.52,187.42,03-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
03-Nov-2020 - 00:00,99.47,202.14,58.6,8.36,66.96,16.5,3.01,1.13,28.81,0.15,1.34,1.79,27.66,70.91,,112.17,0.55,190.08,04-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
04-Nov-2020 - 00:00,88.09,165.38,74.16,21.4,95.57,17.77,3.36,1.31,7.97,0.14,2.57,3.93,27.69,68.06,,109.65,0.51,183.83,05-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
05-Nov-2020 - 00:00,81.63,162.09,81.5,28.26,109.77,19.77,4.15,1.02,26.27,0.17,1.39,2.2,27.59,60.43,,105.74,0.57,170.28,06-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
06-Nov-2020 - 00:00,58.67,119.6,60.1,12.06,72.15,16.78,4.56,0.79,38.26,0.11,0.96,1.14,27.3,55.19,,86.69,0.66,166.09,07-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
07-Nov-2020 - 00:00,71.75,152.66,75.29,19.05,94.35,17.07,5.01,1.07,37.56,0.21,2.7,3.62,25.94,67.54,,68.77,0.54,168.22,08-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
08-Nov-2020 - 00:00,72.71,157.89,62.34,13.57,75.91,17.23,5.32,0.99,46.67,0.15,1.13,2.68,27.89,58.99,,93.84,0.58,168.51,09-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
09-Nov-2020 - 00:00,73.29,141.61,74.28,11.91,86.19,17.53,4.91,0.95,5.36,0.17,1.17,1.7,27.36,57.64,,80.61,0.55,160.03,10-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
10-Nov-2020 - 00:00,80.41,162.31,72.88,13.21,86.09,16.72,4.72,0.93,1.99,0.15,1.35,1.53,26.35,58.38,,79.52,0.64,155.76,11-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
11-Nov-2020 - 00:00,80.85,173.64,69.44,10.69,80.11,15.14,4.92,0.87,1.92,0.12,1.09,1.9,26.05,49.53,,79.76,0.67,150.48,12-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
12-Nov-2020 - 00:00,82.95,173.76,76.75,17.77,94.54,14.8,5.49,0.91,19.7,0.16,1.19,2.31,25.91,50.07,,71.37,0.7,158.68,13-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
13-Nov-2020 - 00:00,71.08,143.8,72.69,18.09,90.78,16.69,6.95,1.03,32.96,0.13,2.23,4.57,26.59,65.54,,62.87,0.69,162.42,14-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
14-Nov-2020 - 00:00,61.86,99.27,52.81,19.71,72.52,16.85,7.39,0.97,49.48,0.14,0.45,0.3,29.7,66.79,,76.11,0.74,201.47,15-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
15-Nov-2020 - 00:00,129.41,180.43,45.89,7.38,53.24,15.98,8.36,0.96,27.58,0.07,0.65,1.35,28.04,74.23,,80.47,0.63,185.94,16-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
16-Nov-2020 - 00:00,86.0,133.52,39.69,6.05,45.74,20.64,8.6,0.88,36.73,0.15,0.45,0.78,28.25,70.7,,60.47,0.61,179.86,17-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
17-Nov-2020 - 00:00,92.45,146.25,51.94,8.12,60.06,19.64,9.1,0.98,31.85,0.15,0.82,1.42,28.19,71.31,,64.01,0.6,180.11,18-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
18-Nov-2020 - 00:00,80.53,146.33,50.25,8.01,58.25,18.14,9.84,0.99,41.37,0.2,0.51,1.54,27.68,73.03,,83.65,0.55,177.46,19-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
19-Nov-2020 - 00:00,76.35,145.51,50.31,7.06,57.37,23.98,10.19,0.92,36.57,0.14,0.83,1.04,27.21,71.28,,83.57,0.6,190.72,20-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
20-Nov-2020 - 00:00,74.81,153.49,62.33,11.25,73.56,24.82,9.94,0.93,42.44,0.17,0.63,0.93,26.48,66.59,,93.87,0.61,171.67,21-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
21-Nov-2020 - 00:00,80.97,158.57,54.89,11.15,66.05,22.93,10.64,0.89,46.55,0.16,1.16,0.79,25.12,73.58,,59.6,0.59,156.13,22-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
22-Nov-2020 - 00:00,85.06,146.23,59.16,8.38,67.54,20.83,11.52,0.99,44.99,0.14,1.14,0.79,25.67,76.67,,68.1,0.6,160.76,23-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
23-Nov-2020 - 00:00,69.61,123.42,58.38,13.7,72.08,20.54,12.03,0.93,27.94,0.17,0.82,1.92,25.78,66.87,,52.64,0.65,164.06,24-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
24-Nov-2020 - 00:00,94.33,168.76,62.72,8.72,71.44,20.75,12.33,0.93,55.29,0.19,1.37,1.73,25.79,66.78,,78.24,0.57,164.93,25-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
25-Nov-2020 - 00:00,122.93,214.28,84.48,27.68,112.17,26.09,13.41,1.61,36.58,0.22,2.89,4.55,25.96,71.72,,97.17,0.56,169.51,26-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
26-Nov-2020 - 00:00,111.85,194.89,63.42,12.62,76.04,26.36,10.4,1.35,49.37,0.21,1.5,2.84,26.07,68.75,,82.6,0.65,152.09,27-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
27-Nov-2020 - 00:00,72.32,153.73,67.64,11.79,79.43,19.57,1.85,1.08,41.78,0.15,1.29,2.43,26.49,54.08,,69.1,0.7,143.56,28-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
28-Nov-2020 - 00:00,68.0,151.13,58.34,25.93,84.27,19.97,2.39,1.14,34.58,0.24,1.52,2.45,26.49,57.65,,121.84,0.6,141.69,29-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
29-Nov-2020 - 00:00,45.25,107.93,53.97,27.96,81.91,26.3,3.91,1.06,40.31,0.23,1.29,2.07,26.94,69.35,,70.68,0.58,156.33,30-Nov-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
30-Nov-2020 - 00:00,64.15,121.94,69.42,14.85,84.29,23.63,3.8,1.16,42.74,0.23,1.16,2.51,26.84,71.86,,74.81,0.58,174.18,01-Dec-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
01-Dec-2020 - 00:00,70.91,130.08,52.84,10.59,63.44,25.12,4.15,1.36,17.66,0.73,5.78,3.69,25.42,78.75,,,0.3,116.59,02-Dec-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
