from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
01-May-2020 - 00:00,10.29,51.4,7.9,6.37,14.27,6.74,8.32,1.0,20.36,3.46,19.93,9.39,35.17,99.92,,380.07,,80.65,02-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-May-2020 - 00:00,6.29,49.11,7.58,4.69,12.27,7.09,5.55,1.01,27.59,3.57,16.59,8.04,35.78,99.9,,462.35,,105.03,03-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-May-2020 - 00:00,6.45,44.26,7.38,5.1,12.48,8.07,7.55,1.02,19.83,3.54,21.47,10.83,34.01,99.9,,364.96,,115.99,04-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-May-2020 - 00:00,6.82,42.96,8.18,5.71,13.89,7.41,10.06,1.03,20.7,3.63,18.97,9.44,34.28,99.43,,378.33,,101.62,05-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-May-2020 - 00:00,11.39,57.75,12.6,7.89,20.43,7.34,7.14,1.08,23.93,4.35,19.07,9.91,34.83,99.9,,369.63,,116.41,06-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-May-2020 - 00:00,13.42,85.7,13.87,13.23,27.09,7.14,8.37,1.12,25.86,3.66,19.31,10.57,35.26,99.81,,371.13,,86.0,07-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-May-2020 - 00:00,13.76,64.51,12.26,23.21,35.43,10.62,16.41,1.24,15.19,4.33,24.51,13.76,32.39,99.9,,151.27,,138.95,08-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-May-2020 - 00:00,9.63,63.99,11.38,7.07,18.45,9.8,18.34,1.08,24.91,3.7,20.49,10.14,34.19,99.9,,376.94,,103.12,09-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-May-2020 - 00:00,9.02,59.84,10.49,9.59,20.07,8.87,6.96,1.05,24.07,4.48,19.23,10.1,34.48,99.87,,369.6,,110.43,10-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-May-2020 - 00:00,10.78,59.36,8.72,12.58,21.18,8.48,7.76,1.08,20.45,4.27,18.85,9.66,34.65,98.96,,347.09,,121.24,11-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-May-2020 - 00:00,13.96,70.35,14.03,12.27,26.3,9.54,8.03,1.14,23.26,5.53,17.57,9.52,35.08,97.33,,386.23,,117.62,12-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-May-2020 - 00:00,8.61,63.69,11.46,14.43,25.52,8.68,8.13,1.1,20.91,3.83,18.79,10.41,34.33,99.87,,382.45,,124.6,13-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-May-2020 - 00:00,7.37,69.18,11.22,12.74,23.97,8.78,8.21,1.05,18.33,3.6,17.38,10.07,34.25,99.9,,364.92,,127.14,14-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-May-2020 - 00:00,9.23,60.78,12.13,9.26,21.38,9.14,8.17,1.05,20.32,3.62,16.76,9.58,35.23,99.89,,361.4,,121.01,15-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-May-2020 - 00:00,10.35,67.94,10.7,5.64,16.34,9.63,8.18,1.03,24.66,2.79,16.18,8.25,35.11,98.95,,317.27,,106.69,16-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-May-2020 - 00:00,25.49,118.33,16.72,10.32,27.05,9.16,8.22,1.11,21.36,3.85,16.49,8.62,34.82,99.9,,312.59,,110.57,17-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-May-2020 - 00:00,24.48,123.21,8.57,5.07,13.64,9.75,8.17,1.01,25.63,2.93,14.99,8.75,34.69,99.9,,347.01,,120.62,18-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-May-2020 - 00:00,16.57,81.31,9.87,5.07,14.94,10.29,8.26,1.08,24.62,2.19,14.93,7.24,34.64,99.9,,331.26,,116.71,19-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-May-2020 - 00:00,9.5,55.68,9.28,5.61,14.86,9.52,8.28,1.01,21.82,2.22,14.01,7.25,34.21,99.85,,364.77,,89.39,20-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-May-2020 - 00:00,6.41,47.95,13.06,9.88,22.93,8.65,8.3,1.1,25.64,3.71,15.48,9.33,34.17,99.9,,372.04,,141.35,21-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-May-2020 - 00:00,4.23,41.06,12.79,9.7,22.49,6.71,8.27,1.08,22.97,2.87,17.14,8.77,34.45,99.9,,358.48,,101.1,22-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-May-2020 - 00:00,5.5,40.18,11.39,7.38,18.77,6.14,8.09,1.13,22.88,2.88,15.57,8.55,34.59,99.85,,378.23,,86.78,23-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-May-2020 - 00:00,6.71,47.55,11.86,8.54,20.4,8.69,8.36,1.15,28.23,3.67,16.33,9.27,34.65,98.75,,389.57,,125.42,24-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-May-2020 - 00:00,5.54,43.48,8.81,8.24,17.05,5.83,8.23,1.12,26.17,2.63,16.27,7.96,34.75,99.91,,370.09,,93.08,25-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-May-2020 - 00:00,6.72,48.06,9.54,7.41,16.95,5.34,8.25,1.2,25.77,3.07,16.31,9.03,34.77,99.91,,370.06,,101.49,26-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-May-2020 - 00:00,5.52,53.71,12.03,11.1,23.12,6.11,8.29,1.2,22.36,3.3,17.7,8.91,34.66,99.91,,367.32,,97.77,27-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-May-2020 - 00:00,6.5,45.5,9.94,7.56,17.5,7.24,8.23,1.2,22.6,1.96,15.34,7.62,34.69,99.82,,386.39,,85.93,28-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-May-2020 - 00:00,5.15,44.75,9.88,9.09,18.9,7.14,8.3,1.36,20.51,2.83,14.97,8.29,34.96,99.91,,394.95,,81.21,29-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-May-2020 - 00:00,4.83,30.3,9.07,9.47,18.53,6.33,8.3,1.55,17.71,1.96,15.36,8.17,35.19,99.91,,372.77,,78.75,30-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-May-2020 - 00:00,3.02,28.23,6.4,6.34,12.74,5.8,8.32,1.48,19.59,2.19,13.86,8.18,35.57,99.91,,387.56,,107.93,31-May-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
31-May-2020 - 00:00,4.37,36.7,6.22,5.96,12.18,6.15,8.25,1.48,21.08,2.17,13.85,6.43,35.92,98.91,,339.92,,120.51,01-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Jun-2020 - 00:00,4.75,48.28,21.52,13.89,35.41,7.12,8.5,1.69,22.38,5.42,16.17,8.94,34.05,99.55,,144.88,,96.19,02-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Jun-2020 - 00:00,9.31,48.61,21.86,10.33,32.19,7.38,8.87,1.77,37.98,7.76,10.44,9.0,34.12,99.91,,124.46,,96.0,03-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Jun-2020 - 00:00,,,16.52,43.49,54.23,9.29,184.98,2.91,15.19,6.63,1.33,9.6,27.69,99.9,996.24,59.92,,48.51,04-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Jun-2020 - 00:00,17.01,,33.47,55.63,89.13,13.74,54.66,3.54,33.53,14.2,54.64,49.26,28.64,99.9,,25.39,,124.62,05-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Jun-2020 - 00:00,12.73,,25.4,18.71,44.12,9.77,10.0,2.89,23.18,12.23,26.52,26.43,31.57,99.89,,405.53,,116.57,06-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Jun-2020 - 00:00,7.17,43.98,17.12,17.47,34.59,8.75,8.7,2.77,13.85,7.77,18.48,17.71,31.47,99.9,,326.71,,87.09,07-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Jun-2020 - 00:00,8.88,43.61,19.28,16.8,36.07,11.01,9.28,2.76,13.92,9.88,20.35,17.57,32.8,99.9,,400.69,,113.98,08-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Jun-2020 - 00:00,6.67,30.27,26.0,19.24,45.24,11.17,9.59,2.66,19.47,9.84,18.2,14.95,31.11,99.9,,380.3,,98.51,09-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Jun-2020 - 00:00,6.25,35.14,21.98,20.06,42.05,8.39,8.52,1.64,11.16,11.45,19.09,15.5,32.44,99.9,,284.68,,94.89,10-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Jun-2020 - 00:00,7.71,38.37,19.39,23.43,42.82,8.3,9.93,0.18,9.33,9.32,16.86,14.54,33.33,99.9,,372.72,,94.8,11-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Jun-2020 - 00:00,3.71,29.13,24.22,20.42,44.63,6.74,15.41,0.2,7.18,9.23,15.48,15.7,32.13,99.9,999.62,302.47,,90.02,12-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Jun-2020 - 00:00,6.79,30.82,22.2,21.48,43.64,7.16,15.73,0.24,13.21,12.84,25.32,17.91,31.48,99.9,999.02,172.3,,136.34,13-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Jun-2020 - 00:00,5.9,30.92,23.01,19.66,42.67,8.32,16.03,0.22,11.57,12.48,59.69,20.69,31.4,99.9,998.86,304.64,,101.14,14-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Jun-2020 - 00:00,16.43,34.1,22.53,17.26,39.78,10.22,15.82,0.2,12.87,15.42,88.69,25.46,32.21,99.9,999.62,295.96,,154.39,15-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Jun-2020 - 00:00,7.55,30.14,27.13,22.98,50.11,9.04,15.72,0.31,10.31,28.42,89.25,22.32,31.5,99.9,999.47,164.86,,144.53,16-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Jun-2020 - 00:00,10.92,32.26,29.66,21.19,50.81,7.09,14.8,0.33,8.86,30.86,109.26,42.72,32.12,99.9,999.08,316.15,,113.01,17-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Jun-2020 - 00:00,7.39,28.85,27.84,16.85,44.68,9.6,11.8,0.22,7.46,28.33,84.47,19.73,32.19,99.9,999.36,247.04,,165.31,18-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Jun-2020 - 00:00,6.52,19.08,26.55,20.91,47.46,10.29,9.7,0.25,5.97,32.03,46.68,22.74,29.87,99.9,999.92,72.47,,188.28,19-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Jun-2020 - 00:00,15.66,51.28,22.68,26.93,49.4,8.03,11.23,0.31,4.88,29.18,30.71,14.39,31.79,99.9,,241.84,,107.76,20-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Jun-2020 - 00:00,16.44,61.06,17.95,23.72,41.67,6.23,8.86,0.32,4.22,9.6,12.05,12.52,32.27,99.9,,285.93,,124.79,21-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Jun-2020 - 00:00,11.2,40.69,15.5,13.43,28.93,6.05,9.05,0.22,4.29,8.56,11.82,12.46,31.23,99.9,,173.77,,119.65,22-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Jun-2020 - 00:00,13.01,49.47,16.69,26.82,43.31,7.05,9.8,0.31,3.77,8.56,12.04,12.26,31.94,99.9,,340.45,,96.03,23-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Jun-2020 - 00:00,12.57,44.73,22.64,23.92,46.57,8.37,9.54,0.28,4.02,8.72,12.44,9.15,31.43,99.9,,295.62,,154.65,24-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Jun-2020 - 00:00,7.6,33.07,22.97,19.92,42.89,7.35,9.43,0.22,5.49,9.34,11.28,11.72,32.87,99.9,,348.0,,140.75,25-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Jun-2020 - 00:00,14.29,44.39,19.75,17.12,36.87,5.64,9.63,0.28,7.85,7.22,10.62,13.78,33.78,99.9,,376.97,,119.54,26-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Jun-2020 - 00:00,14.2,47.26,16.59,10.12,26.7,5.47,9.36,0.23,11.46,7.21,10.3,12.02,33.16,99.9,,241.79,,86.92,27-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Jun-2020 - 00:00,19.32,65.26,14.51,16.78,31.28,5.51,9.64,0.22,12.79,5.51,10.22,8.38,33.98,99.9,,335.14,,80.14,28-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Jun-2020 - 00:00,11.98,39.45,14.36,15.91,30.14,6.08,9.59,0.22,7.01,6.85,9.71,10.92,32.25,99.9,,256.89,,38.55,29-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-Jun-2020 - 00:00,6.12,25.27,15.85,18.88,34.68,5.25,9.59,0.21,7.62,5.48,9.94,11.64,32.09,99.9,999.74,294.38,,87.99,30-Jun-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-Jun-2020 - 00:00,6.0,22.67,18.55,22.43,40.98,5.39,9.87,0.27,5.66,6.78,10.11,11.22,31.49,99.9,999.43,262.9,,121.03,01-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Jul-2020 - 00:00,3.91,17.97,14.18,16.87,31.04,5.33,9.65,0.2,4.49,5.34,8.99,9.49,32.28,99.9,,351.71,,147.82,02-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Jul-2020 - 00:00,4.63,19.45,14.66,21.82,36.48,4.04,9.75,0.26,1.31,6.28,9.09,8.46,30.88,99.9,999.82,241.58,,137.49,03-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Jul-2020 - 00:00,7.5,19.13,22.29,25.84,48.14,6.13,10.17,0.41,1.27,8.2,9.25,10.39,29.21,99.9,999.75,73.1,,153.65,04-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Jul-2020 - 00:00,4.64,9.19,19.12,16.46,35.58,3.72,9.9,0.3,1.97,6.29,8.84,8.44,28.16,99.9,999.03,39.35,,201.36,05-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Jul-2020 - 00:00,5.78,8.65,13.11,14.74,27.85,4.96,9.17,0.19,2.87,4.6,9.03,12.62,29.01,99.9,998.75,41.99,,147.1,06-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Jul-2020 - 00:00,7.43,28.79,13.23,9.97,23.2,8.96,9.28,0.13,2.65,2.63,7.74,10.8,30.72,99.9,997.44,185.51,,110.31,07-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Jul-2020 - 00:00,5.13,22.13,25.99,12.41,38.39,5.85,13.63,0.3,8.12,6.79,10.26,12.34,29.3,99.9,998.32,98.83,46.76,181.31,08-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Jul-2020 - 00:00,10.35,30.71,21.64,24.2,45.83,5.13,8.18,0.42,6.12,8.56,10.24,11.18,30.2,99.9,,166.93,,138.01,09-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Jul-2020 - 00:00,9.98,32.87,17.57,24.92,42.48,4.11,9.03,0.38,5.77,8.29,10.43,11.64,30.92,99.9,,205.66,,133.47,10-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Jul-2020 - 00:00,9.16,35.62,15.88,19.68,35.56,4.33,9.24,0.31,6.05,7.84,9.85,12.13,31.62,99.9,,249.92,,111.35,11-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Jul-2020 - 00:00,8.15,34.72,15.78,18.76,34.51,6.27,107.22,0.44,5.76,8.36,11.15,14.46,31.43,99.9,,252.42,,105.63,12-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Jul-2020 - 00:00,9.22,18.95,17.86,14.8,32.66,2.85,8.48,0.43,6.48,8.52,9.26,10.81,28.75,99.89,,127.85,1.0,137.79,13-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Jul-2020 - 00:00,10.22,27.6,18.05,35.46,53.47,2.72,9.39,0.67,7.0,8.19,9.34,11.18,29.91,99.9,,140.48,,121.86,14-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Jul-2020 - 00:00,11.34,26.66,20.79,29.36,50.12,3.72,9.78,0.58,6.27,5.88,9.33,9.79,29.21,99.9,,111.26,,163.35,15-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Jul-2020 - 00:00,8.27,13.83,23.05,31.72,54.76,3.54,10.19,0.57,5.65,4.46,9.11,9.63,28.35,99.9,999.11,78.86,,93.08,16-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Jul-2020 - 00:00,5.92,12.16,22.96,18.09,41.05,6.91,10.39,0.42,5.73,5.38,9.68,11.63,28.22,99.9,997.69,128.43,,153.86,17-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Jul-2020 - 00:00,6.39,13.53,17.68,13.76,31.43,4.19,8.63,0.42,8.47,3.97,8.3,10.26,29.11,99.9,997.46,155.67,,139.53,18-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Jul-2020 - 00:00,11.02,28.39,18.34,22.44,40.79,3.5,8.88,0.48,7.36,3.72,8.54,11.12,30.84,99.9,999.02,276.44,,128.74,19-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Jul-2020 - 00:00,12.6,36.15,18.18,17.92,36.11,3.57,9.41,0.44,8.93,3.92,8.45,9.64,31.9,99.9,,269.38,,127.99,20-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Jul-2020 - 00:00,16.86,50.73,18.74,25.42,44.09,2.66,9.99,0.55,8.69,4.04,8.52,8.48,32.64,99.9,,283.86,,66.89,21-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Jul-2020 - 00:00,15.72,51.01,18.46,22.96,41.41,2.91,9.77,0.53,7.59,4.3,8.68,9.76,32.87,99.86,,268.27,0.67,122.4,22-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Jul-2020 - 00:00,12.06,37.18,14.87,23.34,38.2,3.65,9.79,0.5,11.39,4.39,8.77,8.73,33.04,99.9,,346.92,,86.83,23-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Jul-2020 - 00:00,8.1,38.45,20.06,40.24,60.26,3.27,11.13,0.83,7.69,4.14,8.19,7.41,30.57,99.9,,140.32,,138.69,24-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Jul-2020 - 00:00,16.85,36.02,17.03,27.04,43.89,3.06,9.8,0.67,11.31,5.19,9.47,9.36,30.56,99.9,,141.8,,128.01,25-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Jul-2020 - 00:00,12.28,35.13,18.21,27.1,45.25,2.8,10.16,0.62,8.93,4.4,9.07,8.89,31.55,99.9,,260.28,,134.28,26-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Jul-2020 - 00:00,14.32,25.36,17.54,24.4,41.94,10.21,10.02,0.52,7.59,4.75,8.77,9.43,31.61,99.9,,217.69,,160.06,27-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Jul-2020 - 00:00,11.14,25.0,20.25,36.7,56.9,7.76,10.39,0.73,6.63,4.36,8.43,8.62,28.98,99.9,,156.04,,115.76,28-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Jul-2020 - 00:00,18.83,30.48,22.65,48.27,70.9,5.34,11.05,0.81,7.79,5.35,8.98,8.16,28.75,99.9,,97.21,,171.21,29-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-Jul-2020 - 00:00,19.48,40.34,15.83,44.74,60.57,4.7,11.15,0.74,9.07,5.06,8.67,8.89,30.41,99.9,,187.69,48.66,104.12,30-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-Jul-2020 - 00:00,11.27,39.23,18.7,36.01,54.7,9.94,10.7,0.7,6.72,4.79,8.55,9.03,30.71,99.9,,188.22,,124.8,31-Jul-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
31-Jul-2020 - 00:00,13.46,38.56,19.81,37.5,57.31,8.03,10.68,0.65,8.17,4.8,8.29,8.15,31.63,99.9,,242.41,,191.43,01-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Aug-2020 - 00:00,7.01,31.44,17.06,24.17,41.18,5.08,10.26,0.58,6.88,4.03,8.24,8.71,31.91,99.9,999.65,264.63,,149.57,02-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Aug-2020 - 00:00,3.35,21.57,13.13,12.17,25.29,7.28,9.81,0.46,7.13,3.99,7.84,9.75,32.41,99.9,999.15,292.84,,155.16,03-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Aug-2020 - 00:00,4.01,14.23,16.14,17.33,33.48,11.07,10.04,0.52,6.39,4.28,7.59,9.27,29.96,99.9,998.43,257.54,,157.79,04-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Aug-2020 - 00:00,4.87,14.23,18.28,18.63,36.91,16.27,10.38,0.53,6.78,3.8,6.85,9.2,28.8,99.9,995.39,131.91,,145.27,05-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Aug-2020 - 00:00,3.66,15.74,19.48,17.26,36.69,16.57,10.52,0.54,6.3,2.95,7.33,7.93,28.78,99.9,991.91,69.79,,130.59,06-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Aug-2020 - 00:00,5.74,16.68,25.92,14.19,40.11,27.16,9.14,0.66,13.93,3.63,8.13,9.94,28.05,99.9,994.22,57.07,,85.96,07-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Aug-2020 - 00:00,8.29,28.4,21.09,21.52,42.56,11.53,10.15,0.65,9.33,4.36,8.73,9.78,29.12,99.9,998.31,109.83,,138.3,08-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Aug-2020 - 00:00,10.23,34.93,20.9,26.25,47.07,9.3,10.89,0.67,6.49,4.02,9.32,9.45,29.81,99.9,,115.25,,103.27,09-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Aug-2020 - 00:00,11.47,48.41,16.85,22.75,39.6,13.46,12.03,0.67,7.65,3.73,8.7,9.77,30.99,99.9,,227.36,,76.06,10-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Aug-2020 - 00:00,12.66,46.89,19.6,33.61,53.18,19.97,13.34,0.78,5.67,4.27,9.66,10.54,30.52,99.9,,160.73,,79.87,11-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Aug-2020 - 00:00,15.64,42.1,24.66,43.0,67.64,9.5,13.85,0.85,6.43,4.63,9.43,7.62,29.81,99.9,,81.34,,96.15,12-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Aug-2020 - 00:00,8.06,27.22,20.73,22.81,43.55,8.58,13.24,0.68,6.99,4.09,9.09,8.69,28.46,99.9,,49.7,,90.74,13-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Aug-2020 - 00:00,9.82,32.62,16.39,22.0,38.4,7.23,13.54,0.67,6.82,3.78,7.71,8.44,29.36,99.9,,103.13,,97.04,14-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Aug-2020 - 00:00,11.09,26.71,25.0,32.79,57.8,7.07,14.32,0.78,6.45,4.44,9.19,7.32,28.21,99.9,999.79,48.86,,105.53,15-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Aug-2020 - 00:00,11.79,35.19,22.28,20.18,42.45,6.15,14.17,0.79,7.6,4.63,9.2,9.31,29.37,99.9,,95.6,,76.06,16-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Aug-2020 - 00:00,11.89,40.74,17.35,17.48,34.84,7.64,13.99,0.68,7.27,3.69,9.17,8.98,29.72,99.9,,106.15,,76.55,17-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Aug-2020 - 00:00,10.12,33.08,20.4,32.72,53.13,5.3,14.29,0.89,7.04,4.0,8.9,8.73,28.77,99.9,,62.63,,102.55,18-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Aug-2020 - 00:00,9.2,24.93,21.31,36.0,57.31,5.43,15.15,0.89,6.31,4.24,9.27,8.48,28.95,99.9,,112.94,,83.37,19-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Aug-2020 - 00:00,7.84,24.39,18.46,35.6,54.05,4.56,15.21,0.86,6.25,4.45,8.94,8.1,29.52,99.9,,152.62,,84.85,20-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Aug-2020 - 00:00,7.17,24.28,18.19,43.32,61.51,5.79,15.72,0.91,5.77,4.43,9.68,8.13,28.59,99.89,999.79,56.64,,150.19,21-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Aug-2020 - 00:00,6.14,16.86,18.64,39.7,58.31,6.05,16.17,0.87,5.69,4.74,9.61,8.59,28.31,99.9,,47.26,31.88,137.04,22-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Aug-2020 - 00:00,4.74,23.6,16.78,26.06,42.84,9.41,15.53,0.71,5.01,4.64,9.0,9.27,29.28,99.9,,89.6,,76.99,23-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Aug-2020 - 00:00,,22.63,12.88,21.53,34.41,5.17,,0.65,5.71,4.46,8.88,9.31,30.04,99.9,,123.49,,115.31,24-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Aug-2020 - 00:00,8.3,33.36,17.6,30.17,47.77,4.26,16.54,0.74,5.38,4.99,8.68,8.82,30.23,99.9,,126.35,,86.89,25-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Aug-2020 - 00:00,10.29,39.06,17.61,40.76,58.38,2.82,16.52,0.89,5.42,4.44,8.93,8.57,30.67,99.9,,151.06,,84.96,26-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Aug-2020 - 00:00,10.97,36.64,16.72,51.73,68.45,4.31,17.33,0.89,7.02,5.56,9.25,8.14,30.31,99.9,,147.07,29.96,124.98,27-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Aug-2020 - 00:00,8.6,37.15,16.06,44.72,60.78,4.31,17.19,0.9,6.03,5.08,8.55,7.76,30.37,99.9,,196.97,,165.52,28-Aug-2020 - 00:00,"Mahape, Navi Mumbai - MPCB"
