from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
30-Apr-2020 - 00:00,32.46,984.15,113.21,52.83,43.67,172.37,126.91,1.32,2.5,4.43,32.47,3.72,15.76,23.92,1.48,49.55,12.72,01-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
01-May-2020 - 00:00,32.52,982.34,142.48,63.83,49.77,170.01,126.58,1.63,2.9,6.2,38.12,4.9,16.54,23.61,1.45,39.92,13.13,02-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
02-May-2020 - 00:00,31.06,982.29,113.15,34.65,50.49,168.69,116.68,2.81,1.64,3.34,34.19,3.31,13.7,20.69,1.4,38.29,12.23,03-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
03-May-2020 - 00:00,28.52,983.53,81.44,33.58,61.43,92.28,135.07,2.21,1.87,4.1,31.6,4.26,14.81,21.29,1.44,25.0,12.25,04-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
04-May-2020 - 00:00,28.54,984.91,55.42,28.33,56.65,104.38,99.95,1.23,1.54,3.73,28.63,4.86,15.97,22.58,1.48,33.58,12.48,05-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
05-May-2020 - 00:00,31.79,983.28,101.25,52.51,43.33,177.14,232.76,1.23,3.34,6.14,27.89,6.65,20.21,27.81,1.49,29.44,13.28,06-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
06-May-2020 - 00:00,30.76,982.84,169.09,67.28,39.99,95.76,135.46,1.4,3.61,9.51,27.04,5.61,18.42,26.22,1.61,39.51,13.48,07-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
07-May-2020 - 00:00,30.3,983.44,80.83,36.78,37.37,111.62,132.62,1.51,2.24,4.73,23.27,3.93,16.49,24.98,1.52,56.33,12.84,08-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
08-May-2020 - 00:00,33.41,981.67,107.81,49.35,37.68,107.62,163.0,1.29,2.67,9.18,27.22,3.6,16.86,26.28,1.51,60.46,12.83,09-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
09-May-2020 - 00:00,34.25,982.3,120.2,55.21,39.99,103.2,131.84,1.81,2.34,5.44,30.83,3.12,15.39,24.18,1.52,57.01,12.88,10-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
10-May-2020 - 00:00,28.67,983.83,86.31,44.41,51.53,69.66,120.89,2.23,1.99,4.89,30.1,4.91,16.42,24.16,1.33,43.87,12.19,11-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
11-May-2020 - 00:00,29.27,984.64,92.43,44.77,53.45,135.49,118.58,1.87,2.65,5.89,31.16,6.37,18.97,26.87,1.4,52.44,12.28,12-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
12-May-2020 - 00:00,31.13,984.17,96.88,47.66,47.77,138.45,86.96,1.55,2.41,6.11,33.38,4.13,16.96,25.65,1.4,57.13,14.24,13-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
13-May-2020 - 00:00,31.05,982.98,162.85,75.19,49.41,94.48,189.75,1.06,3.08,16.35,35.15,4.81,19.38,29.06,1.68,42.42,14.27,14-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
14-May-2020 - 00:00,31.12,982.22,116.96,59.07,53.3,156.15,175.25,1.15,2.9,26.86,33.84,7.89,21.5,28.3,1.6,32.27,12.88,15-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
15-May-2020 - 00:00,31.43,981.56,105.75,57.84,40.95,121.83,313.14,1.84,2.66,16.75,34.41,6.81,22.52,31.92,1.61,34.43,13.81,16-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
16-May-2020 - 00:00,32.74,980.42,133.8,83.27,32.37,43.75,292.61,1.71,2.45,18.21,29.62,5.79,23.22,34.78,1.59,49.64,14.14,17-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
17-May-2020 - 00:00,33.72,979.08,181.23,109.45,30.07,135.39,270.4,1.01,4.45,43.28,31.06,8.6,27.38,38.31,1.6,47.93,18.05,18-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
18-May-2020 - 00:00,33.7,978.23,194.69,115.42,26.63,139.73,294.59,1.2,4.19,39.09,30.9,13.15,33.72,43.67,1.73,40.26,26.25,19-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
19-May-2020 - 00:00,33.07,978.04,215.61,119.3,24.98,68.98,206.83,0.94,5.6,31.36,31.97,17.29,41.07,50.71,1.74,45.51,20.58,20-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
20-May-2020 - 00:00,33.7,977.26,151.6,72.64,19.34,58.65,307.27,1.97,2.52,13.96,27.68,7.28,26.43,39.22,1.5,45.15,20.07,21-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
21-May-2020 - 00:00,33.64,976.81,156.55,55.08,21.66,147.1,310.55,1.89,2.33,12.73,28.39,7.51,29.56,44.02,1.56,36.88,19.33,22-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
22-May-2020 - 00:00,35.88,976.7,249.66,130.03,23.15,129.51,251.21,1.02,5.61,62.58,34.16,19.69,45.18,56.25,1.95,37.81,31.92,23-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
23-May-2020 - 00:00,37.67,977.8,212.14,71.76,23.49,219.23,243.93,1.28,4.72,80.56,32.92,15.47,39.34,50.2,1.54,19.67,21.44,24-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
24-May-2020 - 00:00,38.64,978.18,169.5,57.24,20.76,20.41,295.98,1.65,3.37,38.05,31.33,8.69,25.7,35.24,1.52,27.47,27.14,25-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
25-May-2020 - 00:00,37.98,977.64,158.15,61.98,21.63,86.87,292.58,1.66,2.36,28.99,20.97,7.74,25.35,35.85,1.67,29.26,27.44,26-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
26-May-2020 - 00:00,39.16,976.15,202.67,59.32,19.58,96.02,258.77,1.66,4.06,74.92,20.6,24.44,43.22,43.74,1.73,16.19,32.95,27-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
27-May-2020 - 00:00,38.68,974.8,166.95,42.69,21.56,25.36,156.9,1.68,2.58,25.19,24.01,4.91,21.64,35.15,1.49,41.93,18.65,28-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
28-May-2020 - 00:00,33.36,976.85,230.88,34.26,44.85,35.26,119.91,3.23,1.5,6.76,29.47,4.7,16.92,25.49,1.56,11.15,18.77,29-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
29-May-2020 - 00:00,29.84,979.88,67.02,24.76,55.08,8.61,127.5,2.76,1.44,12.75,37.9,4.76,18.75,28.34,1.42,5.22,17.71,30-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
30-May-2020 - 00:00,29.65,981.65,58.84,25.32,57.5,126.54,145.92,2.09,1.14,16.5,39.42,4.34,18.64,28.38,1.39,6.26,18.46,31-May-2020 - 00:00,"Wazirpur, Delhi - DPCC"
31-May-2020 - 00:00,26.43,983.61,44.84,26.01,74.63,103.35,150.38,2.07,1.49,11.99,37.0,4.8,16.77,24.76,1.53,4.54,17.72,01-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
01-Jun-2020 - 00:00,26.53,984.89,60.46,37.91,72.51,188.08,169.4,1.24,1.87,6.28,57.55,6.39,19.13,26.15,1.7,4.5,17.64,02-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
02-Jun-2020 - 00:00,29.71,980.97,105.38,39.25,55.22,2.38,234.82,0.94,2.36,15.21,37.14,16.51,35.82,41.86,1.33,4.54,17.66,03-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
03-Jun-2020 - 00:00,32.23,979.94,121.02,53.42,46.6,49.29,168.19,1.17,2.96,14.89,36.79,7.47,25.45,36.38,1.73,10.43,17.85,04-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
04-Jun-2020 - 00:00,30.51,979.15,164.9,81.44,53.16,4.07,133.88,1.36,4.66,22.01,40.36,16.32,34.95,40.72,1.71,19.18,20.63,05-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
05-Jun-2020 - 00:00,30.33,979.27,100.4,43.35,53.01,28.75,135.03,1.38,2.97,23.95,40.66,7.7,22.14,29.83,1.45,47.53,19.3,06-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
06-Jun-2020 - 00:00,31.45,978.63,92.1,37.79,54.13,6.67,127.33,1.64,3.13,9.5,38.7,8.25,23.12,30.89,1.43,56.46,19.45,07-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
07-Jun-2020 - 00:00,30.83,978.41,83.65,35.56,53.86,4.15,147.62,1.54,2.06,7.44,35.72,7.62,21.42,28.61,1.26,44.72,19.17,08-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
08-Jun-2020 - 00:00,32.85,977.93,107.65,52.56,49.12,6.95,186.46,1.3,3.23,10.94,36.53,8.18,23.68,32.0,1.48,40.41,21.9,09-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
09-Jun-2020 - 00:00,35.56,977.69,131.1,60.23,42.3,95.13,173.26,1.16,2.76,21.65,38.81,7.99,26.18,36.93,1.7,32.38,23.68,10-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
10-Jun-2020 - 00:00,36.23,976.95,158.27,53.67,40.54,120.37,197.31,1.26,1.84,31.19,31.25,40.68,57.4,46.31,1.74,20.05,21.5,11-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
11-Jun-2020 - 00:00,35.87,975.97,120.96,55.4,44.47,13.31,141.83,1.06,1.36,23.38,42.15,7.46,23.07,31.95,1.54,16.9,20.93,12-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
12-Jun-2020 - 00:00,36.25,974.81,134.27,64.23,45.69,15.0,128.3,1.63,1.4,8.96,29.79,4.1,20.24,31.8,1.68,13.79,21.14,13-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
13-Jun-2020 - 00:00,33.14,975.64,118.52,51.79,56.28,52.73,145.57,1.68,1.18,13.91,34.46,12.31,29.47,36.62,1.59,15.36,18.39,14-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
14-Jun-2020 - 00:00,34.65,976.99,135.12,77.69,54.29,115.81,87.83,1.14,2.41,8.37,62.11,7.8,21.82,29.07,1.7,13.87,20.28,15-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
15-Jun-2020 - 00:00,37.21,974.87,122.1,51.23,39.77,101.02,217.01,1.44,2.54,30.54,47.35,4.76,19.62,29.64,1.57,31.47,27.3,16-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
16-Jun-2020 - 00:00,36.99,972.76,106.1,38.98,40.41,12.01,116.14,1.73,2.35,11.26,36.69,4.0,20.85,33.08,1.53,36.66,21.82,17-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
17-Jun-2020 - 00:00,35.75,972.51,92.33,35.52,48.89,10.54,116.27,2.32,1.75,5.7,32.8,4.51,17.76,26.62,1.44,27.99,21.51,18-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
18-Jun-2020 - 00:00,36.7,972.97,100.15,42.29,46.18,68.39,131.15,1.81,2.19,10.68,34.04,6.19,21.63,31.66,1.56,37.14,22.94,19-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
19-Jun-2020 - 00:00,36.42,974.8,192.98,55.44,50.94,4.71,113.61,1.96,2.92,11.31,31.37,6.3,20.95,30.27,1.54,20.02,20.08,20-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
20-Jun-2020 - 00:00,32.21,976.55,103.77,36.69,57.52,83.34,167.59,1.58,2.6,43.84,28.69,8.76,23.3,30.35,1.46,19.81,24.95,21-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
21-Jun-2020 - 00:00,31.88,976.43,102.69,45.0,62.35,94.1,132.46,1.32,2.12,19.98,31.06,9.69,25.51,33.14,1.53,19.89,22.98,22-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
22-Jun-2020 - 00:00,32.37,976.26,87.13,51.59,63.01,173.88,188.59,1.35,2.2,20.68,37.38,5.53,20.39,29.87,1.6,23.77,22.93,23-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
23-Jun-2020 - 00:00,32.98,978.24,99.27,34.6,63.42,132.59,105.53,2.15,1.44,8.32,39.44,8.03,19.18,24.53,1.54,15.07,22.49,24-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
24-Jun-2020 - 00:00,31.29,979.96,89.19,33.85,71.04,12.31,119.7,2.22,1.75,6.37,35.41,7.81,16.91,21.1,1.41,16.34,25.05,25-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
25-Jun-2020 - 00:00,33.69,976.3,86.17,35.31,60.02,200.99,189.03,1.28,1.9,25.86,32.28,8.72,23.11,30.14,1.46,15.27,23.71,26-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
26-Jun-2020 - 00:00,33.39,975.59,110.33,52.93,62.32,125.52,221.34,1.59,2.11,61.93,34.53,9.17,23.27,29.72,1.47,15.91,20.56,27-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
27-Jun-2020 - 00:00,35.16,974.3,162.46,43.01,50.74,16.91,268.26,1.84,2.31,123.57,33.33,17.65,31.48,32.08,1.58,11.98,24.53,28-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
28-Jun-2020 - 00:00,37.42,973.51,287.17,48.75,44.6,101.47,274.55,1.76,2.39,105.14,29.76,27.93,40.49,33.27,1.43,12.34,23.73,29-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
29-Jun-2020 - 00:00,36.56,975.75,160.64,39.92,46.7,94.06,206.1,1.7,2.02,28.43,29.14,17.91,29.1,27.28,1.27,18.15,19.76,30-Jun-2020 - 00:00,"Wazirpur, Delhi - DPCC"
30-Jun-2020 - 00:00,33.63,977.31,104.7,46.73,64.41,67.57,114.43,2.16,2.19,14.34,29.62,5.81,18.54,25.95,1.43,16.79,19.06,01-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
01-Jul-2020 - 00:00,35.0,975.89,114.25,52.81,57.63,15.13,115.74,1.67,2.52,13.67,34.59,5.2,18.17,26.19,1.41,23.46,19.61,02-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
02-Jul-2020 - 00:00,36.37,973.62,130.33,64.58,53.93,74.5,130.55,1.34,2.98,15.15,34.55,4.65,19.86,30.2,1.62,26.88,20.42,03-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
03-Jul-2020 - 00:00,36.54,973.1,140.67,68.29,54.03,92.3,135.39,1.84,3.36,20.13,34.7,4.98,21.04,31.94,1.64,22.16,21.51,04-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
04-Jul-2020 - 00:00,33.93,973.63,97.29,48.79,63.36,3.26,120.4,2.48,2.6,14.39,36.43,5.96,18.49,25.66,1.49,18.75,19.05,05-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
05-Jul-2020 - 00:00,29.49,974.74,57.45,31.9,76.24,139.89,98.14,1.88,2.03,8.11,30.37,5.91,17.73,24.27,1.4,20.82,17.88,06-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
06-Jul-2020 - 00:00,31.41,974.01,92.98,56.64,74.99,155.96,98.69,1.58,3.87,20.88,34.66,11.33,24.47,28.68,1.5,13.43,17.88,07-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
07-Jul-2020 - 00:00,30.18,976.92,60.73,24.94,76.83,127.4,103.24,2.48,1.9,16.13,36.22,20.04,27.42,20.78,1.45,16.03,17.08,08-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
08-Jul-2020 - 00:00,30.72,977.92,65.03,32.38,77.61,112.16,135.28,1.98,2.6,44.48,34.37,11.1,21.64,23.67,1.59,12.59,16.84,09-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
09-Jul-2020 - 00:00,33.59,974.47,72.31,44.52,65.31,164.75,209.05,1.21,2.94,90.99,34.47,12.54,24.77,27.42,1.45,12.68,21.78,10-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
10-Jul-2020 - 00:00,35.12,972.22,71.17,28.31,56.83,173.19,271.06,1.82,2.12,137.97,34.36,11.41,24.75,29.04,1.58,9.6,22.54,11-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
11-Jul-2020 - 00:00,31.9,973.71,63.04,26.03,68.28,154.04,172.64,1.69,2.09,77.24,30.92,8.19,22.53,29.8,1.39,6.07,16.98,12-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
12-Jul-2020 - 00:00,30.49,975.12,48.06,22.52,68.69,118.24,229.35,1.85,1.4,31.93,31.08,8.02,21.45,28.05,1.18,5.02,14.79,13-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
13-Jul-2020 - 00:00,33.01,974.78,101.72,30.85,60.37,186.93,261.24,1.42,1.95,55.22,29.67,10.02,25.9,33.34,1.29,8.41,16.42,14-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
14-Jul-2020 - 00:00,34.99,975.6,125.0,37.98,58.17,148.09,215.04,1.4,1.7,89.97,34.11,11.96,24.73,28.2,1.34,4.47,19.89,15-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
15-Jul-2020 - 00:00,33.64,976.36,93.65,43.23,63.83,110.97,99.86,2.15,2.14,17.65,39.07,8.54,20.12,24.74,1.37,9.88,16.93,16-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
16-Jul-2020 - 00:00,33.05,975.52,75.45,37.93,66.78,71.74,103.36,2.03,2.2,20.72,42.24,11.5,23.97,27.46,1.34,7.59,16.87,17-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
17-Jul-2020 - 00:00,32.72,976.15,82.69,51.54,72.51,23.4,124.16,1.93,2.31,23.79,43.44,13.53,26.43,28.96,1.42,5.39,16.08,18-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
18-Jul-2020 - 00:00,32.51,977.25,87.57,44.74,74.2,7.22,105.11,1.78,2.42,19.84,49.21,14.54,26.83,28.13,1.41,7.57,17.66,19-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
19-Jul-2020 - 00:00,30.3,975.75,71.06,34.76,81.01,103.61,240.56,1.37,2.56,67.6,40.82,14.24,25.72,26.51,1.3,5.29,16.88,20-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
20-Jul-2020 - 00:00,29.39,974.22,72.24,25.24,75.51,91.93,259.71,1.49,2.63,83.62,42.44,10.42,25.52,31.98,1.31,12.76,16.69,21-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
21-Jul-2020 - 00:00,27.15,977.18,60.02,31.71,86.65,99.37,161.48,1.71,2.42,44.68,32.91,12.5,25.1,28.07,1.22,8.85,15.66,22-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
22-Jul-2020 - 00:00,27.03,978.15,45.2,31.2,90.63,52.88,233.43,1.22,2.77,47.15,34.48,19.17,30.78,28.47,1.27,7.01,16.35,23-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
23-Jul-2020 - 00:00,30.69,977.19,84.19,43.48,72.08,150.42,253.87,1.05,3.11,70.81,36.49,17.42,32.35,34.14,1.46,10.38,15.76,24-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
24-Jul-2020 - 00:00,31.01,980.07,120.24,61.76,72.59,142.9,112.75,1.53,3.35,34.45,44.65,15.13,29.42,32.12,1.36,13.0,15.87,25-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
25-Jul-2020 - 00:00,31.17,981.72,86.11,41.83,76.78,131.74,107.46,1.71,2.34,20.87,51.04,11.99,22.65,24.23,1.26,7.88,15.61,26-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
26-Jul-2020 - 00:00,31.93,981.25,109.19,55.33,70.27,63.75,111.08,1.04,3.09,23.83,50.94,13.07,27.44,31.52,1.43,8.12,16.71,27-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
27-Jul-2020 - 00:00,34.08,978.25,116.48,41.69,30.38,44.5,274.61,1.62,2.58,63.52,55.09,28.34,43.1,37.6,1.27,7.58,17.81,28-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
28-Jul-2020 - 00:00,34.67,976.14,89.98,26.15,58.15,10.8,266.23,1.74,1.67,122.57,47.34,11.81,24.9,28.72,1.32,6.58,21.09,29-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
29-Jul-2020 - 00:00,31.75,976.92,84.96,24.0,66.36,58.44,173.24,1.6,2.46,46.19,43.59,11.32,26.03,31.59,1.14,6.67,16.9,30-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
30-Jul-2020 - 00:00,29.79,978.83,58.96,17.48,50.69,113.86,177.63,1.7,2.09,38.78,42.51,10.71,25.2,31.0,1.21,7.51,15.03,31-Jul-2020 - 00:00,"Wazirpur, Delhi - DPCC"
31-Jul-2020 - 00:00,31.61,978.02,95.48,45.77,71.5,72.64,119.55,1.26,3.35,21.1,43.15,14.83,30.6,34.79,1.29,8.99,13.97,01-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
01-Aug-2020 - 00:00,31.26,977.48,76.3,39.2,72.48,107.02,171.05,1.41,3.12,70.88,47.17,11.33,28.66,36.58,1.43,8.89,18.93,02-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
02-Aug-2020 - 00:00,33.13,975.3,57.04,24.4,64.37,177.45,292.18,1.61,1.86,96.49,44.24,14.21,28.6,31.97,1.28,5.65,17.39,03-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
03-Aug-2020 - 00:00,34.17,971.3,57.92,25.5,61.96,156.3,272.23,1.85,1.61,70.42,42.47,16.06,28.32,28.6,1.08,5.67,18.81,04-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
04-Aug-2020 - 00:00,33.69,969.92,60.77,23.94,61.43,154.72,158.82,1.37,1.62,93.89,38.5,12.17,25.69,29.67,1.18,6.12,19.55,05-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
05-Aug-2020 - 00:00,31.91,971.47,89.71,40.96,65.46,89.17,95.96,1.38,2.86,25.29,34.73,13.26,28.23,32.77,1.28,8.98,15.8,06-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
06-Aug-2020 - 00:00,33.35,974.25,94.73,23.27,46.7,117.47,97.55,3.07,2.22,17.39,37.11,19.3,29.79,26.39,1.21,6.41,16.12,07-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
07-Aug-2020 - 00:00,32.41,976.8,70.77,25.98,61.34,146.7,113.69,2.51,1.91,16.81,36.33,13.74,26.47,28.69,1.19,8.98,16.24,08-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
08-Aug-2020 - 00:00,33.93,974.81,92.15,52.06,63.22,107.03,179.29,0.97,2.77,50.06,34.98,15.13,29.68,32.6,1.21,8.21,18.14,09-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
09-Aug-2020 - 00:00,30.64,974.42,77.1,41.42,80.96,100.73,197.79,1.32,2.25,75.32,34.93,14.15,25.95,27.11,1.25,5.84,15.98,10-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
10-Aug-2020 - 00:00,31.48,975.57,88.79,43.73,78.44,131.53,131.95,1.57,4.02,24.02,40.28,15.28,26.74,26.82,1.29,8.32,14.76,11-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
11-Aug-2020 - 00:00,32.14,975.07,102.77,52.04,58.58,128.23,193.71,1.24,3.38,68.41,41.01,14.88,28.92,31.56,1.47,5.71,16.86,12-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
12-Aug-2020 - 00:00,32.2,974.05,70.42,23.33,72.92,140.57,246.14,1.63,2.46,104.84,38.08,12.83,24.06,25.59,1.13,4.92,18.39,13-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
13-Aug-2020 - 00:00,27.44,974.0,44.56,19.67,94.6,30.94,137.53,1.37,2.55,49.07,33.23,15.73,26.7,26.14,1.24,5.34,14.43,14-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
14-Aug-2020 - 00:00,29.16,973.31,99.61,38.05,67.06,76.56,90.81,1.71,2.83,28.06,33.46,20.26,31.63,28.45,1.34,7.52,15.64,15-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
15-Aug-2020 - 00:00,31.19,973.18,70.1,39.79,44.63,129.3,122.33,1.69,1.97,12.24,31.28,11.51,21.19,22.05,1.16,6.29,14.29,16-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
16-Aug-2020 - 00:00,33.17,974.03,67.62,28.35,8.0,237.15,132.77,1.88,2.07,10.97,31.66,12.85,25.37,27.99,1.29,7.88,15.4,17-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
17-Aug-2020 - 00:00,30.87,974.5,75.3,35.46,64.77,97.51,144.7,1.48,3.07,22.76,34.08,18.98,31.8,30.71,1.4,7.79,14.87,18-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
18-Aug-2020 - 00:00,31.18,974.95,97.02,42.62,50.96,80.69,184.06,1.29,4.55,83.16,36.52,22.46,36.74,34.65,1.24,5.49,16.85,19-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
19-Aug-2020 - 00:00,27.68,974.63,53.53,29.02,91.36,14.87,168.53,1.51,3.93,86.74,48.27,23.75,35.0,29.36,1.16,10.66,15.78,20-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
20-Aug-2020 - 00:00,27.78,978.43,101.09,26.7,79.27,85.21,91.38,1.52,3.39,22.82,18.26,24.98,37.66,32.44,1.76,15.2,29.21,21-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
21-Aug-2020 - 00:00,29.93,979.64,109.06,26.54,39.53,150.06,96.43,1.76,2.6,21.72,11.37,27.51,33.49,20.8,1.35,9.52,22.23,22-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
22-Aug-2020 - 00:00,30.89,978.86,94.67,20.06,25.41,160.48,89.83,2.46,1.4,16.91,9.46,22.54,28.57,19.15,1.24,7.34,30.57,23-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
23-Aug-2020 - 00:00,30.04,977.53,73.79,18.0,35.74,100.86,94.37,2.47,1.15,12.88,14.4,16.21,22.17,16.85,1.4,6.65,31.36,24-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
24-Aug-2020 - 00:00,29.78,977.91,67.17,14.74,40.75,93.18,123.48,2.35,2.68,12.73,34.01,16.96,29.89,30.3,1.35,11.51,34.4,25-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
25-Aug-2020 - 00:00,30.11,979.81,74.62,17.35,33.57,87.29,151.9,1.78,3.33,12.43,29.31,13.13,26.02,28.9,1.68,3.53,18.71,26-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
26-Aug-2020 - 00:00,31.42,980.88,73.11,15.91,22.55,118.16,257.39,1.35,2.49,113.41,26.33,16.26,31.91,35.07,2.38,6.08,31.44,27-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
27-Aug-2020 - 00:00,31.79,980.15,75.11,16.41,0.63,141.2,272.56,1.23,2.33,51.51,23.58,19.3,34.15,34.62,2.25,5.53,27.26,28-Aug-2020 - 00:00,"Wazirpur, Delhi - DPCC"
