from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
10-Sep-2020 - 00:00,17.76,39.49,1.99,5.78,7.7,4.12,8.26,0.3,8.9,0.04,2.42,0.1,30.0,88.65,998.98,1.9,0.51,158.54,11-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-Sep-2020 - 00:00,18.06,39.69,1.15,5.53,6.68,3.58,5.09,0.28,3.85,0.02,0.96,0.12,29.44,89.65,999.18,1.15,0.55,160.34,12-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-Sep-2020 - 00:00,12.78,27.74,1.95,3.84,5.79,5.65,7.84,0.28,3.68,0.26,1.01,0.28,28.99,89.43,999.7,2.23,0.71,135.25,13-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-Sep-2020 - 00:00,17.62,34.5,0.89,5.44,6.33,5.31,7.52,0.2,3.65,0.09,2.15,0.14,28.17,92.19,,2.2,0.46,145.32,14-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-Sep-2020 - 00:00,20.57,39.6,0.75,8.54,9.27,5.0,7.62,0.23,3.57,0.08,2.05,0.13,27.95,92.66,,1.04,0.36,145.8,15-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-Sep-2020 - 00:00,19.59,37.79,0.64,9.31,9.95,4.77,7.8,0.23,3.55,0.05,2.23,0.07,28.07,92.19,,0.3,0.37,156.16,16-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-Sep-2020 - 00:00,17.88,33.74,0.49,8.89,9.35,4.75,7.59,0.21,3.37,0.06,1.95,0.09,27.92,93.03,,0.14,0.36,153.61,17-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-Sep-2020 - 00:00,18.44,35.2,0.41,8.55,8.88,4.56,7.53,0.2,3.58,0.08,2.45,0.13,28.02,93.1,,,0.33,170.45,18-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-Sep-2020 - 00:00,22.48,41.6,0.56,9.29,9.8,4.64,7.66,0.23,3.5,0.1,2.19,0.05,27.7,92.19,,,0.37,142.05,19-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-Sep-2020 - 00:00,21.6,39.53,0.66,8.7,9.32,4.63,7.66,0.25,3.66,0.02,1.88,0.13,27.49,95.04,999.5,,0.32,168.11,20-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-Sep-2020 - 00:00,21.14,36.77,0.78,7.19,7.94,4.6,7.76,0.26,3.82,0.0,2.42,0.2,29.03,88.41,998.74,0.21,0.67,171.09,21-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-Sep-2020 - 00:00,22.51,41.33,0.88,6.88,7.74,4.66,7.72,0.26,3.76,0.04,2.28,0.08,28.07,90.84,998.3,0.09,0.41,126.49,22-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-Sep-2020 - 00:00,30.87,46.76,1.22,8.35,9.57,4.66,8.03,0.39,4.01,0.12,1.97,0.01,27.01,96.35,998.47,,0.45,158.34,23-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-Sep-2020 - 00:00,16.6,25.18,1.41,5.04,6.45,4.66,7.66,0.31,3.89,0.04,1.16,0.05,26.13,98.73,999.02,,1.52,134.06,24-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-Sep-2020 - 00:00,20.89,35.1,1.3,6.11,7.4,4.54,7.45,0.33,3.69,0.05,1.91,0.09,27.1,92.0,,0.03,0.42,136.27,25-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-Sep-2020 - 00:00,19.3,43.54,0.58,7.98,8.55,4.63,7.62,0.28,3.52,0.01,1.66,0.12,26.94,92.48,,,0.37,125.82,26-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Sep-2020 - 00:00,18.75,47.22,0.59,7.68,8.24,4.83,7.59,0.26,3.59,0.08,1.93,0.08,27.25,87.7,,0.37,0.42,164.83,27-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Sep-2020 - 00:00,20.38,42.22,0.49,7.52,7.99,4.87,7.54,0.23,3.57,0.03,1.93,0.12,26.52,90.29,,0.75,0.45,195.73,28-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Sep-2020 - 00:00,21.81,46.31,0.67,7.23,7.88,4.86,7.51,0.23,3.59,0.03,1.78,0.09,26.91,88.09,,0.67,0.39,169.89,29-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Sep-2020 - 00:00,24.33,50.41,0.65,6.84,7.47,4.9,7.58,0.25,3.63,0.07,2.1,0.09,26.81,87.66,,0.28,0.43,199.57,30-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Sep-2020 - 00:00,26.21,56.22,0.73,6.52,7.19,5.03,7.56,0.26,3.71,0.08,2.03,0.19,27.02,85.76,,1.17,0.58,193.12,01-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Oct-2020 - 00:00,25.21,51.29,0.66,7.41,8.02,5.19,7.34,0.28,3.66,0.04,2.19,0.12,26.92,85.28,,1.67,0.58,201.49,02-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-Oct-2020 - 00:00,35.46,58.49,0.78,7.99,8.69,5.33,7.63,0.27,3.77,0.01,2.31,0.14,27.31,88.7,,0.33,0.41,186.62,03-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-Oct-2020 - 00:00,39.42,66.9,1.06,8.04,9.01,5.65,7.68,0.3,3.87,0.05,2.14,0.19,27.59,89.48,,0.68,0.67,155.63,04-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-Oct-2020 - 00:00,29.59,45.45,0.98,7.04,8.02,5.65,7.76,0.31,3.94,0.12,1.62,0.15,26.25,93.79,,0.33,0.82,140.59,05-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-Oct-2020 - 00:00,21.97,42.85,1.5,6.56,8.04,6.14,7.7,0.36,9.24,0.07,1.32,0.07,27.11,89.65,,11.81,0.41,173.73,06-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-Oct-2020 - 00:00,24.96,52.66,1.19,5.56,6.75,5.87,8.82,0.26,2.94,0.05,1.53,0.14,27.2,87.48,,9.17,0.59,179.49,07-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-Oct-2020 - 00:00,34.12,57.61,2.1,4.01,6.1,6.34,8.9,0.27,3.22,0.01,1.22,0.16,28.02,86.36,,3.83,0.64,205.88,08-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-Oct-2020 - 00:00,41.27,68.61,2.31,4.34,6.64,6.23,9.07,0.36,3.17,0.05,1.01,0.07,28.24,88.29,,1.22,0.51,186.35,09-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-Oct-2020 - 00:00,46.74,71.51,1.93,5.26,7.19,6.23,9.25,0.34,3.48,0.06,2.09,0.16,29.15,81.48,,4.59,0.71,156.15,10-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
10-Oct-2020 - 00:00,63.06,89.62,2.46,5.83,8.29,6.28,9.32,0.51,3.54,0.09,3.17,0.11,28.45,87.26,,3.15,0.6,181.98,11-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-Oct-2020 - 00:00,45.78,63.72,1.97,8.09,10.07,6.29,9.39,0.45,3.27,0.55,2.32,0.11,28.39,89.61,,,0.34,120.14,12-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-Oct-2020 - 00:00,45.27,60.54,1.28,8.99,10.26,6.07,9.41,0.4,3.11,0.11,2.8,0.1,26.85,96.32,999.1,,0.36,93.34,13-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-Oct-2020 - 00:00,45.9,74.56,1.88,7.78,9.66,5.87,9.48,0.45,3.27,0.11,2.68,0.16,28.31,89.59,999.18,2.04,0.64,141.75,14-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-Oct-2020 - 00:00,45.04,70.65,0.54,9.37,9.89,5.98,10.0,0.58,3.71,0.07,2.4,0.13,28.0,90.85,999.3,0.83,0.47,130.44,15-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-Oct-2020 - 00:00,23.8,34.71,3.94,2.95,6.89,7.4,9.64,0.58,3.67,0.08,1.6,0.14,26.99,94.31,998.36,0.02,0.48,143.53,16-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-Oct-2020 - 00:00,14.56,25.43,2.57,4.78,7.36,4.53,9.74,0.48,3.26,0.1,1.06,0.11,27.41,89.3,998.39,3.14,0.47,158.99,17-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-Oct-2020 - 00:00,24.72,60.86,2.74,3.91,6.65,4.87,9.01,0.37,3.29,0.08,0.48,0.1,27.1,83.07,,2.02,0.52,124.88,18-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-Oct-2020 - 00:00,24.02,60.95,1.72,6.36,8.08,4.32,9.08,0.35,3.27,0.11,1.86,0.1,27.32,84.95,,1.74,0.52,153.12,19-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-Oct-2020 - 00:00,15.88,48.38,0.75,9.62,10.32,4.22,9.1,0.27,2.97,0.05,1.34,0.08,27.76,88.0,,1.79,0.46,150.29,20-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-Oct-2020 - 00:00,23.09,49.54,1.78,7.75,9.3,5.47,9.2,0.29,3.02,0.03,1.23,0.1,28.13,87.59,,0.78,0.54,161.07,21-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-Oct-2020 - 00:00,,45.41,2.55,6.37,8.88,6.73,9.04,0.35,3.26,0.12,1.44,0.05,28.47,87.59,,1.38,0.66,147.09,22-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-Oct-2020 - 00:00,,49.77,1.65,6.91,8.55,5.76,9.29,0.4,3.45,0.09,1.46,0.17,28.29,87.61,,,0.62,175.93,23-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-Oct-2020 - 00:00,40.99,50.74,1.43,6.13,7.53,5.25,9.23,0.35,3.21,0.07,1.75,0.13,27.95,85.27,,0.04,0.63,182.72,24-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-Oct-2020 - 00:00,54.23,62.84,1.5,7.54,9.03,5.25,9.14,0.37,3.07,0.14,1.99,0.11,27.88,88.75,,,0.54,143.49,25-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-Oct-2020 - 00:00,51.85,60.31,1.44,8.36,9.74,5.4,9.12,0.37,3.11,0.1,1.93,0.08,28.55,82.88,,,0.69,183.4,26-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Oct-2020 - 00:00,47.4,55.19,2.21,6.19,8.38,7.01,9.17,0.38,3.14,0.1,1.6,0.12,27.62,83.92,,,0.52,183.59,27-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Oct-2020 - 00:00,27.57,44.6,1.54,5.54,7.08,7.15,9.1,0.28,3.17,0.04,1.87,0.11,27.08,76.76,,,0.67,209.66,28-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Oct-2020 - 00:00,,55.69,2.15,5.17,7.32,6.73,9.21,0.32,3.27,0.04,2.1,0.1,27.4,78.4,,0.39,0.73,187.83,29-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Oct-2020 - 00:00,,63.74,2.25,4.83,7.08,6.67,9.29,0.37,3.43,0.03,2.22,0.15,26.55,81.88,,,0.61,174.14,30-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Oct-2020 - 00:00,65.07,59.96,1.83,4.82,6.65,6.4,9.11,0.36,3.34,0.03,2.67,0.13,26.84,78.96,,,0.67,197.79,31-Oct-2020 - 00:00,"Borivali East, Mumbai - MPCB"
31-Oct-2020 - 00:00,30.6,49.65,2.96,3.47,6.4,12.95,9.95,0.42,8.2,0.06,0.64,0.12,25.49,76.64,,0.08,0.68,172.55,01-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Nov-2020 - 00:00,42.26,43.6,1.94,3.67,5.62,10.48,9.0,0.4,3.41,0.03,0.74,0.12,25.72,75.47,,,0.58,159.87,02-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-Nov-2020 - 00:00,86.71,91.08,2.4,2.85,5.25,10.2,8.87,0.47,4.01,0.06,0.83,0.1,27.17,79.07,,,0.58,163.11,03-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-Nov-2020 - 00:00,81.98,109.11,1.6,2.95,4.55,8.6,8.92,0.52,3.36,0.04,1.29,0.06,27.49,78.03,,,0.6,176.02,04-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-Nov-2020 - 00:00,82.05,104.11,1.45,2.98,4.43,8.35,8.98,0.44,3.33,0.09,0.88,0.02,27.06,79.11,,,0.62,178.18,05-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-Nov-2020 - 00:00,78.02,109.08,1.28,2.97,4.25,8.11,8.77,0.41,3.29,0.02,0.82,0.06,26.07,79.07,,,0.58,175.64,06-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-Nov-2020 - 00:00,63.59,89.66,1.25,2.84,4.09,8.16,8.62,0.32,3.34,0.06,0.69,0.05,25.88,73.4,,,0.59,195.98,07-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-Nov-2020 - 00:00,68.59,111.14,1.57,2.72,4.3,8.81,8.82,0.35,3.48,0.06,0.51,0.09,23.3,85.84,,,0.4,149.06,08-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-Nov-2020 - 00:00,69.51,94.09,1.53,2.26,3.79,8.77,8.67,0.36,3.66,0.09,0.61,0.07,26.48,74.32,,,0.61,180.53,09-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-Nov-2020 - 00:00,63.53,86.27,1.71,2.57,4.29,8.43,8.67,0.35,4.08,0.03,0.28,0.15,25.72,75.64,,,0.59,164.75,10-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
10-Nov-2020 - 00:00,78.11,101.6,1.43,2.69,4.12,7.96,8.64,0.35,3.59,0.02,0.52,0.11,24.44,75.51,,,0.54,171.53,11-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-Nov-2020 - 00:00,79.36,97.9,2.34,2.64,4.98,11.87,8.69,0.46,4.4,0.02,0.21,0.08,24.38,68.24,,,0.55,176.22,12-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-Nov-2020 - 00:00,84.08,101.72,2.53,2.75,5.28,19.14,8.55,0.5,4.17,0.13,0.31,0.03,24.97,66.94,,,0.59,196.03,13-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-Nov-2020 - 00:00,48.69,62.12,1.84,4.36,6.2,22.07,8.72,0.41,3.67,0.07,0.27,0.1,25.65,78.8,,,0.59,172.97,14-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-Nov-2020 - 00:00,36.09,42.95,1.83,5.26,7.09,22.33,8.86,0.43,3.61,0.07,0.52,0.14,27.53,79.49,,,0.65,182.51,15-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-Nov-2020 - 00:00,41.41,50.28,1.89,5.84,7.74,22.16,8.99,0.47,4.07,0.05,0.68,0.12,27.92,81.42,,,0.6,184.38,16-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-Nov-2020 - 00:00,58.52,71.72,2.51,5.27,7.79,22.05,9.18,0.53,3.79,0.02,0.58,0.07,28.24,78.98,,,0.64,201.22,17-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-Nov-2020 - 00:00,54.62,71.85,2.28,4.91,7.19,23.45,9.17,0.48,3.94,0.04,0.37,0.03,28.12,80.38,,,0.63,200.26,18-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-Nov-2020 - 00:00,74.91,98.6,2.73,5.58,8.32,22.65,9.26,0.6,3.88,0.06,0.36,0.07,27.78,81.86,,,0.51,187.73,19-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-Nov-2020 - 00:00,85.1,117.59,3.16,5.24,8.4,21.09,9.21,0.62,4.08,0.11,0.38,0.08,27.0,83.19,,,0.39,169.5,20-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-Nov-2020 - 00:00,65.76,78.4,2.53,5.27,7.8,21.45,9.05,0.59,4.35,0.1,0.2,0.05,26.05,80.85,,,0.45,150.24,21-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-Nov-2020 - 00:00,63.81,79.68,2.9,5.37,8.27,21.8,8.86,0.53,3.86,0.09,0.48,0.06,23.29,87.35,,,0.37,140.65,22-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-Nov-2020 - 00:00,81.18,100.6,2.17,5.06,7.23,20.7,8.65,0.51,4.41,0.06,0.57,0.05,25.4,82.26,,,0.49,160.83,23-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-Nov-2020 - 00:00,31.25,38.53,2.26,6.03,8.28,21.34,8.74,0.49,4.01,0.03,0.22,0.06,24.11,73.06,,,0.45,164.85,24-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-Nov-2020 - 00:00,67.93,88.95,2.35,7.17,9.52,22.45,8.97,0.52,4.34,0.04,0.23,0.07,25.07,77.19,,,0.46,141.55,25-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-Nov-2020 - 00:00,94.04,116.6,2.95,5.71,8.67,22.52,9.29,0.64,4.9,0.04,0.35,0.06,25.52,79.07,,,0.45,153.47,26-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Nov-2020 - 00:00,102.37,122.21,2.76,5.61,8.37,22.24,9.09,0.65,4.74,0.03,0.31,0.05,25.3,78.48,,,0.5,164.1,27-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Nov-2020 - 00:00,61.74,86.99,2.73,4.18,6.92,24.14,8.77,0.5,14.26,0.0,0.29,0.06,26.64,61.4,,,0.65,179.37,28-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Nov-2020 - 00:00,67.1,99.18,2.92,3.95,6.87,23.81,8.5,0.4,20.97,0.04,0.11,0.17,23.53,70.78,,,0.38,188.87,29-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Nov-2020 - 00:00,40.92,,2.3,5.2,7.5,19.67,,,,0.06,0.46,0.15,,,,,,,30-Nov-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Nov-2020 - 00:00,47.82,68.56,3.18,3.75,6.93,26.87,8.56,0.42,21.28,0.12,0.25,0.07,28.72,75.76,,,0.53,192.52,01-Dec-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Dec-2020 - 00:00,,,1.21,5.79,7.0,30.09,9.52,0.42,18.66,0.0,0.65,0.0,23.31,94.06,,,0.22,160.23,02-Dec-2020 - 00:00,"Borivali East, Mumbai - MPCB"
