from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
21-Dec-2019 - 00:00,166.17,230.87,49.16,48.6,57.29,13.29,11.49,1.51,34.88,17.91,0.38,145.34,65.15,727.1,255.14,0.0,22-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Dec-2019 - 00:00,120.68,209.59,46.36,15.1,36.94,24.46,5.26,1.1,37.43,18.99,0.35,169.68,60.75,727.82,270.38,0.0,23-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Dec-2019 - 00:00,105.31,187.73,44.59,5.83,28.46,20.59,10.43,1.06,44.14,18.77,0.51,136.77,62.36,727.59,267.07,0.0,24-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Dec-2019 - 00:00,129.15,188.24,42.09,2.33,24.2,18.22,10.24,0.91,46.31,19.13,0.55,100.56,67.19,727.88,232.75,0.02,25-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Dec-2019 - 00:00,126.64,156.06,22.14,0.55,11.43,10.7,14.24,1.03,34.99,17.78,0.45,106.34,81.79,727.43,177.0,0.21,26-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Dec-2019 - 00:00,100.03,145.17,,,,,6.11,0.84,40.67,17.19,0.43,147.19,64.12,727.32,267.08,0.0,27-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Dec-2019 - 00:00,81.49,139.45,43.1,8.19,29.59,52.37,6.41,0.91,34.72,13.8,0.43,197.56,61.99,728.54,290.8,0.0,28-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Dec-2019 - 00:00,119.56,174.53,34.85,7.65,24.76,39.8,6.76,1.15,26.63,12.97,0.36,128.16,70.05,729.29,258.23,0.0,29-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Dec-2019 - 00:00,146.28,207.39,36.45,12.99,29.95,34.72,6.49,1.24,31.98,13.01,0.33,111.91,71.3,729.24,251.44,0.0,30-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Dec-2019 - 00:00,153.48,210.82,64.08,7.42,40.11,54.27,15.43,1.1,34.66,14.33,0.51,99.94,71.16,728.36,267.24,0.0,31-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
31-Dec-2019 - 00:00,234.0,322.0,95.85,6.15,56.0,95.85,15.65,1.03,8.5,11.3,0.5,89.5,83.5,728.0,21.0,0.0,01-Jan-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
