from date,NO2,NO,NOx,NH3,SO2,CO,Benzene,Eth-Benzene,MP-Xylene,Toluene,RH,WS,WD,SR,RF,PM2.5,PM10,Ozone,to date,station
03-Dec-2019 - 00:00,32.85,7.99,23.57,36.01,17.29,1.0,9.72,3.91,9.12,42.91,67.56,1.62,277.95,321.59,0.0,108.67,224.77,40.02,04-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
04-Dec-2019 - 00:00,43.94,48.16,61.57,44.49,22.69,1.81,12.61,10.8,20.16,54.58,73.67,0.94,178.28,267.98,0.0,136.42,300.45,26.74,05-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
05-Dec-2019 - 00:00,36.66,16.82,32.64,46.2,8.74,0.81,14.94,7.33,14.44,49.15,80.38,1.08,208.31,242.31,0.0,128.84,239.74,21.31,06-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
06-Dec-2019 - 00:00,34.54,19.14,33.39,43.31,21.18,0.86,11.46,6.86,13.07,49.96,75.57,1.38,239.27,323.26,0.0,97.85,213.59,20.0,07-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
07-Dec-2019 - 00:00,38.85,33.7,47.2,57.96,13.95,1.29,12.7,6.98,13.88,55.13,73.85,1.12,200.2,319.96,0.0,95.85,204.26,22.43,08-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
08-Dec-2019 - 00:00,30.45,13.95,27.09,52.99,15.42,0.87,9.38,4.26,8.72,48.66,71.04,1.5,211.68,318.78,0.0,94.96,202.81,31.17,09-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
09-Dec-2019 - 00:00,31.8,7.88,22.94,48.26,15.81,0.94,8.63,2.74,6.74,40.72,69.88,1.4,255.85,271.62,0.0,119.94,238.67,38.09,10-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
10-Dec-2019 - 00:00,33.96,12.13,27.47,48.03,25.45,1.24,10.43,4.26,9.19,44.62,76.65,1.35,263.39,299.23,0.0,148.34,278.99,29.57,11-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
11-Dec-2019 - 00:00,37.84,21.94,37.26,51.47,15.37,1.31,12.38,6.64,12.91,44.64,78.38,1.03,137.34,231.92,0.0,139.22,267.58,18.24,12-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
12-Dec-2019 - 00:00,24.22,7.99,19.05,43.88,18.23,0.83,7.18,4.58,7.93,35.02,78.32,2.93,116.09,59.71,0.05,112.41,209.58,25.26,13-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
13-Dec-2019 - 00:00,25.6,2.76,15.13,33.41,15.99,0.33,1.77,0.54,1.18,19.39,85.96,4.5,122.65,74.13,0.28,26.31,46.78,60.22,14-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
14-Dec-2019 - 00:00,41.87,5.01,25.89,31.4,13.32,0.44,2.64,0.9,2.38,26.81,82.59,1.74,196.03,212.75,0.01,22.48,49.16,58.68,15-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
15-Dec-2019 - 00:00,37.68,3.0,22.09,29.44,13.33,0.49,3.48,1.09,2.44,34.25,83.5,2.42,302.2,334.86,0.0,53.35,98.69,61.75,16-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
16-Dec-2019 - 00:00,39.28,4.2,23.89,26.75,17.69,0.58,4.27,0.93,2.27,30.05,94.37,2.47,305.61,46.45,0.0,82.35,147.9,48.4,17-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
17-Dec-2019 - 00:00,38.72,2.6,22.3,24.08,16.46,0.58,3.77,0.8,1.96,23.39,89.78,2.35,312.16,111.07,0.0,72.16,122.82,58.37,18-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
18-Dec-2019 - 00:00,44.5,10.99,32.06,27.64,17.86,0.72,2.31,0.82,1.88,10.17,91.87,1.67,235.56,57.61,0.0,85.71,150.68,51.53,19-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
19-Dec-2019 - 00:00,51.86,17.35,41.01,29.01,12.44,0.81,6.66,1.99,4.09,28.46,84.14,0.87,192.13,155.04,0.0,98.71,177.29,54.91,20-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
20-Dec-2019 - 00:00,46.2,8.65,31.07,42.48,18.82,0.95,7.97,2.39,4.4,31.75,90.74,1.56,293.77,214.32,0.0,119.38,213.0,63.6,21-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
21-Dec-2019 - 00:00,33.73,3.1,20.1,49.73,11.97,0.87,6.91,1.75,3.24,27.54,97.92,2.06,302.65,136.22,0.0,80.79,155.46,65.06,22-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
22-Dec-2019 - 00:00,30.92,2.68,18.3,46.31,8.98,0.69,5.12,1.02,2.04,28.55,98.8,2.66,311.6,70.34,0.0,71.39,118.03,74.34,23-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
23-Dec-2019 - 00:00,35.33,7.95,24.84,37.23,4.52,0.66,4.48,0.83,1.9,27.56,99.13,1.59,260.75,57.1,0.0,75.76,129.58,68.61,24-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
24-Dec-2019 - 00:00,39.59,6.61,25.99,35.26,13.89,0.76,5.51,1.16,2.35,24.48,96.24,1.93,203.78,137.96,0.0,84.24,143.31,62.62,25-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
25-Dec-2019 - 00:00,32.22,4.74,20.63,30.52,7.24,0.56,3.79,0.8,1.58,26.22,99.13,2.66,312.19,33.03,0.0,74.09,133.11,85.28,26-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
26-Dec-2019 - 00:00,44.52,5.38,27.56,26.82,25.12,0.64,4.17,0.88,1.68,23.21,94.5,1.79,266.89,49.75,0.0,124.05,199.98,66.44,27-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
27-Dec-2019 - 00:00,47.33,10.31,33.0,24.87,21.29,0.73,5.07,1.07,2.38,22.81,91.62,1.45,260.27,107.45,0.0,130.13,211.39,45.49,28-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
28-Dec-2019 - 00:00,44.75,8.24,29.99,29.69,16.92,0.73,5.11,1.31,2.5,36.58,95.49,1.17,212.05,199.83,0.0,106.29,181.79,24.48,29-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
29-Dec-2019 - 00:00,43.51,4.65,26.46,28.95,10.8,0.77,5.87,1.68,2.73,54.58,99.13,1.43,294.27,99.59,0.0,74.91,141.43,37.42,30-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
30-Dec-2019 - 00:00,61.92,38.1,62.9,32.04,7.17,1.22,7.11,3.0,5.27,55.55,93.68,1.19,172.76,173.21,0.0,70.29,157.6,37.54,31-Dec-2019 - 00:00,"Patti Mehar, Ambala - HSPCB"
31-Dec-2019 - 00:00,60.12,4.01,34.62,38.15,10.15,1.54,13.49,7.04,10.98,62.64,99.13,2.19,117.81,,0.0,154.3,293.65,41.38,01-Jan-2020 - 00:00,"Patti Mehar, Ambala - HSPCB"
