from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
08-Jul-2019 - 00:00,7.32,25.52,10.29,1.11,11.37,2.82,7.59,0.16,41.53,0.02,10.44,0.52,26.1,96.55,,34.13,1.06,173.16,09-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
09-Jul-2019 - 00:00,7.18,32.78,7.58,1.57,9.15,3.06,7.66,0.14,41.47,0.01,9.01,0.4,27.29,91.58,,172.89,0.75,200.67,10-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
10-Jul-2019 - 00:00,6.71,14.78,9.77,1.08,10.8,2.85,7.58,0.16,42.64,0.04,9.28,0.63,25.32,97.09,,80.46,0.53,213.88,11-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
11-Jul-2019 - 00:00,7.37,27.45,9.05,1.97,11.02,2.53,7.49,0.14,43.68,0.05,8.22,0.32,26.93,94.18,,144.05,0.61,200.44,12-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
12-Jul-2019 - 00:00,7.52,32.61,8.64,2.03,10.64,2.47,7.49,0.15,43.92,0.0,9.4,0.58,27.37,90.9,,232.03,0.67,205.02,13-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
13-Jul-2019 - 00:00,6.57,22.41,8.83,2.3,11.13,2.35,7.78,0.2,42.89,0.03,10.19,0.72,26.78,93.06,,115.62,0.47,205.59,14-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
14-Jul-2019 - 00:00,6.27,23.87,8.24,1.82,10.06,3.22,7.64,0.2,44.13,0.13,9.11,0.47,27.53,90.41,,138.62,0.54,215.69,15-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
15-Jul-2019 - 00:00,6.75,36.47,7.85,1.24,9.08,3.31,7.38,0.18,44.46,0.0,7.18,0.3,28.25,87.86,,188.01,0.58,225.13,16-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
16-Jul-2019 - 00:00,8.55,30.17,7.05,1.62,8.67,3.56,7.74,0.19,44.38,0.05,7.51,0.35,27.81,88.65,,154.21,0.47,214.51,17-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
17-Jul-2019 - 00:00,8.92,28.39,5.15,1.55,6.7,3.19,7.49,0.21,44.27,0.05,10.33,0.65,27.88,88.71,,236.62,0.48,227.89,18-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
18-Jul-2019 - 00:00,9.7,32.69,4.73,1.11,5.84,3.38,7.5,0.18,44.21,0.09,10.35,0.67,27.73,88.31,,239.86,0.44,223.71,19-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
19-Jul-2019 - 00:00,13.92,39.9,4.7,1.24,5.94,3.85,7.6,0.17,44.2,0.1,10.95,0.6,28.53,84.76,,234.08,0.41,218.21,20-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
20-Jul-2019 - 00:00,13.64,28.52,6.01,2.6,8.61,3.33,7.54,0.22,45.96,0.4,13.73,1.39,27.08,91.7,999.61,159.95,0.37,218.52,21-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
21-Jul-2019 - 00:00,13.3,22.18,7.96,1.43,9.38,3.67,7.8,0.23,46.38,0.18,11.51,0.62,27.67,90.74,998.17,171.84,0.33,230.16,22-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
22-Jul-2019 - 00:00,8.62,17.86,7.85,1.09,8.94,3.49,7.73,0.21,47.39,0.4,11.83,1.03,28.28,87.41,997.35,248.45,0.51,200.28,23-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
23-Jul-2019 - 00:00,4.21,10.52,7.94,1.13,9.08,3.57,7.76,0.19,45.44,2.42,11.91,1.68,28.11,88.89,997.98,202.26,0.52,196.28,24-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
24-Jul-2019 - 00:00,4.49,9.86,12.12,1.08,13.2,2.56,7.69,0.19,43.28,7.8,21.46,7.94,25.57,98.02,,11.88,1.71,171.53,25-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
25-Jul-2019 - 00:00,10.13,26.24,11.78,1.62,13.4,1.81,7.53,0.21,42.47,8.1,24.32,8.48,25.68,98.01,,54.52,1.34,161.6,26-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
26-Jul-2019 - 00:00,8.62,22.76,8.37,1.09,9.46,1.77,7.52,0.15,43.13,7.8,19.56,6.89,24.97,97.98,,33.5,0.67,203.96,27-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
27-Jul-2019 - 00:00,8.48,28.42,10.13,1.11,11.24,1.68,7.71,0.17,44.12,7.2,17.25,7.03,25.21,97.49,,60.42,0.71,197.21,28-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
28-Jul-2019 - 00:00,10.83,38.53,8.56,1.25,9.81,1.6,7.6,0.17,44.59,6.98,18.26,4.69,26.12,93.77,,117.02,0.6,206.31,29-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
29-Jul-2019 - 00:00,9.86,31.38,10.18,0.93,11.1,1.56,8.06,0.14,43.67,5.88,16.98,3.71,25.37,95.25,,27.64,0.58,185.79,30-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
30-Jul-2019 - 00:00,6.82,16.54,9.83,1.09,10.92,1.71,7.53,0.15,44.03,5.81,13.84,3.43,24.14,98.29,,24.51,2.02,166.63,31-Jul-2019 - 00:00,"Borivali East, Mumbai - MPCB"
31-Jul-2019 - 00:00,5.84,17.28,10.14,1.59,11.73,1.94,7.78,0.17,44.06,8.22,22.76,11.53,25.08,96.86,,33.05,0.74,183.85,01-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
01-Aug-2019 - 00:00,5.55,25.69,7.96,1.55,9.5,1.95,7.7,0.15,44.81,7.71,22.48,7.97,26.17,92.53,,91.79,0.68,200.47,02-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
02-Aug-2019 - 00:00,4.73,15.42,8.06,1.23,9.28,1.9,7.76,0.14,46.16,7.37,21.11,6.29,24.74,96.67,,43.5,0.84,198.68,03-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
03-Aug-2019 - 00:00,4.49,11.85,7.27,0.8,8.07,1.62,7.73,0.14,47.49,7.42,20.03,6.04,24.33,98.43,,23.18,1.06,185.22,04-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
04-Aug-2019 - 00:00,7.04,21.45,7.12,0.81,7.93,1.38,7.83,0.14,46.61,7.12,19.7,6.58,24.67,98.71,,18.94,1.06,191.56,05-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
05-Aug-2019 - 00:00,6.54,30.55,7.01,1.33,8.34,1.35,7.77,0.14,45.77,5.67,19.12,5.1,25.88,94.34,,63.07,0.75,198.51,06-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
06-Aug-2019 - 00:00,4.59,26.79,8.44,1.88,10.32,1.45,7.96,0.16,44.55,5.23,16.74,3.15,26.09,92.57,999.54,69.17,0.68,195.61,07-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
07-Aug-2019 - 00:00,9.59,37.66,7.75,1.92,9.67,1.58,7.85,0.17,45.49,2.73,12.6,2.24,26.67,91.07,998.7,55.36,0.76,202.95,08-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
08-Aug-2019 - 00:00,13.84,61.7,8.54,1.47,10.01,3.66,8.26,0.2,30.69,2.2,11.55,1.48,27.05,89.74,997.91,45.37,0.75,210.31,09-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
09-Aug-2019 - 00:00,15.11,57.16,7.79,0.96,8.75,3.2,7.94,0.21,10.67,2.82,15.51,2.55,26.99,89.79,997.92,40.49,0.86,204.82,10-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
10-Aug-2019 - 00:00,12.68,57.15,6.58,1.17,7.58,2.43,8.04,0.15,11.0,4.21,15.96,2.85,27.07,89.19,998.69,93.13,0.95,206.22,11-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
11-Aug-2019 - 00:00,10.97,48.56,6.79,1.12,7.91,2.36,8.04,0.16,10.4,3.92,16.17,3.36,27.11,88.7,,126.07,0.8,199.11,12-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
12-Aug-2019 - 00:00,8.55,41.33,6.52,0.98,7.5,2.27,8.2,0.16,10.49,3.56,21.77,3.31,27.45,87.6,,172.55,0.63,201.77,13-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
13-Aug-2019 - 00:00,8.37,27.12,7.59,1.52,9.11,2.19,16.11,0.21,8.39,3.84,20.38,3.62,26.38,93.26,,108.27,0.44,183.63,14-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
14-Aug-2019 - 00:00,10.15,37.83,8.2,1.56,9.76,2.4,22.75,0.24,8.64,1.65,14.04,2.37,26.84,91.6,,137.13,0.46,209.24,15-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
15-Aug-2019 - 00:00,6.69,28.57,7.87,1.36,9.23,6.04,23.09,0.24,9.21,1.56,12.06,1.69,26.44,92.8,,121.51,0.5,185.64,16-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
16-Aug-2019 - 00:00,7.21,33.68,8.02,0.94,8.91,3.49,21.29,0.26,10.69,1.89,15.65,2.58,26.78,90.53,,144.66,0.6,199.28,17-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
17-Aug-2019 - 00:00,6.82,39.8,4.42,2.41,6.77,5.46,9.01,0.25,9.13,2.39,23.75,4.63,27.13,87.05,,165.39,0.65,190.39,18-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
18-Aug-2019 - 00:00,6.59,32.91,0.81,4.2,4.89,9.38,11.63,0.26,5.56,3.92,38.74,8.94,26.71,89.19,,177.14,0.44,192.34,19-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
19-Aug-2019 - 00:00,4.89,26.75,0.43,5.6,5.25,8.45,11.88,0.3,5.39,5.29,46.32,10.53,26.82,89.41,,213.11,0.44,191.07,20-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
20-Aug-2019 - 00:00,5.86,28.7,0.88,5.9,5.55,7.93,11.73,0.28,7.77,4.31,40.71,8.99,27.19,85.91,,278.95,0.44,202.71,21-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
21-Aug-2019 - 00:00,6.57,22.78,0.63,5.49,5.42,7.06,11.84,0.28,5.75,4.12,41.4,8.76,26.37,91.68,,180.23,0.49,201.9,22-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
22-Aug-2019 - 00:00,8.01,29.64,0.87,5.17,5.29,6.48,11.72,0.28,5.74,3.64,37.54,5.56,26.86,88.59,,218.34,0.46,204.17,23-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
23-Aug-2019 - 00:00,9.62,31.74,0.87,5.67,5.71,6.23,11.9,0.28,5.76,2.81,36.27,6.01,27.43,86.02,,223.46,0.44,197.33,24-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
24-Aug-2019 - 00:00,9.02,26.03,0.31,5.58,5.34,5.83,12.29,0.28,5.73,3.36,36.69,5.7,26.8,88.2,,193.22,0.44,196.81,25-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
25-Aug-2019 - 00:00,,,0.31,6.73,6.32,5.38,20.87,0.3,5.63,4.44,36.06,5.62,26.24,90.2,,133.59,0.37,191.07,26-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
26-Aug-2019 - 00:00,7.07,42.03,0.97,5.5,5.74,5.17,27.65,0.34,5.69,3.34,28.91,5.75,26.89,85.3,,238.96,0.5,210.77,27-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
27-Aug-2019 - 00:00,8.82,32.39,0.79,5.26,5.37,5.12,26.74,0.31,5.64,1.81,28.05,4.54,26.71,86.83,,243.84,0.52,200.14,28-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
28-Aug-2019 - 00:00,8.53,32.01,0.55,6.03,6.51,4.74,21.46,0.28,5.63,3.08,31.89,4.7,27.54,85.27,,235.96,0.55,184.03,29-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
29-Aug-2019 - 00:00,11.09,32.25,0.51,8.05,8.25,4.07,14.02,0.33,5.59,2.98,35.11,3.63,28.22,85.11,,217.72,0.51,176.85,30-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
30-Aug-2019 - 00:00,4.51,17.71,0.37,8.1,7.84,4.04,11.68,0.33,5.4,1.44,28.14,3.55,26.49,93.38,,168.06,0.47,197.52,31-Aug-2019 - 00:00,"Borivali East, Mumbai - MPCB"
31-Aug-2019 - 00:00,6.99,28.18,1.19,6.84,7.33,9.79,12.58,0.34,5.32,0.79,17.64,1.78,26.48,94.38,999.65,72.8,0.47,173.75,01-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
01-Sep-2019 - 00:00,4.78,16.28,0.49,5.94,6.07,9.69,11.46,0.31,5.35,0.69,19.11,1.86,25.08,96.83,,41.71,0.42,184.42,02-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
02-Sep-2019 - 00:00,6.15,22.86,0.18,6.06,5.49,8.26,11.52,0.32,5.25,0.92,23.14,2.45,26.16,92.69,,194.17,0.47,179.12,03-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
03-Sep-2019 - 00:00,2.36,8.17,0.59,5.92,5.83,7.85,11.69,0.31,5.29,0.57,21.78,2.04,24.7,97.12,,67.52,0.5,178.33,04-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
04-Sep-2019 - 00:00,2.93,9.05,0.9,3.69,4.54,6.42,11.49,0.3,5.71,0.73,17.83,2.46,23.95,98.43,,18.64,2.41,135.3,05-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
05-Sep-2019 - 00:00,2.51,9.18,0.82,3.74,4.53,6.02,11.56,0.31,5.95,0.13,15.55,1.6,24.88,96.91,999.17,86.93,1.3,164.93,06-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
06-Sep-2019 - 00:00,3.1,16.17,1.22,3.61,4.82,5.44,11.51,0.29,6.1,0.09,14.8,1.12,25.15,95.37,999.68,100.3,0.65,182.75,07-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
07-Sep-2019 - 00:00,3.26,15.41,0.81,5.38,6.19,5.44,12.13,0.33,6.27,0.46,11.85,0.62,24.88,96.49,,53.87,0.58,178.67,08-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
08-Sep-2019 - 00:00,5.06,15.62,1.23,3.95,5.18,5.28,14.14,0.33,6.65,0.21,13.41,1.1,24.68,97.53,,85.36,0.8,186.67,09-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
09-Sep-2019 - 00:00,7.1,28.34,1.07,4.64,5.64,4.75,20.71,0.37,6.87,0.04,11.34,0.91,25.24,96.19,,50.78,0.56,182.99,10-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
10-Sep-2019 - 00:00,7.37,33.72,1.29,4.5,5.75,4.37,25.16,0.38,7.57,0.01,11.12,0.62,25.76,93.98,,108.69,0.57,188.12,11-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
11-Sep-2019 - 00:00,7.55,28.57,0.59,5.38,5.6,4.2,22.21,0.38,7.17,0.16,10.16,0.99,25.21,93.41,,60.65,0.47,172.73,12-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
12-Sep-2019 - 00:00,6.05,26.01,1.37,7.39,7.47,4.33,18.14,0.38,7.11,0.03,8.3,0.24,25.86,93.07,,95.5,0.53,194.44,13-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
13-Sep-2019 - 00:00,7.59,23.87,0.92,6.27,7.12,4.33,15.32,0.35,7.07,0.31,9.76,0.61,25.43,95.15,,100.46,0.49,198.94,14-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
14-Sep-2019 - 00:00,6.67,32.03,1.31,5.1,6.36,3.8,13.82,0.32,7.37,0.14,9.12,0.32,26.93,90.42,,177.46,0.61,199.78,15-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
15-Sep-2019 - 00:00,4.58,14.23,2.54,3.82,6.07,3.3,11.27,0.31,8.94,0.18,6.54,0.49,24.59,95.28,,87.86,0.48,209.69,16-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
16-Sep-2019 - 00:00,5.6,21.25,1.45,7.15,8.03,3.09,14.42,0.34,7.1,0.09,4.07,0.53,25.94,93.1,,121.72,0.43,205.71,17-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
17-Sep-2019 - 00:00,5.04,20.88,1.7,6.46,7.89,3.09,14.59,0.32,7.0,0.02,2.99,0.32,25.81,94.92,,40.82,0.44,187.26,18-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
18-Sep-2019 - 00:00,12.93,27.81,0.89,13.4,13.19,2.79,20.84,0.47,7.85,0.03,0.09,0.16,26.52,92.87,,109.68,0.46,206.47,19-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
19-Sep-2019 - 00:00,20.39,22.33,4.42,2.82,7.23,3.22,21.25,0.44,10.49,0.77,11.73,1.26,26.01,92.07,,164.24,0.41,191.31,20-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
20-Sep-2019 - 00:00,12.11,26.42,3.76,4.01,7.78,3.19,18.5,0.44,8.3,0.34,23.39,3.0,25.1,95.64,,54.46,0.46,164.42,21-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
21-Sep-2019 - 00:00,1.36,12.13,6.18,1.39,7.57,9.22,12.28,0.63,12.96,0.11,8.0,2.56,29.97,73.48,,243.56,1.21,160.98,22-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
22-Sep-2019 - 00:00,12.39,29.55,1.92,4.73,6.65,6.91,11.56,0.63,7.23,0.36,28.78,3.59,24.63,95.26,,,0.3,198.16,23-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
23-Sep-2019 - 00:00,14.62,39.55,1.81,6.2,7.55,7.48,11.84,0.72,8.11,0.35,29.29,4.22,27.22,86.27,,180.97,0.44,190.22,24-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
24-Sep-2019 - 00:00,9.21,33.76,1.29,6.62,6.99,6.9,11.62,0.55,8.16,0.11,35.09,5.51,27.57,87.71,,157.22,0.5,207.78,25-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
25-Sep-2019 - 00:00,14.74,26.52,2.34,6.48,7.9,6.11,11.76,0.59,8.34,0.41,34.81,4.9,26.93,92.01,,115.92,0.38,203.64,26-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
26-Sep-2019 - 00:00,13.71,31.6,3.94,6.1,8.91,5.91,11.83,0.61,9.07,0.69,37.81,6.32,26.99,88.91,,212.71,0.48,181.06,27-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
27-Sep-2019 - 00:00,6.76,18.01,2.71,5.09,7.8,5.88,12.62,0.47,8.84,0.48,35.49,5.46,26.23,87.92,,202.02,0.74,172.72,28-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
28-Sep-2019 - 00:00,6.06,23.55,1.48,7.42,8.89,5.72,15.06,0.48,8.36,1.1,35.28,4.69,26.58,86.3,,185.1,0.62,180.63,29-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
29-Sep-2019 - 00:00,6.83,26.44,1.22,7.71,8.9,5.58,17.69,0.47,8.44,0.29,33.53,5.33,26.96,85.9,,206.3,0.59,168.63,30-Sep-2019 - 00:00,"Borivali East, Mumbai - MPCB"
30-Sep-2019 - 00:00,6.22,20.09,0.77,8.62,9.21,6.42,18.61,0.52,8.35,0.5,32.1,3.55,26.65,89.09,,193.82,0.54,169.0,01-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
01-Oct-2019 - 00:00,5.56,22.87,0.36,7.79,7.23,6.36,15.74,0.47,8.37,0.06,36.17,4.75,26.9,86.63,,250.72,0.48,186.4,02-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
02-Oct-2019 - 00:00,7.54,30.59,0.96,7.41,7.25,6.01,15.79,0.47,8.7,0.22,35.1,5.4,26.72,86.84,,196.77,0.42,185.51,03-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
03-Oct-2019 - 00:00,9.52,28.46,2.32,4.93,5.61,6.01,16.34,0.41,9.52,0.12,24.3,2.26,27.04,86.21,,226.82,0.5,200.14,04-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
04-Oct-2019 - 00:00,19.26,40.76,0.88,5.93,5.9,6.22,19.33,0.46,9.17,0.21,29.48,3.55,27.17,86.77,,227.71,0.49,217.74,05-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
05-Oct-2019 - 00:00,19.38,37.98,0.92,4.95,5.06,7.1,22.88,0.45,9.29,0.14,41.65,6.11,26.9,84.59,,257.27,0.58,201.29,06-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
06-Oct-2019 - 00:00,19.4,37.21,2.21,3.77,4.73,7.0,24.13,0.48,9.92,0.19,43.78,6.97,27.04,82.61,,288.32,0.64,194.66,07-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
07-Oct-2019 - 00:00,32.53,49.41,1.6,4.69,5.29,6.68,26.75,0.53,9.88,0.15,44.46,5.54,28.25,81.42,,258.19,0.73,214.68,08-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
08-Oct-2019 - 00:00,34.79,61.89,1.66,5.59,6.16,6.25,29.9,0.54,10.11,0.19,43.39,5.58,26.26,89.8,,25.41,0.5,185.29,09-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
09-Oct-2019 - 00:00,15.6,31.38,2.89,3.34,5.58,6.52,30.47,0.5,10.3,0.12,34.0,3.84,27.07,86.51,,235.74,0.56,201.18,10-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
10-Oct-2019 - 00:00,23.51,45.88,1.52,3.91,4.83,6.61,31.6,0.51,10.14,0.21,40.18,4.53,27.53,83.43,,273.19,0.67,227.81,11-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
11-Oct-2019 - 00:00,33.03,55.56,3.67,3.86,7.52,6.32,33.85,0.57,18.28,1.83,25.67,2.54,27.98,81.28,,264.65,0.62,201.52,12-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
12-Oct-2019 - 00:00,38.46,61.76,7.59,1.4,8.99,6.2,34.16,0.58,36.67,0.23,7.69,0.36,27.53,83.37,,265.27,0.64,198.64,13-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
13-Oct-2019 - 00:00,33.72,51.06,3.99,1.51,5.49,5.93,34.41,0.5,24.93,0.04,5.49,0.18,28.01,82.81,,248.86,0.61,210.63,14-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
14-Oct-2019 - 00:00,42.73,64.12,3.5,1.82,5.32,5.52,36.04,0.52,27.75,0.1,5.44,0.2,28.83,80.18,,277.12,0.66,215.6,15-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
15-Oct-2019 - 00:00,33.73,62.18,3.75,1.9,5.64,5.26,37.52,0.46,35.54,0.25,4.33,0.38,27.7,74.73,,292.22,0.65,237.13,16-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
16-Oct-2019 - 00:00,37.09,76.95,5.59,2.07,7.66,5.21,40.93,0.45,41.21,0.05,2.71,0.24,27.4,74.04,,290.34,0.64,230.27,17-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
17-Oct-2019 - 00:00,44.55,75.7,4.69,1.96,6.65,5.98,43.02,0.48,45.93,0.31,2.95,0.25,27.64,75.66,,281.42,0.67,222.96,18-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
18-Oct-2019 - 00:00,43.51,66.85,3.73,2.79,6.52,7.29,39.96,0.52,26.53,0.05,8.28,0.19,26.18,85.09,,98.21,0.35,159.94,19-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
19-Oct-2019 - 00:00,15.36,23.0,2.69,3.86,6.55,8.52,29.0,0.46,17.3,0.13,17.15,0.64,24.57,93.4,,56.07,0.37,229.26,20-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
20-Oct-2019 - 00:00,5.0,11.41,2.83,3.34,6.17,7.07,27.6,0.42,17.23,0.11,14.65,0.55,24.18,93.2,,90.28,0.42,224.35,21-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
21-Oct-2019 - 00:00,10.18,21.46,2.07,2.7,4.77,7.12,29.26,0.43,17.61,0.08,13.24,0.51,26.84,83.5,,259.77,0.57,208.95,22-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
22-Oct-2019 - 00:00,11.41,21.11,5.1,2.83,7.92,9.34,30.45,0.52,18.07,0.08,11.48,0.39,26.43,88.74,,181.45,0.39,207.71,23-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
23-Oct-2019 - 00:00,8.42,17.07,5.09,4.11,9.2,8.17,31.57,0.49,18.12,0.22,11.96,0.66,25.54,91.78,,114.23,0.33,213.81,24-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
24-Oct-2019 - 00:00,11.51,23.88,2.25,4.28,6.37,10.24,36.06,0.53,18.34,0.08,13.02,0.71,25.99,90.98,,107.91,0.32,206.42,25-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
25-Oct-2019 - 00:00,8.0,15.81,3.4,2.74,6.14,16.76,23.4,0.63,7.83,0.1,3.17,0.14,27.28,84.08,999.69,145.76,0.48,195.32,26-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
26-Oct-2019 - 00:00,6.63,16.37,3.58,3.01,6.59,13.45,7.62,0.64,7.42,0.1,5.3,0.33,26.06,84.96,,71.75,0.43,181.34,27-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
27-Oct-2019 - 00:00,16.68,34.13,3.87,3.03,6.9,11.04,8.16,0.49,9.56,0.13,7.52,0.32,26.61,83.46,,182.85,0.47,175.53,28-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
28-Oct-2019 - 00:00,32.77,54.96,4.39,2.87,7.26,11.75,10.21,0.25,4.83,0.03,14.49,0.78,27.08,81.8,,250.0,0.54,197.04,29-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
29-Oct-2019 - 00:00,27.6,48.15,4.49,2.38,6.86,11.59,14.76,0.24,5.18,0.01,12.46,0.19,27.55,83.24,,220.9,0.57,203.67,30-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
30-Oct-2019 - 00:00,15.96,40.62,3.18,2.75,5.78,11.14,16.76,0.17,5.43,0.14,11.05,0.36,28.41,79.49,,234.46,0.67,220.5,31-Oct-2019 - 00:00,"Borivali East, Mumbai - MPCB"
31-Oct-2019 - 00:00,12.14,34.45,3.48,2.72,6.2,12.64,17.53,0.15,5.32,0.12,8.8,0.44,27.83,79.01,,239.48,0.61,209.01,01-Nov-2019 - 00:00,"Borivali East, Mumbai - MPCB"
01-Nov-2019 - 00:00,9.5,29.2,5.25,3.36,8.62,13.19,18.17,0.17,4.56,0.1,12.03,0.5,27.89,82.44,,188.97,0.6,210.3,02-Nov-2019 - 00:00,"Borivali East, Mumbai - MPCB"
