from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
06-Dec-2019 - 00:00,48.31,109.33,49.71,14.92,38.7,17.57,7.47,0.78,42.71,20.95,1.5,86.91,46.48,706.6,224.95,0.0,07-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
07-Dec-2019 - 00:00,87.83,166.09,66.29,14.18,46.79,23.02,15.39,1.21,42.12,20.96,1.32,98.38,54.11,705.6,227.01,0.0,08-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
08-Dec-2019 - 00:00,100.55,185.69,74.61,15.34,52.15,23.7,14.43,1.27,41.63,20.88,1.12,100.47,57.54,705.54,230.02,0.0,09-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
09-Dec-2019 - 00:00,109.05,190.72,72.27,15.35,50.92,23.04,14.67,1.4,41.94,21.72,1.07,98.28,60.36,705.05,223.33,0.0,10-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
10-Dec-2019 - 00:00,104.23,208.55,80.89,44.54,79.24,24.06,8.87,1.36,42.13,22.24,0.68,124.35,63.39,703.07,221.51,0.0,11-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
11-Dec-2019 - 00:00,117.77,232.41,78.45,47.84,80.6,26.81,9.06,1.58,42.06,22.84,0.76,162.44,68.17,701.57,212.9,0.0,12-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
12-Dec-2019 - 00:00,77.79,155.11,64.58,21.42,51.76,23.19,10.98,1.52,42.32,22.96,0.89,216.65,66.32,700.56,193.86,0.0,13-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
13-Dec-2019 - 00:00,49.93,129.1,61.66,29.46,56.75,18.8,13.57,1.48,42.0,21.88,0.98,229.35,61.07,701.91,216.78,0.0,14-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
14-Dec-2019 - 00:00,52.28,100.89,45.02,11.99,33.68,19.48,10.69,0.9,40.86,20.23,1.4,142.56,69.57,705.56,226.47,0.0,15-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
15-Dec-2019 - 00:00,67.51,104.97,42.43,9.79,30.52,18.98,7.03,0.7,39.6,16.92,1.67,113.64,78.98,705.69,181.38,0.0,16-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
16-Dec-2019 - 00:00,71.17,115.42,49.06,18.09,40.81,19.67,7.23,1.1,39.52,16.45,1.49,87.55,77.73,705.73,224.51,0.0,17-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
17-Dec-2019 - 00:00,76.69,121.65,49.36,12.01,36.02,21.8,6.81,0.98,40.31,16.66,1.7,80.75,72.41,706.77,231.95,0.0,18-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
18-Dec-2019 - 00:00,83.96,137.12,54.44,18.12,43.7,22.99,8.64,1.25,38.66,18.03,1.28,97.03,73.8,706.23,205.56,0.0,19-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
19-Dec-2019 - 00:00,80.66,136.76,70.27,20.27,53.86,23.6,9.14,1.3,37.48,20.58,0.9,134.43,71.18,704.4,214.11,0.0,20-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
20-Dec-2019 - 00:00,88.32,162.75,77.37,26.62,62.8,24.3,8.12,1.36,38.18,21.71,0.72,151.7,73.1,702.97,200.06,0.0,21-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
21-Dec-2019 - 00:00,82.89,146.85,68.56,18.45,51.46,24.37,9.64,1.45,39.92,22.5,0.95,120.43,72.01,703.1,183.92,0.0,22-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
22-Dec-2019 - 00:00,61.69,108.96,57.67,11.54,40.05,18.28,6.16,0.98,42.17,20.85,1.54,91.74,68.41,703.85,217.68,0.0,23-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
23-Dec-2019 - 00:00,75.62,133.75,58.04,9.16,38.32,19.69,13.65,1.03,41.3,20.87,1.47,91.12,63.54,703.0,204.02,0.0,24-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
24-Dec-2019 - 00:00,69.12,126.67,51.94,11.12,36.65,20.8,8.62,1.06,38.04,22.23,1.4,139.55,69.44,702.95,182.68,0.0,25-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
25-Dec-2019 - 00:00,103.99,153.5,49.94,11.31,35.76,25.24,7.68,1.02,38.21,20.03,1.5,108.72,78.55,703.46,197.27,0.0,26-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
26-Dec-2019 - 00:00,76.19,121.0,55.52,13.1,40.18,17.32,8.8,1.01,39.4,18.17,1.54,105.1,66.42,703.99,216.73,0.0,27-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
27-Dec-2019 - 00:00,36.59,82.07,60.48,15.14,44.48,16.99,7.25,0.8,37.14,16.5,1.69,79.95,43.59,704.62,243.67,0.0,28-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
28-Dec-2019 - 00:00,35.44,81.64,54.85,14.29,40.79,16.51,6.56,0.86,40.37,16.41,1.52,89.82,44.06,704.41,243.2,0.0,29-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
29-Dec-2019 - 00:00,44.22,89.16,60.95,15.74,45.22,17.49,7.69,0.89,40.3,17.22,1.24,94.19,50.74,704.01,223.46,0.0,30-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
30-Dec-2019 - 00:00,58.85,115.64,57.9,10.26,39.15,18.06,17.98,0.98,37.12,18.59,1.47,101.45,54.11,702.62,211.8,0.0,31-Dec-2019 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
31-Dec-2019 - 00:00,57.0,96.0,48.3,8.1,32.25,17.0,8.9,0.36,32.5,17.95,1.95,98.0,58.5,702.0,63.5,0.0,01-Jan-2020 - 00:00,"Chhoti Gwaltoli, Indore - MPPCB"
