from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
25-Aug-2019 - 00:00,28.68,980.28,113.56,35.5,85.15,97.15,110.44,1.33,5.89,27.33,54.52,19.01,33.09,33.06,1.01,9.92,7.65,26-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Aug-2019 - 00:00,30.74,979.96,167.38,40.65,77.12,166.95,103.44,1.39,8.42,34.87,46.29,51.56,63.48,40.3,1.34,11.81,9.93,27-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Aug-2019 - 00:00,32.88,978.96,199.52,54.21,67.85,168.92,94.95,1.07,9.38,46.24,50.37,69.96,82.6,48.05,1.48,42.97,10.01,28-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Aug-2019 - 00:00,33.87,979.88,215.12,73.04,65.24,163.98,104.12,1.24,9.04,37.6,51.09,60.01,75.33,49.64,1.3,36.67,11.13,29-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Aug-2019 - 00:00,33.72,980.87,171.23,46.67,64.1,165.24,133.61,1.73,11.04,25.92,46.96,33.69,51.59,45.34,1.06,16.28,8.92,30-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Aug-2019 - 00:00,33.24,978.39,175.94,58.73,67.14,134.19,145.24,1.07,6.55,37.12,44.13,27.03,46.7,46.34,1.19,40.43,10.06,31-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
31-Aug-2019 - 00:00,33.16,976.4,220.5,76.17,69.21,108.5,176.21,1.0,9.13,66.85,45.66,56.27,80.82,65.68,1.68,25.21,10.31,01-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Sep-2019 - 00:00,30.27,978.7,147.75,46.12,80.2,109.55,111.56,1.63,6.55,30.42,55.04,50.74,68.32,50.71,1.08,22.17,9.11,02-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Sep-2019 - 00:00,32.51,978.77,157.98,63.41,70.48,172.55,131.92,1.12,7.24,24.66,52.39,33.02,50.17,43.71,1.06,21.06,8.66,03-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Sep-2019 - 00:00,32.81,977.63,167.54,75.79,70.05,110.03,123.7,1.02,5.86,33.14,44.87,14.16,34.55,43.28,1.16,20.39,9.78,04-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Sep-2019 - 00:00,32.09,977.26,224.19,86.33,76.48,119.89,129.18,1.53,6.2,44.83,48.74,26.75,47.71,48.71,1.25,30.95,10.72,05-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Sep-2019 - 00:00,32.17,977.38,171.67,43.19,73.33,123.51,113.28,1.62,5.17,35.67,45.52,34.5,49.43,40.07,0.77,18.21,9.41,06-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Sep-2019 - 00:00,31.6,976.38,167.51,57.98,75.35,35.82,132.93,1.36,5.82,38.16,48.78,50.42,66.15,47.07,1.4,28.22,12.12,07-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Sep-2019 - 00:00,31.29,977.35,155.73,106.09,77.76,115.4,135.94,1.59,1.73,37.94,22.93,57.73,71.64,46.25,1.11,30.46,9.09,08-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Sep-2019 - 00:00,32.01,978.95,98.54,34.92,73.4,141.34,68.11,1.17,0.3,10.26,36.81,30.23,42.51,33.61,0.78,24.1,8.52,09-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Sep-2019 - 00:00,33.19,977.44,161.4,59.5,67.06,164.23,196.35,1.23,1.99,31.29,37.68,13.77,30.99,37.17,1.05,10.15,8.71,10-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Sep-2019 - 00:00,33.54,977.04,164.98,65.31,62.14,149.52,112.79,0.92,2.23,26.0,27.25,14.12,34.35,42.93,1.05,9.28,12.15,11-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Sep-2019 - 00:00,34.71,978.27,213.56,94.67,58.54,154.99,114.94,1.08,1.61,18.91,36.12,35.33,57.3,53.55,1.19,24.89,10.46,12-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Sep-2019 - 00:00,33.29,979.71,188.77,74.17,67.64,124.35,137.1,1.88,1.79,17.46,21.96,27.23,45.55,43.9,0.95,25.32,11.3,13-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Sep-2019 - 00:00,32.87,980.75,163.59,45.12,67.89,153.09,126.14,1.63,2.3,20.24,52.93,36.08,51.89,42.26,0.87,17.19,10.76,14-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Sep-2019 - 00:00,29.96,981.06,150.87,35.5,78.26,6.9,125.94,2.1,3.26,20.94,45.46,30.45,43.23,34.59,0.64,16.43,8.95,15-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Sep-2019 - 00:00,,,,35.0,,,,,,,,,,,0.0,,,16-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Sep-2019 - 00:00,34.28,979.47,223.96,67.03,58.01,106.32,160.62,1.23,4.37,46.09,44.06,12.43,39.31,54.84,1.08,21.49,9.23,17-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Sep-2019 - 00:00,32.74,980.96,201.23,70.15,62.02,111.62,150.75,1.17,5.43,41.33,35.88,43.94,66.62,57.8,1.14,28.0,11.09,18-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Sep-2019 - 00:00,29.58,983.22,189.39,47.87,72.36,2.76,144.96,1.68,5.57,25.76,48.4,34.64,53.06,46.65,0.87,36.02,6.84,19-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Sep-2019 - 00:00,,,229.85,38.92,,,,,5.37,25.94,47.38,16.5,39.75,49.35,0.58,24.02,9.6,20-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Sep-2019 - 00:00,33.6,984.88,221.0,36.8,52.25,345.82,117.43,2.08,4.37,24.61,30.15,17.03,37.89,45.13,0.91,19.36,8.18,21-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Sep-2019 - 00:00,26.75,983.57,140.38,42.77,87.81,7.85,164.24,1.26,2.53,28.49,22.82,77.96,97.1,62.92,2.13,8.86,14.92,22-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-Sep-2019 - 00:00,27.38,986.2,171.23,56.21,80.44,88.52,124.39,1.8,1.09,16.28,,72.78,83.95,46.24,0.83,15.0,12.33,23-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Sep-2019 - 00:00,28.63,987.6,205.87,91.48,73.78,117.25,109.28,1.36,8.56,18.98,46.05,41.97,55.72,40.43,0.92,12.69,9.63,24-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Sep-2019 - 00:00,29.41,987.69,187.46,59.6,69.05,93.58,126.65,1.42,8.75,30.15,31.61,55.33,64.91,37.23,0.85,7.15,11.98,25-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-Sep-2019 - 00:00,29.48,988.87,165.29,47.04,72.71,132.64,108.93,1.55,1.78,16.91,,27.41,36.88,27.31,0.88,18.71,11.96,26-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Sep-2019 - 00:00,29.52,989.2,162.35,40.23,72.44,74.48,106.2,1.96,1.1,22.97,21.88,40.28,45.99,24.73,0.86,51.21,13.2,27-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Sep-2019 - 00:00,28.36,988.08,137.77,25.35,74.9,57.4,94.97,1.97,4.05,24.87,39.96,30.98,37.05,22.16,0.73,32.94,15.37,28-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Sep-2019 - 00:00,27.95,986.34,150.08,37.0,76.31,95.21,87.97,1.95,5.56,31.88,28.92,32.03,38.51,23.29,0.77,17.38,13.03,29-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Sep-2019 - 00:00,27.46,986.98,155.94,27.81,77.8,101.72,111.23,1.88,3.7,25.24,,26.06,33.25,22.58,0.74,16.14,10.03,30-Sep-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Sep-2019 - 00:00,27.67,985.67,186.64,58.33,77.22,74.61,119.23,1.59,8.59,43.54,20.27,29.56,39.03,28.09,1.35,30.82,11.55,01-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Oct-2019 - 00:00,28.61,985.19,185.32,45.05,74.42,108.31,134.12,1.64,7.17,25.38,24.49,26.28,35.0,25.5,1.03,17.82,10.96,02-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Oct-2019 - 00:00,29.05,986.38,132.99,41.43,68.12,91.59,131.2,1.08,5.03,15.79,26.99,27.79,38.27,29.4,0.82,22.6,11.27,03-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Oct-2019 - 00:00,29.37,986.4,218.44,69.59,65.88,52.89,135.01,1.09,7.68,40.13,29.61,32.66,44.12,32.89,1.11,36.17,12.16,04-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Oct-2019 - 00:00,27.0,987.28,129.65,50.94,73.35,81.58,295.74,1.79,5.54,48.23,26.33,23.97,37.38,33.55,0.87,19.08,11.06,05-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Oct-2019 - 00:00,27.12,987.28,133.74,45.2,62.68,168.66,325.79,1.87,3.84,33.49,18.2,21.73,37.82,37.8,0.89,20.56,10.25,06-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Oct-2019 - 00:00,27.76,987.69,158.21,64.17,62.56,149.22,326.46,1.72,2.25,37.74,17.03,14.79,30.73,35.09,0.88,22.18,9.79,07-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Oct-2019 - 00:00,27.6,988.74,166.96,57.22,63.55,87.06,319.96,2.05,3.18,24.89,18.42,11.28,29.22,37.64,0.86,16.93,6.71,08-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Oct-2019 - 00:00,27.26,988.26,146.19,52.31,56.75,48.25,272.46,1.55,3.97,23.82,10.2,15.95,32.59,36.84,0.87,23.95,12.22,09-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Oct-2019 - 00:00,28.02,988.32,225.99,81.85,54.84,124.98,119.44,0.96,7.86,27.62,14.3,28.28,45.76,42.69,1.26,51.13,12.98,10-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Oct-2019 - 00:00,27.91,987.77,283.72,129.27,54.36,111.51,138.84,1.0,8.38,35.86,22.37,29.94,54.95,57.43,1.49,43.55,14.95,11-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Oct-2019 - 00:00,28.24,987.25,249.19,112.25,54.42,136.99,292.33,1.04,7.39,55.03,25.69,32.95,51.46,46.23,1.27,40.67,12.1,12-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Oct-2019 - 00:00,28.54,988.11,258.54,119.02,57.27,62.78,262.36,1.11,7.52,54.28,26.5,32.87,52.05,47.48,1.41,31.43,12.52,13-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Oct-2019 - 00:00,28.25,988.59,311.25,157.0,54.83,40.54,235.81,1.02,9.87,59.23,28.46,37.95,54.11,43.56,1.49,33.98,15.69,14-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Oct-2019 - 00:00,28.61,989.37,323.19,138.23,55.88,109.31,251.75,1.05,9.33,54.98,29.74,52.49,69.23,49.71,1.6,30.06,14.49,15-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Oct-2019 - 00:00,29.19,990.05,353.81,149.88,55.38,20.4,129.71,0.87,10.17,60.74,39.55,73.79,95.28,66.05,2.26,44.56,15.83,16-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Oct-2019 - 00:00,29.36,990.4,356.73,163.35,57.49,33.43,125.24,1.14,9.87,47.74,48.61,56.16,82.16,68.41,1.73,39.68,14.37,17-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Oct-2019 - 00:00,29.08,990.12,346.81,146.62,54.41,42.6,110.58,1.34,10.64,49.01,45.5,33.31,52.91,48.42,1.62,65.08,16.21,18-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Oct-2019 - 00:00,28.49,990.23,274.16,98.13,51.94,33.97,146.02,1.73,7.65,37.7,44.1,33.51,49.97,42.57,1.1,26.23,11.93,19-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Oct-2019 - 00:00,27.44,991.54,235.15,99.65,53.72,41.13,230.08,1.13,7.77,60.56,36.5,37.54,55.09,46.04,1.32,36.32,14.86,20-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Oct-2019 - 00:00,26.92,991.08,245.18,115.12,50.61,120.79,323.0,1.53,6.44,59.01,31.36,24.21,41.22,40.38,1.17,30.21,15.43,21-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Oct-2019 - 00:00,26.12,989.39,317.64,143.78,49.0,118.33,312.85,1.53,7.3,67.52,28.63,28.75,47.46,45.16,1.32,32.54,15.66,22-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-Oct-2019 - 00:00,26.05,986.58,294.32,120.61,46.63,116.41,295.13,1.67,6.72,89.72,26.27,41.46,60.96,51.07,1.37,25.88,18.88,23-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Oct-2019 - 00:00,26.3,986.01,389.65,161.97,49.85,116.13,253.53,1.23,7.35,63.04,30.66,99.88,117.9,68.57,2.02,32.58,21.2,24-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Oct-2019 - 00:00,26.49,987.19,455.28,236.48,54.15,90.9,66.16,0.88,2.14,15.19,25.65,95.45,112.17,64.58,2.42,45.69,19.8,25-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-Oct-2019 - 00:00,26.25,988.59,378.1,158.0,50.07,94.38,108.67,1.13,1.42,12.3,29.17,66.58,85.97,59.57,1.83,40.26,18.62,26-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Oct-2019 - 00:00,25.96,989.78,417.41,193.56,56.26,72.63,131.72,0.86,1.66,14.87,35.72,88.05,107.69,67.52,2.4,45.1,16.59,27-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Oct-2019 - 00:00,25.9,989.03,463.54,280.7,53.89,81.48,291.29,1.39,1.76,15.13,43.4,80.34,94.9,55.26,2.26,37.55,27.0,28-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Oct-2019 - 00:00,25.55,989.77,457.47,316.02,56.07,60.73,273.1,0.92,1.41,8.92,55.5,30.08,47.33,42.89,2.13,24.01,24.89,29-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Oct-2019 - 00:00,25.01,990.38,534.71,355.89,63.46,48.97,262.51,0.83,1.69,15.46,68.17,45.01,62.58,48.65,2.76,12.11,17.54,30-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Oct-2019 - 00:00,25.72,989.03,555.72,347.67,59.95,23.02,277.73,0.98,1.76,23.54,70.28,117.91,127.62,59.21,3.75,9.43,20.72,31-Oct-2019 - 00:00,"Wazirpur, Delhi - DPCC"
31-Oct-2019 - 00:00,25.28,988.34,600.26,397.32,57.28,15.06,308.71,0.98,1.7,24.78,71.01,118.93,130.67,63.36,3.33,9.47,22.26,01-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Nov-2019 - 00:00,26.12,988.44,658.52,454.31,56.87,63.4,253.74,0.94,1.59,22.92,69.75,90.15,114.57,77.2,2.87,15.76,21.15,02-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Nov-2019 - 00:00,24.77,990.09,548.26,415.0,65.58,14.14,296.42,1.21,0.99,15.04,66.36,52.85,74.2,58.5,2.28,12.92,15.98,03-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Nov-2019 - 00:00,23.72,990.91,667.56,585.79,75.07,23.85,287.74,1.23,1.42,21.99,80.51,40.49,61.55,53.67,3.09,11.2,15.07,04-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Nov-2019 - 00:00,24.75,990.5,456.93,391.85,58.94,80.54,307.1,1.6,0.84,9.5,48.86,46.82,66.27,52.83,1.9,15.6,12.79,05-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Nov-2019 - 00:00,24.99,987.75,352.19,238.17,51.16,116.73,295.25,1.54,0.97,19.86,30.67,48.84,69.33,55.48,1.73,24.26,16.38,06-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Nov-2019 - 00:00,25.45,985.78,290.94,135.48,44.69,84.96,185.49,1.12,1.44,21.12,33.93,108.26,123.0,65.3,1.57,22.3,16.39,07-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Nov-2019 - 00:00,21.76,987.4,356.73,213.17,66.71,3.24,144.19,1.34,1.26,13.74,43.49,43.81,60.76,47.07,1.91,11.91,12.02,08-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Nov-2019 - 00:00,23.6,989.82,312.62,174.27,61.36,14.37,265.92,1.06,1.16,15.42,48.41,55.12,74.76,56.05,1.85,15.58,15.7,09-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Nov-2019 - 00:00,23.56,990.27,268.33,168.62,54.36,52.8,319.09,1.64,0.57,10.68,44.27,43.44,57.77,42.01,1.2,12.05,13.72,10-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Nov-2019 - 00:00,22.67,990.31,335.31,235.31,43.76,23.12,311.21,1.3,0.69,13.13,37.79,26.99,45.97,45.09,1.39,16.41,18.48,11-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Nov-2019 - 00:00,22.01,989.18,451.12,318.4,42.79,29.29,323.66,1.2,0.79,12.11,44.68,36.69,59.4,55.44,1.78,17.36,19.54,12-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Nov-2019 - 00:00,21.56,990.15,632.8,493.61,47.66,23.88,308.26,1.09,1.05,17.88,57.23,28.46,54.09,58.07,2.31,17.2,19.43,13-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Nov-2019 - 00:00,22.13,992.12,555.25,421.4,55.25,20.05,277.2,0.93,1.07,13.38,60.77,38.39,63.71,60.94,2.45,14.83,18.11,14-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Nov-2019 - 00:00,22.24,992.84,616.33,424.23,60.13,11.22,232.75,0.76,1.43,20.14,66.12,78.07,101.27,70.73,2.85,13.77,17.6,15-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Nov-2019 - 00:00,22.31,991.86,641.83,497.41,63.39,11.3,301.25,1.15,1.01,13.74,68.22,50.98,69.84,53.16,2.59,13.02,16.09,16-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Nov-2019 - 00:00,22.71,991.55,352.2,196.17,58.19,54.99,320.72,2.05,0.47,9.36,48.87,26.07,40.74,36.62,2.06,13.03,12.95,17-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Nov-2019 - 00:00,22.44,991.51,228.12,116.17,54.55,17.52,309.93,2.19,0.3,6.85,42.31,18.4,33.28,34.36,0.97,11.25,11.18,18-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Nov-2019 - 00:00,21.4,990.97,255.98,135.06,59.92,40.28,299.0,1.63,0.52,15.94,45.13,29.83,46.06,40.86,1.78,12.13,12.47,19-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Nov-2019 - 00:00,21.46,990.32,328.15,174.19,54.58,10.85,288.39,1.2,0.74,15.47,43.99,53.54,64.62,39.44,2.39,13.65,14.28,20-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Nov-2019 - 00:00,21.29,990.95,462.17,249.48,53.14,26.24,195.17,0.71,1.45,17.83,43.21,82.18,83.66,31.31,3.43,17.19,16.28,21-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Nov-2019 - 00:00,21.29,992.93,441.98,246.25,51.43,18.87,138.04,0.8,1.14,13.51,40.86,88.74,88.06,29.55,3.17,19.35,16.9,22-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-Nov-2019 - 00:00,21.98,992.85,418.56,228.43,52.47,18.67,270.79,0.99,0.92,16.76,41.29,82.81,85.0,32.84,2.81,13.76,14.97,23-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Nov-2019 - 00:00,21.97,992.26,278.15,138.79,53.78,11.56,301.24,1.48,0.55,23.47,39.93,31.72,41.27,28.96,1.96,9.0,11.33,24-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Nov-2019 - 00:00,22.15,991.6,233.27,125.67,56.18,37.68,310.18,1.51,0.36,13.8,38.63,19.02,27.5,22.54,1.8,8.35,12.17,25-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-Nov-2019 - 00:00,22.01,992.29,281.35,142.89,51.77,5.55,160.29,0.94,0.48,10.02,37.45,44.08,49.14,24.8,2.1,8.57,12.09,26-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Nov-2019 - 00:00,22.76,991.88,323.21,136.73,49.82,3.38,59.05,1.16,0.67,9.82,38.82,59.16,62.82,27.43,2.18,22.79,13.37,27-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Nov-2019 - 00:00,20.9,991.78,182.4,77.94,66.29,3.21,116.66,1.48,0.4,7.71,39.78,24.26,36.03,30.55,1.71,10.52,9.59,28-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Nov-2019 - 00:00,18.71,992.82,122.23,44.42,76.87,3.02,91.54,1.96,0.37,5.35,35.95,26.97,41.3,36.3,1.46,8.8,9.43,29-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Nov-2019 - 00:00,18.8,993.12,159.31,64.06,76.41,7.22,159.45,1.18,0.45,6.65,39.14,34.87,45.33,31.79,1.76,9.51,10.85,30-Nov-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Nov-2019 - 00:00,18.21,993.11,253.48,135.81,80.02,27.53,304.63,1.36,0.64,13.52,50.5,45.66,59.05,41.03,2.0,10.93,10.09,01-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Dec-2019 - 00:00,17.77,992.78,271.98,163.88,65.23,81.81,308.45,1.32,0.54,13.28,39.98,47.82,67.66,53.89,1.85,16.48,10.12,02-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Dec-2019 - 00:00,17.45,993.4,326.19,189.81,59.31,103.26,301.33,1.43,0.62,13.62,37.66,61.62,80.56,56.99,2.05,16.5,11.12,03-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Dec-2019 - 00:00,17.71,992.85,370.62,199.42,53.21,103.67,290.06,1.42,0.73,17.87,41.04,77.57,96.48,62.48,2.41,14.21,13.21,04-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Dec-2019 - 00:00,17.35,994.96,411.92,226.1,55.52,74.07,237.84,0.99,1.09,15.98,45.73,99.41,114.29,62.49,2.82,15.0,15.5,05-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Dec-2019 - 00:00,16.8,996.95,626.98,378.77,68.13,71.02,240.78,0.8,1.91,20.56,72.34,158.27,170.11,77.24,3.88,11.35,12.3,06-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Dec-2019 - 00:00,17.75,996.1,448.17,286.94,74.25,55.62,289.57,1.07,0.96,16.46,76.26,75.57,94.28,61.41,2.5,8.16,12.02,07-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Dec-2019 - 00:00,18.18,995.03,467.98,277.9,71.31,28.74,222.46,0.77,1.09,13.87,67.22,103.34,116.23,60.14,3.05,9.47,11.12,08-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Dec-2019 - 00:00,18.01,994.74,489.31,308.79,69.63,10.8,284.61,0.93,1.57,21.95,66.85,152.04,153.76,56.02,3.41,8.07,12.22,09-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Dec-2019 - 00:00,17.42,994.03,416.17,258.02,64.38,38.64,281.96,0.91,1.04,16.09,54.77,104.17,116.48,59.32,2.71,11.42,11.52,10-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Dec-2019 - 00:00,17.06,991.37,525.44,320.77,64.42,4.51,254.27,0.9,1.03,19.86,55.79,93.05,110.3,64.77,3.0,11.47,11.48,11-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Dec-2019 - 00:00,17.26,990.1,668.21,428.15,67.68,4.54,116.85,0.93,1.5,17.07,60.69,175.62,184.63,77.93,3.98,15.21,11.7,12-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Dec-2019 - 00:00,17.41,988.94,542.08,362.56,69.61,20.0,103.62,1.82,1.21,11.25,56.49,40.78,53.81,38.65,2.6,12.95,7.35,13-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Dec-2019 - 00:00,15.59,989.43,171.02,119.58,91.1,27.32,200.53,1.83,0.46,7.26,53.83,24.65,34.07,26.26,1.74,8.99,7.72,14-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Dec-2019 - 00:00,15.06,995.78,184.46,105.67,83.09,61.97,193.56,1.11,0.42,7.42,43.61,29.07,36.38,23.84,1.81,8.82,8.26,15-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Dec-2019 - 00:00,14.93,995.35,207.81,129.71,83.28,46.99,307.34,1.44,0.37,13.37,40.8,29.24,33.68,18.5,1.67,8.6,8.14,16-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Dec-2019 - 00:00,11.83,995.96,178.6,111.62,91.27,2.54,307.78,1.86,0.36,10.31,35.3,21.55,28.7,20.93,1.54,9.34,7.88,17-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Dec-2019 - 00:00,11.54,997.04,201.73,128.96,86.11,2.66,315.51,1.69,0.42,6.31,48.76,25.86,35.29,26.7,1.58,12.9,8.18,18-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Dec-2019 - 00:00,12.39,995.75,269.21,193.38,79.46,10.92,221.27,1.32,0.53,8.51,54.94,26.32,39.44,33.82,1.73,20.71,7.73,19-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Dec-2019 - 00:00,11.62,994.46,533.1,381.83,89.7,18.63,138.19,1.08,1.22,8.67,66.08,63.54,76.23,45.9,2.8,19.81,9.13,20-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Dec-2019 - 00:00,12.47,992.07,593.12,431.48,90.15,16.44,269.72,1.0,1.24,12.86,61.81,39.26,56.15,45.39,2.87,20.1,7.8,21-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Dec-2019 - 00:00,13.34,992.98,402.48,287.54,89.14,15.81,302.33,1.36,0.83,9.64,64.81,37.61,47.24,31.19,2.25,14.79,7.5,22-Dec-2019 - 00:00,"Wazirpur, Delhi - DPCC"
