from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,Eth-Benzene,MP-Xylene,RH,SR,WS,WD,RF,to date,station
25-Aug-2019 - 00:00,6.39,70.23,65.28,59.64,5.64,30.44,9.34,0.24,25.21,1.6,,,,,,,0.47,231.37,,26-Aug-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
26-Aug-2019 - 00:00,23.98,96.32,98.66,91.5,5.66,23.56,5.16,0.43,24.72,2.99,,,,,,,0.49,224.6,,27-Aug-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
27-Aug-2019 - 00:00,10.3,85.74,86.84,81.29,5.54,28.12,2.52,0.35,26.73,1.71,,,,,,,0.6,202.44,,28-Aug-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
28-Aug-2019 - 00:00,15.88,79.33,76.08,70.43,5.62,31.82,1.82,0.32,30.18,1.88,,,,,,,0.54,207.29,,29-Aug-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
29-Aug-2019 - 00:00,19.0,69.57,69.66,64.12,5.53,29.7,1.7,0.22,22.98,1.33,,,,,,,0.7,182.39,,30-Aug-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
30-Aug-2019 - 00:00,22.49,99.57,38.35,35.07,6.07,20.67,1.28,0.24,8.38,1.37,,,,,,,0.65,188.88,,31-Aug-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
31-Aug-2019 - 00:00,25.24,89.46,7.03,3.67,7.41,12.27,12.59,0.93,3.18,1.47,,,,,,,0.7,186.18,,01-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
01-Sep-2019 - 00:00,15.21,78.84,7.17,3.79,7.49,12.25,2.02,0.57,3.0,1.22,,,,,,,0.74,181.68,,02-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
02-Sep-2019 - 00:00,19.1,74.79,6.57,3.5,7.07,12.33,1.71,0.66,2.66,1.12,,,,,,,0.74,183.19,,03-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
03-Sep-2019 - 00:00,31.91,93.33,6.83,4.44,7.85,12.28,1.74,0.65,3.67,1.42,,,,,,,0.58,190.57,,04-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
04-Sep-2019 - 00:00,24.31,100.47,6.74,5.55,9.22,12.27,1.67,0.66,3.69,2.01,,,,,,,0.42,183.75,,05-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
05-Sep-2019 - 00:00,19.0,55.26,6.62,5.58,9.04,12.29,0.64,0.64,5.14,1.89,,,,,,,0.44,119.05,,06-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
06-Sep-2019 - 00:00,18.16,54.42,7.21,5.72,9.53,12.14,2.12,0.3,3.44,1.41,,,,,,,0.48,131.05,,07-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
07-Sep-2019 - 00:00,21.36,61.64,6.76,5.95,8.82,12.3,0.78,0.32,3.05,1.43,,,,,,,0.72,177.38,,08-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
08-Sep-2019 - 00:00,22.97,46.51,6.73,5.67,9.09,12.25,0.62,0.32,2.81,1.13,,,,,,,0.75,136.87,,09-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
09-Sep-2019 - 00:00,26.23,74.07,6.76,5.58,9.04,12.32,0.82,0.49,3.46,1.64,,,,,,,0.47,189.47,,10-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
10-Sep-2019 - 00:00,20.62,59.96,7.02,5.6,9.42,12.25,1.73,0.66,2.69,1.9,,,,,,,0.44,190.73,,11-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
11-Sep-2019 - 00:00,15.15,63.84,6.99,5.93,9.06,12.28,2.43,0.43,2.75,1.61,,,,,,,0.56,204.43,,12-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
12-Sep-2019 - 00:00,22.2,76.65,7.15,5.91,9.35,12.24,1.47,0.73,3.61,1.03,,,,,,,0.52,202.91,,13-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
13-Sep-2019 - 00:00,19.05,83.82,6.76,5.46,9.29,12.23,1.29,0.73,2.85,2.82,,,,,,,0.45,215.09,,14-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
14-Sep-2019 - 00:00,18.54,98.22,6.46,4.89,9.6,12.17,1.4,0.59,3.02,3.17,,,,,,,0.4,242.53,,15-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
15-Sep-2019 - 00:00,12.64,103.68,6.48,4.88,9.62,12.18,1.06,0.64,2.84,1.69,,,,,,,0.44,230.38,,16-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
16-Sep-2019 - 00:00,30.73,112.68,6.53,4.97,9.59,12.15,1.06,0.61,3.08,1.84,,,,,,,0.42,239.92,,17-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
17-Sep-2019 - 00:00,46.8,118.14,6.55,4.95,9.6,12.17,1.25,0.94,2.72,2.62,,,,,,,0.31,218.98,,18-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
18-Sep-2019 - 00:00,52.02,120.51,6.53,5.0,9.54,12.15,1.01,0.68,2.92,2.43,,,,,,,0.32,231.78,,19-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
19-Sep-2019 - 00:00,30.29,108.21,6.59,4.77,9.85,12.17,0.99,0.67,2.85,1.71,,,,,,,0.47,87.99,,20-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
20-Sep-2019 - 00:00,24.54,53.38,8.24,3.73,8.73,12.18,0.84,0.64,3.38,1.47,,,,,,,0.46,72.5,,21-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
21-Sep-2019 - 00:00,16.1,48.57,8.62,4.84,7.59,12.16,4.37,0.7,2.78,4.19,,,,,,,0.58,137.63,,22-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
22-Sep-2019 - 00:00,26.44,66.35,2.96,10.63,7.64,12.12,1.04,0.61,1.39,3.87,,,,,,,0.55,125.75,,23-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
23-Sep-2019 - 00:00,25.21,87.77,3.01,11.33,7.57,12.07,1.68,0.72,1.45,8.52,,,,,,,0.58,151.85,,24-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
24-Sep-2019 - 00:00,11.7,102.67,3.07,10.82,7.72,12.08,1.23,0.83,1.43,5.21,,,,,,,0.36,111.05,,25-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
25-Sep-2019 - 00:00,30.57,81.69,15.95,23.99,8.2,11.24,1.73,0.69,6.94,5.06,,,,,,,0.42,84.07,,26-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
26-Sep-2019 - 00:00,15.75,56.0,98.71,104.69,6.0,4.71,1.55,0.7,38.01,2.93,,,,,,,0.45,72.09,,27-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
27-Sep-2019 - 00:00,12.69,34.99,35.66,43.85,8.19,3.43,1.97,0.51,22.47,1.42,,,,,,,0.67,137.13,,28-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
28-Sep-2019 - 00:00,14.9,63.36,38.78,46.75,8.02,2.92,2.19,0.54,23.45,2.97,,,,,,,0.74,177.95,,29-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
29-Sep-2019 - 00:00,19.55,46.71,33.32,41.45,8.13,3.9,2.03,0.49,28.26,1.85,,,,,,,0.88,156.12,,30-Sep-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
30-Sep-2019 - 00:00,18.72,46.67,35.18,40.83,5.66,4.88,2.12,0.5,29.87,1.86,,,,,,,1.06,172.91,,01-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
01-Oct-2019 - 00:00,33.23,81.13,33.93,40.06,6.13,4.96,10.74,0.58,32.76,2.38,,,,,,,0.56,236.45,,02-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
02-Oct-2019 - 00:00,19.17,105.51,32.01,37.59,5.59,5.3,12.53,0.67,37.37,2.55,,,,,,,0.48,186.85,,03-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
03-Oct-2019 - 00:00,18.83,113.35,28.52,34.06,5.54,5.79,7.18,0.64,38.03,2.53,,,,,,,0.35,212.42,,04-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
04-Oct-2019 - 00:00,14.19,120.01,28.41,34.09,5.72,5.8,8.85,0.76,40.77,3.29,,,,,,,0.28,155.78,,05-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
05-Oct-2019 - 00:00,125.85,180.24,24.2,29.51,5.31,6.22,3.22,1.17,65.78,9.88,,,,,,,0.36,105.94,,06-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
06-Oct-2019 - 00:00,30.44,70.78,26.64,32.32,5.68,5.93,3.16,0.76,44.61,4.96,,,,,,,0.44,69.19,,07-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
07-Oct-2019 - 00:00,50.13,119.99,26.82,32.51,5.69,5.78,5.19,0.94,46.71,7.16,,,,,,,0.42,105.38,,08-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
08-Oct-2019 - 00:00,34.08,107.54,25.31,31.02,5.71,6.06,4.86,1.01,51.42,7.22,,,,,,,0.39,92.77,,09-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
09-Oct-2019 - 00:00,52.81,151.12,27.87,33.51,5.65,5.87,3.62,1.39,36.55,4.56,,,,,,,0.41,90.09,,10-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
10-Oct-2019 - 00:00,66.52,149.13,25.07,30.72,5.74,6.13,1.82,1.04,35.14,1.68,,,,,,,0.35,89.47,,11-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
11-Oct-2019 - 00:00,53.22,169.85,21.49,28.13,6.25,4.75,1.6,1.48,9.59,1.35,,,,,,,0.42,89.17,,12-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
12-Oct-2019 - 00:00,33.57,188.46,23.62,29.75,6.13,2.24,1.62,1.47,14.51,1.76,,,,,,,0.41,77.43,,13-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
13-Oct-2019 - 00:00,36.21,181.08,24.45,30.59,6.14,2.16,1.38,1.72,14.46,2.03,,,,,,,0.44,82.15,,14-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
14-Oct-2019 - 00:00,87.0,222.42,22.28,28.37,6.09,2.48,2.69,2.13,13.3,4.13,,,,,,,0.4,92.46,,15-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
15-Oct-2019 - 00:00,77.76,240.88,17.25,23.22,5.97,3.06,3.07,2.17,13.56,12.67,,,,,,,0.42,82.02,,16-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
16-Oct-2019 - 00:00,47.35,223.33,15.7,21.51,5.82,3.29,2.62,1.81,15.46,9.15,,,,,,,0.42,79.98,,17-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
17-Oct-2019 - 00:00,68.01,236.02,13.77,19.54,5.76,3.52,2.96,1.88,14.73,9.09,,,,,,,0.39,88.39,,18-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
18-Oct-2019 - 00:00,46.23,170.54,13.29,19.19,5.96,3.58,2.36,1.41,14.37,7.67,,,,,,,0.45,87.8,,19-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
19-Oct-2019 - 00:00,56.68,155.66,12.04,18.09,6.05,3.69,2.39,1.31,17.13,5.62,,,,,,,0.47,79.63,,20-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
20-Oct-2019 - 00:00,23.25,107.44,11.34,17.17,5.81,3.82,2.62,1.15,12.39,4.52,,,,,,,0.59,97.9,,21-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
21-Oct-2019 - 00:00,39.59,135.72,9.69,15.48,5.81,4.0,3.23,1.11,19.72,3.09,,,,,,,0.47,62.83,,22-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
22-Oct-2019 - 00:00,41.29,125.27,10.07,16.47,6.91,4.1,6.29,1.07,23.95,1.2,,,,,,,0.51,75.77,,23-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
23-Oct-2019 - 00:00,,98.52,8.79,16.66,7.9,3.82,6.11,0.95,15.64,1.01,,,,,,,0.52,82.21,,24-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
24-Oct-2019 - 00:00,138.92,158.14,6.25,12.78,6.61,4.35,7.59,1.27,16.21,0.9,,,,,,,0.46,60.47,,25-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
25-Oct-2019 - 00:00,69.09,196.21,19.46,27.44,7.98,3.13,11.32,1.42,18.64,0.81,,,,,,,0.42,52.58,,26-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
26-Oct-2019 - 00:00,58.85,138.66,28.61,44.9,16.16,8.71,30.71,1.21,29.24,0.63,,,,,,,0.44,55.22,,27-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
27-Oct-2019 - 00:00,40.22,91.2,20.82,33.69,12.58,8.0,11.16,1.18,21.62,0.61,,,,,,,0.45,61.57,,28-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
28-Oct-2019 - 00:00,23.45,70.91,23.21,36.32,13.24,7.69,9.13,1.19,12.11,0.65,,,,,,,0.34,72.27,,29-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
29-Oct-2019 - 00:00,17.38,49.73,22.97,40.64,17.67,6.97,8.31,1.0,12.95,0.6,,,,,,,0.46,85.9,,30-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
30-Oct-2019 - 00:00,12.21,31.61,21.13,43.57,22.44,6.34,7.94,1.37,15.69,0.64,,,,,,,0.46,117.32,,31-Oct-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
31-Oct-2019 - 00:00,21.25,80.66,18.6,46.81,28.14,5.64,8.1,1.52,20.38,0.77,,,,,,,0.35,95.9,,01-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
01-Nov-2019 - 00:00,37.62,115.8,23.9,48.3,26.18,6.75,7.78,1.51,16.41,1.01,,,,,,,0.37,74.89,,02-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
02-Nov-2019 - 00:00,40.32,100.39,22.24,50.05,27.81,7.17,7.5,1.23,1.78,1.65,,,,,,,0.59,119.9,,03-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
03-Nov-2019 - 00:00,26.19,84.79,20.11,49.71,29.63,6.94,8.56,1.33,1.52,1.59,,,,,,,0.35,95.02,,04-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
04-Nov-2019 - 00:00,46.74,166.86,19.69,45.83,26.13,7.66,10.78,1.44,4.73,2.53,,,,,,,0.35,115.95,,05-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
05-Nov-2019 - 00:00,49.04,191.84,20.2,48.54,28.34,7.13,10.21,1.77,8.59,3.19,,,,,,,0.38,93.57,,06-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
06-Nov-2019 - 00:00,77.25,227.22,18.13,45.08,26.95,7.61,20.15,1.69,7.18,2.6,,,,,,,0.39,152.67,,07-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
07-Nov-2019 - 00:00,51.12,91.96,17.98,36.27,18.29,9.17,9.3,1.31,1.74,1.38,,,,,,,0.5,149.16,,08-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
08-Nov-2019 - 00:00,49.47,142.79,19.86,37.3,18.36,9.65,8.59,1.59,6.78,1.37,,,,,,,0.37,97.94,,09-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
09-Nov-2019 - 00:00,70.3,154.78,27.64,49.59,21.97,7.95,11.47,1.69,10.81,0.92,,,,,,,0.4,92.93,,10-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
10-Nov-2019 - 00:00,80.83,167.82,28.2,48.99,20.79,8.08,11.7,1.54,11.68,0.84,,,,,,,0.42,73.85,,11-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
11-Nov-2019 - 00:00,86.61,203.75,30.76,50.99,20.22,8.02,9.83,1.88,18.7,1.92,,,,,,,0.46,101.03,,12-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
12-Nov-2019 - 00:00,81.23,245.41,29.14,52.71,23.57,10.4,11.23,2.04,13.64,2.93,,,,,,,0.44,121.34,,13-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
13-Nov-2019 - 00:00,81.54,183.23,41.64,65.95,24.31,18.98,15.48,1.6,16.27,2.27,,,,,,,0.42,85.73,,14-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
14-Nov-2019 - 00:00,70.44,175.97,15.03,25.28,10.26,42.12,14.81,1.72,14.95,2.11,,,,,,,0.55,99.83,,15-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
15-Nov-2019 - 00:00,63.28,151.02,10.62,20.6,9.97,43.5,15.26,1.38,22.83,1.78,,,,,,,0.45,95.71,,16-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
16-Nov-2019 - 00:00,91.78,202.43,13.85,27.24,13.41,43.8,17.51,1.78,18.09,2.04,,,,,,,0.38,113.66,,17-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
17-Nov-2019 - 00:00,90.02,150.61,30.98,60.17,29.12,43.76,25.08,1.45,7.02,2.36,,,,,,,0.43,94.11,,18-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
18-Nov-2019 - 00:00,98.63,217.97,29.93,57.44,27.52,36.28,21.24,1.72,19.38,2.86,,,,,,,0.38,100.56,,19-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
19-Nov-2019 - 00:00,97.27,189.05,26.72,51.7,25.18,30.49,15.0,1.61,13.32,2.68,,,,,,,0.41,119.78,,20-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
20-Nov-2019 - 00:00,71.11,183.74,31.97,61.58,29.81,43.41,17.19,1.44,17.7,2.51,,,,,,,0.39,91.95,,21-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
21-Nov-2019 - 00:00,70.39,140.23,28.68,58.51,29.78,43.77,14.69,1.51,19.33,2.66,,,,,,,0.39,92.38,,22-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
22-Nov-2019 - 00:00,73.46,189.77,27.63,57.28,29.64,44.05,16.19,1.53,15.26,2.06,,,,,,,0.37,90.21,,23-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
23-Nov-2019 - 00:00,82.54,195.03,39.81,71.39,31.65,42.43,22.1,1.45,15.96,1.67,,,,,,,0.35,94.94,,24-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
24-Nov-2019 - 00:00,100.38,217.58,43.41,77.29,33.87,43.35,18.76,1.49,21.7,5.24,,,,,,,0.36,106.38,,25-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
25-Nov-2019 - 00:00,104.53,276.51,49.01,80.74,42.04,54.52,15.01,1.95,11.88,3.94,,,,,,,0.38,106.45,,26-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
26-Nov-2019 - 00:00,87.25,219.6,37.53,81.98,44.77,63.52,17.23,1.55,19.71,3.64,,,,,,,0.35,102.54,,27-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
27-Nov-2019 - 00:00,90.3,209.46,29.31,61.06,31.76,43.01,26.65,1.27,26.63,1.12,,,,,,,0.39,129.53,,28-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
28-Nov-2019 - 00:00,64.71,160.81,22.91,49.68,26.76,36.35,28.83,1.92,33.35,1.17,,,,,,,0.41,241.08,,29-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
29-Nov-2019 - 00:00,69.01,174.91,21.53,48.24,26.88,36.48,24.08,1.67,31.68,1.38,,,,,,,0.37,217.41,,30-Nov-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
30-Nov-2019 - 00:00,78.21,191.16,25.0,53.05,28.06,35.78,22.22,1.08,12.84,1.75,,,,,,,0.39,90.4,,01-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
01-Dec-2019 - 00:00,44.14,125.94,18.83,45.51,26.64,36.71,19.5,1.08,12.41,2.01,,,,,,,0.44,163.53,,02-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
02-Dec-2019 - 00:00,72.9,173.78,19.17,47.23,28.06,39.08,18.59,1.26,14.26,1.57,,,,,,,0.58,48.19,,03-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
03-Dec-2019 - 00:00,73.07,149.68,23.17,55.92,32.69,45.04,15.32,1.58,19.84,1.39,,,,,,,0.62,47.54,,04-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
04-Dec-2019 - 00:00,59.25,120.11,22.61,58.52,35.9,52.6,15.44,1.44,16.45,1.65,,,,,,,0.56,47.33,,05-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
05-Dec-2019 - 00:00,62.5,149.0,14.68,37.76,23.06,44.75,13.81,0.87,15.29,1.62,,,,,,,0.56,51.04,,06-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
06-Dec-2019 - 00:00,68.72,178.12,13.09,33.07,19.95,44.81,14.3,0.92,15.48,1.6,,,,,,,0.52,49.98,,07-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
07-Dec-2019 - 00:00,79.74,211.45,15.06,35.28,20.22,44.4,22.86,1.12,19.08,2.4,,,,,,,0.54,51.65,,08-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
08-Dec-2019 - 00:00,77.31,172.63,17.17,37.94,20.77,44.04,16.77,1.19,20.34,2.32,,,,,,,0.51,46.91,,09-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
09-Dec-2019 - 00:00,106.13,246.03,34.02,74.11,40.11,44.19,15.7,1.42,20.49,2.74,,,,,,,0.48,78.29,,10-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
10-Dec-2019 - 00:00,114.35,243.86,32.79,71.62,38.85,41.17,17.32,1.75,17.14,3.24,,,,,,,0.39,88.9,,11-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
11-Dec-2019 - 00:00,134.72,294.76,37.64,78.88,41.77,59.74,27.39,2.28,24.39,3.49,,,,,,,0.34,114.04,,12-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
12-Dec-2019 - 00:00,124.01,357.92,,,,,51.35,2.32,15.32,1.48,,,,,,,0.53,143.39,,13-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
13-Dec-2019 - 00:00,69.39,173.86,,,,,22.89,1.16,10.98,2.06,,,,,,,0.36,257.6,,14-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
14-Dec-2019 - 00:00,45.11,156.7,,,,,24.35,1.19,15.06,1.57,,,,,,,0.34,180.65,,15-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
15-Dec-2019 - 00:00,34.15,141.91,,,,,23.09,1.16,19.67,2.64,,,,,,,0.4,78.58,,16-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
16-Dec-2019 - 00:00,43.76,137.78,,,,,24.46,1.03,25.52,2.4,,,,,,,0.43,94.95,,17-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
17-Dec-2019 - 00:00,59.14,130.34,,,,,19.04,0.89,19.98,1.52,,,,,,,0.47,59.94,,18-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
18-Dec-2019 - 00:00,58.81,152.51,24.85,32.04,10.25,31.85,6.37,1.15,9.21,0.72,,,,,,,0.37,99.43,,19-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
19-Dec-2019 - 00:00,91.79,228.13,24.92,31.97,10.24,31.85,9.99,1.01,6.22,1.8,,,,,,,0.34,140.39,,20-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
20-Dec-2019 - 00:00,96.14,248.79,30.39,41.23,12.26,34.61,12.75,1.78,6.17,2.07,,,,,,,0.32,180.19,,21-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
21-Dec-2019 - 00:00,97.55,237.94,61.74,85.16,24.68,63.74,14.44,1.73,6.0,2.35,,,,,,,0.33,184.06,,22-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
22-Dec-2019 - 00:00,68.72,155.74,61.55,84.89,24.79,63.71,6.36,1.19,5.96,2.35,,,,,,,0.42,60.57,,23-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
23-Dec-2019 - 00:00,66.35,172.74,54.86,75.57,22.15,56.61,8.48,0.76,7.92,2.46,,,,,,,0.44,81.05,,24-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
24-Dec-2019 - 00:00,58.05,146.8,52.74,72.53,21.29,54.6,17.17,0.99,10.53,2.83,,,,,,,0.37,152.13,,25-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
25-Dec-2019 - 00:00,42.8,161.13,40.69,56.0,16.23,38.18,18.63,1.48,4.51,3.4,,,,,,,0.34,142.19,,26-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
26-Dec-2019 - 00:00,82.58,164.56,53.91,73.87,21.65,52.26,12.88,1.41,2.95,3.21,,,,,,,0.37,87.59,,27-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
27-Dec-2019 - 00:00,37.36,127.71,33.12,45.63,13.23,41.37,18.97,1.14,2.93,2.92,,,,,,,0.46,73.07,,28-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
28-Dec-2019 - 00:00,53.5,123.54,36.23,49.79,14.56,43.04,21.55,1.22,5.01,2.96,,,,,,,0.46,81.39,,29-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
29-Dec-2019 - 00:00,64.57,141.37,58.82,81.2,23.59,48.12,17.97,1.92,5.59,4.0,,,,,,,0.38,109.69,,30-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
30-Dec-2019 - 00:00,86.2,183.21,67.16,92.41,27.2,69.62,17.22,2.35,6.38,2.05,,,,,,,0.38,147.34,,31-Dec-2019 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
31-Dec-2019 - 00:00,52.49,137.65,91.31,121.34,24.25,91.99,15.91,2.77,0.53,2.05,,,,,,,0.52,292.4,,01-Jan-2020 - 00:00,"Phase-4 GIDC, Vatva - GPCB"
