from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,Eth-Benzene,MP-Xylene,RH,SR,WS,WD,RF,to date,station
06-Dec-2019 - 00:00,73.07,135.44,5.97,14.39,8.42,20.53,78.28,1.26,18.24,13.15,127.99,1.21,1.27,1.27,63.18,83.48,2.47,108.08,0.0,07-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
07-Dec-2019 - 00:00,65.39,131.83,5.82,14.5,8.69,20.46,51.0,0.79,35.2,13.15,128.04,1.21,1.27,1.28,61.24,126.9,2.51,105.37,0.0,08-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
08-Dec-2019 - 00:00,98.49,170.81,5.71,14.27,8.56,20.56,67.07,1.04,33.1,13.15,127.99,1.21,1.29,1.28,69.05,137.14,2.48,105.08,0.0,09-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
09-Dec-2019 - 00:00,126.61,218.43,5.8,14.26,8.46,20.5,69.81,1.14,31.97,13.16,128.03,1.21,1.28,1.29,72.13,106.24,2.39,114.18,0.0,10-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
10-Dec-2019 - 00:00,110.15,178.52,85.8,103.44,17.64,64.47,32.26,1.12,54.11,33.47,119.33,6.01,6.15,7.29,65.17,105.58,1.4,108.7,0.0,11-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
11-Dec-2019 - 00:00,117.85,192.74,81.66,165.15,83.49,54.3,24.14,1.23,36.82,26.17,132.87,5.9,7.45,7.87,73.95,87.98,1.64,182.98,0.0,12-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
12-Dec-2019 - 00:00,116.27,199.25,73.92,151.83,77.91,49.38,29.07,1.23,36.96,24.27,118.94,3.01,6.4,5.57,64.97,78.52,2.29,215.8,0.0,13-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
13-Dec-2019 - 00:00,78.92,121.97,41.08,64.17,23.09,43.95,16.92,0.8,25.36,13.11,47.0,0.24,0.72,0.57,75.28,107.52,2.27,251.69,0.0,14-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
14-Dec-2019 - 00:00,45.67,78.95,56.68,74.4,17.73,39.94,22.29,0.65,21.63,1.33,0.36,,0.0,0.0,63.71,,1.47,74.87,0.0,15-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
15-Dec-2019 - 00:00,55.15,98.45,30.93,44.31,13.77,39.3,30.81,0.63,41.37,0.63,0.17,,0.0,0.0,71.9,95.49,2.04,95.73,0.0,16-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
16-Dec-2019 - 00:00,55.93,89.04,29.95,42.71,12.75,34.74,31.49,0.68,44.26,0.34,0.03,,0.0,0.0,74.71,84.91,2.24,98.66,0.0,17-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
17-Dec-2019 - 00:00,58.35,100.21,35.36,51.13,15.77,35.84,47.32,0.72,36.22,12.61,0.15,0.16,0.01,0.02,75.3,83.26,2.5,104.84,0.0,18-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
18-Dec-2019 - 00:00,70.2,107.85,33.25,49.92,16.67,34.8,36.66,0.83,36.12,,,,0.0,0.0,77.45,108.0,1.98,99.43,0.0,19-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
19-Dec-2019 - 00:00,85.69,135.48,64.58,81.07,16.49,48.32,27.43,1.07,27.91,,,,0.0,0.0,75.98,3.13,1.64,78.94,0.0,20-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
20-Dec-2019 - 00:00,101.1,159.66,47.41,81.87,34.59,51.5,47.64,1.14,36.88,,,,0.0,0.0,76.35,75.26,1.89,142.42,0.0,21-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
21-Dec-2019 - 00:00,107.62,157.89,46.75,75.34,28.59,59.09,29.93,0.94,40.1,7.2,115.0,2.4,0.65,0.6,77.11,64.74,1.8,104.77,0.0,22-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
22-Dec-2019 - 00:00,101.13,160.67,37.87,61.6,23.75,52.18,63.59,0.87,30.52,7.2,120.0,2.4,1.3,1.2,75.47,75.16,2.41,112.24,0.0,23-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
23-Dec-2019 - 00:00,90.13,161.86,43.86,71.46,27.6,48.52,79.7,0.84,29.13,9.64,120.68,2.9,1.84,1.36,73.34,71.52,2.66,119.49,0.0,24-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
24-Dec-2019 - 00:00,102.59,167.22,33.3,62.05,28.75,50.79,59.75,1.02,36.2,12.62,121.59,3.56,2.56,1.56,75.72,67.34,1.64,126.19,0.0,25-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
25-Dec-2019 - 00:00,83.08,126.35,16.84,32.15,15.33,53.58,16.13,0.77,36.29,12.6,121.59,3.56,2.56,1.56,74.67,76.63,1.5,76.03,0.0,26-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
26-Dec-2019 - 00:00,95.51,146.67,18.49,34.25,15.86,53.4,36.82,0.74,29.68,12.63,121.56,3.56,2.56,1.56,74.57,94.93,1.98,92.25,0.0,27-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
27-Dec-2019 - 00:00,62.98,138.02,17.37,42.1,26.2,54.13,79.74,0.75,29.61,12.6,121.58,3.56,2.56,1.56,63.33,140.54,3.18,112.92,0.0,28-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
28-Dec-2019 - 00:00,59.8,142.47,17.5,45.75,32.85,68.8,64.68,0.84,32.34,11.81,132.51,3.56,2.31,1.86,55.58,167.27,3.14,119.7,0.0,29-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
29-Dec-2019 - 00:00,71.55,141.8,16.51,51.51,36.24,70.91,63.0,0.85,29.29,11.31,141.15,3.56,2.12,2.11,65.26,59.17,2.23,102.21,0.0,30-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
30-Dec-2019 - 00:00,78.13,128.27,17.77,38.84,22.84,56.12,36.8,0.92,35.68,11.22,141.0,3.56,2.12,2.11,69.34,74.48,1.64,89.41,0.0,31-Dec-2019 - 00:00,"GIDC, Ankleshwar - GPCB"
31-Dec-2019 - 00:00,76.19,140.68,26.16,47.37,21.21,58.45,52.66,0.86,11.71,11.35,140.26,3.56,1.93,1.99,70.11,3.4,1.65,86.66,0.0,01-Jan-2020 - 00:00,"GIDC, Ankleshwar - GPCB"
