from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
17-Dec-2019 - 00:00,120.04,197.22,34.13,27.52,40.52,32.69,3.8,1.46,28.89,15.91,1.04,137.74,85.24,724.73,102.4,0.0,18-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Dec-2019 - 00:00,93.76,158.24,34.17,10.81,26.96,27.25,6.09,1.21,32.04,17.07,0.97,124.54,71.43,724.48,121.93,0.0,19-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Dec-2019 - 00:00,122.07,198.99,52.27,18.88,43.15,23.56,8.34,1.54,24.04,16.83,0.83,106.48,71.89,722.54,137.11,0.0,20-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Dec-2019 - 00:00,129.68,223.14,82.18,71.98,102.04,13.53,7.4,1.51,23.12,18.33,0.74,164.21,63.82,720.86,124.67,0.0,21-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Dec-2019 - 00:00,91.55,176.15,75.75,25.34,60.9,11.66,8.54,1.43,28.84,19.46,0.87,150.28,59.28,720.92,130.02,0.0,22-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Dec-2019 - 00:00,140.74,212.1,90.29,66.46,102.06,15.0,9.27,1.7,25.22,19.54,0.72,122.14,58.67,721.67,129.16,0.0,23-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Dec-2019 - 00:00,101.42,179.25,74.15,8.68,46.49,17.33,8.97,1.44,32.68,20.2,0.95,103.59,61.83,721.32,136.61,0.0,24-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Dec-2019 - 00:00,115.66,199.29,61.15,4.15,35.9,21.49,20.11,1.14,46.41,21.2,1.04,137.66,67.89,721.22,125.67,0.0,25-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Dec-2019 - 00:00,152.11,223.19,48.2,5.33,29.96,28.33,15.5,1.23,29.46,20.1,1.14,107.74,76.44,720.77,117.27,0.0,26-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Dec-2019 - 00:00,88.4,154.1,47.56,6.37,30.46,15.66,9.32,1.02,35.39,18.86,1.24,100.46,61.76,720.9,115.94,0.0,27-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Dec-2019 - 00:00,62.55,127.08,47.59,8.14,31.93,11.19,8.1,1.07,40.08,16.22,1.06,112.4,47.02,722.3,122.27,0.0,28-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Dec-2019 - 00:00,81.43,158.12,55.32,6.74,34.91,14.78,8.31,1.2,36.85,15.92,0.99,142.78,53.97,722.66,126.18,0.0,29-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Dec-2019 - 00:00,114.18,186.88,59.79,6.36,36.97,18.86,11.14,1.43,39.46,15.81,0.83,130.68,60.01,722.49,127.04,0.0,30-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Dec-2019 - 00:00,114.02,190.32,57.03,4.17,33.73,19.28,15.11,1.26,44.41,17.02,1.03,114.92,59.43,721.38,123.31,0.0,31-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
31-Dec-2019 - 00:00,128.0,195.0,50.3,1.45,27.9,18.8,17.4,1.05,38.8,14.35,1.45,80.0,71.0,721.0,26.5,0.0,01-Jan-2020 - 00:00,"Marhatal, Jabalpur - MPPCB"
