from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
23-Aug-2019 - 00:00,30.39,980.71,123.17,42.92,73.38,225.92,197.14,0.93,3.61,61.12,23.67,53.0,56.96,25.84,1.42,27.18,6.92,24-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Aug-2019 - 00:00,29.46,981.03,138.38,57.83,77.28,192.79,197.15,1.1,6.01,70.23,27.84,66.21,67.94,26.22,1.53,25.84,7.96,25-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Aug-2019 - 00:00,28.07,981.65,68.12,39.0,79.6,164.77,209.38,1.13,3.86,58.45,27.87,5.11,14.51,19.46,1.33,24.66,7.33,26-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Aug-2019 - 00:00,30.34,981.33,87.04,38.92,72.63,248.42,192.15,1.2,5.85,55.47,25.72,7.35,15.67,18.2,1.25,22.22,8.75,27-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Aug-2019 - 00:00,31.26,980.66,116.44,50.62,71.06,316.29,164.43,0.81,5.97,71.12,25.44,18.78,24.54,17.35,1.41,52.95,10.3,28-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Aug-2019 - 00:00,34.37,981.21,86.5,31.64,61.57,306.84,194.96,1.18,6.74,56.42,26.69,3.45,12.81,18.81,1.43,38.58,9.41,29-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Aug-2019 - 00:00,32.8,982.2,86.38,29.92,65.9,245.49,247.29,1.47,5.24,60.81,27.54,4.4,14.41,20.34,1.31,47.98,9.46,30-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Aug-2019 - 00:00,32.22,979.83,99.62,45.92,70.39,241.23,160.12,0.91,2.51,51.37,25.92,10.44,20.61,22.75,1.43,52.73,11.06,31-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
31-Aug-2019 - 00:00,32.06,977.77,121.75,56.5,70.73,233.53,228.73,0.98,1.33,43.43,20.34,12.01,25.06,28.7,1.4,29.53,8.71,01-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Sep-2019 - 00:00,29.17,980.01,76.71,30.17,75.41,202.81,216.86,1.41,1.41,41.29,,4.83,13.43,17.84,1.27,25.87,8.12,02-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Sep-2019 - 00:00,31.26,980.36,77.29,32.54,70.56,251.66,157.88,0.98,1.32,30.93,13.57,5.29,12.45,15.31,1.29,38.2,8.83,03-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Sep-2019 - 00:00,32.42,980.06,94.33,43.0,70.85,236.23,125.49,0.9,0.43,28.49,17.66,9.13,17.2,18.35,1.2,22.14,8.36,04-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Sep-2019 - 00:00,32.24,979.56,137.12,58.21,70.7,209.95,177.12,1.15,2.95,48.36,28.67,9.14,21.48,26.38,1.53,24.26,11.19,05-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Sep-2019 - 00:00,32.53,979.58,96.0,35.25,67.3,209.08,220.49,1.18,4.39,54.25,31.74,3.74,13.12,18.95,1.37,32.46,13.55,06-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Sep-2019 - 00:00,32.72,978.65,102.46,39.42,67.25,217.06,231.56,1.28,2.83,50.2,34.24,6.0,15.1,19.18,1.39,32.23,11.71,07-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Sep-2019 - 00:00,31.86,979.23,86.12,34.88,70.04,208.02,239.26,1.41,2.61,48.72,36.05,8.08,17.49,20.51,1.32,22.48,10.93,08-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Sep-2019 - 00:00,32.26,981.03,67.17,25.38,68.1,237.19,135.48,1.39,2.2,40.07,35.4,2.8,7.91,10.56,1.08,20.76,10.49,09-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Sep-2019 - 00:00,32.76,979.73,90.79,38.5,67.29,249.65,90.89,1.39,0.9,28.7,36.16,2.51,7.7,10.62,1.0,24.48,8.51,10-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Sep-2019 - 00:00,33.19,979.25,104.38,47.92,64.15,248.16,77.57,0.95,1.22,35.99,34.79,3.6,9.74,12.79,1.16,28.91,8.53,11-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Sep-2019 - 00:00,33.52,980.35,134.71,61.25,63.96,241.83,209.08,0.95,1.86,39.2,32.79,14.37,23.05,21.31,1.4,42.1,10.07,12-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Sep-2019 - 00:00,33.1,981.72,113.54,44.29,65.44,226.7,264.33,1.61,4.55,50.71,31.36,6.31,16.03,20.47,1.2,33.0,11.08,13-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Sep-2019 - 00:00,33.09,982.72,79.67,31.54,63.54,237.07,243.1,1.37,4.12,53.71,33.46,3.96,12.18,16.83,1.14,33.3,11.14,14-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Sep-2019 - 00:00,32.34,983.49,60.17,22.33,64.79,231.52,207.24,1.62,5.96,51.73,30.23,2.36,8.02,11.43,1.09,23.22,11.87,15-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Sep-2019 - 00:00,31.45,983.63,66.83,31.12,69.92,202.25,210.63,1.09,2.83,41.91,28.18,10.57,15.9,13.68,1.28,22.76,9.46,16-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Sep-2019 - 00:00,32.34,982.19,109.96,51.29,67.16,234.19,149.96,1.17,2.07,41.12,32.16,15.69,21.11,15.65,1.28,34.32,9.59,17-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Sep-2019 - 00:00,32.72,982.96,107.42,47.96,61.94,240.9,173.87,1.26,2.66,42.31,33.43,5.61,14.49,18.64,1.26,34.08,9.35,18-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-Sep-2019 - 00:00,31.94,986.82,93.29,30.17,60.08,243.55,237.21,1.69,5.82,49.83,29.61,2.57,11.17,17.07,1.14,41.74,11.21,19-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Sep-2019 - 00:00,30.69,989.08,65.71,17.62,64.61,200.03,228.65,1.57,7.09,53.29,26.37,2.49,9.05,13.18,1.12,36.09,12.64,20-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Sep-2019 - 00:00,31.15,987.38,124.96,49.62,64.58,221.34,209.26,1.11,6.53,59.99,29.17,8.06,15.93,17.59,1.31,35.19,12.15,21-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Sep-2019 - 00:00,30.23,986.24,90.61,34.26,71.24,207.4,227.2,1.29,4.01,40.49,28.94,20.01,26.75,19.62,1.27,26.72,9.86,22-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Sep-2019 - 00:00,28.59,988.26,82.79,27.33,74.64,200.37,234.36,1.21,3.21,46.33,29.71,20.03,25.76,17.72,1.38,18.73,8.93,23-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-Sep-2019 - 00:00,29.81,989.64,75.12,31.75,69.13,223.11,189.93,1.12,3.74,43.79,33.36,5.65,12.75,15.31,1.32,35.08,11.08,24-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Sep-2019 - 00:00,29.98,989.65,79.06,25.79,69.18,237.18,218.33,1.29,4.14,42.02,30.43,14.99,21.21,16.89,1.35,19.29,8.88,25-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Sep-2019 - 00:00,30.66,990.75,76.07,21.17,65.98,226.79,222.67,1.44,5.04,49.93,29.81,6.2,13.35,15.6,1.24,29.41,9.41,26-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Sep-2019 - 00:00,30.86,991.1,77.08,25.16,65.71,221.96,210.17,1.38,5.95,51.41,28.31,4.33,10.4,12.91,1.16,7.25,11.11,27-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Sep-2019 - 00:00,29.83,990.04,47.29,10.52,68.27,201.36,187.75,1.47,7.19,45.39,26.85,2.45,6.91,9.25,1.0,7.67,8.02,28-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Sep-2019 - 00:00,29.42,988.32,62.81,15.41,69.73,203.55,172.02,1.49,7.59,49.02,25.74,3.16,8.41,10.99,,8.3,8.77,29-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Sep-2019 - 00:00,28.98,988.97,49.68,9.83,70.58,187.15,209.6,1.47,3.06,41.38,25.47,3.24,8.56,11.13,,13.38,10.07,30-Sep-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Sep-2019 - 00:00,29.44,987.77,87.65,31.95,69.19,215.14,255.21,1.39,5.12,42.6,25.64,3.8,11.07,14.98,1.29,31.83,11.13,01-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Oct-2019 - 00:00,29.79,987.06,101.42,37.75,68.84,214.3,267.98,1.35,4.64,49.09,26.87,7.57,15.11,16.79,1.4,36.78,10.19,02-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Oct-2019 - 00:00,29.75,988.3,94.38,34.79,68.53,231.67,188.08,0.94,1.94,27.82,29.28,16.39,20.46,13.33,1.28,31.79,9.36,03-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Oct-2019 - 00:00,29.97,988.4,137.08,51.83,66.86,227.63,147.35,0.99,3.43,33.72,29.12,6.38,13.53,15.65,1.41,60.1,10.83,04-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Oct-2019 - 00:00,28.28,989.54,89.58,35.17,71.06,229.87,116.99,1.87,1.87,31.67,27.07,6.79,12.8,13.65,1.17,40.44,8.67,05-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Oct-2019 - 00:00,28.28,989.51,85.83,32.83,65.37,230.33,86.56,1.74,1.34,27.48,27.2,6.16,12.7,14.43,0.87,39.5,7.52,06-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Oct-2019 - 00:00,28.62,990.04,142.71,58.12,65.45,228.58,83.12,1.54,1.73,41.56,32.23,3.81,11.91,16.55,0.61,49.84,7.99,07-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Oct-2019 - 00:00,28.62,991.11,130.46,53.71,65.07,224.83,70.87,1.8,1.59,38.69,31.45,2.14,9.24,14.08,0.55,48.09,7.37,08-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Oct-2019 - 00:00,28.3,990.6,106.92,38.75,62.31,230.92,73.1,1.27,1.26,37.62,28.65,4.34,13.05,17.89,0.52,50.96,8.49,09-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Oct-2019 - 00:00,28.8,990.42,174.62,70.33,62.56,221.04,168.8,0.99,3.42,44.66,31.17,10.53,21.01,23.36,0.89,82.18,11.82,10-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Oct-2019 - 00:00,28.43,989.98,202.54,96.17,64.4,216.81,94.92,1.09,3.18,44.45,36.91,4.41,17.02,25.24,0.88,64.54,11.91,11-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Oct-2019 - 00:00,28.38,989.51,188.04,91.62,65.2,221.83,107.37,0.87,2.91,42.96,38.61,28.14,36.8,26.06,0.97,55.26,10.88,12-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Oct-2019 - 00:00,28.75,990.31,200.25,96.42,64.97,219.65,136.25,1.13,2.2,37.78,38.4,20.99,31.51,27.07,1.03,54.18,11.65,13-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Oct-2019 - 00:00,28.43,990.85,251.88,124.04,65.62,215.97,109.41,0.9,2.52,39.05,40.9,21.01,31.02,26.13,1.1,54.78,11.55,14-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Oct-2019 - 00:00,28.49,991.55,229.46,104.92,66.8,218.54,147.32,0.99,2.59,36.39,41.16,50.31,57.99,31.9,1.26,51.88,10.63,15-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Oct-2019 - 00:00,29.26,992.08,273.69,120.95,64.27,214.76,189.91,0.86,4.67,46.8,41.63,47.38,60.04,40.26,1.25,54.85,11.82,16-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Oct-2019 - 00:00,29.87,992.28,322.84,137.54,61.73,208.15,224.1,1.05,6.46,50.17,43.63,32.35,46.49,37.82,1.44,62.15,15.56,17-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Oct-2019 - 00:00,30.49,991.94,303.21,123.26,55.68,213.05,231.42,0.95,7.9,63.92,45.09,4.39,23.56,37.57,1.2,101.92,25.31,18-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-Oct-2019 - 00:00,29.9,992.12,225.41,90.08,55.19,207.02,215.48,1.64,8.91,63.36,46.28,4.29,20.28,31.55,0.91,86.04,17.09,19-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Oct-2019 - 00:00,28.16,993.76,158.38,70.17,61.87,220.4,97.02,1.01,3.46,47.72,41.59,9.16,22.86,28.92,0.87,44.54,10.33,20-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Oct-2019 - 00:00,27.73,993.43,192.92,84.29,59.77,222.97,93.44,1.25,2.9,52.96,39.41,12.14,24.21,26.89,0.93,45.58,12.3,21-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Oct-2019 - 00:00,27.02,991.75,231.71,101.17,59.33,231.24,107.92,1.23,2.9,52.36,39.15,14.45,27.97,30.43,1.02,49.89,13.37,22-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Oct-2019 - 00:00,26.83,988.81,206.08,83.25,59.23,231.96,126.26,1.23,3.3,52.37,38.33,36.22,47.75,34.26,0.79,47.64,12.32,23-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-Oct-2019 - 00:00,26.66,988.16,259.46,105.75,63.85,227.99,175.79,1.05,5.63,67.55,41.61,62.05,71.37,39.08,1.09,47.51,13.58,24-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Oct-2019 - 00:00,27.21,989.35,313.57,158.17,65.05,216.41,107.59,0.82,7.01,64.35,46.17,23.91,41.1,40.63,1.41,62.66,15.81,25-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Oct-2019 - 00:00,27.34,990.69,283.75,113.0,60.09,220.33,159.89,0.87,7.32,60.82,46.39,16.41,33.55,37.92,1.22,78.65,18.49,26-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Oct-2019 - 00:00,26.58,991.91,273.58,118.71,67.34,213.58,209.72,0.79,6.12,57.69,50.29,54.33,67.25,43.16,1.36,65.84,10.36,27-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Oct-2019 - 00:00,26.42,991.29,320.92,144.58,67.06,218.97,175.9,1.18,5.7,56.7,45.84,61.22,73.37,44.11,1.25,45.05,10.94,28-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Oct-2019 - 00:00,26.31,991.89,400.47,253.87,67.75,195.74,199.62,0.69,5.05,47.37,49.33,39.64,56.75,45.94,1.65,41.22,15.77,29-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Oct-2019 - 00:00,26.22,992.61,454.71,212.54,72.04,160.66,169.05,0.56,5.62,54.43,52.06,39.43,59.93,52.25,1.94,28.44,11.67,30-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Oct-2019 - 00:00,26.58,991.29,475.29,224.25,71.64,170.21,190.52,0.63,7.22,71.25,53.12,91.3,104.57,56.64,1.74,27.63,11.69,31-Oct-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
31-Oct-2019 - 00:00,25.93,990.59,521.06,239.53,71.47,190.68,164.05,0.7,8.72,88.61,59.48,133.05,139.18,57.72,1.95,31.63,11.69,01-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Nov-2019 - 00:00,26.94,990.62,559.08,258.16,67.31,195.93,147.59,0.79,6.89,79.88,61.17,53.91,75.86,59.99,1.85,44.6,10.78,02-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Nov-2019 - 00:00,26.39,992.31,484.08,227.2,69.69,160.69,147.5,1.0,4.65,54.37,61.46,38.48,54.94,44.29,1.84,33.13,9.79,03-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Nov-2019 - 00:00,25.54,993.23,711.08,415.07,75.17,136.94,109.57,0.9,6.31,51.87,79.29,29.07,49.14,47.84,,19.73,8.39,04-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Nov-2019 - 00:00,26.7,992.87,438.76,230.18,62.64,207.65,71.9,1.3,4.38,47.22,52.84,16.66,33.96,38.31,1.19,34.98,10.21,05-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Nov-2019 - 00:00,26.33,989.99,325.99,170.31,60.19,217.79,89.94,1.21,3.91,46.58,44.68,38.45,53.63,41.88,1.33,38.22,12.02,06-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Nov-2019 - 00:00,26.21,987.74,289.82,114.37,60.21,206.33,293.08,1.15,7.07,59.81,41.29,89.2,106.08,62.74,1.54,30.32,8.41,07-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Nov-2019 - 00:00,24.5,989.4,314.69,192.18,67.73,96.6,161.86,1.09,6.74,53.25,54.19,14.86,35.7,44.37,1.74,22.13,10.08,08-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Nov-2019 - 00:00,25.45,992.17,227.81,136.11,66.78,205.42,82.1,0.96,3.79,46.0,53.6,10.88,29.36,38.53,1.29,39.12,9.94,09-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Nov-2019 - 00:00,25.67,992.61,223.98,135.59,59.57,217.39,84.55,1.52,2.18,51.36,46.11,9.89,25.43,32.64,1.01,43.29,10.71,10-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Nov-2019 - 00:00,24.63,992.62,298.53,194.89,56.49,208.46,76.89,1.12,2.38,47.77,43.59,13.01,31.65,39.56,1.26,52.18,11.46,11-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Nov-2019 - 00:00,23.64,991.54,368.41,250.41,59.76,201.76,102.49,0.98,2.99,48.98,49.68,31.92,49.79,44.69,1.35,52.27,12.52,12-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Nov-2019 - 00:00,23.24,992.48,510.94,373.83,63.9,200.5,111.82,0.84,5.71,55.5,58.88,38.31,62.28,58.39,1.67,54.48,11.92,13-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Nov-2019 - 00:00,23.79,994.39,522.45,381.66,66.71,187.61,121.87,0.76,8.45,74.46,65.12,50.08,76.68,67.39,1.84,48.12,13.96,14-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Nov-2019 - 00:00,24.1,995.06,501.91,341.16,70.9,156.14,147.52,0.55,10.21,82.63,68.74,63.55,93.58,78.53,1.9,39.81,11.94,15-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Nov-2019 - 00:00,24.67,994.22,473.08,352.88,68.36,195.15,108.61,0.97,8.92,67.55,66.2,39.8,58.69,49.34,1.69,42.58,11.18,16-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Nov-2019 - 00:00,25.4,993.92,269.24,156.42,61.89,204.54,71.48,1.91,5.2,50.0,45.32,7.57,24.64,34.7,0.96,37.73,9.5,17-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Nov-2019 - 00:00,25.38,993.86,157.47,96.29,57.29,213.84,55.86,2.08,3.09,40.62,38.28,4.07,20.0,31.35,0.82,35.77,9.55,18-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-Nov-2019 - 00:00,24.06,993.37,172.65,116.08,63.71,195.51,80.88,1.31,4.68,46.26,40.16,28.27,46.22,43.55,0.95,36.63,9.99,19-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Nov-2019 - 00:00,23.17,992.62,223.56,143.07,66.91,200.18,166.65,0.82,6.83,59.16,44.98,84.63,97.98,54.49,1.29,35.71,10.41,20-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Nov-2019 - 00:00,23.03,993.13,328.29,210.98,68.85,195.18,161.56,0.51,11.45,80.25,53.76,92.2,113.59,72.23,1.61,42.02,11.44,21-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Nov-2019 - 00:00,23.08,995.14,297.04,196.89,69.01,179.22,131.91,0.57,8.16,68.29,50.83,37.06,64.0,63.51,1.54,45.52,10.91,22-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Nov-2019 - 00:00,23.59,995.18,302.94,192.04,66.09,194.07,148.84,0.76,7.38,58.73,55.69,68.36,92.68,69.47,1.58,43.5,12.13,23-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-Nov-2019 - 00:00,24.61,994.8,201.62,122.0,60.52,174.41,57.97,1.3,5.19,54.65,45.13,14.95,37.07,46.79,1.14,26.01,11.08,24-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Nov-2019 - 00:00,24.96,994.03,159.79,91.42,59.96,182.48,64.29,1.37,3.72,45.53,41.34,6.37,26.19,39.47,1.01,34.08,9.83,25-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Nov-2019 - 00:00,24.28,994.57,204.79,114.75,62.75,188.86,116.45,0.77,4.87,46.82,43.5,26.24,42.96,40.56,1.12,33.29,11.29,26-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Nov-2019 - 00:00,25.31,994.21,237.68,114.82,57.68,156.83,139.1,1.4,6.25,45.47,44.47,16.7,34.82,39.88,1.31,49.82,16.54,27-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Nov-2019 - 00:00,24.13,994.14,143.74,66.32,66.38,201.39,132.41,1.28,4.48,48.11,42.83,16.78,32.67,35.72,1.03,40.49,10.31,28-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Nov-2019 - 00:00,22.87,995.27,66.64,39.43,71.76,203.88,183.68,1.97,9.4,50.54,40.24,7.77,21.44,28.38,1.03,31.6,7.69,29-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Nov-2019 - 00:00,22.46,995.72,82.37,51.79,72.89,202.48,99.14,1.39,4.75,45.36,37.71,9.22,22.62,28.42,0.79,26.96,7.64,30-Nov-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Nov-2019 - 00:00,21.77,995.77,157.58,103.08,76.6,200.78,76.83,1.15,3.74,58.71,47.6,25.69,40.38,36.53,1.12,24.77,8.95,01-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Dec-2019 - 00:00,20.93,995.35,191.12,122.17,70.94,202.79,96.76,0.99,3.98,52.33,47.34,27.33,41.64,36.4,1.03,35.28,8.4,02-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Dec-2019 - 00:00,20.41,995.94,245.33,137.21,69.29,203.66,120.24,1.08,5.86,57.01,48.34,42.44,55.6,39.46,1.14,34.83,9.49,03-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Dec-2019 - 00:00,20.51,995.31,249.0,115.88,65.55,205.68,168.29,1.11,5.56,61.7,50.96,69.74,80.61,44.67,1.14,32.21,10.38,04-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Dec-2019 - 00:00,20.26,997.38,301.62,157.25,68.15,203.92,184.32,0.84,7.7,71.65,56.97,70.72,80.83,43.57,1.43,36.74,10.05,05-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Dec-2019 - 00:00,20.27,998.91,353.33,228.79,72.42,193.66,139.42,0.69,6.39,71.7,61.02,36.36,52.89,43.69,0.55,44.61,9.74,06-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Dec-2019 - 00:00,20.92,996.05,345.16,220.34,74.95,182.22,140.52,0.93,5.75,77.62,62.48,51.29,64.17,42.02,0.72,29.88,11.87,07-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Dec-2019 - 00:00,21.08,997.26,282.2,179.97,74.27,191.0,167.38,0.61,6.73,69.47,63.01,46.62,59.94,41.23,1.67,26.4,10.75,08-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Dec-2019 - 00:00,20.77,994.54,299.16,200.14,73.66,190.41,142.46,0.82,6.34,69.17,63.22,101.07,107.37,46.94,1.44,24.98,10.52,09-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Dec-2019 - 00:00,20.27,996.51,291.16,184.14,72.5,190.85,160.3,0.84,5.48,64.54,60.78,91.17,98.3,45.07,1.45,31.11,9.34,10-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Dec-2019 - 00:00,19.99,990.58,369.59,232.53,73.73,192.17,165.11,0.67,7.12,73.14,65.84,81.42,90.18,44.76,1.56,37.84,9.52,11-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Dec-2019 - 00:00,20.13,992.36,525.24,316.14,73.85,158.64,220.24,0.64,10.97,93.08,74.73,80.57,91.79,49.08,1.72,34.51,11.83,12-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Dec-2019 - 00:00,21.69,988.47,480.7,314.28,68.02,116.37,187.49,1.44,11.03,72.76,76.02,14.74,32.81,39.1,1.49,44.25,15.02,13-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Dec-2019 - 00:00,20.66,986.72,121.41,97.21,79.13,94.83,162.92,1.56,6.67,50.85,50.98,5.88,21.43,31.28,1.13,35.58,8.26,14-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Dec-2019 - 00:00,19.79,997.89,113.5,69.12,77.33,182.87,117.68,0.86,4.4,49.86,40.23,16.92,33.55,37.13,0.98,26.08,8.97,15-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Dec-2019 - 00:00,19.76,993.28,142.92,90.33,76.84,182.29,87.46,1.19,2.97,51.2,42.33,21.59,35.89,34.39,0.96,24.32,8.09,16-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Dec-2019 - 00:00,17.67,988.91,115.88,82.08,81.72,48.84,54.8,1.66,2.64,42.79,41.89,7.01,20.43,27.67,0.83,21.67,5.47,17-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Dec-2019 - 00:00,17.25,999.2,130.96,91.0,79.18,76.12,101.47,1.56,2.03,41.38,55.47,15.46,26.07,25.32,0.81,24.64,5.81,18-Dec-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
