from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
25-Aug-2019 - 00:00,30.05,979.64,83.22,39.15,65.52,171.64,26.82,96.09,0.49,0.99,2.07,66.5,30.93,50.04,51.83,12.85,7.14,26-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Aug-2019 - 00:00,31.89,980.36,96.74,27.08,59.25,206.9,25.29,96.07,0.96,0.82,2.14,56.19,33.55,46.3,51.97,13.7,8.03,27-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Aug-2019 - 00:00,33.4,979.41,170.06,45.62,54.91,202.05,34.64,105.5,0.62,1.56,2.53,52.99,47.94,58.62,70.26,22.31,10.44,28-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Aug-2019 - 00:00,34.22,979.12,115.79,38.39,52.93,197.79,19.99,91.42,0.91,1.06,1.68,59.2,17.01,56.59,43.97,18.17,9.13,29-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Aug-2019 - 00:00,33.86,979.63,110.15,38.6,54.32,206.05,18.33,100.37,1.23,1.01,1.54,58.76,14.23,50.43,38.41,15.74,8.74,30-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Aug-2019 - 00:00,33.76,979.64,143.9,49.16,54.65,199.45,18.14,131.29,0.58,1.04,2.38,53.6,43.2,59.34,66.78,27.82,9.04,31-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
31-Aug-2019 - 00:00,33.59,979.98,192.17,65.73,55.63,175.88,33.41,171.18,0.41,1.18,3.98,54.64,65.6,94.15,103.57,19.43,8.31,01-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Sep-2019 - 00:00,30.99,980.46,88.28,29.11,62.08,173.25,34.27,103.99,0.72,1.44,2.29,30.92,16.9,45.63,38.06,18.86,7.13,02-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Sep-2019 - 00:00,32.94,979.99,148.67,60.69,57.07,195.17,32.43,132.61,0.4,1.03,2.98,31.66,29.72,54.54,53.24,20.01,6.94,03-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Sep-2019 - 00:00,33.52,979.72,202.83,79.0,56.0,188.98,32.71,177.09,0.35,1.55,3.86,21.8,58.41,66.17,82.82,18.3,6.78,04-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Sep-2019 - 00:00,32.38,979.87,182.45,75.79,59.82,187.73,44.19,128.23,0.92,1.43,3.61,31.77,30.7,54.5,54.01,15.07,5.31,05-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Sep-2019 - 00:00,32.39,979.85,101.0,33.27,58.93,201.89,32.37,92.71,1.05,1.16,2.37,42.27,13.37,34.5,29.25,11.44,6.79,06-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Sep-2019 - 00:00,32.94,979.4,104.92,38.06,58.15,200.36,52.65,120.09,0.88,1.64,3.38,51.11,31.12,32.04,42.42,12.93,10.64,07-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Sep-2019 - 00:00,31.9,978.91,105.31,38.46,61.07,196.81,41.4,122.84,0.92,1.94,3.7,32.82,28.68,36.99,43.04,15.08,7.93,08-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Sep-2019 - 00:00,32.77,979.75,143.5,41.93,57.89,193.79,26.87,141.76,0.52,1.62,3.14,29.73,44.55,38.29,56.69,37.66,8.87,09-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Sep-2019 - 00:00,33.78,978.84,202.52,68.58,54.54,193.18,22.2,185.15,0.42,1.85,3.27,20.29,60.21,51.54,76.49,24.05,8.22,10-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Sep-2019 - 00:00,33.9,978.87,218.62,79.75,52.27,192.84,37.56,138.55,0.33,1.37,4.67,36.11,54.27,64.73,78.68,30.01,10.03,11-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Sep-2019 - 00:00,34.61,978.81,202.57,84.88,51.67,192.47,45.4,121.34,0.44,1.6,4.83,32.02,26.4,74.74,61.28,53.96,11.77,12-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Sep-2019 - 00:00,33.22,979.02,124.27,53.77,56.12,196.42,23.39,102.71,1.45,1.07,2.33,10.86,13.92,37.6,31.37,20.17,7.76,13-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Sep-2019 - 00:00,33.04,978.75,83.01,32.32,55.89,193.76,34.68,94.16,1.13,1.34,1.81,8.87,15.83,50.78,39.91,17.29,7.1,14-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Sep-2019 - 00:00,32.12,978.86,80.7,34.68,57.68,192.25,45.5,93.93,1.55,0.52,1.51,11.09,12.26,36.09,29.2,21.25,7.37,15-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Sep-2019 - 00:00,31.82,978.94,92.94,39.79,59.48,185.28,47.88,104.1,0.79,0.94,1.94,26.6,22.06,42.38,40.52,25.48,7.69,16-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Sep-2019 - 00:00,33.46,978.72,185.52,70.14,55.14,189.74,27.21,183.12,0.32,1.02,3.94,18.69,77.39,80.03,105.7,23.94,8.86,17-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Sep-2019 - 00:00,33.76,978.56,200.42,75.49,52.1,191.61,34.29,176.67,0.45,1.34,3.8,46.01,71.73,72.33,96.95,37.82,6.53,18-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Sep-2019 - 00:00,31.72,978.72,97.71,32.38,52.55,197.35,26.27,97.34,1.6,1.39,1.86,48.69,9.41,40.3,29.11,24.93,6.71,19-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Sep-2019 - 00:00,30.17,979.3,62.04,17.66,57.93,183.23,27.08,91.8,2.0,1.46,1.44,35.77,9.03,28.29,22.42,20.78,5.36,20-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Sep-2019 - 00:00,31.29,979.26,113.86,40.44,55.24,191.59,36.25,103.12,0.9,1.97,2.64,33.29,23.22,40.99,40.74,26.79,7.22,21-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Sep-2019 - 00:00,32.38,979.72,109.24,38.34,51.45,201.38,30.24,148.86,0.7,2.08,3.52,30.86,59.91,47.85,74.29,27.47,9.17,22-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Sep-2019 - 00:00,,980.74,82.92,26.99,,194.01,46.76,116.95,1.15,1.83,2.96,34.08,32.38,41.41,48.44,24.64,5.49,23-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Sep-2019 - 00:00,25.85,979.69,94.18,31.12,53.54,190.96,37.48,123.62,0.86,1.66,2.38,32.23,26.29,43.39,44.52,26.56,6.3,24-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Sep-2019 - 00:00,24.93,979.18,120.45,41.64,38.3,192.17,30.74,133.33,0.88,1.97,3.3,27.39,47.24,48.16,64.13,36.03,9.38,25-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Sep-2019 - 00:00,23.73,979.02,107.7,34.61,34.34,115.48,33.99,107.17,0.69,1.93,2.79,26.27,29.87,43.5,47.49,39.25,8.86,26-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Sep-2019 - 00:00,30.55,979.49,73.78,25.7,71.97,189.51,67.53,89.39,1.91,1.78,1.94,16.4,17.01,31.61,30.68,19.85,9.37,27-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Sep-2019 - 00:00,29.62,980.25,62.47,13.26,74.51,191.66,80.75,90.31,1.78,2.07,1.86,23.57,14.06,31.49,28.22,23.86,7.17,28-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Sep-2019 - 00:00,29.35,980.05,74.45,23.45,75.21,187.67,46.14,93.56,1.61,1.01,1.32,22.16,21.74,30.74,34.08,26.88,7.95,29-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Sep-2019 - 00:00,28.75,980.09,46.19,14.05,76.87,176.87,23.76,95.57,1.49,1.76,0.82,18.65,10.04,27.06,22.58,20.5,4.72,30-Sep-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Sep-2019 - 00:00,29.01,980.04,77.3,26.86,76.19,180.57,24.86,105.99,0.92,2.01,1.34,20.72,19.61,39.04,36.76,20.76,6.46,01-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Oct-2019 - 00:00,29.63,979.98,85.7,31.6,74.82,193.08,15.32,107.29,1.11,1.87,1.45,26.93,16.66,37.84,33.7,18.41,5.71,02-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Oct-2019 - 00:00,30.27,979.65,140.93,45.18,70.32,188.05,14.98,128.63,0.45,2.63,1.34,17.5,49.75,47.89,66.03,34.7,5.61,03-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Oct-2019 - 00:00,30.51,979.6,209.86,76.57,68.69,182.27,28.24,134.08,0.43,2.75,2.76,35.24,93.08,70.59,113.44,63.78,10.1,04-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Oct-2019 - 00:00,29.52,979.82,164.94,56.08,70.47,190.89,19.97,269.23,0.61,1.54,2.37,30.9,97.86,65.06,114.39,30.93,1.96,05-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Oct-2019 - 00:00,29.71,979.64,163.54,45.47,63.14,191.48,19.86,275.03,0.59,0.81,2.6,32.94,95.03,65.48,112.3,28.01,2.25,06-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Oct-2019 - 00:00,30.14,979.41,198.14,68.06,63.33,185.55,18.05,282.76,0.52,2.43,2.41,59.99,94.4,72.67,115.59,31.37,3.31,07-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Oct-2019 - 00:00,29.94,979.14,184.41,59.12,64.83,179.31,14.53,291.8,0.76,2.21,2.72,69.27,89.7,61.6,105.88,32.5,6.59,08-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Oct-2019 - 00:00,29.89,978.94,164.58,48.73,60.49,186.35,17.28,255.44,0.54,1.95,3.45,49.75,112.89,61.79,124.87,37.05,7.87,09-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Oct-2019 - 00:00,31.73,979.14,217.8,79.78,59.94,186.25,18.04,140.92,0.41,2.03,2.61,,61.56,76.92,91.15,51.25,17.2,10-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Oct-2019 - 00:00,33.16,979.47,275.88,120.05,58.28,182.56,19.23,176.63,0.36,1.46,1.81,37.96,45.65,95.4,87.95,34.21,12.18,11-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Oct-2019 - 00:00,28.03,981.45,301.33,135.77,64.06,97.94,20.54,170.75,0.96,2.95,3.59,41.78,130.12,86.17,151.94,28.08,11.09,12-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Oct-2019 - 00:00,31.65,983.46,303.0,133.61,62.37,177.01,,57.53,0.3,2.47,,68.11,90.93,81.4,117.43,22.58,9.22,13-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Oct-2019 - 00:00,30.14,983.47,361.23,183.17,62.04,175.03,14.08,57.06,0.3,3.92,2.64,63.64,122.11,94.15,149.63,25.42,13.27,14-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Oct-2019 - 00:00,30.24,983.47,343.26,147.56,63.52,174.38,18.33,60.62,0.3,3.12,3.16,62.28,165.69,95.86,188.21,22.32,8.65,15-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Oct-2019 - 00:00,30.73,983.48,383.65,172.25,62.08,171.44,36.41,58.86,0.3,3.31,3.35,60.89,136.6,100.34,166.71,45.57,9.27,16-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Oct-2019 - 00:00,30.73,983.81,326.91,162.51,62.84,171.57,17.51,80.26,0.43,2.81,2.07,59.39,49.8,77.6,81.87,33.95,14.43,17-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Oct-2019 - 00:00,30.34,984.27,261.76,129.47,61.26,180.76,10.01,95.01,0.77,2.24,0.95,61.23,19.75,68.22,52.11,24.98,10.08,18-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Oct-2019 - 00:00,30.93,984.31,257.4,70.0,53.63,422.02,17.77,153.43,1.08,2.5,0.92,65.13,50.14,78.86,77.55,20.18,6.69,19-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Oct-2019 - 00:00,29.73,984.29,264.75,106.09,58.78,,25.1,208.7,0.32,1.61,2.6,62.5,120.91,97.2,150.18,29.61,5.69,20-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Oct-2019 - 00:00,29.73,984.27,259.08,112.29,55.05,,15.64,280.88,0.41,1.57,2.51,65.64,151.1,101.47,177.17,13.91,1.79,21-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Oct-2019 - 00:00,28.8,984.26,265.43,123.93,55.39,,17.68,279.84,0.57,1.51,3.34,65.51,135.38,102.32,168.95,18.12,1.45,22-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Oct-2019 - 00:00,28.32,984.23,294.15,121.97,57.09,,20.57,285.42,0.65,2.82,3.82,67.04,176.01,118.78,202.37,20.26,6.75,23-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Oct-2019 - 00:00,28.46,984.26,425.33,176.73,59.75,,34.44,232.41,0.38,2.31,6.73,76.59,226.04,134.31,267.03,35.2,15.85,24-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Oct-2019 - 00:00,28.59,984.27,483.35,229.76,62.0,,22.69,131.0,0.38,2.42,3.28,86.0,148.8,119.29,184.74,7.05,25.62,25-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Oct-2019 - 00:00,28.3,984.27,379.56,147.95,59.14,,17.77,99.85,0.6,2.11,2.25,66.6,117.84,93.53,161.69,28.29,21.67,26-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Oct-2019 - 00:00,27.7,984.27,434.6,193.56,64.92,,22.15,158.93,0.32,2.34,2.79,88.41,132.38,120.38,169.87,12.52,15.17,27-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Oct-2019 - 00:00,27.89,984.29,468.98,234.49,65.22,,13.78,264.72,0.44,2.29,3.73,91.91,237.34,120.22,285.6,10.46,15.46,28-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Oct-2019 - 00:00,27.71,984.3,534.95,352.24,65.84,,11.99,242.36,0.3,3.24,3.52,97.49,205.24,128.14,241.69,8.67,23.07,29-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Oct-2019 - 00:00,27.14,984.29,612.58,410.07,71.87,,19.76,226.32,0.3,3.81,5.2,117.84,283.07,139.99,307.53,9.34,16.41,30-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Oct-2019 - 00:00,27.96,984.42,628.93,373.41,68.72,,19.06,268.59,0.31,3.81,4.93,113.71,306.23,136.05,320.63,7.92,21.77,31-Oct-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
31-Oct-2019 - 00:00,27.19,984.28,670.44,409.59,69.95,,21.32,245.85,0.3,4.3,6.19,119.01,243.43,138.86,288.45,12.93,16.64,01-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Nov-2019 - 00:00,28.24,985.55,683.68,455.22,65.56,,18.52,217.84,0.3,3.82,4.61,107.86,192.08,147.93,236.62,24.3,23.58,02-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Nov-2019 - 00:00,27.77,984.93,556.08,379.18,67.03,,10.82,259.72,0.41,3.6,3.2,102.71,180.43,106.13,209.57,13.51,18.79,03-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Nov-2019 - 00:00,26.63,987.16,709.53,599.53,73.04,,9.22,276.14,0.34,3.12,3.72,96.6,192.87,101.07,211.0,11.89,17.89,04-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Nov-2019 - 00:00,27.68,980.42,485.17,381.55,63.32,,7.09,288.26,0.6,1.0,2.32,73.67,176.37,86.64,189.86,14.12,12.86,05-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Nov-2019 - 00:00,27.32,986.55,384.54,240.27,60.08,69.69,6.9,282.21,0.43,1.23,2.21,67.04,175.97,96.36,163.66,16.15,15.29,06-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Nov-2019 - 00:00,27.39,975.27,263.12,121.78,57.52,133.74,7.2,186.22,0.5,1.74,1.88,72.34,139.4,106.71,174.5,18.66,6.19,07-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Nov-2019 - 00:00,25.24,961.89,348.7,213.62,69.0,154.89,16.88,137.04,0.7,2.51,2.16,89.19,104.14,103.06,141.45,15.44,15.79,08-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Nov-2019 - 00:00,26.5,935.58,356.08,205.04,67.03,165.84,13.3,199.38,0.33,1.2,2.89,85.46,153.92,122.17,190.45,18.75,20.07,09-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Nov-2019 - 00:00,27.18,934.99,248.22,144.52,58.99,169.22,7.94,279.4,0.49,2.02,1.88,79.02,170.92,106.26,198.5,14.37,17.32,10-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Nov-2019 - 00:00,26.2,943.01,385.83,234.7,54.34,170.11,8.05,256.77,0.38,2.5,1.85,77.82,190.35,130.35,224.17,18.0,22.76,11-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Nov-2019 - 00:00,25.5,969.17,498.06,333.03,54.45,167.76,8.47,241.34,0.38,2.25,2.3,79.87,150.64,129.78,191.69,14.48,15.27,12-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Nov-2019 - 00:00,24.71,986.99,612.66,450.64,60.42,167.22,10.62,224.17,0.34,3.08,3.16,74.09,191.24,138.67,235.95,12.07,14.32,13-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Nov-2019 - 00:00,25.19,986.98,570.05,405.96,65.21,164.29,13.51,218.72,0.31,3.72,3.67,70.53,161.66,126.75,199.22,11.41,11.88,14-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Nov-2019 - 00:00,24.92,986.96,629.03,425.42,71.46,161.79,18.61,183.64,0.33,4.29,4.53,87.06,225.29,127.61,233.7,17.68,17.05,15-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Nov-2019 - 00:00,25.95,987.02,591.52,386.04,67.87,165.1,13.14,266.2,0.32,2.89,4.13,102.23,173.43,105.12,202.66,11.2,6.76,16-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Nov-2019 - 00:00,26.66,,311.33,162.46,61.51,162.12,7.76,284.59,0.72,1.1,1.99,74.0,87.23,65.5,105.94,9.7,4.13,17-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Nov-2019 - 00:00,26.19,,193.44,98.15,59.21,170.51,3.8,292.62,1.26,1.66,1.07,58.11,95.19,58.12,108.5,10.04,4.65,18-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Nov-2019 - 00:00,24.7,,244.43,126.14,66.47,165.67,5.94,281.47,0.54,2.24,2.1,59.81,190.6,93.24,232.47,24.28,5.43,19-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Nov-2019 - 00:00,24.95,993.53,323.29,185.27,63.95,226.6,6.59,278.63,0.37,1.55,2.11,69.99,160.68,91.01,179.42,34.92,5.03,20-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Nov-2019 - 00:00,26.36,988.49,504.05,227.29,57.25,221.59,,223.06,0.3,2.51,,72.2,23.35,146.32,83.76,50.17,16.45,21-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Nov-2019 - 00:00,24.41,992.72,525.29,282.17,65.47,163.64,11.38,180.26,0.33,3.39,1.64,80.26,12.9,111.95,64.2,57.57,15.16,22-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Nov-2019 - 00:00,24.75,989.39,470.18,264.22,65.12,164.53,29.79,245.66,0.33,2.8,2.76,67.85,25.6,85.21,48.51,37.2,12.33,23-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Nov-2019 - 00:00,25.28,986.96,296.52,139.43,62.31,159.65,3.51,280.94,0.3,2.42,1.09,68.77,221.93,99.61,233.89,26.57,9.73,24-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Nov-2019 - 00:00,26.86,987.15,228.15,96.8,57.82,150.12,3.53,287.26,0.3,1.8,0.8,70.24,139.65,85.11,156.61,29.92,9.51,25-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Nov-2019 - 00:00,25.36,988.83,254.29,120.18,61.35,165.82,3.54,188.77,0.3,1.82,1.52,67.19,122.5,77.83,141.7,33.73,14.66,26-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Nov-2019 - 00:00,26.92,991.0,243.11,114.74,56.92,167.12,4.83,174.35,0.3,1.51,0.97,66.58,50.81,82.88,86.99,41.68,12.65,27-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Nov-2019 - 00:00,24.79,988.39,167.38,109.93,68.24,159.54,7.61,139.69,0.49,1.33,0.84,68.43,49.43,68.28,76.62,45.0,5.91,28-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Nov-2019 - 00:00,22.8,987.28,75.8,35.53,76.09,157.22,13.82,107.24,1.58,1.18,1.74,57.77,30.51,49.87,51.4,47.28,3.11,29-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Nov-2019 - 00:00,23.13,986.98,141.47,57.01,76.25,176.67,12.2,209.47,0.37,1.61,2.3,55.12,112.32,63.98,125.58,37.1,6.46,30-Nov-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Nov-2019 - 00:00,24.04,986.98,274.46,112.25,70.63,178.28,4.12,262.86,0.5,2.42,0.84,69.66,202.15,101.85,229.96,30.29,5.99,01-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Dec-2019 - 00:00,22.42,986.95,276.2,135.8,69.79,170.29,,258.83,0.49,1.98,,73.57,207.24,105.15,230.08,30.7,10.33,02-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Dec-2019 - 00:00,21.78,986.94,320.84,158.7,69.02,169.43,63.31,250.33,0.48,2.29,9.33,74.35,234.4,101.57,243.06,36.79,4.62,03-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Dec-2019 - 00:00,21.59,986.94,355.9,167.5,66.5,168.29,109.43,248.84,0.45,3.24,10.02,80.8,223.96,108.48,240.23,41.54,9.86,04-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Dec-2019 - 00:00,21.44,986.94,397.93,207.24,66.6,168.28,289.52,219.65,0.3,3.25,3.2,85.6,205.19,117.31,235.38,42.75,5.7,05-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Dec-2019 - 00:00,21.23,986.95,516.18,319.23,72.88,163.87,143.9,185.71,0.3,3.91,11.93,107.02,189.81,124.9,221.41,55.78,6.44,06-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Dec-2019 - 00:00,22.01,986.94,390.13,252.17,77.83,160.02,92.29,236.41,0.31,2.69,13.03,107.92,143.87,102.63,174.48,38.13,7.55,07-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Dec-2019 - 00:00,21.16,986.92,486.15,302.58,82.9,166.07,43.11,247.38,0.31,3.54,6.87,109.57,222.42,102.48,230.43,50.03,12.32,08-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Dec-2019 - 00:00,21.95,986.92,489.17,297.56,75.74,159.97,43.63,260.08,0.32,4.08,8.74,100.88,203.3,127.06,232.82,43.55,6.12,09-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Dec-2019 - 00:00,21.61,986.92,437.91,242.44,72.82,161.96,27.4,261.79,0.32,2.82,6.33,92.77,184.87,115.66,212.33,42.6,9.46,10-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Dec-2019 - 00:00,21.72,986.94,475.22,292.69,71.87,216.73,26.41,260.9,0.31,3.13,5.85,100.42,122.35,126.69,161.21,44.18,9.62,11-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Dec-2019 - 00:00,22.87,986.94,555.4,340.33,66.6,209.95,47.23,144.81,0.51,3.22,6.63,101.28,64.99,135.3,133.47,76.37,12.35,12-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Dec-2019 - 00:00,21.86,986.94,437.33,303.67,73.51,97.85,28.11,102.24,1.73,2.09,4.46,113.0,30.99,136.26,99.88,61.72,10.15,13-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Dec-2019 - 00:00,21.06,986.87,126.64,102.1,84.96,129.97,7.73,145.04,1.73,1.22,1.86,133.18,36.86,149.93,111.12,62.05,8.78,14-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Dec-2019 - 00:00,,,145.0,89.0,,,,,,,,,,,,,,15-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Dec-2019 - 00:00,20.49,987.0,208.22,92.83,73.65,159.6,20.1,266.24,0.74,1.51,4.88,,192.8,244.35,270.3,66.63,4.81,16-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Dec-2019 - 00:00,17.42,986.94,170.95,96.98,85.89,112.55,5.55,267.83,1.0,1.75,2.63,106.65,272.18,150.16,300.6,64.4,8.67,17-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Dec-2019 - 00:00,17.02,986.9,186.74,108.3,82.99,132.19,5.25,261.49,0.78,1.79,1.85,124.84,230.47,111.49,249.11,60.44,7.03,18-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Dec-2019 - 00:00,17.74,986.9,273.28,178.75,77.86,165.87,7.88,227.24,0.58,1.86,2.96,129.65,124.95,158.29,186.06,57.82,2.53,19-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Dec-2019 - 00:00,16.21,986.9,438.66,326.1,89.3,167.93,20.11,124.46,0.74,2.69,5.36,121.0,68.04,147.79,133.29,53.67,11.09,20-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Dec-2019 - 00:00,18.25,986.9,674.47,503.94,83.49,172.92,33.04,226.46,0.34,3.43,8.51,123.04,144.55,240.56,241.46,57.16,9.06,21-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Dec-2019 - 00:00,18.62,986.9,419.82,313.38,83.29,157.8,15.47,259.09,0.53,1.64,5.66,130.5,96.17,181.02,169.21,64.82,4.31,22-Dec-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
