from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Xylene,to date,station
21-Oct-2019 - 00:00,279.69,115.8,267.12,230.72,300.97,1.4,,5.99,,,,,22-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
22-Oct-2019 - 00:00,224.58,92.9,183.42,167.38,311.19,1.08,,8.15,,,,,23-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
23-Oct-2019 - 00:00,297.02,124.56,153.89,187.07,244.16,1.78,,19.85,,,,,24-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
24-Oct-2019 - 00:00,367.73,170.17,93.63,184.55,125.43,2.61,,46.45,,,,,25-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
25-Oct-2019 - 00:00,223.1,108.91,105.69,97.96,91.94,1.3,,37.32,,,,,26-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
26-Oct-2019 - 00:00,253.4,136.56,136.11,126.01,120.75,1.65,,44.59,,,,,27-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
27-Oct-2019 - 00:00,239.12,148.29,120.33,124.16,220.71,1.41,,39.21,,,,,28-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
28-Oct-2019 - 00:00,450.17,300.99,98.09,123.42,217.8,1.33,,40.25,,,,,29-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
29-Oct-2019 - 00:00,442.94,283.78,132.66,143.15,263.64,1.95,,33.21,,,,,30-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
30-Oct-2019 - 00:00,513.53,296.34,206.6,180.41,281.41,2.67,,35.83,,,,,31-Oct-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
31-Oct-2019 - 00:00,555.64,326.57,255.14,210.09,270.77,3.02,,37.96,,,,,01-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
01-Nov-2019 - 00:00,614.82,398.78,136.24,144.13,244.47,2.26,,64.36,,,,,02-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
02-Nov-2019 - 00:00,506.31,327.5,114.35,123.82,234.38,1.62,,38.8,,,,,03-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
03-Nov-2019 - 00:00,613.46,521.77,90.64,110.07,200.65,1.89,,44.57,,,,,04-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
04-Nov-2019 - 00:00,371.69,243.15,96.56,112.91,209.27,1.41,,31.99,,,,,05-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
05-Nov-2019 - 00:00,302.26,172.84,114.13,120.29,232.78,1.35,,31.89,,,,,06-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
06-Nov-2019 - 00:00,224.69,108.48,105.97,104.34,202.8,0.91,,24.13,,,,,07-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
07-Nov-2019 - 00:00,321.61,196.7,51.9,81.09,130.79,1.02,,8.41,,,,,08-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
08-Nov-2019 - 00:00,290.93,161.96,154.33,133.64,203.27,1.9,,18.51,,,,,09-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
09-Nov-2019 - 00:00,251.45,135.48,131.52,122.67,242.35,1.47,,10.69,,,,,10-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
10-Nov-2019 - 00:00,316.44,195.64,113.38,122.87,234.27,1.26,,15.74,,,,,11-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
11-Nov-2019 - 00:00,429.2,269.1,179.73,167.6,290.25,2.14,,16.47,,,,,12-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
12-Nov-2019 - 00:00,568.51,389.27,206.52,188.38,309.24,2.63,,12.51,,,,,13-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
13-Nov-2019 - 00:00,582.83,373.32,215.46,198.16,275.33,2.99,,10.38,,,,,14-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
14-Nov-2019 - 00:00,578.73,378.95,189.62,182.41,327.13,3.27,,14.66,,,,,15-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
15-Nov-2019 - 00:00,541.66,381.41,94.79,114.92,209.34,2.18,,20.81,,,,,16-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
16-Nov-2019 - 00:00,274.65,163.39,72.98,89.11,162.07,1.18,,13.15,,,,,17-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
17-Nov-2019 - 00:00,153.79,87.07,53.36,69.78,123.12,0.81,,5.08,,,,,18-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
18-Nov-2019 - 00:00,173.26,90.52,93.16,94.92,185.67,1.57,,6.66,,,,,19-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
19-Nov-2019 - 00:00,226.01,120.91,121.23,119.36,240.08,1.44,,8.44,,,,,20-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
20-Nov-2019 - 00:00,308.45,160.76,171.68,171.07,272.01,1.39,,17.68,,,,,21-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
21-Nov-2019 - 00:00,420.98,226.9,179.3,225.14,152.51,0.66,,38.64,,,,,22-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
22-Nov-2019 - 00:00,368.69,194.58,221.42,175.67,298.94,4.66,,18.55,,,,,23-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
23-Nov-2019 - 00:00,243.45,123.22,122.72,128.56,230.35,1.09,,5.49,,,,,24-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
24-Nov-2019 - 00:00,187.24,101.97,76.92,112.3,189.21,0.27,,8.08,,,,,25-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
25-Nov-2019 - 00:00,247.22,109.22,134.16,135.29,217.75,1.53,,15.57,,,,,26-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
26-Nov-2019 - 00:00,201.95,102.75,92.22,98.85,165.57,0.47,,13.87,,,,,27-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
27-Nov-2019 - 00:00,111.82,58.92,27.57,51.04,78.62,0.25,,9.53,,,,,28-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
28-Nov-2019 - 00:00,53.13,26.7,19.52,31.23,50.74,0.36,,8.5,,,,,29-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
29-Nov-2019 - 00:00,103.92,49.62,65.85,74.56,140.14,1.11,,10.98,,,,,30-Nov-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
30-Nov-2019 - 00:00,173.15,85.97,113.92,114.46,228.38,1.5,,4.39,,,,,01-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
01-Dec-2019 - 00:00,197.72,109.25,126.18,125.92,251.92,1.57,,3.51,,,,,02-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
02-Dec-2019 - 00:00,235.92,122.41,118.82,123.72,241.75,1.78,,5.89,,,,,03-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
03-Dec-2019 - 00:00,230.87,114.4,109.57,115.96,225.55,1.75,,11.45,,,,,04-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
04-Dec-2019 - 00:00,294.51,145.23,149.83,136.19,228.7,2.66,,14.18,,,,,05-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
05-Dec-2019 - 00:00,431.16,247.66,240.2,189.6,209.17,5.33,,16.05,,,,,06-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
06-Dec-2019 - 00:00,374.06,223.34,149.45,127.76,258.56,3.05,,14.27,,,,,07-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
07-Dec-2019 - 00:00,371.83,224.23,116.77,90.29,207.06,3.51,,13.79,,,,,08-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
08-Dec-2019 - 00:00,349.74,208.72,109.49,82.58,192.07,4.37,,10.73,,,,,09-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
09-Dec-2019 - 00:00,312.67,176.17,93.31,73.46,166.75,3.52,0.0,13.73,,,,,10-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
10-Dec-2019 - 00:00,376.36,218.0,87.48,75.07,162.55,3.36,,12.31,,,,,11-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
11-Dec-2019 - 00:00,455.69,276.87,135.13,149.61,155.7,3.87,0.0,14.67,,,,,12-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
12-Dec-2019 - 00:00,333.73,220.98,113.59,97.39,72.43,0.7,,14.9,,,,,13-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
13-Dec-2019 - 00:00,117.35,76.4,,,0.0,0.43,,10.89,,,,,14-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
14-Dec-2019 - 00:00,127.46,66.68,,,0.0,0.61,,8.89,,,,,15-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
15-Dec-2019 - 00:00,169.05,85.94,,,0.0,0.72,,6.7,,,,,16-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
16-Dec-2019 - 00:00,135.78,75.22,146.75,86.36,109.39,0.49,,6.61,,,,,17-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
17-Dec-2019 - 00:00,150.84,77.29,61.28,42.62,103.9,0.62,,7.03,,,,,18-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
18-Dec-2019 - 00:00,198.14,122.07,43.53,38.9,82.44,0.7,,7.81,,,,,19-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
19-Dec-2019 - 00:00,339.22,224.12,35.4,29.66,65.05,0.79,,7.72,,,,,20-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
20-Dec-2019 - 00:00,451.78,292.17,48.46,43.51,91.98,1.39,,8.31,,,,,21-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
21-Dec-2019 - 00:00,374.34,239.24,53.35,44.71,98.06,1.53,,7.88,,,,,22-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
22-Dec-2019 - 00:00,192.63,125.86,38.86,34.22,73.08,0.85,,7.59,,,,,23-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
23-Dec-2019 - 00:00,233.15,151.99,30.96,30.43,61.39,0.66,,7.73,,,,,24-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
24-Dec-2019 - 00:00,388.47,228.31,31.66,32.76,64.41,0.82,,7.9,,,,,25-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
25-Dec-2019 - 00:00,261.61,154.48,39.33,33.89,73.23,0.88,,7.74,,,,,26-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
26-Dec-2019 - 00:00,289.13,176.36,31.82,31.35,63.17,0.64,,7.73,,,,,27-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
27-Dec-2019 - 00:00,359.82,216.59,26.37,29.42,55.79,0.87,,9.37,,,,,28-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
28-Dec-2019 - 00:00,452.08,277.71,58.65,44.42,103.07,1.86,,10.41,,,,,29-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
29-Dec-2019 - 00:00,539.41,333.71,34.1,34.95,69.06,1.58,,11.89,,,,,30-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
30-Dec-2019 - 00:00,464.94,289.2,47.98,36.8,84.78,1.8,,9.34,,,,,31-Dec-2019 - 00:00,"CRRI Mathura Road, Delhi - IMD"
31-Dec-2019 - 00:00,253.35,119.97,17.68,15.65,33.3,0.58,,8.04,,,,,01-Jan-2020 - 00:00,"CRRI Mathura Road, Delhi - IMD"
