from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Xylene,to date,station
03-Aug-2019 - 00:00,60.48,31.99,5.43,7.91,13.26,1.72,,20.08,0.0,0.0,0.0,0.0,04-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-Aug-2019 - 00:00,70.47,43.84,8.1,6.52,14.62,1.77,,27.36,0.0,0.0,0.01,0.0,05-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-Aug-2019 - 00:00,82.05,45.22,6.65,4.36,11.01,1.84,,34.46,0.0,0.0,0.02,0.0,06-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-Aug-2019 - 00:00,61.48,28.9,19.39,6.51,15.8,1.58,,26.76,0.0,0.0,0.0,0.0,07-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-Aug-2019 - 00:00,57.74,30.85,19.0,14.74,33.66,1.99,,19.95,0.0,0.0,0.0,0.0,08-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-Aug-2019 - 00:00,51.95,22.84,5.9,7.94,13.84,1.68,,19.01,0.0,3.04,0.02,0.0,09-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-Aug-2019 - 00:00,43.47,19.93,2.76,5.07,7.83,1.6,,18.54,0.0,0.0,0.0,0.4,10-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-Aug-2019 - 00:00,32.06,16.77,2.52,4.7,7.22,1.68,,19.34,0.0,0.21,11.17,3.88,11-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Aug-2019 - 00:00,39.79,22.37,3.59,5.64,9.23,1.84,,21.51,0.0,1.02,20.42,2.34,12-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Aug-2019 - 00:00,33.38,17.94,5.25,5.97,11.22,1.98,,18.59,0.0,1.02,19.08,2.67,13-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Aug-2019 - 00:00,44.53,21.85,6.58,7.12,13.68,2.2,,17.87,0.0,1.66,14.7,9.24,14-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Aug-2019 - 00:00,48.94,31.58,9.11,9.07,18.18,2.46,,38.86,0.0,0.11,3.0,29.34,15-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Aug-2019 - 00:00,44.53,24.54,9.19,6.04,15.23,2.73,,27.82,0.0,0.0,0.78,14.09,16-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Aug-2019 - 00:00,29.81,16.0,3.27,4.79,8.05,2.38,,26.52,0.0,0.0,0.19,13.06,17-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Aug-2019 - 00:00,15.41,10.23,3.6,3.72,7.32,2.52,,18.33,0.0,0.46,1.78,6.35,18-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Aug-2019 - 00:00,27.44,20.12,7.19,5.01,12.2,2.58,,23.03,0.0,0.21,3.8,11.77,19-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Aug-2019 - 00:00,63.43,35.34,12.49,7.66,20.15,2.86,,33.13,0.0,0.0,0.09,8.39,20-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Aug-2019 - 00:00,69.29,36.94,11.9,7.01,18.9,2.98,,31.65,0.0,0.0,0.51,13.7,21-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-Aug-2019 - 00:00,104.29,42.77,10.64,7.64,18.27,1.84,,33.82,0.0,0.0,0.67,16.45,22-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-Aug-2019 - 00:00,102.66,38.54,11.2,8.34,19.55,0.88,,29.54,0.0,0.0,0.0,4.95,23-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-Aug-2019 - 00:00,93.81,42.21,15.29,6.27,21.55,0.91,,32.95,0.0,0.0,0.0,4.95,24-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-Aug-2019 - 00:00,122.76,58.11,25.37,9.82,35.13,1.13,,27.48,0.0,0.0,0.0,4.95,25-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-Aug-2019 - 00:00,49.94,30.72,7.51,5.92,9.49,0.49,,19.13,0.0,0.0,0.0,6.34,26-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-Aug-2019 - 00:00,45.34,23.12,7.81,15.93,15.77,0.61,,28.1,0.0,0.0,0.01,3.5,27-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-Aug-2019 - 00:00,67.28,33.9,13.15,17.04,30.19,0.71,,75.24,0.0,0.02,0.03,5.21,28-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-Aug-2019 - 00:00,68.15,36.91,8.82,16.1,24.83,0.69,,67.79,0.0,0.0,0.3,12.81,29-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-Aug-2019 - 00:00,63.02,30.28,0.98,14.78,15.3,0.57,,79.68,0.0,0.0,0.0,0.44,30-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-Aug-2019 - 00:00,66.2,38.26,5.68,16.61,21.76,0.67,,60.82,0.0,0.01,0.94,0.78,31-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
31-Aug-2019 - 00:00,77.35,51.55,10.63,19.72,30.35,0.83,,33.68,0.0,0.32,3.87,0.47,01-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-Sep-2019 - 00:00,51.63,25.97,4.57,15.26,19.82,0.57,,31.93,0.0,0.1,6.83,0.08,02-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-Sep-2019 - 00:00,81.15,46.51,5.54,16.36,21.9,0.64,,48.37,0.0,1.8,17.11,4.67,03-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
03-Sep-2019 - 00:00,105.4,69.85,10.19,20.1,30.29,0.74,,36.23,0.0,3.28,24.82,7.84,04-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-Sep-2019 - 00:00,115.5,71.38,5.44,18.36,23.8,0.67,,34.6,0.0,1.79,17.1,3.62,05-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-Sep-2019 - 00:00,61.96,29.45,4.27,14.43,18.7,0.56,,29.25,0.0,0.74,1.61,2.04,06-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-Sep-2019 - 00:00,63.35,30.1,4.1,14.66,18.76,0.56,,28.84,0.0,0.66,0.37,2.16,07-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-Sep-2019 - 00:00,55.2,29.71,4.41,14.17,18.58,0.56,,28.35,0.0,0.85,5.42,5.02,08-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-Sep-2019 - 00:00,62.81,31.4,8.03,14.94,22.97,0.6,,34.1,0.0,0.88,2.74,6.47,09-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-Sep-2019 - 00:00,93.29,57.53,16.39,19.2,35.58,0.77,,34.32,0.0,0.11,0.0,5.4,10-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-Sep-2019 - 00:00,103.34,65.61,22.41,21.33,43.74,0.91,,41.01,0.0,2.59,12.02,12.03,11-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Sep-2019 - 00:00,126.64,76.52,16.58,22.32,38.9,0.89,0.0,48.6,0.0,1.48,7.15,7.33,12-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Sep-2019 - 00:00,98.53,52.27,3.3,14.77,18.08,0.63,,36.18,0.0,0.25,0.08,3.1,13-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Sep-2019 - 00:00,58.47,29.43,4.15,13.63,17.78,0.59,,31.28,0.0,0.0,0.0,3.88,14-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Sep-2019 - 00:00,54.05,26.52,3.57,11.87,15.44,0.59,,31.52,0.0,0.0,0.0,1.05,15-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Sep-2019 - 00:00,54.89,36.34,4.1,13.27,17.37,0.64,0.0,27.79,0.0,0.35,0.0,1.98,16-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Sep-2019 - 00:00,96.23,89.04,5.75,13.18,18.92,0.66,,75.95,0.0,0.0,0.0,2.68,17-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Sep-2019 - 00:00,111.95,53.77,9.6,21.42,24.22,0.68,0.0,55.85,0.0,0.0,0.0,0.0,18-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Sep-2019 - 00:00,82.81,31.21,5.96,14.43,20.4,0.64,0.0,48.98,0.0,0.0,0.0,0.0,19-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Sep-2019 - 00:00,56.56,23.43,4.22,13.32,17.55,0.65,,32.12,0.0,0.0,0.04,0.05,20-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Sep-2019 - 00:00,69.08,29.28,5.55,13.78,19.33,0.68,,29.24,0.0,0.02,0.54,0.15,21-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-Sep-2019 - 00:00,70.16,32.95,5.21,13.45,18.54,0.62,0.0,43.08,0.0,0.0,0.21,0.09,22-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-Sep-2019 - 00:00,32.2,77.98,5.66,10.52,16.16,0.57,,30.0,0.0,0.0,0.0,0.0,23-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-Sep-2019 - 00:00,75.0,43.26,5.63,18.73,24.36,0.74,,36.08,0.0,0.0,0.0,0.0,24-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-Sep-2019 - 00:00,69.32,31.36,6.41,16.87,23.28,0.73,,27.28,0.0,0.0,0.0,0.0,25-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-Sep-2019 - 00:00,60.43,36.25,5.0,15.67,20.68,0.65,,28.96,0.0,0.0,0.01,0.0,26-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-Sep-2019 - 00:00,39.25,16.02,4.97,12.91,17.88,0.62,,21.44,0.0,0.0,0.0,0.0,27-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-Sep-2019 - 00:00,34.73,14.52,3.98,12.95,16.92,0.6,,19.71,0.0,0.0,0.0,0.0,28-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-Sep-2019 - 00:00,41.99,19.2,5.82,13.16,18.99,0.62,0.0,20.14,0.0,0.0,0.0,0.0,29-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-Sep-2019 - 00:00,32.15,15.76,3.03,11.49,14.51,0.6,,23.61,0.0,0.0,0.0,0.0,30-Sep-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-Sep-2019 - 00:00,61.64,31.64,5.28,14.09,19.37,0.71,,24.31,0.0,0.0,0.01,0.0,01-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-Oct-2019 - 00:00,59.86,31.62,5.31,13.64,18.94,0.69,,25.1,0.0,0.03,0.05,0.59,02-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-Oct-2019 - 00:00,64.74,30.59,10.93,15.21,26.13,0.81,,33.23,0.0,0.01,0.01,0.01,03-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
03-Oct-2019 - 00:00,97.48,50.84,19.33,18.1,37.43,1.06,,43.7,0.0,0.01,0.08,2.93,04-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-Oct-2019 - 00:00,77.09,39.25,5.67,13.98,19.65,0.75,,33.28,0.0,0.25,2.23,5.97,05-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-Oct-2019 - 00:00,71.62,36.17,7.21,12.72,19.93,0.76,,31.73,0.0,0.46,2.62,7.57,06-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-Oct-2019 - 00:00,101.18,55.14,5.36,12.3,17.66,0.77,,36.3,0.0,1.02,5.42,5.9,07-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-Oct-2019 - 00:00,104.66,51.05,2.58,11.13,13.71,0.7,,32.13,0.0,1.48,8.31,5.1,08-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-Oct-2019 - 00:00,79.31,33.65,6.09,11.12,17.21,0.73,,35.79,0.0,0.49,4.55,4.56,09-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-Oct-2019 - 00:00,126.07,66.59,14.41,12.89,27.3,1.16,,38.55,0.0,1.08,5.11,9.69,10-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-Oct-2019 - 00:00,141.12,82.43,9.46,11.41,20.87,1.15,,41.35,0.0,1.84,8.25,7.55,11-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Oct-2019 - 00:00,154.32,87.19,23.98,25.08,44.7,1.21,0.0,37.84,0.0,1.68,8.56,11.08,12-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Oct-2019 - 00:00,160.95,104.23,29.19,27.7,56.84,1.34,,36.74,0.0,0.61,9.57,10.01,13-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Oct-2019 - 00:00,179.78,116.58,33.49,26.3,59.77,1.39,3.38,33.38,0.0,0.87,14.46,12.25,14-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Oct-2019 - 00:00,171.47,108.21,51.9,32.65,84.55,1.92,3.37,29.58,0.0,0.97,8.52,11.73,15-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Oct-2019 - 00:00,201.71,121.03,70.07,40.55,110.6,2.93,,36.65,0.0,2.03,10.08,14.27,16-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Oct-2019 - 00:00,220.53,136.87,44.19,30.04,74.23,1.7,1.73,32.87,0.0,1.97,10.28,9.74,17-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Oct-2019 - 00:00,188.05,108.08,15.56,18.17,33.73,0.61,,18.23,0.0,1.47,9.88,6.6,18-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Oct-2019 - 00:00,159.64,83.71,7.71,23.6,31.0,0.43,,19.11,0.0,1.03,5.03,4.46,19-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Oct-2019 - 00:00,209.9,76.26,17.65,19.57,32.0,0.51,13.53,33.26,0.0,3.99,11.71,6.15,20-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Oct-2019 - 00:00,134.52,86.13,7.53,10.02,17.55,0.78,,30.76,0.0,1.7,6.6,6.18,21-Oct-2019 - 00:00,"Lodhi Road, Delhi - IMD"
