from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
24-Aug-2019 - 00:00,29.28,981.38,146.33,65.77,87.52,66.8,166.12,1.03,3.6,99.73,47.09,58.73,59.81,22.44,1.75,14.13,13.99,25-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Aug-2019 - 00:00,27.85,982.0,77.87,32.29,89.89,91.21,89.97,1.34,1.43,23.34,40.88,11.06,17.16,15.28,0.75,14.64,10.74,26-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Aug-2019 - 00:00,30.32,981.63,89.96,20.42,78.75,177.72,79.87,1.57,1.18,24.92,32.17,13.67,18.23,13.32,0.78,24.72,15.23,27-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Aug-2019 - 00:00,31.7,980.68,136.65,47.6,74.4,174.22,58.83,1.25,1.79,41.86,30.11,22.23,25.87,14.5,0.96,55.92,27.11,28-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Aug-2019 - 00:00,32.66,981.59,116.92,45.79,71.48,161.73,81.57,1.34,1.32,30.42,28.03,17.96,23.01,15.79,0.84,59.5,31.02,29-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Aug-2019 - 00:00,32.71,982.54,75.19,26.92,70.16,183.49,111.4,1.72,0.81,13.98,31.01,8.53,14.46,14.1,0.63,37.3,16.26,30-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Aug-2019 - 00:00,32.35,980.12,98.04,36.17,71.71,156.04,106.83,1.15,1.07,17.06,29.66,9.61,17.98,19.03,0.77,61.74,21.09,31-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-Aug-2019 - 00:00,31.77,978.08,104.19,51.67,77.79,111.36,158.94,1.17,2.03,24.82,29.66,10.69,21.64,24.3,1.1,27.31,13.33,01-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Sep-2019 - 00:00,29.3,980.36,82.45,23.02,84.44,113.09,85.71,1.97,1.1,19.51,32.04,7.64,13.13,12.98,0.68,35.8,13.82,02-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Sep-2019 - 00:00,31.56,980.44,112.4,51.25,76.76,175.66,101.14,1.23,1.44,14.27,29.47,7.71,12.35,11.41,0.81,35.02,16.75,03-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Sep-2019 - 00:00,31.9,979.37,133.67,78.38,76.73,144.88,95.49,1.1,1.9,13.76,27.75,7.04,11.6,10.97,0.91,18.91,14.47,04-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Sep-2019 - 00:00,31.19,979.24,126.19,62.71,81.15,118.84,107.72,1.72,1.53,19.64,29.21,8.63,13.61,12.35,0.91,40.94,20.36,05-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Sep-2019 - 00:00,31.32,979.37,81.83,29.19,77.71,148.37,90.16,1.66,0.91,16.0,27.12,8.94,12.58,9.97,0.7,73.44,27.81,06-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Sep-2019 - 00:00,32.01,978.33,87.34,31.75,76.3,160.38,99.15,1.77,1.05,18.64,26.2,10.69,12.38,6.86,0.68,42.54,32.06,07-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Sep-2019 - 00:00,31.52,979.22,64.61,20.64,76.48,163.54,136.03,1.82,0.91,18.22,26.0,7.89,11.33,9.18,0.7,25.4,16.69,08-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Sep-2019 - 00:00,31.57,980.56,78.05,29.9,75.1,165.17,63.25,1.66,1.68,13.15,27.62,7.51,8.33,4.14,0.69,28.58,16.38,09-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Sep-2019 - 00:00,32.68,979.09,118.4,57.29,69.6,171.34,177.49,1.54,1.32,9.35,27.38,6.92,9.8,7.81,0.83,18.59,16.52,10-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Sep-2019 - 00:00,32.39,978.66,138.33,62.94,68.83,154.51,82.31,1.09,1.44,9.87,26.0,7.24,8.67,5.18,0.79,31.68,16.55,11-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Sep-2019 - 00:00,32.94,979.94,161.04,70.25,68.95,144.24,125.28,1.01,1.44,31.42,26.98,10.5,11.21,4.98,0.92,62.93,18.76,12-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Sep-2019 - 00:00,32.31,981.4,97.6,42.27,73.06,145.92,118.01,1.93,0.77,28.07,26.8,7.89,8.35,3.58,0.66,56.05,16.97,13-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Sep-2019 - 00:00,32.04,982.46,76.45,24.8,71.76,165.86,101.42,1.83,0.64,9.92,26.83,7.24,12.7,12.77,0.61,57.1,18.71,14-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Sep-2019 - 00:00,31.06,983.27,68.74,23.56,74.26,140.03,81.07,2.34,0.71,11.26,23.44,6.22,15.82,20.2,0.51,56.04,22.52,15-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Sep-2019 - 00:00,30.08,983.27,75.59,34.0,80.34,117.45,83.32,1.69,0.82,17.54,21.74,7.81,16.74,19.49,0.6,33.42,23.56,16-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Sep-2019 - 00:00,31.65,981.76,129.67,64.35,73.42,142.77,155.32,1.22,1.74,28.78,21.87,11.71,20.02,19.7,0.87,42.93,26.5,17-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Sep-2019 - 00:00,32.19,982.66,126.06,59.85,67.21,163.3,136.59,1.51,1.51,20.22,25.08,7.22,16.1,19.19,0.75,44.3,18.52,18-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Sep-2019 - 00:00,30.42,986.84,78.9,30.0,66.03,178.16,105.24,2.12,2.27,13.83,25.71,6.44,15.32,18.91,0.5,45.01,22.72,19-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Sep-2019 - 00:00,28.72,988.99,70.6,19.26,73.97,132.2,94.15,2.26,1.01,14.58,23.36,5.63,14.29,18.24,0.46,56.6,23.47,20-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Sep-2019 - 00:00,29.61,987.07,124.01,46.47,72.13,142.46,94.1,1.34,2.49,39.94,21.56,11.48,19.33,18.98,0.72,60.94,25.91,21-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Sep-2019 - 00:00,29.02,985.79,82.38,39.4,78.42,125.52,129.0,1.17,2.74,40.0,22.59,10.33,18.11,18.2,0.75,34.04,15.13,22-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Sep-2019 - 00:00,26.16,987.83,73.53,25.15,85.35,79.77,105.28,1.54,2.06,34.03,23.38,10.96,18.47,17.91,0.62,58.97,17.2,23-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Sep-2019 - 00:00,27.83,989.02,94.23,36.65,77.62,114.69,90.69,1.57,2.32,32.03,23.92,8.7,16.37,17.42,0.58,48.59,25.9,24-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Sep-2019 - 00:00,28.53,989.12,103.19,37.65,75.31,133.83,95.6,1.49,2.27,58.08,23.22,10.65,18.0,17.54,0.68,33.83,17.81,25-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Sep-2019 - 00:00,29.76,990.34,90.96,24.3,71.68,201.48,83.2,1.85,2.17,31.87,23.85,10.28,19.94,21.73,0.7,50.26,23.82,26-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Sep-2019 - 00:00,28.86,990.78,80.88,27.71,75.7,128.87,77.25,2.12,1.87,29.84,22.1,10.93,18.97,18.91,0.63,80.66,36.51,27-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Sep-2019 - 00:00,27.74,989.57,64.32,12.65,77.62,119.46,72.62,2.4,1.57,22.93,20.38,10.55,19.43,20.85,0.57,52.24,25.14,28-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Sep-2019 - 00:00,27.3,987.83,86.51,24.85,78.78,108.68,64.2,2.43,1.84,24.34,19.64,14.53,18.2,11.92,0.61,24.39,23.61,29-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Sep-2019 - 00:00,26.74,988.52,61.31,16.29,79.87,96.38,94.28,2.08,1.33,20.4,19.85,11.95,16.2,12.12,0.5,38.05,22.33,30-Sep-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Sep-2019 - 00:00,27.03,987.43,105.55,26.4,79.28,97.08,108.62,1.58,1.86,26.64,18.87,12.35,16.26,11.58,0.64,27.34,14.61,01-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Oct-2019 - 00:00,27.52,986.83,86.22,28.88,78.75,123.4,121.03,1.39,2.03,37.3,19.51,12.52,16.59,11.98,0.64,27.92,12.15,02-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Oct-2019 - 00:00,28.0,988.12,86.74,41.12,74.19,149.61,88.74,0.88,2.26,24.75,20.71,12.59,17.24,13.29,0.67,40.57,15.8,03-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Oct-2019 - 00:00,28.01,987.91,169.18,65.54,72.47,111.02,99.86,1.17,4.86,40.4,30.7,17.83,20.62,11.44,1.13,4.48,19.38,04-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Oct-2019 - 00:00,26.79,988.86,107.76,47.92,74.89,155.89,273.08,2.32,3.32,26.88,30.75,10.32,15.33,16.01,0.74,9.78,14.18,05-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Oct-2019 - 00:00,26.92,988.88,108.38,41.96,63.91,170.7,285.56,2.52,3.44,31.56,28.19,9.47,14.55,13.04,0.74,14.9,12.96,06-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Oct-2019 - 00:00,27.41,989.39,153.19,63.5,64.17,151.08,287.53,2.23,3.2,26.71,25.79,9.14,17.48,19.42,0.74,33.64,12.92,07-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Oct-2019 - 00:00,27.26,990.38,145.6,55.02,65.18,130.87,282.12,2.97,3.28,30.0,29.79,7.88,14.11,14.4,0.68,24.83,13.73,08-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Oct-2019 - 00:00,26.67,989.88,123.62,46.52,59.99,166.63,282.53,2.25,2.92,21.56,27.05,12.59,17.83,14.24,0.59,27.06,15.17,09-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Oct-2019 - 00:00,26.92,989.83,174.31,73.62,59.59,148.72,165.88,0.61,4.09,30.41,28.16,21.4,25.39,14.93,0.96,46.53,19.71,10-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Oct-2019 - 00:00,27.27,989.29,251.35,131.52,58.47,130.77,107.29,0.7,5.52,43.1,36.16,22.11,22.3,8.08,1.23,50.1,22.24,11-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Oct-2019 - 00:00,26.96,988.9,207.88,104.92,60.26,139.11,237.27,0.53,6.56,45.39,40.42,21.01,18.46,2.51,1.07,35.55,15.3,12-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Oct-2019 - 00:00,27.36,989.74,240.21,125.85,62.63,131.59,271.09,0.86,6.84,49.94,38.91,14.36,12.29,1.21,1.16,29.14,17.25,13-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Oct-2019 - 00:00,26.82,990.2,316.54,182.96,62.84,115.2,131.17,0.82,7.88,52.37,39.83,22.09,18.96,1.84,1.51,29.96,21.41,14-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Oct-2019 - 00:00,26.89,990.99,261.12,142.85,66.21,122.83,219.02,0.8,6.64,43.24,40.39,20.72,20.46,7.0,1.49,28.91,16.82,15-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Oct-2019 - 00:00,27.1,991.66,298.38,149.03,66.56,117.41,121.89,0.58,7.39,66.34,39.4,20.59,34.83,35.34,1.75,50.22,20.03,16-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Oct-2019 - 00:00,27.7,992.05,304.1,159.04,66.14,104.06,63.16,0.71,5.31,73.27,42.0,15.96,47.92,65.65,1.49,65.24,35.66,17-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Oct-2019 - 00:00,27.41,991.69,285.08,144.29,61.84,108.38,78.54,0.6,4.22,74.86,40.16,9.97,39.46,58.93,1.21,77.54,58.9,18-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Oct-2019 - 00:00,29.03,991.5,221.14,69.76,48.92,145.6,146.72,1.65,2.73,30.84,31.7,6.88,28.82,43.62,0.75,60.18,22.95,19-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Oct-2019 - 00:00,26.6,992.97,201.42,98.88,56.04,106.51,184.06,1.02,6.38,41.77,36.3,13.03,35.56,46.92,1.16,53.55,15.28,20-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Oct-2019 - 00:00,26.7,992.93,200.77,103.1,49.4,126.18,287.13,1.98,6.54,37.58,36.42,8.99,22.56,28.65,1.03,51.09,16.78,21-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Oct-2019 - 00:00,25.9,991.23,241.08,132.0,48.74,121.17,280.81,2.27,4.04,34.34,35.1,6.4,17.27,22.67,1.17,46.94,16.32,22-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Oct-2019 - 00:00,24.83,988.63,225.77,104.77,53.0,117.09,259.69,2.67,5.06,36.03,36.3,19.4,27.21,21.4,1.54,39.8,14.99,23-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Oct-2019 - 00:00,23.04,987.7,298.64,157.72,63.26,66.44,270.68,1.1,9.44,58.35,39.47,43.93,53.44,33.11,2.06,34.05,21.17,24-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Oct-2019 - 00:00,26.34,989.06,379.03,185.59,56.41,131.94,78.76,0.87,9.8,9.9,45.8,28.54,54.09,57.95,2.11,44.64,56.69,25-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Oct-2019 - 00:00,24.2,990.18,327.25,137.88,58.96,102.48,77.38,0.85,7.62,47.75,37.26,44.44,59.23,43.23,2.17,50.44,28.76,26-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Oct-2019 - 00:00,23.77,991.59,328.12,185.25,68.0,82.95,91.64,0.6,8.78,72.58,43.4,51.94,61.78,36.54,2.69,62.53,26.49,27-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Oct-2019 - 00:00,24.2,990.77,363.96,237.49,64.43,100.66,227.55,1.52,8.01,27.8,45.4,46.19,46.46,16.54,2.99,62.56,25.19,28-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Oct-2019 - 00:00,24.14,991.49,387.0,301.48,64.13,91.68,259.58,0.93,9.82,26.74,48.76,29.86,27.54,5.99,2.88,49.27,31.85,29-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Oct-2019 - 00:00,25.01,992.21,524.69,346.31,70.41,65.91,243.61,0.63,13.14,65.48,61.22,,,,3.38,41.41,16.75,30-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Oct-2019 - 00:00,24.2,990.96,512.29,341.92,73.63,60.48,259.15,0.84,14.25,93.16,59.92,37.03,33.25,5.72,4.73,39.26,17.68,31-Oct-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-Oct-2019 - 00:00,23.31,990.43,548.05,373.38,73.38,70.93,283.15,0.71,12.88,69.95,62.52,32.99,30.86,7.44,4.61,42.12,26.52,01-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Nov-2019 - 00:00,24.03,989.96,571.88,394.53,68.37,37.12,237.82,0.65,13.34,68.67,64.08,15.07,33.72,40.27,3.04,37.4,30.89,02-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Nov-2019 - 00:00,24.42,992.04,525.22,383.05,67.23,49.91,271.32,1.36,13.8,59.24,68.89,12.74,34.39,45.12,2.27,37.19,22.23,03-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Nov-2019 - 00:00,21.91,993.21,711.28,656.98,79.77,26.73,268.62,1.6,14.51,65.73,81.7,19.51,39.19,43.79,2.8,27.71,13.67,04-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Nov-2019 - 00:00,23.84,992.53,527.41,442.59,61.93,63.7,264.25,2.38,12.06,41.6,65.03,9.53,26.56,35.15,0.81,31.24,20.97,05-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Nov-2019 - 00:00,23.76,989.79,340.5,240.0,56.23,96.49,255.14,2.78,6.78,30.15,46.11,13.25,25.22,27.11,2.2,38.62,22.54,06-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Nov-2019 - 00:00,23.24,987.87,202.88,103.64,56.65,91.84,187.6,0.67,7.43,52.04,36.39,27.32,37.55,28.71,2.67,29.07,12.3,07-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Nov-2019 - 00:00,20.97,989.32,318.48,201.55,68.62,30.77,108.91,1.33,10.64,65.42,46.94,11.34,23.15,26.15,1.58,20.82,15.46,08-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Nov-2019 - 00:00,22.63,991.81,313.3,193.79,64.87,83.58,271.74,0.72,11.17,44.23,49.67,13.46,23.88,24.25,2.28,35.44,25.7,09-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Nov-2019 - 00:00,23.57,992.26,235.61,144.91,52.9,104.39,279.64,2.51,7.42,45.26,43.33,5.83,15.24,19.72,1.53,27.91,17.03,10-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Nov-2019 - 00:00,22.22,992.31,333.51,227.8,44.57,88.26,285.41,1.6,8.34,46.46,40.36,3.73,14.71,21.94,1.76,34.37,19.83,11-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Nov-2019 - 00:00,21.22,991.21,443.1,324.54,44.93,80.64,286.79,1.23,9.4,45.65,41.31,4.6,16.78,24.51,1.94,30.29,21.57,12-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Nov-2019 - 00:00,19.99,992.15,547.38,427.83,53.86,82.21,274.12,1.31,10.74,53.71,44.93,4.12,17.26,26.15,2.24,26.96,21.23,13-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Nov-2019 - 00:00,20.59,994.13,511.99,384.72,63.63,75.45,263.4,0.85,10.99,53.23,48.44,8.84,21.66,27.17,2.25,21.42,21.38,14-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Nov-2019 - 00:00,20.34,994.87,552.11,390.26,73.94,49.75,157.07,0.44,13.26,77.97,53.87,24.19,36.03,30.66,4.6,41.17,22.2,15-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Nov-2019 - 00:00,21.78,993.9,508.22,395.58,67.5,76.24,278.66,1.38,12.04,45.8,53.08,15.0,23.59,21.34,2.79,27.84,20.65,16-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Nov-2019 - 00:00,23.26,993.59,279.49,155.21,55.65,93.01,285.51,3.19,7.39,38.48,40.4,3.8,11.14,15.12,2.25,23.05,19.14,17-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Nov-2019 - 00:00,22.85,993.51,164.29,95.32,50.44,103.3,273.02,4.55,4.75,28.28,30.52,2.07,8.33,12.49,0.75,23.9,14.5,18-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Nov-2019 - 00:00,20.7,993.09,183.38,115.9,61.81,93.02,254.65,3.02,5.81,25.78,28.8,7.1,13.66,14.8,1.16,27.91,12.67,19-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Nov-2019 - 00:00,19.92,992.46,240.99,159.89,63.32,83.89,257.7,1.57,8.44,40.26,31.19,15.95,22.8,18.41,2.11,28.17,14.51,20-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Nov-2019 - 00:00,19.05,993.02,381.76,234.74,66.93,78.13,170.86,0.57,10.97,47.09,32.95,36.26,41.92,23.23,3.41,24.52,19.3,21-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Nov-2019 - 00:00,19.37,994.95,395.46,253.81,63.86,70.36,103.59,0.54,12.03,71.4,33.08,26.49,35.02,25.22,2.74,26.52,22.85,22-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Nov-2019 - 00:00,20.3,994.99,380.74,266.56,60.17,77.69,181.2,0.88,12.02,47.67,35.22,10.12,21.02,24.01,1.99,18.71,17.56,23-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Nov-2019 - 00:00,21.68,994.34,224.83,134.17,54.06,66.09,260.66,2.91,9.16,45.08,33.26,4.92,12.93,16.77,1.06,15.89,16.25,24-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Nov-2019 - 00:00,22.4,993.72,167.67,98.24,53.26,75.78,275.67,2.8,6.65,41.33,30.47,2.59,9.94,14.71,0.89,22.39,11.56,25-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Nov-2019 - 00:00,21.27,994.4,194.16,113.06,54.07,74.94,169.17,0.89,7.37,34.04,28.06,6.13,13.32,15.65,1.31,23.93,12.38,26-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Nov-2019 - 00:00,22.29,993.94,235.29,121.17,52.07,60.27,86.65,1.23,7.86,35.02,30.11,8.0,15.28,16.46,1.16,24.16,28.9,27-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Nov-2019 - 00:00,20.83,993.94,160.43,85.6,65.33,62.98,113.48,1.63,5.79,31.71,29.89,4.34,11.61,15.15,0.74,32.32,13.22,28-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Nov-2019 - 00:00,18.1,994.91,65.49,31.15,77.31,63.05,78.42,2.73,2.77,17.61,27.91,2.34,7.88,11.23,0.4,27.39,8.08,29-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Nov-2019 - 00:00,18.4,995.24,101.23,58.08,76.29,104.15,152.7,1.45,5.35,30.69,25.78,5.59,11.33,12.74,0.83,18.41,10.67,30-Nov-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Nov-2019 - 00:00,18.29,995.31,165.83,102.08,77.14,101.54,275.52,1.83,6.75,37.65,31.09,6.48,13.07,14.62,1.06,19.13,14.34,01-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Dec-2019 - 00:00,17.06,995.04,185.47,127.74,67.23,103.41,272.03,1.9,6.23,32.91,28.79,5.29,13.01,16.34,0.94,25.23,10.94,02-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Dec-2019 - 00:00,16.28,995.59,221.73,142.17,64.94,104.48,274.56,1.65,7.07,38.32,35.21,7.49,15.71,18.08,1.22,24.93,10.04,03-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Dec-2019 - 00:00,16.0,995.04,249.92,154.77,61.83,110.08,262.75,1.93,7.74,38.52,42.37,16.0,24.12,20.8,1.73,28.65,12.24,04-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Dec-2019 - 00:00,15.32,997.11,358.1,228.18,67.23,118.29,199.14,0.81,9.08,40.53,46.07,29.14,34.3,19.82,2.5,28.43,16.5,05-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Dec-2019 - 00:00,15.21,998.59,480.61,344.07,73.33,81.7,148.73,0.56,11.51,40.63,59.86,17.4,26.1,22.41,2.83,28.0,14.99,06-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Dec-2019 - 00:00,17.13,997.94,340.33,242.12,76.17,101.29,221.26,0.95,9.86,48.01,,7.03,15.33,18.03,2.98,5.76,14.17,07-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Dec-2019 - 00:00,16.72,997.21,373.38,242.35,78.11,103.84,166.09,0.64,8.44,48.68,,23.79,29.34,18.71,2.18,2.27,14.99,08-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Dec-2019 - 00:00,16.41,996.91,366.19,256.21,75.6,97.55,207.34,0.69,9.06,43.46,,26.39,32.2,20.08,2.21,1.58,12.35,09-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Dec-2019 - 00:00,15.79,996.21,318.35,203.71,71.0,110.68,280.15,0.73,7.96,49.72,143.59,19.52,27.29,21.4,1.8,24.74,8.4,10-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Dec-2019 - 00:00,15.12,993.53,424.21,279.19,74.65,96.22,253.04,0.73,9.64,62.41,178.25,20.82,30.3,25.06,2.48,20.08,11.9,11-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Dec-2019 - 00:00,15.57,992.21,538.85,344.29,75.61,75.66,142.86,0.53,9.82,69.57,168.68,35.71,44.22,28.39,2.99,37.19,13.31,12-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Dec-2019 - 00:00,17.12,991.14,466.16,319.95,70.71,53.16,95.77,1.9,8.19,36.72,181.29,8.47,18.76,22.26,1.45,34.54,8.89,13-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Dec-2019 - 00:00,15.83,991.63,128.79,101.97,88.09,41.99,166.21,2.15,4.83,19.55,121.77,1.72,8.53,13.39,0.72,35.49,4.66,14-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Dec-2019 - 00:00,14.83,997.62,147.07,91.88,82.28,85.25,195.26,1.22,5.04,29.54,96.0,5.04,12.34,15.46,0.83,18.29,6.66,15-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Dec-2019 - 00:00,15.02,997.55,162.1,105.48,80.51,99.31,274.32,1.02,5.12,23.69,99.84,3.99,10.67,13.94,0.68,18.58,7.54,16-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Dec-2019 - 00:00,12.08,998.13,143.28,102.89,88.28,22.58,274.63,0.99,3.89,17.49,106.38,1.67,6.85,10.3,0.63,15.99,4.85,17-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Dec-2019 - 00:00,11.42,998.95,152.19,105.08,84.22,31.83,281.63,1.02,3.75,16.05,152.9,3.53,7.85,9.35,0.72,19.19,7.55,18-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Dec-2019 - 00:00,12.39,997.77,251.54,179.96,77.39,103.55,194.06,1.02,5.27,13.35,171.82,4.0,10.81,14.19,0.99,30.18,12.05,19-Dec-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
