from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
24-Apr-2019 - 00:00,33.1,981.23,227.6,63.96,41.06,200.25,,175.07,4.62,3.27,,24.01,9.26,39.99,28.82,82.7,13.49,25-Apr-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Apr-2019 - 00:00,33.39,981.16,270.62,73.48,43.61,183.5,35.23,179.45,4.32,1.91,2.32,26.88,2.7,35.59,21.14,81.09,14.55,26-Apr-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Apr-2019 - 00:00,31.58,980.98,208.49,57.73,38.0,212.27,50.5,177.16,5.23,0.88,2.74,21.11,26.37,48.88,47.5,58.73,18.44,27-Apr-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Apr-2019 - 00:00,33.09,980.28,277.1,55.48,26.89,226.0,37.83,140.46,6.91,1.87,2.09,24.32,3.57,30.64,19.2,78.08,19.71,28-Apr-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Apr-2019 - 00:00,32.68,979.1,262.75,54.89,23.34,230.86,28.45,197.05,6.19,0.55,1.95,21.15,5.56,32.45,21.79,74.26,15.96,29-Apr-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Apr-2019 - 00:00,31.18,978.14,218.4,60.75,29.28,224.16,45.13,172.39,5.4,0.63,2.73,22.28,23.66,42.21,41.73,71.3,17.92,30-Apr-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Apr-2019 - 00:00,32.52,975.24,240.14,68.38,31.25,209.72,60.59,226.48,4.24,0.89,4.04,23.1,34.4,59.49,59.68,63.92,17.16,01-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-May-2019 - 00:00,31.61,974.71,285.12,106.06,37.7,201.39,54.64,179.01,3.88,0.89,4.62,8.28,23.95,61.67,52.32,36.51,23.78,02-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-May-2019 - 00:00,31.7,976.71,273.5,89.21,34.65,172.26,43.41,126.21,5.53,0.49,3.45,23.57,6.45,40.23,26.65,88.82,16.66,03-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-May-2019 - 00:00,29.82,979.06,122.34,51.09,44.39,200.84,36.98,158.75,4.86,0.56,2.51,24.39,12.44,38.59,30.67,88.04,15.0,04-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-May-2019 - 00:00,28.41,981.33,180.15,77.7,50.25,295.11,52.72,122.31,5.36,0.87,3.5,30.85,29.88,44.79,48.19,57.89,18.52,05-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-May-2019 - 00:00,32.99,980.38,147.33,44.63,25.26,276.48,23.17,166.79,5.89,0.78,1.7,26.12,26.85,36.81,41.46,107.49,10.02,06-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-May-2019 - 00:00,30.58,978.34,196.91,76.82,27.94,230.0,40.74,228.67,5.43,0.84,2.95,30.0,23.45,49.16,45.27,77.4,12.41,07-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-May-2019 - 00:00,30.72,976.89,297.93,86.22,30.79,223.11,57.12,241.17,5.38,1.09,3.36,28.69,53.18,47.15,68.43,50.63,12.93,08-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-May-2019 - 00:00,32.01,976.86,327.67,92.84,29.79,219.97,52.3,259.53,5.48,1.0,3.82,31.25,45.98,45.62,61.75,54.05,13.9,09-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-May-2019 - 00:00,33.66,976.08,374.96,96.81,24.85,215.52,33.58,268.42,5.9,0.69,2.66,29.94,9.46,33.92,25.75,67.16,12.84,10-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-May-2019 - 00:00,34.44,977.08,252.12,63.66,22.31,221.06,21.38,253.37,5.56,0.46,1.72,27.62,1.87,20.67,12.52,79.45,10.3,11-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-May-2019 - 00:00,31.44,979.39,301.39,94.07,35.24,211.24,34.33,189.62,5.09,0.79,2.81,28.0,6.93,38.29,26.01,85.78,20.49,12-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-May-2019 - 00:00,30.95,979.1,405.59,143.5,37.11,204.93,30.21,223.05,6.06,0.75,2.5,27.35,2.28,33.56,19.71,86.11,14.82,13-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-May-2019 - 00:00,31.36,977.83,309.79,142.61,37.61,171.79,45.96,160.92,5.2,0.99,3.75,31.02,3.88,42.73,25.89,67.31,27.96,14-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-May-2019 - 00:00,29.39,978.74,102.42,35.85,45.63,226.66,27.69,143.66,4.9,0.66,1.65,25.36,8.71,37.15,26.87,48.16,7.57,15-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-May-2019 - 00:00,27.35,979.98,154.15,60.74,61.08,177.44,56.59,174.27,4.89,1.26,3.48,23.05,42.03,64.36,68.49,37.31,11.59,16-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-May-2019 - 00:00,29.32,980.72,185.89,52.83,50.71,181.94,43.82,173.1,5.32,1.04,2.71,23.17,38.37,44.63,55.02,57.8,7.88,17-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-May-2019 - 00:00,28.16,980.4,237.78,48.24,59.18,198.85,42.21,178.29,4.58,0.74,2.79,30.31,13.77,39.06,32.01,51.18,7.28,18-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-May-2019 - 00:00,26.42,980.48,78.95,30.12,68.96,237.74,31.85,130.36,5.77,0.56,1.89,28.82,3.95,31.1,19.76,66.7,7.05,19-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-May-2019 - 00:00,29.51,980.76,133.01,68.22,50.14,243.23,29.54,147.09,5.84,0.67,2.36,26.58,6.89,40.07,26.94,83.1,13.86,20-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-May-2019 - 00:00,31.48,980.93,164.01,71.76,41.78,233.89,33.62,183.16,5.44,0.73,2.66,27.11,8.15,45.53,30.86,78.98,18.23,21-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-May-2019 - 00:00,32.91,979.63,162.41,64.58,37.26,233.19,29.86,155.94,5.03,0.66,2.7,26.77,4.66,38.78,24.42,81.39,19.93,22-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-May-2019 - 00:00,31.23,977.94,160.61,42.8,46.31,119.0,32.34,216.71,4.31,0.75,2.79,25.82,11.2,43.7,32.37,51.56,10.37,23-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-May-2019 - 00:00,30.9,977.06,182.4,65.98,54.67,189.03,38.11,164.54,4.59,0.9,3.08,25.66,17.37,46.64,38.97,32.36,18.17,24-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-May-2019 - 00:00,28.23,978.71,108.68,33.56,66.21,219.97,40.03,150.35,5.66,0.73,2.67,24.94,15.08,32.19,29.42,54.94,8.31,25-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-May-2019 - 00:00,31.02,978.29,99.3,30.05,46.54,258.52,27.76,133.45,6.83,0.54,1.74,24.29,2.11,25.52,15.29,98.93,10.04,26-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-May-2019 - 00:00,31.12,976.75,117.42,44.94,40.61,260.82,29.78,173.51,5.93,0.64,2.1,23.56,4.05,34.44,21.63,93.53,16.13,27-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-May-2019 - 00:00,32.76,976.43,142.92,41.73,33.58,252.8,36.51,168.12,5.51,0.7,2.6,22.66,5.37,43.97,27.76,78.46,14.72,28-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-May-2019 - 00:00,32.95,976.1,140.8,49.04,26.63,262.68,38.87,168.29,5.9,0.68,2.86,22.71,4.72,41.03,25.68,96.93,19.47,29-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-May-2019 - 00:00,32.89,974.71,146.01,47.13,31.57,228.6,31.76,177.13,4.78,0.69,3.04,24.25,10.03,40.67,29.81,80.39,18.94,30-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-May-2019 - 00:00,34.28,973.41,174.82,56.56,32.03,225.78,29.91,186.76,4.42,0.9,4.25,28.83,30.65,52.81,53.08,66.58,15.36,31-May-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-May-2019 - 00:00,36.6,973.51,307.32,49.25,23.16,236.3,11.48,177.75,5.77,0.61,2.22,25.34,7.28,30.92,22.37,76.41,14.44,01-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Jun-2019 - 00:00,35.67,973.56,264.74,73.71,37.8,216.83,25.73,159.0,4.51,1.19,5.2,26.94,26.38,62.44,54.72,41.36,18.3,02-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Jun-2019 - 00:00,36.5,973.76,244.91,63.89,46.62,218.01,9.48,160.95,5.4,0.89,3.13,24.04,2.26,30.09,17.85,72.92,14.21,03-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Jun-2019 - 00:00,34.95,974.47,350.94,54.65,47.35,213.57,6.1,178.71,6.47,0.75,2.42,21.57,2.1,24.69,14.85,79.36,9.76,04-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Jun-2019 - 00:00,34.37,974.79,196.2,46.17,47.81,219.34,15.05,171.4,5.41,0.98,3.18,19.14,5.02,39.66,25.19,92.5,11.87,05-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Jun-2019 - 00:00,35.69,974.12,233.84,62.78,44.13,210.69,15.65,160.37,4.62,0.94,3.87,19.97,3.4,39.99,24.04,67.45,13.73,06-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Jun-2019 - 00:00,35.64,974.6,200.73,50.57,38.24,211.42,12.61,151.61,5.17,0.71,2.44,29.15,5.52,31.3,21.15,76.03,15.37,07-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Jun-2019 - 00:00,33.5,977.35,171.49,47.77,47.88,220.98,14.01,157.16,4.77,0.84,3.03,27.72,2.29,27.87,16.69,82.9,15.65,08-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Jun-2019 - 00:00,34.99,975.79,155.36,50.18,44.27,238.17,18.89,176.36,4.25,0.94,3.55,22.27,15.25,31.4,29.14,71.59,9.83,09-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Jun-2019 - 00:00,34.95,973.13,222.69,69.69,36.92,218.4,39.7,169.26,4.64,1.24,6.92,25.2,21.06,42.35,39.69,52.85,23.27,10-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Jun-2019 - 00:00,36.16,970.46,196.27,47.7,32.61,204.45,27.0,163.37,5.14,0.98,5.08,23.6,19.22,34.23,33.89,75.29,12.53,11-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Jun-2019 - 00:00,37.35,970.57,337.36,75.4,24.94,196.75,22.78,188.94,5.29,0.8,3.27,27.81,20.11,25.85,30.14,64.67,7.49,12-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Jun-2019 - 00:00,34.78,973.15,256.78,40.65,40.22,214.06,8.16,159.35,5.85,0.56,1.4,27.92,2.94,18.87,12.44,87.3,11.1,13-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Jun-2019 - 00:00,35.4,973.65,178.11,37.15,42.23,223.29,8.9,224.0,3.47,0.68,1.46,23.08,4.42,25.49,17.17,79.59,8.22,14-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Jun-2019 - 00:00,35.95,972.51,163.68,34.89,29.79,244.57,7.62,226.5,6.29,0.56,1.19,21.33,2.84,17.51,11.63,94.5,9.05,15-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Jun-2019 - 00:00,36.39,971.83,252.96,55.84,26.09,227.31,13.3,159.77,6.41,0.59,2.05,22.93,4.78,24.0,16.67,94.67,16.67,16-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Jun-2019 - 00:00,31.33,973.98,145.08,28.1,53.15,144.26,2.5,236.01,7.02,0.44,0.52,20.03,1.23,9.81,6.23,73.59,8.19,17-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Jun-2019 - 00:00,30.12,973.71,108.92,25.26,52.22,91.63,4.09,261.83,6.35,0.52,0.83,19.53,2.96,17.6,11.77,69.89,9.27,18-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Jun-2019 - 00:00,27.21,975.21,60.36,18.92,66.6,185.11,12.26,110.79,6.08,0.58,1.15,19.36,6.41,22.69,17.29,74.49,3.69,19-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Jun-2019 - 00:00,30.66,974.23,188.75,65.38,58.99,205.43,20.42,178.55,4.22,0.76,2.55,23.56,13.05,26.51,24.74,53.55,8.87,20-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Jun-2019 - 00:00,32.19,975.27,125.89,32.02,53.07,236.36,7.09,178.69,3.61,0.59,1.25,22.0,3.93,28.9,18.58,82.69,7.7,21-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Jun-2019 - 00:00,32.92,975.46,171.04,58.16,56.42,192.07,18.79,205.47,3.75,0.84,2.75,28.16,6.18,50.75,32.03,74.48,8.73,22-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Jun-2019 - 00:00,34.2,974.88,151.15,54.8,45.19,237.32,18.43,130.52,5.17,0.81,2.46,33.26,4.52,46.33,28.33,56.4,15.84,23-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Jun-2019 - 00:00,34.36,974.73,124.82,31.35,53.19,227.71,5.14,171.3,5.5,0.64,1.2,33.88,1.77,19.34,11.73,82.3,7.14,24-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Jun-2019 - 00:00,31.05,977.18,71.09,20.11,70.0,215.89,5.3,167.14,5.6,0.62,0.93,32.07,2.11,16.59,10.55,45.57,5.71,25-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Jun-2019 - 00:00,34.25,975.73,146.61,54.25,55.64,64.63,20.33,146.35,3.02,1.03,3.13,27.24,2.23,80.4,44.57,71.94,8.6,26-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Jun-2019 - 00:00,34.67,974.42,119.42,48.11,52.18,207.73,12.35,134.25,5.14,0.93,1.85,25.64,4.39,48.58,29.42,82.86,14.62,27-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Jun-2019 - 00:00,33.25,972.52,205.78,50.99,50.93,206.06,13.82,138.97,5.87,0.71,1.71,23.17,4.38,39.74,24.7,90.8,11.88,28-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Jun-2019 - 00:00,34.46,971.68,242.72,41.36,44.38,202.3,6.39,143.51,6.56,0.54,1.21,21.43,2.41,32.53,19.26,74.12,11.83,29-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Jun-2019 - 00:00,36.37,971.08,242.26,39.99,38.46,222.73,5.96,162.14,5.24,0.58,0.85,19.97,3.05,27.39,17.06,63.61,8.21,30-Jun-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Jun-2019 - 00:00,36.5,971.59,273.02,47.67,39.75,210.44,7.69,135.87,5.73,0.59,1.23,19.82,7.23,27.06,20.3,68.04,9.89,01-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Jul-2019 - 00:00,35.47,972.71,187.55,45.72,42.86,221.06,8.62,140.37,4.81,0.61,1.25,20.88,2.51,28.83,17.38,73.88,10.65,02-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Jul-2019 - 00:00,34.87,973.63,242.81,62.24,49.27,184.67,9.61,104.61,5.65,0.75,1.62,22.09,1.64,29.55,17.06,89.4,13.12,03-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Jul-2019 - 00:00,34.71,973.79,101.29,28.72,56.39,188.67,7.55,169.44,5.25,0.71,1.36,21.39,2.11,26.37,15.74,47.32,8.05,04-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Jul-2019 - 00:00,31.22,972.62,87.3,29.14,76.22,93.27,20.04,179.86,4.39,0.97,2.84,18.27,16.38,36.58,32.81,27.14,8.2,05-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Jul-2019 - 00:00,28.59,970.95,68.19,37.67,89.22,91.4,22.71,146.84,4.54,0.89,2.57,21.23,13.83,43.94,34.65,5.28,4.82,06-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Jul-2019 - 00:00,31.1,969.68,68.19,30.78,75.16,223.66,9.62,178.16,5.04,0.73,1.31,21.65,6.76,29.3,21.09,24.98,6.11,07-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Jul-2019 - 00:00,31.14,970.43,74.47,32.09,74.51,177.33,10.98,127.14,4.56,0.88,1.54,20.2,12.83,31.8,27.38,57.84,6.61,08-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Jul-2019 - 00:00,31.64,970.7,118.24,41.76,75.24,164.16,10.27,197.79,4.02,0.78,1.5,22.56,6.53,36.71,24.85,33.7,6.01,09-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Jul-2019 - 00:00,30.71,970.62,118.35,38.96,75.59,118.95,19.81,203.48,4.47,0.7,2.43,23.17,4.57,37.47,23.66,21.54,6.14,10-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Jul-2019 - 00:00,32.77,969.71,293.42,62.1,67.09,171.93,20.32,184.21,5.06,0.64,1.48,21.18,6.54,25.84,19.08,23.84,7.98,11-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Jul-2019 - 00:00,34.34,970.07,351.69,58.88,56.59,177.87,18.94,218.32,5.41,0.57,1.36,20.42,4.15,22.62,15.41,33.85,5.16,12-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Jul-2019 - 00:00,33.7,972.51,320.46,55.52,58.96,156.91,20.96,228.19,4.9,0.64,1.39,18.89,8.07,24.39,19.56,28.61,5.37,13-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Jul-2019 - 00:00,34.4,973.04,280.54,48.38,52.63,182.16,19.0,249.86,5.41,0.53,1.24,19.31,2.64,19.17,12.36,36.08,5.18,14-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Jul-2019 - 00:00,33.42,972.05,291.79,54.23,55.54,162.13,18.42,209.43,5.15,0.5,1.18,18.98,2.21,23.0,14.03,35.14,16.0,15-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Jul-2019 - 00:00,28.38,972.23,149.12,36.08,80.43,101.05,25.79,152.86,5.13,0.72,2.36,17.71,13.23,37.69,30.84,25.98,11.11,16-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Jul-2019 - 00:00,28.22,976.22,75.29,28.88,82.91,150.49,21.08,147.55,5.81,0.64,1.98,10.31,4.65,36.14,23.01,33.96,11.0,17-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Jul-2019 - 00:00,27.58,977.38,48.84,23.24,87.16,165.59,25.34,129.68,5.44,0.64,1.63,3.78,2.78,23.9,14.99,57.61,5.38,18-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Jul-2019 - 00:00,27.67,976.57,48.65,20.32,87.72,167.96,17.98,215.45,3.54,0.98,2.01,22.1,28.31,26.24,37.03,39.05,5.0,19-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Jul-2019 - 00:00,30.58,976.19,107.96,47.96,77.4,228.37,35.8,169.97,3.55,1.18,3.52,25.81,25.16,30.36,36.66,65.26,6.77,20-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Jul-2019 - 00:00,29.74,976.92,85.31,36.18,85.33,155.69,34.22,182.0,3.58,1.01,2.87,21.89,19.3,30.83,32.14,30.74,4.69,21-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Jul-2019 - 00:00,29.13,976.42,74.77,38.57,86.91,156.56,39.61,177.34,4.2,1.17,3.87,22.5,22.5,30.6,34.63,26.4,4.8,22-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Jul-2019 - 00:00,30.59,975.3,88.96,47.58,83.78,199.91,41.27,175.22,3.65,1.41,4.59,22.24,38.76,31.41,48.32,33.85,4.82,23-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Jul-2019 - 00:00,32.14,974.02,106.85,53.68,80.86,186.02,41.39,171.48,3.37,1.3,4.36,22.44,24.87,35.89,39.37,40.68,4.91,24-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Jul-2019 - 00:00,31.22,972.57,108.99,49.31,81.4,163.34,30.36,173.34,3.76,0.91,2.65,23.45,10.37,37.94,28.64,23.54,4.33,25-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Jul-2019 - 00:00,27.31,974.44,42.81,16.08,93.69,57.94,24.18,222.3,4.33,0.61,1.53,22.62,6.69,27.82,20.26,9.13,3.92,26-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Jul-2019 - 00:00,27.54,972.57,41.72,23.36,93.29,103.95,39.84,139.47,4.94,0.76,2.4,25.79,6.53,34.65,23.75,23.82,4.19,27-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Jul-2019 - 00:00,27.57,972.39,30.83,18.06,94.45,119.64,40.59,164.17,4.95,0.82,2.38,27.31,11.03,31.22,25.6,16.17,3.6,28-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Jul-2019 - 00:00,28.6,974.31,36.58,15.1,89.4,109.13,38.18,174.71,5.46,0.65,1.78,29.48,6.28,24.59,18.2,19.5,3.31,29-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Jul-2019 - 00:00,30.45,975.68,45.7,15.79,78.91,159.27,30.97,172.57,5.73,0.73,1.92,26.73,7.34,28.29,21.04,22.56,4.19,30-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Jul-2019 - 00:00,30.22,975.37,50.78,23.59,80.1,127.24,34.66,156.67,5.09,0.78,2.22,25.77,5.35,33.92,22.41,21.79,6.49,31-Jul-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Jul-2019 - 00:00,30.52,974.71,46.73,21.91,78.66,117.91,34.34,171.46,4.63,0.73,2.36,25.77,5.1,30.54,20.39,29.45,3.95,01-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Aug-2019 - 00:00,31.29,974.2,58.56,29.25,75.94,192.48,31.35,174.67,4.8,0.66,1.96,26.31,5.97,31.4,21.57,31.01,4.64,02-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Aug-2019 - 00:00,29.33,973.34,57.3,32.34,86.33,102.82,33.09,171.4,4.1,0.83,2.84,28.01,9.8,38.42,28.42,31.32,4.63,03-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Aug-2019 - 00:00,28.41,973.19,49.54,30.89,91.23,96.98,46.2,148.81,4.33,0.9,3.19,27.01,12.14,41.59,32.01,15.77,4.99,04-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Aug-2019 - 00:00,28.9,972.18,61.67,45.72,91.08,110.99,47.66,163.33,3.61,1.14,3.53,26.03,27.69,36.67,42.08,31.81,6.37,05-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Aug-2019 - 00:00,30.82,970.71,59.36,41.38,84.78,202.88,37.18,165.35,3.72,0.94,3.22,29.24,17.88,30.65,30.89,25.04,4.83,06-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Aug-2019 - 00:00,27.18,971.13,36.1,22.4,96.7,51.47,39.63,167.96,3.84,0.92,2.72,25.26,16.58,35.17,32.22,14.45,3.84,07-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Aug-2019 - 00:00,29.52,971.16,44.0,20.06,84.14,183.09,46.36,170.12,4.66,0.89,3.57,16.44,26.03,33.85,39.22,27.11,5.55,08-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Aug-2019 - 00:00,31.94,970.86,34.46,11.75,75.22,216.07,33.11,168.29,4.61,0.66,1.93,24.44,7.2,30.58,22.13,20.99,4.25,09-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Aug-2019 - 00:00,30.81,972.63,29.96,5.31,72.65,153.94,17.99,163.79,6.28,0.5,2.39,27.46,3.4,21.0,13.94,28.16,3.05,10-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Aug-2019 - 00:00,29.82,973.67,27.2,10.35,81.33,140.75,7.26,181.86,6.21,0.64,1.1,24.47,3.61,22.26,14.79,21.27,4.14,11-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Aug-2019 - 00:00,31.5,974.99,38.49,17.12,76.36,198.48,7.17,181.05,4.03,0.62,1.2,20.61,5.94,25.65,18.48,19.1,4.58,12-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Aug-2019 - 00:00,29.33,975.18,26.96,11.79,85.17,113.07,5.84,194.22,4.47,0.52,0.98,14.52,4.47,20.3,14.45,16.95,3.93,13-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Aug-2019 - 00:00,29.09,975.39,32.91,13.67,87.93,138.91,8.09,161.16,5.42,0.69,1.26,21.2,9.69,27.78,22.67,14.75,3.66,14-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Aug-2019 - 00:00,29.08,976.47,36.73,24.36,90.47,161.73,11.82,154.31,4.14,1.11,2.01,22.11,13.87,30.77,27.68,34.64,3.76,15-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Aug-2019 - 00:00,30.21,976.25,35.9,20.01,84.52,168.52,12.15,156.6,4.95,0.78,1.77,24.42,10.9,22.42,20.82,15.29,4.45,16-Aug-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
