from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,WS,WD,AT,RH,BP,SR,RF,to date,station
11-Sep-2019 - 00:00,92.55,231.11,31.43,7.88,23.22,52.99,12.26,1.29,94.15,1.49,8.64,1.79,115.02,33.74,65.3,740.98,107.9,,12-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Sep-2019 - 00:00,55.73,153.58,24.67,2.91,15.58,48.08,12.41,1.08,67.17,0.68,5.38,3.45,98.08,32.37,72.56,741.0,98.28,,13-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Sep-2019 - 00:00,30.36,102.9,18.76,2.78,12.33,36.88,8.94,1.12,42.47,0.48,4.83,3.03,83.47,31.86,72.88,741.0,118.08,,14-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Sep-2019 - 00:00,20.05,74.28,10.19,1.06,6.25,31.63,8.58,0.87,46.64,0.75,2.99,3.65,78.53,30.97,74.82,741.0,105.29,,15-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Sep-2019 - 00:00,26.29,74.96,13.59,4.11,10.66,28.77,5.61,1.09,44.0,0.86,3.91,2.58,74.1,30.13,80.14,741.0,84.85,1.0,16-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Sep-2019 - 00:00,64.41,165.07,25.41,5.95,18.44,46.17,8.58,1.08,72.66,0.73,5.76,1.9,173.62,31.79,72.31,741.0,102.93,,17-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Sep-2019 - 00:00,66.08,176.36,24.44,2.29,14.96,41.29,10.28,1.24,79.51,0.57,5.8,2.12,199.9,32.48,63.69,741.0,115.41,,18-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Sep-2019 - 00:00,32.44,109.41,20.37,2.31,12.81,37.71,11.46,1.1,63.1,0.29,4.26,3.71,88.49,29.97,67.08,741.39,119.07,1.0,19-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Sep-2019 - 00:00,17.99,78.69,16.88,2.61,11.19,28.64,11.52,0.99,37.41,0.49,3.22,3.84,83.97,28.5,75.04,741.36,93.52,,20-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Sep-2019 - 00:00,55.49,155.68,25.22,8.26,20.23,36.25,11.83,1.24,48.64,1.33,5.17,2.28,80.42,29.54,71.78,741.34,91.72,,21-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Sep-2019 - 00:00,53.52,136.46,31.08,10.4,25.09,44.99,14.49,1.37,72.95,1.02,10.12,2.11,148.8,29.65,74.36,741.32,91.02,29.0,22-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Sep-2019 - 00:00,27.32,70.5,28.21,9.39,22.76,51.14,5.75,1.05,25.47,0.64,5.85,2.67,92.99,26.23,85.44,741.0,41.56,6.5,23-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Sep-2019 - 00:00,31.08,94.29,26.39,3.32,16.74,36.83,11.73,0.85,54.13,0.65,6.25,2.14,116.16,28.96,72.46,741.51,124.54,,24-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Sep-2019 - 00:00,35.67,104.88,30.13,9.16,23.37,36.98,11.45,0.93,59.38,0.71,5.59,2.43,126.79,28.72,74.09,741.4,97.38,,25-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Sep-2019 - 00:00,36.35,104.43,24.46,5.51,17.59,34.59,9.12,1.15,42.27,0.54,5.23,2.76,81.11,28.69,75.21,741.43,117.84,,26-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Sep-2019 - 00:00,21.24,69.66,13.67,2.77,9.63,31.41,5.01,1.01,24.07,0.4,3.29,3.39,77.02,28.7,76.08,741.43,99.7,,27-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Sep-2019 - 00:00,9.7,50.28,9.62,2.2,7.0,27.19,4.53,0.94,24.98,0.88,3.05,3.28,76.85,27.61,78.8,741.27,81.55,,28-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Sep-2019 - 00:00,23.01,64.49,15.03,3.58,11.02,28.13,7.13,1.01,20.0,0.9,3.12,3.04,79.38,26.99,81.33,741.18,90.16,5.0,29-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Sep-2019 - 00:00,12.43,49.2,14.79,2.18,9.65,25.68,12.7,0.68,18.87,0.6,4.4,3.27,80.76,26.27,83.33,741.09,59.06,,30-Sep-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Sep-2019 - 00:00,36.2,108.04,24.32,4.97,16.94,28.37,10.37,0.89,42.83,0.96,5.53,2.6,88.69,27.27,78.85,741.14,77.66,,01-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Oct-2019 - 00:00,44.51,129.92,28.73,9.52,23.11,37.91,9.16,1.07,43.08,0.86,6.65,2.55,91.15,27.79,77.64,741.22,96.7,,02-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
02-Oct-2019 - 00:00,54.4,138.37,24.18,10.76,21.7,41.31,9.41,1.0,43.71,0.78,6.24,1.73,120.51,28.51,71.43,741.4,107.07,,03-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
03-Oct-2019 - 00:00,62.12,150.95,25.95,2.89,15.91,44.31,12.05,1.05,66.93,0.81,3.88,1.96,145.4,28.88,67.83,741.42,101.53,3.67,04-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
04-Oct-2019 - 00:00,45.48,111.86,18.88,1.93,11.44,39.9,9.79,1.01,55.49,0.41,4.44,3.13,277.11,26.58,76.55,741.3,122.68,20.25,05-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
05-Oct-2019 - 00:00,41.19,118.48,21.12,2.69,13.42,33.85,6.51,0.9,50.67,0.55,10.04,2.68,283.04,26.2,69.2,741.08,118.0,,06-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
06-Oct-2019 - 00:00,66.41,154.09,20.89,1.96,12.7,45.55,9.92,0.93,62.52,0.4,4.01,2.38,274.45,26.36,71.29,741.2,151.76,,07-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
07-Oct-2019 - 00:00,52.1,171.12,14.38,1.07,8.52,37.86,8.32,0.84,73.6,0.34,3.28,3.54,278.45,28.09,59.34,741.53,126.29,,08-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
08-Oct-2019 - 00:00,49.05,155.23,21.36,2.57,13.45,34.13,6.64,0.82,57.7,0.39,4.06,2.17,245.74,26.32,63.81,741.19,115.16,,09-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
09-Oct-2019 - 00:00,97.0,241.43,43.16,9.73,30.87,51.13,12.98,1.09,53.9,0.76,4.35,1.44,162.6,27.52,57.01,741.39,79.77,,10-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
10-Oct-2019 - 00:00,102.88,237.28,41.92,1.82,23.78,53.93,14.26,1.08,45.91,0.83,5.44,1.66,248.35,27.42,59.4,741.1,66.01,,11-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
11-Oct-2019 - 00:00,125.57,273.0,44.9,3.94,27.08,57.85,12.46,1.05,55.31,0.97,11.9,1.38,268.5,27.03,62.45,740.84,27.11,,12-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Oct-2019 - 00:00,148.61,308.39,44.0,5.43,27.83,62.52,17.24,1.32,87.59,1.38,11.68,1.69,265.4,27.89,61.88,741.49,105.26,,13-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Oct-2019 - 00:00,167.58,348.41,48.36,8.17,32.13,63.69,22.18,1.26,61.82,1.08,12.12,1.53,276.12,27.49,61.19,741.46,96.81,,14-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Oct-2019 - 00:00,134.83,304.82,47.66,14.0,36.41,61.06,15.91,1.27,6.14,1.37,16.62,1.54,242.06,28.1,60.57,741.61,100.94,,15-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Oct-2019 - 00:00,170.16,341.14,55.98,28.15,52.63,71.68,17.65,1.86,74.44,1.79,9.53,1.39,154.08,28.6,58.91,741.71,90.26,,16-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Oct-2019 - 00:00,200.71,373.93,46.98,17.59,39.29,80.5,18.32,1.7,76.4,1.46,7.56,1.61,101.08,28.16,64.97,741.58,79.16,,17-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Oct-2019 - 00:00,146.83,297.74,45.15,4.05,27.29,61.35,15.73,1.4,63.48,1.26,5.51,2.32,74.69,27.48,63.88,741.38,78.63,,18-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Oct-2019 - 00:00,122.35,274.79,38.09,3.59,23.11,59.19,13.5,1.13,66.58,0.76,5.82,2.85,106.57,27.02,62.12,741.5,87.79,,19-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Oct-2019 - 00:00,102.86,187.54,39.3,3.21,23.51,49.46,12.05,1.05,61.23,0.73,8.63,1.75,233.59,26.45,60.34,741.6,91.5,,20-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Oct-2019 - 00:00,129.65,264.05,44.71,3.64,26.54,54.88,16.76,1.2,44.46,0.78,11.57,2.05,273.63,25.77,58.51,741.43,103.46,,21-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Oct-2019 - 00:00,150.45,322.71,49.43,6.0,31.15,56.36,16.82,1.21,35.18,0.95,11.13,2.09,263.85,24.83,56.19,740.91,53.81,,22-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Oct-2019 - 00:00,111.89,298.8,41.97,9.7,30.21,46.06,16.3,1.24,62.37,0.89,7.87,2.65,252.36,25.65,51.76,740.87,91.03,,23-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Oct-2019 - 00:00,172.46,371.53,53.45,14.38,40.1,66.78,18.47,1.59,68.56,1.7,16.88,1.84,229.98,25.86,53.88,740.97,94.43,,24-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Oct-2019 - 00:00,236.9,369.29,48.01,8.22,32.23,74.63,17.86,1.56,65.85,1.88,5.01,1.59,105.95,25.69,58.28,740.95,83.14,,25-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Oct-2019 - 00:00,159.54,321.66,52.0,8.15,34.27,58.7,23.87,1.48,59.12,1.86,5.14,1.87,99.49,25.65,53.4,741.12,87.58,,26-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Oct-2019 - 00:00,243.68,465.52,61.32,24.72,52.79,81.76,19.5,1.99,60.05,2.05,13.41,1.23,184.49,25.48,59.53,741.19,72.24,,27-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Oct-2019 - 00:00,334.74,487.19,52.78,15.92,41.11,86.08,33.35,1.93,55.61,1.51,7.85,2.06,262.91,25.47,58.7,741.15,84.68,,28-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Oct-2019 - 00:00,408.16,551.67,45.3,10.87,33.03,81.98,33.93,2.09,54.87,1.53,6.29,1.28,241.42,25.37,58.8,741.15,75.84,,29-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Oct-2019 - 00:00,384.05,591.74,51.74,17.34,41.61,110.32,17.28,2.72,32.53,1.71,15.48,0.91,205.4,24.8,67.6,741.3,52.06,,30-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Oct-2019 - 00:00,432.59,678.82,60.94,19.67,53.88,125.19,16.45,3.1,33.28,1.97,14.77,1.18,246.31,25.55,65.84,741.24,59.26,,31-Oct-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
31-Oct-2019 - 00:00,449.01,677.71,63.75,9.29,69.09,115.96,17.91,3.12,37.05,2.18,20.28,1.21,264.35,25.16,62.28,741.03,62.19,,01-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Nov-2019 - 00:00,466.52,684.52,67.23,28.56,59.07,107.76,19.74,2.73,62.31,2.56,23.07,1.27,243.3,25.82,61.07,741.03,67.64,,02-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
02-Nov-2019 - 00:00,397.01,555.58,44.71,10.28,32.23,94.18,16.59,2.01,41.89,1.14,8.05,1.88,257.68,24.7,67.27,741.13,57.71,1.0,03-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
03-Nov-2019 - 00:00,740.53,749.3,55.89,13.44,40.76,125.29,8.96,3.43,12.51,1.85,10.44,1.76,256.63,22.97,79.87,741.01,38.04,1.0,04-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
04-Nov-2019 - 00:00,377.3,489.77,37.31,5.81,25.8,83.07,9.72,1.79,42.86,0.89,6.72,2.63,262.69,24.27,62.48,741.25,80.02,,05-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
05-Nov-2019 - 00:00,272.11,425.78,43.82,10.16,31.67,57.39,14.56,1.72,46.8,0.8,6.8,2.79,252.27,24.33,56.22,740.87,82.5,,06-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
06-Nov-2019 - 00:00,153.98,338.72,73.98,53.99,83.31,65.61,18.95,1.92,46.72,1.82,14.3,1.79,179.33,25.03,49.95,740.8,76.81,,07-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
07-Nov-2019 - 00:00,221.3,333.03,50.7,11.51,36.25,76.57,15.41,1.71,17.81,1.55,7.38,2.41,127.38,21.23,70.97,740.24,33.99,1.0,08-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
08-Nov-2019 - 00:00,175.08,285.11,44.42,12.61,33.97,69.3,15.53,1.16,41.09,1.51,13.17,1.43,260.7,22.93,64.91,740.98,78.08,,09-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
09-Nov-2019 - 00:00,167.88,280.15,38.35,8.25,27.2,62.23,14.48,1.15,40.45,0.77,6.29,2.54,274.4,22.89,58.44,741.01,89.75,,10-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
10-Nov-2019 - 00:00,240.21,387.59,46.03,6.75,30.07,58.11,17.45,1.4,50.64,0.8,10.3,1.87,265.04,22.02,50.57,740.89,78.53,,11-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
11-Nov-2019 - 00:00,308.99,480.78,55.71,8.28,36.45,65.54,18.87,1.68,53.41,1.04,10.46,1.61,272.46,21.57,49.14,740.66,73.36,,12-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Nov-2019 - 00:00,452.75,631.82,64.56,10.21,42.73,80.05,19.73,2.08,53.23,1.49,25.91,1.6,265.24,21.02,53.73,740.83,74.69,,13-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Nov-2019 - 00:00,429.14,608.11,66.86,10.67,44.33,87.94,19.09,2.21,51.77,1.54,14.59,1.23,259.69,21.44,59.77,740.95,66.42,,14-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Nov-2019 - 00:00,435.7,572.92,73.28,34.29,65.2,110.05,18.16,2.76,39.72,2.45,21.92,0.95,211.93,21.67,66.53,741.09,59.09,,15-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Nov-2019 - 00:00,424.92,585.38,57.92,13.08,41.19,92.15,17.74,2.15,40.87,1.5,13.12,1.58,271.3,22.3,64.97,741.09,76.11,,16-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Nov-2019 - 00:00,169.19,335.48,38.17,8.32,27.17,58.58,16.92,1.03,37.1,0.59,5.93,3.6,277.75,22.47,60.67,740.96,76.42,,17-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Nov-2019 - 00:00,107.55,209.53,30.52,5.64,20.98,42.09,13.12,0.87,35.33,0.4,4.12,4.12,267.38,21.89,57.5,740.93,84.96,,18-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Nov-2019 - 00:00,151.79,294.66,48.67,19.02,41.47,43.96,16.33,1.67,39.59,0.74,6.71,2.47,249.62,21.08,61.82,740.78,69.33,,19-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Nov-2019 - 00:00,199.93,356.26,57.13,31.96,56.47,54.1,14.71,1.81,40.29,1.0,10.17,1.64,250.39,20.91,59.34,740.74,72.94,,20-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Nov-2019 - 00:00,277.67,485.29,72.08,56.37,83.21,75.17,19.88,2.48,47.99,1.78,15.94,0.98,207.64,21.16,55.8,740.92,73.88,,21-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Nov-2019 - 00:00,274.44,468.82,72.97,24.59,58.9,85.2,18.32,2.17,45.01,1.71,11.6,1.06,196.32,21.3,53.68,740.95,62.8,,22-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Nov-2019 - 00:00,274.53,447.88,76.42,27.16,62.81,86.71,19.52,1.99,50.45,1.78,17.03,1.34,267.48,21.55,56.38,741.04,68.38,,23-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Nov-2019 - 00:00,151.21,278.83,42.96,7.67,29.18,60.77,12.38,1.12,29.7,0.67,6.17,2.45,256.05,21.28,59.38,740.97,59.03,,24-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Nov-2019 - 00:00,113.83,228.56,33.07,5.82,22.41,49.16,8.62,1.0,38.0,0.5,4.29,2.45,267.1,21.66,59.38,740.98,74.14,,25-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Nov-2019 - 00:00,143.56,254.79,40.61,7.43,27.74,52.57,13.01,1.18,40.16,0.74,4.23,1.39,190.05,21.71,55.8,741.0,69.02,,26-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Nov-2019 - 00:00,116.67,250.56,40.41,8.92,28.84,54.91,18.61,1.13,45.99,0.86,4.27,2.04,143.5,22.25,54.21,741.19,55.55,,27-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Nov-2019 - 00:00,78.91,154.8,28.33,6.88,20.76,47.71,10.81,0.93,43.79,0.64,3.41,2.54,167.92,20.5,67.44,740.82,58.34,1.33,28-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Nov-2019 - 00:00,36.74,58.16,20.05,6.22,15.82,37.57,5.75,0.95,35.09,0.73,2.08,3.64,100.45,17.99,79.44,740.41,48.11,9.5,29-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Nov-2019 - 00:00,64.06,108.84,29.03,8.98,22.83,40.69,6.74,1.15,27.34,0.52,9.57,1.93,207.91,18.28,77.67,740.88,77.7,,30-Nov-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Nov-2019 - 00:00,129.15,202.77,38.89,10.66,29.44,58.04,4.98,1.18,26.33,0.6,7.86,2.05,264.03,17.59,82.23,740.51,76.22,,01-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
01-Dec-2019 - 00:00,162.86,259.51,43.07,7.9,29.44,55.95,6.6,1.1,41.54,0.55,6.54,1.97,262.94,17.16,69.43,740.56,78.41,1.0,02-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
02-Dec-2019 - 00:00,213.25,346.31,55.98,12.06,39.67,62.83,8.86,1.39,37.88,0.88,10.0,2.08,259.85,16.74,64.96,740.57,78.16,,03-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
03-Dec-2019 - 00:00,212.82,363.15,58.0,20.87,47.9,70.18,10.2,1.54,36.12,1.08,9.72,2.07,253.71,17.09,57.89,740.55,80.91,,04-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
04-Dec-2019 - 00:00,276.72,450.44,62.28,64.68,85.8,86.95,14.06,2.45,35.12,2.05,17.98,1.22,245.52,17.14,59.32,740.77,73.82,,05-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
05-Dec-2019 - 00:00,350.8,510.13,50.58,33.07,53.87,108.3,12.82,2.01,45.42,2.04,21.49,1.17,251.24,16.97,64.78,740.94,71.61,,06-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
06-Dec-2019 - 00:00,281.53,407.05,62.2,24.02,52.63,122.15,14.42,1.78,22.44,1.14,11.91,1.52,274.15,17.55,73.88,740.85,67.82,,07-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
07-Dec-2019 - 00:00,287.35,423.04,59.99,15.33,44.38,88.68,9.91,1.88,24.99,2.38,20.34,1.13,223.51,18.23,70.18,740.85,67.3,,08-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
08-Dec-2019 - 00:00,287.16,419.78,61.05,30.12,56.94,103.29,12.16,1.87,30.43,1.49,13.01,1.26,268.48,17.95,68.61,740.75,67.35,1.0,09-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
09-Dec-2019 - 00:00,278.27,402.17,63.26,24.65,53.68,92.61,10.98,1.59,33.74,1.37,13.45,1.34,269.48,17.14,65.02,740.68,75.97,,10-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
10-Dec-2019 - 00:00,333.81,511.77,68.65,29.44,60.53,83.78,16.53,2.44,41.06,3.0,16.02,1.2,233.34,17.12,63.99,740.45,67.53,,11-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
11-Dec-2019 - 00:00,474.45,659.26,76.54,37.73,71.45,98.1,14.46,2.62,30.17,3.22,10.99,1.14,118.76,16.88,67.96,740.14,51.29,,12-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
12-Dec-2019 - 00:00,328.72,465.2,48.95,5.16,30.32,74.28,10.97,1.57,33.76,1.95,5.08,3.35,101.42,16.89,71.33,740.08,37.74,9.08,13-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
13-Dec-2019 - 00:00,98.89,120.55,20.16,3.3,13.49,45.6,4.19,1.21,34.96,0.56,3.39,3.34,158.17,15.65,88.72,739.96,34.31,2.75,14-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
14-Dec-2019 - 00:00,74.06,115.64,25.85,4.39,17.41,39.41,4.38,1.15,26.16,0.54,6.23,1.46,173.87,14.89,82.88,740.48,63.58,,15-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
15-Dec-2019 - 00:00,124.14,183.68,28.3,6.18,20.16,49.42,6.33,0.88,21.19,0.56,6.05,2.25,264.66,14.67,83.96,740.42,72.78,,16-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
16-Dec-2019 - 00:00,106.51,143.47,18.87,3.69,12.77,45.48,7.6,1.1,21.21,0.45,2.76,3.19,271.03,11.96,89.95,740.0,26.12,,17-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
17-Dec-2019 - 00:00,134.08,178.33,20.26,6.82,16.41,62.46,3.09,1.2,21.98,0.63,3.46,2.64,275.29,11.61,84.58,740.05,30.52,,18-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
18-Dec-2019 - 00:00,160.37,219.82,26.19,5.54,18.52,64.09,3.13,1.36,34.37,0.65,4.02,2.39,233.45,11.9,80.86,740.31,70.84,,19-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
19-Dec-2019 - 00:00,408.94,545.56,59.24,36.13,60.99,77.52,9.14,2.57,10.72,2.2,10.25,1.48,106.72,10.91,90.25,739.91,47.03,1.0,20-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
20-Dec-2019 - 00:00,396.99,553.78,54.76,20.74,46.07,78.14,6.17,2.55,16.12,1.83,17.81,1.47,247.88,11.8,89.53,739.95,46.98,,21-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
21-Dec-2019 - 00:00,278.9,386.71,36.36,11.66,28.91,88.24,2.96,1.67,9.19,1.07,8.12,2.08,270.61,12.99,89.95,740.12,47.88,,22-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
22-Dec-2019 - 00:00,156.0,218.12,23.3,4.44,16.08,71.18,2.44,1.5,15.94,0.69,3.45,3.02,283.12,11.1,91.9,740.02,30.31,1.0,23-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
23-Dec-2019 - 00:00,195.54,266.64,24.26,11.45,22.29,62.79,2.58,1.57,16.87,0.83,7.0,2.27,249.98,9.93,90.04,739.82,40.09,1.0,24-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
24-Dec-2019 - 00:00,274.68,402.16,38.06,10.57,28.92,63.04,2.69,1.77,16.85,1.16,7.25,1.67,180.75,10.61,86.05,740.18,51.61,,25-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
25-Dec-2019 - 00:00,171.97,250.82,24.37,6.32,18.18,57.65,2.42,1.2,12.55,0.62,4.51,3.16,283.2,8.76,90.18,739.82,42.66,,26-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
26-Dec-2019 - 00:00,202.18,289.88,32.68,7.67,23.71,66.76,2.38,1.18,21.95,0.67,4.62,2.49,272.25,8.64,84.6,739.62,44.42,,27-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
27-Dec-2019 - 00:00,269.46,394.14,43.94,11.49,32.82,67.06,3.19,1.37,20.93,0.9,4.38,1.66,244.01,8.94,80.58,739.67,50.16,,28-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
28-Dec-2019 - 00:00,326.49,446.71,45.37,27.28,46.41,72.75,2.87,1.99,11.0,2.06,10.65,1.5,207.55,7.66,89.25,739.65,41.43,1.0,29-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
29-Dec-2019 - 00:00,294.38,413.39,46.93,8.42,31.91,59.54,3.51,1.62,28.91,1.02,2.68,1.58,204.16,9.2,83.53,740.17,57.97,,30-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
30-Dec-2019 - 00:00,305.95,426.8,55.1,17.92,43.23,64.36,4.53,2.12,2.12,1.92,4.38,2.21,121.68,6.57,96.5,739.58,23.05,1.0,31-Dec-2019 - 00:00,"Loni, Ghaziabad - UPPCB"
31-Dec-2019 - 00:00,219.0,306.0,46.95,13.0,35.5,55.95,1.6,1.35,0.28,0.85,1.7,3.4,103.5,6.65,92.0,739.5,12.0,,01-Jan-2020 - 00:00,"Loni, Ghaziabad - UPPCB"
