from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
01-May-2019 - 00:00,33.92,976.39,295.93,83.91,28.35,213.27,25.27,208.56,0.91,1.38,5.29,34.13,50.4,94.04,90.99,57.32,33.81,02-May-2019 - 00:00,"Pusa, Delhi - DPCC"
02-May-2019 - 00:00,32.28,978.5,290.48,53.44,31.39,174.35,12.09,186.1,3.25,0.72,2.82,31.47,9.22,38.22,27.77,83.76,22.82,03-May-2019 - 00:00,"Pusa, Delhi - DPCC"
03-May-2019 - 00:00,30.75,980.86,136.77,38.38,37.41,228.4,10.78,132.83,1.97,0.9,2.75,25.11,20.5,52.19,44.46,77.04,22.94,04-May-2019 - 00:00,"Pusa, Delhi - DPCC"
04-May-2019 - 00:00,31.17,982.95,227.96,97.52,34.94,316.83,35.77,223.7,1.43,1.05,5.14,,60.01,75.51,88.78,40.05,31.1,05-May-2019 - 00:00,"Pusa, Delhi - DPCC"
05-May-2019 - 00:00,35.28,982.03,213.19,53.37,19.41,304.64,37.37,182.07,1.77,1.49,4.04,,72.58,88.91,107.37,52.24,15.54,06-May-2019 - 00:00,"Pusa, Delhi - DPCC"
06-May-2019 - 00:00,31.97,980.09,267.12,87.58,24.65,245.67,34.49,155.54,1.4,1.7,5.31,26.38,100.69,97.03,133.6,35.26,22.12,07-May-2019 - 00:00,"Pusa, Delhi - DPCC"
07-May-2019 - 00:00,32.26,978.67,357.0,97.79,26.83,242.4,47.39,141.64,1.41,1.91,6.72,36.69,134.47,88.47,156.46,20.68,20.31,08-May-2019 - 00:00,"Pusa, Delhi - DPCC"
08-May-2019 - 00:00,33.89,978.56,419.62,120.79,25.8,245.92,50.02,182.2,1.65,2.17,8.44,39.59,159.05,87.91,176.24,26.26,25.81,09-May-2019 - 00:00,"Pusa, Delhi - DPCC"
09-May-2019 - 00:00,35.17,977.78,431.58,119.79,22.99,230.97,33.55,176.98,1.7,1.59,5.45,40.49,95.59,87.72,124.71,27.82,24.36,10-May-2019 - 00:00,"Pusa, Delhi - DPCC"
10-May-2019 - 00:00,36.12,978.79,336.98,79.23,19.4,237.71,20.2,198.59,1.83,1.11,3.35,33.25,82.47,73.88,106.67,32.25,20.41,11-May-2019 - 00:00,"Pusa, Delhi - DPCC"
11-May-2019 - 00:00,33.85,981.13,299.35,100.92,28.42,222.89,31.03,224.49,1.62,1.29,5.37,27.77,48.12,93.21,88.76,45.97,22.35,12-May-2019 - 00:00,"Pusa, Delhi - DPCC"
12-May-2019 - 00:00,33.29,980.86,429.77,161.29,30.6,224.29,16.05,209.56,1.87,1.19,3.37,29.34,27.2,67.51,58.25,56.73,22.8,13-May-2019 - 00:00,"Pusa, Delhi - DPCC"
13-May-2019 - 00:00,32.01,979.51,355.04,172.56,38.86,172.41,22.37,189.9,1.6,1.73,5.65,44.3,62.84,86.78,97.21,56.32,36.97,14-May-2019 - 00:00,"Pusa, Delhi - DPCC"
14-May-2019 - 00:00,30.46,980.52,125.4,42.54,46.17,243.69,26.79,190.69,1.02,0.96,3.84,51.41,41.51,70.03,71.2,47.57,13.81,15-May-2019 - 00:00,"Pusa, Delhi - DPCC"
15-May-2019 - 00:00,27.89,981.85,162.07,62.04,61.06,189.81,34.32,113.26,1.91,1.29,7.3,69.85,50.27,71.69,79.2,42.9,19.74,16-May-2019 - 00:00,"Pusa, Delhi - DPCC"
16-May-2019 - 00:00,30.39,982.53,214.62,64.68,49.11,184.6,49.56,199.76,1.38,1.48,8.92,57.19,75.13,90.11,109.01,28.3,13.92,17-May-2019 - 00:00,"Pusa, Delhi - DPCC"
17-May-2019 - 00:00,28.47,982.2,239.62,60.7,58.52,184.89,33.41,187.83,1.53,1.09,4.7,50.46,61.29,70.05,87.3,35.83,12.84,18-May-2019 - 00:00,"Pusa, Delhi - DPCC"
18-May-2019 - 00:00,28.68,982.19,153.54,40.12,58.97,258.36,25.29,223.07,1.53,1.13,3.43,46.92,54.77,74.06,83.9,34.74,13.72,19-May-2019 - 00:00,"Pusa, Delhi - DPCC"
19-May-2019 - 00:00,31.97,982.32,203.85,85.8,41.53,255.73,28.42,201.05,1.41,1.37,3.65,38.51,61.38,88.25,96.81,47.07,22.4,20-May-2019 - 00:00,"Pusa, Delhi - DPCC"
20-May-2019 - 00:00,33.47,982.59,242.75,86.11,38.29,253.34,38.34,177.34,1.25,1.66,5.19,39.83,110.49,101.79,143.75,32.78,24.01,21-May-2019 - 00:00,"Pusa, Delhi - DPCC"
21-May-2019 - 00:00,34.78,981.15,215.21,69.62,34.9,249.84,33.08,199.43,1.24,1.35,4.62,37.89,92.03,92.36,124.75,34.78,21.95,22-May-2019 - 00:00,"Pusa, Delhi - DPCC"
22-May-2019 - 00:00,33.48,979.6,232.19,52.6,38.85,162.11,35.81,160.67,1.03,1.56,4.84,39.03,103.61,89.89,132.14,17.6,19.99,23-May-2019 - 00:00,"Pusa, Delhi - DPCC"
23-May-2019 - 00:00,32.38,978.81,225.2,75.44,50.02,197.81,40.79,184.56,1.08,1.54,5.71,49.27,95.19,84.78,122.73,45.84,23.6,24-May-2019 - 00:00,"Pusa, Delhi - DPCC"
24-May-2019 - 00:00,29.7,980.53,144.15,39.27,61.0,232.87,42.77,233.82,1.8,1.03,4.46,62.1,53.08,61.53,75.93,26.0,15.12,25-May-2019 - 00:00,"Pusa, Delhi - DPCC"
25-May-2019 - 00:00,33.35,979.98,144.83,42.17,38.03,278.4,30.08,242.38,2.07,0.98,4.85,32.12,53.36,74.91,83.29,41.62,15.79,26-May-2019 - 00:00,"Pusa, Delhi - DPCC"
26-May-2019 - 00:00,34.08,978.39,167.35,54.46,31.13,281.01,36.75,241.62,1.42,1.21,4.67,29.27,67.71,87.43,101.78,47.54,26.31,27-May-2019 - 00:00,"Pusa, Delhi - DPCC"
27-May-2019 - 00:00,34.85,978.06,184.9,54.15,29.34,272.7,42.49,197.41,1.38,1.41,5.17,29.62,78.47,97.86,115.94,36.12,21.74,28-May-2019 - 00:00,"Pusa, Delhi - DPCC"
28-May-2019 - 00:00,34.56,977.68,186.1,49.31,26.21,278.92,44.23,187.53,1.38,1.45,6.13,27.7,97.9,101.47,133.62,35.28,22.05,29-May-2019 - 00:00,"Pusa, Delhi - DPCC"
29-May-2019 - 00:00,35.67,976.21,210.77,62.15,27.89,262.6,52.04,173.46,1.1,1.65,9.71,29.62,95.34,104.08,133.06,36.14,24.74,30-May-2019 - 00:00,"Pusa, Delhi - DPCC"
30-May-2019 - 00:00,36.55,974.88,235.66,61.97,28.96,251.99,65.47,150.64,1.05,2.02,9.79,35.86,137.53,107.9,169.18,30.19,18.28,31-May-2019 - 00:00,"Pusa, Delhi - DPCC"
31-May-2019 - 00:00,38.25,975.12,339.98,61.2,22.33,242.23,37.33,192.7,1.2,1.36,4.9,37.95,86.55,87.31,117.41,39.09,18.79,01-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Jun-2019 - 00:00,36.1,975.23,255.67,70.23,36.04,228.96,27.35,101.58,1.62,1.21,4.48,57.99,33.05,59.88,58.42,56.51,25.02,02-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Jun-2019 - 00:00,36.61,975.43,206.53,57.65,45.47,228.28,8.19,78.34,2.52,0.96,1.4,,4.5,36.51,23.03,62.91,16.42,03-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Jun-2019 - 00:00,34.81,976.11,299.41,45.31,46.05,224.17,3.12,45.87,3.76,0.75,0.85,64.6,2.0,22.86,13.91,74.67,11.42,04-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Jun-2019 - 00:00,34.92,976.55,168.55,39.27,44.7,235.64,9.03,60.35,2.58,1.0,1.31,43.25,7.51,45.16,29.88,88.66,14.25,05-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Jun-2019 - 00:00,36.47,975.81,186.78,53.22,41.17,225.16,14.05,116.78,1.58,1.07,2.18,46.36,13.49,55.2,40.34,68.52,17.49,06-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Jun-2019 - 00:00,36.79,976.22,219.79,47.14,34.69,205.46,17.34,137.88,1.69,1.05,2.61,36.08,54.08,77.35,85.41,49.82,17.15,07-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Jun-2019 - 00:00,33.84,979.02,146.01,42.4,44.95,237.02,11.29,194.43,1.42,0.91,1.98,29.89,12.42,45.55,34.61,77.74,17.08,08-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Jun-2019 - 00:00,36.43,977.41,166.66,45.33,40.75,256.85,34.21,139.68,0.89,1.44,4.56,33.02,54.43,94.87,94.66,43.42,13.6,09-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Jun-2019 - 00:00,36.27,974.68,224.88,71.34,32.11,229.26,35.71,184.28,0.93,1.63,5.13,28.09,72.88,80.06,101.91,66.83,28.87,10-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Jun-2019 - 00:00,37.79,971.97,210.68,51.19,29.84,220.14,36.77,155.57,1.02,1.82,4.99,27.21,113.83,107.85,149.99,38.8,17.41,11-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Jun-2019 - 00:00,39.16,972.11,388.72,82.01,21.07,190.46,42.76,186.71,1.51,1.4,4.8,26.54,104.1,84.88,130.2,21.21,15.65,12-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Jun-2019 - 00:00,35.21,974.92,225.39,33.94,37.42,235.25,7.91,108.76,3.82,0.7,1.22,31.4,14.37,35.52,30.54,71.94,13.52,13-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Jun-2019 - 00:00,37.03,975.17,189.77,36.77,35.94,238.48,16.84,154.19,1.41,1.18,2.47,27.62,66.83,78.73,96.46,35.14,10.81,14-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Jun-2019 - 00:00,37.67,974.07,214.33,42.44,26.66,258.06,31.26,191.9,1.73,1.24,4.96,25.4,57.94,81.79,90.57,38.93,18.69,15-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Jun-2019 - 00:00,37.58,973.61,282.67,64.15,25.21,226.34,49.84,179.89,1.82,1.31,5.55,24.07,76.69,88.18,109.16,39.2,25.92,16-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Jun-2019 - 00:00,32.6,975.82,176.19,29.69,48.36,152.08,21.82,202.34,2.72,0.74,1.62,30.86,26.08,40.85,42.98,39.57,12.71,17-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Jun-2019 - 00:00,31.39,975.34,165.08,33.9,46.61,107.31,26.66,216.33,2.42,0.83,2.62,28.18,43.11,50.76,62.24,37.65,14.26,18-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Jun-2019 - 00:00,28.06,977.17,98.02,21.38,65.53,195.4,47.5,224.59,1.93,1.08,3.18,29.75,57.08,67.23,82.49,39.25,8.72,19-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Jun-2019 - 00:00,31.5,976.08,212.21,60.21,56.35,245.58,36.97,147.66,1.1,1.05,2.54,60.42,43.08,57.78,65.98,55.5,11.97,20-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Jun-2019 - 00:00,32.94,977.12,130.31,28.68,51.41,261.1,18.47,156.39,1.03,0.89,2.04,39.13,37.3,60.75,62.6,61.89,10.43,21-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Jun-2019 - 00:00,33.74,977.06,194.28,55.06,53.83,184.37,36.9,159.58,0.84,1.37,3.69,51.11,60.69,90.01,97.53,34.72,16.3,22-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Jun-2019 - 00:00,35.36,976.41,178.21,57.4,43.96,258.76,43.33,181.45,1.27,0.96,4.2,57.44,43.79,73.49,74.64,64.42,17.7,23-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Jun-2019 - 00:00,36.06,976.2,105.18,21.42,44.87,299.26,10.45,49.3,3.46,0.57,0.97,40.91,4.15,21.9,15.13,91.68,10.76,24-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Jun-2019 - 00:00,31.01,978.52,70.52,12.01,66.44,149.96,9.09,45.32,2.98,0.74,0.41,30.26,6.91,27.84,20.39,40.1,10.32,25-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Jun-2019 - 00:00,33.48,977.55,107.67,36.43,59.72,186.33,21.32,110.83,0.95,1.1,1.46,30.63,20.89,58.4,48.26,54.42,8.82,26-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Jun-2019 - 00:00,36.93,974.69,149.33,53.24,45.46,223.08,47.65,214.8,1.19,1.28,5.32,38.36,39.48,78.95,74.51,36.59,15.74,27-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Jun-2019 - 00:00,35.73,972.82,242.98,59.9,43.43,220.42,48.25,211.41,1.47,1.47,5.27,37.05,75.77,86.54,107.84,29.34,16.31,28-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Jun-2019 - 00:00,36.24,971.8,243.27,47.42,39.23,218.75,41.5,213.29,1.74,1.19,3.69,34.1,64.14,70.91,90.05,22.33,13.36,29-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Jun-2019 - 00:00,38.28,971.02,300.71,47.85,32.98,231.81,44.96,196.29,1.51,1.23,5.04,31.2,75.4,69.34,98.05,21.92,11.8,30-Jun-2019 - 00:00,"Pusa, Delhi - DPCC"
30-Jun-2019 - 00:00,37.71,971.48,270.9,49.19,36.43,225.99,43.38,219.47,1.59,1.0,3.85,32.69,50.61,52.64,69.57,33.71,15.23,01-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Jul-2019 - 00:00,37.4,972.66,185.11,41.67,37.03,234.47,25.66,226.1,1.18,0.91,2.36,31.96,38.32,50.16,57.77,64.34,13.83,02-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Jul-2019 - 00:00,35.89,973.8,218.14,54.61,45.77,203.2,22.31,210.15,1.79,0.84,2.19,33.61,17.73,39.28,35.51,77.01,16.6,03-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Jul-2019 - 00:00,34.64,974.36,98.64,23.86,55.57,191.84,10.21,64.52,1.88,0.65,0.74,39.57,5.21,28.44,19.37,44.52,8.28,04-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Jul-2019 - 00:00,31.76,973.33,97.72,28.15,72.75,80.33,27.89,145.79,1.35,1.29,0.83,27.88,45.73,49.05,63.58,16.05,9.48,05-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Jul-2019 - 00:00,30.65,971.63,144.76,40.04,77.48,114.56,25.54,169.35,1.46,1.13,0.7,30.55,40.06,62.8,66.1,11.01,6.81,06-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Jul-2019 - 00:00,32.06,970.35,97.85,20.42,67.62,205.44,11.22,59.35,1.77,0.68,0.66,51.98,9.2,35.26,26.26,36.86,7.53,07-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Jul-2019 - 00:00,31.91,971.06,34.05,32.62,69.55,115.17,21.99,160.97,0.97,1.17,0.97,28.19,37.72,59.45,62.29,24.56,6.43,08-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Jul-2019 - 00:00,32.96,971.26,176.4,41.6,65.07,152.2,25.85,159.35,1.16,1.11,1.33,37.07,42.12,58.8,65.48,24.03,8.7,09-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Jul-2019 - 00:00,31.19,971.31,143.8,36.88,73.36,133.52,25.52,138.06,1.56,0.95,0.97,45.9,45.62,52.06,64.74,16.24,6.33,10-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Jul-2019 - 00:00,33.65,970.35,316.08,64.56,64.32,186.46,29.97,145.2,1.36,1.24,1.71,41.3,64.69,53.48,81.52,13.73,7.86,11-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Jul-2019 - 00:00,35.13,970.6,363.25,62.44,53.12,196.93,29.65,170.51,1.97,0.96,1.66,38.5,42.41,44.49,58.31,17.82,7.48,12-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Jul-2019 - 00:00,34.9,973.06,393.25,64.58,54.87,166.89,26.33,161.94,1.76,1.09,1.68,38.81,61.88,46.85,75.11,9.87,7.18,13-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Jul-2019 - 00:00,35.34,973.57,298.79,50.96,49.11,191.74,27.15,188.27,2.19,0.89,1.76,30.78,39.45,39.5,53.21,19.02,7.29,14-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Jul-2019 - 00:00,34.0,972.63,298.4,51.94,52.38,184.02,23.56,178.31,2.2,0.65,1.29,29.44,21.33,33.61,35.23,27.94,7.62,15-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Jul-2019 - 00:00,28.64,972.77,152.67,31.08,77.46,98.58,20.68,116.15,2.11,0.85,1.19,24.62,26.74,38.9,42.41,26.77,8.95,16-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Jul-2019 - 00:00,27.71,975.91,73.92,23.71,82.0,145.69,21.68,178.47,2.26,0.69,1.04,26.98,4.5,33.51,21.5,42.24,6.74,17-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Jul-2019 - 00:00,27.65,977.0,96.94,29.73,86.57,122.33,32.19,197.31,1.13,1.24,1.08,28.02,51.57,55.53,71.32,21.05,5.87,18-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Jul-2019 - 00:00,27.59,976.82,114.04,25.58,87.07,130.93,32.22,139.07,1.02,1.59,1.05,33.05,88.4,73.52,111.19,16.91,7.83,19-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Jul-2019 - 00:00,31.41,976.76,148.17,51.77,73.52,209.21,30.04,148.11,0.9,1.5,1.23,43.03,38.88,59.58,63.22,59.07,7.3,20-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Jul-2019 - 00:00,29.96,977.53,144.08,43.29,84.46,98.7,29.18,153.99,0.99,1.51,0.68,46.96,45.23,63.34,70.69,13.59,5.87,21-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Jul-2019 - 00:00,31.32,977.67,114.77,47.3,79.33,243.88,28.2,86.59,1.17,1.04,0.62,48.69,21.36,38.18,37.75,37.09,4.81,22-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Jul-2019 - 00:00,32.64,976.13,87.39,40.22,72.46,236.27,21.52,141.8,1.29,,1.8,64.9,28.77,50.22,45.46,44.72,19.2,23-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Jul-2019 - 00:00,33.48,975.53,142.34,59.46,74.79,190.22,40.05,144.55,0.75,4.55,1.57,50.99,27.37,51.38,50.0,46.29,5.45,24-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Jul-2019 - 00:00,32.96,974.09,162.39,50.59,71.59,158.28,30.56,170.07,1.23,3.62,1.42,56.02,51.84,64.09,75.75,20.34,10.95,25-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Jul-2019 - 00:00,28.7,976.02,88.05,17.41,84.8,59.77,24.92,116.62,1.22,1.35,1.08,36.79,64.37,43.64,75.82,11.14,18.49,26-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Jul-2019 - 00:00,27.83,974.28,54.86,24.58,91.6,92.81,22.77,133.44,1.65,0.82,0.73,37.8,11.77,29.67,25.36,17.69,9.52,27-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Jul-2019 - 00:00,27.91,974.27,36.85,18.25,92.66,117.38,15.65,53.05,2.66,0.76,0.47,28.52,6.44,24.88,18.44,25.51,9.93,28-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Jul-2019 - 00:00,29.35,976.12,31.35,10.21,84.84,155.84,9.51,43.27,3.06,0.55,0.27,25.76,2.5,18.6,11.9,19.9,9.76,29-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Jul-2019 - 00:00,30.76,977.41,38.62,10.42,76.55,155.46,9.06,40.48,2.92,0.55,0.37,26.79,1.64,18.8,11.36,25.38,17.06,30-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
30-Jul-2019 - 00:00,30.4,977.1,57.73,18.08,77.73,127.26,13.82,59.39,2.57,0.67,1.06,28.54,1.66,22.41,13.27,30.62,15.3,31-Jul-2019 - 00:00,"Pusa, Delhi - DPCC"
31-Jul-2019 - 00:00,30.63,976.43,55.0,19.22,77.14,128.58,11.0,74.75,1.99,0.69,0.72,28.12,6.38,25.08,18.55,30.3,16.38,01-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
01-Aug-2019 - 00:00,31.66,975.88,60.83,23.12,72.98,223.22,14.29,57.23,1.7,0.8,0.81,30.78,12.16,30.93,26.37,27.46,13.31,02-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
02-Aug-2019 - 00:00,29.62,974.96,77.85,27.81,84.91,99.06,24.84,142.96,1.01,1.13,1.86,28.6,16.1,31.95,29.95,16.01,14.62,03-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
03-Aug-2019 - 00:00,28.82,974.92,78.95,30.12,89.18,109.56,31.55,101.77,1.24,1.23,1.97,35.97,19.24,22.89,27.84,16.07,16.07,04-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
04-Aug-2019 - 00:00,30.22,973.85,91.6,48.5,86.17,172.08,23.54,162.09,0.91,1.17,1.38,30.05,12.3,17.52,19.48,24.3,18.72,05-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
05-Aug-2019 - 00:00,31.27,972.31,102.31,43.09,83.86,169.0,28.83,105.49,0.8,1.46,2.16,37.01,93.43,65.09,111.04,13.28,14.2,06-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
06-Aug-2019 - 00:00,27.5,972.88,46.32,19.17,95.89,58.3,25.82,91.49,1.15,1.14,1.9,38.04,40.23,42.68,54.81,8.81,15.49,07-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
07-Aug-2019 - 00:00,29.77,972.65,63.35,25.2,83.46,184.18,33.53,91.0,1.65,1.15,3.02,36.94,52.53,30.95,60.76,41.72,20.45,08-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
08-Aug-2019 - 00:00,32.12,972.31,44.06,13.31,73.94,217.29,24.38,60.14,1.49,0.83,1.79,26.8,7.36,40.87,27.83,42.59,15.14,09-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
09-Aug-2019 - 00:00,30.89,974.26,28.88,5.25,70.0,183.73,11.94,34.52,5.37,0.5,0.79,22.82,2.45,9.92,7.38,29.62,16.67,10-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
10-Aug-2019 - 00:00,29.82,975.23,21.31,6.8,78.65,160.94,12.08,49.41,3.47,0.54,0.58,20.07,3.03,6.93,6.14,25.49,8.38,11-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
11-Aug-2019 - 00:00,32.53,976.46,51.32,15.51,69.34,227.6,18.99,87.02,1.44,0.97,1.21,25.0,29.9,20.71,35.29,18.79,13.91,12-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
12-Aug-2019 - 00:00,31.02,976.58,56.5,13.1,78.01,123.07,36.03,169.86,1.24,1.15,2.39,28.15,32.89,19.46,36.92,12.32,14.68,13-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
13-Aug-2019 - 00:00,30.63,976.89,76.95,18.46,79.89,129.43,38.43,175.99,1.52,1.38,2.82,33.31,69.25,38.42,77.15,10.16,15.24,14-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
14-Aug-2019 - 00:00,30.43,978.12,61.89,25.24,81.47,186.91,37.25,156.03,0.9,1.31,2.79,33.39,34.85,54.91,57.66,33.45,12.77,15-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
15-Aug-2019 - 00:00,30.38,977.83,46.75,21.02,79.88,210.4,26.41,112.5,2.72,0.69,1.58,34.48,6.12,12.71,11.73,23.43,13.07,16-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
16-Aug-2019 - 00:00,28.68,976.22,22.57,9.24,81.91,146.55,12.65,32.93,3.65,0.51,0.61,21.03,2.32,8.68,6.48,21.37,16.16,17-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
17-Aug-2019 - 00:00,26.77,975.67,9.97,3.44,93.59,75.71,12.61,56.14,3.2,0.51,0.53,17.12,7.68,6.81,9.9,10.52,13.08,18-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
18-Aug-2019 - 00:00,27.33,979.08,42.28,12.33,89.67,96.76,30.2,163.83,1.3,1.12,1.82,17.51,31.9,19.09,36.18,8.99,11.21,19-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
19-Aug-2019 - 00:00,30.35,981.01,95.18,34.19,77.74,222.97,50.03,194.93,0.88,1.57,3.42,26.16,45.62,24.37,50.03,18.7,11.95,20-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
20-Aug-2019 - 00:00,31.58,980.42,115.62,37.27,71.52,205.29,49.95,223.27,1.29,1.55,4.21,40.31,48.41,26.84,53.83,11.68,10.29,21-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
21-Aug-2019 - 00:00,32.12,978.97,141.69,43.14,69.05,212.58,48.85,226.66,1.32,1.32,4.18,43.0,35.66,26.82,43.31,16.61,11.37,22-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
22-Aug-2019 - 00:00,29.94,979.48,122.67,36.12,75.0,163.25,39.73,147.49,0.93,1.55,3.25,37.96,54.58,36.0,63.04,12.31,13.3,23-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
23-Aug-2019 - 00:00,30.14,979.14,115.4,37.56,80.78,180.56,35.95,143.08,0.91,1.71,2.52,36.19,78.59,35.08,82.99,13.59,12.13,24-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
24-Aug-2019 - 00:00,29.46,979.46,106.44,45.0,83.98,116.07,43.62,115.56,0.86,1.6,3.21,41.46,60.08,32.17,66.03,19.53,11.23,25-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
25-Aug-2019 - 00:00,27.92,980.05,44.54,21.6,87.38,131.0,24.08,100.25,1.14,0.92,1.8,30.7,11.37,21.6,20.79,18.85,11.41,26-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
26-Aug-2019 - 00:00,29.86,979.64,41.4,14.89,79.01,208.89,21.47,104.6,1.5,0.9,1.42,26.5,19.67,22.75,27.94,20.16,9.08,27-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
27-Aug-2019 - 00:00,31.22,978.64,57.28,22.69,75.31,195.46,26.63,96.2,0.87,1.02,2.62,24.38,24.35,28.84,34.77,33.84,11.55,28-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
28-Aug-2019 - 00:00,31.99,979.63,62.13,26.79,73.71,209.77,18.71,77.51,1.13,0.9,2.15,27.93,19.13,28.94,31.0,24.32,18.53,29-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
29-Aug-2019 - 00:00,31.79,980.63,60.03,23.8,73.81,220.1,6.78,89.54,1.37,0.78,0.26,6.76,18.1,23.33,27.17,8.95,13.21,30-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
30-Aug-2019 - 00:00,31.97,978.13,76.14,30.0,73.42,184.18,10.86,83.41,0.82,1.05,0.41,34.17,38.18,36.29,50.41,21.29,17.64,31-Aug-2019 - 00:00,"Pusa, Delhi - DPCC"
