from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
22-Aug-2019 - 00:00,29.65,980.93,90.54,45.42,70.76,136.26,234.42,0.71,6.84,8.8,44.27,24.26,43.95,20.76,1.12,14.66,2.03,23-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
23-Aug-2019 - 00:00,30.75,980.55,101.7,44.21,64.03,150.0,226.68,0.59,6.88,9.32,61.21,29.8,50.51,20.51,1.22,15.48,1.91,24-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
24-Aug-2019 - 00:00,29.81,980.86,123.99,60.34,74.24,76.57,160.05,0.84,9.18,14.22,65.79,44.32,63.85,19.51,1.61,10.54,1.85,25-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
25-Aug-2019 - 00:00,28.39,981.56,46.51,25.44,76.25,91.51,118.66,1.17,3.91,9.96,52.19,1.87,11.08,9.26,0.7,8.53,1.92,26-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
26-Aug-2019 - 00:00,30.9,981.18,54.31,20.48,64.46,168.39,103.71,1.42,4.06,9.95,41.04,3.43,12.11,8.87,0.76,10.01,2.32,27-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
27-Aug-2019 - 00:00,32.46,980.19,71.32,27.71,45.61,155.69,113.29,1.06,3.3,8.9,47.12,4.45,14.24,9.99,0.75,18.55,2.22,28-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
28-Aug-2019 - 00:00,33.58,981.17,63.99,28.51,53.32,189.4,123.93,1.16,0.47,2.67,46.38,2.72,9.9,7.2,0.72,16.97,3.13,29-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
29-Aug-2019 - 00:00,32.91,982.14,59.04,25.64,57.26,180.23,141.55,0.99,0.37,1.91,38.34,2.75,7.91,5.15,0.58,17.95,2.42,30-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
30-Aug-2019 - 00:00,32.56,979.68,72.68,32.43,65.85,162.55,177.12,0.75,0.46,1.83,37.33,4.16,12.71,8.55,0.74,21.43,2.19,31-Aug-2019 - 00:00,"Patparganj, Delhi - DPCC"
31-Aug-2019 - 00:00,33.04,977.87,116.53,47.74,69.36,150.63,184.39,0.84,0.82,3.67,36.17,3.95,19.68,15.74,0.87,33.44,2.22,01-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
01-Sep-2019 - 00:00,29.71,980.45,75.98,22.64,83.15,92.57,106.29,1.53,0.41,2.36,41.92,2.11,9.46,7.38,0.6,18.14,2.6,02-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
02-Sep-2019 - 00:00,31.81,980.53,109.89,45.97,77.49,144.29,107.44,0.83,0.59,2.94,34.0,2.17,11.56,9.39,0.75,28.42,2.77,03-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
03-Sep-2019 - 00:00,32.62,979.38,171.51,84.84,75.31,146.04,160.83,0.81,0.84,2.43,35.48,2.13,12.86,11.22,0.9,24.23,3.34,04-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
04-Sep-2019 - 00:00,31.43,979.08,150.17,65.49,80.68,108.98,129.8,1.38,0.59,3.05,36.49,2.15,14.24,12.09,1.1,17.66,2.97,05-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
05-Sep-2019 - 00:00,31.38,979.22,135.97,34.99,79.4,141.98,111.49,1.65,0.37,2.32,36.7,1.78,7.99,6.21,0.56,11.33,2.39,06-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
06-Sep-2019 - 00:00,31.56,978.3,96.58,34.47,80.35,140.99,144.21,1.04,0.45,1.92,34.5,3.84,12.51,8.68,0.57,9.12,2.5,07-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
07-Sep-2019 - 00:00,30.57,978.93,73.15,26.92,28.89,139.38,145.65,1.19,0.48,2.77,38.2,2.79,10.89,9.1,0.62,9.14,2.58,08-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
08-Sep-2019 - 00:00,31.69,980.51,67.57,26.15,39.89,169.65,65.71,1.35,0.45,2.29,35.06,3.94,5.6,5.51,0.65,41.33,2.51,09-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
09-Sep-2019 - 00:00,32.81,979.39,120.26,49.82,42.64,177.98,117.5,1.05,0.65,1.85,30.29,1.34,7.03,7.42,0.74,23.36,2.47,10-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
10-Sep-2019 - 00:00,32.33,978.63,148.86,70.05,65.97,162.29,119.64,0.86,0.54,1.81,14.8,1.26,18.63,17.38,0.82,38.25,3.55,11-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
11-Sep-2019 - 00:00,32.08,979.8,142.61,61.76,55.52,166.38,165.8,0.6,0.49,1.78,21.53,2.5,23.89,21.39,0.77,39.38,2.97,12-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
12-Sep-2019 - 00:00,31.37,981.28,107.67,42.49,27.73,112.44,134.52,1.37,0.32,1.26,31.91,1.11,14.46,13.48,0.66,16.94,1.93,13-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
13-Sep-2019 - 00:00,32.22,982.45,69.38,23.31,53.28,168.66,122.68,1.3,0.26,1.46,29.55,1.09,11.36,10.36,0.55,15.25,1.67,14-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
14-Sep-2019 - 00:00,31.77,983.15,61.35,19.46,68.37,133.85,107.38,2.07,0.24,1.24,23.5,0.74,8.83,8.11,0.49,22.12,1.9,15-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
15-Sep-2019 - 00:00,31.5,983.24,69.61,30.47,70.84,112.14,122.39,1.22,0.28,1.27,22.35,1.59,13.18,11.61,0.58,23.21,2.31,16-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
16-Sep-2019 - 00:00,32.23,981.65,108.46,49.95,65.91,136.58,161.84,0.92,0.51,1.83,26.81,3.67,18.0,14.28,0.74,32.46,2.02,17-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
17-Sep-2019 - 00:00,32.38,982.51,124.72,53.88,62.46,154.26,188.58,0.75,0.44,1.85,28.68,1.71,17.56,15.86,0.71,33.28,2.58,18-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
18-Sep-2019 - 00:00,31.63,986.66,74.8,25.4,62.28,185.19,121.69,1.67,0.23,0.95,26.14,0.93,11.89,10.96,0.52,21.8,2.79,19-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
19-Sep-2019 - 00:00,30.79,988.82,52.92,14.23,68.61,119.23,115.3,2.16,0.2,0.87,21.78,1.13,9.67,8.53,0.48,17.17,1.65,20-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
20-Sep-2019 - 00:00,31.38,987.03,70.41,24.62,66.12,136.68,130.64,0.97,0.3,1.57,21.42,2.72,15.22,12.51,0.58,13.37,2.04,21-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
21-Sep-2019 - 00:00,30.93,985.81,73.18,31.88,72.08,105.57,180.7,0.74,0.34,1.42,24.68,7.64,22.6,14.96,0.66,12.39,2.62,22-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
22-Sep-2019 - 00:00,29.83,987.84,52.83,18.43,75.95,73.07,133.85,1.36,0.3,1.38,29.33,4.5,18.92,14.44,0.55,6.09,2.09,23-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
23-Sep-2019 - 00:00,30.41,989.12,62.33,27.51,71.91,109.59,121.89,1.04,0.31,1.4,26.17,3.79,15.7,11.9,0.57,18.35,2.22,24-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
24-Sep-2019 - 00:00,30.71,989.34,77.07,33.49,70.22,131.04,134.91,0.83,0.42,1.53,28.25,8.02,23.69,15.67,0.71,22.6,2.41,25-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
25-Sep-2019 - 00:00,30.95,990.4,64.29,24.09,68.35,174.55,103.43,1.36,0.37,1.86,30.06,3.02,15.26,12.23,0.8,25.45,2.56,26-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
26-Sep-2019 - 00:00,30.93,990.68,58.75,15.35,68.77,98.92,110.36,2.39,0.28,1.61,27.76,4.26,15.39,11.21,0.65,11.45,2.76,27-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
27-Sep-2019 - 00:00,30.41,989.64,40.46,9.86,71.1,101.09,101.67,2.39,0.21,1.13,21.41,2.65,10.86,8.21,0.5,8.78,2.52,28-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
28-Sep-2019 - 00:00,30.28,987.85,50.81,17.04,71.49,102.35,98.9,2.23,0.27,1.53,21.92,2.9,11.26,8.35,0.5,9.36,2.56,29-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
29-Sep-2019 - 00:00,29.99,988.56,37.51,8.93,73.32,93.5,116.11,1.76,0.19,0.83,22.42,2.33,9.81,7.49,0.45,6.12,1.88,30-Sep-2019 - 00:00,"Patparganj, Delhi - DPCC"
30-Sep-2019 - 00:00,30.2,987.46,55.64,20.76,72.26,99.62,133.5,1.03,0.24,1.09,23.81,3.13,13.61,10.49,0.66,8.41,2.21,01-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
01-Oct-2019 - 00:00,30.41,986.81,58.67,23.22,72.1,122.2,134.64,0.89,0.31,1.43,29.15,3.07,14.05,11.0,0.69,11.1,2.1,02-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
02-Oct-2019 - 00:00,30.64,988.25,73.77,33.79,69.53,166.3,128.26,0.74,0.45,1.66,31.86,4.23,16.43,12.2,0.66,26.08,2.87,03-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
03-Oct-2019 - 00:00,30.9,988.05,104.97,54.64,65.7,148.39,174.24,0.83,0.71,2.47,36.88,17.28,35.02,17.57,0.98,63.66,4.49,04-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
04-Oct-2019 - 00:00,30.12,988.87,76.11,37.58,69.46,158.63,259.01,1.09,0.55,1.99,37.11,6.98,21.62,14.65,0.73,19.7,2.07,05-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
05-Oct-2019 - 00:00,30.32,988.8,76.73,33.6,61.96,186.8,293.26,0.92,0.58,2.12,28.61,6.03,20.15,14.28,0.67,20.8,2.11,06-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
06-Oct-2019 - 00:00,30.45,989.32,109.39,50.78,62.59,163.33,296.45,0.85,0.52,1.89,31.52,3.55,19.75,16.21,0.77,25.65,2.54,07-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
07-Oct-2019 - 00:00,30.34,990.28,111.27,50.76,63.81,132.93,315.43,0.89,0.5,1.69,33.41,3.14,18.51,15.42,0.71,19.66,2.4,08-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
08-Oct-2019 - 00:00,30.26,989.78,96.92,43.54,59.57,184.0,262.04,0.87,0.52,1.6,29.09,2.87,17.67,14.8,0.64,25.41,2.8,09-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
09-Oct-2019 - 00:00,30.47,989.79,133.67,65.98,58.85,164.74,144.58,0.83,0.74,2.24,32.9,9.0,26.92,17.92,0.91,28.57,3.7,10-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
10-Oct-2019 - 00:00,30.64,989.22,156.17,83.79,57.0,148.37,140.39,0.9,0.77,2.51,35.36,11.33,22.08,14.64,0.92,27.31,6.75,11-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
11-Oct-2019 - 00:00,30.5,988.81,157.54,90.36,60.39,145.54,259.15,0.59,1.16,3.44,40.76,4.97,8.77,5.07,1.27,14.8,3.81,12-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
12-Oct-2019 - 00:00,30.71,989.67,159.96,92.69,60.97,140.83,216.73,0.86,0.93,3.26,42.72,3.13,6.9,4.39,1.2,11.3,3.82,13-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
13-Oct-2019 - 00:00,30.46,990.11,198.36,126.08,61.87,115.33,212.95,0.68,1.29,4.0,45.94,6.66,9.69,4.74,1.19,15.56,3.64,14-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
14-Oct-2019 - 00:00,30.45,990.93,173.86,104.53,62.88,130.17,203.98,0.62,1.07,3.37,47.46,7.33,9.97,4.67,1.07,12.04,3.1,15-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
15-Oct-2019 - 00:00,30.79,991.57,207.97,121.75,61.45,125.53,156.01,0.74,1.19,4.33,45.18,7.52,11.17,4.94,1.4,19.75,4.47,16-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
16-Oct-2019 - 00:00,30.75,991.9,207.91,128.95,63.35,105.79,137.82,0.79,0.82,2.7,48.45,1.96,5.98,4.47,0.99,12.59,4.2,17-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
17-Oct-2019 - 00:00,30.86,991.63,175.24,96.33,58.99,117.45,134.27,1.12,0.62,2.69,44.64,0.38,3.84,3.57,0.68,18.0,3.15,18-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
18-Oct-2019 - 00:00,30.66,991.75,149.8,72.96,57.72,117.21,128.99,1.23,0.57,2.16,40.42,0.6,3.57,3.12,0.68,22.25,2.91,19-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
19-Oct-2019 - 00:00,30.19,993.07,166.64,79.2,58.22,105.37,189.07,0.69,1.4,5.41,41.38,12.05,27.04,15.78,1.06,10.29,4.38,20-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
20-Oct-2019 - 00:00,30.23,992.63,195.15,89.11,54.56,133.21,303.12,0.77,1.31,5.53,44.45,14.12,39.04,24.95,0.86,6.31,4.05,21-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
21-Oct-2019 - 00:00,29.84,990.88,227.24,109.81,54.39,126.57,312.72,0.81,1.43,5.79,46.27,13.43,40.24,26.81,0.92,15.91,4.42,22-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
22-Oct-2019 - 00:00,29.36,988.1,189.45,79.04,56.48,119.23,265.23,0.87,1.49,5.04,40.9,26.4,52.65,28.16,1.1,16.21,3.27,23-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
23-Oct-2019 - 00:00,29.39,987.49,254.89,105.99,58.94,122.2,250.87,0.7,2.07,6.81,44.35,42.42,72.35,29.99,2.31,11.7,3.99,24-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
24-Oct-2019 - 00:00,29.54,988.58,328.16,171.76,61.61,100.38,142.53,0.61,2.66,12.79,54.33,69.29,99.5,30.28,1.85,24.96,6.24,25-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
25-Oct-2019 - 00:00,29.47,989.99,236.59,100.31,57.69,104.96,150.02,0.87,1.53,6.79,45.56,24.38,47.59,22.97,1.56,18.03,4.66,26-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
26-Oct-2019 - 00:00,29.29,991.21,263.33,134.56,62.53,92.89,203.46,0.48,1.78,6.08,50.01,34.54,62.07,27.54,1.61,11.74,3.63,27-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
27-Oct-2019 - 00:00,29.32,990.54,289.08,167.69,61.15,107.25,263.66,0.74,1.85,5.35,48.89,36.06,63.88,27.84,2.35,11.55,7.84,28-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
28-Oct-2019 - 00:00,29.07,991.28,439.95,299.01,63.39,78.52,240.89,0.67,1.85,4.08,52.48,37.21,64.97,27.77,2.43,10.02,7.53,29-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
29-Oct-2019 - 00:00,28.81,991.85,456.44,280.31,68.36,44.6,229.45,0.43,2.61,8.21,63.01,74.67,113.83,40.3,3.43,8.8,4.61,30-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
30-Oct-2019 - 00:00,29.23,990.55,434.08,259.54,65.77,62.69,233.46,0.5,2.66,8.65,65.14,101.44,132.16,32.14,3.94,7.99,4.37,31-Oct-2019 - 00:00,"Patparganj, Delhi - DPCC"
31-Oct-2019 - 00:00,29.0,989.87,471.52,295.51,65.46,66.01,243.08,0.43,2.84,10.62,64.96,88.92,123.52,34.61,4.23,9.15,4.55,01-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
01-Nov-2019 - 00:00,29.46,989.89,538.17,349.12,64.5,67.64,191.06,0.57,3.14,10.65,60.53,69.15,105.66,36.49,4.26,10.27,4.66,02-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
02-Nov-2019 - 00:00,29.19,991.48,424.24,281.16,66.98,51.05,251.84,0.65,2.09,5.81,45.84,30.12,58.1,27.99,3.04,12.88,3.49,03-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
03-Nov-2019 - 00:00,28.61,992.33,566.03,496.1,72.09,42.45,262.68,0.85,2.34,5.04,32.64,22.67,49.35,26.66,3.52,9.68,3.08,04-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
04-Nov-2019 - 00:00,29.07,991.98,353.67,257.11,64.78,91.38,279.38,0.69,1.83,4.71,16.87,24.77,47.8,23.04,2.73,14.82,3.26,05-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
05-Nov-2019 - 00:00,28.94,989.22,275.07,189.49,60.59,105.44,265.8,0.88,1.53,4.1,12.81,21.93,45.9,23.98,2.32,14.77,3.33,06-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
06-Nov-2019 - 00:00,28.89,987.33,167.8,88.18,58.54,100.15,188.95,0.46,1.04,3.2,10.54,34.58,59.59,25.03,2.06,13.62,2.72,07-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
07-Nov-2019 - 00:00,27.88,988.69,278.29,177.04,68.67,29.39,147.42,1.18,1.73,5.66,9.23,13.93,38.26,24.33,2.44,9.31,2.38,08-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
08-Nov-2019 - 00:00,28.55,991.22,240.47,147.64,66.56,82.77,217.24,0.57,2.27,7.8,7.37,28.24,52.84,24.49,2.7,10.37,3.01,09-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
09-Nov-2019 - 00:00,28.77,991.7,197.09,121.96,60.18,110.88,316.13,0.82,1.24,5.1,8.03,18.62,39.41,20.46,2.06,14.18,2.91,10-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
10-Nov-2019 - 00:00,28.34,991.77,264.64,192.49,54.59,89.32,285.22,0.69,1.29,4.72,5.98,18.01,41.51,23.52,2.23,10.46,3.87,11-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
11-Nov-2019 - 00:00,28.12,990.68,366.76,268.38,53.66,82.16,303.4,0.69,1.53,6.22,7.48,12.68,39.46,26.59,2.52,8.67,4.81,12-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
12-Nov-2019 - 00:00,27.61,991.6,549.27,387.56,59.67,83.23,269.17,0.57,2.22,8.01,4.5,22.59,55.3,32.75,3.23,8.34,4.01,13-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
13-Nov-2019 - 00:00,27.85,993.55,525.67,360.53,64.05,68.4,224.33,0.5,1.07,3.82,36.46,52.08,93.86,41.78,3.19,9.05,4.08,14-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
14-Nov-2019 - 00:00,27.69,994.29,547.27,355.34,70.46,44.61,198.12,0.45,1.55,5.74,76.55,89.19,142.0,52.82,3.08,15.39,4.19,15-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
15-Nov-2019 - 00:00,28.12,993.28,490.2,329.51,67.88,74.93,238.15,0.62,2.52,8.25,70.74,62.33,94.74,32.43,2.44,13.68,3.29,16-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
16-Nov-2019 - 00:00,28.55,992.95,261.75,138.42,62.09,85.19,314.24,1.01,1.14,4.03,51.49,18.91,38.76,19.84,0.88,18.7,2.95,17-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
17-Nov-2019 - 00:00,28.34,992.86,149.59,81.55,59.67,93.16,298.35,1.0,0.71,2.28,38.83,7.23,24.76,17.56,0.71,16.72,2.27,18-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
18-Nov-2019 - 00:00,27.53,992.47,162.07,93.18,66.3,86.0,260.75,0.93,1.15,3.85,40.44,26.66,48.94,22.28,1.13,16.78,1.97,19-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
19-Nov-2019 - 00:00,27.38,991.82,198.28,113.07,65.73,80.47,258.91,0.67,1.49,4.96,40.5,49.43,78.85,29.35,1.48,5.09,2.81,20-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
20-Nov-2019 - 00:00,27.26,992.31,292.15,170.18,65.83,75.61,217.95,0.42,2.04,6.35,42.88,88.3,125.06,36.79,2.56,9.42,3.99,21-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
21-Nov-2019 - 00:00,27.35,994.27,384.89,224.59,65.8,63.56,185.6,0.38,2.66,9.59,50.64,110.46,149.5,38.2,3.05,19.31,7.98,22-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
22-Nov-2019 - 00:00,27.55,994.28,315.02,189.7,65.1,63.75,261.2,0.56,2.48,7.35,51.74,71.43,106.92,35.46,2.06,10.05,4.89,23-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
23-Nov-2019 - 00:00,27.82,993.67,207.17,115.27,62.6,62.28,273.42,0.84,1.77,5.42,47.0,29.9,57.39,27.49,1.2,10.7,2.93,24-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
24-Nov-2019 - 00:00,28.04,993.02,169.77,91.53,62.98,55.2,293.64,0.67,1.05,3.52,43.87,18.46,42.68,24.01,0.98,14.97,2.75,25-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
25-Nov-2019 - 00:00,27.84,993.7,195.21,102.79,62.26,62.81,144.09,0.6,1.24,3.97,43.77,20.52,44.25,24.23,1.07,10.02,3.7,26-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
26-Nov-2019 - 00:00,28.3,993.28,208.26,97.71,59.96,53.44,108.39,1.16,1.14,4.84,47.09,24.0,45.31,21.32,0.98,23.67,7.84,27-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
27-Nov-2019 - 00:00,27.73,993.15,121.42,57.53,65.77,53.08,79.52,1.63,0.73,2.93,44.64,7.32,23.4,16.06,0.7,21.31,3.42,28-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
28-Nov-2019 - 00:00,26.58,993.8,47.67,23.11,73.04,26.24,93.43,2.31,0.38,1.76,42.37,3.42,15.47,12.06,0.66,19.32,1.78,29-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
29-Nov-2019 - 00:00,26.69,994.48,91.48,47.73,74.41,74.45,163.68,1.12,0.84,3.74,41.93,12.87,29.02,16.16,0.94,15.34,2.19,30-Nov-2019 - 00:00,"Patparganj, Delhi - DPCC"
30-Nov-2019 - 00:00,26.57,994.49,152.49,91.84,76.37,71.96,301.94,0.75,1.25,4.54,47.02,31.17,53.31,22.14,1.05,12.62,2.08,01-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
01-Dec-2019 - 00:00,26.14,994.19,180.12,117.26,70.1,74.03,280.27,0.69,1.08,3.91,40.32,32.17,57.39,25.27,1.03,10.3,1.51,02-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
02-Dec-2019 - 00:00,25.91,994.81,215.38,133.42,67.59,72.91,279.62,0.79,1.25,4.56,41.47,39.98,67.08,27.12,1.34,10.89,1.77,03-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
03-Dec-2019 - 00:00,25.83,994.25,235.14,133.33,64.5,72.73,257.24,0.76,1.54,5.72,43.17,63.24,93.02,29.79,1.59,7.98,2.02,04-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
04-Dec-2019 - 00:00,25.69,996.34,271.77,154.47,65.51,62.12,180.43,0.66,1.83,6.34,44.34,77.13,110.39,33.27,2.0,8.2,2.26,05-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
05-Dec-2019 - 00:00,25.58,998.03,422.45,281.77,73.29,56.55,229.25,0.46,3.02,9.88,57.6,115.7,158.61,42.88,2.74,9.99,2.46,06-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
06-Dec-2019 - 00:00,26.13,997.52,325.58,220.8,75.73,52.81,238.41,0.58,2.1,8.59,62.32,51.74,81.72,30.0,1.6,12.32,2.83,07-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
07-Dec-2019 - 00:00,26.03,996.49,346.76,226.75,76.87,54.68,203.08,0.47,2.15,8.65,61.11,112.45,144.39,31.41,2.75,8.26,3.32,08-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
08-Dec-2019 - 00:00,25.94,996.2,325.14,221.22,75.18,55.01,237.02,0.47,2.72,9.68,56.48,152.76,186.1,33.39,2.81,9.14,2.26,09-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
09-Dec-2019 - 00:00,25.78,995.49,287.04,194.68,71.63,60.2,238.19,0.53,1.97,7.69,53.44,101.11,133.6,32.52,2.16,8.77,2.23,10-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
10-Dec-2019 - 00:00,25.55,992.83,340.36,234.26,72.53,54.35,244.63,0.45,2.33,9.05,52.72,87.42,123.66,36.23,2.37,6.89,2.13,11-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
11-Dec-2019 - 00:00,25.69,991.52,410.55,277.23,74.12,46.37,183.56,0.48,2.67,10.06,52.19,154.11,191.91,37.91,3.15,15.28,2.6,12-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
12-Dec-2019 - 00:00,26.13,990.38,366.33,254.41,70.66,32.85,110.75,1.75,1.54,5.64,56.06,29.49,55.2,25.79,1.58,22.29,2.56,13-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
13-Dec-2019 - 00:00,25.52,990.83,104.12,88.96,82.32,32.15,179.62,1.53,0.7,2.26,49.32,4.45,21.26,16.21,0.7,14.6,1.11,14-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
14-Dec-2019 - 00:00,22.19,997.11,105.09,44.05,78.2,64.97,169.86,0.94,0.87,4.17,28.98,12.07,29.22,17.16,0.75,15.88,1.88,15-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
15-Dec-2019 - 00:00,18.98,996.79,124.12,34.67,78.54,64.75,293.8,0.75,0.82,3.14,17.76,22.47,40.56,18.09,0.91,11.38,1.3,16-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
16-Dec-2019 - 00:00,17.97,997.34,107.07,88.46,83.84,16.22,302.95,0.95,0.62,1.81,17.98,7.19,22.37,15.17,0.66,8.96,0.74,17-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
17-Dec-2019 - 00:00,17.81,998.3,115.0,92.42,80.88,23.54,289.33,0.92,0.67,2.24,18.86,11.9,26.3,14.37,0.71,10.9,0.9,18-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
18-Dec-2019 - 00:00,18.13,997.24,188.74,157.72,76.33,64.95,211.06,0.95,1.03,3.15,17.89,11.32,29.78,18.47,0.9,16.19,0.89,19-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
19-Dec-2019 - 00:00,17.53,995.96,323.74,283.49,85.69,41.42,155.83,0.78,1.63,4.68,16.23,26.04,47.76,21.73,1.5,4.58,1.01,20-Dec-2019 - 00:00,"Patparganj, Delhi - DPCC"
