from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,WS,WD,AT,RH,BP,SR,RF,to date,station
01-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
29-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
30-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-Jan-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
31-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Feb-2019 - 00:00,75.36,185.04,67.29,23.84,55.18,38.43,15.97,1.1,35.63,0.88,82.94,0.41,182.25,15.26,67.29,742.0,12.04,,28-Feb-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Feb-2019 - 00:00,110.04,229.11,63.56,45.34,70.67,39.59,14.56,0.98,48.1,0.92,75.65,0.54,131.83,15.39,65.09,742.0,98.56,,01-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-Mar-2019 - 00:00,96.79,195.58,74.62,16.1,52.78,39.65,28.78,0.78,55.31,0.85,80.37,0.53,135.57,17.25,57.1,742.0,103.48,,02-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Mar-2019 - 00:00,130.52,206.25,81.45,38.26,74.43,52.67,22.11,1.21,19.81,1.3,82.62,0.41,199.9,15.79,78.42,742.0,26.22,1.62,03-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Mar-2019 - 00:00,65.66,122.33,59.74,38.63,63.19,44.23,8.7,1.02,40.03,0.72,83.26,0.42,246.77,16.23,86.68,742.0,69.31,1.75,04-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Mar-2019 - 00:00,111.45,204.14,59.52,63.32,83.14,55.83,12.76,1.05,46.62,1.21,76.07,0.5,146.3,18.51,81.11,741.35,86.55,1.0,05-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Mar-2019 - 00:00,70.76,159.1,57.17,12.04,40.19,56.06,12.52,0.8,58.6,0.57,62.9,0.64,123.18,18.38,68.6,741.67,104.08,,06-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Mar-2019 - 00:00,87.38,222.28,72.17,17.9,52.94,57.73,15.4,0.92,56.14,0.82,67.86,0.58,125.35,19.29,59.93,741.99,105.78,,07-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Mar-2019 - 00:00,121.47,240.83,76.51,25.54,61.46,53.17,20.47,1.01,65.33,1.29,61.13,0.48,136.19,19.8,56.78,741.98,106.02,,08-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Mar-2019 - 00:00,98.52,217.47,69.98,22.12,55.2,52.98,25.15,1.06,56.08,1.34,59.57,0.47,163.7,20.32,56.76,742.0,98.48,,09-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Mar-2019 - 00:00,75.91,171.41,58.06,6.0,35.76,47.61,22.35,0.72,55.19,0.83,63.08,0.61,144.25,20.39,56.21,742.0,103.17,,10-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Mar-2019 - 00:00,65.46,178.64,65.15,13.17,45.36,37.24,16.86,0.95,79.21,0.87,68.74,0.52,161.14,20.33,50.91,742.0,110.36,,11-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Mar-2019 - 00:00,80.55,221.1,74.33,14.92,51.67,42.63,15.75,0.99,61.59,0.91,71.6,0.53,247.02,21.23,56.86,742.0,87.44,,12-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Mar-2019 - 00:00,63.38,143.88,50.76,3.4,29.76,38.05,16.93,0.63,59.38,1.07,64.96,0.56,168.31,21.01,57.8,742.0,90.12,,13-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Mar-2019 - 00:00,105.43,269.52,72.18,23.32,57.35,41.12,22.19,1.4,43.32,1.63,62.48,0.43,179.33,19.78,59.31,742.0,51.98,,14-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Mar-2019 - 00:00,118.45,231.78,57.22,25.36,51.06,47.51,21.77,1.07,39.25,1.68,61.38,0.54,179.91,18.32,69.64,742.03,82.1,1.5,15-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Mar-2019 - 00:00,73.04,144.61,60.57,12.49,42.37,37.67,30.51,0.71,58.57,1.02,64.34,0.6,137.35,19.43,63.01,742.26,116.62,,16-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Mar-2019 - 00:00,61.1,148.6,54.51,2.71,31.2,36.55,18.83,0.69,78.63,0.7,57.28,0.64,139.33,20.36,56.99,742.04,115.4,,17-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Mar-2019 - 00:00,101.43,198.4,60.56,5.4,36.6,41.33,29.37,0.96,77.83,1.46,61.79,0.54,137.35,21.73,52.44,742.0,120.58,,18-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Mar-2019 - 00:00,109.74,246.35,70.33,18.4,52.36,40.02,36.83,1.13,81.52,1.5,61.16,0.52,134.92,22.16,51.76,742.0,117.49,,19-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Mar-2019 - 00:00,113.67,262.73,75.41,17.67,54.46,41.48,44.82,1.15,79.22,1.68,64.19,0.5,165.02,23.64,49.77,741.82,117.61,,20-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Mar-2019 - 00:00,109.85,262.54,85.07,60.93,94.83,43.39,39.7,0.96,54.64,1.35,62.5,0.5,233.97,25.01,47.77,741.49,99.89,,21-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Mar-2019 - 00:00,85.21,159.35,45.98,7.98,30.94,47.37,19.06,0.92,61.05,1.29,61.99,0.47,188.41,24.47,48.72,741.97,115.52,,22-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Mar-2019 - 00:00,44.29,160.77,42.4,2.42,24.51,35.86,24.19,0.63,78.61,0.78,58.69,0.71,138.22,23.49,42.12,742.0,130.9,,23-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Mar-2019 - 00:00,44.23,161.92,48.5,2.47,27.8,34.23,18.19,0.6,88.67,0.47,64.07,0.81,125.34,23.75,44.64,742.0,127.95,,24-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Mar-2019 - 00:00,59.26,170.68,48.69,3.29,28.57,34.61,32.67,0.77,66.06,0.84,66.38,0.67,135.07,24.6,47.55,742.0,122.97,,25-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Mar-2019 - 00:00,77.56,179.12,48.98,4.32,29.58,42.21,36.38,0.96,47.54,1.1,55.59,0.64,139.12,23.25,58.04,742.0,107.21,,26-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Mar-2019 - 00:00,86.31,220.19,61.29,6.48,37.87,48.09,30.58,1.11,54.85,1.04,52.0,0.66,129.36,23.49,55.55,742.0,124.94,,27-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Mar-2019 - 00:00,89.2,257.15,76.92,31.29,66.35,49.77,32.88,1.28,64.89,1.1,56.7,0.56,126.65,25.19,47.69,742.0,110.61,,28-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Mar-2019 - 00:00,161.56,347.77,87.39,42.79,81.26,59.94,53.34,1.98,54.45,2.31,54.04,0.42,148.3,26.98,49.94,742.0,108.95,,29-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
29-Mar-2019 - 00:00,190.38,370.97,79.99,30.28,67.17,63.07,50.1,2.03,51.33,3.38,59.97,0.42,165.65,28.42,54.83,741.49,107.46,,30-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
30-Mar-2019 - 00:00,159.17,370.41,84.65,44.93,81.52,53.49,43.1,1.8,47.84,3.13,54.83,0.42,173.3,29.97,47.97,741.48,108.07,,31-Mar-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
31-Mar-2019 - 00:00,68.54,247.91,52.01,7.56,33.8,43.82,28.29,0.82,69.86,0.94,48.65,0.69,137.26,28.34,41.25,741.54,131.82,,01-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-Apr-2019 - 00:00,54.5,212.25,53.29,3.67,31.33,52.72,28.7,0.75,81.18,0.73,47.26,0.69,132.44,27.06,38.11,741.68,134.97,,02-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Apr-2019 - 00:00,148.53,306.75,66.9,9.72,43.47,58.58,53.58,1.18,68.04,2.72,55.26,0.47,178.54,27.38,41.12,741.81,117.12,,03-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Apr-2019 - 00:00,109.25,286.42,81.13,25.63,64.0,53.99,40.33,1.18,84.26,1.58,49.87,0.51,146.1,28.61,38.33,741.6,127.14,,04-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Apr-2019 - 00:00,176.92,356.18,94.72,27.52,72.76,61.34,60.38,1.62,55.61,2.16,58.78,0.39,222.97,29.52,45.55,741.6,112.66,,05-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Apr-2019 - 00:00,181.48,381.6,88.2,79.52,112.7,57.92,42.99,2.25,42.75,3.23,52.94,0.41,206.61,30.64,45.6,741.49,105.22,,06-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Apr-2019 - 00:00,140.36,400.99,64.73,16.97,48.24,48.75,43.74,2.06,57.5,2.13,46.25,0.45,205.53,31.11,44.88,741.36,103.8,,07-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Apr-2019 - 00:00,140.64,312.32,55.97,14.26,41.36,54.92,38.85,1.76,40.05,1.39,44.51,0.56,230.79,28.89,60.22,741.25,100.15,2.0,08-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Apr-2019 - 00:00,88.84,351.41,64.67,18.75,49.73,48.11,24.33,1.52,56.36,0.83,49.84,0.47,232.06,27.31,52.84,741.29,107.65,,09-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Apr-2019 - 00:00,100.02,229.74,60.9,12.96,42.93,47.3,27.25,1.69,57.13,1.37,46.69,0.42,237.35,28.44,49.47,741.26,120.49,,10-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Apr-2019 - 00:00,137.89,323.22,82.05,46.68,81.57,52.14,47.29,2.0,62.32,2.0,51.94,0.45,154.18,31.16,42.93,741.61,121.42,,11-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Apr-2019 - 00:00,97.88,243.44,49.15,8.97,33.43,39.93,39.71,1.75,70.69,1.55,37.17,0.45,168.23,31.89,38.81,741.42,117.65,,12-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Apr-2019 - 00:00,83.11,276.84,49.63,6.13,31.38,38.99,33.7,1.71,61.79,1.35,38.55,0.53,174.19,30.28,42.47,741.69,108.12,1.0,13-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Apr-2019 - 00:00,96.04,259.29,45.4,7.41,30.18,36.42,43.31,1.57,58.87,1.76,41.06,0.6,157.81,30.91,38.45,741.72,127.6,,14-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Apr-2019 - 00:00,73.2,225.9,42.66,3.72,25.72,31.97,45.58,1.18,55.73,1.11,40.16,0.63,145.06,31.2,37.68,741.57,127.15,,15-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Apr-2019 - 00:00,69.28,288.66,69.26,52.56,79.58,36.18,27.68,1.97,51.4,1.31,45.82,0.58,146.22,32.97,32.85,741.29,129.44,,16-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Apr-2019 - 00:00,50.78,204.52,54.99,45.0,65.76,38.11,14.98,1.35,49.43,0.63,40.7,0.69,195.24,25.84,55.95,741.93,57.48,2.17,17-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Apr-2019 - 00:00,22.03,92.3,66.25,78.21,98.8,29.19,12.51,1.01,46.59,0.29,42.87,0.63,199.18,23.43,62.09,741.94,92.07,1.0,18-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Apr-2019 - 00:00,52.83,126.51,50.67,18.97,42.36,29.89,19.72,1.49,71.17,0.67,36.73,0.46,204.77,24.22,59.29,742.0,113.64,,19-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Apr-2019 - 00:00,115.88,268.92,75.18,46.49,77.9,42.69,47.22,1.87,62.66,1.43,32.33,0.52,121.9,27.19,45.12,741.56,123.56,,20-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Apr-2019 - 00:00,112.08,357.96,100.71,86.75,124.19,50.25,31.24,2.32,86.47,1.32,41.74,0.46,135.44,29.2,38.82,741.28,121.54,,21-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Apr-2019 - 00:00,137.08,351.56,98.8,75.05,113.6,56.13,26.89,2.62,69.9,1.79,42.96,0.48,146.24,30.81,37.45,741.12,125.73,,22-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Apr-2019 - 00:00,105.74,284.11,81.42,42.17,77.67,54.21,29.15,1.71,58.47,1.38,35.98,0.42,193.78,31.66,38.99,741.15,126.31,,23-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Apr-2019 - 00:00,144.67,383.46,95.53,70.44,108.35,59.21,33.12,1.92,70.63,1.68,39.31,0.44,192.25,33.19,38.46,741.24,121.09,,24-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Apr-2019 - 00:00,105.11,359.49,64.0,16.88,47.85,53.07,26.69,1.16,82.13,1.03,32.45,0.45,239.19,33.3,44.93,741.35,114.08,,25-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Apr-2019 - 00:00,84.08,325.74,41.89,9.04,29.7,45.64,26.37,0.9,89.67,0.66,32.12,0.49,241.77,32.58,46.66,741.32,104.92,,26-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Apr-2019 - 00:00,117.62,330.63,48.03,11.68,35.14,37.84,44.09,1.02,61.23,1.26,29.56,0.53,150.67,33.6,33.29,741.34,138.27,,27-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Apr-2019 - 00:00,90.69,462.4,49.7,5.62,31.09,29.09,28.99,1.05,63.36,0.69,26.29,0.74,137.33,34.7,22.5,741.2,136.56,,28-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Apr-2019 - 00:00,84.28,405.84,42.7,4.56,26.51,26.71,38.34,0.92,72.79,0.82,24.76,0.66,139.45,34.56,18.99,741.0,140.76,,29-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
29-Apr-2019 - 00:00,100.04,366.66,67.4,18.78,51.2,37.93,46.95,1.16,58.11,1.3,25.27,0.53,144.86,35.1,18.55,741.06,137.91,,30-Apr-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
30-Apr-2019 - 00:00,113.51,363.29,101.08,61.96,103.86,54.22,39.25,1.09,70.61,1.24,26.23,0.47,216.24,35.27,21.88,741.0,127.09,,01-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-May-2019 - 00:00,121.73,389.82,73.66,15.24,51.66,52.75,43.73,0.88,72.05,1.21,25.2,0.42,219.03,33.8,30.97,740.93,115.0,,02-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-May-2019 - 00:00,68.97,321.53,52.53,13.31,38.84,50.79,19.23,0.87,90.78,0.51,21.0,0.62,231.1,31.81,37.81,741.0,111.27,,03-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-May-2019 - 00:00,44.91,193.44,66.41,23.91,54.79,43.98,16.17,0.82,86.67,0.4,20.8,0.56,214.21,31.27,35.98,741.05,129.29,,04-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-May-2019 - 00:00,79.0,288.94,65.26,6.26,39.88,38.36,28.85,1.11,78.9,0.79,20.36,0.62,137.25,33.16,22.22,741.25,140.71,,05-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-May-2019 - 00:00,97.48,339.79,70.79,27.94,60.45,35.79,24.71,1.45,82.83,0.76,19.24,0.6,134.38,33.5,18.58,741.3,140.67,,06-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-May-2019 - 00:00,157.43,506.49,111.84,115.08,153.11,57.8,55.58,2.33,96.34,1.9,28.54,0.53,120.68,34.22,20.91,741.0,134.23,,07-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-May-2019 - 00:00,161.28,557.92,109.87,110.88,148.65,59.16,48.67,1.76,75.49,1.56,26.69,0.55,128.09,34.4,22.1,741.0,131.8,,08-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-May-2019 - 00:00,175.0,621.79,96.03,92.57,126.38,63.51,46.86,2.16,57.98,1.69,34.86,0.61,129.04,35.13,23.99,741.0,128.26,,09-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-May-2019 - 00:00,176.0,639.3,108.53,99.72,138.85,73.35,47.31,2.16,81.28,1.34,22.24,0.65,98.07,35.84,20.99,741.0,123.16,,10-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-May-2019 - 00:00,117.18,513.21,87.62,40.66,79.91,63.1,23.85,1.16,80.91,0.73,17.52,0.68,121.58,35.52,21.82,741.0,125.98,,11-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-May-2019 - 00:00,131.02,430.05,61.97,7.29,38.98,57.67,30.44,1.42,90.55,0.77,13.48,0.54,149.49,33.21,30.46,741.17,123.79,,12-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-May-2019 - 00:00,215.01,522.11,74.77,42.13,74.11,52.91,35.73,1.85,81.62,1.09,13.11,0.63,148.75,32.67,33.69,741.11,118.88,,13-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-May-2019 - 00:00,190.9,487.03,85.32,51.45,87.31,69.56,41.85,1.06,75.74,1.53,13.61,0.52,176.69,31.92,39.02,741.0,99.53,3.88,14-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-May-2019 - 00:00,78.39,157.99,66.79,15.59,48.29,57.49,20.51,0.9,75.09,0.61,13.06,0.45,189.57,29.33,50.83,741.0,120.15,,15-May-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
