from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Xylene,to date,station
03-Nov-2019 - 00:00,583.64,571.18,14.02,18.41,32.43,0.88,,14.26,0.0,0.0,0.0,0.0,04-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
04-Nov-2019 - 00:00,441.25,345.78,12.27,17.45,29.72,1.13,,17.99,0.38,0.0,0.0,0.0,05-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
05-Nov-2019 - 00:00,290.92,204.02,24.53,17.74,42.26,2.41,,17.68,1.46,0.0,0.0,0.0,06-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
06-Nov-2019 - 00:00,188.31,102.81,39.46,26.94,66.4,2.55,,16.6,1.02,0.0,0.0,0.0,07-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
07-Nov-2019 - 00:00,272.67,169.15,22.75,21.68,44.43,2.45,,13.86,1.05,0.0,0.0,0.0,08-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
08-Nov-2019 - 00:00,217.24,130.0,41.31,21.22,62.53,2.26,,17.28,0.82,0.0,0.0,0.0,09-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
09-Nov-2019 - 00:00,207.31,124.97,19.49,18.68,38.19,1.92,,18.84,0.4,0.0,0.0,0.0,10-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
10-Nov-2019 - 00:00,274.03,179.5,18.8,21.11,39.91,2.01,,22.71,1.5,0.0,0.0,0.0,11-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
11-Nov-2019 - 00:00,363.03,244.52,30.47,26.17,56.64,2.39,,23.72,1.78,0.0,0.0,0.0,12-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
12-Nov-2019 - 00:00,516.66,372.47,28.57,26.81,55.39,3.26,,24.29,2.33,0.0,0.0,0.0,13-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
13-Nov-2019 - 00:00,491.62,338.92,38.77,28.57,67.33,3.52,,24.87,2.22,0.0,0.0,0.0,14-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
14-Nov-2019 - 00:00,520.97,334.22,50.7,29.08,79.78,4.94,,26.65,2.21,0.0,0.0,0.0,15-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
15-Nov-2019 - 00:00,510.54,360.21,47.72,25.31,73.03,3.11,,21.88,2.16,0.0,0.0,0.0,16-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
16-Nov-2019 - 00:00,246.67,143.18,19.46,19.89,39.36,2.01,,19.26,1.1,0.0,0.0,0.0,17-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
17-Nov-2019 - 00:00,139.82,83.51,11.26,16.87,28.14,1.48,,18.78,0.64,0.0,0.0,0.0,18-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
18-Nov-2019 - 00:00,150.21,93.41,29.32,19.63,48.94,3.36,,19.4,0.77,0.0,0.0,0.0,19-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
19-Nov-2019 - 00:00,201.48,121.09,52.01,27.74,79.75,2.73,,21.43,1.1,0.0,0.0,0.0,20-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
20-Nov-2019 - 00:00,273.24,180.98,99.16,35.81,134.99,2.0,,18.17,2.11,0.0,0.0,0.0,21-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
21-Nov-2019 - 00:00,250.12,144.68,132.47,47.58,177.29,2.41,0.0,16.51,7.35,0.0,0.0,0.0,22-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
22-Nov-2019 - 00:00,247.9,172.0,53.84,29.1,82.95,1.76,,23.28,0.0,0.0,0.0,0.0,23-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
23-Nov-2019 - 00:00,168.83,104.57,19.8,21.77,41.58,1.11,,16.65,0.0,0.0,0.0,0.0,24-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
24-Nov-2019 - 00:00,138.19,89.86,13.31,18.4,31.7,0.84,,20.59,0.0,0.0,0.0,0.0,25-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
25-Nov-2019 - 00:00,152.19,98.01,33.38,32.35,65.7,1.38,,26.12,2.06,0.0,0.0,0.0,26-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
26-Nov-2019 - 00:00,200.89,105.45,26.9,34.5,59.59,1.46,,28.36,7.61,0.0,0.0,0.0,27-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
27-Nov-2019 - 00:00,108.0,51.98,0.14,14.02,0.03,0.78,20.3,21.95,4.9,0.0,0.0,0.0,28-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
28-Nov-2019 - 00:00,58.37,36.94,,,0.0,1.07,0.0,8.27,3.31,0.0,0.0,0.0,29-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
29-Nov-2019 - 00:00,78.25,43.28,58.54,12.04,22.7,1.37,,8.73,5.38,0.0,0.0,0.0,30-Nov-2019 - 00:00,"North Campus, DU, Delhi - IMD"
30-Nov-2019 - 00:00,132.51,77.71,45.08,7.53,34.47,1.3,,8.86,7.72,0.0,0.0,0.0,01-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
01-Dec-2019 - 00:00,140.95,92.44,41.71,2.91,41.31,1.07,,14.26,7.54,0.0,0.0,0.0,02-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
02-Dec-2019 - 00:00,173.0,109.26,59.47,7.09,59.29,1.21,,14.71,8.55,0.0,0.0,0.0,03-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
03-Dec-2019 - 00:00,200.8,121.85,84.71,11.61,86.52,1.84,,14.81,7.72,0.0,0.0,0.0,04-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
04-Dec-2019 - 00:00,242.67,148.13,97.23,9.69,95.86,2.16,,16.18,4.58,0.0,0.0,0.0,05-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
05-Dec-2019 - 00:00,354.39,243.32,60.62,41.66,88.58,2.64,,16.64,4.27,0.0,0.0,0.0,06-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
06-Dec-2019 - 00:00,303.35,200.91,36.86,44.36,81.22,1.69,,13.19,4.34,0.0,0.0,0.0,07-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
07-Dec-2019 - 00:00,264.73,174.21,32.43,37.62,70.05,1.82,,9.59,5.49,0.0,0.0,0.0,08-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
08-Dec-2019 - 00:00,317.47,211.2,45.6,42.81,88.41,2.8,,12.72,0.5,0.0,0.0,0.0,09-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
09-Dec-2019 - 00:00,259.25,159.34,25.15,32.38,57.54,2.69,,17.96,0.0,0.0,0.0,0.0,10-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
10-Dec-2019 - 00:00,324.63,210.56,32.65,38.75,71.39,1.22,,22.86,2.35,0.0,0.0,0.0,11-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
11-Dec-2019 - 00:00,405.71,281.89,54.38,51.24,105.63,2.62,,20.24,2.97,0.0,0.0,0.0,12-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
12-Dec-2019 - 00:00,412.87,286.0,21.1,32.82,53.92,4.96,,32.31,0.0,0.0,0.0,0.0,13-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
13-Dec-2019 - 00:00,103.06,74.62,4.45,22.88,27.33,6.13,,14.78,0.0,0.0,0.0,0.0,14-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
14-Dec-2019 - 00:00,141.83,79.24,8.99,24.52,33.5,5.08,,10.1,2.27,0.0,0.0,0.0,15-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
15-Dec-2019 - 00:00,136.88,76.3,6.14,22.34,28.48,6.03,,7.73,6.66,0.0,0.0,0.0,16-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
16-Dec-2019 - 00:00,112.38,66.59,3.77,20.8,24.56,6.6,,6.44,3.93,0.0,0.0,0.0,17-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
17-Dec-2019 - 00:00,135.05,78.07,8.74,24.49,33.23,5.15,,8.79,4.8,0.0,0.0,0.0,18-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
18-Dec-2019 - 00:00,208.79,126.4,10.61,26.71,37.32,4.07,,11.93,6.07,0.0,0.0,0.0,19-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
19-Dec-2019 - 00:00,436.99,270.14,23.14,32.71,55.84,6.72,,11.96,0.0,0.0,0.0,0.0,20-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
20-Dec-2019 - 00:00,527.5,324.93,12.36,27.35,39.71,6.36,,8.36,0.0,0.0,0.0,0.0,21-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
21-Dec-2019 - 00:00,391.23,239.19,8.47,24.9,33.38,3.57,,5.41,3.99,0.0,0.0,0.0,22-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
22-Dec-2019 - 00:00,205.19,122.36,5.16,21.69,26.85,0.0,,9.28,4.7,0.0,0.0,0.0,23-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
23-Dec-2019 - 00:00,250.44,149.78,6.35,22.14,28.5,0.0,,6.65,0.0,0.0,0.0,0.0,24-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
24-Dec-2019 - 00:00,406.58,234.48,11.82,29.95,41.78,0.57,,12.31,2.69,0.0,0.0,0.0,25-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
25-Dec-2019 - 00:00,240.06,135.19,7.54,27.28,34.83,2.12,,5.48,2.26,0.0,0.0,0.0,26-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
26-Dec-2019 - 00:00,284.86,163.33,7.47,27.19,34.66,2.57,,7.81,0.0,0.0,0.0,0.0,27-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
27-Dec-2019 - 00:00,374.54,212.0,11.87,30.17,42.03,2.57,,6.96,3.25,0.0,0.0,0.0,28-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
28-Dec-2019 - 00:00,426.57,236.24,28.82,38.74,67.56,3.2,,6.81,5.42,0.0,0.0,0.0,29-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
29-Dec-2019 - 00:00,442.44,249.94,14.33,31.66,45.99,2.94,,10.51,0.37,0.0,0.0,0.0,30-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
30-Dec-2019 - 00:00,448.74,271.43,29.06,36.8,65.86,2.86,,5.34,0.0,0.0,0.0,0.0,31-Dec-2019 - 00:00,"North Campus, DU, Delhi - IMD"
31-Dec-2019 - 00:00,,,,,,,,,,,,,01-Jan-2020 - 00:00,"North Campus, DU, Delhi - IMD"
