from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
17-Dec-2019 - 00:00,99.35,145.59,47.83,6.88,31.12,25.96,5.83,0.97,48.92,14.62,1.26,155.72,79.6,710.23,156.17,0.0,18-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Dec-2019 - 00:00,82.18,137.04,57.79,7.75,37.12,22.95,7.83,1.07,45.12,16.14,0.79,143.21,70.52,709.66,154.24,0.0,19-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Dec-2019 - 00:00,74.01,133.47,60.04,8.28,38.76,22.99,12.34,1.21,48.04,18.13,0.62,143.78,67.36,707.99,155.98,0.0,20-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Dec-2019 - 00:00,90.99,173.33,69.63,13.08,47.77,26.02,14.13,1.29,46.76,19.25,0.5,181.49,69.7,706.36,144.23,0.0,21-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Dec-2019 - 00:00,80.38,157.25,59.86,5.62,36.49,24.63,13.43,1.18,60.77,20.71,0.66,184.85,62.48,706.48,159.35,0.0,22-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Dec-2019 - 00:00,80.18,149.32,56.27,6.08,34.97,26.97,10.87,1.13,61.77,19.46,1.03,171.31,59.89,707.62,146.07,0.0,23-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Dec-2019 - 00:00,69.56,125.33,49.28,3.84,29.42,24.74,8.23,0.97,65.12,19.64,0.71,153.55,56.94,706.89,149.5,0.0,24-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Dec-2019 - 00:00,78.74,139.45,48.42,5.76,30.52,25.79,9.23,1.09,50.56,19.34,0.89,139.16,68.23,706.79,135.99,0.0,25-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Dec-2019 - 00:00,116.31,169.74,41.16,8.7,29.06,30.88,6.76,1.17,35.14,17.79,1.32,152.38,82.14,706.91,146.8,0.0,26-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Dec-2019 - 00:00,77.93,133.28,50.94,9.38,34.81,22.14,8.02,1.06,51.2,17.05,1.23,150.92,60.43,707.17,146.33,0.0,27-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Dec-2019 - 00:00,56.35,118.86,53.92,11.16,37.85,17.77,10.3,0.98,48.2,15.9,1.06,158.41,45.6,707.93,142.68,0.0,28-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Dec-2019 - 00:00,46.6,88.74,44.53,8.22,30.46,16.89,10.58,0.87,53.77,15.55,0.86,146.0,48.96,708.14,154.53,0.0,29-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Dec-2019 - 00:00,64.68,111.92,46.01,6.63,29.96,19.43,3.89,0.9,47.97,15.43,0.74,143.25,54.28,708.0,140.38,0.0,30-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Dec-2019 - 00:00,68.69,119.65,43.76,5.99,28.23,20.63,7.11,0.97,51.87,16.12,0.88,151.32,57.35,706.71,148.7,0.0,31-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
31-Dec-2019 - 00:00,86.0,143.0,42.3,2.85,24.85,24.25,5.0,0.8,40.95,14.1,0.6,139.5,72.0,707.0,28.5,0.0,01-Jan-2020 - 00:00,"T T Nagar, Bhopal - MPPCB"
