from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
22-Jul-2018 - 00:00,28.88,975.78,53.77,22.55,90.55,123.2,26.99,227.21,1.13,0.98,0.74,44.11,4.21,26.42,17.5,7.61,23.43,23-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
23-Jul-2018 - 00:00,30.86,975.58,98.67,33.08,81.62,139.05,36.65,202.65,1.18,1.02,0.65,52.44,4.43,26.72,17.82,7.41,19.29,24-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
24-Jul-2018 - 00:00,32.25,976.1,166.08,42.65,77.6,148.37,30.67,124.26,0.92,1.03,1.02,56.47,3.96,24.91,16.5,11.91,14.27,25-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
25-Jul-2018 - 00:00,29.68,975.58,93.23,23.17,89.48,97.46,29.41,57.16,1.26,0.83,0.23,44.98,4.34,21.31,14.88,5.26,9.62,26-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
26-Jul-2018 - 00:00,27.04,975.79,43.57,17.18,95.18,43.89,25.17,100.23,1.73,0.76,0.38,37.13,3.27,16.56,11.47,5.27,15.16,27-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
27-Jul-2018 - 00:00,26.68,974.92,24.31,10.54,95.3,43.47,21.26,94.22,0.93,0.72,0.22,25.95,2.63,11.69,8.35,7.11,14.08,28-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
28-Jul-2018 - 00:00,27.94,975.4,70.83,25.91,92.82,97.69,21.38,98.68,2.06,0.87,0.54,34.05,2.63,15.55,10.43,9.92,13.97,29-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
29-Jul-2018 - 00:00,33.71,975.68,191.13,39.8,70.62,317.21,20.07,95.84,2.07,0.75,0.15,46.98,4.47,18.63,13.54,14.59,13.24,30-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
30-Jul-2018 - 00:00,31.19,975.62,172.21,36.56,78.62,175.87,47.8,93.89,1.73,0.88,0.56,48.56,6.13,22.64,17.04,12.63,12.62,31-Jul-2018 - 00:00,"Mundka, Delhi - DPCC"
31-Jul-2018 - 00:00,31.61,974.79,212.69,37.45,71.87,147.24,44.3,109.61,2.12,0.83,0.85,48.14,2.74,18.05,11.84,14.45,13.94,01-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
01-Aug-2018 - 00:00,32.1,975.32,256.67,48.29,69.32,226.65,47.9,76.9,1.78,0.86,1.12,45.26,11.17,26.61,23.28,13.7,11.35,02-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
02-Aug-2018 - 00:00,32.42,976.67,360.39,59.47,66.3,189.54,27.87,63.79,1.71,0.84,1.04,41.18,7.83,21.81,17.99,8.31,11.21,03-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
03-Aug-2018 - 00:00,32.19,977.14,343.88,52.3,61.94,179.64,27.5,59.32,1.73,0.69,0.81,32.54,7.52,20.71,17.15,6.56,11.35,04-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
04-Aug-2018 - 00:00,32.4,976.73,384.77,63.32,60.01,184.99,41.21,59.46,1.58,0.74,1.37,31.31,9.92,21.4,19.49,7.14,11.24,05-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
05-Aug-2018 - 00:00,30.66,976.79,291.08,50.32,71.84,105.62,26.5,136.78,1.63,0.73,1.02,36.47,6.51,19.36,15.61,3.78,9.9,06-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
06-Aug-2018 - 00:00,28.09,977.08,146.33,42.98,89.74,50.14,36.23,266.92,0.89,0.9,2.74,59.16,6.19,23.36,17.48,4.4,10.85,07-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
07-Aug-2018 - 00:00,28.8,977.15,161.8,49.59,89.1,84.78,39.42,170.97,0.79,0.97,2.26,50.29,4.71,24.55,16.9,6.68,13.75,08-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
08-Aug-2018 - 00:00,30.19,977.58,98.12,39.95,82.1,186.86,30.89,228.6,1.49,0.97,1.38,46.68,6.41,23.37,17.67,6.48,11.49,09-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
09-Aug-2018 - 00:00,32.73,979.86,125.3,35.99,67.1,238.82,32.86,291.29,1.61,0.9,1.98,49.94,5.33,25.82,18.09,15.69,7.51,10-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
10-Aug-2018 - 00:00,32.94,978.77,226.6,49.98,70.8,160.47,60.35,142.0,1.05,1.12,2.12,56.08,17.41,32.08,31.24,5.64,11.46,11-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
11-Aug-2018 - 00:00,33.1,975.26,153.21,27.28,71.28,208.75,23.71,65.3,2.31,0.72,0.65,45.35,4.08,19.4,13.66,6.44,15.53,12-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
12-Aug-2018 - 00:00,31.6,973.51,110.31,20.9,71.63,106.67,20.59,78.4,1.17,0.71,1.27,34.49,5.26,20.96,15.43,5.54,11.29,13-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
13-Aug-2018 - 00:00,31.92,974.89,130.21,26.08,67.03,154.68,30.19,147.62,1.14,0.79,1.27,32.94,3.66,22.29,14.84,7.14,13.12,14-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
14-Aug-2018 - 00:00,33.05,975.87,196.7,50.04,69.13,181.79,36.15,131.28,0.61,0.97,2.73,45.54,6.07,27.72,19.68,9.19,14.56,15-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
15-Aug-2018 - 00:00,31.84,977.5,127.21,36.6,74.57,171.72,22.09,174.63,1.29,0.81,0.97,49.25,2.62,22.49,14.04,10.94,12.18,16-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
16-Aug-2018 - 00:00,30.65,979.15,129.5,50.23,82.63,149.36,68.78,169.22,0.76,1.48,1.58,50.84,22.32,34.82,36.73,19.22,12.02,17-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
17-Aug-2018 - 00:00,31.92,976.82,140.73,56.77,79.17,187.49,30.86,273.12,1.21,0.87,1.15,56.56,9.92,24.42,21.09,6.1,12.25,18-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
18-Aug-2018 - 00:00,31.51,976.94,126.7,38.22,82.89,173.87,28.77,305.46,1.33,0.93,1.58,46.82,10.58,29.81,24.51,2.49,13.45,19-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
19-Aug-2018 - 00:00,30.79,976.21,191.7,69.3,87.95,105.39,51.08,125.35,0.76,1.32,1.15,55.6,8.34,41.69,28.97,2.18,21.12,20-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
20-Aug-2018 - 00:00,32.05,977.72,181.53,72.03,76.73,163.73,36.04,234.15,0.84,1.19,1.17,54.04,11.53,32.33,26.61,2.38,14.84,21-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
21-Aug-2018 - 00:00,32.38,977.57,133.5,31.52,71.43,192.99,35.62,274.08,1.23,1.06,1.42,37.38,8.92,32.56,24.57,2.13,16.76,22-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
22-Aug-2018 - 00:00,30.8,977.12,97.57,29.59,80.82,98.65,49.19,189.74,1.11,1.24,1.17,42.35,11.62,31.37,26.16,2.04,17.58,23-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
23-Aug-2018 - 00:00,29.42,978.0,95.98,26.81,91.2,120.29,58.87,82.87,1.47,0.87,0.74,46.61,10.94,21.1,20.13,6.5,20.01,24-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
24-Aug-2018 - 00:00,31.1,977.23,169.31,21.6,79.6,156.82,78.94,74.4,1.56,0.78,0.78,31.9,6.57,19.39,15.66,14.31,22.49,25-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
25-Aug-2018 - 00:00,31.05,976.88,144.94,13.71,73.91,194.61,35.15,78.06,2.02,0.66,0.97,32.66,3.71,15.44,11.25,17.21,34.23,26-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
26-Aug-2018 - 00:00,33.36,976.35,130.23,19.7,66.42,275.16,23.73,117.21,1.72,0.74,0.36,29.68,1.32,11.23,7.06,22.03,15.38,27-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
27-Aug-2018 - 00:00,30.42,978.01,104.25,26.6,84.75,133.79,31.29,175.45,0.72,0.89,1.41,35.66,3.34,20.11,13.42,14.94,14.24,28-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
28-Aug-2018 - 00:00,28.27,979.18,55.48,24.88,93.74,89.94,45.79,183.63,1.03,1.04,1.47,32.83,8.74,23.9,19.85,8.29,13.7,29-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
29-Aug-2018 - 00:00,28.84,980.15,67.54,25.83,91.48,99.6,48.18,215.92,1.04,1.0,1.2,33.78,10.96,29.85,24.79,5.77,12.76,30-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
30-Aug-2018 - 00:00,31.77,978.06,157.46,38.54,79.43,205.28,50.24,108.49,1.04,1.21,0.66,32.04,12.29,27.5,24.66,5.11,14.13,31-Aug-2018 - 00:00,"Mundka, Delhi - DPCC"
31-Aug-2018 - 00:00,31.79,978.2,223.96,43.17,78.79,164.51,34.83,101.27,1.29,1.04,0.41,38.05,7.96,25.11,19.85,3.63,14.24,01-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
01-Sep-2018 - 00:00,28.79,980.27,170.69,47.33,92.46,46.75,59.1,158.03,0.7,1.22,0.43,46.01,12.46,33.75,28.11,3.21,15.81,02-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
02-Sep-2018 - 00:00,27.55,980.17,78.72,32.34,93.42,86.77,40.59,111.85,0.89,0.91,0.41,43.33,8.56,21.08,18.19,3.06,19.86,03-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
03-Sep-2018 - 00:00,27.54,980.31,75.36,40.5,93.69,76.17,50.73,192.27,0.71,1.29,0.74,29.69,10.07,28.23,23.23,2.62,10.34,04-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
04-Sep-2018 - 00:00,28.37,980.9,130.32,57.99,89.42,110.37,49.23,99.59,0.92,1.62,0.71,37.78,18.65,30.85,31.62,4.11,13.21,05-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
05-Sep-2018 - 00:00,28.35,980.28,143.7,35.72,90.34,107.9,47.09,92.83,1.09,1.02,1.16,29.57,9.57,25.43,21.33,5.4,12.91,06-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
06-Sep-2018 - 00:00,29.46,979.65,133.02,29.87,79.8,215.98,42.72,104.51,1.78,0.86,1.17,32.93,7.42,19.78,16.58,5.64,14.83,07-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
07-Sep-2018 - 00:00,28.43,981.41,78.29,29.77,87.18,131.98,66.74,113.78,0.76,1.03,1.52,28.63,4.8,30.1,19.91,5.24,17.27,08-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
08-Sep-2018 - 00:00,28.55,981.67,72.52,27.08,86.33,131.96,48.47,239.53,1.25,1.01,2.26,33.68,7.67,22.29,18.11,4.77,19.28,09-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
09-Sep-2018 - 00:00,28.82,982.94,65.85,18.57,81.03,178.33,30.42,299.12,1.9,0.78,1.16,27.9,4.37,22.28,15.42,3.93,21.72,10-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
10-Sep-2018 - 00:00,26.43,983.57,129.85,36.45,95.1,125.86,42.52,143.24,1.03,0.93,1.75,27.1,6.28,30.68,21.44,5.8,13.99,11-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
11-Sep-2018 - 00:00,26.4,983.59,129.47,22.41,95.31,163.73,28.72,64.76,1.4,0.79,0.72,27.02,5.61,18.04,14.17,7.11,14.5,12-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
12-Sep-2018 - 00:00,26.4,983.59,176.63,22.78,95.31,194.03,31.76,71.53,2.17,0.7,0.71,26.97,4.85,18.3,13.67,16.25,17.31,13-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
13-Sep-2018 - 00:00,26.4,983.6,165.4,21.39,95.32,205.86,30.0,67.73,1.82,0.71,0.69,24.53,6.17,18.73,15.01,24.09,21.17,14-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
14-Sep-2018 - 00:00,26.4,983.57,201.5,32.65,95.32,194.36,37.06,80.12,1.66,0.79,1.27,24.7,11.91,19.74,20.23,27.68,15.51,15-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
15-Sep-2018 - 00:00,26.4,983.57,243.15,48.98,95.31,195.53,63.36,92.7,1.73,0.79,2.42,27.05,9.99,22.35,20.03,27.45,20.01,16-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
16-Sep-2018 - 00:00,26.4,983.57,199.88,44.06,95.31,196.87,72.52,94.48,1.95,0.77,1.62,32.76,9.05,21.9,19.04,29.08,17.96,17-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
17-Sep-2018 - 00:00,26.4,983.57,245.27,62.65,95.31,170.83,55.34,105.21,1.96,0.94,2.55,34.63,10.15,22.54,20.25,45.02,16.78,18-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
18-Sep-2018 - 00:00,26.4,983.58,253.96,63.25,95.32,184.58,53.72,88.46,1.56,0.93,2.44,36.18,10.53,27.04,22.95,44.77,18.55,19-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
19-Sep-2018 - 00:00,29.18,981.09,297.46,67.79,75.31,202.07,54.79,76.41,1.45,1.02,2.62,37.9,10.96,29.27,24.53,49.19,17.41,20-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
20-Sep-2018 - 00:00,33.22,983.02,286.69,83.35,64.9,187.61,101.72,128.58,0.86,1.12,4.97,40.43,11.84,33.99,27.76,58.53,28.17,21-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
21-Sep-2018 - 00:00,29.52,985.41,149.69,43.33,65.14,182.18,81.4,290.15,2.15,0.9,4.31,40.81,5.51,34.38,22.74,24.48,16.9,22-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
22-Sep-2018 - 00:00,25.87,985.72,43.71,20.63,92.4,59.0,116.94,260.84,1.82,0.87,5.56,31.9,5.23,25.44,17.79,15.66,18.05,23-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
23-Sep-2018 - 00:00,27.04,985.21,64.19,29.71,90.2,87.95,56.05,292.97,2.6,0.8,2.75,30.6,3.18,23.89,15.31,21.65,27.19,24-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
24-Sep-2018 - 00:00,25.43,983.49,28.48,14.83,94.9,60.47,67.6,229.09,2.24,0.79,2.45,26.55,5.45,20.54,15.37,18.19,23.44,25-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
25-Sep-2018 - 00:00,24.38,985.25,54.91,18.56,93.45,78.07,142.03,104.73,2.18,0.8,4.42,21.19,2.98,13.5,9.65,28.49,27.15,26-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
26-Sep-2018 - 00:00,27.87,984.91,180.8,48.61,80.28,216.74,193.24,96.71,1.29,1.15,11.36,26.37,15.34,24.27,25.41,31.06,24.4,27-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
27-Sep-2018 - 00:00,29.39,985.61,315.81,83.44,77.79,195.92,149.09,81.68,0.76,1.5,10.22,39.48,41.4,32.51,51.03,34.83,32.64,28-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
28-Sep-2018 - 00:00,30.06,986.26,393.38,100.42,69.5,202.65,211.65,89.64,0.76,1.76,10.2,45.87,54.23,38.76,64.82,31.18,26.38,29-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
29-Sep-2018 - 00:00,29.75,986.95,397.68,99.48,72.56,183.41,209.2,114.95,1.22,1.41,8.18,54.93,39.96,36.75,52.1,37.42,20.27,30-Sep-2018 - 00:00,"Mundka, Delhi - DPCC"
30-Sep-2018 - 00:00,28.96,986.46,234.74,74.76,70.86,195.67,132.98,95.24,1.85,1.22,7.24,39.17,8.95,25.42,20.81,32.93,22.95,01-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
01-Oct-2018 - 00:00,29.62,986.17,300.95,78.08,70.3,191.48,147.55,88.81,1.15,1.19,5.48,39.76,14.2,31.94,28.57,31.69,20.39,02-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
02-Oct-2018 - 00:00,25.18,986.21,241.28,81.05,95.13,185.76,127.32,76.36,1.01,1.07,5.51,46.55,18.21,33.1,32.47,24.57,29.02,03-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
03-Oct-2018 - 00:00,25.16,986.18,289.68,73.7,95.32,181.67,146.75,93.45,0.77,1.11,6.85,36.24,23.99,35.91,38.91,26.93,23.07,04-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
04-Oct-2018 - 00:00,26.84,986.47,350.9,151.22,82.47,150.85,121.67,106.43,0.78,1.42,9.11,49.25,29.34,45.17,47.91,42.09,20.41,05-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
05-Oct-2018 - 00:00,29.71,988.68,443.69,203.1,62.95,155.42,189.64,122.52,0.74,1.57,11.94,53.43,45.48,46.68,61.91,27.08,22.56,06-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
06-Oct-2018 - 00:00,28.85,988.36,355.56,98.83,60.14,167.96,141.53,81.24,1.18,1.12,6.19,43.67,20.88,39.42,37.9,16.47,23.25,07-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
07-Oct-2018 - 00:00,28.54,987.76,302.58,98.65,56.92,159.25,97.91,80.53,0.83,1.08,9.75,40.62,15.68,34.6,31.27,29.18,22.04,08-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
08-Oct-2018 - 00:00,29.59,986.07,374.5,123.27,51.9,146.74,147.6,160.32,0.73,1.37,8.19,38.81,15.2,54.71,41.34,36.64,28.41,09-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
09-Oct-2018 - 00:00,30.04,984.9,380.96,125.17,46.69,140.55,99.36,297.46,1.38,1.94,10.03,45.84,26.18,69.69,58.89,59.14,21.99,10-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
10-Oct-2018 - 00:00,29.71,985.55,295.86,97.82,56.86,133.78,96.03,303.26,1.95,1.47,7.82,60.49,18.4,59.16,50.47,23.89,18.96,11-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
11-Oct-2018 - 00:00,27.28,987.5,222.91,74.18,56.02,125.48,78.78,256.36,1.6,1.04,5.83,43.72,8.92,42.24,30.08,19.94,25.42,12-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
12-Oct-2018 - 00:00,25.7,989.69,277.57,86.83,54.87,142.25,75.92,118.75,0.66,0.94,6.79,31.87,11.45,37.68,29.39,25.91,22.76,13-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
13-Oct-2018 - 00:00,25.48,990.02,400.66,154.95,58.4,143.63,125.0,85.41,1.25,1.36,7.05,46.04,23.61,41.7,41.43,25.15,22.26,14-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
14-Oct-2018 - 00:00,25.67,989.15,355.4,132.2,56.93,143.48,137.07,84.44,1.45,1.14,6.39,43.16,23.35,39.08,39.85,25.91,24.62,15-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
15-Oct-2018 - 00:00,26.6,989.37,370.11,135.95,51.83,132.48,137.21,63.45,0.8,1.27,8.01,39.83,22.53,46.11,42.85,25.01,23.52,16-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
16-Oct-2018 - 00:00,27.76,988.76,566.84,231.79,52.48,96.72,284.79,232.99,0.69,2.65,20.87,58.04,82.09,79.22,108.95,28.77,25.64,17-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
17-Oct-2018 - 00:00,28.48,987.36,506.52,173.82,44.9,129.59,185.62,201.71,0.84,1.78,12.5,55.15,58.95,53.94,76.76,14.24,22.84,18-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
18-Oct-2018 - 00:00,27.57,986.73,513.95,196.62,50.17,129.47,226.88,236.58,0.83,2.64,17.57,67.71,109.14,71.52,126.97,51.23,21.42,19-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
19-Oct-2018 - 00:00,26.14,988.59,392.62,151.28,52.99,129.11,141.78,108.3,0.83,1.25,9.35,57.29,14.69,45.2,36.0,57.01,19.89,20-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
20-Oct-2018 - 00:00,25.97,990.93,467.78,199.84,47.83,154.74,149.85,87.34,0.53,1.37,10.61,46.63,21.8,42.53,40.42,45.92,21.31,21-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
21-Oct-2018 - 00:00,25.27,991.62,412.04,156.78,46.1,136.92,169.97,108.84,0.93,1.43,8.78,42.2,18.74,44.07,38.74,41.51,19.13,22-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
22-Oct-2018 - 00:00,24.46,990.59,509.1,161.62,50.25,150.95,144.82,71.69,1.49,1.43,7.91,43.09,43.36,52.91,63.51,43.19,18.38,23-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
23-Oct-2018 - 00:00,25.08,990.25,459.84,155.36,43.32,148.64,126.1,78.14,0.82,1.52,11.27,42.77,39.97,54.83,61.64,44.25,21.13,24-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
24-Oct-2018 - 00:00,24.99,990.09,628.16,231.96,48.64,108.9,290.2,156.59,0.52,2.34,17.35,54.53,76.03,88.22,108.9,42.53,27.03,25-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
25-Oct-2018 - 00:00,24.67,991.42,629.26,243.79,56.55,112.74,278.48,203.33,0.48,2.48,16.18,63.03,83.31,77.41,109.06,48.83,24.1,26-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
26-Oct-2018 - 00:00,24.12,993.46,598.68,243.18,58.18,121.23,248.41,155.62,0.47,2.41,17.75,56.6,71.13,70.87,94.41,31.67,24.2,27-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
27-Oct-2018 - 00:00,24.37,993.65,628.37,297.25,58.84,128.88,242.19,106.29,0.4,3.0,19.11,82.52,143.43,80.96,159.98,40.75,20.9,28-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
28-Oct-2018 - 00:00,24.41,993.27,548.87,277.1,61.8,142.76,248.02,91.32,0.79,2.07,12.88,88.94,60.98,66.56,85.04,39.22,16.42,29-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
29-Oct-2018 - 00:00,24.43,992.5,597.48,307.94,61.52,131.12,215.75,84.56,0.88,2.21,13.07,87.85,73.71,69.46,96.96,37.36,27.31,30-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
30-Oct-2018 - 00:00,24.36,992.32,589.85,306.27,59.82,120.19,230.29,106.01,0.45,2.42,12.49,85.9,69.74,72.02,95.05,41.36,28.54,31-Oct-2018 - 00:00,"Mundka, Delhi - DPCC"
31-Oct-2018 - 00:00,24.25,992.76,673.4,343.42,68.08,109.51,292.03,125.73,0.4,3.18,16.87,96.32,138.13,80.99,155.64,42.84,29.85,01-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
01-Nov-2018 - 00:00,24.59,991.53,573.38,357.6,63.19,111.14,255.37,223.86,0.54,3.19,18.65,99.5,95.56,92.83,127.25,49.37,27.54,02-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
02-Nov-2018 - 00:00,26.01,989.84,410.05,218.86,50.32,108.43,184.06,281.9,1.06,2.0,14.44,80.63,27.0,96.97,73.56,43.48,27.23,03-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
03-Nov-2018 - 00:00,25.09,988.7,353.41,182.74,54.45,87.65,128.87,279.54,1.73,1.55,11.1,81.09,12.08,71.56,47.89,42.12,27.77,04-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
04-Nov-2018 - 00:00,23.34,990.73,209.28,119.42,54.69,120.16,69.7,169.42,1.73,0.93,5.79,55.94,5.99,30.82,21.29,65.1,22.5,05-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
05-Nov-2018 - 00:00,19.98,991.43,549.39,377.51,70.45,92.78,114.58,81.63,1.44,1.75,9.78,69.81,12.94,44.27,34.16,32.87,22.01,06-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
06-Nov-2018 - 00:00,21.39,991.76,432.32,220.32,42.73,134.67,80.7,105.5,2.33,1.19,7.93,49.87,4.81,31.51,20.74,54.33,22.07,07-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
07-Nov-2018 - 00:00,20.39,992.23,384.24,235.03,38.35,128.8,61.36,85.72,1.27,1.25,7.6,47.26,10.52,44.53,32.2,56.12,32.21,08-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
08-Nov-2018 - 00:00,19.25,992.33,632.69,448.63,51.64,90.33,129.95,153.62,0.34,1.77,13.75,68.45,24.4,50.7,46.87,28.9,38.92,09-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
09-Nov-2018 - 00:00,20.69,990.69,447.89,310.76,61.51,110.75,141.93,108.59,0.55,2.06,12.79,80.09,26.69,55.67,51.37,35.64,23.5,10-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
10-Nov-2018 - 00:00,20.6,991.43,593.34,387.82,69.31,84.97,125.02,157.09,0.44,3.53,16.04,95.18,46.47,87.78,84.5,32.99,26.46,11-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
11-Nov-2018 - 00:00,22.31,991.65,609.81,378.79,61.94,106.01,234.52,203.41,0.47,3.66,17.95,99.68,90.95,82.58,118.08,36.62,26.09,12-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
12-Nov-2018 - 00:00,22.38,989.69,629.27,371.81,65.91,91.3,212.29,188.69,0.38,3.06,17.9,105.9,49.1,85.28,85.37,40.07,30.4,13-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
13-Nov-2018 - 00:00,22.7,987.47,519.02,314.58,67.44,61.65,247.17,195.54,0.84,3.26,17.87,108.65,78.4,98.01,115.99,15.14,29.19,14-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
14-Nov-2018 - 00:00,23.05,988.27,233.23,135.44,70.28,104.49,105.34,272.63,1.06,1.63,8.86,90.03,27.55,77.45,63.65,15.72,25.61,15-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
15-Nov-2018 - 00:00,21.74,991.93,219.44,137.1,72.36,108.45,61.26,186.43,1.42,1.26,6.76,82.85,19.09,45.55,39.8,19.56,21.7,16-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
16-Nov-2018 - 00:00,20.1,991.23,310.77,182.38,61.39,141.81,60.68,93.64,2.23,1.16,5.05,59.83,18.38,36.92,34.61,28.38,24.52,17-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
17-Nov-2018 - 00:00,20.03,989.63,396.85,193.18,60.44,131.68,91.4,51.84,0.75,1.32,6.65,67.54,33.73,50.96,54.62,20.97,21.0,18-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
18-Nov-2018 - 00:00,21.79,990.35,375.56,196.94,55.61,119.15,127.42,208.09,1.04,1.7,10.12,69.88,63.13,55.6,81.09,24.03,23.36,19-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
19-Nov-2018 - 00:00,22.62,992.44,384.48,195.56,51.09,73.28,118.81,296.84,1.63,1.73,10.79,74.33,27.5,54.26,51.28,30.01,22.51,20-Nov-2018 - 00:00,"Mundka, Delhi - DPCC"
