from date,PM10,SO2,NO,NO2,NOx,NH3,CO,Ozone,Benzene,Eth-Benzene,SR,RH,RF,WD,WS,PM2.5,to date,station
27-Aug-2018 - 00:00,50.01,7.7,14.67,24.78,39.46,16.55,0.53,30.8,3.13,3.0,999.99,87.7,0.02,175.95,0.41,16.69,28-Aug-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
28-Aug-2018 - 00:00,82.79,6.64,14.83,24.75,39.59,16.54,0.53,30.34,3.14,3.0,999.99,92.5,0.0,111.04,0.3,27.91,29-Aug-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
29-Aug-2018 - 00:00,40.83,7.95,15.05,25.06,40.11,16.72,0.52,37.61,3.13,3.0,994.29,92.09,0.0,114.5,0.55,13.51,30-Aug-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
30-Aug-2018 - 00:00,53.74,7.18,15.01,25.19,40.2,16.73,0.52,38.89,3.15,3.0,999.99,89.75,0.2,124.98,0.35,18.25,31-Aug-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
31-Aug-2018 - 00:00,125.56,20.15,19.21,21.02,39.73,16.82,0.55,26.73,3.01,2.86,999.99,92.01,0.0,114.81,0.47,73.13,01-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
01-Sep-2018 - 00:00,38.34,55.86,25.74,9.66,35.4,16.61,0.55,19.05,3.16,3.0,999.99,93.42,0.0,106.98,0.58,20.41,02-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
02-Sep-2018 - 00:00,28.62,34.43,25.67,9.44,35.12,16.57,0.54,18.89,3.14,3.0,999.99,95.97,0.26,128.12,0.36,15.21,03-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
03-Sep-2018 - 00:00,23.4,32.53,25.86,9.42,35.27,16.54,0.54,15.36,3.15,3.06,999.99,95.92,0.17,145.56,0.38,12.2,04-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
04-Sep-2018 - 00:00,70.38,23.98,25.88,9.52,35.39,16.45,0.54,18.68,3.15,3.06,999.99,89.84,0.0,172.08,0.33,35.3,05-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
05-Sep-2018 - 00:00,76.48,21.17,25.8,9.71,35.52,16.53,0.56,17.06,3.16,3.0,999.99,91.28,0.0,151.06,0.41,44.55,06-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
06-Sep-2018 - 00:00,99.94,15.51,25.97,9.88,35.84,16.52,0.55,16.31,3.15,3.0,676.4,90.12,0.19,209.85,0.42,55.28,07-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
07-Sep-2018 - 00:00,27.42,28.24,27.8,12.55,40.35,16.66,0.67,24.7,3.16,3.0,309.68,90.65,1.13,159.39,0.34,15.67,08-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
08-Sep-2018 - 00:00,23.0,12.0,25.69,9.93,35.61,16.63,0.55,17.85,3.15,3.0,283.49,92.22,0.03,202.29,0.39,13.09,09-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
09-Sep-2018 - 00:00,21.38,9.43,25.26,9.38,34.64,16.66,0.53,17.25,3.16,3.0,483.09,91.46,0.03,119.26,0.39,12.17,10-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
10-Sep-2018 - 00:00,36.27,9.34,25.27,9.47,34.74,16.66,0.53,12.14,3.15,3.0,504.3,90.8,0.0,153.09,0.28,20.65,11-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
11-Sep-2018 - 00:00,38.09,13.24,23.06,12.57,35.24,17.13,0.53,25.18,3.13,3.0,592.03,89.68,0.15,224.6,0.43,21.28,12-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
12-Sep-2018 - 00:00,41.09,6.54,21.49,14.99,36.47,16.06,0.6,29.24,3.14,3.0,422.97,94.89,0.67,169.42,0.27,23.47,13-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
13-Sep-2018 - 00:00,85.72,5.72,26.23,16.12,42.36,17.61,0.56,21.85,3.14,3.0,312.99,88.82,0.04,182.37,0.27,49.04,14-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
14-Sep-2018 - 00:00,82.5,5.78,27.26,16.77,44.03,18.39,0.58,26.03,3.14,3.01,537.82,85.02,0.0,202.6,0.37,48.85,15-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
15-Sep-2018 - 00:00,116.12,5.81,25.86,16.31,42.16,18.54,0.51,27.04,3.12,3.0,750.81,86.15,0.0,265.73,0.57,69.32,16-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
16-Sep-2018 - 00:00,52.23,6.0,25.65,16.38,42.02,18.54,0.52,38.81,3.12,3.0,528.64,81.31,0.0,313.58,0.83,20.88,17-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
17-Sep-2018 - 00:00,49.95,5.62,26.69,17.24,43.94,19.64,0.57,42.14,3.12,3.0,566.75,78.64,0.0,301.11,0.79,19.92,18-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
18-Sep-2018 - 00:00,77.52,6.25,28.1,18.87,46.98,20.45,0.59,18.84,3.14,3.0,572.65,78.06,0.0,274.57,0.65,30.93,19-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
19-Sep-2018 - 00:00,75.04,5.81,28.61,19.79,48.4,21.73,0.57,20.81,3.13,3.0,578.16,76.61,0.0,282.1,0.77,29.97,20-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
20-Sep-2018 - 00:00,47.28,6.5,29.62,20.16,49.77,22.58,0.61,14.32,3.13,3.0,602.96,85.24,0.0,162.06,0.2,18.95,21-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
21-Sep-2018 - 00:00,41.62,9.09,28.9,19.49,48.39,21.49,0.59,11.54,3.14,3.0,597.05,82.76,0.0,104.09,0.39,22.1,22-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
22-Sep-2018 - 00:00,23.48,6.65,26.42,16.79,43.2,19.97,0.56,13.63,3.13,3.0,390.99,95.66,1.48,145.14,0.5,14.06,23-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
23-Sep-2018 - 00:00,17.38,6.76,24.53,15.65,40.17,17.69,0.55,15.08,3.12,3.0,212.65,95.84,0.31,104.37,0.95,10.44,24-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
24-Sep-2018 - 00:00,,,,,,,,,,,,,,,,,25-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
25-Sep-2018 - 00:00,67.29,9.11,30.95,107.85,9.33,15.52,0.36,13.74,2.69,2.85,129.92,85.8,0.0,319.04,0.69,36.1,26-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
26-Sep-2018 - 00:00,112.93,22.58,26.03,16.52,26.81,17.22,0.42,12.05,2.54,2.57,145.24,89.47,0.0,304.03,0.95,44.84,27-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
27-Sep-2018 - 00:00,66.13,10.49,26.02,19.34,41.49,17.54,0.46,7.65,3.01,2.88,212.41,88.84,0.0,271.94,0.45,37.91,28-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
28-Sep-2018 - 00:00,65.37,5.11,32.14,25.47,40.82,19.75,0.77,10.83,3.2,2.69,220.83,90.31,0.0,209.79,0.28,33.55,29-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
29-Sep-2018 - 00:00,61.32,12.88,51.92,41.1,46.15,24.52,0.91,18.36,2.87,2.49,253.52,82.7,0.0,230.19,0.57,27.83,30-Sep-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
30-Sep-2018 - 00:00,59.68,9.8,23.09,15.57,25.22,17.22,0.79,26.8,2.24,2.13,255.76,74.55,0.0,307.76,0.96,21.79,01-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
01-Oct-2018 - 00:00,58.78,5.17,23.1,15.87,29.87,17.17,0.94,28.11,2.74,2.65,281.4,79.89,0.0,306.46,0.77,28.79,02-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
02-Oct-2018 - 00:00,53.94,4.32,22.23,15.81,31.12,17.02,1.08,20.77,2.86,2.77,291.15,84.55,0.0,243.7,0.35,27.93,03-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
03-Oct-2018 - 00:00,47.38,5.44,25.72,18.39,36.62,18.12,1.16,18.78,3.27,3.17,269.14,79.18,0.0,195.31,0.28,28.04,04-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
04-Oct-2018 - 00:00,60.64,6.62,21.39,15.02,31.08,17.05,1.04,19.75,2.82,2.77,292.26,83.1,0.0,201.22,0.3,30.93,05-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
05-Oct-2018 - 00:00,98.62,7.58,21.22,15.11,36.2,16.94,1.17,24.38,3.36,3.23,281.35,77.73,0.0,267.74,0.48,59.32,06-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
06-Oct-2018 - 00:00,92.13,8.86,21.17,15.05,34.93,16.97,1.14,26.82,3.18,3.1,247.42,70.23,0.0,316.8,0.76,55.06,07-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
07-Oct-2018 - 00:00,72.77,7.95,21.63,14.97,35.93,17.07,1.14,22.62,3.25,3.21,279.16,75.14,0.0,205.22,0.36,32.7,08-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
08-Oct-2018 - 00:00,65.56,6.66,21.31,15.14,35.47,16.97,1.15,21.63,3.17,3.22,299.46,79.18,0.0,122.7,0.16,41.43,09-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
09-Oct-2018 - 00:00,88.13,10.38,21.26,14.86,36.06,17.05,1.19,27.43,3.28,3.27,270.03,73.26,0.0,129.4,0.41,61.4,10-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
10-Oct-2018 - 00:00,131.31,12.65,21.26,15.22,36.25,16.9,1.23,23.91,3.25,3.28,270.81,78.33,0.0,93.32,0.45,109.6,11-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
11-Oct-2018 - 00:00,120.39,8.02,21.46,15.16,36.23,17.07,1.13,27.86,3.22,3.14,242.61,72.87,0.0,114.93,0.56,107.55,12-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
12-Oct-2018 - 00:00,132.14,11.55,21.58,15.09,36.54,17.06,1.27,31.3,3.21,3.22,256.67,70.19,0.0,218.39,0.34,138.77,13-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
13-Oct-2018 - 00:00,170.23,20.72,21.33,15.04,36.36,17.01,1.17,39.5,3.2,3.2,261.19,67.61,0.0,265.04,0.59,198.74,14-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
14-Oct-2018 - 00:00,160.44,23.33,26.49,18.41,39.57,17.89,1.27,48.26,3.2,3.21,247.18,61.66,0.0,287.72,0.72,251.76,15-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
15-Oct-2018 - 00:00,455.12,7.93,21.24,19.22,36.1,17.0,1.19,48.05,3.16,3.2,270.07,70.24,0.0,226.47,0.45,531.6,16-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
16-Oct-2018 - 00:00,110.39,7.28,21.6,15.11,36.28,17.17,1.21,44.24,3.12,3.19,238.2,68.35,0.0,115.35,0.25,125.04,17-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
17-Oct-2018 - 00:00,109.49,8.01,22.3,15.14,36.79,17.02,1.2,43.63,3.17,3.27,225.19,66.32,0.0,113.97,0.28,72.89,18-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
18-Oct-2018 - 00:00,133.37,8.57,21.39,15.06,36.43,17.0,1.19,48.14,3.17,3.2,233.79,66.87,0.0,180.8,0.27,88.92,19-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
19-Oct-2018 - 00:00,255.06,8.71,38.53,53.45,45.18,26.0,1.19,46.03,3.16,3.19,236.88,61.56,0.0,259.94,0.38,212.53,20-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
20-Oct-2018 - 00:00,261.52,22.63,22.08,15.69,36.76,17.06,1.22,43.7,3.14,3.23,225.72,60.29,0.0,210.89,0.31,233.55,21-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
21-Oct-2018 - 00:00,63.26,8.01,21.66,15.22,36.57,17.1,1.23,45.9,3.15,3.18,459.23,60.63,0.0,254.84,0.42,53.8,22-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
22-Oct-2018 - 00:00,166.5,9.59,21.7,15.51,36.63,16.97,1.29,42.37,3.22,3.21,684.78,59.18,0.0,284.85,0.63,153.77,23-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
23-Oct-2018 - 00:00,89.29,18.38,21.59,15.31,35.21,17.01,1.45,23.57,3.37,3.22,732.99,63.07,0.0,190.89,0.33,58.74,24-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
24-Oct-2018 - 00:00,60.56,11.34,23.47,15.64,37.49,17.56,1.25,26.82,3.24,3.34,671.54,64.2,0.0,153.9,0.27,42.36,25-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
25-Oct-2018 - 00:00,70.69,9.02,21.78,15.44,36.38,17.01,1.22,28.03,3.2,3.32,561.08,64.1,0.0,182.44,0.22,49.43,26-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
26-Oct-2018 - 00:00,122.97,30.27,23.53,16.0,37.27,17.35,0.96,30.07,3.17,3.19,563.8,62.86,0.0,210.23,0.42,86.33,27-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
27-Oct-2018 - 00:00,142.86,21.21,24.03,16.02,36.63,13.43,0.57,25.56,3.13,3.17,619.59,70.3,0.0,184.6,0.32,114.73,28-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
28-Oct-2018 - 00:00,122.4,8.67,26.29,17.26,36.33,9.98,0.49,26.54,3.14,3.2,640.78,70.92,0.0,205.72,0.38,122.79,29-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
29-Oct-2018 - 00:00,145.62,11.49,21.52,13.97,33.49,8.84,0.57,23.13,3.16,3.22,683.83,73.96,0.0,174.74,0.32,80.64,30-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
30-Oct-2018 - 00:00,154.39,7.19,18.41,13.21,31.47,8.0,0.49,26.89,3.15,3.21,692.24,71.18,0.0,156.09,0.27,77.82,31-Oct-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
31-Oct-2018 - 00:00,143.85,9.85,21.76,14.94,33.38,8.47,0.54,23.7,3.18,3.32,708.25,72.06,0.0,178.39,0.2,77.39,01-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
01-Nov-2018 - 00:00,158.04,6.49,18.88,13.58,31.78,8.27,0.51,24.78,3.16,3.26,739.76,73.95,0.0,112.43,0.2,94.9,02-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
02-Nov-2018 - 00:00,124.76,6.96,15.93,11.73,27.51,14.23,0.37,23.92,3.15,3.2,848.72,67.5,0.0,106.23,0.62,60.1,03-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
03-Nov-2018 - 00:00,93.37,8.65,14.59,11.27,25.54,18.57,0.55,20.14,3.17,3.15,911.43,69.34,0.04,137.03,0.73,45.19,04-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
04-Nov-2018 - 00:00,120.27,19.27,18.23,14.19,31.17,10.31,0.74,6.43,5.38,3.2,949.1,78.36,0.0,229.06,0.21,72.39,05-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
05-Nov-2018 - 00:00,139.83,13.35,18.5,13.63,25.32,10.1,0.59,11.6,6.01,2.63,908.95,71.16,0.0,295.62,0.8,91.71,06-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
06-Nov-2018 - 00:00,271.62,24.62,16.96,13.6,30.21,9.93,0.73,17.5,6.75,3.16,859.72,50.2,0.0,306.47,1.09,108.18,07-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
07-Nov-2018 - 00:00,258.71,19.06,21.48,16.82,36.77,12.38,0.89,21.55,6.77,3.27,806.58,48.68,0.0,262.02,0.55,96.18,08-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
08-Nov-2018 - 00:00,255.6,24.37,39.52,26.58,62.63,23.82,1.56,17.1,6.28,3.17,807.7,75.35,0.0,165.18,0.24,149.14,09-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
09-Nov-2018 - 00:00,113.6,8.58,33.89,24.69,58.53,19.88,1.2,17.05,8.49,3.3,790.64,70.89,0.0,210.32,0.25,80.88,10-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
10-Nov-2018 - 00:00,120.27,10.02,34.1,24.64,58.17,19.93,1.15,15.6,7.92,3.28,798.26,70.84,0.0,157.57,0.15,85.84,11-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
11-Nov-2018 - 00:00,101.86,8.82,33.88,24.33,58.22,19.94,1.2,17.49,7.76,3.32,804.26,71.35,0.0,173.0,0.31,72.61,12-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
12-Nov-2018 - 00:00,118.71,11.68,39.96,28.16,51.74,23.26,0.79,18.83,7.73,3.32,739.81,59.59,0.0,233.61,0.35,84.38,13-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
13-Nov-2018 - 00:00,116.16,7.1,35.17,29.43,45.35,20.62,0.78,15.0,7.29,3.3,802.31,69.59,0.0,139.95,0.27,78.52,14-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
14-Nov-2018 - 00:00,116.15,6.67,32.53,18.48,41.74,16.76,0.73,16.29,7.2,3.31,825.82,72.64,0.0,139.31,0.47,69.65,15-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
15-Nov-2018 - 00:00,49.37,5.11,35.29,20.56,44.91,16.99,0.2,22.84,6.6,3.22,827.86,71.14,0.0,254.78,1.03,29.7,16-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
16-Nov-2018 - 00:00,144.58,38.34,28.99,13.44,40.14,15.18,0.24,19.29,6.36,3.22,737.99,55.9,0.0,302.81,1.08,87.37,17-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
17-Nov-2018 - 00:00,152.68,18.42,27.65,12.54,39.72,15.06,0.27,19.0,6.25,3.25,754.56,58.53,0.0,258.29,0.64,91.77,18-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
18-Nov-2018 - 00:00,62.72,5.82,32.78,20.68,43.1,16.02,0.02,18.6,6.6,3.3,779.65,64.03,0.0,114.48,0.37,37.47,19-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
19-Nov-2018 - 00:00,58.39,7.26,23.77,13.8,37.4,15.06,0.49,21.71,6.16,3.25,802.16,67.52,0.0,91.33,0.7,35.01,20-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
20-Nov-2018 - 00:00,140.16,12.99,22.28,17.02,36.38,15.24,0.79,19.29,6.06,3.25,801.14,65.63,0.0,276.59,0.75,79.86,21-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
21-Nov-2018 - 00:00,226.81,21.67,21.66,16.94,38.29,14.38,0.76,17.85,5.53,3.21,743.15,56.22,0.0,249.58,0.64,121.51,22-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
22-Nov-2018 - 00:00,141.03,3.24,22.04,17.41,39.0,13.94,0.53,20.43,5.24,3.18,795.93,64.36,0.0,196.39,0.31,82.79,23-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
23-Nov-2018 - 00:00,157.2,4.48,22.06,16.97,38.56,13.79,0.37,17.77,5.32,3.17,783.16,61.51,0.0,284.17,1.01,87.8,24-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
24-Nov-2018 - 00:00,180.75,8.26,22.04,17.04,38.65,13.79,0.4,15.37,5.17,3.18,706.79,49.31,0.0,271.63,1.06,101.67,25-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
25-Nov-2018 - 00:00,92.79,2.67,22.17,17.07,39.1,13.83,1.07,16.95,5.36,3.25,800.71,65.33,0.0,160.38,0.24,52.18,26-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
26-Nov-2018 - 00:00,88.53,2.44,22.39,16.98,39.14,13.86,1.08,19.43,5.47,3.23,831.67,69.37,0.0,260.25,0.42,49.79,27-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
27-Nov-2018 - 00:00,107.63,2.52,23.09,17.79,39.79,14.09,1.32,11.99,5.32,3.27,914.44,83.2,0.0,118.37,0.33,64.94,28-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
28-Nov-2018 - 00:00,116.53,3.26,22.06,16.99,38.99,13.81,1.26,14.85,5.22,3.22,881.57,78.32,0.0,174.69,0.2,73.43,29-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
29-Nov-2018 - 00:00,197.77,5.55,21.97,17.0,38.96,13.8,1.23,18.02,5.34,3.24,861.73,75.09,0.0,254.93,0.64,124.29,30-Nov-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
30-Nov-2018 - 00:00,149.35,5.02,21.98,16.99,38.96,13.81,0.95,18.24,5.63,3.24,813.04,66.92,0.0,274.99,0.73,94.18,01-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
01-Dec-2018 - 00:00,166.34,5.74,21.99,16.99,38.93,13.81,0.75,15.84,5.5,3.27,824.95,68.92,0.0,208.27,0.31,104.88,02-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
02-Dec-2018 - 00:00,111.85,4.24,22.17,16.91,39.02,13.81,0.66,15.09,5.48,3.29,854.85,74.11,0.0,156.77,0.27,70.39,03-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
03-Dec-2018 - 00:00,117.74,4.04,22.36,17.21,39.38,13.88,0.55,18.68,5.64,3.29,841.09,71.82,0.0,223.68,0.44,74.36,04-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
04-Dec-2018 - 00:00,114.71,3.94,21.93,17.14,38.94,13.78,0.51,16.3,5.79,3.28,855.49,74.05,0.0,217.19,0.32,72.19,05-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
05-Dec-2018 - 00:00,127.05,4.29,21.96,17.0,38.94,13.8,0.56,14.41,5.65,3.27,867.53,76.05,0.0,211.22,0.3,80.12,06-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
06-Dec-2018 - 00:00,144.78,4.89,21.81,16.91,38.63,13.81,0.53,19.41,5.38,3.21,967.81,79.3,0.0,230.39,0.59,71.2,07-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
07-Dec-2018 - 00:00,175.73,4.44,21.87,16.7,38.56,13.82,0.46,15.86,5.44,3.27,999.99,73.35,0.0,240.81,0.57,68.38,08-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
08-Dec-2018 - 00:00,149.12,3.72,21.65,16.89,38.53,13.79,0.28,17.08,5.53,3.26,999.99,77.91,0.0,235.22,0.35,58.05,09-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
09-Dec-2018 - 00:00,131.45,3.66,21.69,16.8,38.49,13.8,0.3,13.05,5.42,3.26,999.99,81.26,0.0,170.87,0.19,51.39,10-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
10-Dec-2018 - 00:00,108.08,3.36,21.67,16.9,38.53,13.75,0.34,14.65,5.55,3.29,999.99,78.7,0.0,141.11,0.38,42.18,11-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
11-Dec-2018 - 00:00,151.57,4.69,21.66,16.8,38.46,13.8,0.86,13.49,5.51,3.27,999.99,70.59,0.0,142.78,0.39,59.12,12-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
12-Dec-2018 - 00:00,43.96,3.49,21.72,16.79,38.11,13.81,0.46,15.88,5.72,3.27,997.69,85.66,0.0,140.56,0.86,17.08,13-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
13-Dec-2018 - 00:00,73.16,3.75,21.66,16.81,38.47,13.79,0.57,13.32,5.51,3.26,970.12,79.55,0.0,276.83,0.66,28.66,14-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
14-Dec-2018 - 00:00,114.66,4.19,21.78,16.78,38.54,13.82,0.66,14.05,5.4,3.24,957.22,77.76,0.0,302.48,0.9,44.83,15-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
15-Dec-2018 - 00:00,123.51,4.79,21.7,16.8,38.5,13.8,0.5,16.24,5.45,3.24,921.86,71.48,0.01,315.35,1.02,48.22,16-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
16-Dec-2018 - 00:00,167.63,6.41,21.71,16.77,38.48,13.8,0.48,14.2,5.38,3.25,893.63,66.02,0.0,262.4,0.68,56.38,17-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
17-Dec-2018 - 00:00,164.03,5.99,21.73,16.78,38.51,13.79,0.48,15.02,5.32,3.24,929.74,71.05,0.0,260.93,0.62,63.81,18-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
18-Dec-2018 - 00:00,214.99,7.28,21.7,16.82,38.49,13.8,0.54,18.45,5.14,3.26,820.88,69.35,0.0,271.75,0.56,83.83,19-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
19-Dec-2018 - 00:00,273.06,7.06,21.69,16.8,38.5,13.8,0.56,13.19,5.13,3.22,881.97,78.06,0.0,203.56,0.37,106.44,20-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
20-Dec-2018 - 00:00,205.88,6.25,21.66,16.84,38.09,13.79,2.81,14.93,5.08,3.18,848.57,73.9,0.0,222.18,0.53,78.63,21-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
21-Dec-2018 - 00:00,256.83,9.13,21.69,16.79,37.67,13.79,3.1,17.14,5.12,3.22,829.56,69.22,0.0,263.98,0.86,100.2,22-Dec-2018 - 00:00,"RIMT University, Mandi Gobindgarh - PPCB"
