from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
30-Oct-2018 - 00:00,20.68,989.46,309.58,209.93,80.43,112.55,109.11,189.47,4.2,2.66,14.25,24.07,76.09,41.34,84.02,44.6,15.65,31-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Oct-2018 - 00:00,20.63,989.89,249.73,166.31,81.14,117.96,94.07,186.95,4.3,2.43,11.24,26.25,57.21,28.6,61.86,48.66,12.44,01-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Nov-2018 - 00:00,20.9,988.74,274.17,170.54,80.81,108.44,105.44,196.34,4.44,1.97,11.85,26.29,86.22,27.63,84.99,39.61,16.96,02-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Nov-2018 - 00:00,21.99,987.18,296.29,187.39,77.04,106.43,108.41,177.19,4.54,1.41,12.77,29.24,70.87,23.88,70.47,46.98,15.99,03-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Nov-2018 - 00:00,22.78,986.08,274.66,174.92,73.78,142.99,49.18,171.67,4.95,2.06,7.43,29.97,20.69,16.45,25.62,44.66,13.67,04-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Nov-2018 - 00:00,16.46,988.64,281.43,199.5,87.92,6.96,42.11,248.39,4.46,,6.64,29.05,5.34,9.62,9.46,24.04,15.27,05-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Nov-2018 - 00:00,17.97,988.26,424.2,346.07,81.25,91.08,29.33,276.41,5.47,2.36,7.22,36.41,6.98,13.48,12.81,41.96,11.2,06-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Nov-2018 - 00:00,18.8,988.58,258.54,170.5,59.5,119.43,23.18,301.55,6.34,0.5,4.3,32.5,7.14,25.27,19.26,51.74,13.45,07-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Nov-2018 - 00:00,16.71,989.12,298.69,181.1,62.95,118.44,27.96,285.77,4.75,0.66,4.58,30.27,18.23,26.53,28.97,54.97,18.04,08-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Nov-2018 - 00:00,15.52,989.18,548.37,441.64,78.74,87.28,53.69,174.45,4.69,1.17,11.44,31.63,37.21,43.79,53.63,20.23,19.92,09-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Nov-2018 - 00:00,17.24,987.53,288.89,221.81,78.11,100.18,57.27,209.98,4.07,1.19,10.15,30.74,28.51,35.66,42.21,45.96,15.99,10-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Nov-2018 - 00:00,17.62,988.38,336.12,241.91,81.97,89.48,119.6,198.1,4.47,1.8,13.16,28.33,66.83,44.57,78.2,30.76,17.63,11-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Nov-2018 - 00:00,13.42,988.32,294.54,206.52,97.65,6.87,83.25,223.33,4.37,1.64,12.1,28.15,82.85,34.04,85.64,8.21,13.71,12-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Nov-2018 - 00:00,19.23,986.74,344.61,223.11,79.42,95.11,81.99,179.01,4.36,1.88,11.84,33.65,103.25,52.07,111.88,49.41,16.31,13-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Nov-2018 - 00:00,20.2,984.53,336.07,214.76,82.23,69.32,87.47,187.79,4.02,1.83,10.55,33.94,53.16,52.56,71.3,26.13,15.07,14-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Nov-2018 - 00:00,20.9,985.42,161.61,107.61,84.8,86.39,59.26,180.78,3.96,1.07,7.7,29.27,50.67,39.15,62.14,23.77,13.47,15-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Nov-2018 - 00:00,19.54,988.76,140.17,89.69,83.09,101.18,64.46,199.64,4.66,0.84,5.87,33.59,24.24,33.24,37.44,29.39,10.36,16-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Nov-2018 - 00:00,18.39,987.98,200.7,142.41,70.88,126.67,51.12,324.21,6.67,0.87,3.49,32.45,8.04,31.08,23.09,50.58,8.77,17-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Nov-2018 - 00:00,17.14,986.43,186.88,113.35,75.67,120.41,54.0,242.12,5.08,0.77,3.14,32.87,9.81,31.8,24.92,40.91,9.26,18-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Nov-2018 - 00:00,17.62,987.33,201.18,124.9,78.83,115.75,86.14,194.39,4.53,1.08,5.45,31.03,75.79,32.14,78.88,34.89,10.97,19-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Nov-2018 - 00:00,19.68,989.56,272.93,167.17,75.07,93.93,86.35,171.06,5.29,1.12,5.12,28.96,35.99,46.83,54.25,35.68,11.26,20-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Nov-2018 - 00:00,18.71,989.92,273.35,183.22,81.49,105.6,83.01,217.99,3.96,1.07,5.94,32.05,33.41,34.8,45.74,40.84,12.47,21-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Nov-2018 - 00:00,17.6,990.29,269.8,173.01,75.69,114.69,67.13,277.64,4.42,0.97,4.58,29.18,33.56,34.61,45.71,35.89,9.66,22-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Nov-2018 - 00:00,17.19,990.95,203.12,111.41,73.0,105.41,85.02,183.6,3.76,1.1,5.43,26.72,98.46,60.74,103.3,15.43,13.87,23-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Nov-2018 - 00:00,17.53,992.42,247.42,153.23,67.91,113.84,77.61,266.99,5.54,0.96,7.44,31.21,43.55,39.6,56.57,27.49,14.64,24-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Nov-2018 - 00:00,17.19,990.82,171.42,89.36,67.06,123.96,17.63,303.6,6.04,2.95,2.8,29.9,7.02,32.09,22.78,26.17,12.93,25-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Nov-2018 - 00:00,16.32,990.5,175.99,94.53,74.6,115.36,27.31,237.28,4.54,1.45,4.6,30.6,14.22,32.01,28.63,28.48,13.23,26-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Nov-2018 - 00:00,16.05,989.68,257.5,166.25,80.42,109.37,52.42,189.29,4.85,1.52,9.59,30.75,37.19,31.01,46.81,33.78,20.46,27-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Nov-2018 - 00:00,16.91,991.34,221.93,140.0,80.76,98.31,67.45,198.27,4.74,1.58,10.0,30.35,88.01,28.25,86.79,28.63,11.19,28-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Nov-2018 - 00:00,17.32,992.25,215.61,138.42,84.32,88.4,57.93,197.58,4.21,2.3,7.99,32.94,76.02,34.36,80.26,29.67,7.78,29-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Nov-2018 - 00:00,16.61,992.51,236.05,158.65,83.98,94.18,70.79,203.55,4.75,2.33,10.39,35.78,42.84,34.85,53.47,38.3,6.95,30-Nov-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Nov-2018 - 00:00,16.4,991.99,252.15,162.05,81.07,102.35,29.19,229.49,5.24,1.47,6.8,33.17,13.1,37.51,30.64,42.15,8.69,01-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Dec-2018 - 00:00,15.45,989.34,216.48,128.3,77.12,110.99,39.57,215.17,4.62,1.18,7.84,30.31,33.99,31.19,44.31,40.57,9.89,02-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Dec-2018 - 00:00,14.64,988.47,184.0,104.21,76.16,107.51,63.53,209.82,4.24,1.54,8.69,33.95,86.13,31.47,86.97,32.75,10.76,03-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Dec-2018 - 00:00,14.4,989.49,220.7,132.93,78.09,102.01,73.2,167.71,5.31,2.6,9.55,29.23,69.48,34.87,75.2,37.94,10.97,04-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Dec-2018 - 00:00,14.15,991.21,237.76,148.09,79.91,95.79,101.61,182.49,5.17,1.63,12.52,35.74,76.35,36.68,81.76,32.37,10.16,05-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Dec-2018 - 00:00,14.13,988.79,213.86,132.95,80.45,99.98,63.95,170.68,4.91,1.26,7.4,32.62,62.25,30.78,67.13,6.46,9.01,06-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Dec-2018 - 00:00,14.08,988.14,262.34,161.4,80.85,90.99,124.62,180.75,4.9,2.17,13.88,36.66,83.58,38.77,88.77,5.05,11.06,07-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Dec-2018 - 00:00,13.49,988.97,253.47,158.4,82.61,95.29,68.25,178.03,5.11,1.74,9.05,36.4,39.43,33.81,50.13,13.72,10.48,08-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Dec-2018 - 00:00,13.38,989.85,239.73,155.32,80.42,96.02,58.85,178.99,5.26,1.42,8.85,32.94,60.93,34.25,67.9,17.45,11.02,09-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Dec-2018 - 00:00,13.2,988.72,304.51,202.49,78.85,94.96,97.4,182.41,5.24,2.27,14.0,33.82,118.46,43.99,119.99,16.32,14.56,10-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Dec-2018 - 00:00,13.28,988.29,394.88,271.05,85.29,78.1,95.57,193.7,5.22,2.82,14.37,35.87,149.27,39.96,142.96,23.66,14.34,11-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Dec-2018 - 00:00,13.52,989.33,359.54,243.43,87.13,69.07,72.0,179.17,4.09,2.18,10.88,34.17,82.65,41.17,89.28,23.91,8.31,12-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Dec-2018 - 00:00,15.29,990.76,232.67,161.91,85.96,75.03,59.25,177.65,4.51,1.84,8.52,34.06,83.34,37.33,87.81,15.57,7.89,13-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Dec-2018 - 00:00,13.78,993.85,136.5,87.84,84.93,89.25,41.83,169.27,4.89,1.09,5.47,34.74,28.64,29.59,39.09,15.1,8.05,14-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Dec-2018 - 00:00,12.64,995.87,154.55,98.32,84.1,101.36,30.03,227.21,5.72,0.92,4.27,33.8,25.32,31.45,37.36,14.48,6.91,15-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Dec-2018 - 00:00,12.85,995.38,172.27,111.34,82.2,103.02,26.49,248.55,5.8,1.36,4.42,34.74,11.71,33.24,27.24,14.2,7.71,16-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Dec-2018 - 00:00,12.44,995.61,177.25,115.01,78.11,107.24,28.1,207.18,5.23,1.01,4.49,33.21,15.78,34.89,31.42,16.11,10.8,17-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Dec-2018 - 00:00,11.08,994.23,242.9,160.43,79.59,88.43,42.28,227.84,4.84,1.3,7.01,29.42,42.77,39.92,56.1,14.62,10.81,18-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Dec-2018 - 00:00,11.4,992.49,273.4,186.62,77.02,99.92,38.4,237.06,5.59,1.41,6.88,33.63,31.13,44.06,48.82,43.86,12.59,19-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Dec-2018 - 00:00,11.29,991.62,241.65,164.39,77.31,104.15,23.51,207.38,4.95,1.47,6.75,32.03,13.88,36.72,30.85,40.76,9.95,20-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Dec-2018 - 00:00,10.39,991.87,262.82,180.14,76.44,102.93,25.0,180.36,5.44,1.4,7.2,28.19,59.95,38.63,69.43,37.39,10.91,21-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Dec-2018 - 00:00,10.15,990.71,302.94,212.32,79.82,103.81,34.21,227.51,4.87,1.58,6.6,35.6,41.82,38.67,54.67,31.97,10.49,22-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Dec-2018 - 00:00,9.94,991.04,394.29,277.6,81.22,92.13,61.07,181.35,4.73,1.93,10.61,34.71,78.5,51.17,91.22,25.27,13.97,23-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Dec-2018 - 00:00,10.11,991.7,419.1,307.42,83.26,87.4,65.4,193.26,4.79,2.33,12.73,28.66,103.01,39.09,104.78,24.12,12.1,24-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Dec-2018 - 00:00,10.54,990.89,396.35,280.12,81.03,83.36,65.68,183.02,4.96,2.0,12.22,28.25,67.58,48.96,81.14,19.14,10.8,25-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Dec-2018 - 00:00,10.07,990.36,346.62,250.83,84.35,93.18,40.98,290.71,5.05,1.58,8.94,30.42,28.08,37.33,42.74,16.77,8.46,26-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Dec-2018 - 00:00,9.88,988.89,239.17,159.65,76.76,101.87,24.63,222.67,4.83,1.14,6.35,27.3,26.62,34.83,40.23,12.84,8.54,27-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Dec-2018 - 00:00,9.88,989.97,307.38,210.0,76.43,87.52,63.34,215.42,4.34,2.09,10.42,27.72,86.16,42.17,92.67,9.62,11.58,28-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Dec-2018 - 00:00,9.82,990.55,310.54,217.4,80.76,91.5,25.65,281.94,5.46,1.2,6.53,29.1,13.48,35.47,29.87,8.2,9.5,29-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Dec-2018 - 00:00,9.21,992.59,254.19,168.71,76.33,106.43,26.48,223.15,5.5,1.32,6.78,25.09,30.32,34.81,43.24,6.08,9.59,30-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Dec-2018 - 00:00,9.75,994.57,312.25,211.52,74.58,98.53,72.11,172.85,4.63,1.9,11.82,28.12,75.09,35.44,80.06,5.5,13.39,31-Dec-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Dec-2018 - 00:00,3.75,994.7,522.0,376.0,99.15,6.95,125.9,243.65,4.95,3.45,17.0,32.0,157.3,39.5,149.3,3.2,10.95,01-Jan-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
