from date,SR,Temp,VWS,NO,NO2,NOx,WS,CO,WD,Ozone,PM10,PM2.5,Benzene,Toluene,O Xylene,Eth-Benzene,MP-Xylene,BP,RH,SO2,to date,station
01-Aug-2018 - 00:00,132.29,33.89,0.49,18.03,9.57,19.44,1.71,1.32,194.67,41.09,252.04,80.23,0.27,1.47,0.05,0.13,0.54,762.04,51.44,7.08,02-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
02-Aug-2018 - 00:00,128.81,34.05,0.42,26.9,11.51,25.37,1.72,1.28,198.12,35.43,276.15,74.67,0.28,1.21,0.05,0.09,0.41,757.98,51.05,9.31,03-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
03-Aug-2018 - 00:00,134.84,33.99,0.39,27.22,20.73,35.07,1.68,1.12,204.14,46.9,235.64,90.93,0.1,0.76,0.01,0.01,0.25,757.36,50.67,7.64,04-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
04-Aug-2018 - 00:00,114.01,33.51,0.39,43.57,15.1,45.62,1.77,1.43,199.3,23.83,254.21,89.93,0.09,0.79,0.01,0.09,0.3,757.92,50.95,6.64,05-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
05-Aug-2018 - 00:00,110.16,33.24,0.33,50.81,21.69,52.2,1.87,1.42,203.11,13.79,186.43,79.35,0.01,0.3,0.0,0.01,0.07,758.2,52.15,6.15,06-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
06-Aug-2018 - 00:00,94.94,32.85,0.3,108.49,8.78,112.65,1.69,1.32,185.38,25.15,125.67,56.76,0.25,1.52,0.09,0.05,0.76,759.14,54.08,7.18,07-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
07-Aug-2018 - 00:00,70.33,32.6,0.3,222.77,26.94,196.0,1.18,1.81,177.64,24.47,138.03,67.07,0.58,2.4,0.33,0.33,1.44,758.94,69.88,6.79,08-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
08-Aug-2018 - 00:00,73.77,32.3,0.34,13.54,15.41,18.3,0.73,1.56,216.12,27.54,91.61,56.08,0.45,1.93,0.19,0.07,0.88,758.06,83.53,6.04,09-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
09-Aug-2018 - 00:00,88.21,32.57,0.36,48.62,5.43,27.26,0.81,1.18,239.39,43.91,65.91,50.49,0.34,1.62,0.14,0.06,0.75,756.4,85.59,9.56,10-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
10-Aug-2018 - 00:00,197.65,33.43,0.41,21.96,9.44,19.42,1.05,1.56,205.34,31.65,67.14,44.35,0.33,1.48,0.06,0.08,0.72,756.36,85.04,8.62,11-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
11-Aug-2018 - 00:00,126.76,33.46,0.46,8.56,16.87,16.14,1.57,1.23,199.43,30.98,69.69,40.4,0.13,0.72,0.02,0.09,0.18,758.3,79.28,9.05,12-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
12-Aug-2018 - 00:00,85.25,32.45,0.32,5.57,21.43,15.73,1.61,1.4,195.35,30.3,77.54,32.33,0.08,0.69,0.0,0.02,0.15,760.47,81.41,9.34,13-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
13-Aug-2018 - 00:00,88.63,32.83,0.21,5.38,27.21,18.77,1.37,1.63,179.96,35.58,155.74,61.98,0.37,2.01,0.16,0.33,0.98,760.42,81.3,8.01,14-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
14-Aug-2018 - 00:00,102.98,33.34,0.43,4.63,25.66,17.16,1.22,1.31,196.6,39.07,211.67,82.9,0.15,1.33,0.05,0.07,0.5,759.03,80.58,10.66,15-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
15-Aug-2018 - 00:00,107.14,33.61,0.45,3.92,25.16,16.05,1.08,1.52,200.72,35.37,204.0,78.69,0.12,0.86,0.02,0.01,0.19,758.36,80.13,10.15,16-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
16-Aug-2018 - 00:00,104.76,34.19,0.43,3.86,22.44,14.38,0.52,0.92,187.48,48.06,198.51,76.11,0.53,1.9,0.29,0.14,1.2,757.79,79.63,9.95,17-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
17-Aug-2018 - 00:00,81.07,32.57,0.33,2.1,26.06,15.89,0.67,0.87,169.01,72.03,72.54,36.37,0.65,2.56,0.26,0.14,1.39,759.28,86.78,21.16,18-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
18-Aug-2018 - 00:00,156.32,31.65,0.41,1.2,18.8,10.93,0.41,1.08,194.34,68.14,58.57,27.91,0.47,2.77,0.03,0.08,0.52,758.84,91.07,13.89,19-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
19-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
20-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,21-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
21-Aug-2018 - 00:00,47.14,33.12,0.2,2.26,23.14,12.59,0.95,1.92,258.64,26.31,74.41,51.15,0.5,2.21,0.25,0.24,1.06,754.44,61.3,7.45,22-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
22-Aug-2018 - 00:00,51.29,30.51,0.54,2.77,24.64,14.25,0.74,1.27,248.13,30.21,75.02,41.38,0.2,1.01,0.0,0.02,0.21,752.58,73.7,9.09,23-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
23-Aug-2018 - 00:00,79.38,30.96,0.31,2.47,29.78,16.87,1.09,1.65,241.69,34.81,84.22,35.8,0.18,1.42,0.06,0.17,0.56,752.47,82.63,8.06,24-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
24-Aug-2018 - 00:00,76.98,31.99,0.33,3.11,28.55,16.58,1.29,0.91,237.67,36.88,80.88,39.17,0.16,1.32,0.14,0.09,0.31,753.25,78.75,8.96,25-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
25-Aug-2018 - 00:00,31.82,31.32,0.32,2.69,25.06,14.43,1.17,0.76,237.73,45.64,87.45,56.39,0.1,0.89,0.03,0.17,0.21,753.39,79.41,10.4,26-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
26-Aug-2018 - 00:00,119.14,31.7,0.34,2.23,20.4,11.53,1.03,1.0,246.46,49.76,123.16,63.84,0.01,0.22,0.0,0.0,0.01,754.37,78.1,7.82,27-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
27-Aug-2018 - 00:00,118.39,35.26,0.44,4.66,32.89,20.1,0.83,1.18,236.47,54.03,199.92,99.22,0.22,2.15,0.05,0.0,0.89,754.92,70.33,10.07,28-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
28-Aug-2018 - 00:00,69.79,32.92,0.32,3.13,20.54,12.35,0.95,1.24,251.93,28.49,180.82,93.02,0.16,1.09,0.05,0.05,0.33,753.16,76.81,7.82,29-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
29-Aug-2018 - 00:00,44.67,30.28,0.31,3.32,22.64,13.63,0.82,0.68,249.16,35.83,125.91,74.31,0.12,1.39,0.07,0.05,0.3,751.36,86.76,10.4,30-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
30-Aug-2018 - 00:00,153.98,33.5,0.41,4.0,22.53,14.18,1.43,0.56,239.17,34.66,147.15,78.37,0.63,2.32,1.21,1.19,1.6,753.77,78.01,9.98,31-Aug-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
31-Aug-2018 - 00:00,92.1,32.36,0.34,2.95,18.98,11.33,1.22,0.58,240.46,32.01,91.65,61.52,0.02,0.71,0.02,0.0,0.17,752.84,78.85,8.28,01-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
01-Sep-2018 - 00:00,75.95,31.98,0.56,3.05,20.86,12.49,1.07,1.03,236.12,41.91,95.92,56.12,0.11,1.15,0.17,0.15,0.36,751.38,77.27,8.74,02-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
02-Sep-2018 - 00:00,68.53,31.97,0.76,2.21,19.27,10.91,1.08,0.97,246.65,37.52,95.39,59.16,0.05,0.79,0.09,0.04,0.06,751.57,77.93,7.66,03-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
03-Sep-2018 - 00:00,81.76,32.76,0.76,3.36,26.97,15.92,1.03,0.93,253.88,52.32,130.16,73.18,0.23,1.61,0.12,0.33,0.73,751.33,74.61,9.06,04-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
04-Sep-2018 - 00:00,66.16,32.4,0.77,4.05,26.68,15.89,1.09,0.96,242.24,36.14,151.35,74.76,0.19,1.57,0.07,0.2,0.64,750.91,75.18,8.17,05-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
05-Sep-2018 - 00:00,38.62,31.69,0.85,1.88,23.95,13.09,1.18,0.44,252.8,30.89,148.09,76.49,0.0,0.44,0.11,0.0,0.04,750.7,74.26,8.85,06-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
06-Sep-2018 - 00:00,102.13,33.2,1.08,4.31,27.57,13.93,0.95,0.84,253.77,57.55,139.6,65.47,0.21,2.26,0.26,0.6,0.97,757.74,65.32,8.85,07-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
07-Sep-2018 - 00:00,52.48,30.13,1.8,3.87,17.73,11.47,1.04,0.84,248.57,47.82,97.77,61.25,0.11,1.65,0.03,0.04,0.41,750.02,78.11,8.6,08-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
08-Sep-2018 - 00:00,37.75,29.51,1.16,4.11,17.56,8.46,0.68,0.92,239.24,43.2,74.95,50.02,0.19,2.53,0.06,0.05,0.45,750.34,84.4,8.68,09-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
09-Sep-2018 - 00:00,60.97,30.44,0.37,1.23,8.96,1.43,0.96,1.11,276.45,39.5,75.54,61.07,0.02,0.34,0.0,0.0,0.06,750.37,84.93,8.75,10-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
10-Sep-2018 - 00:00,112.82,31.54,0.46,9.39,11.6,7.77,1.28,0.54,232.48,39.95,70.16,26.35,0.05,0.67,0.03,0.02,0.2,752.66,79.29,7.79,11-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
11-Sep-2018 - 00:00,137.55,32.23,0.75,11.07,14.63,13.33,1.43,0.77,252.66,38.56,89.41,32.08,0.01,0.45,0.0,0.0,0.05,748.6,77.36,7.21,12-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
12-Sep-2018 - 00:00,124.57,33.02,0.82,7.5,17.09,9.72,1.45,0.73,248.57,52.02,82.96,26.09,0.02,0.61,0.03,0.0,0.14,754.85,65.77,8.71,13-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
13-Sep-2018 - 00:00,92.2,31.75,0.91,2.45,17.68,9.95,1.46,0.93,242.53,41.35,83.16,40.57,0.11,1.34,0.0,0.03,0.2,751.98,73.77,7.91,14-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
14-Sep-2018 - 00:00,95.67,31.48,1.01,10.69,20.44,18.15,1.13,0.82,224.64,45.23,109.5,52.9,0.35,1.46,0.33,0.2,0.56,749.18,73.84,9.76,15-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
15-Sep-2018 - 00:00,70.44,32.07,0.63,15.29,19.9,22.24,0.67,1.18,220.22,37.33,96.15,43.35,0.7,1.66,0.08,0.01,0.45,747.85,72.66,8.21,16-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
16-Sep-2018 - 00:00,58.39,32.67,0.64,17.42,17.56,23.68,0.55,1.01,237.88,35.37,116.61,54.42,1.09,1.79,0.17,0.14,0.61,748.58,70.17,7.44,17-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
17-Sep-2018 - 00:00,53.66,33.47,0.65,13.73,34.17,30.15,0.57,0.98,217.98,45.64,133.74,63.23,1.02,2.95,0.22,0.27,0.97,749.64,66.02,7.64,18-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
18-Sep-2018 - 00:00,55.27,34.03,0.61,12.84,31.27,25.13,0.77,0.43,271.91,41.01,113.94,53.75,0.33,2.76,0.21,0.14,0.78,750.46,65.69,7.01,19-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
19-Sep-2018 - 00:00,58.47,34.25,0.53,59.82,38.01,46.63,0.97,0.67,274.2,59.37,131.28,58.84,0.55,3.63,0.92,1.1,1.75,751.58,62.96,6.58,20-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
20-Sep-2018 - 00:00,61.13,34.24,0.69,62.64,37.57,69.13,0.65,0.92,237.98,50.51,155.74,77.36,1.52,6.32,1.47,1.12,3.51,753.44,62.84,8.33,21-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
21-Sep-2018 - 00:00,203.16,34.91,3.44,45.87,41.36,59.35,0.7,0.75,106.96,51.0,177.96,98.12,1.27,5.14,0.94,0.92,2.78,753.85,60.62,9.17,22-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
22-Sep-2018 - 00:00,144.38,32.23,2.83,9.64,18.1,18.11,0.93,1.0,97.27,25.22,73.73,36.54,0.07,0.98,0.01,0.0,0.3,753.17,74.63,8.41,23-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
23-Sep-2018 - 00:00,102.17,30.85,4.59,7.82,10.78,12.14,1.03,1.02,67.62,53.51,43.75,33.97,0.16,0.85,0.03,0.02,0.18,752.24,80.53,8.55,24-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
24-Sep-2018 - 00:00,222.97,33.36,4.33,5.45,14.85,11.07,1.04,0.99,207.45,49.75,101.5,49.57,0.18,1.35,0.08,0.03,0.35,752.24,71.35,8.7,25-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
25-Sep-2018 - 00:00,228.05,33.92,0.95,10.48,31.63,15.76,0.9,1.02,250.95,49.81,138.88,69.67,0.26,1.71,0.17,0.08,0.49,751.88,64.33,8.95,26-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
26-Sep-2018 - 00:00,233.29,33.48,0.82,22.3,27.39,27.84,0.76,0.96,242.19,56.45,151.44,73.02,0.52,3.78,0.32,0.41,1.28,752.02,62.9,9.27,27-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
27-Sep-2018 - 00:00,215.53,33.02,0.6,28.53,26.37,35.98,0.52,0.88,251.46,47.72,133.75,66.85,0.69,3.4,0.53,0.36,1.37,751.38,62.57,8.76,28-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
28-Sep-2018 - 00:00,224.39,33.14,0.79,40.62,33.07,44.57,0.45,0.67,239.55,38.16,133.49,65.59,1.62,6.86,1.22,1.29,2.84,750.6,59.95,10.73,29-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
29-Sep-2018 - 00:00,225.6,33.05,1.55,35.94,37.02,39.88,0.44,0.64,225.25,47.94,133.16,65.41,0.84,4.66,0.44,0.21,1.23,749.83,59.9,9.59,30-Sep-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
30-Sep-2018 - 00:00,219.72,34.61,2.14,18.61,29.93,26.63,0.54,0.83,245.13,38.12,131.03,63.1,0.58,2.91,0.46,0.43,0.98,750.83,58.72,9.83,01-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
01-Oct-2018 - 00:00,212.2,34.96,2.36,12.46,30.89,24.56,0.65,0.9,241.62,50.99,143.79,68.45,0.48,2.53,0.23,0.09,0.91,751.38,59.52,9.22,02-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
02-Oct-2018 - 00:00,203.84,34.73,3.05,18.08,29.12,22.09,0.54,0.68,235.92,62.58,131.04,70.53,0.55,2.79,0.3,0.25,0.82,750.86,60.07,9.65,03-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
03-Oct-2018 - 00:00,212.61,34.46,1.29,18.36,25.5,27.73,0.57,0.78,238.93,49.49,126.04,70.54,0.47,2.96,0.27,0.32,0.86,751.54,60.53,10.55,04-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
04-Oct-2018 - 00:00,239.18,33.98,1.3,39.75,32.19,46.0,0.53,1.03,233.7,56.6,134.03,68.83,1.04,4.73,1.07,0.47,1.94,750.89,58.89,10.72,05-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
05-Oct-2018 - 00:00,206.34,34.12,1.21,39.03,42.01,54.93,0.44,1.04,235.39,52.75,146.29,87.76,1.39,5.68,1.07,0.62,2.75,749.75,59.01,10.31,06-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
06-Oct-2018 - 00:00,190.52,33.38,1.54,74.51,42.68,80.72,0.37,1.3,203.7,36.17,156.97,93.46,2.24,8.66,1.76,1.11,4.31,749.62,59.83,10.1,07-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
07-Oct-2018 - 00:00,173.75,33.14,0.9,72.48,41.39,77.45,0.34,0.94,183.04,32.62,162.21,98.4,1.96,5.7,0.78,0.5,2.73,750.26,58.53,5.82,08-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
08-Oct-2018 - 00:00,203.96,33.75,0.2,56.65,52.16,72.54,0.54,1.12,247.31,34.22,158.59,84.9,1.61,6.15,0.68,0.8,2.52,751.49,55.88,9.1,09-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
09-Oct-2018 - 00:00,174.0,34.16,-1.69,20.36,49.26,39.71,0.79,1.35,259.61,33.43,155.49,75.55,1.04,3.65,0.47,0.39,1.16,751.75,55.83,8.46,10-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
10-Oct-2018 - 00:00,146.31,33.37,1.4,17.07,41.21,23.07,0.55,0.92,75.1,45.57,249.14,94.87,0.54,1.44,0.23,0.09,0.64,751.0,58.95,9.25,11-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
11-Oct-2018 - 00:00,187.33,33.1,0.49,24.85,56.77,46.89,0.42,0.83,112.96,28.6,219.56,112.97,0.9,1.81,0.17,0.01,0.46,750.95,55.15,10.2,12-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
12-Oct-2018 - 00:00,204.02,33.26,1.47,30.21,45.38,42.33,0.56,0.74,115.5,36.31,248.84,123.03,0.83,1.93,0.21,0.0,0.17,749.72,56.28,11.27,13-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
13-Oct-2018 - 00:00,132.13,32.65,0.94,20.51,51.96,37.91,0.38,1.34,86.91,42.82,181.4,90.41,0.54,0.87,0.03,0.0,0.08,750.19,53.3,7.52,14-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
14-Oct-2018 - 00:00,195.55,32.03,0.53,63.99,52.83,81.09,0.5,1.43,191.06,25.72,185.72,101.3,1.23,2.42,0.55,0.0,0.34,751.25,54.86,8.75,15-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
15-Oct-2018 - 00:00,190.4,31.87,0.5,56.06,59.37,75.99,0.51,1.07,244.49,33.93,209.16,115.98,1.65,5.33,0.47,0.0,0.89,750.97,54.57,7.14,16-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
16-Oct-2018 - 00:00,177.12,32.73,0.52,28.09,48.95,48.19,0.57,1.39,261.58,37.3,174.93,89.36,0.82,2.63,0.13,0.0,0.19,751.11,55.83,7.06,17-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
17-Oct-2018 - 00:00,183.99,33.32,0.61,31.92,46.28,50.37,0.43,1.17,239.21,51.63,177.08,87.05,1.01,1.8,0.27,0.0,0.33,751.99,56.51,6.66,18-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
18-Oct-2018 - 00:00,184.48,32.79,0.61,41.27,42.92,56.08,0.43,1.08,173.75,35.89,170.74,88.38,1.01,2.37,0.29,0.0,0.34,753.16,54.76,6.53,19-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
19-Oct-2018 - 00:00,191.19,32.01,-0.6,36.79,36.42,48.8,0.6,1.2,207.59,41.96,175.56,90.67,0.9,2.1,0.27,0.0,0.22,753.43,54.41,7.98,20-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
20-Oct-2018 - 00:00,185.99,32.28,-0.68,41.11,32.92,50.06,0.75,0.99,191.19,50.14,201.01,91.44,0.85,1.42,0.11,0.0,0.13,753.44,53.11,10.19,21-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
21-Oct-2018 - 00:00,168.49,31.77,1.75,6.61,36.54,23.6,0.53,1.04,72.87,75.78,202.08,111.22,0.53,0.84,0.05,0.0,0.04,753.5,54.21,9.49,22-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
22-Oct-2018 - 00:00,129.01,29.6,2.12,45.08,50.96,60.33,0.32,1.34,101.93,50.12,214.36,124.55,1.78,3.14,0.56,0.0,0.43,752.97,54.2,10.13,23-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
23-Oct-2018 - 00:00,194.55,30.52,0.4,38.34,53.28,52.86,0.34,0.95,155.28,70.94,235.4,114.26,1.6,3.52,0.51,0.0,0.46,754.75,55.3,10.56,24-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
24-Oct-2018 - 00:00,162.57,30.6,0.98,51.2,33.63,56.69,0.42,2.03,183.43,61.51,218.77,123.8,2.3,5.02,1.11,0.0,0.84,755.14,57.06,14.16,25-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
25-Oct-2018 - 00:00,134.97,31.83,1.25,20.39,17.5,19.31,0.54,1.65,205.74,68.95,209.02,103.0,1.05,2.17,0.24,0.0,0.15,755.53,57.14,9.84,26-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
26-Oct-2018 - 00:00,160.03,31.05,0.98,21.32,23.31,37.9,0.36,1.15,159.46,71.22,233.05,132.98,2.13,3.94,0.64,0.0,0.54,755.88,58.85,11.22,27-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
27-Oct-2018 - 00:00,145.87,31.31,1.94,27.31,30.88,29.72,0.38,1.27,131.78,39.83,202.82,107.7,1.76,3.61,0.55,0.0,0.39,756.8,57.25,12.01,28-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
28-Oct-2018 - 00:00,169.15,31.28,1.62,16.66,19.07,28.56,0.33,0.99,84.75,39.03,185.48,114.42,1.15,2.85,0.39,0.0,0.34,757.22,56.04,6.93,29-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
29-Oct-2018 - 00:00,164.77,31.05,1.92,27.42,47.91,47.41,0.3,1.09,82.09,71.91,210.78,123.68,1.39,2.88,0.37,0.0,0.26,758.25,52.86,9.42,30-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
30-Oct-2018 - 00:00,158.05,29.72,0.71,57.8,56.56,75.84,0.25,1.93,120.6,40.8,264.06,156.61,2.89,2.15,1.53,0.0,0.25,759.67,46.1,9.79,31-Oct-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
31-Oct-2018 - 00:00,155.65,29.93,0.73,56.42,42.33,57.36,0.27,1.41,122.33,41.67,294.97,141.29,1.97,4.62,0.98,0.0,0.58,759.49,43.87,9.94,01-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
01-Nov-2018 - 00:00,168.9,29.97,0.49,54.47,40.26,59.06,0.29,1.74,168.67,47.65,279.67,169.94,3.28,8.76,1.65,0.0,1.27,760.21,46.21,11.14,02-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
02-Nov-2018 - 00:00,150.48,29.27,0.87,85.12,58.65,100.18,0.27,1.1,181.13,56.63,306.91,204.82,4.34,11.71,2.46,0.0,2.09,760.93,46.65,14.12,03-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
03-Nov-2018 - 00:00,151.37,30.19,1.46,44.25,49.72,63.03,0.68,0.83,218.04,60.83,264.48,158.83,1.76,5.13,0.81,0.0,0.79,761.86,43.33,9.85,04-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
04-Nov-2018 - 00:00,154.03,28.5,1.68,11.95,38.67,30.72,0.65,1.06,71.52,45.36,210.94,97.21,0.38,0.54,0.02,0.0,0.03,759.67,43.52,12.7,05-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
05-Nov-2018 - 00:00,165.08,27.38,1.56,14.24,40.11,28.99,0.53,0.99,72.49,55.16,167.93,64.13,0.26,0.84,0.03,0.0,0.04,760.42,36.43,10.61,06-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
06-Nov-2018 - 00:00,171.42,26.69,1.7,33.23,40.1,48.22,0.48,1.55,75.84,52.3,207.9,115.38,0.56,1.8,0.24,0.0,0.19,757.81,39.01,11.02,07-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
07-Nov-2018 - 00:00,180.02,26.3,1.91,79.56,45.87,89.76,0.29,1.53,99.66,62.07,226.05,182.18,1.38,2.91,0.81,0.0,0.7,758.16,38.58,19.25,08-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
08-Nov-2018 - 00:00,175.65,26.93,0.5,81.74,53.53,98.29,0.23,1.32,99.66,65.39,328.83,283.62,1.76,4.57,1.46,0.0,0.89,759.13,38.91,27.32,09-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
09-Nov-2018 - 00:00,167.15,27.23,0.56,72.1,47.64,84.33,0.19,2.05,127.36,58.88,333.74,195.4,1.59,4.44,1.19,0.04,0.95,760.38,41.56,21.43,10-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
10-Nov-2018 - 00:00,161.51,27.44,2.06,109.64,49.66,115.86,0.18,1.5,132.29,58.27,323.73,191.56,2.54,7.78,2.18,0.0,1.54,760.05,43.77,18.15,11-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
11-Nov-2018 - 00:00,158.72,28.15,0.68,116.8,41.63,116.96,0.26,1.55,166.24,64.46,327.54,174.51,2.54,7.26,2.1,0.0,1.51,759.72,44.46,13.1,12-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
12-Nov-2018 - 00:00,153.7,29.04,0.88,104.66,25.2,100.23,0.38,1.34,223.26,41.71,264.23,112.05,2.14,6.52,1.71,0.0,1.17,760.84,46.02,13.84,13-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
13-Nov-2018 - 00:00,151.27,30.24,2.5,33.26,25.2,43.06,0.59,1.28,241.53,57.71,198.07,74.17,0.66,2.62,0.2,0.0,0.17,763.16,46.5,15.67,14-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
14-Nov-2018 - 00:00,145.89,28.66,3.22,89.63,55.16,91.37,0.48,0.92,192.72,64.08,233.74,109.93,0.62,1.74,0.1,0.0,0.05,762.35,49.74,15.33,15-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
15-Nov-2018 - 00:00,165.14,28.12,0.68,103.51,22.75,70.17,0.66,0.72,73.37,62.54,309.27,132.64,1.0,1.29,0.01,0.0,0.01,758.83,46.03,13.12,16-Nov-2018 - 00:00,"Collectorate, Jodhpur - RSPCB"
