from date,BP,PM2.5,RH,SR,Temp,VWS,WD,WS,Benzene,Eth-Benzene,MP-Xylene,O Xylene,Toluene,CO,NO,NOx,NO2,SO2,Ozone,to date,station
02-Dec-2018 - 00:00,737.46,47.01,63.7,252.16,19.52,0.73,198.78,1.92,0.29,0.0,0.65,0.54,0.83,0.42,5.18,14.71,21.73,4.42,87.62,03-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
03-Dec-2018 - 00:00,736.98,46.73,66.96,203.21,19.4,0.72,186.84,1.73,0.29,0.0,0.65,0.55,0.83,0.43,4.9,13.75,20.32,4.42,108.59,04-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
04-Dec-2018 - 00:00,736.69,51.68,66.09,197.17,19.26,-0.65,196.37,1.8,0.29,0.0,0.65,0.54,0.83,0.42,4.51,13.0,19.47,4.51,80.32,05-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
05-Dec-2018 - 00:00,737.01,51.09,67.33,203.79,19.05,-2.34,193.32,1.7,0.29,0.0,0.65,0.54,0.83,0.54,4.98,13.79,20.29,4.38,71.72,06-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
06-Dec-2018 - 00:00,737.48,41.83,68.25,238.58,18.75,-3.09,197.29,1.55,0.29,0.0,0.65,0.54,0.83,0.78,4.83,13.75,20.44,4.79,71.27,07-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
07-Dec-2018 - 00:00,737.85,38.03,60.9,298.42,18.09,-0.96,196.65,1.61,0.29,0.0,0.65,0.55,0.83,0.45,4.72,13.26,19.73,4.24,63.26,08-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
08-Dec-2018 - 00:00,738.17,43.07,58.88,319.92,17.95,-3.3,176.86,1.74,0.29,0.0,0.65,0.54,0.83,0.53,4.47,12.99,19.57,4.84,81.58,09-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
09-Dec-2018 - 00:00,738.22,43.69,62.79,314.62,17.93,-7.37,197.25,1.86,0.29,0.0,0.65,0.54,0.83,0.49,4.52,13.03,19.6,4.52,54.87,10-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
10-Dec-2018 - 00:00,737.95,37.31,61.05,305.93,18.42,-3.45,182.38,2.09,0.29,0.0,0.65,0.54,0.83,0.37,4.72,13.44,20.03,4.19,69.5,11-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
11-Dec-2018 - 00:00,736.81,42.31,58.53,224.69,18.76,2.62,192.31,1.72,0.32,0.2,0.29,0.24,0.88,0.53,4.76,13.59,20.22,5.83,51.51,12-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
12-Dec-2018 - 00:00,737.7,41.45,82.41,196.31,16.63,12.9,219.5,1.51,0.35,0.36,0.0,0.0,0.94,0.51,9.4,16.67,20.32,4.44,37.33,13-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
13-Dec-2018 - 00:00,737.82,34.14,74.7,236.66,17.66,12.77,188.86,1.93,0.35,0.36,0.0,0.0,0.94,0.64,10.81,18.47,20.18,4.58,36.22,14-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
14-Dec-2018 - 00:00,737.46,41.47,73.83,220.11,17.31,12.81,130.63,1.59,0.35,0.36,0.0,0.0,0.94,0.55,10.68,18.08,19.64,6.23,36.04,15-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
15-Dec-2018 - 00:00,739.18,53.81,72.24,351.28,16.99,12.93,150.14,1.49,0.35,0.36,0.0,0.0,0.94,0.46,10.78,18.14,19.6,5.29,53.88,16-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
16-Dec-2018 - 00:00,738.06,48.12,66.71,289.52,16.67,12.85,176.75,1.57,0.35,0.36,0.0,0.0,0.94,0.53,10.67,18.35,20.18,5.36,46.37,17-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
17-Dec-2018 - 00:00,737.75,45.96,64.72,276.84,16.91,6.57,158.71,1.63,0.78,0.14,0.21,0.45,1.62,0.54,10.66,18.01,19.55,5.09,74.8,18-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
18-Dec-2018 - 00:00,737.97,56.26,65.04,282.57,16.97,-0.03,157.78,1.54,1.05,0.0,0.35,0.75,2.08,0.6,11.31,19.45,21.27,6.26,56.09,19-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
19-Dec-2018 - 00:00,738.35,52.28,67.76,306.15,16.72,0.29,179.7,1.71,0.86,0.17,0.17,0.36,1.54,0.47,11.68,19.81,21.42,4.75,35.17,20-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
20-Dec-2018 - 00:00,738.71,70.25,67.79,334.28,16.45,0.36,184.47,1.6,0.68,0.32,0.0,0.0,1.06,0.57,12.01,20.6,22.43,4.95,40.92,21-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
21-Dec-2018 - 00:00,738.14,68.77,66.92,297.02,15.61,-0.35,193.46,1.68,0.68,0.32,0.0,0.0,1.06,0.54,11.82,20.19,21.93,5.52,37.3,22-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
22-Dec-2018 - 00:00,738.75,74.79,71.7,325.48,15.33,-0.19,191.95,1.73,0.68,0.32,0.0,0.0,1.05,0.71,11.7,19.78,21.33,5.61,29.37,23-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
23-Dec-2018 - 00:00,738.83,82.53,74.61,317.61,16.43,-0.37,179.15,2.01,0.68,0.32,0.0,0.0,1.06,0.65,11.62,19.98,21.86,5.26,38.0,24-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
24-Dec-2018 - 00:00,738.33,63.12,65.88,315.22,16.57,0.59,179.59,1.7,0.68,0.32,0.0,0.0,1.06,0.53,9.24,17.61,20.97,4.31,51.84,25-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
25-Dec-2018 - 00:00,738.77,72.67,67.87,337.26,15.39,0.65,146.0,1.37,0.68,0.32,0.0,0.0,1.06,0.47,6.89,14.98,19.46,4.65,39.23,26-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
26-Dec-2018 - 00:00,738.51,69.25,61.32,341.58,14.85,0.8,163.8,1.76,0.91,0.13,0.41,0.11,1.61,0.51,6.91,15.15,19.82,4.49,78.14,27-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
27-Dec-2018 - 00:00,738.31,60.43,54.91,344.04,15.12,0.65,193.62,1.65,1.04,0.0,0.67,0.18,1.97,0.51,7.05,15.28,19.84,4.96,61.78,28-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
28-Dec-2018 - 00:00,739.04,86.24,60.73,384.03,14.03,0.64,185.56,1.63,1.05,0.0,0.67,0.18,1.97,0.7,6.77,14.65,19.12,4.88,84.26,29-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
29-Dec-2018 - 00:00,739.38,74.25,65.6,388.58,14.57,0.77,165.39,1.65,1.05,0.0,0.67,0.18,1.96,0.57,6.45,14.65,19.6,5.14,70.89,30-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
30-Dec-2018 - 00:00,739.42,89.43,66.77,386.72,15.54,0.57,182.01,2.01,1.05,0.0,0.67,0.18,1.97,0.39,7.35,15.81,20.42,6.36,88.74,31-Dec-2018 - 00:00,"Sector-6, Panchkula - HSPCB "
31-Dec-2018 - 00:00,740.0,126.25,75.66,420.6,14.45,0.41,223.56,2.33,1.05,0.0,0.66,0.18,2.04,0.5,9.87,23.27,30.8,4.32,63.8,01-Jan-2019 - 00:00,"Sector-6, Panchkula - HSPCB "
