from date,AT,PM2.5,PM10,RF,RH,SR,Temp,WD,WS,Benzene,Eth-Benzene,Toluene,CO,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
31-Jul-2018 - 00:00,27.29,35.99,166.62,0.0,73.79,52.39,30.32,253.16,1.07,0.09,0.15,0.52,0.8,7.46,1.83,7.94,5.71,41.89,7.6,01-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
01-Aug-2018 - 00:00,27.51,51.35,233.69,0.0,70.77,63.3,30.84,253.75,1.16,0.08,0.12,0.51,0.8,7.33,1.62,7.75,5.44,46.03,7.72,02-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
02-Aug-2018 - 00:00,27.58,60.6,261.49,0.0,69.09,70.5,32.23,256.38,1.15,0.09,113.91,0.53,0.82,9.94,1.79,7.96,5.69,45.0,6.51,03-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
03-Aug-2018 - 00:00,27.44,39.19,176.68,0.0,74.11,50.03,32.7,248.74,1.16,0.05,0.14,0.6,0.76,7.71,2.04,6.98,5.08,47.4,8.65,04-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
04-Aug-2018 - 00:00,27.84,34.66,147.78,0.0,70.28,68.83,31.93,243.2,1.02,0.06,0.18,0.71,0.86,5.87,2.42,7.95,6.06,44.64,10.7,05-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
05-Aug-2018 - 00:00,27.71,37.38,144.79,0.0,69.29,62.33,30.18,238.78,0.96,0.11,108.12,0.58,0.82,7.12,1.93,9.16,6.45,47.52,8.54,06-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
06-Aug-2018 - 00:00,27.35,34.2,152.78,0.0,71.68,41.45,31.08,246.84,0.74,0.05,0.15,0.59,0.75,11.41,5.46,16.02,12.95,37.37,8.16,07-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
07-Aug-2018 - 00:00,27.02,32.19,134.52,0.0,75.55,36.5,32.38,258.36,0.91,0.03,0.04,0.52,0.81,8.46,4.37,10.42,9.09,37.44,9.97,08-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
08-Aug-2018 - 00:00,26.24,23.42,54.85,0.33,87.05,24.78,32.38,269.59,0.9,0.04,0.02,0.54,0.67,7.19,2.66,7.07,5.93,34.15,9.66,09-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
09-Aug-2018 - 00:00,26.68,25.8,56.07,0.02,85.74,39.45,32.23,256.18,0.81,0.05,0.16,0.58,0.51,7.44,2.57,7.91,6.3,38.26,8.33,10-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
10-Aug-2018 - 00:00,26.5,26.76,54.43,0.01,87.21,23.65,32.29,262.79,0.99,0.03,0.03,0.52,0.29,9.71,2.85,7.49,6.31,36.39,8.63,11-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
11-Aug-2018 - 00:00,27.01,22.2,57.62,0.01,82.42,36.15,33.11,266.05,0.93,0.04,0.05,0.65,0.35,10.34,2.89,8.91,7.09,34.57,9.06,12-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
12-Aug-2018 - 00:00,27.45,17.17,52.72,0.0,75.95,64.31,32.69,249.82,1.03,0.02,0.04,0.56,0.32,8.83,2.0,6.45,5.06,38.44,10.08,13-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
13-Aug-2018 - 00:00,27.14,10.8,39.66,0.01,81.05,44.75,32.58,226.54,0.85,0.01,0.05,0.51,0.27,6.82,2.15,5.8,4.84,35.17,8.8,14-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
14-Aug-2018 - 00:00,27.37,28.24,96.32,0.0,79.68,58.3,32.56,256.16,0.93,0.03,0.09,0.59,0.33,8.54,2.42,8.19,6.32,38.76,8.05,15-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
15-Aug-2018 - 00:00,26.4,24.29,77.55,0.17,88.2,26.58,31.5,205.32,0.99,0.07,0.09,0.63,0.32,8.74,1.44,7.28,5.06,43.85,9.65,16-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
16-Aug-2018 - 00:00,27.3,15.12,64.89,0.07,85.86,42.99,31.56,72.39,1.72,0.08,0.5,0.62,0.39,9.01,2.01,4.81,4.12,50.42,10.05,17-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
17-Aug-2018 - 00:00,27.74,15.31,33.7,0.0,82.28,52.98,31.56,143.42,0.82,0.09,1.28,1.4,0.41,7.84,1.69,6.62,4.89,44.43,10.4,18-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
18-Aug-2018 - 00:00,26.64,9.95,35.99,0.01,87.24,29.71,31.95,258.38,0.76,0.06,0.09,0.55,0.46,6.42,2.99,7.51,6.42,33.41,7.22,19-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
19-Aug-2018 - 00:00,26.61,19.69,42.15,0.18,87.26,26.85,32.91,268.05,0.82,0.04,0.14,0.69,0.5,7.95,1.87,6.93,5.21,39.64,9.65,20-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
20-Aug-2018 - 00:00,26.44,78.94,27.26,0.86,89.86,36.28,32.78,270.91,1.14,0.06,0.11,0.73,0.46,7.45,2.23,9.12,6.65,40.64,9.35,21-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
21-Aug-2018 - 00:00,26.52,49.36,13.86,0.96,89.95,39.32,31.03,181.11,1.12,0.06,0.24,0.66,0.52,4.26,2.96,7.75,6.52,46.04,8.86,22-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
22-Aug-2018 - 00:00,25.5,46.8,6.84,0.03,91.49,23.1,32.3,239.96,1.02,0.01,0.29,0.53,0.55,3.75,1.9,5.01,4.22,35.98,9.55,23-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
23-Aug-2018 - 00:00,25.94,14.5,27.14,0.62,88.57,25.41,32.92,253.76,0.97,0.03,0.12,0.49,0.6,3.96,2.44,5.76,4.95,36.34,8.46,24-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
24-Aug-2018 - 00:00,26.34,16.2,46.82,0.0,84.16,35.94,32.56,249.08,0.9,0.03,0.04,0.55,0.52,3.91,2.85,7.23,6.16,31.49,8.78,25-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
25-Aug-2018 - 00:00,25.81,15.11,34.14,0.07,88.46,25.5,32.45,232.47,0.78,0.05,0.17,0.68,0.54,5.14,3.18,9.45,7.62,29.45,8.11,26-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
26-Aug-2018 - 00:00,26.46,13.43,35.23,0.0,83.29,43.61,33.59,236.82,0.86,0.01,0.03,0.51,0.55,4.95,1.45,5.3,3.99,37.04,9.01,27-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
27-Aug-2018 - 00:00,26.69,16.81,57.45,0.0,81.05,53.68,33.51,259.57,0.81,0.01,0.03,0.5,0.52,4.91,1.83,6.02,4.68,37.8,8.98,28-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
28-Aug-2018 - 00:00,25.96,32.67,79.9,0.09,91.03,20.73,32.93,257.7,0.66,0.06,0.14,0.61,0.58,6.92,2.45,8.9,6.72,33.32,8.92,29-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
29-Aug-2018 - 00:00,26.26,22.52,48.45,0.01,88.96,25.4,32.99,244.4,0.72,0.07,0.04,0.62,0.49,6.67,2.49,8.46,6.52,35.89,8.91,30-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
30-Aug-2018 - 00:00,26.26,21.32,55.48,0.0,87.1,24.26,33.45,249.26,0.81,0.06,0.05,0.6,0.57,5.58,2.36,7.48,5.9,37.07,8.8,31-Aug-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
31-Aug-2018 - 00:00,25.78,24.49,52.68,0.09,88.89,20.51,32.59,257.79,0.83,0.02,0.03,0.59,0.53,5.53,3.59,8.1,7.23,33.74,8.26,01-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
01-Sep-2018 - 00:00,25.65,21.41,42.92,0.06,89.18,27.57,32.66,256.81,0.73,0.03,0.05,0.71,0.56,5.72,2.76,7.91,6.44,30.49,9.49,02-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
02-Sep-2018 - 00:00,26.23,16.66,42.01,0.01,83.46,44.07,33.28,255.57,0.83,0.02,0.05,0.72,0.53,5.05,1.68,6.24,4.68,34.93,8.79,03-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
03-Sep-2018 - 00:00,26.46,16.21,63.1,0.0,80.9,48.27,32.07,207.45,0.88,0.02,0.06,0.55,0.37,5.0,3.0,7.61,6.53,32.74,9.01,04-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
04-Sep-2018 - 00:00,26.34,19.61,69.76,0.0,81.91,51.25,31.81,167.5,1.01,0.03,0.07,0.6,0.52,6.26,2.2,7.19,5.59,37.52,11.82,05-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
05-Sep-2018 - 00:00,26.36,36.02,116.64,0.0,80.48,40.2,31.47,162.94,1.03,0.06,0.03,0.51,0.52,6.34,2.06,8.08,5.98,43.75,11.46,06-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
06-Sep-2018 - 00:00,25.49,28.85,73.19,0.14,87.39,23.32,30.12,182.49,0.93,0.06,0.04,0.48,0.52,8.89,2.63,9.46,7.17,43.77,11.16,07-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
07-Sep-2018 - 00:00,25.06,24.54,57.34,0.11,87.24,22.97,30.63,193.34,1.34,0.04,0.02,0.52,0.59,6.72,2.15,7.45,5.71,51.8,11.02,08-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
08-Sep-2018 - 00:00,24.71,19.92,37.3,0.26,90.11,24.92,30.58,125.53,1.2,0.06,0.34,0.6,0.49,4.34,1.95,6.23,4.9,45.72,13.41,09-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
09-Sep-2018 - 00:00,25.76,24.4,62.5,0.0,83.42,57.06,30.91,131.45,0.9,0.05,0.06,0.5,0.56,5.2,1.47,6.56,4.69,42.28,10.36,10-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
10-Sep-2018 - 00:00,26.1,26.11,97.81,0.0,80.49,67.59,30.43,140.86,0.64,0.08,0.36,0.9,0.55,4.68,3.62,11.37,8.99,31.55,10.05,11-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
11-Sep-2018 - 00:00,26.81,33.08,112.56,0.0,77.35,71.1,30.72,140.72,0.7,0.1,0.24,0.77,0.35,6.66,3.13,10.74,8.26,36.16,9.94,12-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
12-Sep-2018 - 00:00,27.0,28.98,106.77,0.0,73.29,77.41,30.8,136.51,0.83,0.06,0.11,0.59,0.32,5.99,1.91,8.47,6.06,48.46,9.84,13-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
13-Sep-2018 - 00:00,26.52,24.73,81.48,0.0,76.46,65.1,31.47,164.12,0.8,0.07,0.12,0.58,0.35,7.43,2.33,9.15,6.7,44.65,9.04,14-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
14-Sep-2018 - 00:00,26.92,24.48,84.72,0.0,73.05,68.01,30.65,157.4,0.58,0.06,0.19,0.61,0.4,5.46,2.69,12.23,8.69,40.45,10.28,15-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
15-Sep-2018 - 00:00,27.02,32.68,98.74,0.0,73.92,66.81,30.86,183.68,0.65,0.11,0.94,1.19,0.39,6.84,4.22,13.27,10.18,46.67,9.76,16-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
16-Sep-2018 - 00:00,27.19,43.71,133.5,0.0,71.56,75.55,30.97,221.49,0.83,0.13,0.5,0.93,0.58,10.02,2.78,10.86,8.04,48.69,9.39,17-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
17-Sep-2018 - 00:00,27.68,42.26,113.0,0.0,66.15,77.79,30.91,239.34,0.81,0.14,0.25,0.74,0.38,16.93,4.02,17.76,12.43,50.57,8.43,18-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
18-Sep-2018 - 00:00,27.73,41.88,139.38,0.0,64.64,67.76,30.94,221.92,0.94,0.14,0.56,0.69,0.37,27.8,8.99,33.03,24.8,50.42,10.08,19-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
19-Sep-2018 - 00:00,27.82,45.11,144.5,0.0,64.42,69.53,30.97,213.52,0.82,0.15,0.56,1.04,0.37,23.21,8.88,29.69,22.85,50.04,9.95,20-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
20-Sep-2018 - 00:00,27.81,41.71,159.36,0.0,61.35,69.46,30.79,250.09,1.14,0.13,2.17,3.35,0.34,10.78,6.2,13.79,12.38,52.79,10.68,21-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
21-Sep-2018 - 00:00,26.35,29.76,84.33,0.11,81.01,35.01,30.64,302.28,1.72,0.1,0.32,0.78,0.39,11.17,2.37,6.03,5.07,56.65,11.44,22-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
22-Sep-2018 - 00:00,25.91,15.08,96.78,0.36,89.54,25.32,30.65,182.62,1.6,0.14,231.42,4.03,0.41,12.21,2.37,11.56,8.08,41.85,10.36,23-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
23-Sep-2018 - 00:00,26.76,27.93,72.6,0.02,78.11,60.95,30.66,101.44,1.19,0.1,0.15,1.74,0.43,25.15,2.84,33.09,19.92,54.0,5.54,24-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
24-Sep-2018 - 00:00,27.2,25.29,93.84,0.0,74.36,75.3,30.58,115.26,0.82,0.06,0.1,0.72,0.46,29.65,3.71,21.63,14.49,45.12,8.98,25-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
25-Sep-2018 - 00:00,27.56,41.07,138.49,0.0,73.27,73.18,31.11,149.01,0.64,0.1,0.14,0.83,0.46,9.77,2.69,15.01,10.18,53.17,6.9,26-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
26-Sep-2018 - 00:00,27.77,42.92,154.56,0.09,69.19,67.57,31.14,159.17,0.66,0.09,0.35,1.06,0.52,9.84,3.04,16.81,11.42,47.53,7.96,27-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
27-Sep-2018 - 00:00,27.81,49.81,194.96,0.0,64.41,67.85,31.05,212.1,0.51,0.19,0.62,2.59,0.41,10.76,10.16,22.36,20.14,42.0,10.62,28-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
28-Sep-2018 - 00:00,27.56,57.77,197.06,0.0,63.07,66.06,31.01,217.01,0.54,0.29,0.87,4.9,0.51,12.65,15.67,24.42,25.74,38.88,11.09,29-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
29-Sep-2018 - 00:00,27.42,55.96,171.14,0.0,60.56,71.74,30.93,211.53,0.59,0.33,1.86,5.49,0.48,12.32,10.44,23.82,21.16,41.54,11.69,30-Sep-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
30-Sep-2018 - 00:00,27.53,60.07,191.54,0.0,56.58,72.65,30.96,219.42,0.54,0.35,1.74,5.19,0.61,12.45,14.84,30.04,28.04,43.68,13.16,01-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
01-Oct-2018 - 00:00,27.64,46.5,180.27,0.0,57.17,72.16,30.8,195.61,0.55,0.24,0.83,2.49,0.47,12.99,10.34,25.73,22.09,34.79,8.71,02-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
02-Oct-2018 - 00:00,27.68,48.28,146.68,0.0,58.46,70.06,30.94,171.7,0.54,0.18,0.6,1.56,0.4,12.67,8.72,19.79,17.62,45.12,12.81,03-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
03-Oct-2018 - 00:00,27.9,51.93,169.05,0.0,59.06,69.72,31.03,170.26,0.53,0.2,1.0,3.06,0.48,13.89,5.8,21.93,16.39,44.42,15.39,04-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
04-Oct-2018 - 00:00,27.24,45.62,137.51,0.03,63.68,47.61,31.48,175.16,0.72,0.17,2.05,3.07,0.5,12.48,4.17,22.43,15.3,43.38,10.69,05-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
05-Oct-2018 - 00:00,27.48,44.38,108.06,0.0,62.96,79.97,30.73,193.17,0.69,0.12,1.39,2.58,0.5,11.66,5.29,19.63,14.74,47.83,13.39,06-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
06-Oct-2018 - 00:00,27.49,61.36,167.43,0.0,60.49,66.73,31.01,170.97,0.52,0.26,1.43,4.29,0.46,12.25,12.25,28.12,24.92,41.84,13.66,07-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
07-Oct-2018 - 00:00,27.38,61.11,158.46,0.0,59.97,68.13,31.31,159.08,0.52,0.3,2.5,5.4,0.44,13.78,8.33,23.07,19.04,40.61,10.78,08-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
08-Oct-2018 - 00:00,27.31,64.75,222.43,0.0,59.12,62.92,30.92,163.95,0.53,0.25,2.62,4.88,0.43,13.33,12.75,25.73,24.05,38.41,8.13,09-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
09-Oct-2018 - 00:00,27.59,58.09,196.82,0.0,49.43,70.28,30.65,200.6,0.58,0.24,1.78,3.95,0.53,11.53,17.36,30.02,30.09,53.63,12.35,10-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
10-Oct-2018 - 00:00,27.56,48.53,155.94,0.0,47.88,70.25,31.12,246.82,0.77,0.22,1.44,2.18,0.45,11.43,9.98,19.4,18.44,54.42,10.31,11-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
11-Oct-2018 - 00:00,27.21,61.84,178.4,0.0,54.77,66.02,30.65,226.55,0.83,0.26,1.53,2.93,0.45,13.04,7.52,20.86,17.21,61.09,23.24,12-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
12-Oct-2018 - 00:00,26.73,52.5,150.61,0.0,58.68,67.45,30.75,273.5,1.04,0.16,0.98,1.33,0.41,12.0,5.45,14.02,11.9,66.52,15.64,13-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
13-Oct-2018 - 00:00,26.22,55.44,171.86,0.0,60.91,67.25,30.59,236.74,0.89,0.32,1.88,3.56,0.36,11.09,12.94,23.79,23.17,43.94,12.6,14-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
14-Oct-2018 - 00:00,26.43,66.46,199.55,0.0,53.61,64.88,30.46,202.7,0.58,0.39,1.88,3.84,0.66,9.92,11.94,23.24,22.07,49.92,14.21,15-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
15-Oct-2018 - 00:00,26.8,74.98,261.04,0.0,52.84,64.92,30.42,143.41,0.56,0.34,3.05,7.43,0.66,10.51,17.07,26.26,27.85,43.83,21.58,16-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
16-Oct-2018 - 00:00,26.94,65.27,273.41,0.0,51.36,63.15,30.39,133.88,0.55,0.33,3.5,9.34,0.47,9.88,11.29,27.5,23.82,45.52,16.48,17-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
17-Oct-2018 - 00:00,27.05,52.93,191.0,0.0,51.76,56.03,30.54,150.74,0.54,0.21,1.95,3.68,0.53,10.06,5.61,22.37,16.46,48.95,10.06,18-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
18-Oct-2018 - 00:00,27.27,53.83,178.92,0.0,48.56,55.74,30.47,157.93,0.55,0.2,0.91,2.21,0.47,8.48,4.94,22.67,16.07,59.43,14.52,19-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
19-Oct-2018 - 00:00,27.04,59.7,159.98,0.0,53.42,59.31,30.51,199.97,0.55,0.23,1.99,3.82,0.45,10.05,6.01,16.09,13.45,52.26,14.45,20-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
20-Oct-2018 - 00:00,27.37,56.1,165.52,0.0,53.49,59.57,30.54,139.7,0.53,0.24,0.63,1.75,0.4,10.13,4.96,19.16,14.22,44.62,10.01,21-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
21-Oct-2018 - 00:00,27.55,58.52,176.36,0.0,45.75,57.9,30.55,147.33,0.6,0.19,0.41,2.43,0.39,8.26,4.53,18.62,13.59,45.32,9.93,22-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
22-Oct-2018 - 00:00,26.0,62.79,214.55,0.0,46.54,58.26,30.23,196.28,0.67,0.35,0.38,5.78,0.61,6.69,14.9,27.19,26.58,51.96,13.79,23-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
23-Oct-2018 - 00:00,25.7,83.81,264.35,0.0,51.22,56.34,30.25,230.98,0.59,0.47,5.35,7.6,0.66,8.52,17.55,25.94,28.06,54.16,19.67,24-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
24-Oct-2018 - 00:00,25.89,78.6,222.76,0.0,49.36,54.49,30.56,189.85,0.58,0.43,4.39,7.06,0.64,7.93,12.64,22.76,22.38,49.78,35.14,25-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
25-Oct-2018 - 00:00,25.8,73.48,259.56,0.0,53.29,54.8,30.79,180.8,0.58,0.36,0.87,4.34,0.5,8.24,15.65,24.01,25.49,43.39,12.81,26-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
26-Oct-2018 - 00:00,26.01,82.29,292.11,0.0,52.81,53.75,30.84,195.85,0.49,0.51,6.23,10.4,0.47,8.52,17.57,23.62,26.85,43.93,14.33,27-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
27-Oct-2018 - 00:00,26.23,60.34,177.28,0.0,47.49,53.26,30.96,227.28,0.64,0.33,2.48,4.69,0.46,7.23,8.04,15.61,14.84,49.22,14.5,28-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
28-Oct-2018 - 00:00,25.49,54.39,142.6,0.0,46.32,54.02,30.88,221.01,0.69,0.29,2.49,4.6,0.39,5.68,5.12,14.19,11.73,60.39,22.64,29-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
29-Oct-2018 - 00:00,25.0,59.99,156.02,0.0,48.56,55.6,30.9,238.9,0.8,0.22,1.02,1.76,0.58,6.13,7.22,15.8,14.27,56.01,16.78,30-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
30-Oct-2018 - 00:00,24.76,63.8,167.45,0.0,53.43,53.42,30.94,228.88,0.7,0.3,2.12,2.67,0.43,6.92,9.88,15.8,16.5,51.74,20.85,31-Oct-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
31-Oct-2018 - 00:00,25.5,63.48,146.49,0.0,59.38,52.86,29.88,241.65,0.72,0.26,2.13,2.31,0.34,7.28,4.09,11.16,9.21,44.06,15.14,01-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
01-Nov-2018 - 00:00,25.94,68.34,173.27,0.0,58.95,51.74,29.04,242.42,0.76,0.39,5.54,5.48,1.34,12.56,7.22,23.36,18.09,43.19,28.94,02-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
02-Nov-2018 - 00:00,25.82,103.76,264.51,0.0,60.86,43.49,29.24,226.33,0.51,0.56,5.89,6.95,0.61,23.09,30.01,43.09,46.87,24.44,31.25,03-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
03-Nov-2018 - 00:00,26.19,81.06,250.49,0.0,59.41,47.09,29.37,155.07,0.53,0.41,2.48,6.33,0.63,17.51,26.03,43.46,44.8,29.8,19.49,04-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
04-Nov-2018 - 00:00,26.24,93.09,248.35,0.0,62.77,41.25,29.31,170.32,0.5,0.48,2.09,4.29,1.34,16.99,19.12,35.96,34.46,33.41,22.53,05-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
05-Nov-2018 - 00:00,25.93,100.88,223.97,0.0,61.14,41.08,29.19,249.31,0.65,0.51,1.12,3.68,0.47,17.56,10.9,26.23,22.66,55.84,18.62,06-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
06-Nov-2018 - 00:00,24.7,103.61,224.17,0.0,50.83,48.44,29.29,246.94,0.87,0.42,0.66,1.67,0.82,14.19,8.52,20.73,17.97,84.42,31.89,07-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
07-Nov-2018 - 00:00,23.44,161.31,245.29,0.0,54.25,46.75,28.65,204.16,0.57,0.43,1.15,1.84,0.88,15.79,3.44,19.02,12.91,77.26,24.79,08-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
08-Nov-2018 - 00:00,23.31,172.08,262.63,0.0,55.85,48.4,29.84,201.44,0.56,0.59,0.08,2.45,0.83,16.53,5.62,20.3,15.36,72.32,18.24,09-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
09-Nov-2018 - 00:00,23.4,133.12,269.36,0.0,55.75,48.35,30.07,206.33,0.53,0.61,0.06,2.08,1.24,18.42,11.47,27.3,23.85,65.16,21.63,10-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
10-Nov-2018 - 00:00,23.57,123.75,273.24,0.0,54.09,46.3,29.75,178.2,0.5,0.74,0.17,10.34,1.24,16.54,19.45,29.86,31.69,63.6,32.09,11-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
11-Nov-2018 - 00:00,23.77,135.6,299.32,0.0,52.77,45.34,29.86,194.04,0.55,0.82,0.39,12.49,1.47,19.64,26.59,35.41,40.44,63.69,25.36,12-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
12-Nov-2018 - 00:00,24.08,150.08,382.89,0.0,53.81,44.15,29.81,227.96,0.44,0.91,0.09,14.34,1.48,21.0,35.57,43.69,52.16,52.76,44.87,13-Nov-2018 - 00:00,"Sector-D Industrial Area, Mandideep - MPPCB"
