from date,AT,BP,PM2.5,PM10,RF,RH,SR,Temp,WD,WS,VWS,Benzene,Toluene,Xylene,CO,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
26-Jul-2018 - 00:00,25.66,712.32,19.6,38.45,0.0,53.39,111.44,30.75,264.86,0.79,-0.2,0.36,8.12,0.49,0.26,19.05,8.51,25.0,20.19,28.09,1.54,27-Jul-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
27-Jul-2018 - 00:00,25.91,712.36,19.2,41.06,0.0,53.74,123.96,30.52,265.68,0.79,-0.2,0.36,6.13,0.37,0.23,17.24,7.52,24.09,18.94,30.4,1.4,28-Jul-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
28-Jul-2018 - 00:00,26.49,712.2,22.17,47.75,0.0,52.1,137.22,30.79,263.79,0.71,-0.2,0.43,7.45,0.52,0.28,17.79,10.1,26.71,22.41,28.73,1.39,29-Jul-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
29-Jul-2018 - 00:00,26.64,712.25,29.7,67.07,0.0,50.7,154.61,30.34,264.19,0.65,-0.2,0.57,10.13,0.55,0.48,18.07,8.83,28.81,22.5,27.77,1.15,30-Jul-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
30-Jul-2018 - 00:00,27.17,712.25,26.94,65.31,0.0,48.17,168.84,30.39,259.58,0.66,-0.2,0.47,7.07,0.44,0.49,16.21,6.25,24.39,18.07,29.44,1.21,31-Jul-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
31-Jul-2018 - 00:00,25.83,712.5,21.32,50.05,0.06,53.29,134.55,31.13,259.43,0.72,-0.21,0.54,8.35,0.51,0.31,17.34,7.69,24.5,19.26,30.44,1.0,01-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
01-Aug-2018 - 00:00,26.03,712.25,23.46,71.4,0.0,52.81,119.19,30.41,257.79,0.81,-0.2,0.34,7.27,0.45,0.21,19.12,6.92,22.34,16.16,31.62,1.0,02-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
02-Aug-2018 - 00:00,27.26,712.79,32.9,77.52,0.0,51.68,194.11,30.62,276.2,0.59,-0.2,0.66,8.1,0.57,0.82,20.75,6.51,24.22,16.22,27.94,3.42,03-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
03-Aug-2018 - 00:00,26.9,712.74,36.46,96.34,0.0,50.83,127.86,30.15,248.42,0.53,-0.2,0.96,12.4,0.69,0.34,20.43,9.48,27.43,19.55,26.83,3.53,04-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
04-Aug-2018 - 00:00,26.34,712.7,25.29,60.86,0.0,52.69,140.18,30.76,254.18,0.72,-0.2,0.88,12.88,0.69,0.27,19.08,8.5,23.51,19.42,28.96,2.7,05-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
05-Aug-2018 - 00:00,25.8,712.66,23.62,51.47,0.0,53.01,116.14,30.64,266.98,0.69,-0.2,0.6,11.34,0.67,0.45,18.6,10.17,28.73,23.55,27.88,1.94,06-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
06-Aug-2018 - 00:00,24.37,712.33,23.57,52.55,0.0,53.7,69.12,30.7,262.57,0.84,-0.2,0.57,10.56,0.51,0.24,17.57,12.67,27.51,24.94,28.48,1.48,07-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
07-Aug-2018 - 00:00,26.0,712.0,,38.0,0.0,52.5,228.5,27.2,253.0,1.1,-0.35,0.0,0.35,0.0,0.24,,,,0.0,18.65,0.5,08-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
08-Aug-2018 - 00:00,26.02,711.67,16.6,34.98,0.11,53.89,101.04,30.04,259.37,0.64,-0.22,0.43,7.29,0.42,0.28,24.2,6.11,17.1,13.35,22.53,1.62,09-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
09-Aug-2018 - 00:00,24.41,712.3,22.15,32.82,0.53,61.89,139.53,30.99,246.38,0.54,-0.2,0.8,12.33,0.66,0.38,21.49,11.08,22.73,21.1,25.77,1.71,10-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
10-Aug-2018 - 00:00,25.32,712.23,17.22,30.97,0.06,59.17,154.92,30.13,245.14,0.63,-0.21,0.51,6.93,0.36,0.41,22.24,8.63,22.72,17.08,27.37,2.16,11-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
11-Aug-2018 - 00:00,22.28,712.31,17.53,24.94,0.28,68.3,24.21,30.49,271.53,0.63,-0.2,0.41,7.29,0.4,0.28,19.54,10.41,20.89,19.57,24.48,1.23,12-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
12-Aug-2018 - 00:00,23.12,712.0,14.61,21.25,0.09,65.1,70.58,30.58,266.34,0.94,-0.2,0.34,9.82,0.45,0.46,16.4,11.26,23.1,21.44,25.79,1.65,13-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
13-Aug-2018 - 00:00,24.02,712.06,13.86,21.8,0.0,60.52,98.8,30.6,271.29,0.96,-0.2,0.18,5.33,0.32,0.52,15.34,7.93,20.18,17.19,30.01,1.2,14-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
14-Aug-2018 - 00:00,26.47,712.2,15.75,27.6,0.0,55.9,5.85,32.0,261.9,0.77,-0.2,0.53,5.98,0.72,0.29,16.11,3.11,15.97,11.01,31.76,0.97,15-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
15-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,16-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
16-Aug-2018 - 00:00,23.23,712.0,14.3,15.57,0.1,66.17,48.35,31.4,269.15,2.03,-0.2,0.48,4.9,0.59,0.32,15.47,4.09,18.26,13.03,30.04,1.4,17-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
17-Aug-2018 - 00:00,25.59,712.0,23.48,45.95,0.0,57.79,139.69,31.43,266.66,1.44,-0.2,0.37,5.94,0.63,0.33,13.94,4.92,23.44,16.46,33.98,1.32,18-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
18-Aug-2018 - 00:00,24.76,712.04,16.95,32.56,0.0,58.99,108.14,31.34,268.58,1.76,-0.2,0.31,5.79,0.6,0.27,13.8,6.91,22.7,17.69,31.23,1.26,19-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
19-Aug-2018 - 00:00,23.28,712.0,17.38,22.57,0.06,64.99,37.1,31.05,256.75,1.28,-0.2,0.34,7.03,0.59,0.53,13.7,10.11,27.68,22.94,25.93,1.47,20-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
20-Aug-2018 - 00:00,21.99,712.0,17.47,26.84,0.19,69.55,32.99,31.16,268.31,1.76,-0.2,0.14,3.82,0.29,0.3,14.1,8.05,23.41,19.01,27.0,1.18,21-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
21-Aug-2018 - 00:00,24.95,712.45,17.05,20.33,0.0,58.26,169.17,31.26,259.72,2.22,-0.2,0.28,3.39,0.24,0.26,12.01,6.57,20.71,16.36,29.43,1.02,22-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
22-Aug-2018 - 00:00,22.89,712.77,15.98,,0.0,63.09,85.55,30.32,271.39,2.18,-0.2,0.02,2.06,0.0,0.68,12.69,13.06,24.75,23.78,27.86,1.67,23-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
23-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,24-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
24-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,25-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
25-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,26-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
26-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,27-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
27-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,28-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
28-Aug-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,29-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
29-Aug-2018 - 00:00,26.91,712.7,26.44,57.15,0.0,51.93,209.02,31.35,269.04,0.86,-0.2,0.23,3.83,0.28,0.32,14.41,6.42,26.04,19.08,32.09,1.77,30-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
30-Aug-2018 - 00:00,25.74,712.73,28.38,64.44,0.0,54.65,141.04,31.1,235.95,0.84,-0.2,0.38,4.29,0.4,0.31,15.89,9.74,28.62,23.15,32.78,1.59,31-Aug-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
31-Aug-2018 - 00:00,25.36,713.0,25.61,52.55,0.0,57.64,176.55,31.15,258.0,0.89,-0.2,0.8,12.89,1.03,0.37,16.32,12.89,29.96,26.41,31.29,1.89,01-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
01-Sep-2018 - 00:00,26.48,713.0,26.44,45.96,0.04,53.44,142.06,31.48,266.04,0.74,-0.2,0.62,11.39,1.09,0.29,15.61,9.11,34.57,25.79,30.55,2.0,02-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
02-Sep-2018 - 00:00,24.23,712.99,24.23,34.5,0.04,61.51,129.68,30.96,206.97,0.77,-0.2,0.77,13.88,1.23,0.38,15.07,15.9,33.52,30.77,24.33,1.68,03-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
03-Sep-2018 - 00:00,24.39,713.0,20.99,30.2,0.02,59.0,119.8,31.29,277.34,0.78,-0.2,0.47,7.69,0.67,0.35,15.23,12.71,28.12,25.06,26.79,1.4,04-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
04-Sep-2018 - 00:00,24.0,713.0,20.48,32.75,0.0,60.02,151.71,31.08,247.85,0.74,-0.2,0.67,12.96,0.97,0.3,16.02,18.23,29.41,30.48,25.78,2.0,05-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
05-Sep-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,06-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
06-Sep-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,07-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
07-Sep-2018 - 00:00,26.64,712.56,30.11,52.31,0.0,48.24,188.74,30.23,271.37,1.04,-0.2,0.7,8.67,0.8,0.3,16.16,6.79,26.4,19.55,33.94,1.94,08-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
08-Sep-2018 - 00:00,25.07,712.82,28.34,45.75,0.0,52.08,145.64,30.79,227.92,0.66,-0.2,0.65,10.64,0.93,0.41,16.72,11.43,30.9,25.73,30.06,1.64,09-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
09-Sep-2018 - 00:00,25.68,713.0,48.26,89.24,0.0,51.7,158.82,30.77,234.71,0.49,-0.2,0.87,15.14,0.59,0.56,18.05,18.13,38.64,35.29,33.9,3.1,10-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
10-Sep-2018 - 00:00,26.31,713.16,58.01,92.88,0.02,53.61,145.4,30.35,156.71,0.92,-0.2,1.53,13.21,1.18,0.73,19.12,16.06,44.51,36.74,35.58,2.96,11-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
11-Sep-2018 - 00:00,25.29,713.22,54.39,70.96,0.28,58.47,151.31,30.72,135.14,0.93,-0.2,1.57,13.6,1.63,0.85,19.62,19.28,45.84,40.06,37.67,3.89,12-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
12-Sep-2018 - 00:00,25.01,713.14,49.49,56.5,0.39,61.84,126.81,30.4,231.47,0.45,-0.2,0.62,4.37,0.44,0.85,18.35,20.75,41.04,38.71,33.34,2.5,13-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
13-Sep-2018 - 00:00,26.12,713.0,62.2,84.9,0.0,57.38,156.64,30.52,162.73,0.45,-0.2,0.83,13.43,0.53,0.78,16.53,15.54,41.99,34.98,36.55,2.78,14-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
14-Sep-2018 - 00:00,26.41,713.0,59.8,83.65,0.02,55.25,150.72,30.72,111.56,0.83,-0.2,2.32,23.16,1.49,0.77,16.12,11.85,44.74,33.43,47.6,4.45,15-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
15-Sep-2018 - 00:00,25.52,713.06,61.6,84.83,0.02,59.42,131.79,30.63,144.15,0.5,-0.2,2.18,19.42,1.31,0.87,20.43,15.72,44.1,36.24,45.12,2.11,16-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
16-Sep-2018 - 00:00,26.21,712.86,57.47,80.41,0.0,57.09,142.57,30.16,187.54,0.46,-0.2,0.7,9.2,0.47,0.77,19.31,16.7,42.75,36.31,32.45,2.12,17-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
17-Sep-2018 - 00:00,24.28,712.85,39.94,48.56,0.01,61.75,80.64,30.73,211.7,0.63,-0.2,0.9,9.55,0.73,0.55,19.57,11.62,35.9,28.54,36.54,1.75,18-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
18-Sep-2018 - 00:00,25.16,712.89,45.99,62.39,0.0,58.55,120.42,30.61,188.36,0.56,-0.2,2.12,23.52,1.31,0.65,15.8,12.89,35.7,29.48,33.43,2.02,19-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
19-Sep-2018 - 00:00,24.87,712.81,49.56,72.22,0.0,58.06,100.59,30.46,203.39,0.65,-0.2,1.19,14.54,0.64,0.54,17.03,9.47,35.56,26.44,37.5,1.98,20-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
20-Sep-2018 - 00:00,25.12,712.29,50.59,83.65,0.0,57.47,97.54,30.42,245.2,0.43,-0.2,0.16,1.35,0.04,0.46,16.33,6.53,34.26,23.53,39.62,1.91,21-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
21-Sep-2018 - 00:00,22.93,712.1,45.41,62.54,0.03,64.49,35.77,30.41,244.39,0.69,-0.2,0.17,1.47,0.0,0.42,17.93,8.94,33.32,24.99,32.58,1.28,22-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
22-Sep-2018 - 00:00,25.27,712.94,44.59,70.33,0.0,54.62,142.11,30.33,236.19,1.11,-0.2,0.92,10.74,0.58,0.43,16.12,8.22,35.36,25.49,37.15,1.99,23-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
23-Sep-2018 - 00:00,25.96,713.33,47.86,75.31,0.0,55.01,120.12,30.23,153.38,1.1,-0.2,1.55,15.06,1.2,0.59,17.56,8.27,42.51,29.33,39.49,1.65,24-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
24-Sep-2018 - 00:00,26.51,713.27,48.21,77.85,0.0,54.16,123.4,30.49,136.83,0.85,-0.2,0.29,1.86,0.15,0.63,15.15,12.59,45.91,34.66,33.34,2.54,25-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
25-Sep-2018 - 00:00,25.22,713.09,60.23,93.98,0.04,61.1,101.4,30.5,160.42,0.48,-0.2,2.92,28.97,2.05,0.83,17.1,18.14,42.86,37.53,32.5,3.21,26-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
26-Sep-2018 - 00:00,24.18,714.2,71.71,107.8,0.08,63.54,70.74,30.33,161.83,0.51,-0.2,5.55,78.65,2.31,1.11,21.9,39.87,43.8,55.72,27.58,3.42,27-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
27-Sep-2018 - 00:00,25.75,713.0,63.23,86.79,0.0,55.94,158.75,30.35,75.98,0.98,-0.2,1.88,18.0,1.04,0.85,18.69,15.8,43.4,35.92,36.5,2.81,28-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
28-Sep-2018 - 00:00,25.24,713.01,60.67,83.99,0.05,61.24,113.41,30.48,72.2,0.73,-0.2,1.11,6.53,0.94,0.77,22.17,15.14,39.61,33.39,28.33,2.31,29-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
29-Sep-2018 - 00:00,25.41,713.14,72.61,107.6,0.0,60.66,146.53,30.63,104.25,0.74,-0.2,1.25,9.27,0.99,0.86,24.36,21.46,38.35,37.85,28.97,2.77,30-Sep-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
30-Sep-2018 - 00:00,26.82,713.06,79.02,142.1,0.0,55.79,133.24,30.14,74.96,1.08,-0.2,0.89,9.46,0.61,0.89,23.55,19.27,45.55,39.88,35.48,3.5,01-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
01-Oct-2018 - 00:00,26.62,713.04,78.22,136.16,0.0,55.14,135.74,30.64,86.15,1.06,-0.2,1.39,9.26,1.17,0.84,21.4,16.03,48.63,38.9,34.75,3.39,02-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
02-Oct-2018 - 00:00,27.03,713.18,55.48,90.65,0.0,52.36,148.9,30.28,92.42,1.15,-0.2,1.34,11.03,0.97,0.71,18.96,18.95,46.29,40.02,30.25,3.01,03-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
03-Oct-2018 - 00:00,27.36,713.11,53.22,85.27,0.0,51.8,169.22,30.61,104.69,1.07,-0.2,0.8,4.99,0.44,0.68,18.61,14.43,42.73,34.45,34.28,2.32,04-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
04-Oct-2018 - 00:00,26.98,713.16,58.99,99.73,0.0,52.39,138.32,30.99,82.54,1.5,-0.2,2.07,16.14,1.66,0.69,21.2,15.89,44.48,36.58,35.86,3.04,05-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
05-Oct-2018 - 00:00,26.47,713.32,58.33,116.87,0.0,48.77,165.11,31.11,80.8,1.63,-0.2,2.05,14.39,1.61,0.61,21.44,14.96,45.83,36.54,40.67,3.15,06-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
06-Oct-2018 - 00:00,26.12,713.37,72.37,142.94,0.0,49.65,143.11,30.7,81.87,1.14,-0.2,2.56,15.82,1.84,0.76,23.47,13.19,52.23,38.5,37.35,3.68,07-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
07-Oct-2018 - 00:00,26.28,713.22,79.2,148.59,0.0,51.9,146.28,30.53,50.62,1.02,-0.2,1.8,13.5,1.45,0.78,24.44,12.0,53.2,38.08,38.81,3.43,08-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
08-Oct-2018 - 00:00,25.45,713.28,79.52,144.33,0.0,54.36,151.53,30.25,16.09,0.66,-0.2,1.68,16.18,1.31,0.7,23.0,12.45,48.63,36.08,40.16,2.47,09-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
09-Oct-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,10-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
10-Oct-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,11-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
11-Oct-2018 - 00:00,28.33,712.8,59.6,159.0,0.0,34.96,161.4,31.13,116.22,0.75,-0.2,2.61,24.04,2.53,0.51,27.29,2.64,39.92,23.38,52.1,3.6,12-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
12-Oct-2018 - 00:00,25.91,713.0,61.58,116.32,0.0,45.6,156.14,30.88,125.68,0.59,-0.2,2.36,21.91,2.49,0.65,31.44,8.03,46.2,31.1,43.29,4.1,13-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
13-Oct-2018 - 00:00,20.78,713.0,77.5,153.4,0.0,65.9,4.0,29.65,3.0,0.3,-0.2,3.53,51.08,1.78,1.13,33.03,30.43,50.81,51.77,18.99,3.12,14-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
14-Oct-2018 - 00:00,28.08,713.5,72.5,138.75,0.0,44.16,11.34,29.82,55.06,1.38,-0.2,2.48,19.49,2.18,0.83,23.69,10.09,59.77,40.0,41.59,5.27,15-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
15-Oct-2018 - 00:00,25.34,713.74,78.2,125.98,0.0,56.05,39.24,29.95,117.61,0.74,-0.2,2.49,16.09,1.99,0.9,26.89,12.37,48.35,54.22,38.3,3.74,16-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
16-Oct-2018 - 00:00,,,67.82,105.21,0.0,,,,,,,2.31,20.4,2.06,0.65,26.64,11.73,46.86,34.45,31.44,2.08,17-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
17-Oct-2018 - 00:00,,,55.92,71.12,0.0,,,,,,,2.38,27.34,1.27,0.68,26.06,11.89,41.04,31.49,31.26,1.34,18-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
18-Oct-2018 - 00:00,,,56.0,78.29,0.0,,,,,,,2.27,35.87,1.45,0.71,24.59,15.65,44.68,36.49,30.8,2.24,19-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
19-Oct-2018 - 00:00,,,61.84,105.96,0.0,,,,,,,2.32,20.01,1.83,0.71,19.96,13.44,49.82,37.42,33.28,1.97,20-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
20-Oct-2018 - 00:00,,,74.98,150.74,0.0,,,,,,,3.32,28.83,2.51,0.94,22.4,20.39,63.75,50.48,33.11,3.06,21-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
21-Oct-2018 - 00:00,,,75.15,140.83,0.0,,,,,,,2.25,16.79,1.43,0.79,21.67,13.85,60.15,43.25,35.05,2.38,22-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
22-Oct-2018 - 00:00,,,78.18,146.77,0.0,,,,,,,2.63,26.21,1.74,0.91,21.74,15.11,58.12,43.19,42.57,2.76,23-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
23-Oct-2018 - 00:00,,,78.95,150.88,0.0,,,,,,,2.69,35.91,1.83,0.85,22.97,11.09,57.17,39.44,41.21,2.71,24-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
24-Oct-2018 - 00:00,,,80.18,143.18,0.0,9.0,25.0,,346.0,0.3,0.0,2.71,24.18,2.18,0.84,23.68,8.84,55.52,36.71,46.06,2.67,25-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
25-Oct-2018 - 00:00,,,77.29,150.59,0.0,,,,,,,3.95,72.71,1.99,0.89,21.07,20.49,48.25,42.31,36.12,3.16,26-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
26-Oct-2018 - 00:00,27.75,741.0,77.1,176.4,0.0,46.12,10.0,30.7,82.75,0.79,0.0,4.28,29.89,3.61,1.25,20.67,10.29,76.97,49.3,37.66,5.4,27-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
27-Oct-2018 - 00:00,27.71,719.04,71.48,154.68,0.0,41.11,557.84,31.2,81.43,1.69,-0.04,8.34,63.13,14.15,1.03,17.4,11.68,75.92,49.75,39.64,5.05,28-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
28-Oct-2018 - 00:00,26.94,717.33,70.2,157.14,0.0,54.43,586.64,31.16,135.9,0.89,,4.88,77.82,5.45,1.07,23.1,37.72,56.56,60.76,38.38,5.1,29-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
29-Oct-2018 - 00:00,28.21,728.08,71.95,154.55,0.0,43.09,609.83,31.02,77.5,0.92,-5.03,2.86,23.74,2.57,0.82,18.69,8.18,64.74,41.08,51.35,5.48,30-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
30-Oct-2018 - 00:00,27.93,722.5,74.48,131.13,0.0,51.0,583.38,30.88,84.96,0.79,-3.35,3.21,24.16,2.28,0.84,19.81,8.75,63.0,40.63,49.0,5.37,31-Oct-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
31-Oct-2018 - 00:00,27.73,712.44,72.09,123.88,0.0,53.3,579.75,31.05,93.07,0.72,-1.93,3.48,28.07,2.53,0.88,18.98,26.58,59.83,53.43,41.8,4.81,01-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
01-Nov-2018 - 00:00,27.61,711.1,64.15,106.61,0.0,61.87,579.79,30.78,92.26,0.9,-1.7,3.37,23.18,2.12,0.86,19.76,15.0,55.09,41.49,33.15,2.81,02-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
02-Nov-2018 - 00:00,27.75,714.11,48.49,78.66,0.0,73.96,582.26,30.51,89.47,1.1,-2.29,2.31,17.13,1.53,0.79,18.44,18.72,48.56,41.06,26.21,1.86,03-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
03-Nov-2018 - 00:00,28.44,712.26,42.15,77.12,0.15,57.92,309.32,30.7,114.64,1.08,-0.78,2.19,15.74,1.71,0.7,16.68,17.13,45.65,38.22,28.94,1.52,04-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
04-Nov-2018 - 00:00,28.34,,40.9,71.54,0.0,40.0,83.01,29.95,111.26,0.95,-0.06,2.1,17.82,1.64,0.73,15.35,13.99,47.59,36.69,30.23,1.85,05-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
05-Nov-2018 - 00:00,28.51,,46.69,82.2,0.0,40.0,91.1,30.22,97.22,0.71,-0.09,2.54,23.57,1.74,0.75,14.87,13.77,47.54,36.49,31.01,2.34,06-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
06-Nov-2018 - 00:00,28.45,708.18,61.51,101.43,0.0,45.77,85.68,30.43,104.08,0.69,-0.08,2.69,25.22,1.77,0.75,16.04,11.26,51.17,36.37,36.65,2.65,07-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
07-Nov-2018 - 00:00,28.3,708.66,64.97,110.03,0.0,58.94,90.96,30.22,89.67,0.7,-0.11,2.2,20.33,1.66,0.74,15.48,8.34,51.31,34.07,39.5,2.5,08-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
08-Nov-2018 - 00:00,28.24,708.65,66.74,111.52,0.0,57.61,87.74,30.14,92.71,0.71,-0.08,1.97,16.07,1.56,0.71,14.29,5.99,52.28,32.67,44.56,2.79,09-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
09-Nov-2018 - 00:00,28.14,708.28,74.2,131.15,0.0,56.27,86.08,30.3,87.2,0.62,-0.01,2.83,21.16,2.12,0.82,14.23,11.02,58.61,40.14,40.21,3.13,10-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
10-Nov-2018 - 00:00,28.04,708.55,77.68,146.68,0.0,51.86,87.51,30.35,99.96,0.69,-0.06,3.04,20.59,2.28,0.9,14.24,10.75,65.33,43.48,43.93,4.39,11-Nov-2018 - 00:00,"Zoo Park, Hyderabad - TSPCB"
