from date,NO,CO,NO2,NOx,Ozone,PM10,PM2.5,RH,SR,Temp,WD,WS,VWS,SO2,to date,station
07-Oct-2018 - 00:00,8.48,1.41,34.63,42.99,80.09,89.27,44.69,1.59,236.5,29.71,309.59,0.93,0.45,10.27,08-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
08-Oct-2018 - 00:00,14.58,1.83,47.4,61.59,72.65,107.77,49.17,1.6,185.07,29.85,298.6,0.91,0.43,10.52,09-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
09-Oct-2018 - 00:00,17.88,1.82,51.55,68.95,57.93,86.38,36.19,1.61,262.62,29.54,252.45,0.77,0.4,10.56,10-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
10-Oct-2018 - 00:00,29.3,2.6,83.82,113.05,55.53,103.8,39.35,1.6,279.91,31.98,252.13,0.65,0.37,9.37,11-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
11-Oct-2018 - 00:00,19.5,2.14,61.12,78.52,51.4,102.22,38.5,1.6,195.76,29.5,207.08,0.55,0.39,8.56,12-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
12-Oct-2018 - 00:00,18.64,1.94,59.46,78.06,49.77,106.27,37.05,1.6,202.56,29.31,238.88,0.73,0.4,9.59,13-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
13-Oct-2018 - 00:00,12.59,2.24,46.76,59.16,54.16,94.81,36.33,1.6,217.09,29.12,246.01,0.61,0.39,9.75,14-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
14-Oct-2018 - 00:00,,1.93,,,68.2,90.68,35.43,1.6,216.15,29.43,230.73,0.67,0.37,,15-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
15-Oct-2018 - 00:00,23.17,2.18,71.23,94.37,63.1,87.42,36.92,1.61,208.55,29.42,280.77,0.79,0.38,8.96,16-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
16-Oct-2018 - 00:00,16.19,1.83,56.26,72.25,59.35,81.61,40.95,1.6,184.46,29.36,275.36,0.62,0.39,9.86,17-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
17-Oct-2018 - 00:00,44.41,1.91,76.98,117.89,25.89,70.74,35.06,40.34,141.65,26.38,230.54,0.37,0.4,10.6,18-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
18-Oct-2018 - 00:00,8.88,0.78,38.42,47.29,47.69,44.27,24.3,7.79,214.6,28.34,253.54,0.38,0.39,10.46,19-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
19-Oct-2018 - 00:00,23.94,1.25,64.27,88.21,38.85,61.18,30.13,2.52,211.85,28.39,304.49,0.5,0.41,10.31,20-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
20-Oct-2018 - 00:00,32.28,1.52,86.73,119.01,36.0,86.6,39.13,1.6,218.02,28.7,291.8,0.53,0.4,9.65,21-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
21-Oct-2018 - 00:00,29.72,1.38,80.56,110.28,39.11,100.88,46.63,1.6,211.55,29.52,281.31,0.34,0.39,9.6,22-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
22-Oct-2018 - 00:00,39.81,1.73,92.07,109.61,40.05,116.02,51.13,1.61,207.93,29.96,230.15,0.24,0.38,10.14,23-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
23-Oct-2018 - 00:00,20.15,1.46,74.4,94.53,47.4,100.81,48.57,1.6,174.59,29.74,252.08,0.48,0.4,10.94,24-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
24-Oct-2018 - 00:00,21.73,1.39,67.98,80.8,41.73,77.28,39.5,1.6,138.89,27.01,280.25,0.51,0.39,10.98,25-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
25-Oct-2018 - 00:00,22.89,1.62,65.5,88.39,44.64,94.18,49.51,6.82,85.35,26.8,254.14,0.56,0.38,10.62,26-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
26-Oct-2018 - 00:00,21.79,1.42,71.17,92.96,63.53,96.8,44.99,1.6,204.2,28.56,297.66,0.81,0.4,10.86,27-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
27-Oct-2018 - 00:00,24.56,1.61,77.11,101.64,67.04,102.62,42.74,1.6,205.74,28.21,287.21,0.9,0.39,11.13,28-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
28-Oct-2018 - 00:00,16.04,1.29,64.39,80.41,68.62,87.27,38.52,1.6,204.75,27.82,260.18,0.81,0.39,10.13,29-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
29-Oct-2018 - 00:00,15.16,1.62,67.23,82.35,89.39,95.48,41.76,1.6,202.02,27.32,260.21,0.95,0.4,10.1,30-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
30-Oct-2018 - 00:00,21.32,1.7,75.92,97.23,78.95,93.14,40.09,1.6,211.16,26.42,270.69,1.03,0.4,10.26,31-Oct-2018 - 00:00,"Solapur, Solapur - MPCB"
31-Oct-2018 - 00:00,18.92,1.94,72.12,91.06,78.46,88.21,42.33,1.6,204.52,26.73,260.38,0.87,0.4,10.52,01-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
01-Nov-2018 - 00:00,21.21,2.0,67.96,89.18,69.17,76.78,33.42,1.6,200.88,27.52,285.3,0.83,0.39,10.39,02-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
02-Nov-2018 - 00:00,22.19,2.05,55.46,77.63,56.45,68.96,28.59,1.59,121.71,27.56,305.27,0.8,0.39,10.23,03-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
03-Nov-2018 - 00:00,31.08,2.58,58.73,89.8,31.82,54.86,18.92,1.58,137.88,28.61,302.78,0.72,0.39,10.03,04-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
04-Nov-2018 - 00:00,23.74,1.8,57.29,81.03,34.81,53.89,17.82,1.59,179.09,29.55,299.4,0.55,0.4,10.58,05-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
05-Nov-2018 - 00:00,26.93,2.12,65.7,92.61,37.09,67.42,27.11,1.6,189.57,29.58,285.97,0.46,0.41,10.77,06-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
06-Nov-2018 - 00:00,19.9,1.76,65.51,85.4,40.17,74.98,33.43,1.58,167.45,29.75,234.41,0.38,0.38,10.8,07-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
07-Nov-2018 - 00:00,21.82,2.13,65.21,87.02,54.1,156.63,151.75,1.59,171.33,30.17,277.1,0.62,0.38,11.49,08-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
08-Nov-2018 - 00:00,29.53,2.37,76.38,105.9,50.52,153.41,75.13,1.59,177.96,29.52,276.63,0.46,0.38,11.46,09-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
09-Nov-2018 - 00:00,45.81,1.62,84.61,95.51,54.78,173.38,85.8,1.59,181.27,28.97,266.44,0.58,0.39,11.93,10-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
10-Nov-2018 - 00:00,40.34,1.73,83.51,87.81,63.5,150.48,56.13,1.6,176.86,28.95,254.38,0.57,0.4,11.59,11-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
11-Nov-2018 - 00:00,33.63,1.86,86.23,101.78,67.51,147.51,58.09,1.59,146.12,27.45,267.77,0.5,0.4,11.24,12-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
12-Nov-2018 - 00:00,20.62,2.44,86.91,107.35,62.01,145.4,54.58,1.6,175.9,26.89,263.08,0.69,0.4,11.34,13-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
13-Nov-2018 - 00:00,40.48,2.25,91.66,118.97,54.78,151.96,53.08,1.6,187.8,25.89,229.38,0.48,0.41,11.36,14-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
14-Nov-2018 - 00:00,33.42,2.34,89.55,120.26,50.54,151.26,54.91,1.59,179.83,25.97,258.49,0.69,0.39,11.59,15-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
15-Nov-2018 - 00:00,22.58,2.31,65.3,88.35,66.7,128.77,42.63,1.57,186.94,27.63,279.65,1.05,0.39,11.98,16-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
16-Nov-2018 - 00:00,38.02,3.01,81.91,119.89,44.71,132.11,42.64,1.57,183.74,27.81,284.17,0.57,0.39,11.43,17-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
17-Nov-2018 - 00:00,29.14,2.2,69.68,98.82,30.7,93.91,32.28,1.56,158.94,28.54,297.94,0.41,0.39,11.47,18-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
18-Nov-2018 - 00:00,23.77,1.07,55.68,79.44,30.36,113.38,25.78,1.56,167.39,29.38,288.43,0.54,0.41,11.65,19-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
19-Nov-2018 - 00:00,24.7,1.31,52.91,78.53,27.64,87.79,22.68,1.56,114.83,28.99,288.39,0.6,0.42,11.65,20-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
20-Nov-2018 - 00:00,15.8,0.92,42.73,58.07,22.26,62.2,31.33,49.32,100.66,25.41,227.57,0.33,0.4,11.51,21-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
21-Nov-2018 - 00:00,15.92,0.9,58.83,74.75,52.54,121.81,50.73,1.57,171.49,27.5,277.33,0.8,0.39,11.41,22-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
22-Nov-2018 - 00:00,19.63,1.0,67.81,87.43,69.56,139.67,55.02,1.57,184.51,26.97,292.27,0.91,0.35,11.65,23-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
23-Nov-2018 - 00:00,18.99,0.86,64.83,83.81,69.81,130.21,54.03,1.57,152.52,26.44,281.11,0.95,0.39,11.75,24-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
24-Nov-2018 - 00:00,25.91,1.46,83.31,107.26,67.7,158.07,66.03,1.57,174.13,26.74,270.53,0.7,0.4,11.42,25-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
25-Nov-2018 - 00:00,48.35,0.74,99.69,83.64,72.7,181.22,73.49,1.57,168.26,26.23,268.24,0.56,0.4,10.76,26-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
26-Nov-2018 - 00:00,18.23,1.28,78.4,96.63,85.53,153.06,60.57,1.57,176.21,26.1,284.63,0.7,0.39,10.45,27-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
27-Nov-2018 - 00:00,48.77,1.98,104.53,121.73,85.03,192.62,62.29,1.57,179.63,25.27,304.97,0.74,0.38,11.15,28-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
28-Nov-2018 - 00:00,51.02,1.61,103.04,115.2,82.65,197.05,66.66,1.56,172.46,24.91,307.5,0.74,0.38,11.0,29-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
29-Nov-2018 - 00:00,22.7,1.26,83.85,106.55,73.65,153.64,57.71,1.57,168.22,25.28,279.85,0.69,0.39,10.69,30-Nov-2018 - 00:00,"Solapur, Solapur - MPCB"
30-Nov-2018 - 00:00,26.33,1.54,75.37,98.85,82.32,164.24,62.06,1.57,171.68,25.24,273.49,0.69,0.39,11.34,01-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
01-Dec-2018 - 00:00,21.39,1.79,82.18,103.57,74.08,161.3,67.65,1.57,160.32,24.63,274.16,0.8,0.4,11.29,02-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
02-Dec-2018 - 00:00,46.2,2.12,97.62,117.39,79.33,213.85,78.88,1.57,152.92,24.28,293.78,0.69,0.37,11.22,03-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
03-Dec-2018 - 00:00,28.23,1.91,72.91,101.14,72.6,191.13,71.63,1.57,135.32,24.91,290.93,0.7,0.35,11.11,04-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
04-Dec-2018 - 00:00,19.12,1.69,63.92,83.04,69.61,159.83,66.24,1.57,147.01,25.7,282.31,0.86,0.36,11.11,05-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
05-Dec-2018 - 00:00,44.62,2.49,68.66,86.72,45.3,162.86,74.43,1.57,127.56,26.64,275.8,0.44,0.39,11.13,06-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
06-Dec-2018 - 00:00,53.46,2.7,60.6,111.98,29.7,224.27,63.43,1.57,138.27,26.4,300.48,0.39,0.38,11.44,07-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
07-Dec-2018 - 00:00,76.95,3.47,76.53,153.47,28.01,227.47,68.43,1.57,133.47,26.99,202.72,0.4,0.36,11.53,08-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
08-Dec-2018 - 00:00,66.96,3.15,61.92,128.88,26.59,177.3,56.75,1.57,132.98,27.63,237.96,0.34,0.37,11.4,09-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
09-Dec-2018 - 00:00,37.22,1.97,42.54,79.76,32.46,148.11,65.63,1.58,124.98,27.4,182.47,0.4,0.39,11.39,10-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
10-Dec-2018 - 00:00,46.5,2.41,56.52,103.01,37.78,167.05,69.02,1.58,143.71,27.17,207.61,0.42,0.4,11.17,11-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
11-Dec-2018 - 00:00,18.26,1.44,51.0,69.25,58.93,105.18,46.07,1.58,158.29,25.01,189.55,0.47,0.4,10.7,12-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
12-Dec-2018 - 00:00,23.75,1.74,85.74,109.48,54.23,147.72,61.77,1.57,151.24,24.59,187.97,0.32,0.39,10.63,13-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
13-Dec-2018 - 00:00,17.72,1.66,67.44,85.15,50.15,161.3,73.48,1.56,129.24,25.01,213.37,0.48,0.39,10.28,14-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
14-Dec-2018 - 00:00,18.47,1.54,51.73,70.2,56.21,129.32,57.52,1.56,92.55,24.35,286.15,1.01,0.38,10.33,15-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
15-Dec-2018 - 00:00,6.49,1.36,47.43,53.91,70.81,144.87,63.18,1.57,165.26,25.08,278.41,1.27,0.36,9.98,16-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
16-Dec-2018 - 00:00,,,,,,,,,,,,,,,17-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
17-Dec-2018 - 00:00,8.13,1.49,50.69,58.77,67.86,119.33,44.0,1.57,200.71,25.09,227.94,1.03,0.39,10.34,18-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
18-Dec-2018 - 00:00,17.5,1.17,50.49,67.99,50.78,72.79,22.97,1.56,151.7,21.84,273.87,0.93,0.37,10.34,19-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
19-Dec-2018 - 00:00,12.45,0.74,42.76,55.22,32.41,66.57,34.63,11.7,217.05,17.91,266.37,0.72,0.37,10.42,20-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
20-Dec-2018 - 00:00,51.3,2.98,76.24,127.58,31.95,214.18,51.87,1.57,147.84,24.93,299.64,0.92,0.37,10.83,21-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
21-Dec-2018 - 00:00,39.08,2.08,64.43,103.52,45.62,153.52,46.68,1.57,150.64,24.03,255.28,0.66,0.37,10.56,22-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
22-Dec-2018 - 00:00,33.49,1.86,62.34,95.83,54.16,199.56,56.92,1.57,143.08,24.87,265.87,0.68,0.4,10.52,23-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
23-Dec-2018 - 00:00,21.01,1.59,52.2,73.21,54.86,163.52,57.27,1.56,144.79,25.22,270.12,0.72,0.37,11.3,24-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
24-Dec-2018 - 00:00,35.67,1.95,68.16,103.78,67.88,123.71,70.75,1.56,137.33,25.49,275.52,0.75,0.38,11.38,25-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
25-Dec-2018 - 00:00,30.01,1.88,61.33,91.37,51.74,,65.03,1.56,137.79,26.35,233.66,0.42,0.38,11.24,26-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
26-Dec-2018 - 00:00,65.14,2.46,92.07,123.35,44.4,141.16,64.38,1.56,133.05,26.91,185.43,0.39,0.37,11.48,27-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
27-Dec-2018 - 00:00,14.24,1.03,59.87,74.07,67.94,110.3,38.5,1.56,147.87,24.15,219.53,0.69,0.37,11.17,28-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
28-Dec-2018 - 00:00,12.66,1.0,65.17,77.82,76.8,131.46,47.12,1.56,157.15,21.61,249.69,0.94,0.41,11.08,29-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
29-Dec-2018 - 00:00,18.7,1.12,74.21,92.89,59.5,138.35,51.13,1.55,155.41,21.13,247.38,0.75,0.42,10.56,30-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
30-Dec-2018 - 00:00,13.35,1.1,74.21,87.55,62.87,144.3,56.84,1.55,150.29,21.21,270.64,0.74,0.4,10.23,31-Dec-2018 - 00:00,"Solapur, Solapur - MPCB"
31-Dec-2018 - 00:00,27.46,1.42,86.6,114.06,81.22,110.44,37.04,1.52,6.07,18.73,274.16,1.44,0.4,9.5,01-Jan-2019 - 00:00,"Solapur, Solapur - MPCB"
