from date,PM2.5,PM10,Temp,SR,BP,RH,RF,WD,WS,VWS,AT,Benzene,Xylene,SO2,Ozone,NO,NO2,NOx,NH3,CO,Toluene,to date,station
01-Jan-2018 - 00:00,56.22,115.02,28.89,101.51,716.42,60.77,0.0,223.59,0.74,-0.01,21.69,0.22,0.51,15.43,41.49,3.36,22.87,14.78,16.99,0.77,3.06,02-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
02-Jan-2018 - 00:00,63.57,133.47,28.87,87.69,716.68,63.61,0.0,140.55,0.73,0.04,21.92,0.25,0.58,15.02,44.24,4.2,27.6,18.09,14.29,0.78,2.26,03-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
03-Jan-2018 - 00:00,72.61,136.55,28.9,95.98,716.43,61.74,0.0,130.79,0.9,0.06,22.28,0.17,0.42,15.33,41.97,2.42,26.29,15.95,13.75,0.75,1.89,04-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
04-Jan-2018 - 00:00,68.25,147.67,29.34,316.58,712.25,44.33,0.0,107.67,1.42,0.15,26.12,0.1,0.36,22.12,94.17,0.57,17.42,9.74,12.95,0.8,1.01,05-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
05-Jan-2018 - 00:00,70.88,142.73,29.5,121.63,715.25,49.13,0.0,159.92,0.76,0.03,23.84,0.16,0.49,21.36,78.82,23.19,30.67,26.06,14.13,0.87,1.59,06-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
06-Jan-2018 - 00:00,71.56,152.97,28.86,89.89,717.23,61.06,0.0,130.68,0.63,0.04,20.57,0.21,0.83,15.79,34.6,4.39,35.73,22.57,13.72,1.1,2.41,07-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
07-Jan-2018 - 00:00,68.19,137.57,28.88,95.6,717.07,59.11,0.0,120.09,0.74,0.05,21.32,0.14,0.66,14.16,46.61,1.29,25.82,14.77,12.82,0.85,1.86,08-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
08-Jan-2018 - 00:00,68.46,140.72,28.87,96.73,717.36,61.6,0.0,96.66,0.93,0.09,20.79,0.13,0.66,14.07,44.65,2.5,28.02,16.85,13.09,0.84,1.45,09-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
09-Jan-2018 - 00:00,77.07,157.15,28.98,91.07,717.05,65.77,0.0,79.31,0.92,0.07,21.18,0.17,0.66,16.14,73.06,3.51,31.29,19.5,15.69,0.86,1.71,10-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
10-Jan-2018 - 00:00,71.34,152.47,28.97,97.98,716.16,62.35,0.0,94.48,0.91,0.08,22.23,0.18,0.81,15.34,62.61,3.13,27.95,17.41,14.02,0.83,1.98,11-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
11-Jan-2018 - 00:00,74.55,163.88,29.21,94.41,715.81,59.97,0.0,215.27,0.73,0.01,23.03,0.2,0.56,20.31,46.75,5.02,32.72,21.31,16.32,0.91,2.47,12-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
12-Jan-2018 - 00:00,68.16,156.24,28.84,98.25,715.71,60.22,0.0,94.45,0.73,0.02,23.42,0.24,0.8,21.93,33.39,6.11,33.78,22.93,16.54,0.94,2.84,13-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
13-Jan-2018 - 00:00,68.86,160.11,28.86,101.08,715.98,58.28,0.0,55.69,0.88,0.05,23.24,0.34,0.75,22.54,34.08,7.81,34.74,24.83,16.72,1.02,3.57,14-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
14-Jan-2018 - 00:00,69.19,147.85,28.73,98.45,715.9,59.64,0.0,64.76,0.85,0.08,23.39,0.21,0.8,15.21,38.96,9.09,28.44,22.35,14.01,0.98,2.31,15-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
15-Jan-2018 - 00:00,61.72,111.38,28.83,93.32,715.41,61.76,0.0,155.52,0.68,-0.0,24.01,0.14,0.31,13.74,33.84,1.09,16.47,9.63,14.03,0.73,1.49,16-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
16-Jan-2018 - 00:00,57.2,114.08,28.73,104.26,715.75,60.12,0.0,195.68,1.04,-0.03,23.58,0.14,0.42,12.08,28.44,1.82,18.89,11.54,12.89,0.73,1.74,17-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
17-Jan-2018 - 00:00,59.34,129.51,28.63,102.78,716.16,61.1,0.0,128.52,0.87,0.03,22.72,0.16,0.44,15.93,27.76,4.47,23.68,16.23,12.56,0.72,1.99,18-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
18-Jan-2018 - 00:00,64.03,151.63,29.11,104.73,716.34,61.01,0.0,179.5,0.94,-0.04,22.45,0.22,1.11,18.95,40.22,6.81,28.99,20.95,14.66,0.82,2.58,19-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
19-Jan-2018 - 00:00,58.97,142.63,28.94,103.9,716.8,58.53,0.0,190.14,0.81,-0.01,21.51,0.37,0.82,23.04,23.57,10.7,29.96,24.62,14.58,0.89,3.21,20-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
20-Jan-2018 - 00:00,63.03,149.29,29.15,107.66,717.02,55.23,0.0,174.21,0.67,0.01,21.02,0.47,0.78,28.93,29.67,9.26,35.47,26.41,15.78,0.87,4.14,21-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
21-Jan-2018 - 00:00,65.58,146.66,29.12,107.17,717.12,58.62,0.0,113.98,0.79,0.05,21.05,0.27,0.64,19.38,34.01,5.15,31.32,20.84,15.29,0.78,2.52,22-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
22-Jan-2018 - 00:00,70.73,141.99,29.09,104.28,716.75,61.03,0.0,115.45,0.78,0.06,21.35,0.22,0.54,16.37,42.85,2.29,27.79,16.64,14.41,0.8,1.76,23-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
23-Jan-2018 - 00:00,53.03,106.21,28.96,104.44,716.4,60.92,0.0,154.66,0.72,0.04,22.22,0.11,0.46,10.96,35.3,1.16,20.65,11.93,12.6,0.65,1.25,24-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
24-Jan-2018 - 00:00,59.88,121.23,28.85,98.39,716.64,62.33,0.0,240.77,1.11,-0.06,22.17,0.1,0.36,14.56,36.13,0.99,17.22,9.94,13.31,0.65,1.65,25-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
25-Jan-2018 - 00:00,62.69,140.52,28.91,105.12,716.75,59.48,0.0,206.57,0.82,-0.02,21.79,0.17,0.58,17.02,33.79,5.55,22.55,16.51,15.15,0.75,2.04,26-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
26-Jan-2018 - 00:00,64.71,151.3,29.11,107.32,716.72,55.8,0.0,149.61,0.65,0.04,21.75,0.28,0.56,23.17,37.95,8.06,29.72,22.36,15.76,0.78,2.22,27-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
27-Jan-2018 - 00:00,67.15,156.3,29.1,105.66,716.44,55.57,0.0,104.81,0.7,0.04,22.2,0.24,0.48,18.71,41.16,5.16,35.21,22.83,16.54,0.83,2.38,28-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
28-Jan-2018 - 00:00,67.77,150.46,28.94,106.78,716.52,60.88,0.0,127.65,0.86,0.06,22.36,0.14,0.58,15.57,41.93,2.6,26.88,16.4,15.72,0.76,1.62,29-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
29-Jan-2018 - 00:00,62.8,138.47,28.9,111.98,716.38,60.12,0.0,123.8,0.91,0.06,22.38,0.12,0.48,16.36,44.26,2.12,24.62,14.82,14.58,0.66,1.44,30-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
30-Jan-2018 - 00:00,56.61,143.18,29.25,119.33,717.12,55.73,0.0,120.88,1.08,0.05,21.61,0.21,0.44,23.8,42.64,3.25,31.69,19.5,13.25,0.63,1.87,31-Jan-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
31-Jan-2018 - 00:00,51.18,148.25,29.29,121.61,717.1,53.67,0.0,79.58,0.97,0.03,21.34,0.23,0.82,20.23,29.33,7.06,35.55,24.64,12.63,0.76,2.35,01-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
01-Feb-2018 - 00:00,42.73,125.43,29.83,120.83,716.57,48.73,0.0,127.44,0.89,0.05,22.01,0.33,0.54,26.44,46.97,9.2,33.2,25.14,11.1,0.67,2.23,02-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
02-Feb-2018 - 00:00,40.27,119.0,29.49,121.88,716.25,47.15,0.0,96.21,0.81,0.06,22.75,0.14,0.56,19.79,45.31,6.72,33.0,22.66,11.09,0.72,1.64,03-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
03-Feb-2018 - 00:00,38.08,113.49,29.31,117.35,716.23,48.27,0.0,114.83,0.96,0.12,22.94,0.1,0.55,13.18,59.39,3.74,28.96,18.29,12.14,0.67,1.27,04-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
04-Feb-2018 - 00:00,33.61,100.04,29.1,118.28,716.4,48.17,0.0,71.59,1.0,0.12,22.77,0.06,0.29,16.27,59.7,0.55,19.95,11.01,12.47,0.56,1.06,05-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
05-Feb-2018 - 00:00,35.42,101.05,29.02,115.12,716.6,55.92,0.0,61.32,1.07,0.13,22.37,0.07,0.3,14.7,60.28,0.95,21.47,12.16,13.64,0.55,0.84,06-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
06-Feb-2018 - 00:00,53.83,137.26,29.59,112.34,716.87,57.26,0.0,138.88,0.93,0.11,22.03,0.15,0.97,20.66,32.18,9.15,35.86,25.19,17.38,0.81,1.8,07-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
07-Feb-2018 - 00:00,48.66,126.41,31.78,64.62,716.91,57.67,0.0,215.76,0.59,0.02,22.26,0.15,0.91,13.35,50.2,10.81,36.83,28.19,18.15,0.82,1.7,08-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
08-Feb-2018 - 00:00,35.01,86.56,35.37,116.24,715.86,55.85,0.0,228.47,0.65,-0.0,23.93,0.16,0.59,13.88,27.93,7.73,27.51,20.28,20.65,0.47,1.76,09-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
09-Feb-2018 - 00:00,38.14,102.34,29.14,95.12,715.84,51.74,0.0,213.18,0.99,-0.04,23.83,0.11,0.38,16.77,37.7,9.76,22.36,14.01,64.44,0.69,1.11,10-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
10-Feb-2018 - 00:00,43.34,118.12,29.29,70.33,716.21,60.42,0.0,110.64,0.78,0.06,23.47,0.14,0.48,25.45,31.79,2.78,26.96,13.6,54.27,0.6,1.84,11-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
11-Feb-2018 - 00:00,36.32,80.89,28.97,101.53,715.2,54.83,0.0,81.24,1.31,0.15,25.07,0.03,0.17,24.72,41.7,0.52,14.0,7.86,15.32,0.46,0.58,12-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
12-Feb-2018 - 00:00,43.38,78.84,29.02,111.88,715.43,62.89,0.0,82.44,1.44,0.15,24.44,0.02,0.11,17.99,43.29,0.38,9.24,5.19,19.37,0.43,0.39,13-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
13-Feb-2018 - 00:00,43.95,88.24,30.53,110.11,715.98,58.76,0.0,62.78,1.3,0.15,23.94,0.02,0.16,17.66,62.94,0.66,0.1,0.06,174.64,0.42,0.52,14-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
14-Feb-2018 - 00:00,47.26,103.11,30.14,119.33,716.06,57.24,0.0,61.23,1.14,0.13,23.74,0.11,0.25,18.66,62.96,0.43,,0.01,96.1,0.54,0.73,15-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
15-Feb-2018 - 00:00,47.48,110.53,30.57,109.84,715.82,55.31,0.0,58.49,1.11,0.05,24.09,0.13,0.23,21.52,70.31,0.49,18.1,8.57,33.65,0.56,1.46,16-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
16-Feb-2018 - 00:00,50.55,120.61,30.28,124.54,715.83,54.76,0.0,212.44,0.93,-0.02,23.8,0.1,0.27,21.91,49.47,6.0,24.12,17.27,15.6,0.65,1.46,17-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
17-Feb-2018 - 00:00,44.84,113.4,30.83,130.82,715.82,52.11,0.0,126.35,0.85,-0.03,23.74,0.28,0.4,16.71,34.62,5.5,32.04,21.51,14.38,0.66,1.9,18-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
18-Feb-2018 - 00:00,50.92,123.59,29.5,121.09,714.92,53.01,0.0,109.77,0.86,0.07,24.45,0.18,0.48,14.13,51.68,3.67,29.54,18.7,13.64,0.78,1.57,19-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
19-Feb-2018 - 00:00,40.22,96.23,29.31,118.54,714.59,52.3,0.0,107.36,0.97,0.07,25.47,0.08,0.26,9.19,62.6,0.56,18.53,10.29,12.85,0.57,0.75,20-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
20-Feb-2018 - 00:00,43.08,95.51,29.38,117.32,714.81,53.52,0.0,87.43,0.94,0.08,25.48,0.06,0.24,9.17,56.6,0.53,17.54,9.77,12.28,0.53,0.86,21-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
21-Feb-2018 - 00:00,49.43,113.07,29.19,116.83,715.06,55.42,0.0,103.67,0.93,0.09,24.83,0.07,0.28,9.86,57.69,0.7,19.2,10.77,12.36,0.57,0.96,22-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
22-Feb-2018 - 00:00,54.99,132.46,29.43,112.49,715.02,53.32,0.0,110.49,0.82,0.04,24.96,0.09,0.33,16.43,49.42,0.79,22.53,12.61,12.21,0.65,1.05,23-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
23-Feb-2018 - 00:00,49.83,123.17,29.47,121.21,715.02,51.41,0.0,103.21,1.02,0.1,25.25,0.07,0.46,12.25,54.94,4.75,24.68,16.82,11.54,0.66,0.99,24-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
24-Feb-2018 - 00:00,36.41,111.77,32.08,123.95,715.29,45.07,0.0,50.12,1.25,0.15,25.58,0.06,0.31,16.84,54.07,0.68,22.55,12.54,12.17,0.46,0.78,25-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
25-Feb-2018 - 00:00,36.77,112.0,38.53,135.43,717.04,56.12,0.0,66.8,1.03,0.13,23.45,0.11,0.58,14.13,33.35,4.27,28.55,18.65,17.42,0.59,1.42,26-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
26-Feb-2018 - 00:00,47.45,126.69,35.67,133.0,715.85,49.6,0.0,108.43,0.86,0.07,24.39,0.12,0.46,11.19,46.76,5.0,33.14,21.68,14.85,0.64,1.26,27-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
27-Feb-2018 - 00:00,52.58,138.97,30.5,129.41,714.78,45.65,0.0,94.14,0.9,0.08,25.71,0.11,0.67,16.82,51.54,9.41,34.42,25.96,13.46,0.79,1.55,28-Feb-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
28-Feb-2018 - 00:00,60.18,144.12,29.8,125.85,714.52,47.41,0.0,93.02,0.83,0.05,26.09,0.18,1.05,16.52,39.71,9.59,43.3,30.83,14.61,1.04,2.0,01-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
01-Mar-2018 - 00:00,50.19,135.43,30.09,131.72,714.79,46.91,0.0,105.85,0.83,0.06,25.58,0.13,0.73,12.7,40.68,2.99,32.93,19.94,12.88,0.83,1.51,02-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
02-Mar-2018 - 00:00,45.27,144.5,29.71,131.05,714.4,44.83,0.0,111.91,0.82,0.05,26.15,0.07,0.48,11.69,48.86,2.62,25.55,15.72,12.01,0.66,1.14,03-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
03-Mar-2018 - 00:00,45.35,141.47,30.1,128.29,714.38,43.24,0.0,198.82,0.75,0.03,26.43,0.13,0.33,12.78,55.91,0.8,22.11,12.4,12.11,0.65,0.84,04-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
04-Mar-2018 - 00:00,45.41,115.42,29.95,129.88,714.16,43.21,0.0,161.99,0.85,0.06,26.84,0.07,0.27,12.58,54.1,0.61,19.41,10.77,11.92,0.6,0.91,05-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
05-Mar-2018 - 00:00,39.99,111.62,29.95,132.43,713.89,41.45,0.0,110.03,0.93,0.06,27.48,0.06,0.24,12.89,52.36,0.57,19.74,10.97,11.25,0.57,0.74,06-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
06-Mar-2018 - 00:00,41.59,103.18,29.8,129.97,714.1,42.17,0.0,125.04,1.07,0.11,27.04,0.06,0.29,13.71,60.37,0.56,18.24,10.14,11.19,0.5,0.91,07-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
07-Mar-2018 - 00:00,74.13,82.75,30.0,141.9,715.12,44.17,0.0,105.12,0.94,0.06,25.27,0.01,0.12,12.6,66.38,0.53,13.6,7.65,11.3,0.48,0.77,08-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
08-Mar-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,09-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
09-Mar-2018 - 00:00,,,,,,,,,,,,,,,,,,,,,,10-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
10-Mar-2018 - 00:00,75.62,161.29,29.3,16.0,714.62,48.75,0.0,47.0,1.13,0.11,27.5,0.1,0.47,11.88,59.86,0.35,30.85,16.7,14.21,0.79,0.99,11-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
11-Mar-2018 - 00:00,48.24,101.36,29.75,122.81,713.74,46.9,0.0,92.77,1.22,0.11,27.9,0.03,0.17,11.68,65.29,0.43,14.99,8.31,12.22,0.53,0.69,12-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
12-Mar-2018 - 00:00,35.32,86.68,29.62,117.98,713.95,47.05,0.0,93.12,1.07,0.1,27.46,0.04,0.22,7.92,52.31,0.69,18.37,10.32,10.6,0.51,0.55,13-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
13-Mar-2018 - 00:00,36.74,87.39,29.73,135.32,713.96,46.86,0.0,120.99,1.01,0.08,27.23,0.03,0.21,8.3,48.44,0.71,19.77,11.08,10.65,0.52,0.7,14-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
14-Mar-2018 - 00:00,43.84,98.57,29.84,134.88,713.49,47.49,0.0,110.2,0.96,0.07,27.89,0.06,0.26,11.34,59.87,0.72,18.87,10.6,11.13,0.57,0.7,15-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
15-Mar-2018 - 00:00,45.8,90.6,29.79,74.95,714.03,47.09,0.0,154.59,0.79,0.03,27.82,0.02,0.14,13.6,48.66,0.66,16.3,9.18,11.98,0.58,0.58,16-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
16-Mar-2018 - 00:00,60.17,134.11,29.68,70.88,715.64,56.21,0.0,147.47,1.89,-0.09,25.11,0.16,0.09,20.84,52.46,0.95,20.92,11.9,14.57,0.69,1.29,17-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
17-Mar-2018 - 00:00,48.02,73.33,29.67,122.49,715.21,64.32,0.0,96.84,1.43,0.13,24.88,0.05,0.09,12.97,57.45,0.46,16.21,9.0,13.41,0.51,0.56,18-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
18-Mar-2018 - 00:00,38.07,67.83,29.65,134.26,714.62,60.58,0.0,65.7,1.26,0.13,26.24,0.02,0.16,10.7,48.46,0.57,16.2,9.09,11.92,0.5,0.46,19-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
19-Mar-2018 - 00:00,42.93,86.43,29.87,129.9,714.17,51.12,0.0,72.5,0.97,0.09,26.92,0.05,0.23,10.37,54.81,0.67,20.26,11.3,10.5,0.58,0.63,20-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
20-Mar-2018 - 00:00,51.47,101.52,29.86,127.5,713.92,48.08,0.0,109.06,0.78,0.03,27.4,0.06,0.29,10.73,51.11,0.68,20.1,11.22,10.59,0.54,0.72,21-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
21-Mar-2018 - 00:00,56.04,119.8,29.82,118.84,713.7,47.81,0.0,202.32,0.97,-0.0,28.01,0.09,0.28,14.1,48.28,1.05,21.03,12.0,11.55,0.65,1.05,22-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
22-Mar-2018 - 00:00,50.73,133.28,29.58,144.99,714.29,47.94,0.0,268.41,1.24,-0.06,27.11,0.14,0.42,16.26,30.25,5.21,27.43,18.73,11.94,0.76,1.65,23-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
23-Mar-2018 - 00:00,57.21,142.05,29.82,150.8,713.8,43.91,0.0,224.44,1.01,-0.03,27.52,0.15,0.48,18.51,36.7,7.83,30.21,22.44,14.09,0.92,1.93,24-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
24-Mar-2018 - 00:00,59.78,147.61,29.93,150.1,713.6,43.0,0.0,166.07,1.04,-0.01,28.01,0.26,0.52,19.84,37.87,11.97,34.67,27.94,14.4,0.93,2.28,25-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
25-Mar-2018 - 00:00,69.72,151.46,29.62,131.26,714.02,56.14,0.0,98.54,1.11,0.1,27.21,0.14,0.64,17.49,52.83,2.29,28.05,16.78,16.93,0.86,1.74,26-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
26-Mar-2018 - 00:00,62.03,130.66,29.75,135.36,713.62,57.76,0.0,189.62,0.88,0.01,27.47,0.1,0.26,14.47,46.24,0.91,20.3,11.52,14.19,0.76,0.96,27-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
27-Mar-2018 - 00:00,55.02,115.3,29.71,146.96,713.23,47.39,0.0,165.64,0.95,-0.0,28.6,0.09,0.2,15.21,51.38,0.7,19.89,11.15,10.87,0.64,0.92,28-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
28-Mar-2018 - 00:00,50.26,102.28,29.65,144.41,713.07,45.47,0.0,159.24,0.81,0.03,29.2,0.06,0.19,12.08,55.89,0.5,17.83,9.88,9.91,0.6,0.68,29-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
29-Mar-2018 - 00:00,57.86,129.77,29.7,142.45,713.0,50.24,0.0,158.76,0.93,-0.01,28.95,0.2,0.36,11.12,49.32,0.48,25.7,13.93,11.56,0.82,1.17,30-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
30-Mar-2018 - 00:00,52.2,111.08,29.52,143.4,712.47,50.07,0.0,172.07,0.97,0.01,29.7,0.08,0.2,11.88,51.49,0.51,17.8,9.82,11.18,0.65,0.85,31-Mar-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
31-Mar-2018 - 00:00,47.55,115.27,29.48,138.05,713.09,50.15,0.0,132.52,0.98,0.03,28.91,0.07,0.18,13.8,57.47,0.49,17.54,9.64,10.34,0.64,0.64,01-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
01-Apr-2018 - 00:00,41.46,87.66,29.2,125.62,713.74,59.15,0.0,93.88,1.56,0.19,27.71,0.01,0.1,12.38,59.2,0.54,12.57,7.03,11.64,0.48,0.36,02-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
02-Apr-2018 - 00:00,37.99,78.85,29.74,142.48,714.6,60.71,0.0,116.32,1.11,0.1,26.32,0.02,0.15,9.63,53.91,0.54,19.85,10.9,10.51,0.46,0.46,03-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
03-Apr-2018 - 00:00,48.22,93.85,29.72,149.28,713.62,59.04,0.0,131.19,0.99,0.05,27.91,0.06,0.29,10.43,51.11,0.51,19.1,10.49,11.4,0.63,0.78,04-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
04-Apr-2018 - 00:00,41.85,86.17,29.77,137.06,713.46,53.91,0.0,150.82,0.84,0.04,28.32,0.02,0.1,10.52,60.15,0.45,13.22,7.31,10.65,0.5,0.45,05-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
05-Apr-2018 - 00:00,40.39,82.47,29.48,108.86,714.24,59.7,0.0,125.29,1.15,0.08,27.24,0.03,0.11,10.01,48.9,0.53,13.92,7.73,10.52,0.47,0.48,06-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
06-Apr-2018 - 00:00,42.73,92.59,29.42,131.9,714.14,57.59,0.0,161.41,1.51,0.05,26.88,0.05,0.16,11.12,53.71,0.53,18.56,10.22,10.09,0.54,0.76,07-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
07-Apr-2018 - 00:00,30.01,71.02,29.55,120.45,713.62,47.33,0.0,160.12,1.33,0.03,28.26,0.14,0.21,15.79,51.51,0.46,27.42,14.85,9.29,0.58,0.98,08-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
08-Apr-2018 - 00:00,29.45,57.46,29.3,127.95,715.32,64.15,0.0,128.12,1.42,0.13,25.21,0.03,0.18,11.83,49.5,0.5,19.71,10.8,10.24,0.48,0.67,09-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
09-Apr-2018 - 00:00,36.39,77.78,29.37,149.67,714.41,63.24,0.0,123.58,0.72,0.03,26.16,0.04,0.31,11.92,47.43,0.63,20.89,11.54,11.26,0.62,0.85,10-Apr-2018 - 00:00,"ICRISAT Patancheru, Hyderabad - TSPCB"
